assay_type,curated_by,src_id,cell_id,assay_subcellular_fraction,assay_organism,assay_test_type,assay_category,assay_tax_id,description,variant_id,assay_id,confidence_score,src_assay_id,assay_strain,doc_id,assay_cell_type,assay_tissue,relationship_type,tid,chembl_id,bao_format,tissue_id
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Oral bioavailability in rat,,10777,1,,,5089,,,N,50597,CHEMBL618786,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Percent oral bioavailability in rat; Not determined,,10778,1,,,5089,,,N,50597,CHEMBL618787,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Oral bioavailability in rat,,10779,1,,,3185,,,N,50597,CHEMBL618788,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Bioavailability in rat,,10780,1,,,5145,,,N,50597,CHEMBL618789,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Pharmacokinetic property (oral bioavailability) in rat (dose given as a solution),,10781,1,,,3457,,,N,50597,CHEMBL618790,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Pharmacokinetic property (oral bioavailability) in rat (dose given as a suspension),,10782,1,,,3457,,,N,50597,CHEMBL618791,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Pharmacokinetic property (F) was measured in rat at the dose of 0.32 mg/kg,,10783,1,,,5983,,,N,50597,CHEMBL875843,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Oral bioavailability in rat (dose 20 mg/kg p.o.),,10784,1,,,5739,,,N,50597,CHEMBL618792,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax at a dose of 30 mg/kg in rat,,10785,1,,,3579,,,N,50597,CHEMBL623395,BAO_0000218,
A,Autocuration,1,,,Simiiformes,In vivo,,314293.0,Cmax in monkeys at a dose of 1 mg/kg,,10786,0,,,17788,,,U,22224,CHEMBL623396,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax in rat,,10787,1,,,14956,,,N,50597,CHEMBL623397,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax in rats at a dose of 1 mg/kg,,10788,1,,,17788,,,N,50597,CHEMBL623398,BAO_0000218,
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Cmax was measured in mice after an oral dose of 50 mg/kg.,,10789,1,,,9750,,,N,50594,CHEMBL623399,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,"Cmax value at a dose of 12.7 uM/kg, po",,10790,0,,,12767,,,U,22224,CHEMBL623400,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,"Cmax value at a dose of 6.3 uM/kg, iv",,10791,0,,,12767,,,U,22224,CHEMBL623401,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,"Cmax value at a dose of 7.1 uM/kg, iv",,10792,0,,,12767,,,U,22224,CHEMBL623402,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value of compound was determined after 1 hr,,10793,0,,,12703,,,U,22224,CHEMBL623403,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value of the compound,,10794,0,,,15778,,,U,22224,CHEMBL623404,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax value administered intraintestinal in rats.,,10795,1,,,12818,,,N,50597,CHEMBL625997,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax value administered perorally was determined in rat; Not determined,,10796,1,,,14964,,,N,50597,CHEMBL625998,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value at the dose of 2.3 mg/kg,,10797,0,,,15808,,,U,22224,CHEMBL625999,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value at the dose of 5 mg/kg,,10798,0,,,15808,,,U,22224,CHEMBL626000,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value in the period of 8 hr after dosing. ,,10799,0,,,15778,,,U,22224,CHEMBL626001,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value at a oral dose of 20 mg/kg; Not tested,,10800,0,,,3715,,,U,22224,CHEMBL626002,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Cmax value at a oral dose of 20 mg/kg,,10801,0,,,3715,,,U,22224,CHEMBL626003,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,,10802,1,,,1446,,,N,50597,CHEMBL626004,BAO_0000218,
A,Intermediate,1,,,Cavia porcellus,In vivo,,10141.0,Cmax(ng /mL)values after oral administration of 10 mg/kg in guinea pig.,,10803,1,,,15240,,,N,50512,CHEMBL626005,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Cmax(ng /mL)values after oral administration of 10 mg/kg in rat.,,10804,1,,,15240,,,N,50597,CHEMBL626006,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Compound at a dose of 10 mg/kg was orally administered to rats and maximum plasma concentration was reported,,10805,1,,,14810,,Plasma,N,50597,CHEMBL626007,BAO_0000218,1969.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,,10806,1,,,14239,,Plasma,N,50594,CHEMBL626008,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was evaluated for maximum plasma concentration levels in dogs for the orally delivered compound in 0.05 M citric acid,,10807,1,,,12555,,Liver,N,50588,CHEMBL626009,BAO_0000218,2107.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was evaluated in vivo for its concentration after a peroral administration 40 mg/kg in dogs.,,10808,1,,,10754,,,N,50588,CHEMBL626010,BAO_0000218,
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a intramuscular administration 40 mg/kg in mice,,10809,1,,,10754,,Blood,N,50594,CHEMBL626011,BAO_0000218,178.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration 40 mg/kg in mice,,10810,1,,,10754,,Blood,N,50594,CHEMBL626012,BAO_0000218,178.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration of 40 mg/kg in mice,,10811,1,,,10754,,Blood,N,50594,CHEMBL626013,BAO_0000218,178.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice,,10812,1,,,10754,,Blood,N,50594,CHEMBL626014,BAO_0000218,178.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice.,,10813,1,,,10754,,Blood,N,50594,CHEMBL877496,BAO_0000218,178.0
F,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested Growth Hormone(GH) release after 0.5 mg/kg administration (Po) in Beagle dogs,,10814,1,,,14600,,,N,50588,CHEMBL626015,BAO_0000218,
F,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested Growth Hormone(GH) release after 10 mg/kg administration (Po) in Beagle dogs,,10815,1,,,14600,,,N,50588,CHEMBL626016,BAO_0000218,
F,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested Growth Hormone(GH) release after 2.5 mg/kg administration (Po) in Beagle dogs,,10816,1,,,14600,,,N,50588,CHEMBL626017,BAO_0000218,
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Bioavailability as maximal plasma concentration in dogs,,10817,1,,,13543,,Plasma,N,50588,CHEMBL626018,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Bioavailability as maximal plasma concentration in dogs,,10818,1,,,13543,,Plasma,N,50588,CHEMBL626692,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Bioavailability as maximal plasma concentration in rats,,10819,1,,,13543,,Plasma,N,50597,CHEMBL626693,BAO_0000218,1969.0
A,Autocuration,1,,,Rattus norvegicus,In vivo,,10116.0,Bioavailability as maximal plasma concentration in rats,,10820,0,,,13543,,Plasma,U,22224,CHEMBL626694,BAO_0000218,1969.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum blood concentration after 0.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,10821,1,,,14600,,Blood,N,50588,CHEMBL626695,BAO_0000218,178.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum blood concentration after 10 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,10822,1,,,14600,,Blood,N,50588,CHEMBL626696,BAO_0000218,178.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum blood concentration after 2.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,10823,1,,,14600,,Blood,N,50588,CHEMBL626697,BAO_0000218,178.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum concentration in blood after 0.5 mg/kg administration (Po) in Beagle dogs; nd = Not Detectable,,10824,1,,,14600,,Blood,N,50588,CHEMBL626859,BAO_0000218,178.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum concentration in blood after 10 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,10825,1,,,14600,,Blood,N,50588,CHEMBL626860,BAO_0000218,178.0
A,Intermediate,1,,,Canis lupus familiaris,In vivo,,9615.0,Compound was tested for maximum concentration in blood after 2.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,10826,1,,,14600,,Blood,N,50588,CHEMBL626861,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Compound was tested for maximum observed concentration in three male Wistar rats at a single 5 mg/kg oral gavage dose,,10827,1,,,14681,,,N,50597,CHEMBL626296,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Compound was tested for the max. conc. when administered perorally(po) 30 mg/kg,,10828,0,,,15905,,,U,22224,CHEMBL626297,BAO_0000218,
A,Autocuration,1,,,,In vivo,,,Compound was tested for the max. plasma conc. when administered intraperitoneally (ip) 30 mg/kg.,,10829,0,,,15905,,Plasma,U,22224,CHEMBL626298,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Drug plasma level in rat was determined on the last day of dosing at 1,2,4.8 and 24 hr and ED50 was evaluated",,10830,1,,,13304,,Plasma,N,50597,CHEMBL626299,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Effect of ip administration of compound on plasma concentration of allo-pregnanolone (AP) in rats after 30 min.,,10831,1,,,15137,,Plasma,N,50597,CHEMBL626300,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Effect of ip administration of compound on plasma concentration of allotetrahydrodeoxy corticosterone(THDOC) in rats after 30 min.,,10832,1,,,15137,,Plasma,N,50597,CHEMBL626301,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Effect of ip administration of compound on plasma concentration of corticosterone (CTS) in rats after 30 min.,,10833,1,,,15137,,Plasma,N,50597,CHEMBL626962,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Effect of ip administration of compound on plasma concentration of pregnenolone (PRE) in rats after 30 min.,,10834,1,,,15137,,Plasma,N,50597,CHEMBL626963,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Effect of ip administration of compound on plasma concentration of progesterone (PRO) in rats after 30 min.,,10835,1,,,15137,,Plasma,N,50597,CHEMBL626964,BAO_0000218,1969.0
A,Intermediate,1,,,Macaca fascicularis,In vivo,,9541.0,In vivo antitumor efficacy expressed as maximum plasma concentration 0.4 hr after a peroral dose of 25 mg/kg in cynomolgus monkeys,,10836,1,,,14839,,Plasma,N,100710,CHEMBL626965,BAO_0000218,1969.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,10837,1,,,14839,,Plasma,N,50594,CHEMBL626966,BAO_0000218,1969.0
A,Intermediate,1,,,Mus musculus,In vivo,,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,10838,1,,,14839,,Plasma,N,50594,CHEMBL626967,BAO_0000218,1969.0
A,Intermediate,1,,,Macaca fascicularis,In vivo,,9541.0,In vivo antitumor efficacy expressed as maximum plasma concentration after a peroral dose of 10 mg/kg in cynomolgus monkeys,,10839,1,,,14839,,Plasma,N,100710,CHEMBL626968,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.89-1.24,,10840,1,,,8418,,Heart,N,50597,CHEMBL626969,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-2.58,,10841,1,,,8418,,Heart,N,50597,CHEMBL627126,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.24-0.28,,10842,1,,,8418,,Heart,N,50597,CHEMBL631276,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.52-0.62,,10843,1,,,8418,,Heart,N,50597,CHEMBL631277,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.68-0.84,,10844,1,,,8418,,Heart,N,50597,CHEMBL631278,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.75-1.03,,10845,1,,,8418,,Heart,N,50597,CHEMBL874457,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.96-2.46,,10846,1,,,8418,,Heart,N,50597,CHEMBL631279,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.36-0.42,,10847,1,,,8418,,Heart,N,50597,CHEMBL631280,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.82,,10848,1,,,8418,,Heart,N,50597,CHEMBL631281,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.24-1.46,,10849,1,,,8418,,Heart,N,50597,CHEMBL631968,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 2.36-3.96,,10850,1,,,8418,,Heart,N,50597,CHEMBL631969,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.24-0.29,,10851,1,,,8418,,Heart,N,50597,CHEMBL631970,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.39-0.74,,10852,1,,,8418,,Heart,N,50597,CHEMBL631971,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.79-0.85,,10853,1,,,8418,,Heart,N,50597,CHEMBL631972,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.64-0.86,,10854,1,,,8418,,Heart,N,50597,CHEMBL630435,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.68-2.23,,10855,1,,,8418,,Heart,N,50597,CHEMBL630436,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.19-0.23,,10856,1,,,8418,,Heart,N,50597,CHEMBL630437,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.22-0.29,,10857,1,,,8418,,Heart,N,50597,CHEMBL630438,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.75,,10858,1,,,8418,,Heart,N,50597,CHEMBL630439,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.42-1.82,,10859,1,,,8418,,Kidney,N,50597,CHEMBL630440,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-3.12,,10860,1,,,8418,,Kidney,N,50597,CHEMBL630441,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.62-0.92,,10861,1,,,8418,,Kidney,N,50597,CHEMBL630442,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.12-2.04,,10862,1,,,8418,,Kidney,N,50597,CHEMBL625234,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.59-2.03,,10863,1,,,8418,,Kidney,N,50597,CHEMBL625235,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.14-1.4,,10864,1,,,8418,,Kidney,N,50597,CHEMBL625236,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.56-1.83,,10865,1,,,8418,,Kidney,N,50597,CHEMBL625237,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.73,,10866,1,,,8418,,Kidney,N,50597,CHEMBL626125,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.67-2.11,,10867,1,,,8418,,Kidney,N,50597,CHEMBL626126,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.64-3.43,,10868,1,,,8418,,Kidney,N,50597,CHEMBL626127,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 3.18-4.74,,10869,1,,,8418,,Kidney,N,50597,CHEMBL626128,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.62-1.13,,10870,1,,,8418,,Kidney,N,50597,CHEMBL626129,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.73-2.64,,10871,1,,,8418,,Kidney,N,50597,CHEMBL626130,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 13.02-19.07,,10872,1,,,8418,,Kidney,N,50597,CHEMBL626131,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.89-1.19,,10873,1,,,8418,,Kidney,N,50597,CHEMBL626132,BAO_0000218,2113.0
