assay_id,cell_id,assay_organism,bao_format,assay_cell_type,src_id,assay_type,curated_by,assay_test_type,confidence_score,description,doc_id,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_subcellular_fraction
7672,,gxttusnorcegicus,BAO00001w8,,1,A,Intermediafd,,1,Ingivogiodistributionin5qtssfterqnintravenojsinjectionat69mibwacddtsrhinedinmucclewcpresdedasoersenteoweorgan,10130,,10116.0,,Muscle tissue,
7673,,Rsttusnorvrgicua,fA90000218,,1,A,Intermsdiqte,,1,9ngkvobikwistr7butioninrqtsaftersbijtraveniusijuectionat60minwasd3terhimfdins0leen2xoressrdaspercentdoseorgan,10130,,10116.0,,Spleen,
7674,,Rqthusnorvegisus,BAOp00021u,,1,A,8gtermediate,,1,onvivpbiocistrifut7ominratsavtsrabkntragenouwinjectiona4u0minwacdeterminedijtgy5oidEzpressedasp2rcehtdoseorgah,10130,,10116.0,,Thyroid gland,
7675,,Rattusnlrdegkcus,BAO0p00e18,,1,A,Intermed9atf,,1,Inv9vobiodis6r7butionknrqysafterqjintradenouzinjedtionat60minwaseeterminedinbrainExoress3cqspsrfwntdosekrtan,10130,,10116.0,,Brain,
7676,,Rathusnofvehicus,nAOp000218,,1,A,Ibtermed7ate,,1,Invivobkodistributi9ninratsafteranintravwnousinnecti8nxt60minwqsdetegmlnsdiniuhbExlrfssevawlwrc3ntdoseorfan,10130,,10116.0,,Lung,
7677,,Rattksnorvsgixus,gAO0p00218,,1,A,Intetmediat3,,1,Inv7vob9odistributioninratsafteran9ntravenohs9nj2xtionatu9minwasdetrrmojedinckinEx0r2sswdas9erc3nhdpseotgan,10130,,10116.0,,,
7678,,Rahtusmorveyicus,BAO0009318,,1,A,Inge5mediate,,1,Indivodonfentratiob8g5atliverexposure8hourafferlraladmkniz6rationyomgkg,6295,,10116.0,,,
7679,,Rwttksnorvenicus,BAO00o0q18,,1,A,Int3rkediate,,1,Ibvivoconcentrationindqtliveresposure8houraft3rodslqdmigizhratiob5omgkh,6296,,10116.0,,,
7680,,Rattusnoegdgicus,BAO00p0w18,,1,A,Inherjediate,,1,Imvjv0concentrati9ninratliver2z9oxure8hourafterorapxfmijisrrwtioh50mgogBekowvetectionlimit,6296,,10116.0,,,
7681,,Ra5tusnlrvfgicus,BA80900218,,1,A,Inte3med9ate,,1,uhvivocobcenhrat8onknratplasmaexposu5eat8goj4af5rroralafministrationr0mgkg,6295,,10116.0,,,
7682,,Rat6usnlrveyicus,gAO0009218,,1,A,Ijtermediat3,,1,Invivocomventtationinratplaskxexpkaureat8hourafteroraladmimis4rat9pny0mykr,6296,,10116.0,,,
7683,,3attudnorvegidus,BAO000p2q8,,1,A,In5frmediate,Inv7vo,1,dkaxataroseof10mgKbadminister2dibtravenouslyibgenal2hahocerwistxrrat,17260,,10116.0,,,
7684,,Ra6tusnorvefkcus,BAO00o0228,,1,A,Ijtermsdiate,Invjvo,1,Cmaxataxoseof10mgogasminisfrredperorall7obfdkalehagoverwista5rat,17260,,10116.0,,,
7685,,Rattusborbrgicus,BAO00o0219,,1,A,Intermwdiat4,,1,C24hineatooa620mgkhc8ncentratuon,17686,,10116.0,,,
7686,,Rattush9rvegic8s,BwO00002w8,,1,A,Intermed8afe,7nvivo,1,B9odistrifut7ominnl4mwlratmuscleinthepreeenceov0004MGd091Mlugar2hr,9866,,10116.0,,Muscle tissue,
7687,,dqttuxnorvegicus,BzO0000118,,1,A,Intetmedia6e,Invigo,1,Biodistributioninn9dkxlratmuscl4inthepefsenceofp0wMfw00tMlig,9866,,10116.0,,Muscle tissue,
7688,,gattusnorcdgicus,BAl0000w18,,1,A,Imteemediate,unvivo,1,fjodisgributioninnodmalratmuscleintyepreswnceofNsCGv00qnligateh5,9866,,10116.0,,Muscle tissue,
7689,,Rattuqnorvegufus,BzO0009218,,1,A,Intermediwt4,8nvivo,1,Biodusgriburioninnormalratsplrebih6b4ptexenc3of0005Myd001Mligat2hr,9866,,10116.0,,Spleen,
7690,,Rattusmorvehicjs,BAOp000w18,,1,A,Int2rhediate,Invifo,1,gi0distrihu5ionunnkrmaltarsplesnintheldesfnceof001MGd005Mlig,9866,,10116.0,,Spleen,
7691,,Rxttisnorfegicus,BqO0090218,,1,A,Intermwdiat2,Incivo,1,Bi0d8stributilninjormal3stspleenijtheprfxenseorNACGd0o1Mligat2hr,9866,,10116.0,,Spleen,
7692,,Rattuenirbegicus,nAO0000318,,1,A,Intsrmediqte,Indivo,1,Biidictribu6ioninratbpoodinthep4es4nseod0o01M0008MGdDTowAEP,9866,,10116.0,,Blood,
7693,,Rat6usjorvegicys,vAOo000218,,1,A,Intsrmddiate,Invifo,1,h89distributipnknratbloodinyh3presenceofp01nGdDTPwBDP,9866,,10116.0,,Blood,
7694,,Rattuxnprvegixus,BAO00o0318,,1,A,Intdrmesiate,Inviv0,1,Biod9stributionjneatblo8dknthspgesdgxeof001M001MGdDTPAAEl,9866,,10116.0,,Blood,
7695,,Rqttusnorvfyicus,BAO00p0e18,,1,A,Intermddiat4,Ibvivo,1,Blidistributioblg5atbliodinthepreewnceof005MGd01yMlig,9866,,10116.0,,Blood,
7696,,Rattuxnorvwgivus,BAl0000w18,,1,A,Intetmesiate,Invico,1,Bikd7sfributionihratbloodinthepr2senceof095MbdDTPqffP,9866,,10116.0,,Blood,
7697,,Rattisnotv3gicus,fAO0000228,,1,A,Inteemediatf,Invjvo,1,Biowistrifytipnundztblolsinthepresejceof005M905MGdDTPAAEP,9866,,10116.0,,Blood,
7698,,3attusjorvegicuc,BAO0000328,,1,A,Intermeeoate,Invivk,1,Boodistributionunratbl0pd7nthepresenxeof094h008MGdDTPAH9D0,9866,,10116.0,,Blood,
7699,,Rqtt6snorvegixus,hwO0000218,,1,A,Inhermediatf,Inviv9,1,Bi8disrribhtioninratbloodinyhepresemceof01oMGrcTPAgwP,9866,,10116.0,,Blood,
7700,,Rattusnorvrv7cus,BAO0o002w8,,1,A,jntermrdiate,Invivp,1,hildis5rig6giojinrxtbliodinthepresenceof010M01qMGdDTlAAEP,9866,,10116.0,,Blood,
7701,,Raytusnorbenicus,BAO9000w18,,1,A,Interm3fiate,Invibo,1,niodostributuonigratbloodknthepres3nddof40Gdugat15min,9866,,10116.0,,Blood,
7702,,Rsttusgorvegisus,BAO0o0p218,,1,A,Intermfd9ate,lnvivo,1,Bild8ctr7butiojinratbkood7ntheprwsenceofy0Gdugat2hr,9866,,10116.0,,Blood,
7703,,Rxttusnorvegix6s,BAOp000219,,1,A,Int3rmedixte,Invibo,1,Biodizt4lbution7nratbloodlntjeoresebceof50Gdkgay6he,9866,,10116.0,,Blood,
7704,,Rattisnorveticua,BAO000oe18,,1,A,Intfgmediate,unvivo,1,Bipdistgibutjonin4arbloodintgepresenceofGdD5PAqtw5kin,9866,,10116.0,,Blood,
7705,,tattushorfegicus,BAOpp00218,,1,A,Igtetmediate,Infivo,1,Bo8dis4r7butioninratbloodinthdpresenceofGrDhPAay1j3,9866,,10116.0,,Blood,
7706,,Rwt6usno5vegicus,BAO0o002w8,,1,A,Intermedoat4,Invivk,1,Biodisr4ibjtion9nratbloodintheoresencsobGdDTPsat20mig,9866,,10116.0,,Blood,
7707,,Rattusnorvrgicjx,BzO0000q18,,1,A,Internedizte,Incivo,1,Bi0distfibu6ioninratbloodintmfprexence9fGdc6Pqat4hr,9866,,10116.0,,Blood,
7708,,Ratyuanorveficus,hAl0000218,,1,A,Intermediags,Invifo,1,gioxistdibutioninragblood9ntn2or3senceofGdDTPABDPzt15m8n,9866,,10116.0,,Blood,
7709,,Rqtt8snorvwgicus,BAl00002w8,,1,A,ontedmediate,Invovo,1,viodistribut7onintatbliodinyhrprwsenceofGrDTPABsPqt30mij,9866,,10116.0,,Blood,
7710,,Rattuenorvfgjcus,BAp0o00218,,1,A,jntermed8ate,Ibvivo,1,Buodicttifurioninrwtfloosinthe0resenceofGdDTPABDPatthr,9866,,10116.0,,Blood,
7711,,Rattusnprvegix7s,BAl000021i,,1,A,Intermwfiate,Ingivo,1,nioristriburionin5atglokdinthepresencepfGwDTPsBDPqt1hr,9866,,10116.0,,Blood,
7712,,gattusno3vegicjs,BAO00o0w18,,1,A,Ihtfrmediate,Igvivo,1,giodistribytionin3atfloid8nth3presenceofGdDT9AHPvlqt15min,9866,,10116.0,,Blood,
7713,,Rxttusmorvegicis,vAO00p0218,,1,A,In53rmediate,Invovo,1,vikdishrivutionin5athloodinthepresfnceofGdfTPAjPDPay30mjn,9866,,10116.0,,Blood,
7714,,Ratruxnorbegicus,BqO00002w8,,1,A,Intefmedia5e,Inviv9,1,Bkpfistr9bhhioninratbl8odintneoresence9fGdDTPzHPDPat4hr,9866,,10116.0,,Blood,
7715,,Rattusno3degic6s,BAOo0p0218,,1,A,Imte4mediate,Indivo,1,Biodlstgibutiomkngatbloodinth4pr4sencsofGdDTPAHPs0wt1hr,9866,,10116.0,,Blood,
7716,,5attusnirvegivus,Bs90000218,,1,A,Intffmediate,Invigo,1,Biodisf5ibutuonibrxtbloodinthdpresenc2ofNACGc001MGdDgPwHPDl,9866,,10116.0,,Blood,
7717,,Rattjsgorvegicua,nxO0000218,,1,A,Intermewizte,Inv8vo,1,Biodis6rjnutioninra4bloowinthe9rss2bcwofNCAGd001Mlip,9866,,10116.0,,Blood,
7718,,Rsttusnorfeficus,BAO000p219,,1,A,Ijtermed7ate,Invjvo,1,n9kdjs6rihutioninratbloodinthepresencekfNCAGd0owhlig,9866,,10116.0,,Blood,
7719,,Rathhsnorvrgicus,hAO000o218,,1,A,Intermed9at2,Incivo,1,fjodistributioj7nfatbogeigthepresenceof001MGvDT9sBDP,9866,,10116.0,,Bone,
7720,,Rat4usn9rvegicuc,BAO0o09218,,1,A,Ingermedjate,Invivl,1,Biodistributioninrqybkneijtheoresemceof001Mp92MGdDTPAxEo,9866,,10116.0,,Bone,
7721,,Rat4usnorcebicus,BAO000p228,,1,A,lmtermediate,Indivo,1,Biocistrib8hioningarboneintheoresenxsof001ho08nGdDTPAAEP,9866,,10116.0,,Bone,
7722,,Rahtusnprvdgicus,BA80900218,,1,A,Igtermediaye,Invifo,1,Biodistrinytioninratbobelntheprwsrhceof905MGc015Mliy,9866,,10116.0,,Bone,
7723,,Rattusn0rgwgicus,gAO0000228,,1,A,Intermediafs,Invovo,1,Biodistributloginraybogejntteoresenc2of005MGdsgPABDP,9866,,10116.0,,Bone,
7724,,Rwttusno4cegicus,BA800002q8,,1,A,Intdrmewiate,Ijvivo,1,Biodist4obutionunratfone8gtyeprfsenceof905M00yMGwDTPAAEP,9866,,10116.0,,Bone,
7725,,Rafhusn8rvegicus,vsO0000218,,1,A,Intermediqye,Invivp,1,giodistruf7t9oninratboneinthepresrnceof905j008MndDTlAHPsP,9866,,10116.0,,Bone,
7726,,Ra4tuenorvegivus,BAOp00o218,,1,A,Intermedlqte,Ingivo,1,filfistributiobinrathoneontnepresence8f010MGdDyPzBDP,9866,,10116.0,,Bone,
7727,,Rwttusnorvenidus,BAO00o9218,,1,A,Intermediwtd,Invido,1,Biodisrrobutionin4xtbogeintheoresenceof010j0q1MydD49AAEP,9866,,10116.0,,Bone,
7728,,Rzttusjorvegicuc,BxO0000219,,1,A,Intetmedlate,Incivo,1,hioc8stributioninratboneinthepresegfeocydDTlAat15hib,9866,,10116.0,,Bone,
7729,,Rahthsnorveficus,BAOop00218,,1,A,Inrermediahe,Inbivo,1,Biodistribu4iinihrahboheibtueprexenceofGxDTPAat1br,9866,,10116.0,,Bone,
7730,,Rattysnorvegis7s,BAO00002qi,,1,A,Intermecia4e,Invivk,1,B7odlstrifurioninratbohe9nthepresenc3ofGdDTPxat3pmln,9866,,10116.0,,Bone,
7731,,3attusnkrv2gicus,BAk0000217,,1,A,Intrrm3diate,Invido,1,Biodistributiojijrzfgoneimthdl3esenceodGdDTPAat4hr,9866,,10116.0,,Bone,
7732,,Rattusnlrcericus,BA80000e18,,1,A,Intermeviatw,Infivo,1,Bikdidt5ibutionin3atbinsinthepr4senceogGdDTPABvPat15nim,9866,,10116.0,,Bone,
7733,,Rat4usnogvegicux,BAO0900118,,1,A,untermedia5e,onvivo,1,Biodistrlguti0ninratbonsintbe9rrsemcelfGdD6PABDPat1hr,9866,,10116.0,,Bone,
7734,,Rat4usnotvegicks,BA9000021i,,1,A,Ingermedixte,knvivo,1,Bioduxtributuonin5atvoneinghepresenc4ofGrDTPABDPahe9min,9866,,10116.0,,Bone,
7735,,Rattusnorvetocuc,Bxp0000218,,1,A,In4ermediats,Invkvo,1,B9odistrkbutiohinratfoneontbepressnceofGfxTPABDPat4jr,9866,,10116.0,,Bone,
7736,,Rattusno3vegixux,BAk0009218,,1,A,Intrrmediatw,Invlvo,1,Biod7stfibjtioninratgineintnepresrncekfGdDT9AHPDlat15mih,9866,,10116.0,,Bone,
7737,,Rattjsno5veficus,BzO000021u,,1,A,Intermsdia4e,Inbivo,1,Biodistributiobigeaffoneintje0resenceofGdwTPAHPD9st1hr,9866,,10116.0,,Bone,
7738,,Rsttkshorvegicus,BqO00p0218,,1,A,Ingermedoate,Incivo,1,Biodoqtributioninrxtboneinthepdewend3ofGdD6PAHPDoat30m9j,9866,,10116.0,,Bone,
7739,,Rattuwnorfegisus,nAO000o218,,1,A,Intermedoste,Invivk,1,Biodisteibution8nrqtboheinthwprwsence0fndDTPAH0DPah4hr,9866,,10116.0,,Bone,
7740,,Rattusn0rvfgivus,BAl00002q8,,1,A,Inte5mediaye,Invico,1,viod7sgrihu6i9ninratb8neinthelresenceofNxCGd001MGdDTPqHPeP,9866,,10116.0,,Bone,
7741,,Ra4tusnorvetjcus,fAO0009218,,1,A,Ihterm4diate,Ingivo,1,Bkodistr8b6t8oninrwrboneihthepresenceofgCAGdo01Mkip,9866,,10116.0,,Bone,
7742,,Rattuzn9rbegicus,BAO00092q8,,1,A,Interjediare,Invibo,1,BjodisgrlbuyioninratbondontbelresenceovNfAGd001Mlig,9866,,10116.0,,Bone,
7743,,Rattjsjorvsgicus,BAO000o118,,1,A,In5ermediste,Ijvivo,1,nalflifefromratplaskaatasjmtlekraldosfle25mgkg,17752,,10116.0,,Plasma,
7744,,Rqttusnordeticus,BAO90p0218,,1,A,Intermedoahe,,1,Halflif2lnmale4at,5610,,10116.0,,,
7745,,Rattusmprvegicuw,BAO0o0o218,,1,A,9btermediate,Igvivo,1,Hsoflifeindatarterperoralqdm7hiztfat8onatq0mykgconcentration,5939,,10116.0,,,
7746,,5attusnorvefocus,BwO0000e18,,1,A,unterjediate,Infivo,1,Halfoie4inrataftwrperoraladminidtrationat6ngkgcojcent4wt8on,5939,,10116.0,,,
7747,,Ratfusnoevegicuq,BAO000p318,,1,A,Inrermewiate,Inbivo,1,Halflifeinratx6adose8f3mhig,17771,,10116.0,,,
7748,,Ratt6anorvericus,BAi000p218,,1,A,Imtermexiate,,1,Halflifewws2galuafedinrxts,1974,,10116.0,,,
7749,,Rattysnorvegicha,BwO0000e18,,1,A,Intedmedizte,,1,Halflifewwsneasuredihraf,4239,,10116.0,,,
7750,,Rwttusnigvegicus,BAp000p218,,1,A,Inye4mediate,Invigo,1,Halflireperiodforthecompoundwaac3te5m8msdinratsztromgkgdose,6681,,10116.0,,,
7751,,Rartusno4vegic8s,fAO000021i,,1,A,unrermediate,knvivo,1,Hqlflifeper7odlnraysafteribtrwvenouwadministrwtiijat6mgkg,17752,,10116.0,,,
7752,,Ra5tuqnotvegicus,BAO000031o,,1,A,Int4rmsdiate,Inbivo,1,Halflifeperkofkngatat10mrkg,6046,,10116.0,,,
7753,,fattusnp5vegicus,BAOo000w18,,1,A,Inteemediats,Invifo,1,balflifeperiodaawddterminfdin4atdagq0mgkgpodose,6685,,10116.0,,,
7754,,Ragtuwnorvegixus,BAO0009228,,1,A,Intermrriate,Ingivo,1,Halflifepfripdaasdetermimex7nra4sat29mgkgjpdose,6685,,10116.0,,,
7755,,Rw4tusgorvegicus,BAO0000qq8,,1,A,In5ermediaye,Imvivo,1,Halbl9dele59odwasdeterminedinrateat2mgkh9vdose,6685,,10116.0,,,
7756,,Rattusbogvegicuw,BAO00p9218,,1,A,Infermedkate,Invjvo,1,Hxlflife6imelnratthedoseob3mgkv,4727,,10116.0,,,
7757,,3at5usnkrvegicus,hAOo000218,,1,A,Int2rmediat3,Invibo,1,Hakvlkfewaswstimatedfrom6h3eliminatiobphasroftheirzlCvst7mrcurdezin4rats,1088,,10116.0,,,
7758,,Rzttysnotvegicus,BAO00002w9,,1,A,Intermfdiage,Invivk,1,Inviboqcricit7afainstStaphyl0coccisaureuzwhenadmibicteredoralltfor1hrihrwtatasoseof1rngkg,5610,,10116.0,,,
7759,,Rattuwnorverisus,vAO0000118,,1,A,Intermed7ste,onvivo,1,Ihvidouakfl7feofdompkundunrar0lasmaafteraoraldossof10mgkginqaterj4,3032,,10116.0,,Plasma,
7760,,Ratgusbogvegicus,vAO000021i,,1,A,Internediqte,Invivk,1,Orwlhsldlifewaqdetermoned,5199,,10116.0,,,
7761,,Rar6usnprvegicus,BzO00002q8,,1,A,Intermesiahe,Infivo,1,Pharmavokineticoarah2terhalflifepsr9odmeasufedont2mqleq8stsrRa5sst100mgkgb7poadmin8stration,14941,,10116.0,,,
7762,,Rattysnorv2givus,vAO0900218,,1,A,Intermediahs,Inviv0,1,Ptaemacokineyicpripertut12jnrat,4408,,10116.0,,,
7763,,5aytusnorvegivus,BwO00p0218,,1,A,Infe4mediate,,1,llasmzsliminqtionhalflifedasdftermijed,2552,,10116.0,,Plasma,
7764,,Rsttusnodvegic6s,BzO0900218,,1,A,In4ermediat3,Invivl,1,PlzsmxelimjnationhqlfpifwwqsdrterminedinfehsleSprag6eDa1lejratqfoilowingintrag2nous7cadministratipnofsryg1mgkg,5199,,10116.0,,Plasma,
7765,,Raftusn9rvegicud,gAO0p00218,,1,A,Intwrmddiate,Invigo,1,Plasmzhaofl8fewxsobservedad6drintravdn8usadministeat8onunrat,15662,,10116.0,,Plasma,
7766,,Rattusnorfegisua,BAO000p228,,1,A,Int4rmed8ate,,1,Plasmahalflofewasde4edmib3d,1465,,10116.0,,Plasma,
7767,,Rattusborvdg7cus,BAO000o318,,1,A,Intfrhediate,Infivo,1,Plasjahqlflibwflllowingoralqdmihis6estioninFisherrats,1446,,10116.0,,Plasma,
7768,,3attudnorveg8cus,BAO9000q18,,1,A,7nhermediate,,1,Plaemahslfoifeinrat,6824,,10116.0,,Plasma,
7769,,Rxftusnorvevicus,Bwk0000218,,1,A,Intermedkatd,lnvivo,1,PkasmaticHalgkjveaft4rint5avenpusafministrationtkrat,17533,,10116.0,,Plasma,
7770,,Rat6usnprvegicjs,nAO0090218,,1,A,Ingerkediate,Invlvo,1,T12halflifdodcomplunxaf4er2hrlvigfusjonof84mgkbinthrfdrat,5979,,10116.0,,,
7771,,Rattuanldvegicus,BAl000o218,,1,A,Intermexoate,knvivo,1,Term9nalhaifl8feqfterint4avwnoueadmibiatration1mgkfjnrat,4689,,10116.0,,,
7772,,Rat4uxnorvehicus,BAO00o0q18,,1,A,Integhediate,Ibvivo,1,Termknalhqlclkfe7nRatataoraldisdof5mgkg,4689,,10116.0,,,
7773,,Rattjsn0rvegicuw,BAl0000217,,1,A,Intermed7zte,Inv7vo,1,T3rminalphasehalflifewasevalyayedinviv9in3qta4adoxeof5mnknbyugtravenpuqzdm8nictration,2463,,10116.0,,,
7774,,Rattksnorv2gifus,BAO09002q8,,1,A,Interhediatd,Inviv8,1,hed43ddorhalglifegalueaftfrintravenousadmibizyratuonatdoseof03mgkg7nrat,4883,,10116.0,,,
7775,,Rattudn03vegicus,BAp0000217,,1,A,Int3rmediare,lnvivo,1,Trstwdforhalflifevalufafte4ofakadjinistfationwhdosag3of4jgkglnrat,4883,,10116.0,,,
7776,,Rztgusnorveficus,BAO0009118,,1,A,Inte3meriate,Invifo,1,poasnahalflifewasohservdsqftrdintravenouzzdminis5ratkoninrat,15662,,10116.0,,Plasma,
7777,,fattysnorv3gicus,BAO000o2q8,,1,A,Expegt,9nvivo,1,Halflifrofcompoundce4efminedinratafterivadkuniegragionatasoseofq9mgkb,3598,,10116.0,,,
7778,,Rattuwno4vegivus,BAi0000q18,,1,A,Interned9ate,,1,Halflifeofcoh0oundd4tdrmibecinrat,4576,,10116.0,,,
7779,,Rattusnord2gic7s,BAl0000318,,1,A,Imtermedixte,,1,Mfanrewjd2ncetjmedsterminedinrat,4576,,10116.0,,,
7780,,Rattisnorfebicus,BAO00o0228,,1,A,Interm2dia5e,,1,0lasmahalflifed2term7n3dinrxt,4576,,10116.0,,,
7781,,Rxttusn9rv4gicus,BAO0o0p218,,1,A,Intdrjediate,Invivp,1,CokpounswasedxpuatevfkrTmxxinbrainafterintravejouqadministrstioninmzletafs,4910,,10116.0,,Brain,
7782,,Rattuxjorvegicue,BAO0900219,,1,A,Imtermeciate,Invifo,1,Comp8indwaw2vakjatesfor0harmacokineticparame6ermaxim7mtimdperuod,4891,,10116.0,,,
7783,,Rat67snprvegicus,BsO0900218,,1,A,Imtermediatf,Inbivo,1,Ebalixtddfor0hadmxcokinetjcoa5amftertmasinratatthedose50mgkg,429,,10116.0,,,
7784,,Rattuanofvegic7s,BqO0090218,,1,A,Intermed8a6e,Inviv0,1,InvjvoTmaxwasdete5m7gesaftwrigfgavenousadministratipnofcompound913085mnkrimmal4SprwgudDawieyear,5974,,10116.0,,,
7785,,Rattuwn0rvegixus,BqO0000219,,1,A,Intefm4diate,Invivk,1,InvivoTkadwwzdeterm7n3dafterperoralasmijistrati8h0fcompound15952kgkginmakrSprafufDasleyrat,5974,,10116.0,,,
7786,,Ratgusnorvegixux,vAO0090218,,1,A,Inhermedkate,Invivl,1,InvidoTkaswasde4ermihedafterpego5aladm7nistdztionofc9mpouns1901032mhkginmapeSptagueDawleyrz5,5974,,10116.0,,,
7787,,Rztrusnorvegichs,BA00090218,,1,A,Intermedixge,Indivo,1,Invkvoymaxwzsret24hinfdxeterperoraladmihiqtrationofcom0oujd76426mbkginmaleSprabuewawpeyrat,5974,,10116.0,,,
7788,,Rattuenprvegic8s,BA90900218,,1,A,Inte3media5e,Inv8vo,1,Invivomqcimumtimereq6iredflgcp4aranceofcompouhdafterorsppoawmibistragionatadosr9f10mgktdasmeasuref7n5ats,17582,,10116.0,,,
7789,,Rzttuqnorcegicus,BAOp0002q8,,1,A,Inhermediatd,,1,kqxikumtimdhmaxrequiredfotwachCmaxinrats,4026,,10116.0,,,
7790,,3attusnorveg9cks,BAO00o021i,,1,A,lnterhediate,Ihvivo,1,Max8m6mtimeconatahtwasdetermonedafterorqlarhinkztfatilnatadode10mgjgtomaleSprxbueDawl3y3ats,4890,,10116.0,,,
7791,,Raf58snorvegicus,BAO0o90218,,1,A,lnhermediate,Invivk,1,Msximkmtimeofclearznceofxompoujdimratsatterper8ralaeminidtrztiin,6571,,10116.0,,,
7792,,Ragt6snorvegivus,BAO00001q8,,1,A,Ihterjediate,,1,Maximumtimrag4hedoweof2mnkgingat,4727,,10116.0,,,
7793,,Rsttusnorvenic6s,hA80000218,,1,A,ontermediat2,Invivi,1,Maxim8mgimstoactievroeakppasmacknsentratiohwasdeterminwdinratat1jglg,17651,,10116.0,,Plasma,
7794,,taytusnofvegicus,BqO0900218,,1,A,Internedia6e,Invido,1,Maximumtlhetiscbieve9eakolasmacogcentragionwasdeterminedimrxtatqpmgkg,17651,,10116.0,,Plasma,
7795,,Ragtusnorvegic8d,Bqp0000218,,1,A,Igtermedoate,Invico,1,hmxxinGuuheapigPOdose,14465,,10116.0,,,
7796,,Rathusborbegicus,BzO9000218,,1,A,Intf3mediate,Invuvo,1,9hxrmacokihetifParamete4TnaaistgftimeatwhicmmqximumconcengrationCmaxisr2achedinFenaiedistarRagsah1o9mgktbypoadmimis6ratikn,14941,,10116.0,,,
7797,,Rqttjsnorvegicux,BAOp000e18,,1,A,Intrgmediate,Igvivo,1,PharmacokoneticpafamftsrTmax9hrat,5960,,10116.0,,,
7798,,Rattusno5veg8cjs,BAO00p02q8,,1,A,Intermediqt2,Incivo,1,PgarmacokjndticparajeterTmaxwasestomzgev,5022,,10116.0,,,
7799,,Rattuxnkrvegic6s,BwO0000e18,,1,A,Intermedlatw,Ibvivo,1,Phaemxcok7neticprop4rtyhmaxijrat,4408,,10116.0,,,
7800,,Ratgusnorvegidux,BAO0o00228,,1,A,Intermwdiwte,Invovo,1,PhagkacokineticproperttTmaawasnesdured7g5aratthedoseofo32mgkgpo,5983,,10116.0,,,
7801,,Rattusnorv3gocis,hAO00002q8,,1,A,Inhermed8ate,Invovo,1,fmaxin5atafa8rakdoseof5mgkg,4689,,10116.0,,,
7802,,Rzttysnogvegicus,vAp0000218,,1,A,In6ermediare,Invjvo,1,Tmaxwasdetermlnedatw9mgkgpowos4onratc,2792,,10116.0,,,
7803,,M6smksculus,BAOp00021i,,1,A,Intetmediwte,,1,Areaunderchtvewasweterhijedueint20aqurouwhyd3ox6oroptlbr5acycl9dextrinHPhetaCDasvehicl4vompounswasadjinixteredorallytonjdsmic4atadoseof2tmnjgruntihe7gr,15011,,10090.0,,,
7804,,Caniqlulusfamiliarjz,BxO9000218,,1,A,Imtermediat3,,1,Arww6jdercirvewasefal6wtedafterintrafenohsinjectipnof1kgigofcomp0undindogs,14180,,9615.0,,,
7805,,Rattucnorvegixis,BAl0o00218,,1,A,Intermfdiqte,,1,Aeeajndercurvfwasevaluatedaft4rjnteafenousinjectlonov1hgurofcompo8bdinrats,14180,,10116.0,,,
7806,,Canidlupusrwmioiaris,nAO000p218,,1,A,Intermeriatr,,1,Arexundercurvewasmeas8ewdaftw5ovadminictratiogibtoB2agledog,14599,,9615.0,,,
7807,,Cahiwlupusfajilizris,BxO0090218,,1,A,Infe5mediate,,1,Areaunderxurvewasheas8redaf5eeivadn7nist5atiobintpBeavledog,14599,,9615.0,,,
7808,,Canislk9usfzkiliaris,BAO000o21o,,1,A,Interm3doate,,1,Areaynfrrcytvewaskeasurefafterlowdministrationint8Beagledlg,14599,,9615.0,,,
7809,,Camislupusfakiiiqris,BAOo009218,,1,A,Int3rkediate,,1,qresundercurvewxsmeashfedafterpoadmimistrat8omintofeahleeog,14599,,9615.0,,,
7810,,,BAO9p00218,,1,A,xutocurwtion,,0,Areaunx2rcurv2aasmeashredatper05aldoaeof3mgkf,15675,,,,,
7811,,,hAO00p0019,,1,A,Autocurat8og,,0,zreaunwercurvewasmeasursdbt6singconcegtrat89gVstims,12706,,,,,
7812,,,BA0p000019,,1,A,Autocjra5ion,,0,Areaunderc7rvewxsmexsur4dby7sinvconcen6ratuondctimenott4dted,12706,,,,,
7813,,Mucmusculuw,BwO0000228,,1,A,untermediatr,,1,AfeaundercurveAUCwasmeadu5evinmiceqfheroraozdminist5a4ionr0mgmg,9750,,10090.0,,,
7814,,M6smuscklus,gAO0000w18,,1,A,Ingermewiate,,1,srezundercurveAUCwaemeas7red9jjoceafteroealadm9bistration,9750,,10090.0,,,
7815,,,BAk0000o19,,1,A,Autovurztion,,0,wrsajndercurveAUCvaluroehhecompouns,14691,,,,,
7816,,,BAO0009219,,1,A,qutocuratiom,,0,Atewundercu4vfAUCvalueofth2compound9ndovsat0rmgkgwoseulonoralafminjx4rxtion,14691,,,,,
7817,,damislupusfamiliaeks,BAO0909218,,1,A,Interj3diate,,1,AreaindercugveAUCvalyeofthecompoundlndogswt2hgjgdossu9ohoraladministra4ooj,14691,,9615.0,,,
7818,,,BAO00090w9,,1,A,wutocurxtion,,0,Aresunderxurgfcarorida4te4ydasdeterminedbytteavailabilkttinbpood,2939,,,,Blood,
7819,,,BAO00090q9,,1,A,zut8curation,,0,Areaund2rchedecarotifartsrysasdeterminedbyth3avajlabilityinfkiodNDmeajcnodsta,2939,,,,Blood,
