assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620036,1.0,,8.0,Blood,,,178.0,,4010.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL857702,1.0,,8.0,Blood,,,178.0,,4011.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620037,1.0,,8.0,Blood,,,178.0,,4012.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620038,1.0,,8.0,Blood,,,178.0,,4013.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620039,1.0,,8.0,Blood,,,178.0,,4014.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620040,1.0,,8.0,Blood,,,178.0,,4015.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620041,1.0,,8.0,Blood,,,178.0,,4016.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620042,1.0,,8.0,Blood,,,178.0,,4017.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620043,1.0,,8.0,Blood,,,178.0,,4018.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620044,1.0,,8.0,Blood,,,178.0,,4019.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620045,1.0,,8.0,Blood,,,178.0,,4020.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620046,1.0,,8.0,Blood,,,178.0,,4021.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620047,1.0,,8.0,Blood,,,178.0,,4022.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620048,1.0,,8.0,Blood,,,178.0,,4023.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 0.3 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL857703,1.0,,8.0,Blood,,,178.0,,4024.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620049,1.0,,8.0,Blood,,,178.0,,4025.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following peroral administration at the dose of 3.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620050,1.0,,8.0,Blood,,,178.0,,4026.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.08h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL620051,1.0,,8.0,Blood,,,178.0,,4027.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619213,1.0,,8.0,Blood,,,178.0,,4028.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.5h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619214,1.0,,8.0,Blood,,,178.0,,4029.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 1.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619804,1.0,,8.0,Blood,,,178.0,,4030.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 3.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619805,1.0,,8.0,Blood,,,178.0,,4031.0,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 0.25h, following peroral administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619806,1.0,,8.0,Blood,,,178.0,,4032.0,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 24h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619807,1.0,,8.0,Blood,,,178.0,,4033.0,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 6.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,F,In vivo,,55.0,H,Canis lupus familiaris,Autocuration,12832.0,,9615.0,CHEMBL619808,1.0,,8.0,Blood,,,178.0,,4034.0,"Ex vivo inhibition was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 9.0h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL619809,1.0,,8.0,,,,,,4035.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL619810,1.0,,8.0,,,,,,4036.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 24 hr r to canine
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL619811,1.0,,8.0,,,,,,4037.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL620769,1.0,,8.0,,,,,,4038.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 2 hr to canine
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL620770,1.0,,8.0,,,,,,4039.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL620771,1.0,,8.0,,,,,,4040.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 4 hr to canine
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL620772,1.0,,8.0,,,,,,4041.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr
,BAO_0000218,B,,,55.0,H,Canis lupus familiaris,Autocuration,3595.0,,9615.0,CHEMBL620773,1.0,,8.0,,,,,,4042.0,Inhibitory activity against 5-lipoxygenase (5-LO) in after oral administration of 5 mg/kg at 8 hr to canine
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,9203.0,,10141.0,CHEMBL620774,1.0,,8.0,,,,,,4043.0,Ability to inhibit 5-lipoxygenase in guinea pig
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Expert,82.0,,10141.0,CHEMBL620775,1.0,,8.0,,,,,,4044.0,Inhibition of [14C]arachidonic acid conversion to 5-HETE by broken cell 5-lipoxygenase in vitro (guinea pig PMN)
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,11090.0,,10141.0,CHEMBL620776,1.0,,8.0,,,,,,4045.0,Compound was tested for the inhibition of 5-lipoxygenase (5-Lpo) in guinea pig.
,BAO_0000218,B,,,55.0,H,Cavia porcellus,Autocuration,12832.0,,10141.0,CHEMBL620777,1.0,,8.0,Blood,,,178.0,,4046.0,"Ex vivo inhibition of 5-lipoxygenase was determined by the measurement of A-23187-stimulated LTB4 production in dog blood at 12 h, following intravenous administration at the dose of 1.0 mg/kg"
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,1065.0,,10141.0,CHEMBL620778,1.0,,8.0,,,,,,4047.0,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on 5-hydroxyeicosapentaenoic acid (5-HETE) production
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,1065.0,,10141.0,CHEMBL620779,1.0,,8.0,,,,,,4048.0,In vitro 5-lipoxygenase inhibition in guinea pig PMNs was determined based on LTB4 production
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Expert,12832.0,,10141.0,CHEMBL621500,1.0,,8.0,,,,,,4049.0,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]-AA to 5-HETE in guinea pig peritoneal polymorphonuclear leukocytes
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Expert,12832.0,,10141.0,CHEMBL621501,1.0,,8.0,,,,,,4050.0,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Autocuration,12832.0,,10141.0,CHEMBL618098,1.0,,8.0,,,,,,4051.0,In vitro 5-lipoxygenase inhibitory activity against A-23187-stimulated conversion of [14C]AA to LTB4 in guinea pig peritoneal polymorphonuclear leukocytes
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Autocuration,10504.0,,10141.0,CHEMBL618099,1.0,,8.0,,,,,,4052.0,Inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,7788.0,,10141.0,CHEMBL618100,1.0,,8.0,,,,,,4053.0,Inhibitory activity against 5-lipoxygenase
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10001.0,,10141.0,CHEMBL618101,1.0,,8.0,,,,,,4054.0,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10193.0,,10141.0,CHEMBL618102,1.0,,8.0,,,,,,4055.0,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,13243.0,,10141.0,CHEMBL618103,1.0,,8.0,,,,,,4056.0,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,13243.0,,10141.0,CHEMBL618104,1.0,,8.0,,,,,,4057.0,Inhibitory activity uM
,BAO_0000219,B,,,55.0,H,Cavia porcellus,Autocuration,969.0,,10141.0,CHEMBL883712,1.0,,8.0,,,,,,4058.0,Inhibitory activity against 5-lipoxygenase in guinea pig leukocytes was determined
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10001.0,,10141.0,CHEMBL618105,1.0,,8.0,,,,,,4059.0,Inhibitory activity against 5-lipoxygenase at 10 uM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,7788.0,,10141.0,CHEMBL618106,1.0,,8.0,,,,,,4060.0,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10001.0,,10141.0,CHEMBL618107,1.0,,8.0,,,,,,4061.0,Inhibitory activity against 5-lipoxygenase in guinea pig leukocyte at 30 uM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,10193.0,,10141.0,CHEMBL618108,1.0,,8.0,,,,,,4062.0,Inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase using guinea pig supernatant at 10 uM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,13243.0,,10141.0,CHEMBL618109,1.0,,8.0,,,,,,4063.0,Inhibitory activity uM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,13243.0,,10141.0,CHEMBL618110,1.0,,8.0,,,,,,4064.0,Inhibitory activity against partially-purified Guinea pig PMN 5-lipoxygenase at 10 uM
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Expert,13243.0,,10141.0,CHEMBL618111,1.0,,8.0,,,,,,4065.0,Inhibitory activity uM
,BAO_0000019,F,,,55.0,H,Cavia porcellus,Autocuration,13243.0,,10141.0,CHEMBL618112,1.0,,8.0,,,,,,4066.0,Inhibitory activity uM
,BAO_0000019,B,,,55.0,H,Cavia porcellus,Autocuration,10504.0,,10141.0,CHEMBL618113,1.0,,8.0,,,,,,4067.0,Percent inhibition against 5-lipoxygenase from guinea pig polymorphonuclear lymphocytes
,BAO_0000357,B,,,55.0,H,Cavia porcellus,Autocuration,7788.0,,10141.0,CHEMBL618114,1.0,,8.0,,,,,,4068.0,Inhibitory activity against 5-lipoxygenase at a dose of 0.1 mM
,BAO_0000221,F,,,55.0,H,Cavia porcellus,Expert,10546.0,,10141.0,CHEMBL620871,1.0,,8.0,Ileum,,,2116.0,,4069.0,Evaluated for inhibition of the formation and release of 5-lipoxygenase in isolated guinea pig ileum
,BAO_0000357,B,,,55.0,H,,Autocuration,13183.0,,,CHEMBL620872,1.0,,8.0,,,,,,4070.0,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4)
,BAO_0000357,B,,,55.0,H,,Autocuration,13183.0,,,CHEMBL620873,1.0,,8.0,,,,,,4071.0,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4)
,BAO_0000357,B,,,55.0,H,,Autocuration,2578.0,,,CHEMBL620874,1.0,,8.0,,,,,,4072.0,Compound was evaluated for in vitro inhibition of recombinant human 5-lipoxygenase (5-LO)
,BAO_0000357,B,,,55.0,H,,Expert,12780.0,,,CHEMBL620875,1.0,,8.0,,,,,,4073.0,In vitro inhibition of human 5-Lipoxygenase.
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620876,1.0,,0.0,Liver,,,2107.0,,4074.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 75 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620877,1.0,,0.0,Liver,,,2107.0,,4075.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL857854,1.0,,0.0,Liver,,,2107.0,,4076.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620878,1.0,,0.0,Liver,,,2107.0,,4077.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 10 uM exposed 100 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620879,1.0,,0.0,Liver,,,2107.0,,4078.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 100 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620880,1.0,,0.0,Liver,,,2107.0,,4079.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620881,1.0,,0.0,Liver,,,2107.0,,4080.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1000 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620882,1.0,,0.0,Liver,,,2107.0,,4081.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 150 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620883,1.0,,0.0,Liver,,,2107.0,,4082.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 1500 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620884,1.0,,0.0,Liver,,,2107.0,,4083.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 2.5 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620885,1.0,,0.0,Liver,,,2107.0,,4084.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 200 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620886,1.0,,0.0,Liver,,,2107.0,,4085.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 27.5 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL620887,1.0,,0.0,Liver,,,2107.0,,4086.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 5 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618039,1.0,,0.0,Liver,,,2107.0,,4087.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 50 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618040,1.0,,0.0,Liver,,,2107.0,,4088.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to beta-naphthoflavone at 500 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618041,1.0,,0.0,Liver,,,2107.0,,4089.0,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to exposed to 3-methylcholanthrene at concentration of 200 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618216,1.0,,0.0,Liver,,,2107.0,,4090.0,"Compound was evaluated for inhibition constant, in liver microsomes from 3-methylcholanthrene-exposed rats"
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618217,1.0,,0.0,Liver,,,2107.0,,4091.0,"Compound was evaluated for inhibition constant, in liver microsomes from beta-naphthoflavone-exposed rats"
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618218,1.0,,0.0,Liver,,,2107.0,,4092.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 100 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618219,1.0,,0.0,Liver,,,2107.0,,4093.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 200 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618220,1.0,,0.0,Liver,,,2107.0,,4094.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes 3-methylcholanthrene at concentration of 50 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618221,1.0,,0.0,Liver,,,2107.0,,4095.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at 5 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618222,1.0,,0.0,Liver,,,2107.0,,4096.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at 50 uM
,BAO_0000251,B,,,22226.0,U,Rattus norvegicus,Autocuration,7411.0,Microsomes,10116.0,CHEMBL618223,1.0,,0.0,Liver,,,2107.0,,4097.0,Maximum rate constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at a concentration of 10 uM
