assays_ss_d,assays_tss_d,assays_src_d,assays_ss_tss,assays_dc_d,assays_ss_sbclllr_frctn,assays_td,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_b_frmt,assays_vrnt_d
12970,,1,,10026,,50587,N,1,Intermediate,,CHEMBL629206,,BAO_0000218,
12971,,1,,10026,,22224,U,0,Autocuration,,CHEMBL631185,,BAO_0000019,
12972,,1,,7415,,50597,N,1,Intermediate,,CHEMBL631186,,BAO_0000218,
12973,,1,,17025,,50592,N,1,Intermediate,,CHEMBL631187,,BAO_0000218,
12974,,1,,17025,,50592,N,1,Intermediate,,CHEMBL631188,,BAO_0000218,
12975,,1,,10184,,22224,U,0,Autocuration,,CHEMBL876419,,BAO_0000019,
12976,,1,,10184,,22224,U,0,Autocuration,,CHEMBL631189,,BAO_0000019,
12977,,1,,8613,,50602,N,1,Intermediate,,CHEMBL631190,,BAO_0000218,
12978,,1,,8613,,50602,N,1,Intermediate,,CHEMBL631191,,BAO_0000218,
12979,,1,,8613,,50602,N,1,Intermediate,,CHEMBL631192,,BAO_0000218,
12980,,1,,8613,,50602,N,1,Intermediate,,CHEMBL632400,,BAO_0000218,
12981,,1,,8613,,50602,N,1,Intermediate,,CHEMBL630564,,BAO_0000218,
12982,,1,,8613,,50602,N,1,Intermediate,,CHEMBL630565,,BAO_0000218,
12983,,1,,8613,,50602,N,1,Intermediate,,CHEMBL630566,,BAO_0000218,
12984,,1,,8613,,50602,N,1,Intermediate,,CHEMBL631229,,BAO_0000218,
12985,,1,,8613,,50602,N,1,Intermediate,,CHEMBL631230,,BAO_0000218,
12986,,1,,6030,,22229,U,0,Autocuration,,CHEMBL876428,,BAO_0000100,
12987,,1,,6147,,22229,U,0,Autocuration,,CHEMBL631231,,BAO_0000100,
12988,,1,,14556,,22229,U,0,Autocuration,,CHEMBL631232,,BAO_0000100,
12989,,1,,768,,22224,U,0,Autocuration,,CHEMBL631233,,BAO_0000019,
12990,,1,,14452,,22229,U,0,Autocuration,,CHEMBL631234,,BAO_0000100,
12991,,1,,5237,,22224,U,0,Autocuration,,CHEMBL883126,,BAO_0000019,
12992,,1,,14378,,22224,U,0,Autocuration,,CHEMBL631235,,BAO_0000100,
12993,,1,,14418,,22224,U,0,Autocuration,,CHEMBL631236,,BAO_0000100,
12994,,1,,5249,,22224,U,0,Autocuration,,CHEMBL631237,,BAO_0000019,
12995,,1,,14621,,22229,U,0,Autocuration,,CHEMBL631238,,BAO_0000100,
12996,,1,,12542,,22229,U,0,Autocuration,,CHEMBL876429,,BAO_0000100,
12997,,1,,12542,,22224,U,0,Autocuration,,CHEMBL631414,,BAO_0000019,
12998,,1,,12542,,22224,U,0,Autocuration,,CHEMBL631415,,BAO_0000100,
12999,,1,,15462,,22229,U,0,Autocuration,,CHEMBL631416,,BAO_0000100,
13000,,1,,14884,,22224,U,0,Autocuration,,CHEMBL631417,,BAO_0000019,
13001,,1,,16526,,22229,U,0,Autocuration,,CHEMBL631418,,BAO_0000100,
13002,,1,,13693,,22229,U,0,Autocuration,,CHEMBL631419,,BAO_0000100,
13003,,1,,13693,,22224,U,0,Autocuration,,CHEMBL631420,,BAO_0000019,
13004,,1,,13779,,22229,U,0,Autocuration,,CHEMBL631421,,BAO_0000100,
13005,,1,,14772,,22229,U,0,Autocuration,,CHEMBL631422,,BAO_0000100,
13006,,1,,14393,,22229,U,0,Autocuration,,CHEMBL631423,,BAO_0000100,
13007,1969.0,1,Plasma,14793,,50597,N,1,Intermediate,,CHEMBL876430,,BAO_0000218,
13008,1969.0,1,Plasma,14793,,50597,N,1,Intermediate,,CHEMBL631424,,BAO_0000218,
13009,1969.0,1,Plasma,13744,,50588,N,1,Intermediate,,CHEMBL631425,,BAO_0000218,
13010,1969.0,1,Plasma,13744,,22224,U,0,Autocuration,,CHEMBL631426,,BAO_0000218,
13011,1969.0,1,Plasma,13744,,50594,N,1,Intermediate,,CHEMBL631427,,BAO_0000218,
13012,1969.0,1,Plasma,13207,,50588,N,1,Intermediate,,CHEMBL631428,,BAO_0000218,
13013,2107.0,1,Liver,5669,Microsomes,50797,N,1,Intermediate,,CHEMBL631429,,BAO_0000218,
13014,2107.0,1,Liver,5669,Microsomes,50588,N,1,Intermediate,,CHEMBL631430,,BAO_0000218,
13015,2107.0,1,Liver,5669,Microsomes,50597,N,1,Intermediate,,CHEMBL631431,,BAO_0000218,
13016,1969.0,1,Plasma,4853,,50797,N,1,Intermediate,,CHEMBL631432,,BAO_0000218,
13017,,1,,16452,,50588,N,1,Intermediate,,CHEMBL631433,,BAO_0000218,
13018,,1,,11954,,22224,U,0,Autocuration,,CHEMBL631434,,BAO_0000218,
13019,,1,,11954,,22224,U,0,Autocuration,,CHEMBL631435,,BAO_0000218,
13020,,1,,11954,,22224,U,0,Autocuration,,CHEMBL631436,,BAO_0000218,
13021,,1,,11954,,22224,U,0,Autocuration,,CHEMBL631437,,BAO_0000218,
13022,,1,,5669,,50597,N,1,Intermediate,,CHEMBL631438,,BAO_0000218,
13023,,1,,5669,,50797,N,1,Intermediate,,CHEMBL876431,,BAO_0000218,
13024,,1,,5669,,50588,N,1,Intermediate,,CHEMBL631439,,BAO_0000218,
13025,,1,,13662,,50597,N,1,Intermediate,,CHEMBL631440,,BAO_0000218,
13026,,1,,8272,,22224,U,0,Autocuration,,CHEMBL631441,,BAO_0000019,
13027,,1,,13410,,22224,U,0,Autocuration,,CHEMBL631442,,BAO_0000019,
13028,,1,,13410,,22224,U,0,Autocuration,,CHEMBL626525,,BAO_0000019,
13029,,1,,12628,,22224,U,0,Autocuration,,CHEMBL627168,,BAO_0000019,
13030,,1,,9675,,22224,U,0,Autocuration,,CHEMBL875618,,BAO_0000019,
13031,,1,,12628,,22224,U,0,Autocuration,,CHEMBL626612,,BAO_0000019,
13032,,1,,12766,,22224,U,0,Autocuration,,CHEMBL626613,,BAO_0000019,
13033,,1,,7849,,22224,U,0,Autocuration,,CHEMBL626614,,BAO_0000019,
13034,,1,,12187,,22224,U,0,Autocuration,,CHEMBL626615,,BAO_0000218,
13035,,1,,2040,,22224,U,0,Autocuration,,CHEMBL626616,,BAO_0000019,
13036,,1,,2040,,22224,U,0,Autocuration,,CHEMBL626617,,BAO_0000019,
13037,1969.0,1,Plasma,14180,,50588,N,1,Intermediate,,CHEMBL626618,,BAO_0000218,
13038,1969.0,1,Plasma,14180,,50597,N,1,Intermediate,,CHEMBL626619,,BAO_0000218,
13039,,1,,14474,,50588,N,1,Intermediate,,CHEMBL626620,,BAO_0000218,
13040,,1,,14474,,50597,N,1,Intermediate,,CHEMBL626621,,BAO_0000218,
13041,,1,,14548,,100710,N,1,Intermediate,,CHEMBL626622,,BAO_0000218,
13042,,1,,14548,,100710,N,1,Intermediate,,CHEMBL626623,,BAO_0000218,
13043,,1,,14548,,50588,N,1,Intermediate,,CHEMBL626624,,BAO_0000218,
13044,,1,,14548,,50597,N,1,Intermediate,,CHEMBL626625,,BAO_0000218,
13045,2107.0,1,Liver,6125,,50597,N,1,Intermediate,,CHEMBL626626,,BAO_0000218,
13046,,1,,6874,,22224,U,0,Autocuration,,CHEMBL626627,,BAO_0000218,
13047,,1,,15343,,50588,N,1,Intermediate,,CHEMBL626628,,BAO_0000218,
13048,,1,,6236,,22224,U,0,Autocuration,,CHEMBL626629,,BAO_0000218,
13049,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626630,,BAO_0000218,
13050,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626631,,BAO_0000218,
13051,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626632,,BAO_0000100,
13052,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626633,,BAO_0000100,
13053,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626634,,BAO_0000100,
13054,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626635,,BAO_0000100,
13055,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626636,,BAO_0000100,
13056,,1,,8194,,22229,U,0,Autocuration,,CHEMBL626637,,BAO_0000100,
13057,,1,,13273,,50339,N,1,Intermediate,,CHEMBL626638,,BAO_0000218,
13058,,1,,13273,,50339,N,1,Intermediate,,CHEMBL626639,,BAO_0000218,
13059,,1,,13273,,50339,N,1,Intermediate,,CHEMBL626640,,BAO_0000218,
13060,,1,,13273,,50339,N,1,Intermediate,,CHEMBL626641,,BAO_0000218,
13061,,1,,13273,,50339,N,1,Intermediate,,CHEMBL627272,,BAO_0000218,
13062,,1,,13273,,50339,N,1,Intermediate,,CHEMBL627273,,BAO_0000218,
13063,,1,,13273,,50339,N,1,Intermediate,,CHEMBL627441,,BAO_0000218,
13064,,1,,13273,,50339,N,1,Intermediate,,CHEMBL628355,,BAO_0000218,
13065,,1,,13273,,50339,N,1,Intermediate,,CHEMBL628356,,BAO_0000218,
13066,,1,,13273,,50339,N,1,Intermediate,,CHEMBL628357,,BAO_0000218,
13067,,1,,13273,,50339,N,1,Intermediate,,CHEMBL628358,,BAO_0000218,
13068,,1,,13273,,50339,N,1,Intermediate,,CHEMBL622307,,BAO_0000218,
13069,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622527,,BAO_0000019,
13070,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622528,,BAO_0000019,
13071,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622529,,BAO_0000019,
13072,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622992,,BAO_0000019,
13073,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622993,,BAO_0000019,
13074,,1,,13118,,22224,U,0,Autocuration,,CHEMBL622994,,BAO_0000019,
13075,,1,,10633,,50597,N,1,Intermediate,,CHEMBL622995,,BAO_0000218,
13076,,1,,10633,,50597,N,1,Intermediate,,CHEMBL622996,,BAO_0000218,
13077,,1,,10633,,50597,N,1,Intermediate,,CHEMBL622997,,BAO_0000218,
13078,,1,,10633,,50597,N,1,Intermediate,,CHEMBL622998,,BAO_0000218,
13079,,1,,5767,,22224,U,0,Autocuration,,CHEMBL622999,,BAO_0000218,
13080,1969.0,1,Plasma,3302,,22224,U,0,Autocuration,,CHEMBL623000,,BAO_0000218,
13081,1969.0,1,Plasma,3302,,22224,U,0,Autocuration,,CHEMBL623001,,BAO_0000218,
13082,,1,,12467,,50594,N,1,Intermediate,,CHEMBL623002,,BAO_0000218,
13083,,1,,11778,,22229,U,0,Autocuration,,CHEMBL623003,,BAO_0000100,
13084,,1,,4321,,22224,U,0,Autocuration,,CHEMBL623004,,BAO_0000019,
13085,,1,,14884,,22224,U,0,Autocuration,,CHEMBL623005,,BAO_0000019,
13086,,1,,15234,,22224,U,0,Autocuration,,CHEMBL623006,,BAO_0000019,
13087,2107.0,1,Liver,14198,,50597,N,1,Intermediate,,CHEMBL623007,,BAO_0000218,
13088,10000001.0,1,Bone,14198,,50597,N,1,Intermediate,,CHEMBL623008,,BAO_0000218,
13089,2037.0,1,Cerebellum,14198,,50597,N,1,Intermediate,,CHEMBL876654,,BAO_0000218,
13090,,1,,14198,,50597,N,1,Intermediate,,CHEMBL623009,,BAO_0000218,
13091,,1,,14198,,50597,N,1,Intermediate,,CHEMBL623010,,BAO_0000218,
13092,948.0,1,Heart,14198,,50597,N,1,Intermediate,,CHEMBL623011,,BAO_0000218,
13093,160.0,1,Intestine,14198,,50597,N,1,Intermediate,,CHEMBL623012,,BAO_0000218,
13094,,1,,8151,,22224,U,0,Autocuration,,CHEMBL623013,,BAO_0000019,
13095,,1,,8151,,22224,U,0,Autocuration,,CHEMBL623014,,BAO_0000019,
13096,1088.0,1,Urine,8151,,22224,U,0,Autocuration,,CHEMBL623015,,BAO_0000019,
13097,1088.0,1,Urine,8151,,22224,U,0,Autocuration,,CHEMBL623016,,BAO_0000019,
13098,1088.0,1,Urine,8151,,22224,U,0,Autocuration,,CHEMBL624858,,BAO_0000019,
13099,,1,,8151,,50597,N,1,Intermediate,,CHEMBL624859,,BAO_0000218,
13100,,1,,8151,,50597,N,1,Intermediate,,CHEMBL624860,,BAO_0000218,
13101,,1,,8151,,50597,N,1,Intermediate,,CHEMBL624861,,BAO_0000218,
13102,,1,,8151,,50597,N,1,Intermediate,,CHEMBL624862,,BAO_0000218,
13103,,1,,8151,,50597,N,1,Intermediate,,CHEMBL624863,,BAO_0000218,
13104,,1,,8151,,50597,N,1,Intermediate,,CHEMBL876655,,BAO_0000218,
13105,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624864,,BAO_0000218,
13106,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624865,,BAO_0000218,
13107,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624866,,BAO_0000218,
13108,,1,,6996,,50588,N,1,Expert,,CHEMBL624867,,BAO_0000218,
13109,,1,,6996,,50588,N,1,Intermediate,,CHEMBL624868,,BAO_0000218,
13110,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628450,,BAO_0000218,
13111,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628451,,BAO_0000218,
13112,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628452,,BAO_0000218,
13113,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628453,,BAO_0000218,
13114,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628454,,BAO_0000218,
13115,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628455,,BAO_0000218,
13116,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628456,,BAO_0000218,
13117,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628457,,BAO_0000218,
13118,,1,,6996,,50588,N,1,Intermediate,,CHEMBL877505,,BAO_0000218,
13119,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628458,,BAO_0000218,
13120,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628459,,BAO_0000218,
13121,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628460,,BAO_0000218,
13122,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628461,,BAO_0000218,
13123,,1,,6996,,22224,U,0,Autocuration,,CHEMBL628462,,BAO_0000218,
13124,,1,,6996,,50588,N,1,Intermediate,,CHEMBL628463,,BAO_0000218,
13125,,1,,6996,,50597,N,1,Expert,,CHEMBL625666,,BAO_0000218,
13126,,1,,6996,,22224,U,0,Autocuration,,CHEMBL625667,,BAO_0000218,
13127,,1,,6996,,50597,N,1,Expert,,CHEMBL625668,,BAO_0000218,
13128,,1,,6996,,50597,N,1,Intermediate,,CHEMBL625669,,BAO_0000218,
13129,,1,,7114,,22224,U,0,Autocuration,,CHEMBL625670,,BAO_0000019,
13130,,1,,7114,,50597,N,1,Intermediate,,CHEMBL625671,,BAO_0000218,
13131,,1,,8613,,50602,N,1,Intermediate,,CHEMBL625672,,BAO_0000218,
13132,,1,,8613,,50602,N,1,Intermediate,,CHEMBL625673,,BAO_0000218,
13133,,1,,8613,,50602,N,1,Intermediate,,CHEMBL625674,,BAO_0000218,
13134,,1,,8613,,50602,N,1,Intermediate,,CHEMBL625675,,BAO_0000218,
13135,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627637,,BAO_0000218,
13136,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627638,,BAO_0000218,
13137,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627639,,BAO_0000218,
13138,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627640,,BAO_0000218,
13139,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627641,,BAO_0000218,
13140,,1,,8613,,50602,N,1,Intermediate,,CHEMBL627642,,BAO_0000218,
13141,,1,,8613,,50602,N,1,Intermediate,,CHEMBL877506,,BAO_0000218,
13142,,1,,8613,,50594,N,1,Intermediate,,CHEMBL627275,,BAO_0000218,
13143,,1,,11219,,50506,N,1,Intermediate,,CHEMBL627643,,BAO_0000218,
13144,,1,,11219,,50506,N,1,Intermediate,,CHEMBL631246,,BAO_0000218,
13145,,1,,11219,,50506,N,1,Intermediate,,CHEMBL631247,,BAO_0000218,
13146,,1,,11219,,50506,N,1,Intermediate,,CHEMBL629532,,BAO_0000218,
13147,,1,,11219,,50506,N,1,Intermediate,,CHEMBL629533,,BAO_0000218,
13148,,1,,11219,,50506,N,1,Intermediate,,CHEMBL629534,,BAO_0000218,
13149,,1,,11219,,50506,N,1,Intermediate,,CHEMBL629535,,BAO_0000218,
13150,,1,,14837,,22224,U,0,Autocuration,,CHEMBL625932,,BAO_0000019,
13151,,1,,14837,,22224,U,0,Autocuration,,CHEMBL625933,,BAO_0000019,
13152,,1,,15343,,50597,N,1,Intermediate,,CHEMBL625934,,BAO_0000218,
13153,,1,,13761,,22224,U,0,Autocuration,,CHEMBL625935,,BAO_0000218,
13154,,1,,14810,,50597,N,1,Intermediate,,CHEMBL625936,,BAO_0000218,
13155,,1,,14810,,50597,N,1,Intermediate,,CHEMBL625937,,BAO_0000218,
13156,,1,,13249,,50588,N,1,Intermediate,,CHEMBL625938,,BAO_0000218,
13157,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL625939,,BAO_0000218,
13158,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL625940,,BAO_0000218,
13159,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL874464,,BAO_0000218,
13160,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL625941,,BAO_0000218,
13161,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL625942,,BAO_0000218,
13162,1970.0,1,Bile,9267,,50597,N,1,Intermediate,,CHEMBL625943,,BAO_0000218,
13163,1977.0,1,Serum,15549,,50587,N,1,Intermediate,,CHEMBL625944,,BAO_0000218,
13164,,1,,10929,,22224,U,0,Autocuration,,CHEMBL625945,,BAO_0000019,
13165,,1,,15444,,22224,U,0,Autocuration,,CHEMBL625946,,BAO_0000019,
13166,,1,,12860,,22224,U,0,Autocuration,,CHEMBL625947,,BAO_0000218,
13167,,1,,12170,,50597,N,1,Intermediate,,CHEMBL625948,,BAO_0000218,
13168,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625949,,BAO_0000218,
13169,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625950,,BAO_0000218,
13170,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625951,,BAO_0000218,
13171,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625952,,BAO_0000218,
13172,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625953,,BAO_0000218,
13173,,1,,15173,,22224,U,0,Autocuration,,CHEMBL625954,,BAO_0000218,
13174,,1,,15173,,22224,U,0,Autocuration,,CHEMBL882959,,BAO_0000218,
13175,,1,,11767,,50588,N,1,Intermediate,,CHEMBL625955,,BAO_0000218,
13176,,1,,11219,,22224,U,0,Autocuration,,CHEMBL625956,,BAO_0000218,
13177,,1,,12186,,100710,N,1,Intermediate,,CHEMBL625957,,BAO_0000218,
13178,,1,,11510,,50597,N,1,Intermediate,,CHEMBL625958,,BAO_0000218,
13179,,1,,11510,,50597,N,1,Intermediate,,CHEMBL625959,,BAO_0000218,
13180,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626642,,BAO_0000218,
13181,,1,,11510,,50597,N,1,Intermediate,,CHEMBL631330,,BAO_0000218,
13182,,1,,11510,,50597,N,1,Intermediate,,CHEMBL631331,,BAO_0000218,
13183,,1,,11510,,50597,N,1,Intermediate,,CHEMBL631332,,BAO_0000218,
13184,,1,,11510,,50597,N,1,Intermediate,,CHEMBL631333,,BAO_0000218,
13185,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632018,,BAO_0000218,
13186,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632019,,BAO_0000218,
13187,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632020,,BAO_0000218,
13188,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632021,,BAO_0000218,
13189,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632022,,BAO_0000218,
13190,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632023,,BAO_0000218,
13191,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632024,,BAO_0000218,
13192,,1,,11510,,50597,N,1,Intermediate,,CHEMBL874472,,BAO_0000218,
13193,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632025,,BAO_0000218,
13194,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632026,,BAO_0000218,
13195,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632027,,BAO_0000218,
13196,,1,,11510,,50597,N,1,Intermediate,,CHEMBL632028,,BAO_0000218,
13197,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626430,,BAO_0000218,
13198,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626431,,BAO_0000218,
13199,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626432,,BAO_0000218,
13200,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626433,,BAO_0000218,
13201,,1,,11510,,50597,N,1,Intermediate,,CHEMBL626434,,BAO_0000218,
13202,,1,,11510,,50597,N,1,Intermediate,,CHEMBL627280,,BAO_0000218,
13203,,1,,11510,,50597,N,1,Intermediate,,CHEMBL627281,,BAO_0000218,
13204,,1,,11510,,50597,N,1,Intermediate,,CHEMBL627282,,BAO_0000218,
13205,,1,,7199,,22224,U,0,Autocuration,,CHEMBL627283,,BAO_0000019,
13206,,1,,7199,,22224,U,0,Autocuration,,CHEMBL627284,,BAO_0000218,
13207,,1,,7095,,50597,N,1,Intermediate,,CHEMBL627285,,BAO_0000218,
13208,,1,,7095,,22224,U,0,Autocuration,,CHEMBL627286,,BAO_0000218,
13209,,1,,7095,,50597,N,1,Intermediate,,CHEMBL875477,,BAO_0000218,
13210,,1,,12528,,50597,N,1,Intermediate,,CHEMBL627287,,BAO_0000218,
13211,,1,,12528,,50588,N,1,Intermediate,,CHEMBL627288,,BAO_0000218,
13212,,1,,7095,,50597,N,1,Intermediate,,CHEMBL627289,,BAO_0000218,
13213,1969.0,1,Plasma,14223,,50597,N,1,Intermediate,,CHEMBL627290,,BAO_0000218,
13214,,1,,13569,,22224,U,0,Autocuration,,CHEMBL627291,,BAO_0000218,
13215,,1,,13569,,22224,U,0,Autocuration,,CHEMBL627292,,BAO_0000218,
13216,,1,,13569,,22224,U,0,Autocuration,,CHEMBL627293,,BAO_0000218,
13217,,1,,13569,,22224,U,0,Autocuration,,CHEMBL627294,,BAO_0000218,
13218,,1,,13569,,22224,U,0,Autocuration,,CHEMBL875478,,BAO_0000218,
13219,,1,,13979,,22224,U,0,Autocuration,,CHEMBL627295,,BAO_0000218,
13220,,1,,14315,,50594,N,1,Intermediate,,CHEMBL627296,,BAO_0000218,
13221,,1,,14315,,50592,N,1,Intermediate,,CHEMBL626119,,BAO_0000218,
13222,,1,,14315,,50597,N,1,Intermediate,,CHEMBL626120,,BAO_0000218,
13223,,1,,12174,,50597,N,1,Intermediate,,CHEMBL626121,,BAO_0000218,
13224,,1,,12797,,22224,U,0,Autocuration,,CHEMBL626122,,BAO_0000218,
13225,,1,,12797,,50597,N,1,Intermediate,,CHEMBL626123,,BAO_0000218,
13226,,1,,12797,,50588,N,1,Intermediate,,CHEMBL623456,,BAO_0000218,
13227,,1,,12797,,50597,N,1,Intermediate,,CHEMBL623457,,BAO_0000218,
13228,,1,,11500,,50597,N,1,Intermediate,,CHEMBL623458,,BAO_0000218,
13229,,1,,15173,,22224,U,0,Autocuration,,CHEMBL623459,,BAO_0000218,
13230,,1,,15173,,22224,U,0,Autocuration,,CHEMBL875484,,BAO_0000218,
13231,,1,,15173,,22224,U,0,Autocuration,,CHEMBL623460,,BAO_0000218,
13232,,1,,15173,,22224,U,0,Autocuration,,CHEMBL623461,,BAO_0000218,
13233,,1,,15173,,22224,U,0,Autocuration,,CHEMBL623462,,BAO_0000218,
13234,,1,,15173,,22224,U,0,Autocuration,,CHEMBL627386,,BAO_0000218,
13235,2113.0,1,Kidney,14198,,50597,N,1,Intermediate,,CHEMBL627387,,BAO_0000218,
13236,2107.0,1,Liver,14198,,50597,N,1,Intermediate,,CHEMBL627388,,BAO_0000218,
13237,2048.0,1,Lung,14198,,50597,N,1,Intermediate,,CHEMBL627389,,BAO_0000218,
13238,2385.0,1,Muscle tissue,14198,,50597,N,1,Intermediate,,CHEMBL627390,,BAO_0000218,
13239,1969.0,1,Plasma,14198,,50597,N,1,Intermediate,,CHEMBL627391,,BAO_0000218,
13240,,1,,14198,,50597,N,1,Intermediate,,CHEMBL627392,,BAO_0000218,
13241,2106.0,1,Spleen,14198,,50597,N,1,Intermediate,,CHEMBL627393,,BAO_0000218,
13242,3126.0,1,Trachea,14198,,50597,N,1,Intermediate,,CHEMBL627394,,BAO_0000218,
13243,10000001.0,1,Bone,14198,,50597,N,1,Intermediate,,CHEMBL627395,,BAO_0000218,
13244,2037.0,1,Cerebellum,14198,,50597,N,1,Intermediate,,CHEMBL875485,,BAO_0000218,
13245,,1,,14198,,50597,N,1,Intermediate,,CHEMBL627396,,BAO_0000218,
13246,,1,,14198,,50597,N,1,Intermediate,,CHEMBL627397,,BAO_0000218,
13247,948.0,1,Heart,14198,,50597,N,1,Intermediate,,CHEMBL627398,,BAO_0000218,
13248,10000001.0,1,Bone,14198,,50597,N,1,Intermediate,,CHEMBL627399,,BAO_0000218,
13249,2113.0,1,Kidney,14198,,50597,N,1,Intermediate,,CHEMBL627400,,BAO_0000218,
13250,2107.0,1,Liver,14198,,50597,N,1,Intermediate,,CHEMBL627401,,BAO_0000218,
13251,2048.0,1,Lung,14198,,50597,N,1,Intermediate,,CHEMBL627402,,BAO_0000218,
13252,2385.0,1,Muscle tissue,14198,,50597,N,1,Intermediate,,CHEMBL627403,,BAO_0000218,
13253,1969.0,1,Plasma,14198,,50597,N,1,Intermediate,,CHEMBL627404,,BAO_0000218,
13254,,1,,14198,,50597,N,1,Intermediate,,CHEMBL623101,,BAO_0000218,
13255,2106.0,1,Spleen,14198,,50597,N,1,Intermediate,,CHEMBL877480,,BAO_0000218,
13256,3126.0,1,Trachea,14198,,50597,N,1,Intermediate,,CHEMBL623102,,BAO_0000218,
13257,10000001.0,1,Bone,14198,,50597,N,1,Intermediate,,CHEMBL623103,,BAO_0000218,
13258,2037.0,1,Cerebellum,14198,,50597,N,1,Intermediate,,CHEMBL623104,,BAO_0000218,
13259,,1,,14198,,50597,N,1,Intermediate,,CHEMBL623105,,BAO_0000218,
13260,,1,,14198,,50597,N,1,Intermediate,,CHEMBL623106,,BAO_0000218,
13261,948.0,1,Heart,14198,,50597,N,1,Intermediate,,CHEMBL623107,,BAO_0000218,
13262,160.0,1,Intestine,14198,,50597,N,1,Intermediate,,CHEMBL623108,,BAO_0000218,
13263,2113.0,1,Kidney,14198,,50597,N,1,Intermediate,,CHEMBL623109,,BAO_0000218,
13264,2107.0,1,Liver,14198,,50597,N,1,Intermediate,,CHEMBL623110,,BAO_0000218,
13265,2048.0,1,Lung,14198,,50597,N,1,Intermediate,,CHEMBL623111,,BAO_0000218,
13266,2385.0,1,Muscle tissue,14198,,50597,N,1,Intermediate,,CHEMBL625060,,BAO_0000218,
13267,1969.0,1,Plasma,14198,,50597,N,1,Intermediate,,CHEMBL625061,,BAO_0000218,
13268,,1,,14198,,50597,N,1,Intermediate,,CHEMBL625062,,BAO_0000218,
13269,2106.0,1,Spleen,14198,,50597,N,1,Intermediate,,CHEMBL625063,,BAO_0000218,
13270,3126.0,1,Trachea,14198,,50597,N,1,Intermediate,,CHEMBL625064,,BAO_0000218,
13271,10000001.0,1,Bone,14198,,50597,N,1,Intermediate,,CHEMBL625065,,BAO_0000218,
13272,2037.0,1,Cerebellum,14198,,50597,N,1,Intermediate,,CHEMBL625066,,BAO_0000218,
