assay_tissue,bao_format,assay_id,relationship_type,description,curated_by,cell_id,tid,variant_id,doc_id,tissue_id,assay_tax_id,assay_organism,assay_category,chembl_id,assay_cell_type,src_assay_id,assay_test_type,assay_subcellular_fraction,assay_type,src_id,confidence_score,assay_strain
,BAO_0000219,7325,N,Percent of Tubulin polymerization inhibition by using human ovarian cancer cell lines at a concentration of 5 uM,Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621859,A2780,,,,F,1,1,
,BAO_0000219,7326,N,"Colchicine Binding Inhibition ( CBI ) by using human ovarian cancer cell lines at 5 uM, (values are mean of 9 over 4 concentrations +/- SD)",Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621860,A2780,,,,F,1,1,
,BAO_0000219,7327,N,Compound tested for colchicine Binding Inhibition by using human ovarian cancer cell line (at 5 uM ),Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621861,A2780,,,,F,1,1,
,BAO_0000219,7328,N,"Tested for colchicine binding inhibition, using human ovarian cancer cell lines (at 5 uM )",Expert,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621862,A2780,,,,F,1,1,
,BAO_0000219,7329,N,Compound tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621863,A2780,,,,F,1,1,
,BAO_0000219,7330,N,Compound was tested for colchicine Binding Inhibition by using human ovarian carcinoma cell line (at 5 uM ),Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621864,A2780,,,,F,1,1,
,BAO_0000219,7331,N,Compound was tested for colchicine binding inhibition by using human ovarian carcinoma cell line (at 5 uM ),Intermediate,478.0,81034,,16936,,9606.0,Homo sapiens,,CHEMBL621865,A2780,,,,F,1,1,
,BAO_0000219,7332,N,In vitro antiproliferative activity against A2780 cell line,Intermediate,478.0,81034,,17737,,10090.0,Mus musculus,,CHEMBL621866,A2780,,,,F,1,1,
,BAO_0000219,7333,N,Maximum tolerated dose in A2780 tumor in mice after intraperitoneal administration daily for 8 days,Expert,478.0,81034,,17764,,10090.0,Mus musculus,,CHEMBL621867,A2780,,,,F,1,1,
,BAO_0000219,7334,N,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C after 96 hr,Intermediate,478.0,81034,,3830,,9606.0,Homo sapiens,,CHEMBL621868,A2780,,,,F,1,1,
,BAO_0000219,7335,N,In vitro cytotoxicity of compound was determined against A2780 cell lines at 37 degree C for 96 hr,Intermediate,478.0,81034,,3829,,9606.0,Homo sapiens,,CHEMBL875282,A2780,,,,F,1,1,
,BAO_0000218,7336,N,Vc value in dog after IV administration at a dose of 5 mg/kg,Intermediate,,50588,,3546,,9615.0,Canis lupus familiaris,,CHEMBL621869,,,,,A,1,1,
,BAO_0000218,7337,N,Half life period in dog after IV administration at a dose of 5 mg/kg,Intermediate,,50588,,3546,,9615.0,Canis lupus familiaris,,CHEMBL621870,,,In vivo,,A,1,1,
,BAO_0000019,7338,U,Area under curve was determine after peroral administration at 10 mpk in Rhesus,Autocuration,,22224,,5668,,9527.0,Cercopithecidae,,CHEMBL621871,,,,,A,1,0,
Plasma,BAO_0000218,7339,U,AUC (area under curve) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,Autocuration,,22224,,3443,1969.0,9527.0,Cercopithecidae,,CHEMBL621243,,,,,A,1,0,
Plasma,BAO_0000218,7340,U,AUC (area under curve) compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,Autocuration,,22224,,3443,1969.0,9527.0,Cercopithecidae,,CHEMBL621244,,,,,A,1,0,
,BAO_0000218,7341,U,Area under curve determined after intravenous administration at a dose of 3 mg/kg in cynomolgus monkey,Autocuration,,22224,,4256,,9541.0,Macaca fascicularis,,CHEMBL621245,,,In vivo,,A,1,0,
,BAO_0000218,7342,U,Area under curve determined after peroral administration at a dose of 10 mg/kg in cynomolgus monkey,Autocuration,,22224,,4256,,9541.0,Macaca fascicularis,,CHEMBL621246,,,In vivo,,A,1,0,
,BAO_0000218,7343,U,Area under curve determined after peroral administration at a dose of 3 mg/kg in cynomolgus monkey,Autocuration,,22224,,4256,,9541.0,Macaca fascicularis,,CHEMBL621247,,,In vivo,,A,1,0,
,BAO_0000218,7344,U,Oral Bioavailability in rat,Autocuration,,22224,,4256,,10116.0,Rattus norvegicus,,CHEMBL618386,,,In vivo,,A,1,0,
,BAO_0000218,7345,U,Area under curve was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,Autocuration,,22224,,1916,,9527.0,Cercopithecidae,,CHEMBL618387,,,,,A,1,0,
,BAO_0000218,7346,U,Area under curve value in monkey at a dose of 5 mg/kg,Autocuration,,22224,,5302,,9527.0,Cercopithecidae,,CHEMBL618388,,,,,A,1,0,
,BAO_0000218,7347,U,Area under curve was determined in monkey after a 3 mg/kg of oral dose,Autocuration,,22224,,4257,,9527.0,Cercopithecidae,,CHEMBL618389,,,,,A,1,0,
,BAO_0000019,7348,U,Area under curve was determined using trapezoidal rule after intravenous administration in cynomolgus monkeys,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL618574,,,,,A,1,0,
,BAO_0000019,7349,U,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL618575,,,,,A,1,0,
,BAO_0000019,7350,U,Area under curve was determined using trapezoidal rule after oral administration in cynomolgus monkeys; ND means Not determined,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL618576,,,,,A,1,0,
,BAO_0000218,7351,U,Area under the curve for the compound calculated from 0-24 hr after intravenous administration at a dose of 10 mg/kg in monkey,Autocuration,,22224,,6078,,9527.0,Cercopithecidae,,CHEMBL618577,,,,,A,1,0,
,BAO_0000218,7352,U,Area under the curve for the compound calculated from 0-24 hr after oral administration at a dose of 10 mg/kg in monkey,Autocuration,,22224,,6078,,9527.0,Cercopithecidae,,CHEMBL876487,,,,,A,1,0,
,BAO_0000218,7353,U,Area under the curve was measured in monkey after an iv dose of 1 mg/kg,Autocuration,,22224,,6062,,9527.0,Cercopithecidae,,CHEMBL618578,,,,,A,1,0,
,BAO_0000218,7354,U,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female cynomolgus monkey,Autocuration,,22224,,2661,,9527.0,Cercopithecidae,,CHEMBL618579,,,,,A,1,0,
,BAO_0000019,7355,U,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female cynomolgus monkey,Autocuration,,22224,,2661,,9527.0,Cercopithecidae,,CHEMBL618580,,,,,A,1,0,
,BAO_0000218,7356,U,Pharmacokinetic parameter Cmax was measured after administration into monkey at 3 mg/kg,Autocuration,,22224,,5394,,9527.0,Cercopithecidae,,CHEMBL618581,,,,,A,1,0,
,BAO_0000218,7357,U,Pharmacokinetic property at the dose of 10 mg/kg (20% HPbetaCD) concentration in cynomolgus monkeys (0 to 24 hr) p.o.,Autocuration,,22224,,4397,,9527.0,Cercopithecidae,,CHEMBL618582,,,,,A,1,0,
,BAO_0000218,7358,U,Area under curve value 24 hr after 2 mg/kg iv administration in monkeys,Autocuration,,22224,,17509,,9527.0,Cercopithecidae,,CHEMBL618583,,,,,A,1,0,
,BAO_0000218,7359,U,Area under curve value 24 hr after 2 mg/kg oral administration in monkeys,Autocuration,,22224,,17509,,9527.0,Cercopithecidae,,CHEMBL618584,,,,,A,1,0,
,BAO_0000218,7360,U,Oral AUCN in monkey (dosed at 0.5 mpk iv ),Autocuration,,22224,,6641,,9527.0,Cercopithecidae,,CHEMBL618585,,,In vivo,,A,1,0,
,BAO_0000218,7361,U,Bioavailability was reported in cynomolgus monkeys (ratio of AUC in oral administration to that of intravenous administration),Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL618586,,,,,A,1,0,
,BAO_0000218,7362,U,Half life compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,Autocuration,,22224,,3443,,9527.0,Cercopithecidae,,CHEMBL618587,,,In vivo,,A,1,0,
,BAO_0000218,7363,U,Half life evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,Autocuration,,22224,,3443,,9527.0,Cercopithecidae,,CHEMBL618588,,,In vivo,,A,1,0,
,BAO_0000019,7364,U,Binding towards monkey plasma protein at 10 uM,Autocuration,,22224,,17409,,9527.0,Cercopithecidae,,CHEMBL618589,,,,,A,1,0,
,BAO_0000019,7365,U,Binding towards monkey plasma protein at 100 uM,Autocuration,,22224,,17409,,9527.0,Cercopithecidae,,CHEMBL618590,,,,,A,1,0,
,BAO_0000218,7366,U,Apparent bioavailability in squirrel monkey was determined,Autocuration,,22224,,1052,,9527.0,Cercopithecidae,,CHEMBL872262,,,In vivo,,A,1,0,
,BAO_0000218,7367,U,Bioavailability was determined after oral administration of compound 18 at a dose of 1 mg/kg to rhesus monkey,Autocuration,,22224,,13501,,9527.0,Cercopithecidae,,CHEMBL618591,,,In vivo,,A,1,0,
,BAO_0000218,7368,U,Bioavailability in monkey (dose 2 mg/kg),Autocuration,,22224,,17509,,9443.0,monkey,,CHEMBL618592,,,In vivo,,A,1,0,
,BAO_0000218,7369,U,Compound at a dose 3 mg/kg was administered to monkey and was evaluated for bioavailability after administration into monkey at 3 mg/kg,Autocuration,,22224,,5394,,9527.0,Cercopithecidae,,CHEMBL876488,,,In vivo,,A,1,0,
,BAO_0000218,7370,U,Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female cynomolgus monkey,Autocuration,,22224,,2661,,9527.0,Cercopithecidae,,CHEMBL618593,,,In vivo,,A,1,0,
,BAO_0000218,7371,U,Bioavailability in monkey (i.d. dosing),Autocuration,,22224,,11219,,9443.0,monkey,,CHEMBL618594,,,In vivo,,A,1,0,
,BAO_0000218,7372,U,Oral bioavailability after 5 mg/kg in cynomolgus monkey was determined,Autocuration,,22224,,3045,,9527.0,Cercopithecidae,,CHEMBL618595,,,In vivo,,A,1,0,
,BAO_0000019,7373,U,Clearance of the drug was measured in cynomolgus,Autocuration,,22224,,17796,,9527.0,Cercopithecidae,,CHEMBL621469,,,,,A,1,0,
,BAO_0000218,7374,U,Clearance was estimated in two squirrel monkeys after iv administration at 5 mg/kg,Autocuration,,22224,,1399,,9527.0,Cercopithecidae,,CHEMBL621470,,,In vivo,,A,1,0,
,BAO_0000218,7375,U,Compound was evaluated for clearance after treatment with iv dose of 1 mgkg to female cynomolgus monkey,Autocuration,,22224,,2661,,9527.0,Cercopithecidae,,CHEMBL621471,,,In vivo,,A,1,0,
Plasma,BAO_0000218,7376,U,Compound was tested for its plasma clearance rate in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,Autocuration,,22224,,5005,1969.0,9544.0,Macaca mulatta,,CHEMBL621472,,,In vivo,,A,1,0,
,BAO_0000218,7377,U,Plasma clearance in rhesus monkey was determined,Autocuration,,22224,,17267,,9527.0,Cercopithecidae,,CHEMBL621473,,,In vivo,,A,1,0,
,BAO_0000218,7378,U,Plasma clearance in monkey after administration of 1 mg/kg iv,Autocuration,,22224,,6535,,9527.0,Cercopithecidae,,CHEMBL621474,,,In vivo,,A,1,0,
,BAO_0000218,7379,U,Plasma clearance in cynomolgus monkey,Autocuration,,22224,,5922,,9527.0,Cercopithecidae,,CHEMBL621475,,,In vivo,,A,1,0,
,BAO_0000218,7380,U,Plasma clearance after oral administration (2.5 mg/kg) in monkey was determined,Autocuration,,22224,,6221,,9527.0,Cercopithecidae,,CHEMBL621476,,,In vivo,,A,1,0,
,BAO_0000218,7381,U,Plasma clearance after peroral administration at 10 mpk in Rhesus,Autocuration,,22224,,5668,,9527.0,Cercopithecidae,,CHEMBL624290,,,In vivo,,A,1,0,
,BAO_0000218,7382,U,The total clearance was determined after intravenous administration in cynomolgus monkeys,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL624291,,,In vivo,,A,1,0,
,BAO_0000218,7383,U,The total clearance was determined after oral administration in cynomolgus monkeys; NA means Not applicable,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL624292,,,In vivo,,A,1,0,
,BAO_0000218,7384,U,The total clearance was determined after oral administration in cynomolgus monkeys; NA means not applicable,Autocuration,,22224,,5355,,9527.0,Cercopithecidae,,CHEMBL624293,,,In vivo,,A,1,0,
,BAO_0000218,7385,U,Tested for Clearance upon iv administration to african green monkey,Autocuration,,22224,,4578,,9527.0,Cercopithecidae,,CHEMBL624294,,,In vivo,,A,1,0,
,BAO_0000218,7386,U,Clearance in monkey,Autocuration,,22224,,17592,,9527.0,Cercopithecidae,,CHEMBL624295,,,In vivo,,A,1,0,
,BAO_0000218,7387,N,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),Intermediate,,50588,,6641,,9615.0,Canis lupus familiaris,,CHEMBL624296,,,In vivo,,A,1,1,
,BAO_0000218,7388,N,Half life in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),Intermediate,,50588,,6642,,9615.0,Canis lupus familiaris,,CHEMBL624297,,,In vivo,,A,1,1,
,BAO_0000218,7389,N,Half life was evaluated after intravenous administration to dogs,Intermediate,,50588,,16367,,9615.0,Canis lupus familiaris,,CHEMBL624298,,,In vivo,,A,1,1,
,BAO_0000218,7390,N,Half life was evaluated in dog,Intermediate,,50588,,5472,,9615.0,Canis lupus familiaris,,CHEMBL624299,,,,,A,1,1,
,BAO_0000218,7391,N,Half life was evaluated in dog,Intermediate,,50588,,5474,,9615.0,Canis lupus familiaris,,CHEMBL624300,,,,,A,1,1,
,BAO_0000218,7392,N,Half life period (t1/2) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,Intermediate,,50588,,5654,,9615.0,Canis lupus familiaris,,CHEMBL624301,,,In vivo,,A,1,1,
,BAO_0000218,7393,N,Half life period after intravenous administration (1 mg/kg) was determined in dog (in vivo),Intermediate,,50588,,6227,,9615.0,Canis lupus familiaris,,CHEMBL624302,,,In vivo,,A,1,1,
,BAO_0000218,7394,N,Half life period after intravenous administration in dog,Intermediate,,50588,,6227,,9615.0,Canis lupus familiaris,,CHEMBL876026,,,In vivo,,A,1,1,
,BAO_0000218,7395,N,Half life period after oral administration (2.5 mg/kg) in dog was determined,Intermediate,,50588,,6221,,9615.0,Canis lupus familiaris,,CHEMBL624303,,,In vivo,,A,1,1,
,BAO_0000218,7396,N,Half life period at a dose of 1 uM/kg in dog was determined,Intermediate,,50588,,4527,,9615.0,Canis lupus familiaris,,CHEMBL624304,,,,,A,1,1,
,BAO_0000218,7397,N,Half life period was determine after peroral administration at 10 mpk in dog,Intermediate,,50588,,5668,,9615.0,Canis lupus familiaris,,CHEMBL624305,,,In vivo,,A,1,1,
,BAO_0000218,7398,N,Half life period was determine after peroral administration at 5 mpk in dog,Intermediate,,50588,,5668,,9615.0,Canis lupus familiaris,,CHEMBL624306,,,In vivo,,A,1,1,
,BAO_0000218,7399,N,Half life period was determined,Intermediate,,50588,,3854,,9615.0,Canis lupus familiaris,,CHEMBL624307,,,,,A,1,1,
,BAO_0000218,7400,N,Half life period was determined,Intermediate,,50588,,5505,,9615.0,Canis lupus familiaris,,CHEMBL624308,,,,,A,1,1,
,BAO_0000218,7401,N,Half life period by iv administration in dog at a dose of 6 mg/kg,Intermediate,,50588,,6251,,9615.0,Canis lupus familiaris,,CHEMBL624309,,,In vivo,,A,1,1,
,BAO_0000218,7402,N,Half life period was evaluated in dog,Intermediate,,50588,,1918,,9615.0,Canis lupus familiaris,,CHEMBL624310,,,,,A,1,1,
,BAO_0000218,7403,N,Half life period was determined in Beagle dog at a dose of 1 mg/kg by iv administration,Intermediate,,50588,,5546,,9615.0,Canis lupus familiaris,,CHEMBL625003,,,In vivo,,A,1,1,
,BAO_0000218,7404,N,Half life period was determined in Beagle dogs after (iv) administration of a dose of 12 (uM/kg),Intermediate,,50588,,4809,,9615.0,Canis lupus familiaris,,CHEMBL625004,,,In vivo,,A,1,1,
,BAO_0000218,7405,N,Half life time after intravenous administration (0.5 mg/kg) was determined in dog,Intermediate,,50588,,6215,,9615.0,Canis lupus familiaris,,CHEMBL625005,,,In vivo,,A,1,1,
,BAO_0000218,7406,N,Half-life period by oral administration at a dose of 10 uM/kg in dog was determined,Intermediate,,50588,,4527,,9615.0,Canis lupus familiaris,,CHEMBL873813,,,In vivo,,A,1,1,
,BAO_0000218,7407,N,Half-life after oral dose of compound at 3 mg/kg in dogs,Intermediate,,50588,,17594,,9615.0,Canis lupus familiaris,,CHEMBL625006,,,In vivo,,A,1,1,
,BAO_0000218,7408,N,Half-life of compound in dog following p.o. administration of 0.5 mg/kg,Intermediate,,50588,,17839,,9615.0,Canis lupus familiaris,,CHEMBL625007,,,In vivo,,A,1,1,
,BAO_0000218,7409,N,Half-life of compound in dog following p.o. administration of 0.9 mg/kg,Intermediate,,50588,,17839,,9615.0,Canis lupus familiaris,,CHEMBL876027,,,In vivo,,A,1,1,
,BAO_0000218,7410,N,Half-life of compound in dog following p.o. administration of 0.95 mg/kg,Intermediate,,50588,,17839,,9615.0,Canis lupus familiaris,,CHEMBL625008,,,In vivo,,A,1,1,
,BAO_0000218,7411,N,Half-life of compound in dog following p.o. administration of 1 mg/kg,Intermediate,,50588,,17839,,9615.0,Canis lupus familiaris,,CHEMBL625009,,,In vivo,,A,1,1,
Plasma,BAO_0000218,7412,N,Half-life of compound in plasma of dog was determined,Intermediate,,50588,,5210,1969.0,9615.0,Canis lupus familiaris,,CHEMBL625010,,,,,A,1,1,
,BAO_0000218,7413,N,Half-life of compound was determined in dogs,Intermediate,,50588,,5210,,9615.0,Canis lupus familiaris,,CHEMBL625011,,,,,A,1,1,
,BAO_0000218,7414,N,Half-life after administration of 4 mg/Kg oral dose in dog,Intermediate,,50588,,2959,,9615.0,Canis lupus familiaris,,CHEMBL621553,,,In vivo,,A,1,1,
,BAO_0000218,7415,N,Half-life after intravenous administration of 1 mg/kg/h in dog,Intermediate,,50588,,4137,,9615.0,Canis lupus familiaris,,CHEMBL621554,,,In vivo,,A,1,1,
,BAO_0000218,7416,N,Half-life in Dog,Intermediate,,50588,,5064,,9615.0,Canis lupus familiaris,,CHEMBL621555,,,,,A,1,1,
,BAO_0000218,7417,N,Half-life in Dog,Intermediate,,50588,,5147,,9615.0,Canis lupus familiaris,,CHEMBL621556,,,,,A,1,1,
,BAO_0000218,7418,N,Half-life in dog,Intermediate,,50588,,5145,,9615.0,Canis lupus familiaris,,CHEMBL621557,,,,,A,1,1,
,BAO_0000218,7419,N,Half-life in dog after oral administration at 1 mg/kg,Intermediate,,50588,,6123,,9615.0,Canis lupus familiaris,,CHEMBL621558,,,In vivo,,A,1,1,
,BAO_0000218,7420,N,Half-life in dog after oral administration at 1 mg/kg; nd is not determined,Intermediate,,50588,,6123,,9615.0,Canis lupus familiaris,,CHEMBL621559,,,In vivo,,A,1,1,
,BAO_0000218,7421,N,Half-life in dogs,Intermediate,,50588,,4333,,9615.0,Canis lupus familiaris,,CHEMBL621560,,,,,A,1,1,
,BAO_0000218,7422,N,Half-life in dogs; ND indicates not determined,Intermediate,,50588,,4333,,9615.0,Canis lupus familiaris,,CHEMBL876028,,,,,A,1,1,
Plasma,BAO_0000218,7423,N,Half-life in plasma of dog,Intermediate,,50588,,12500,1969.0,9615.0,Canis lupus familiaris,,CHEMBL621561,,,,,A,1,1,
Plasma,BAO_0000218,7424,N,Half-life in plasma of dog at dose of 3-10 mgkg,Intermediate,,50588,,12500,1969.0,9615.0,Canis lupus familiaris,,CHEMBL621562,,,,,A,1,1,
,BAO_0000218,7425,N,Half-life was evaluated after i.v. administration in dog at a dose of 1 mg/kg,Intermediate,,50588,,6005,,9615.0,Canis lupus familiaris,,CHEMBL621563,,,In vivo,,A,1,1,
,BAO_0000218,7426,N,Half-life was measured in dog after an iv dose of 1 mg/kg,Intermediate,,50588,,6062,,9615.0,Canis lupus familiaris,,CHEMBL621564,,,In vivo,,A,1,1,
,BAO_0000218,7427,N,Half-life was measured in dogs after an oral dose of 10 uM/kg,Intermediate,,50588,,17650,,9615.0,Canis lupus familiaris,,CHEMBL621565,,,In vivo,,A,1,1,
,BAO_0000218,7428,N,Half-life in vivo in dog by intravenous administration at a dose of 0.2 mg/kg,Intermediate,,50588,,5530,,9615.0,Canis lupus familiaris,,CHEMBL621566,,,In vivo,,A,1,1,
,BAO_0000218,7429,N,Half-life in vivo in dog by intravenous administration at a dose of 1 mg/kg,Intermediate,,50588,,5530,,9615.0,Canis lupus familiaris,,CHEMBL621567,,,In vivo,,A,1,1,
,BAO_0000218,7430,N,Half-life of the compound after 0.3 mg/kg po administration in dog,Intermediate,,50588,,5600,,9615.0,Canis lupus familiaris,,CHEMBL622978,,,In vivo,,A,1,1,
,BAO_0000218,7431,N,Half-life period after intravenous administration of 0.5 mg/kg in dog was determined,Intermediate,,50588,,6039,,9615.0,Canis lupus familiaris,,CHEMBL873814,,,In vivo,,A,1,1,
