prospect_AgencyID,prospect_State,prospect_AddressLine2,prospect_Country,prospect_Employer,prospect_CreditRating,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_NetWorth
Wrp7056,IA,lgzzmqsdtnisgowtrrfhxbtgebwrurpbbopmexrnnpzn,Canada,Manitowoc,730.0,342055.0,4.0,0.0,M,57.0,U,10.0,3680099.0
Xeg7057,British Columbia,Mtlqrrzrvhzpfhsvicistajqdrvetqjawjqxyhlxbfhsvdgkqugjltsoslxjjrlyustetmusfpkzrynb,,Domtar,394.0,129496.0,1.0,4.0,M,3.0,U,7.0,682318.0
Faj7058,GA,Qwtxmvutucfhllcpskvgpiqpnp,United States of America,YRC Worldwide,728.0,337025.0,5.0,0.0,M,92.0,O,1.0,315283.0
Iky7059,MD,ekyfdlmxpgbvrmxtjqxftqxciqiprvqospxxbqugppkyasqwsivjghhzxrevpjknirduhlpqhao,United States of America,Molex,646.0,,1.0,2.0,W,55.0,O,9.0,
tkv7060,AL,Izsontjjir,United States of America,Comcast,383.0,31673.0,2.0,1.0,U,15.0,R,4.0,3359812.0
oji7061,VT,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,United States of America,USG,609.0,,5.0,4.0,S,14.0,U,9.0,2796691.0
oqo7062,OH,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,Canada,Vought Aircraft Industries,404.0,168092.0,0.0,1.0,W,41.0,O,0.0,1383211.0
Qzc7063,CT,RHGNA,United States of America,O'Reilly Automotive,467.0,108917.0,,2.0,U,,O,7.0,3630071.0
Rdc7064,DC,RFMLKERDXDUCYKYSPB,United States of America,Chevron,373.0,255591.0,0.0,2.0,U,95.0,,6.0,1120220.0
Yen7065,NM,Kwvgmgieqjrddqyakrkhkasjbh,United States of America,Winn-Dixie Stores,672.0,441130.0,0.0,1.0,S,67.0,O,5.0,2396895.0
Xap7066,NJ,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,United States of America,Marathon Oil,699.0,25413.0,2.0,1.0,M,49.0,U,,2984980.0
Gno7067,Saskatchewan,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,United States of America,Charles Schwab,430.0,464533.0,2.0,1.0,D,1.0,R,5.0,3780666.0
Ngv7068,Newfoundland,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,United States of America,Country Financial Services,343.0,465614.0,1.0,4.0,S,42.0,O,5.0,921227.0
STM7069,New Brunswick,,United States of America,Total System Services,699.0,397212.0,2.0,1.0,W,47.0,O,4.0,3653872.0
ACA7070,NV,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,United States of America,News Corp.,759.0,27644.0,3.0,2.0,S,43.0,O,,846450.0
BIH7071,MD,vuekrcdmkpthiwxnqejtio,,Valmont Industries,505.0,146147.0,3.0,0.0,M,16.0,O,5.0,3651841.0
SQM7072,AZ,NSIWICFGIDPPLTNGFOYPAPHAJ,United States of America,Cracker Barrel Old Country,401.0,319336.0,5.0,4.0,U,86.0,R,0.0,1142296.0
uir7073,OR,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,United States of America,Superior Energy Services,808.0,428392.0,0.0,3.0,M,,O,7.0,493733.0
Hwd7074,DC,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,United States of America,Western Digital,758.0,419686.0,3.0,5.0,M,75.0,O,1.0,1557993.0
boj7075,AL,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,United States of America,Occidental Petroleum,419.0,148054.0,4.0,2.0,U,57.0,O,8.0,983142.0
PDY7076,HI,Phxvpydtukaqzqybpyetloip,United States of America,Ferrellgas Partners,680.0,295596.0,0.0,4.0,U,41.0,O,9.0,3749923.0
ebr7077,RI,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,United States of America,Burlington Coat Factory,818.0,47290.0,4.0,5.0,M,90.0,O,0.0,1326833.0
DAN7078,OH,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,United States of America,Raytheon,449.0,173716.0,1.0,4.0,S,94.0,U,3.0,699023.0
ntu7079,AL,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,Canada,Ross Stores,759.0,496916.0,1.0,5.0,S,41.0,O,1.0,2763120.0
THP7080,AK,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,United States of America,MGM Mirage,557.0,212001.0,4.0,2.0,U,20.0,O,5.0,3603885.0
ixp7081,SD,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,,Western Digital,525.0,364069.0,5.0,5.0,,55.0,O,5.0,517564.0
Zex7082,NV,xmkfiwlochirqcftonbhcwgu,Canada,Penn National Gaming,566.0,358971.0,2.0,,S,35.0,O,10.0,3957676.0
qgq7083,OK,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,United States of America,TJX,414.0,27457.0,0.0,5.0,U,30.0,O,10.0,3630211.0
mgg7084,AK,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,United States of America,Liz Claiborne,322.0,118832.0,2.0,5.0,D,53.0,R,10.0,2694984.0
OSD7085,NH,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,Canada,Mutual of America Life,361.0,81380.0,5.0,2.0,D,39.0,O,5.0,3834505.0
Xcm7086,NH,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq,United States of America,Rockwell Automation,428.0,326197.0,0.0,2.0,D,81.0,O,7.0,3614616.0
BSA7087,ID,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr,Canada,Public Storage,627.0,307411.0,4.0,1.0,M,2.0,O,6.0,468241.0
Psz7088,KY,Ovvkjealti,,Itron,,8751.0,5.0,0.0,U,52.0,O,2.0,1009237.0
FHF7089,TN,Bqbcyahhvdazstcigoigvjfbyphzdpwi,United States of America,U.S. Bancorp,678.0,384999.0,1.0,,U,84.0,R,10.0,
Fck7090,Prince Edward Island,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb,United States of America,Air Products & Chemicals,519.0,370318.0,3.0,0.0,M,84.0,O,0.0,1344313.0
ZQV7091,IA,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp,United States of America,Big Lots,623.0,114664.0,4.0,5.0,M,27.0,,2.0,2794132.0
Smf7092,Alberta,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif,United States of America,McKesson,451.0,433053.0,4.0,5.0,M,52.0,O,7.0,2132455.0
vpo7093,FL,Ivcmifbgqefs,United States of America,ConocoPhillips,703.0,92995.0,5.0,4.0,W,11.0,R,10.0,304641.0
Anm7094,VA,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,United States of America,ENSCO International,403.0,283399.0,,2.0,D,86.0,O,7.0,1347547.0
Pda7095,CA,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,,Discover Financial Services,,305663.0,3.0,5.0,U,22.0,O,2.0,2581923.0
GDO7096,Saskatchewan,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,United States of America,Fluor,610.0,144091.0,3.0,1.0,W,69.0,O,0.0,734659.0
ytz7097,IA,fhcngxobdqsj,Canada,Alexander & Baldwin,786.0,38459.0,5.0,0.0,W,31.0,R,8.0,1083347.0
Fry7098,HI,Vpwgcnjoumdzkgkeajgsjxbwdnul,,Questar,835.0,41352.0,5.0,5.0,W,88.0,O,7.0,3304570.0
SZO7099,VT,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,United States of America,Cytec Industries,732.0,246718.0,3.0,4.0,S,60.0,O,3.0,3416667.0
sla7100,SC,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,United States of America,Host Hotels & Resorts,370.0,200939.0,3.0,,M,17.0,O,5.0,3848982.0
Qvv7101,WY,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,United States of America,Home Depot,692.0,98866.0,2.0,2.0,U,60.0,O,8.0,3344655.0
Brc7102,NC,ejzpxzvffnxgfhwmwypakpvwwweigw,United States of America,Buildings Materials Corp.,487.0,133005.0,2.0,2.0,D,6.0,U,7.0,1275212.0
Khv7103,FL,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,,Pioneer Natural Resources,792.0,301309.0,1.0,4.0,U,,O,10.0,1638256.0
ooa7104,TN,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,United States of America,Consol Energy,716.0,48651.0,2.0,4.0,S,83.0,R,6.0,1655802.0
mzu7105,MA,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,United States of America,Huntington Bancshares,674.0,169346.0,5.0,2.0,M,14.0,U,5.0,3231311.0
Tpr7106,Saskatchewan,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,United States of America,Levi Strauss,842.0,255822.0,3.0,1.0,M,35.0,O,3.0,1474208.0
JMC7107,MA,FSINLUZAAKKGCOOJNZKQ,Canada,Best Buy,384.0,374732.0,1.0,2.0,M,56.0,O,,353120.0
Aid7108,KY,Iqigy,Canada,El Paso,312.0,232411.0,2.0,5.0,S,69.0,U,0.0,3059069.0
Xqc7109,IL,,United States of America,Realogy,629.0,,1.0,1.0,M,25.0,O,,2713346.0
Cdy7110,Prince Edward Island,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,United States of America,Hertz Global Holdings,758.0,68789.0,2.0,5.0,D,80.0,O,8.0,2767944.0
ylg7111,VA,Xdssawpaqeu,United States of America,Kellogg,426.0,,0.0,,S,39.0,O,9.0,2645543.0
Sjs7112,SC,Nkypbugtvupqslrep,,Paychex,370.0,403010.0,2.0,5.0,M,,U,9.0,2248828.0
esf7113,WV,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,United States of America,MetLife,398.0,210252.0,2.0,3.0,M,4.0,R,5.0,2672775.0
Mae7114,IN,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,United States of America,,369.0,288558.0,0.0,1.0,W,13.0,O,6.0,1271155.0
Qyc7115,MS,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,United States of America,National Fuel Gas,591.0,49112.0,0.0,3.0,U,71.0,O,8.0,3011358.0
Kij7116,MT,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,United States of America,Service Enterprise Group,434.0,344179.0,4.0,0.0,M,32.0,O,1.0,1929446.0
Lkj7117,WI,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,United States of America,Lincoln National,586.0,240648.0,3.0,4.0,U,69.0,R,8.0,2352794.0
Wfq7118,OR,Gxsulclxthuxjyk,Canada,Thermo Fisher Scientific,703.0,287434.0,3.0,0.0,U,87.0,U,1.0,2455257.0
Wtz7119,MT,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,Canada,Kraft Foods,513.0,108495.0,1.0,3.0,M,83.0,O,6.0,1291326.0
Kiz7120,RI,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Canada,Cinemark Holdings,705.0,498148.0,0.0,1.0,M,61.0,O,1.0,2622354.0
Iax7121,CT,Bshrgcohdsthxtcrrajedcghwu,United States of America,Retail Ventures,535.0,100621.0,1.0,5.0,M,2.0,O,3.0,816122.0
Nhp7122,MT,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Canada,Allstate,624.0,286329.0,3.0,1.0,S,25.0,O,5.0,378304.0
Nrx7123,NH,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,United States of America,Honeywell International,436.0,277176.0,4.0,4.0,S,88.0,U,7.0,2840077.0
sth7124,CT,fshjlazuukqam,United States of America,Seaboard,482.0,228698.0,2.0,3.0,M,9.0,O,7.0,3487174.0
Hbu7125,UT,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Canada,Automatic Data Processing,811.0,292591.0,5.0,,D,1.0,R,8.0,520219.0
wrk7126,OH,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,Canada,Questar,481.0,173532.0,2.0,0.0,W,44.0,O,9.0,3458238.0
kym7127,AK,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,United States of America,Berkshire Hathaway,344.0,131498.0,3.0,0.0,M,72.0,R,10.0,957093.0
CAL7128,AZ,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,United States of America,AbitibiBowater,712.0,,5.0,1.0,S,6.0,O,10.0,2756669.0
cag7129,Saskatchewan,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,United States of America,Deere,420.0,248307.0,5.0,0.0,M,11.0,O,8.0,1591368.0
heh7130,DC,CYEDXQOYDQDRWGAK,Canada,Pepco Holdings,491.0,135659.0,,5.0,M,40.0,O,0.0,246840.0
Snq7131,AR,,United States of America,Masco,811.0,308379.0,5.0,5.0,U,18.0,U,7.0,3254759.0
MXI7132,GA,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,United States of America,Retail Ventures,761.0,385981.0,4.0,1.0,U,19.0,O,0.0,3564537.0
Kmf7133,MS,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,United States of America,Campbell Soup,831.0,341276.0,0.0,2.0,S,70.0,O,4.0,958672.0
kgl7134,WI,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,Canada,Rockwood Holdings,592.0,474055.0,5.0,0.0,S,37.0,O,10.0,1397193.0
Qci7135,CT,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,United States of America,Owens Corning,606.0,7417.0,5.0,,D,7.0,O,5.0,1614933.0
ALH7136,ME,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,United States of America,Levi Strauss,828.0,324529.0,5.0,1.0,U,37.0,O,10.0,2964607.0
Xma7137,OR,,United States of America,West,613.0,252039.0,1.0,4.0,M,2.0,O,,2099752.0
Aci7138,SC,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,,Mylan,357.0,146750.0,5.0,1.0,,23.0,O,4.0,2132644.0
Llw7139,AR,Skteupcecqrvnjklkqbzidkvzyodqg,United States of America,Navistar International,775.0,21329.0,4.0,5.0,S,52.0,R,6.0,1675427.0
Sdh7140,MS,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,United States of America,Nvidia,705.0,16793.0,0.0,4.0,M,94.0,O,4.0,3100726.0
KLJ7141,MA,,United States of America,Airtran Holdings,580.0,286241.0,5.0,0.0,M,65.0,O,2.0,403525.0
TPB7142,CT,Xshungabyhtqysghwmdoaqymz,Canada,Cardinal Health,659.0,261865.0,0.0,,U,31.0,R,8.0,631884.0
Dvj7143,Saskatchewan,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,United States of America,Target,469.0,16487.0,3.0,0.0,M,66.0,O,5.0,1396805.0
FHD7144,TN,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr,Canada,Fleetwood Enterprises,333.0,51645.0,5.0,3.0,M,86.0,O,3.0,3428494.0
Ndk7145,FL,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd,United States of America,Kraft Foods,390.0,92093.0,1.0,3.0,W,44.0,R,10.0,2364238.0
Mgs7146,PA,GTTWVLBNI,,Starbucks,814.0,77003.0,0.0,1.0,D,35.0,U,7.0,41562.0
Ish7147,LA,Ljfvzybfk,United States of America,Owens-Illinois,404.0,214922.0,5.0,1.0,U,21.0,O,9.0,754659.0
zxh7148,AR,lcflhnspsjgisnggdzoupvoaytrcauzfnmthwywgoltyfeghbavxettengphbkhr,United States of America,Kennametal,487.0,378366.0,2.0,0.0,U,71.0,,9.0,2081781.0
OPN7149,VT,Luhrdc,Canada,eBay,732.0,318716.0,2.0,4.0,S,87.0,O,6.0,3106210.0
Msc7150,MD,Vobassmfrfsfikdggekmutomjaccphwcusuhizaekhusthsoyubxyavpdrsdwunxevacofnaycvtx,United States of America,Chiquita Brands International,712.0,135966.0,2.0,0.0,M,60.0,O,5.0,381413.0
Ddj7151,Ontario,Mbuacmlykwwsaevohkpbxpoaqyipqqpcnjtmnrzwgnsqahqevulumnbziwtdcper,United States of America,,785.0,244405.0,4.0,3.0,U,7.0,O,2.0,2655178.0
Nrs7152,NE,rsgcjuxwbykonrbuejswzcrrquganiaidajopmpzyxsdedgzsmtnrkxp,United States of America,Oneok,537.0,404419.0,0.0,4.0,W,45.0,O,0.0,1545245.0
Ezn7153,TN,JQWQOUADOBTQIHVVUZHNCLIV,United States of America,BlackRock,521.0,158949.0,1.0,5.0,U,74.0,O,8.0,1464319.0
Ept7154,FL,Eiexxkkcfpqmozftwpvpaufnxgqzgrmdkrvtvfreqcfrnbciyhxhinphmndfezjnkugaksjytzxke,,Kroger,377.0,103748.0,2.0,5.0,U,13.0,R,4.0,3617912.0
Naw7155,DC,Zkvwkkhxvojeknljolqobbkvjktlcqojbpoirmo,United States of America,Alcoa,352.0,301108.0,1.0,1.0,M,20.0,O,7.0,2784691.0
Wde7156,Ontario,PFLSIUJHROPCWDCYPINSSQLTCAEG,United States of America,Bob Evans Farms,430.0,352394.0,1.0,0.0,W,25.0,O,1.0,545234.0
XRU7157,FL,XVPGDMKCCBIYJGIS,United States of America,AGL Resources,419.0,370926.0,1.0,5.0,D,40.0,R,4.0,52931.0
Bvi7158,AZ,pxwqpppbwrmymbkjcuvceoulsrat,United States of America,Ametek,593.0,467654.0,1.0,3.0,S,9.0,O,2.0,2643362.0
IKT7159,British Columbia,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu,United States of America,Nucor,815.0,298442.0,0.0,3.0,M,19.0,R,,2839359.0
Ddm7160,WA,,Canada,Ameren,,472040.0,,3.0,M,43.0,O,7.0,2221518.0
Ujm7161,DC,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb,United States of America,Kinetic Concepts,830.0,180646.0,,3.0,U,,O,5.0,3564925.0
Rvp7162,CT,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg,United States of America,,330.0,292481.0,2.0,,M,38.0,O,0.0,86107.0
Ndh7163,KY,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp,United States of America,Symantec,691.0,52054.0,5.0,1.0,M,56.0,O,3.0,733483.0
Vke7164,MS,,United States of America,Oceaneering International,369.0,13933.0,3.0,0.0,,15.0,R,8.0,2633930.0
GFT7165,AK,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb,,Sigma-Aldrich,,83273.0,5.0,1.0,,92.0,O,9.0,1284648.0
QSG7166,Quebec,Haksxmfjnmvwidjtefcsoqkrqxataqjyukbocovtztgahogffsopfunob,United States of America,,,37865.0,1.0,0.0,M,,O,8.0,1098231.0
Lae7167,IL,JFPMGOLCQBFZTBDIZCISKFKAEFVEXXNNJHRQILKOIPRUC,Canada,Alliant Techsystems,586.0,379720.0,,0.0,,15.0,O,8.0,3377619.0
KBC7168,OH,Jehmtfrwntgonvcragfzshkwamefpwzwgecuwbmcqmkngkooxkezzuhwiacszoocrkfaypdhsfrwzsh,United States of America,Olin,629.0,67853.0,2.0,3.0,M,23.0,U,,3256802.0
WBP7169,British Columbia,soedfwkmfsikijpzmqksbdtczatamwyoulropjjxhhndsurizvfkpbkgx,United States of America,Thrivent Financial,491.0,141858.0,3.0,4.0,S,26.0,U,2.0,3705414.0
WPF7170,MD,Kswzvktlfsvpmzqhdnakwrxbgkibknknbavyxevlbhhwvwmqhzbtnlbuornstafkrtty,United States of America,Plains Exploration,417.0,143725.0,1.0,3.0,M,47.0,R,,72491.0
BAF7171,MA,GLCTJK,United States of America,,575.0,113445.0,3.0,5.0,S,12.0,O,6.0,3196451.0
vbd7172,OH,Fersjdxqentmkomakpvcwvvvchgnjxbwvjdodbfeuneqrdsdbyfnqbgfwksmwueprcnccxibsne,United States of America,Conseco,604.0,372495.0,2.0,3.0,S,53.0,O,9.0,1165328.0
krz7173,CA,,Canada,BMC Software,777.0,68901.0,3.0,4.0,S,33.0,U,2.0,2549062.0
Cpi7174,Alberta,Peshpoibfyithscwwrryeqgwoqeaecqxdnfomslelkclqyxphhtnqpjfqtiowdhgdabrsiglyf,Canada,Sentry Insurance Group,358.0,353831.0,3.0,,D,86.0,R,1.0,1851081.0
BGK7175,Ontario,Exbjw,United States of America,Fastenal,676.0,386323.0,3.0,1.0,S,73.0,U,4.0,2621170.0
Jot7176,MO,OLZHWOMQBMIYECJFQEQJLIZHJEQQWKBYUXYWDWBWYURCKHNTTHAPUUPVODWAGCUMSCITRVWN,Canada,Teledyne Technologies,408.0,84900.0,4.0,3.0,,79.0,O,0.0,2852699.0
KRL7177,Saskatchewan,elcknghdyfgfgozifvhrzqwjpchtseqyzwltwzoaivfcp,United States of America,Reliant Energy,771.0,117720.0,0.0,2.0,M,70.0,U,7.0,3235703.0
dye7178,CT,,United States of America,Williams,583.0,83218.0,5.0,1.0,M,,O,10.0,2169829.0
Sre7179,HI,xncmwczuhslejxzpiqnytttbljbopefvaurpktsyzhiybkhhcvvexeyhbebtbpiosfwk,Canada,Pantry,330.0,328830.0,,2.0,S,40.0,O,9.0,2020639.0
AOT7180,Manitoba,Wwbhmxtbcnjrsovxdjgxgiwuopckasgtmyqxqinwk,United States of America,Constellation Energy,652.0,43016.0,,5.0,D,31.0,O,4.0,762861.0
HFI7181,MN,Nwacmguiuyptkezujwwqnjgsymhzfno,United States of America,Scana,428.0,429985.0,1.0,5.0,M,0.0,U,1.0,850297.0
VYY7182,IL,UJMDXIMNDVAOINDQLIBLLJFFSXPHHBXLOMGUKQTQNYHZAWOLRFUSCMH,,Core-Mark Holding,740.0,,0.0,5.0,M,,O,0.0,3658650.0
Qpd7183,British Columbia,BNXKGULWVCTHUFQCUTXOAZIXQJPYTUBZHZEKTUDRPO,United States of America,Fiserv,815.0,20659.0,2.0,3.0,S,97.0,O,3.0,1575872.0
OKO7184,UT,Lorsrpkxmjtzwvi,United States of America,Henry Schein,,76705.0,1.0,3.0,D,95.0,O,6.0,3929914.0
qse7185,MN,lyipcfzotjvelhywwkehnfyuhlnncfogikpntppjwbdgtnrpyh,Canada,Briggs & Stratton,807.0,313080.0,0.0,3.0,M,59.0,U,4.0,2610564.0
HLR7186,NE,Rbjeosdsuzcbjlwrbzzarfsdvkereketkonmtgfltw,United States of America,Winn-Dixie Stores,,192254.0,5.0,5.0,M,0.0,O,0.0,778919.0
Vdm7187,New Brunswick,CNYGOUXCPFBEQADHUOXDGJWGSPFYUMRFXMRQFRGYSHCXXIGYWAZXYSVCNKN,Canada,Northern Trust Corp.,524.0,336225.0,2.0,2.0,S,33.0,U,9.0,1550141.0
hok7188,AZ,HGEWAJMMEXUSIOMYQLEOK,United States of America,Roper Industries,493.0,480921.0,4.0,,S,59.0,R,7.0,3165566.0
MIU7189,Prince Edward Island,Litcqqoxyguhunxdsiuiulrcbcaohfmojokricaijltumwzdkzgh,,Health Management Associates,687.0,309950.0,2.0,1.0,M,55.0,O,6.0,2048989.0
Lhu7190,IA,Piwvagubeorpcubulzbfxpxxoonfywbg,United States of America,Teledyne Technologies,821.0,298318.0,3.0,1.0,S,6.0,R,7.0,2964419.0
Xbi7191,OK,glezcshkgddfpfokpahokmlypicjujhedyuhemuj,United States of America,Penske Automotive Group,628.0,286960.0,0.0,4.0,M,70.0,O,2.0,3985899.0
rwf7192,Ontario,,United States of America,Delta Air Lines,409.0,404068.0,2.0,2.0,M,90.0,O,6.0,2997048.0
leh7193,IL,zmnjsvpsnhsitnrqrmkwnawlyip,United States of America,Beacon Roofing Supply,347.0,,4.0,1.0,U,89.0,O,2.0,2072805.0
MQV7194,ND,Jautcxogvvormwmlohgtkrsuzj,United States of America,Bob Evans Farms,800.0,349347.0,,,M,87.0,O,,3572177.0
Jmn7195,AR,JNYOSSVTWJDRKLQXNQIE,United States of America,Schnitzer Steel Industries,385.0,404820.0,4.0,4.0,S,,R,3.0,
Cty7197,VT,Xlsvammslkmodzsxrpvqihsucntmtzfpwymcxvhuwufefioqui,United States of America,American Financial Group,647.0,199224.0,5.0,2.0,M,18.0,O,7.0,934301.0
ESP7198,NV,Wemlusnbffovixotqcknsmefzfosunpjsxmrkyrbzyyefdhdswxipzgrmzweydrdfawllwai,Canada,News Corp.,811.0,460506.0,1.0,2.0,,2.0,O,10.0,2293295.0
Isf7199,CT,rbkfcwuglqtxifkmxpuchrvqemosasgiwqlwjzjfodrfdtqcztzibiyaqeywjb,,T. Rowe Price,371.0,342971.0,5.0,4.0,U,36.0,U,10.0,1542479.0
NQW7200,RI,ULVJUBSPHNWPJNCDTMPRI,United States of America,Archer Daniels Midland,521.0,,3.0,3.0,M,54.0,O,7.0,1740203.0
Aqu7201,NM,Qurwibhaujtgavdluxujqodqmumlqjfudeflfiltebliumfctssotdtplwxpfmnvxqioojvjqohe,United States of America,Jo Ann Stores,,174741.0,5.0,2.0,M,,O,2.0,387173.0
Flx7202,TN,Qbhwvnpu,Canada,Urban Outfitters,724.0,449000.0,0.0,0.0,M,2.0,O,6.0,657276.0
Dot7203,OR,fdppwwgskimrbccolfyukhpymibxavfeecevqzrlnltdvwutjzceaegjoedgigbasvmrxlzccrjnm,Canada,Xerox,461.0,469593.0,3.0,2.0,D,67.0,O,3.0,
Srr7204,NV,WLYBLXSKDUUQNPKUGVPBFYZQ,United States of America,Zions Bancorp.,377.0,296532.0,3.0,4.0,,63.0,O,1.0,2125607.0
KVS7205,AL,RMQKULMOWBNML,United States of America,Briggs & Stratton,563.0,478407.0,2.0,0.0,S,99.0,O,2.0,1116205.0
Enm7206,UT,Ioiytqemnwnncdaegldxbpuylwivoo,Canada,Sherwin-Williams,547.0,307117.0,0.0,5.0,S,90.0,R,7.0,1817219.0
btq7207,CT,Gygkytthhpgqqolfub,United States of America,Pinnacle West Capital,470.0,478266.0,2.0,5.0,M,40.0,O,,540392.0
Gov7208,MN,JPEVACBIXPXNBQFCIBUJ,United States of America,Curtiss-Wright,333.0,125366.0,3.0,0.0,M,12.0,O,7.0,574992.0
RVP7209,NC,,United States of America,Arkansas Best,,453308.0,4.0,0.0,M,24.0,O,4.0,1800518.0
