ss_d,chmbl_d,cnfdnc_scr,dc_d,crtd_b,ss_ctgr,ss_sbclllr_frctn,td,rltnshp_tp,src_d,src_ss_d,cll_d,b_frmt,tss_d,vrnt_d
12113,CHEMBL627195,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
12114,CHEMBL627196,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,992.0,
12115,CHEMBL627197,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,992.0,
12116,CHEMBL627198,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,992.0,
12117,CHEMBL627199,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,992.0,
12118,CHEMBL627200,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,992.0,
12119,CHEMBL627201,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12120,CHEMBL627202,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12121,CHEMBL627203,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12122,CHEMBL627204,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12123,CHEMBL627205,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12124,CHEMBL627206,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12125,CHEMBL627207,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12126,CHEMBL627208,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12127,CHEMBL627209,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12128,CHEMBL627210,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12129,CHEMBL627211,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12130,CHEMBL627212,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12131,CHEMBL627213,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12132,CHEMBL626599,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12133,CHEMBL626600,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12134,CHEMBL626601,1,10911,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12135,CHEMBL627484,0,8081,Autocuration,,,22224,U,1,,,BAO_0000019,,
12136,CHEMBL627485,1,17248,Intermediate,,,100710,N,1,,,BAO_0000218,1969.0,
12137,CHEMBL628147,1,17248,Intermediate,,,100710,N,1,,,BAO_0000218,1969.0,
12138,CHEMBL628148,1,17248,Intermediate,,,100710,N,1,,,BAO_0000218,1969.0,
12139,CHEMBL628149,1,17248,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12140,CHEMBL628150,1,17248,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12141,CHEMBL628318,1,17248,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12142,CHEMBL628319,1,17248,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12143,CHEMBL875609,1,15592,Intermediate,,,50588,N,1,,,BAO_0000218,,
12144,CHEMBL628320,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12145,CHEMBL628321,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12146,CHEMBL628322,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12147,CHEMBL628323,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12148,CHEMBL628324,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12149,CHEMBL628325,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12150,CHEMBL628326,0,7040,Autocuration,,,22224,U,1,,,BAO_0000019,,
12151,CHEMBL628327,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,1236.0,
12152,CHEMBL628328,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,1236.0,
12153,CHEMBL628329,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,178.0,
12154,CHEMBL628330,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12155,CHEMBL628331,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12156,CHEMBL628332,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12157,CHEMBL628333,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12158,CHEMBL628334,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12159,CHEMBL628335,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12160,CHEMBL628336,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12161,CHEMBL628337,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12162,CHEMBL628338,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12163,CHEMBL875610,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12164,CHEMBL628339,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12165,CHEMBL628340,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12166,CHEMBL628341,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12167,CHEMBL622214,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12168,CHEMBL623167,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12169,CHEMBL623168,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12170,CHEMBL623169,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12171,CHEMBL623170,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12172,CHEMBL627224,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12173,CHEMBL875634,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12174,CHEMBL627225,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12175,CHEMBL627226,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12176,CHEMBL626083,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12177,CHEMBL626084,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12178,CHEMBL626085,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12179,CHEMBL626086,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12180,CHEMBL626087,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12181,CHEMBL626088,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12182,CHEMBL626089,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12183,CHEMBL626090,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12184,CHEMBL626091,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12185,CHEMBL626092,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12186,CHEMBL626093,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12187,CHEMBL626094,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12188,CHEMBL626095,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12189,CHEMBL626096,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12190,CHEMBL626097,0,15604,Autocuration,,,22224,U,1,,,BAO_0000218,,
12191,CHEMBL626098,1,15604,Intermediate,,,50597,N,1,,,BAO_0000218,,
12192,CHEMBL626099,0,1806,Autocuration,,,22224,U,1,,,BAO_0000218,1969.0,
12193,CHEMBL626100,0,1806,Autocuration,,,22224,U,1,,,BAO_0000218,1969.0,
12194,CHEMBL626101,1,17237,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12195,CHEMBL626102,1,17237,Intermediate,,,50512,N,1,,,BAO_0000218,1969.0,
12196,CHEMBL626103,1,17237,Intermediate,,,50588,N,1,,,BAO_0000218,1969.0,
12197,CHEMBL628391,1,17237,Intermediate,,,50512,N,1,,,BAO_0000218,1969.0,
12198,CHEMBL628392,1,15194,Intermediate,,,50597,N,1,,,BAO_0000218,,
12199,CHEMBL628393,1,15194,Intermediate,,,50597,N,1,,,BAO_0000218,,
12200,CHEMBL628394,0,8787,Autocuration,,,22224,U,1,,,BAO_0000019,178.0,
12201,CHEMBL628395,1,17025,Intermediate,,,50588,N,1,,,BAO_0000218,,
12202,CHEMBL628396,0,17025,Autocuration,,,22224,U,1,,,BAO_0000218,,
12203,CHEMBL628397,1,17025,Intermediate,,,50592,N,1,,,BAO_0000218,,
12204,CHEMBL628398,1,17025,Intermediate,,,50597,N,1,,,BAO_0000218,,
12205,CHEMBL628399,1,4236,Intermediate,,,50797,N,1,,,BAO_0000218,,
12206,CHEMBL628400,1,15343,Intermediate,,,50588,N,1,,,BAO_0000218,,
12207,CHEMBL874907,1,15343,Intermediate,,,50597,N,1,,,BAO_0000218,,
12208,CHEMBL628401,0,17720,Autocuration,,,22224,U,1,,,BAO_0000019,,
12209,CHEMBL628402,0,17788,Autocuration,,,22224,U,1,,,BAO_0000218,1969.0,
12210,CHEMBL628403,1,17788,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12211,CHEMBL628404,0,8778,Autocuration,,,22224,U,1,,,BAO_0000019,,
12212,CHEMBL628405,0,8778,Autocuration,,,22224,U,1,,,BAO_0000019,,
12213,CHEMBL628406,0,8778,Autocuration,,,22224,U,1,,,BAO_0000019,,
12214,CHEMBL628407,1,2249,Intermediate,,,50597,N,1,,,BAO_0000218,,
12215,CHEMBL628408,1,8881,Intermediate,,,50597,N,1,,,BAO_0000218,1088.0,
12216,CHEMBL629171,1,8881,Intermediate,,,50597,N,1,,,BAO_0000218,1088.0,
12217,CHEMBL629172,1,8881,Intermediate,,,50597,N,1,,,BAO_0000218,1088.0,
12218,CHEMBL629173,1,8881,Intermediate,,,50597,N,1,,,BAO_0000218,1088.0,
12219,CHEMBL629174,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12220,CHEMBL629175,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12221,CHEMBL629176,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12222,CHEMBL629177,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12223,CHEMBL629178,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12224,CHEMBL631869,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12225,CHEMBL631870,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12226,CHEMBL631871,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12227,CHEMBL631872,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12228,CHEMBL875775,0,15286,Autocuration,,,22224,U,1,,,BAO_0000221,2116.0,
12229,CHEMBL631873,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12230,CHEMBL631874,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12231,CHEMBL631875,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12232,CHEMBL631876,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12233,CHEMBL631877,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12234,CHEMBL631878,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12235,CHEMBL631879,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12236,CHEMBL631880,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12237,CHEMBL631881,1,15286,Intermediate,,,50597,N,1,,,BAO_0000218,,
12238,CHEMBL631882,1,13770,Intermediate,,,50597,N,1,,,BAO_0000218,,
12239,CHEMBL630749,1,13770,Intermediate,,,50597,N,1,,,BAO_0000218,,
12240,CHEMBL630750,1,5202,Intermediate,,,50587,N,1,,,BAO_0000218,,
12241,CHEMBL630253,1,14920,Intermediate,,,50587,N,1,,,BAO_0000218,,
12242,CHEMBL630254,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12243,CHEMBL630255,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12244,CHEMBL630256,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12245,CHEMBL875781,1,13751,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12246,CHEMBL630257,1,13751,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12247,CHEMBL630258,1,13751,Intermediate,,,50597,N,1,,,BAO_0000218,2107.0,
12248,CHEMBL630259,1,15807,Intermediate,,,50597,N,1,,,BAO_0000218,,
12249,CHEMBL630260,1,15807,Intermediate,,,50597,N,1,,,BAO_0000218,2435.0,
12250,CHEMBL630261,1,15807,Intermediate,,,50597,N,1,,,BAO_0000218,2435.0,
12251,CHEMBL630262,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12252,CHEMBL630263,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12253,CHEMBL630264,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12254,CHEMBL630265,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12255,CHEMBL630266,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12256,CHEMBL630267,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
12257,CHEMBL630268,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2113.0,
12258,CHEMBL630269,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12259,CHEMBL630270,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12260,CHEMBL630141,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12261,CHEMBL630142,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2048.0,
12262,CHEMBL630143,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
12263,CHEMBL630144,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
12264,CHEMBL630145,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2367.0,
12265,CHEMBL630146,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2367.0,
12266,CHEMBL630147,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12267,CHEMBL630148,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12268,CHEMBL630149,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12269,CHEMBL630150,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12270,CHEMBL630151,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2106.0,
12271,CHEMBL632031,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12272,CHEMBL632032,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12273,CHEMBL632033,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12274,CHEMBL632034,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12275,CHEMBL632035,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2385.0,
12276,CHEMBL632036,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,,
12277,CHEMBL632037,1,14950,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12278,CHEMBL632038,1,8631,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
12279,CHEMBL632039,1,8631,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
12280,CHEMBL632040,1,8631,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
12281,CHEMBL632041,1,8631,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
12282,CHEMBL632042,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,178.0,
12283,CHEMBL632043,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,,
12284,CHEMBL632044,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,,
12285,CHEMBL632045,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2107.0,
12286,CHEMBL632046,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2107.0,
12287,CHEMBL632047,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2048.0,
12288,CHEMBL632048,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2048.0,
12289,CHEMBL632049,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2385.0,
12290,CHEMBL876418,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2385.0,
12291,CHEMBL632050,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2106.0,
12292,CHEMBL632051,1,9614,Intermediate,,,50588,N,1,,,BAO_0000218,2106.0,
12293,CHEMBL632052,0,10353,Autocuration,,,22224,U,1,,,BAO_0000218,,
12294,CHEMBL632053,0,10353,Autocuration,,,22224,U,1,,,BAO_0000218,,
12295,CHEMBL632054,0,10353,Autocuration,,,22224,U,1,,,BAO_0000218,,
12296,CHEMBL632055,0,10353,Autocuration,,,22224,U,1,,,BAO_0000218,,
12297,CHEMBL631181,0,10353,Autocuration,,,22224,U,1,,,BAO_0000218,,
12298,CHEMBL631182,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12299,CHEMBL631183,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12300,CHEMBL631184,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12301,CHEMBL629774,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12302,CHEMBL629775,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12303,CHEMBL876549,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12304,CHEMBL628172,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12305,CHEMBL628173,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12306,CHEMBL628174,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12307,CHEMBL628175,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12308,CHEMBL628176,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12309,CHEMBL628177,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12310,CHEMBL628178,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12311,CHEMBL628179,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12312,CHEMBL628180,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12313,CHEMBL628181,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12314,CHEMBL628182,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12315,CHEMBL628183,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12316,CHEMBL628184,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12317,CHEMBL628185,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12318,CHEMBL875617,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12319,CHEMBL628186,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12320,CHEMBL628187,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12321,CHEMBL628188,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12322,CHEMBL628189,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12323,CHEMBL628190,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12324,CHEMBL628191,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12325,CHEMBL626513,0,9196,Autocuration,,,22224,U,1,,,BAO_0000218,,
12326,CHEMBL626514,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12327,CHEMBL626515,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12328,CHEMBL626516,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12329,CHEMBL626517,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12330,CHEMBL626518,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12331,CHEMBL626519,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12332,CHEMBL626520,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12333,CHEMBL626521,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12334,CHEMBL626522,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12335,CHEMBL626523,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12336,CHEMBL626524,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12337,CHEMBL626688,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12338,CHEMBL626689,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12339,CHEMBL626690,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12340,CHEMBL626691,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12341,CHEMBL627319,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12342,CHEMBL624052,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12343,CHEMBL624053,1,8608,Intermediate,,,50597,N,1,,,BAO_0000218,2046.0,
12344,CHEMBL624054,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,,
12345,CHEMBL624055,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,,
12346,CHEMBL624056,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,,
12347,CHEMBL624057,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12348,CHEMBL622281,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12349,CHEMBL622282,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12350,CHEMBL622283,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12351,CHEMBL622284,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12352,CHEMBL622285,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12353,CHEMBL622286,1,8085,Intermediate,,,50597,N,1,,,BAO_0000218,995.0,
12354,CHEMBL622287,0,7657,Autocuration,,,22224,U,1,,,BAO_0000100,,
12355,CHEMBL622288,1,8935,Intermediate,,,50594,N,1,,,BAO_0000218,,
12356,CHEMBL622289,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,,
12357,CHEMBL622290,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,955.0,
12358,CHEMBL622291,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,,
12359,CHEMBL622292,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,955.0,
12360,CHEMBL622293,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,,
12361,CHEMBL622294,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,955.0,
12362,CHEMBL622295,1,13792,Intermediate,,,50594,N,1,,,BAO_0000218,,
12363,CHEMBL622296,1,13792,Intermediate,,,50597,N,1,,,BAO_0000218,955.0,
12364,CHEMBL874409,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12365,CHEMBL622297,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12366,CHEMBL622298,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12367,CHEMBL622299,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12368,CHEMBL622300,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12369,CHEMBL622301,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12370,CHEMBL622302,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12371,CHEMBL622303,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12372,CHEMBL622304,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12373,CHEMBL622305,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12374,CHEMBL622306,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12375,CHEMBL626864,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12376,CHEMBL626865,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12377,CHEMBL626866,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12378,CHEMBL626867,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12379,CHEMBL626868,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12380,CHEMBL626869,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12381,CHEMBL626870,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12382,CHEMBL626871,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12383,CHEMBL626872,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12384,CHEMBL632185,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12385,CHEMBL632186,1,14103,Intermediate,,,50597,N,1,,,BAO_0000218,1969.0,
12386,CHEMBL629310,0,12904,Autocuration,,,22224,U,1,,,BAO_0000019,,
12387,CHEMBL629311,0,12904,Autocuration,,,22224,U,1,,,BAO_0000019,,
12388,CHEMBL629312,1,9663,Intermediate,,,50597,N,1,,,BAO_0000218,,
12389,CHEMBL629313,0,7652,Autocuration,,,22224,U,1,,,BAO_0000221,,
12390,CHEMBL629314,0,7652,Autocuration,,,22224,U,1,,,BAO_0000221,,
12391,CHEMBL629315,0,7652,Autocuration,,,22224,U,1,,,BAO_0000221,,
12392,CHEMBL629316,0,7652,Autocuration,,,22224,U,1,,,BAO_0000219,,
12393,CHEMBL629317,0,7652,Autocuration,,,22224,U,1,,,BAO_0000221,,
12394,CHEMBL629318,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12395,CHEMBL877497,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12396,CHEMBL629319,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12397,CHEMBL629320,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12398,CHEMBL629496,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12399,CHEMBL629497,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12400,CHEMBL629498,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12401,CHEMBL629499,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12402,CHEMBL629500,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12403,CHEMBL629501,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12404,CHEMBL629502,0,7652,Autocuration,,,22224,U,1,,,BAO_0000019,,
12405,CHEMBL629503,0,8267,Autocuration,,,22224,U,1,,,BAO_0000218,,
12406,CHEMBL629504,1,8267,Intermediate,,,50588,N,1,,,BAO_0000218,,
12407,CHEMBL629505,0,14479,Autocuration,,,22224,U,1,,,BAO_0000019,,
12408,CHEMBL629506,0,17515,Autocuration,,,22224,U,1,,,BAO_0000019,,
12409,CHEMBL629507,0,17515,Autocuration,,,22224,U,1,,,BAO_0000019,,
12410,CHEMBL877498,0,8142,Autocuration,,,22224,U,1,,,BAO_0000019,,
12411,CHEMBL629508,0,14849,Autocuration,,,22224,U,1,,,BAO_0000019,,
12412,CHEMBL629509,0,7653,Autocuration,,,22224,U,1,,,BAO_0000019,,
12413,CHEMBL629510,1,8631,Intermediate,,,50597,N,1,,,BAO_0000218,178.0,
