assay_id,assay_subcellular_fraction,assay_cell_type,assay_type,confidence_score,curated_by,assay_test_type,doc_id,assay_organism,bao_format,cell_id,assay_tissue,assay_category,variant_id,tid,src_id,description,assay_tax_id,assay_strain
4562,,,A,1,Intermediate,In vivo,17764,Mus musculus,BAO_0000218,,,,,50594,1,Mean-residence time of compound after intravenous administration in mice at 24 uM/kg,10090.0,
4563,,,F,1,Intermediate,In vivo,17764,Mus musculus,BAO_0000218,,,,,50594,1,Mean-residence time was determined for compound after intraperitoneal administration in mice at 18 uM/kg,10090.0,
4564,,A2780,F,1,Intermediate,,3830,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C after 96 hr,9606.0,
4565,,A2780,F,1,Intermediate,,3829,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C for 96 hr,9606.0,
4566,,A2780,F,1,Intermediate,,2040,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was evaluated for cytotoxicity against A2780 cell lines.,9606.0,
4567,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 by compound alone in experiment 1,9606.0,
4568,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,9606.0,
4569,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,9606.0,
4570,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,9606.0,
4571,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,9606.0,
4572,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,9606.0,
4573,,A2780,F,1,Intermediate,,2859,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was evaluated for cytotoxicity against A2780 cell line,9606.0,
4574,,A2780,F,1,Intermediate,,5618,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro inhibitory activity against human tumor cell line A2780,9606.0,
4575,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,9606.0,
4576,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,9606.0,
4577,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,9606.0,
4578,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,9606.0,
4579,,A2780,F,1,Intermediate,,2113,Homo sapiens,BAO_0000219,478.0,,,,81034,1,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,9606.0,
4580,,A2780,F,1,Intermediate,,2113,Homo sapiens,BAO_0000219,478.0,,,,81034,1,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,9606.0,
4581,,A2780,F,1,Intermediate,,16745,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,9606.0,
4582,,A2780,F,1,Expert,,16597,Homo sapiens,BAO_0000218,478.0,,,,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,9606.0,
4583,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,9606.0,
4584,,A2780,F,1,Intermediate,,15684,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,9606.0,
4585,,A2780,F,1,Intermediate,,2040,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,9606.0,
4586,,A2780,F,1,Intermediate,,2040,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Relative resistance factor in A2780 cisplatin-resistant line,9606.0,
4587,,A2780,F,1,Intermediate,,16165,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,9606.0,
4588,,A2780,F,1,Intermediate,,16165,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,9606.0,
4589,,A2780,F,1,Expert,,16597,Homo sapiens,BAO_0000218,478.0,,,,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,9606.0,
4590,,A2780,F,1,Expert,,16597,Homo sapiens,BAO_0000218,478.0,,,,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,9606.0,
4591,,A2780,F,1,Intermediate,,3992,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,9606.0,
4592,,A2780,F,1,Intermediate,,10553,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,9606.0,
4593,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,9606.0,
4594,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,9606.0,
4595,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,9606.0,
4596,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,9606.0,
4597,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,9606.0,
4598,,A2780,F,1,Intermediate,,15608,Homo sapiens,BAO_0000219,478.0,,,,81034,1,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,9606.0,
4599,,A2780,F,1,Intermediate,,15569,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,9606.0,
4600,,A2780,F,1,Intermediate,,17420,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Antiproliferative effect of compound on A2780/DX cell line,9606.0,
4601,,A2780,F,1,Intermediate,,17420,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,9606.0,
4602,,A2780,F,1,Intermediate,,15099,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),9606.0,
4603,,A2780,F,1,Intermediate,,15099,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),9606.0,
4604,,A2780,F,1,Intermediate,,17672,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,9606.0,
4605,,A2780,F,1,Intermediate,,17672,Homo sapiens,BAO_0000219,478.0,,,,81034,1,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,9606.0,
4606,,A2780,F,1,Intermediate,,17270,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity against A2780ADR cell line,9606.0,
4607,,A2780,F,1,Intermediate,,17270,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxicity against A2780CIS cell line,9606.0,
4608,,A2780,F,1,Intermediate,,5574,Homo sapiens,BAO_0000219,478.0,,,,81034,1,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,9606.0,
4609,,A2780,F,1,Intermediate,,2113,Homo sapiens,BAO_0000219,478.0,,,,81034,1,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,9606.0,
4610,,A2780,F,1,Intermediate,,16913,Homo sapiens,BAO_0000219,478.0,,,,81034,1,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",9606.0,
4611,,A2780,F,1,Intermediate,,16913,Homo sapiens,BAO_0000219,478.0,,,,81034,1,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",9606.0,
4612,,,A,0,Autocuration,In vivo,17839,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability of compound in rhesus macaques,9544.0,
4613,,,A,0,Autocuration,In vivo,6821,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey,9443.0,
4614,,,A,0,Autocuration,In vivo,6078,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability evaluated in monkey,9443.0,
4615,,,A,0,Autocuration,In vivo,6535,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey (dose 1 mg/kg p.o.),9443.0,
4616,,,A,0,Autocuration,In vivo,4449,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability in Rhesus monkey,9544.0,
4617,,,A,0,Autocuration,In vivo,6057,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability was calculated in rhesus monkey,9544.0,
4618,,,A,0,Autocuration,In vivo,5922,Macaca fascicularis,BAO_0000218,,,,,22224,1,Oral bioavailability in cynomolgus monkey,9541.0,
4619,,,A,0,Autocuration,In vivo,5940,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey,9443.0,
4620,,,A,0,Autocuration,In vivo,6265,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey,9443.0,
4621,,,A,0,Autocuration,In vivo,6265,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey (dose 1 mg/kg),9443.0,
4622,,,A,0,Autocuration,In vivo,6265,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey (dose 5 mg/kg),9443.0,
4623,,,A,0,Autocuration,In vivo,5940,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey,9443.0,
4624,,,A,0,Autocuration,In vivo,5940,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey,9443.0,
4625,,,A,0,Autocuration,In vivo,4514,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability in rhesus monkey,9544.0,
4626,,,A,0,Autocuration,In vivo,5546,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,9544.0,
4627,,,A,0,Autocuration,In vivo,5553,Saimiri sciureus,BAO_0000218,,,,,22224,1,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,9521.0,
4628,,,A,0,Autocuration,In vivo,6641,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),9443.0,
4629,,,A,0,Autocuration,In vivo,5472,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability in Rhesus monkey,9544.0,
4630,,,A,0,Autocuration,In vivo,5668,Macaca mulatta,BAO_0000218,,,,,22224,1,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),9544.0,
4631,,,A,0,Autocuration,In vivo,5711,monkey,BAO_0000218,,,,,22224,1,Oral bioavailability in monkey at 10 mg/kg of the compound,9443.0,
4632,,,A,0,Autocuration,In vivo,5145,Macaca mulatta,BAO_0000218,,,,,22224,1,Bioavailability in Rhesus monkey,9544.0,
4633,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4634,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4635,,,A,0,Autocuration,In vivo,3249,Cercopithecidae,BAO_0000218,,,,,22224,1,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,9527.0,
4636,,,A,0,Autocuration,In vivo,3249,Cercopithecidae,BAO_0000218,,,,,22224,1,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,9527.0,
4637,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,Mean residence time was determined after intravenous administration in cynomolgus monkeys,9527.0,
4638,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,9527.0,
4639,,,A,0,Autocuration,In vivo,5355,Cercopithecidae,BAO_0000218,,,,,22224,1,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,9527.0,
4640,,,A,0,Autocuration,In vivo,4809,Cercopithecidae,BAO_0000218,,,,,22224,1,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),9527.0,
4641,,,A,0,Autocuration,In vivo,4809,Cercopithecidae,BAO_0000218,,,,,22224,1,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),9527.0,
4642,Microsomes,,A,0,Autocuration,,14294,Cercopithecidae,BAO_0000251,,,,,22224,1,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),9527.0,
4643,Microsomes,,A,0,Autocuration,,14294,Cercopithecidae,BAO_0000251,,,,,22224,1,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),9527.0,
4644,Microsomes,,A,0,Autocuration,,14294,Cercopithecidae,BAO_0000251,,,,,22224,1,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),9527.0,
4645,Microsomes,,A,0,Autocuration,,14294,Cercopithecidae,BAO_0000251,,,,,22224,1,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),9527.0,
4646,,,A,0,Autocuration,In vivo,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4647,,,A,0,Autocuration,In vivo,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Plasma clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4648,,,A,0,Autocuration,,11271,Cercopithecidae,BAO_0000019,,,,,22224,1,Clearance from plasma(with matabolite-corrected plasma radioactivity-time integral) at 30 min after administration.,9527.0,
4649,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Renal clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4650,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,,,,22224,1,Renal clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4651,,,A,0,Autocuration,,6821,Cercopithecidae,BAO_0000019,,,,,22224,1,Elimination Half-life of compound was determined in monkey,9527.0,
4652,,,A,0,Autocuration,,17267,Cercopithecidae,BAO_0000019,,,,,22224,1,Half life of compound was determined in rhesus monkey,9527.0,
4653,,,A,0,Autocuration,,5819,Cercopithecidae,BAO_0000366,,Plasma,,,22224,1,Half life in monkey plasma,9527.0,
4654,,,A,0,Autocuration,,5819,Cercopithecidae,BAO_0000366,,Plasma,,,22224,1,Half life in monkey plasma; Not detected,9527.0,
4655,,,A,0,Autocuration,In vivo,1916,Cercopithecidae,BAO_0000218,,,,,22224,1,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,9527.0,
4656,,,A,0,Autocuration,In vivo,17509,Cercopithecidae,BAO_0000218,,,,,22224,1,Half-life 24 hr after 2 mg/kg iv administration in monkeys,9527.0,
4657,,,A,0,Autocuration,,1399,Cercopithecidae,BAO_0000019,,,,,22224,1,Terminal half life of the compound.,9527.0,
4658,,,A,0,Autocuration,In vivo,1916,Cercopithecidae,BAO_0000218,,,,,22224,1,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,9527.0,
4659,,,A,0,Autocuration,In vivo,4809,Cercopithecidae,BAO_0000218,,,,,22224,1,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),9527.0,
4660,,,A,0,Autocuration,,5546,Cercopithecidae,BAO_0000218,,,,,22224,1,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,9527.0,
4661,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,Urine,,,22224,1,Urinary recovery evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4662,,,A,0,Autocuration,,3443,Cercopithecidae,BAO_0000218,,Urine,,,22224,1,Urinary recovery compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,9527.0,
4663,,,A,0,Autocuration,In vivo,4257,Cercopithecidae,BAO_0000218,,,,,22224,1,Volume of distribution was determined in monkey after a 3 mg/kg of iv dose,9527.0,
4664,,,A,0,Autocuration,In vivo,6221,Cercopithecidae,BAO_0000218,,,,,22224,1,Volume distribution after oral administration (2.5 mg/kg) in monkey was determined,9527.0,
4665,,,A,0,Autocuration,In vivo,5472,Cercopithecidae,BAO_0000218,,,,,22224,1,Volume of distribution was evaluated in rhesus,9527.0,
4666,,,A,0,Autocuration,In vivo,4727,Cricetulus griseus,BAO_0000218,,,,,22224,1,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,10029.0,
4667,,,A,0,Autocuration,In vivo,4727,Cricetulus griseus,BAO_0000218,,,,,22224,1,Plasma clearance was measured in hamster at the dose of 3 mg/kg by intravenous administration,10029.0,
4668,,,A,0,Autocuration,In vivo,4727,Cricetulus griseus,BAO_0000218,,,,,22224,1,Bioavailability in hamster was determined,10029.0,
4669,,,A,0,Autocuration,In vivo,4727,Cricetulus griseus,BAO_0000218,,,,,22224,1,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,10029.0,
4670,,,A,0,Autocuration,In vivo,4727,Cricetulus griseus,BAO_0000218,,,,,22224,1,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,10029.0,
4671,,,A,0,Autocuration,,4727,Cricetulus griseus,BAO_0000221,,Blood,,,22224,1,Half life of compound was determined in hamster blood,10029.0,
4672,,,A,0,Autocuration,,1452,Sus scrofa,BAO_0000019,,,,,22224,1,Michaelis-Menten constant of the compound.,9823.0,
4673,,,A,0,Autocuration,,1452,Sus scrofa,BAO_0000019,,,,,22224,1,Vmax value was measured at 0 uM concentration of silyl ether.,9823.0,
4674,,,A,0,Autocuration,,1452,Sus scrofa,BAO_0000019,,,,,22224,1,Vmax value was measured at 10 uM concentration of silyl ether.,9823.0,
4675,,,A,0,Autocuration,,1452,Sus scrofa,BAO_0000019,,,,,22224,1,Vmax value was measured at 5 uM concentration of silyl ether.,9823.0,
4676,,,B,9,Expert,,11706,Homo sapiens,BAO_0000357,,,,,235,1,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,9606.0,
4677,,,A,0,Autocuration,,1916,Homo sapiens,BAO_0000218,,,,,22224,1,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,9606.0,
