assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
9818,1,,1,5147,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625293,,BAO_0000218,
9819,1,,1,5833,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622832,,BAO_0000218,
9820,1,,1,6596,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622833,,BAO_0000218,
9821,1,,1,17655,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622834,,BAO_0000218,
9822,1,,1,6495,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622835,,BAO_0000218,
9823,1,,1,17538,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622836,,BAO_0000218,
9824,1,,1,17538,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622837,,BAO_0000218,
9825,1,,1,10,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622838,,BAO_0000218,
9826,1,955.0,1,17669,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622839,,BAO_0000218,
9827,1,1969.0,1,17065,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622840,,BAO_0000218,
9828,1,,1,4333,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622841,,BAO_0000218,
9829,1,,1,6827,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622842,,BAO_0000218,
9830,1,1969.0,1,889,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622843,,BAO_0000218,
9831,1,1969.0,1,889,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622844,,BAO_0000218,
9832,1,,1,3747,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622845,,BAO_0000218,
9833,1,,1,15022,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622846,,BAO_0000218,
9834,1,,1,15022,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622847,,BAO_0000218,
9835,1,,1,15022,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622848,,BAO_0000218,
9836,1,,1,3360,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622849,,BAO_0000218,
9837,1,1969.0,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622850,,BAO_0000218,
9838,1,,1,17411,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL876807,,BAO_0000218,
9839,1,,1,17411,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622851,,BAO_0000218,
9840,1,,1,17411,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622852,,BAO_0000218,
9841,1,,1,6570,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622853,,BAO_0000218,
9842,1,,1,6570,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622854,,BAO_0000218,
9843,1,,1,17411,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622855,,BAO_0000218,
9844,1,1969.0,1,14941,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622856,,BAO_0000218,
9845,1,1969.0,1,14941,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622857,,BAO_0000218,
9846,1,1969.0,1,17538,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622858,,BAO_0000218,
9847,1,1969.0,1,17752,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622859,,BAO_0000218,
9848,1,,1,17509,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622860,,BAO_0000218,
9849,1,,1,17509,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622861,,BAO_0000218,
9850,1,,1,17509,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622862,,BAO_0000218,
9851,1,,1,17509,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622863,,BAO_0000218,
9852,1,,1,17509,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623817,,BAO_0000218,
9853,1,,1,17717,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623818,,BAO_0000218,
9854,1,,1,17717,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623819,,BAO_0000218,
9855,1,,1,17717,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623820,,BAO_0000218,
9856,1,,1,17717,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623821,,BAO_0000218,
9857,1,1969.0,1,6642,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623822,,BAO_0000218,
9858,1,,1,6640,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623823,,BAO_0000218,
9859,1,,1,6641,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623824,,BAO_0000218,
9860,1,,1,6641,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623825,,BAO_0000218,
9861,1,,1,6641,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622070,,BAO_0000218,
9862,1,,1,3603,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622071,,BAO_0000218,
9863,1,,1,3550,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622072,,BAO_0000218,
9864,1,,1,15662,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622073,,BAO_0000218,
9865,1,,1,17720,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622074,,BAO_0000218,
9866,1,,1,5407,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622075,,BAO_0000218,
9867,1,1969.0,1,17752,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622076,,BAO_0000218,
9868,1,1969.0,1,17752,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622077,,BAO_0000218,
9869,1,,1,3603,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622078,,BAO_0000218,
9870,1,,1,3550,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622079,,BAO_0000218,
9871,1,1969.0,1,17655,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622080,,BAO_0000218,
9872,1,,1,17582,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877612,,BAO_0000218,
9873,1,,1,17582,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622081,,BAO_0000218,
9874,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622082,,BAO_0000218,
9875,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622083,,BAO_0000218,
9876,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622084,,BAO_0000218,
9877,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622085,,BAO_0000218,
9878,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622086,,BAO_0000218,
9879,1,,1,17791,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622087,,BAO_0000218,
9880,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622088,,BAO_0000218,
9881,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622089,,BAO_0000218,
9882,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623685,,BAO_0000218,
9883,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623686,,BAO_0000218,
9884,1,945.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623687,,BAO_0000218,
9885,1,945.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623688,,BAO_0000218,
9886,1,945.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL623689,,BAO_0000218,
9887,1,945.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622485,,BAO_0000218,
9888,1,2046.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622486,,BAO_0000218,
9889,1,2046.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877613,,BAO_0000218,
9890,1,2046.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622487,,BAO_0000218,
9891,1,2046.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622488,,BAO_0000218,
9892,1,948.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622489,,BAO_0000218,
9893,1,1088.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622490,,BAO_0000218,
9894,1,1088.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622491,,BAO_0000218,
9895,1,2107.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622492,,BAO_0000218,
9896,1,1088.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622493,,BAO_0000218,
9897,1,1088.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622494,,BAO_0000218,
9898,1,2385.0,1,8677,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622495,,BAO_0000218,
9899,1,,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622496,,BAO_0000218,
9900,1,1088.0,1,6899,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622497,,BAO_0000218,
9901,1,,1,2189,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622498,,BAO_0000218,
9902,1,1088.0,1,2189,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624918,,BAO_0000218,
9903,1,1088.0,1,2189,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624919,,BAO_0000218,
9904,1,178.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624920,,BAO_0000218,
9905,1,178.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624921,,BAO_0000218,
9906,1,955.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624922,,BAO_0000218,
9907,1,948.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624923,,BAO_0000218,
9908,1,948.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624924,,BAO_0000218,
9909,1,2113.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624925,,BAO_0000218,
9910,1,2113.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624926,,BAO_0000218,
9911,1,2107.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624927,,BAO_0000218,
9912,1,2107.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874402,,BAO_0000218,
9913,1,2048.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624928,,BAO_0000218,
9914,1,2048.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624929,,BAO_0000218,
9915,1,2385.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624930,,BAO_0000218,
9916,1,2385.0,1,10839,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624931,,BAO_0000218,
9917,1,948.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624932,,BAO_0000218,
9918,1,948.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624933,,BAO_0000218,
9919,1,2107.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624934,,BAO_0000218,
9920,1,2107.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624935,,BAO_0000218,
9921,1,,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624936,,BAO_0000218,
9922,1,,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624937,,BAO_0000218,
9923,1,2106.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624938,,BAO_0000218,
9924,1,2106.0,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624939,,BAO_0000218,
9925,1,,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624940,,BAO_0000218,
9926,1,,1,4043,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874403,,BAO_0000218,
9927,1,,1,1446,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624941,,BAO_0000218,
9928,1,1088.0,1,9971,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624942,,BAO_0000218,
9929,1,1088.0,1,9971,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624943,,BAO_0000218,
9930,1,,1,5765,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624944,,BAO_0000218,
9931,1,,1,5765,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624945,,BAO_0000218,
9932,1,,1,4257,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624946,,BAO_0000218,
9933,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624947,,BAO_0000218,
9934,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624948,,BAO_0000218,
9935,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624949,,BAO_0000218,
9936,1,2113.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622025,,BAO_0000218,
9937,1,2113.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622026,,BAO_0000218,
9938,1,2113.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622027,,BAO_0000218,
9939,1,2113.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622028,,BAO_0000218,
9940,1,2107.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622029,,BAO_0000218,
9941,1,2107.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622208,,BAO_0000218,
9942,1,2107.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622209,,BAO_0000218,
9943,1,2107.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622210,,BAO_0000218,
9944,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622211,,BAO_0000218,
9945,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622212,,BAO_0000218,
9946,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL622213,,BAO_0000218,
9947,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874404,,BAO_0000218,
9948,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL620452,,BAO_0000218,
9949,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL620453,,BAO_0000218,
9950,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL620454,,BAO_0000218,
9951,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624067,,BAO_0000218,
9952,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624068,,BAO_0000218,
9953,1,992.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624069,,BAO_0000218,
9954,1,992.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624070,,BAO_0000218,
9955,1,992.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624071,,BAO_0000218,
9956,1,995.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624072,,BAO_0000218,
9957,1,995.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624073,,BAO_0000218,
9958,1,995.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624788,,BAO_0000218,
9959,1,995.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624789,,BAO_0000218,
9960,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624790,,BAO_0000218,
9961,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624791,,BAO_0000218,
9962,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624792,,BAO_0000218,
9963,1,,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624793,,BAO_0000218,
9964,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877491,,BAO_0000218,
9965,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624957,,BAO_0000218,
9966,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624958,,BAO_0000218,
9967,1,2385.0,1,13091,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624959,,BAO_0000218,
9968,1,,1,11977,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624960,,BAO_0000218,
9969,1,,1,14941,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624961,,BAO_0000218,
9970,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624962,,BAO_0000218,
9971,1,,1,15078,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624963,,BAO_0000218,
9972,1,,1,4755,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624964,,BAO_0000218,
9973,1,,1,589,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624965,,BAO_0000218,
9974,1,,1,17582,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624966,,BAO_0000218,
9975,1,,1,5031,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624967,,BAO_0000218,
9976,1,,1,17764,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624968,,BAO_0000218,
9977,1,,1,17720,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624969,,BAO_0000218,
9978,1,,1,2862,Rattus norvegicus,,50597,N,Expert,,CHEMBL624970,,BAO_0000218,
9979,1,,1,16423,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624971,,BAO_0000218,
9980,1,,1,16423,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624972,,BAO_0000218,
9981,1,,1,6005,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624973,,BAO_0000218,
9982,1,1969.0,1,2938,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624974,,BAO_0000218,
9983,1,,1,6410,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624975,,BAO_0000218,
9984,1,,1,6410,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL877492,,BAO_0000218,
9985,1,,1,6062,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624976,,BAO_0000218,
9986,1,,1,6571,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL624977,,BAO_0000218,
9987,1,1969.0,1,3136,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626848,,BAO_0000218,
9988,1,1969.0,1,3136,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626849,,BAO_0000218,
9989,1,1969.0,1,3136,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626850,,BAO_0000218,
9990,1,,1,4521,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626851,,BAO_0000218,
9991,1,,1,5871,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626852,,BAO_0000218,
9992,1,,1,6077,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626853,,BAO_0000218,
9993,1,,1,6679,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626854,,BAO_0000218,
9994,1,,1,5144,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627486,,BAO_0000218,
9995,1,,1,4498,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627487,,BAO_0000218,
9996,1,,1,4498,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627488,,BAO_0000218,
9997,1,,1,1908,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627489,,BAO_0000218,
9998,1,,1,6211,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627490,,BAO_0000218,
9999,1,,1,5529,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873829,,BAO_0000218,
10000,1,,1,6444,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL627655,,BAO_0000218,
10001,1,,1,6444,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625994,,BAO_0000218,
10002,1,,1,6444,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625995,,BAO_0000218,
10003,1,,1,5207,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625996,,BAO_0000218,
10004,1,1969.0,1,530,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625850,,BAO_0000218,
10005,1,1969.0,1,1116,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625851,,BAO_0000218,
10006,1,,1,3219,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625852,,BAO_0000218,
10007,1,,1,6109,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625853,,BAO_0000218,
10008,1,,1,17582,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625854,,BAO_0000218,
10009,1,,1,17582,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874450,,BAO_0000218,
10010,1,,1,5974,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625855,,BAO_0000218,
10011,1,,1,5974,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625856,,BAO_0000218,
10012,1,,1,5974,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625857,,BAO_0000218,
10013,1,,1,5974,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL873831,,BAO_0000218,
10014,1,,1,17853,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625858,,BAO_0000218,
10015,1,,1,17853,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625859,,BAO_0000218,
10016,1,,1,3457,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625860,,BAO_0000218,
10017,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625861,,BAO_0000218,
10018,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625862,,BAO_0000218,
10019,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625863,,BAO_0000218,
10020,1,,1,2792,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625864,,BAO_0000218,
10021,1,,1,5739,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625865,,BAO_0000218,
10022,1,,1,15765,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625866,,BAO_0000218,
10023,1,1969.0,1,6567,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625867,,BAO_0000218,
10024,1,1969.0,1,2448,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625868,,BAO_0000218,
10025,1,1969.0,1,5423,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625869,,BAO_0000218,
10026,1,1969.0,1,4853,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874451,,BAO_0000218,
10027,1,1969.0,1,4514,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625870,,BAO_0000218,
10028,1,1969.0,1,4514,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625871,,BAO_0000218,
10029,1,1969.0,1,1500,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625872,,BAO_0000218,
10030,1,1969.0,1,1500,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625873,,BAO_0000218,
10031,1,1969.0,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625874,,BAO_0000218,
10032,1,1969.0,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625875,,BAO_0000218,
10033,1,1969.0,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL625876,,BAO_0000218,
10034,1,1969.0,1,5334,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631258,,BAO_0000218,
10035,1,1969.0,1,4956,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631259,,BAO_0000218,
10036,1,1969.0,1,4956,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631260,,BAO_0000218,
10037,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631261,,BAO_0000218,
10038,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631262,,BAO_0000218,
10039,1,178.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631263,,BAO_0000218,
10040,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631264,,BAO_0000218,
10041,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631265,,BAO_0000218,
10042,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631266,,BAO_0000218,
10043,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631267,,BAO_0000218,
10044,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631268,,BAO_0000218,
10045,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631269,,BAO_0000218,
10046,1,,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631270,,BAO_0000218,
10047,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631271,,BAO_0000218,
10048,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631272,,BAO_0000218,
10049,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631273,,BAO_0000218,
10050,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631274,,BAO_0000218,
10051,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL631275,,BAO_0000218,
10052,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626984,,BAO_0000218,
10053,1,948.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626985,,BAO_0000218,
10054,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626986,,BAO_0000218,
10055,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626987,,BAO_0000218,
10056,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626988,,BAO_0000218,
10057,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626989,,BAO_0000218,
10058,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626990,,BAO_0000218,
10059,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626991,,BAO_0000218,
10060,1,2107.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626992,,BAO_0000218,
10061,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626993,,BAO_0000218,
10062,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL874593,,BAO_0000218,
10063,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626994,,BAO_0000218,
10064,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626995,,BAO_0000218,
10065,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626190,,BAO_0000218,
10066,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626191,,BAO_0000218,
10067,1,2048.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626364,,BAO_0000218,
10068,1,2046.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626365,,BAO_0000218,
10069,1,2046.0,1,7768,Rattus norvegicus,,50597,N,Intermediate,,CHEMBL626366,,BAO_0000218,
