assay_id,assay_tax_id,src_assay_id,curated_by,assay_subcellular_fraction,tid,assay_test_type,chembl_id,tissue_id,assay_category,src_id,doc_id,description,assay_type,assay_organism,assay_strain,assay_tissue
4533,10090.0,,Intermediate,,50594,In vivo,CHEMBL618198,955.0,,1,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 5 hours,A,Mus musculus,,Brain
4534,10090.0,,Intermediate,,50594,In vivo,CHEMBL618199,948.0,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 0.5 hours,A,Mus musculus,,Heart
4535,10090.0,,Intermediate,,50594,In vivo,CHEMBL618200,948.0,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 2.5 hours,A,Mus musculus,,Heart
4536,10090.0,,Intermediate,,50594,In vivo,CHEMBL618201,948.0,,1,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 5 hours,A,Mus musculus,,Heart
4537,10090.0,,Intermediate,,50594,In vivo,CHEMBL618202,160.0,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 0.5 hours,A,Mus musculus,,Intestine
4538,10090.0,,Intermediate,,50594,In vivo,CHEMBL618203,160.0,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 2.5 hours,A,Mus musculus,,Intestine
4539,10090.0,,Intermediate,,50594,In vivo,CHEMBL618204,160.0,,1,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 5 hours,A,Mus musculus,,Intestine
4540,10090.0,,Intermediate,,50594,In vivo,CHEMBL618205,2113.0,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 0.5 hours,A,Mus musculus,,Kidney
4541,10090.0,,Intermediate,,50594,In vivo,CHEMBL618206,2113.0,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 2.5 hours,A,Mus musculus,,Kidney
4542,10090.0,,Intermediate,,50594,In vivo,CHEMBL618207,2113.0,,1,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 5 hours,A,Mus musculus,,Kidney
4543,10090.0,,Intermediate,,50594,In vivo,CHEMBL618208,2107.0,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 0.5 hours,A,Mus musculus,,Liver
4544,10090.0,,Intermediate,,50594,In vivo,CHEMBL618932,2107.0,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 2.5 hours,A,Mus musculus,,Liver
4545,10090.0,,Intermediate,,50594,In vivo,CHEMBL618933,2107.0,,1,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 5 hours,A,Mus musculus,,Liver
4546,10090.0,,Intermediate,,50594,In vivo,CHEMBL618934,2048.0,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 0.5 hours,A,Mus musculus,,Lung
4547,10090.0,,Intermediate,,50594,In vivo,CHEMBL618935,2048.0,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 2.5 hours,A,Mus musculus,,Lung
4548,10090.0,,Intermediate,,50594,In vivo,CHEMBL618936,2048.0,,1,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 5 hours,A,Mus musculus,,Lung
4549,10090.0,,Intermediate,,50594,In vivo,CHEMBL618937,2385.0,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 0.5 hours,A,Mus musculus,,Muscle tissue
4550,10090.0,,Intermediate,,50594,In vivo,CHEMBL618938,2385.0,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 2.5 hours,A,Mus musculus,,Muscle tissue
4551,10090.0,,Intermediate,,50594,In vivo,CHEMBL619104,2385.0,,1,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 5 hours,A,Mus musculus,,Muscle tissue
4552,10090.0,,Intermediate,,50594,In vivo,CHEMBL619105,2106.0,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 0.5 hours,A,Mus musculus,,Spleen
4553,10090.0,,Intermediate,,50594,In vivo,CHEMBL619106,2106.0,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 2.5 hours,A,Mus musculus,,Spleen
4554,10090.0,,Intermediate,,50594,In vivo,CHEMBL619107,2106.0,,1,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 5 hours,A,Mus musculus,,Spleen
4555,10090.0,,Intermediate,,50594,In vivo,CHEMBL875410,945.0,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 0.5 hours,A,Mus musculus,,Stomach
4556,10090.0,,Intermediate,,50594,In vivo,CHEMBL619108,945.0,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 2.5 hours,A,Mus musculus,,Stomach
4557,10090.0,,Intermediate,,50594,In vivo,CHEMBL619109,945.0,,1,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 5 hours,A,Mus musculus,,Stomach
4558,10090.0,,Intermediate,,50594,In vivo,CHEMBL619110,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,A,Mus musculus,,
4559,10090.0,,Intermediate,,50594,In vivo,CHEMBL619111,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,F,Mus musculus,,
4560,10090.0,,Intermediate,,50594,In vivo,CHEMBL619112,,,1,16597,MRT value at a dose of 10 mg/kg intravenous administration in mice.,A,Mus musculus,,
4561,10090.0,,Intermediate,,50594,In vivo,CHEMBL619113,,,1,16597,MRT value at a dose of 10 mg/kg peroral administration in mice.,A,Mus musculus,,
4562,10090.0,,Intermediate,,50594,In vivo,CHEMBL619114,,,1,17764,Mean-residence time of compound after intravenous administration in mice at 24 uM/kg,A,Mus musculus,,
4563,10090.0,,Intermediate,,50594,In vivo,CHEMBL619115,,,1,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 18 uM/kg,F,Mus musculus,,
4564,9606.0,,Intermediate,,81034,,CHEMBL619116,,,1,3830,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C after 96 hr,F,Homo sapiens,,
4565,9606.0,,Intermediate,,81034,,CHEMBL619117,,,1,3829,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C for 96 hr,F,Homo sapiens,,
4566,9606.0,,Intermediate,,81034,,CHEMBL619118,,,1,2040,Compound was evaluated for cytotoxicity against A2780 cell lines.,F,Homo sapiens,,
4567,9606.0,,Intermediate,,81034,,CHEMBL619119,,,1,15684,Potentiation of growth inhibition of A2780 by compound alone in experiment 1,F,Homo sapiens,,
4568,9606.0,,Intermediate,,81034,,CHEMBL619120,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F,Homo sapiens,,
4569,9606.0,,Intermediate,,81034,,CHEMBL619121,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F,Homo sapiens,,
4570,9606.0,,Intermediate,,81034,,CHEMBL619122,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F,Homo sapiens,,
4571,9606.0,,Intermediate,,81034,,CHEMBL619123,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F,Homo sapiens,,
4572,9606.0,,Intermediate,,81034,,CHEMBL619124,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F,Homo sapiens,,
4573,9606.0,,Intermediate,,81034,,CHEMBL619125,,,1,2859,Compound was evaluated for cytotoxicity against A2780 cell line,F,Homo sapiens,,
4574,9606.0,,Intermediate,,81034,,CHEMBL875411,,,1,5618,In vitro inhibitory activity against human tumor cell line A2780,F,Homo sapiens,,
4575,9606.0,,Intermediate,,81034,,CHEMBL619126,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,F,Homo sapiens,,
4576,9606.0,,Intermediate,,81034,,CHEMBL619127,,,1,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F,Homo sapiens,,
4577,9606.0,,Intermediate,,81034,,CHEMBL619128,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F,Homo sapiens,,
4578,9606.0,,Intermediate,,81034,,CHEMBL619129,,,1,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F,Homo sapiens,,
4579,9606.0,,Intermediate,,81034,,CHEMBL619130,,,1,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,F,Homo sapiens,,
4580,9606.0,,Intermediate,,81034,,CHEMBL619131,,,1,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,F,Homo sapiens,,
4581,9606.0,,Intermediate,,81034,,CHEMBL619132,,,1,16745,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,F,Homo sapiens,,
4582,9606.0,,Expert,,81034,,CHEMBL619133,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,Homo sapiens,,
4583,9606.0,,Intermediate,,81034,,CHEMBL619134,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F,Homo sapiens,,
4584,9606.0,,Intermediate,,81034,,CHEMBL619135,,,1,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F,Homo sapiens,,
4585,9606.0,,Intermediate,,81034,,CHEMBL619136,,,1,2040,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,F,Homo sapiens,,
4586,9606.0,,Intermediate,,81034,,CHEMBL619137,,,1,2040,Relative resistance factor in A2780 cisplatin-resistant line,F,Homo sapiens,,
4587,9606.0,,Intermediate,,81034,,CHEMBL883713,,,1,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,F,Homo sapiens,,
4588,9606.0,,Intermediate,,81034,,CHEMBL875412,,,1,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,F,Homo sapiens,,
4589,9606.0,,Expert,,81034,,CHEMBL619138,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,Homo sapiens,,
4590,9606.0,,Expert,,81034,,CHEMBL619262,,,1,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,Homo sapiens,,
4591,9606.0,,Intermediate,,81034,,CHEMBL619139,,,1,3992,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,F,Homo sapiens,,
4592,9606.0,,Intermediate,,81034,,CHEMBL619140,,,1,10553,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,F,Homo sapiens,,
4593,9606.0,,Intermediate,,81034,,CHEMBL619141,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,F,Homo sapiens,,
4594,9606.0,,Intermediate,,81034,,CHEMBL619142,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,F,Homo sapiens,,
4595,9606.0,,Intermediate,,81034,,CHEMBL619143,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,F,Homo sapiens,,
4596,9606.0,,Intermediate,,81034,,CHEMBL619144,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,F,Homo sapiens,,
4597,9606.0,,Intermediate,,81034,,CHEMBL619145,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,F,Homo sapiens,,
4598,9606.0,,Intermediate,,81034,,CHEMBL619146,,,1,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,F,Homo sapiens,,
4599,9606.0,,Intermediate,,81034,,CHEMBL619147,,,1,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,F,Homo sapiens,,
4600,9606.0,,Intermediate,,81034,,CHEMBL619148,,,1,17420,Antiproliferative effect of compound on A2780/DX cell line,F,Homo sapiens,,
4601,9606.0,,Intermediate,,81034,,CHEMBL619149,,,1,17420,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,F,Homo sapiens,,
4602,9606.0,,Intermediate,,81034,,CHEMBL619150,,,1,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),F,Homo sapiens,,
4603,9606.0,,Intermediate,,81034,,CHEMBL619151,,,1,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),F,Homo sapiens,,
4604,9606.0,,Intermediate,,81034,,CHEMBL883794,,,1,17672,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,F,Homo sapiens,,
4605,9606.0,,Intermediate,,81034,,CHEMBL619152,,,1,17672,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,F,Homo sapiens,,
4606,9606.0,,Intermediate,,81034,,CHEMBL619153,,,1,17270,In vitro cytotoxicity against A2780ADR cell line,F,Homo sapiens,,
4607,9606.0,,Intermediate,,81034,,CHEMBL619154,,,1,17270,In vitro cytotoxicity against A2780CIS cell line,F,Homo sapiens,,
4608,9606.0,,Intermediate,,81034,,CHEMBL619155,,,1,5574,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,F,Homo sapiens,,
4609,9606.0,,Intermediate,,81034,,CHEMBL619156,,,1,2113,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,F,Homo sapiens,,
4610,9606.0,,Intermediate,,81034,,CHEMBL619157,,,1,16913,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",F,Homo sapiens,,
4611,9606.0,,Intermediate,,81034,,CHEMBL619797,,,1,16913,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",F,Homo sapiens,,
4612,9544.0,,Autocuration,,22224,In vivo,CHEMBL619798,,,1,17839,Oral bioavailability of compound in rhesus macaques,A,Macaca mulatta,,
4613,9443.0,,Autocuration,,22224,In vivo,CHEMBL619799,,,1,6821,Oral bioavailability in monkey,A,monkey,,
4614,9443.0,,Autocuration,,22224,In vivo,CHEMBL619800,,,1,6078,Oral bioavailability evaluated in monkey,A,monkey,,
4615,9443.0,,Autocuration,,22224,In vivo,CHEMBL619801,,,1,6535,Oral bioavailability in monkey (dose 1 mg/kg p.o.),A,monkey,,
4616,9544.0,,Autocuration,,22224,In vivo,CHEMBL619802,,,1,4449,Oral bioavailability in Rhesus monkey,A,Macaca mulatta,,
4617,9544.0,,Autocuration,,22224,In vivo,CHEMBL619803,,,1,6057,Oral bioavailability was calculated in rhesus monkey,A,Macaca mulatta,,
4618,9541.0,,Autocuration,,22224,In vivo,CHEMBL619965,,,1,5922,Oral bioavailability in cynomolgus monkey,A,Macaca fascicularis,,
4619,9443.0,,Autocuration,,22224,In vivo,CHEMBL619966,,,1,5940,Oral bioavailability in monkey,A,monkey,,
4620,9443.0,,Autocuration,,22224,In vivo,CHEMBL619967,,,1,6265,Oral bioavailability in monkey,A,monkey,,
4621,9443.0,,Autocuration,,22224,In vivo,CHEMBL620073,,,1,6265,Oral bioavailability in monkey (dose 1 mg/kg),A,monkey,,
4622,9443.0,,Autocuration,,22224,In vivo,CHEMBL620074,,,1,6265,Oral bioavailability in monkey (dose 5 mg/kg),A,monkey,,
4623,9443.0,,Autocuration,,22224,In vivo,CHEMBL620075,,,1,5940,Oral bioavailability in monkey,A,monkey,,
4624,9443.0,,Autocuration,,22224,In vivo,CHEMBL620076,,,1,5940,Oral bioavailability in monkey,A,monkey,,
4625,9544.0,,Autocuration,,22224,In vivo,CHEMBL620077,,,1,4514,Oral bioavailability in rhesus monkey,A,Macaca mulatta,,
4626,9544.0,,Autocuration,,22224,In vivo,CHEMBL620078,,,1,5546,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,A,Macaca mulatta,,
4627,9521.0,,Autocuration,,22224,In vivo,CHEMBL620079,,,1,5553,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,A,Saimiri sciureus,,
4628,9443.0,,Autocuration,,22224,In vivo,CHEMBL620080,,,1,6641,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),A,monkey,,
4629,9544.0,,Autocuration,,22224,In vivo,CHEMBL620081,,,1,5472,Oral bioavailability in Rhesus monkey,A,Macaca mulatta,,
4630,9544.0,,Autocuration,,22224,In vivo,CHEMBL620082,,,1,5668,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),A,Macaca mulatta,,
4631,9443.0,,Autocuration,,22224,In vivo,CHEMBL620083,,,1,5711,Oral bioavailability in monkey at 10 mg/kg of the compound,A,monkey,,
4632,9544.0,,Autocuration,,22224,In vivo,CHEMBL620084,,,1,5145,Bioavailability in Rhesus monkey,A,Macaca mulatta,,
4633,9527.0,,Autocuration,,22224,,CHEMBL620085,,,1,3443,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,Cercopithecidae,,
4634,9527.0,,Autocuration,,22224,,CHEMBL874595,,,1,3443,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A,Cercopithecidae,,
4635,9527.0,,Autocuration,,22224,In vivo,CHEMBL873352,,,1,3249,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,A,Cercopithecidae,,
4636,9527.0,,Autocuration,,22224,In vivo,CHEMBL620086,,,1,3249,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,A,Cercopithecidae,,
4637,9527.0,,Autocuration,,22224,In vivo,CHEMBL620087,,,1,5355,Mean residence time was determined after intravenous administration in cynomolgus monkeys,A,Cercopithecidae,,
4638,9527.0,,Autocuration,,22224,In vivo,CHEMBL620088,,,1,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,A,Cercopithecidae,,
4639,9527.0,,Autocuration,,22224,In vivo,CHEMBL620089,,,1,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,A,Cercopithecidae,,
4640,9527.0,,Autocuration,,22224,In vivo,CHEMBL620090,,,1,4809,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),A,Cercopithecidae,,
4641,9527.0,,Autocuration,,22224,In vivo,CHEMBL620091,,,1,4809,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),A,Cercopithecidae,,
4642,9527.0,,Autocuration,Microsomes,22224,,CHEMBL620092,,,1,14294,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),A,Cercopithecidae,,
4643,9527.0,,Autocuration,Microsomes,22224,,CHEMBL620093,,,1,14294,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),A,Cercopithecidae,,
4644,9527.0,,Autocuration,Microsomes,22224,,CHEMBL620094,,,1,14294,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),A,Cercopithecidae,,
4645,9527.0,,Autocuration,Microsomes,22224,,CHEMBL620095,,,1,14294,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),A,Cercopithecidae,,
