amount,payment_id,payment_date,rental_id,staff_id,customer_id
3.99,12534,2005-07-12 07:44:49,6601,2,464
1.99,12536,2005-08-02 14:25:58,11275,2,464
2.99,12543,2005-06-15 12:12:42,1337,1,465
3.99,12548,2005-07-12 22:02:09,6904,2,465
2.99,12551,2005-08-02 09:56:06,11156,1,465
6.99,12553,2005-08-17 04:56:16,11648,2,465
4.99,12555,2005-08-19 00:58:24,12814,1,465
3.99,12557,2005-08-23 04:27:54,15550,1,465
2.99,12564,2005-06-21 10:56:59,3343,2,466
0.99,12565,2005-07-09 03:46:33,5048,2,466
4.99,12572,2005-08-01 09:51:11,10469,1,466
0.99,12573,2005-08-02 17:12:30,11343,2,466
5.99,12577,2005-08-20 15:30:51,13884,1,466
4.99,12578,2005-08-20 19:21:28,13988,1,466
7.99,12581,2005-08-23 21:00:22,16005,1,466
9.99,12585,2005-06-20 00:17:46,2870,2,467
0.99,12587,2005-07-07 12:01:34,4216,1,467
4.99,12589,2005-07-07 14:22:18,4259,1,467
8.99,12598,2005-07-29 08:44:46,8480,2,467
0.99,12600,2005-08-01 02:09:22,10239,2,467
2.99,12610,2005-08-23 15:19:15,15830,2,467
0.99,12614,2005-05-27 20:00:04,459,2,468
8.99,12617,2005-06-16 07:51:09,1627,1,468
2.99,12618,2005-06-16 21:42:49,1821,1,468
2.99,12619,2005-06-17 09:32:10,1975,1,468
2.99,12622,2005-07-06 11:12:48,3724,2,468
3.99,12625,2005-07-08 03:20:10,4527,2,468
2.99,12626,2005-07-09 15:10:44,5285,1,468
10.99,12636,2005-08-02 13:45:05,11257,2,468
3.99,12639,2005-08-19 15:45:47,13221,2,468
4.99,12642,2005-08-21 04:28:02,14210,2,468
9.99,12643,2005-08-21 07:44:17,14309,1,468
0.99,12650,2005-05-26 03:07:43,168,1,469
2.99,12654,2005-05-31 16:34:27,1119,1,469
9.99,12656,2005-06-16 11:17:22,1680,1,469
4.99,12670,2005-07-28 06:22:52,7756,2,469
4.99,12671,2005-07-28 11:48:08,7914,1,469
2.99,12673,2005-07-30 12:14:03,9187,1,469
4.99,12674,2005-07-31 19:58:42,10075,2,469
2.99,12678,2005-08-01 19:52:52,10741,1,469
0.99,12680,2005-08-17 20:18:06,12035,2,469
4.99,12681,2005-08-18 10:57:01,12447,1,469
4.99,12683,2005-08-20 07:58:21,13654,1,469
2.99,12684,2005-08-20 11:37:56,13763,1,469
4.99,12696,2005-07-06 20:32:27,3922,1,470
4.99,12697,2005-07-07 20:10:59,4373,1,470
10.99,12703,2005-07-26 22:56:00,6927,1,470
8.99,12706,2005-07-29 08:39:12,8476,2,470
0.99,12711,2005-08-01 02:05:34,10236,1,470
4.99,12712,2005-08-02 03:20:03,10944,2,470
1.99,12713,2005-08-02 18:53:14,11397,2,470
8.99,12717,2005-08-18 10:14:52,12423,2,470
4.99,12719,2005-08-20 05:32:23,13585,2,470
0.99,12733,2005-07-28 23:10:25,8199,1,471
2.99,12734,2005-07-30 08:00:19,9077,1,471
0.99,12735,2005-07-31 00:02:10,9502,1,471
2.99,12745,2005-08-21 15:28:15,14538,2,471
7.99,12746,2005-08-22 05:58:27,14942,2,471
0.99,12749,2005-05-25 23:43:47,142,2,472
4.99,12752,2005-05-30 23:55:36,994,2,472
5.99,12755,2005-06-19 01:56:59,2538,1,472
6.99,12759,2005-07-06 15:26:36,3815,2,472
3.99,12761,2005-07-10 05:15:12,5612,1,472
0.99,12769,2005-08-01 15:33:03,10627,1,472
2.99,12777,2005-08-22 19:06:47,15278,2,472
2.99,12783,2005-06-17 20:53:42,2125,1,473
4.99,12785,2005-06-19 16:22:26,2748,2,473
4.99,12788,2005-07-08 08:14:26,4625,2,473
4.99,12792,2005-07-12 21:03:03,6890,2,473
4.99,12793,2005-07-27 05:38:16,7111,1,473
2.99,12794,2005-07-27 09:24:00,7215,1,473
4.99,12797,2005-07-30 05:50:08,9025,1,473
0.99,12802,2005-08-02 16:58:56,11336,1,473
0.99,12804,2005-08-17 08:48:39,11741,1,473
1.99,12817,2005-07-07 03:30:52,4048,2,474
0.99,12819,2005-07-08 03:32:01,4533,1,474
0.99,12823,2005-07-09 13:36:10,5251,1,474
5.99,12826,2005-08-01 06:27:13,10376,2,474
4.99,12834,2005-08-18 20:30:33,12702,1,474
0.99,12835,2005-08-21 22:15:36,14728,1,474
6.99,12837,2005-08-23 04:52:22,15558,1,474
0.99,12845,2005-07-09 20:16:07,5407,1,475
1.99,12850,2005-07-28 07:04:36,7775,1,475
1.99,12861,2005-08-22 11:43:42,15097,1,475
0.99,12866,2005-06-17 16:59:40,2080,1,476
4.99,12867,2005-06-18 23:43:58,2508,2,476
7.99,12869,2005-07-05 23:05:17,3477,2,476
4.99,12871,2005-07-07 09:49:04,4171,2,476
4.99,12872,2005-07-10 06:57:44,5644,2,476
0.99,12874,2005-07-27 18:45:15,7461,1,476
3.99,12877,2005-07-31 09:12:42,9743,2,476
4.99,12881,2005-08-18 17:22:41,12616,1,476
5.99,12882,2005-08-18 20:59:51,12709,2,476
2.99,12885,2005-05-30 06:16:06,882,1,477
5.99,12890,2005-07-07 13:16:55,4237,2,477
8.99,12899,2005-07-30 21:53:01,9446,2,477
0.99,12903,2005-08-19 07:37:58,13002,1,477
8.99,12910,2005-06-19 07:33:00,2616,2,478
4.99,12913,2005-07-06 09:46:12,3691,1,478
2.99,12915,2005-07-27 21:11:03,7522,1,478
4.99,12923,2005-08-22 09:03:04,15027,1,478
4.99,12925,2005-08-23 11:22:09,15724,1,478
5.99,12945,2005-07-30 18:16:03,9347,1,479
8.99,12946,2005-07-30 21:38:12,9439,1,479
8.99,12954,2005-08-19 10:16:43,13078,2,479
0.99,12960,2005-06-15 13:13:36,1353,1,480
7.99,12962,2005-07-06 00:23:43,3507,2,480
2.99,12965,2005-07-27 11:04:17,7257,1,480
5.99,12972,2005-08-02 18:04:41,11369,1,480
0.99,12974,2005-08-19 10:41:09,13092,2,480
0.99,12987,2005-07-08 03:30:39,4532,1,481
0.99,12990,2005-07-11 03:18:39,6044,1,481
0.99,12997,2005-08-02 12:01:30,11207,2,481
2.99,12998,2005-08-02 18:32:38,11387,2,481
1.99,13005,2005-08-20 19:29:23,13990,1,481
4.99,13006,2005-08-21 06:39:58,14280,2,481
8.99,13008,2005-05-26 15:32:46,259,1,482
0.99,13010,2005-05-30 05:49:42,879,2,482
2.99,13011,2005-06-20 12:49:55,3048,2,482
2.99,13013,2005-07-06 07:34:15,3650,2,482
4.99,13014,2005-07-08 15:28:20,4768,1,482
4.99,13015,2005-07-09 17:00:13,5334,1,482
7.99,13020,2005-07-12 00:45:17,6447,2,482
4.99,13028,2005-08-19 13:52:50,13174,1,482
0.99,13030,2005-08-21 22:22:29,14732,2,482
6.99,13031,2005-08-22 04:11:02,14891,2,482
0.99,13033,2005-08-22 23:01:45,15391,1,482
6.99,13037,2005-05-29 08:36:30,742,2,483
4.99,13038,2005-06-19 23:11:49,2855,1,483
0.99,13039,2005-06-20 00:08:38,2867,2,483
4.99,13041,2005-07-06 02:49:42,3559,2,483
4.99,13043,2005-07-12 01:41:44,6478,2,483
4.99,13047,2005-07-28 02:44:07,7669,1,483
7.99,13048,2005-07-28 17:07:13,8057,1,483
3.99,13058,2005-06-15 12:51:03,1351,1,484
4.99,13060,2005-06-17 12:16:29,2015,1,484
4.99,13062,2005-07-07 11:54:33,4214,1,484
2.99,13063,2005-07-09 19:25:45,5389,1,484
8.99,13076,2005-07-31 23:22:20,10166,2,484
4.99,13077,2005-08-17 14:11:44,11871,2,484
7.99,13080,2005-08-19 07:24:03,12993,1,484
0.99,13081,2005-08-19 13:21:04,13160,2,484
3.99,13091,2005-07-07 08:17:06,4137,2,485
2.99,13093,2005-07-09 10:28:18,5193,1,485
3.99,13094,2005-07-09 17:23:43,5343,1,485
4.99,13098,2005-07-12 21:57:16,6902,2,485
6.99,13100,2005-07-30 04:31:50,8984,2,485
2.99,13101,2005-07-30 06:24:28,9039,2,485
4.99,13102,2005-07-30 07:07:39,9053,1,485
8.99,13111,2005-08-18 04:16:06,12261,2,485
0.99,13112,2005-08-18 12:45:24,12487,2,485
8.99,13114,2005-05-30 10:43:38,909,1,486
5.99,13118,2005-06-17 19:05:22,2102,1,486
2.99,13120,2005-06-19 19:04:32,2797,2,486
4.99,13122,2005-07-07 06:44:27,4110,2,486
4.99,13123,2005-07-07 11:25:39,4205,1,486
2.99,13124,2005-07-07 20:37:53,4381,1,486
2.99,13132,2005-07-31 20:05:45,10079,1,486
4.99,13133,2005-08-02 01:35:46,10902,2,486
0.99,13134,2005-08-18 11:35:02,12465,1,486
2.99,13135,2005-08-18 17:06:22,12609,2,486
0.99,13137,2005-08-20 12:46:17,13803,2,486
0.99,13146,2005-07-28 07:21:55,7788,1,487
2.99,13152,2005-07-30 22:23:05,9457,2,487
0.99,13154,2005-07-31 21:30:46,10123,2,487
6.99,13156,2005-08-01 12:56:38,10555,2,487
5.99,13158,2005-08-02 00:32:04,10877,2,487
5.99,13160,2005-08-17 05:48:51,11669,1,487
5.99,13161,2005-08-17 15:08:43,11890,2,487
7.99,13164,2005-08-20 08:02:22,13658,1,487
2.99,13165,2005-08-23 08:59:12,15665,2,487
6.99,13168,2005-07-07 08:12:26,4133,2,488
8.99,13170,2005-07-09 08:05:14,5141,1,488
5.99,13176,2005-07-30 08:14:27,9083,2,488
2.99,13177,2005-07-31 01:16:51,9532,1,488
3.99,13181,2005-08-17 10:20:39,11774,1,488
0.99,13185,2005-08-22 18:23:23,15259,2,488
2.99,13186,2005-08-22 21:15:29,15350,1,488
2.99,13187,2005-08-23 02:37:19,15499,2,488
3.99,13190,2005-06-16 06:58:02,1614,2,489
5.99,13204,2005-08-21 00:25:45,14095,2,489
0.99,13207,2005-08-22 16:32:23,15205,1,489
4.99,13210,2005-05-28 22:27:51,676,2,490
3.99,13211,2005-06-16 10:16:02,1665,1,490
5.99,13215,2005-07-08 20:59:13,4906,1,490
7.99,13216,2005-07-09 09:31:44,5173,2,490
2.99,13219,2005-07-11 14:02:19,6230,2,490
4.99,13220,2005-07-12 17:21:49,6803,1,490
8.99,13222,2005-07-12 22:40:48,6923,2,490
7.99,13226,2005-08-01 21:29:34,10786,1,490
7.99,13227,2005-08-02 03:32:34,10955,1,490
2.99,13228,2005-08-17 17:39:45,11965,2,490
6.99,13230,2005-08-21 23:30:28,14761,2,490
2.99,13231,2005-08-22 18:59:01,15276,2,490
2.99,13233,2005-05-27 23:26:45,484,1,491
2.99,13235,2005-06-15 01:48:58,1198,2,491
4.99,13236,2005-06-15 14:38:15,1371,1,491
4.99,13237,2005-06-17 13:05:38,2026,2,491
8.99,13242,2005-07-07 03:27:59,4046,1,491
4.99,13245,2005-07-10 19:54:41,5889,1,491
2.99,13251,2005-07-31 18:47:20,10036,2,491
4.99,13256,2005-08-17 13:09:01,11840,1,491
5.99,13259,2005-08-23 09:41:28,15685,2,491
4.99,13263,2005-06-17 08:43:32,1956,2,492
2.99,13266,2005-07-07 08:19:45,4142,1,492
6.99,13267,2005-07-07 14:20:59,4258,2,492
0.99,13274,2005-08-23 15:05:59,15822,2,492
4.99,13278,2005-06-18 13:45:34,2365,1,493
6.99,13289,2005-08-01 21:03:50,10777,1,493
2.99,13291,2005-08-20 07:21:15,13638,1,493
4.99,13299,2005-05-28 15:03:44,608,1,494
3.99,13304,2005-07-07 05:26:06,4086,1,494
5.99,13305,2005-07-07 21:14:54,4397,2,494
7.99,13306,2005-07-08 04:36:21,4551,2,494
4.99,13307,2005-07-09 05:30:32,5083,2,494
4.99,13314,2005-07-30 02:37:05,8934,1,494
4.99,13315,2005-07-30 05:18:57,9012,2,494
7.99,13316,2005-07-31 00:24:17,9510,2,494
0.99,13319,2005-08-01 07:30:45,10403,1,494
2.99,13320,2005-08-01 15:22:38,10623,1,494
3.99,13321,2005-08-02 09:53:36,11152,2,494
9.99,13328,2005-08-22 14:29:11,15156,2,494
4.99,13331,2005-05-29 08:35:49,741,2,495
2.99,13332,2005-06-17 16:40:03,2074,2,495
3.99,13335,2005-06-20 18:57:48,3129,1,495
7.99,13337,2005-07-09 23:54:37,5484,2,495
0.99,13340,2005-07-28 20:50:52,8151,1,495
4.99,13345,2005-07-31 09:09:22,9741,1,495
0.99,13355,2006-02-14 15:16:03,13753,2,495
3.99,13359,2005-07-06 03:17:23,3569,2,496
2.99,13360,2005-07-07 04:37:09,4070,1,496
4.99,13364,2005-07-10 23:13:00,5949,2,496
7.99,13367,2005-08-02 06:48:18,11060,1,496
7.99,13373,2005-08-21 08:30:43,14332,1,496
2.99,13376,2006-02-14 15:16:03,13182,1,496
2.99,13382,2005-07-06 10:04:55,3696,1,497
0.99,13386,2005-07-08 16:32:54,4795,2,497
4.99,13387,2005-07-09 02:35:43,5030,1,497
2.99,13389,2005-07-27 23:54:44,7603,2,497
2.99,13390,2005-07-28 15:26:39,8011,2,497
6.99,13391,2005-07-28 20:50:41,8150,1,497
4.99,13395,2005-07-31 12:46:52,9850,2,497
7.99,13396,2005-08-01 20:25:20,10760,2,497
0.99,13397,2005-08-17 23:22:18,12123,1,497
2.99,13399,2005-08-19 18:31:30,13289,1,497
5.99,13401,2005-08-22 21:40:20,15362,1,497
4.99,13404,2006-02-14 15:16:03,12698,1,497
8.99,13406,2005-05-27 16:21:26,429,1,498
0.99,13419,2005-07-10 19:31:38,5884,2,498
6.99,13430,2005-08-02 21:07:06,11455,1,498
2.99,13433,2005-06-15 13:13:59,1355,1,499
1.99,13436,2005-06-21 02:54:32,3241,2,499
4.99,13446,2005-07-28 19:48:15,8130,2,499
0.99,13448,2005-07-31 03:13:13,9588,1,499
0.99,13452,2005-08-17 03:32:43,11606,2,499
4.99,13453,2005-08-17 18:02:10,11978,2,499
3.99,13456,2005-08-18 10:41:05,12436,1,499
3.99,13460,2005-08-22 02:46:18,14858,1,499
8.99,13463,2005-05-27 10:45:41,389,1,500
2.99,13469,2005-06-20 09:20:29,2996,1,500
4.99,13470,2005-07-06 20:42:35,3926,2,500
0.99,13471,2005-07-08 05:02:43,4561,1,500
4.99,13472,2005-07-08 16:25:27,4790,2,500
3.99,13475,2005-07-12 17:09:08,6801,2,500
2.99,13477,2005-07-28 12:10:02,7925,1,500
3.99,13480,2005-07-30 15:59:08,9290,2,500
6.99,13481,2005-08-02 03:23:17,10947,1,500
2.99,13483,2005-08-18 18:13:05,12639,1,500
2.99,13484,2005-08-19 00:54:22,12813,2,500
7.99,13493,2005-06-21 16:44:31,3412,1,501
1.99,13505,2005-08-17 04:44:33,11640,1,501
4.99,13507,2005-08-19 04:25:59,12914,1,501
5.99,13510,2005-08-23 10:20:35,15699,1,501
0.99,13514,2005-05-30 19:00:14,965,2,502
0.99,13517,2005-06-20 03:32:37,2911,1,502
4.99,13527,2005-07-27 10:49:54,7255,1,502
4.99,13529,2005-07-28 10:37:24,7884,1,502
4.99,13532,2005-07-31 03:32:06,9599,1,502
0.99,13536,2005-08-02 15:37:59,11301,1,502
4.99,13537,2005-08-02 16:08:52,11317,1,502
0.99,13539,2005-08-17 04:06:22,11620,1,502
5.99,13546,2005-05-27 06:03:39,353,1,503
2.99,13553,2005-07-08 05:33:59,4570,2,503
4.99,13556,2005-07-11 10:19:05,6166,1,503
2.99,13559,2005-07-28 21:54:31,8178,1,503
2.99,13562,2005-08-02 07:24:23,11075,2,503
4.99,13566,2005-08-19 00:01:14,12783,2,503
4.99,13574,2005-08-23 10:00:02,15692,1,503
5.99,13577,2005-05-25 22:02:30,136,2,504
4.99,13578,2005-05-27 21:17:08,470,2,504
3.99,13594,2005-08-01 11:25:28,10509,2,504
2.99,13595,2005-08-17 01:31:04,11569,2,504
5.99,13600,2005-08-20 14:53:43,13859,2,504
8.99,13603,2005-08-23 11:17:26,15723,1,504
4.99,13604,2005-08-23 21:44:27,16022,2,504
5.99,13607,2005-06-16 20:17:20,1799,2,505
7.99,13609,2005-06-19 18:04:18,2773,1,505
4.99,13614,2005-07-11 17:23:33,6292,2,505
2.99,13622,2005-08-21 10:27:21,14398,1,505
4.99,13624,2005-08-23 00:30:26,15436,1,505
4.99,13625,2006-02-14 15:16:03,15867,2,505
3.99,13626,2005-05-25 19:12:42,114,1,506
0.99,13630,2005-05-30 10:37:27,907,2,506
6.99,13639,2005-07-08 08:59:34,4640,2,506
0.99,13650,2005-08-02 13:25:50,11238,2,506
4.99,13651,2005-08-17 10:37:00,11781,2,506
2.99,13656,2005-08-21 08:34:26,14337,1,506
6.99,13657,2005-08-21 10:24:00,14395,2,506
5.99,13658,2005-08-22 08:55:43,15022,2,506
4.99,13666,2005-07-06 08:07:29,3660,1,507
2.99,13667,2005-07-06 18:32:49,3880,1,507
0.99,13668,2005-07-07 23:00:58,4440,2,507
0.99,13672,2005-07-10 23:45:22,5962,1,507
6.99,13673,2005-07-11 20:31:44,6351,1,507
2.99,13687,2005-05-30 11:53:09,921,2,508
6.99,13690,2005-07-11 00:16:54,5978,2,508
0.99,13692,2005-07-12 10:41:34,6646,2,508
4.99,13698,2005-07-28 02:55:27,7676,2,508
6.99,13705,2005-08-02 20:36:25,11447,2,508
6.99,13720,2005-07-28 09:24:31,7848,1,509
8.99,13721,2005-07-28 19:14:06,8114,1,509
6.99,13726,2005-08-17 12:09:20,11814,1,509
4.99,13727,2005-08-17 22:58:35,12109,2,509
0.99,13738,2005-06-19 19:30:48,2806,2,510
8.99,13747,2005-07-28 02:58:16,7678,1,510
4.99,13750,2005-07-30 02:10:31,8926,1,510
0.99,13751,2005-07-31 21:45:28,10131,1,510
2.99,13759,2005-06-15 08:21:39,1281,2,511
2.99,13760,2005-06-15 22:33:24,1508,1,511
0.99,13764,2005-07-06 16:57:49,3852,1,511
0.99,13769,2005-07-11 18:50:55,6320,1,511
4.99,13773,2005-07-31 09:29:33,9760,1,511
0.99,13785,2005-07-08 16:49:27,4799,1,512
2.99,13788,2005-07-27 09:35:36,7219,1,512
2.99,13792,2005-07-30 07:13:07,9055,1,512
3.99,13794,2005-08-01 17:07:16,10670,2,512
8.99,13796,2005-08-19 06:12:44,12957,2,512
0.99,13798,2005-08-20 11:47:21,13771,2,512
2.99,13801,2005-08-22 14:26:01,15153,1,512
3.99,13802,2005-08-22 18:35:59,15265,2,512
4.99,13805,2005-08-23 20:25:11,15990,2,512
0.99,13806,2006-02-14 15:16:03,12786,1,512
1.99,13810,2005-06-19 15:48:33,2737,2,513
2.99,13812,2005-07-07 03:49:13,4055,2,513
4.99,13814,2005-07-07 12:12:36,4220,2,513
7.99,13815,2005-07-10 11:55:40,5741,1,513
4.99,13832,2005-08-20 09:07:27,13690,1,513
7.99,13833,2005-08-22 02:09:12,14844,2,513
4.99,13834,2005-08-22 03:34:39,14875,1,513
4.99,13835,2005-08-22 09:34:32,15035,1,513
4.99,13851,2005-08-18 05:13:36,12293,1,514
5.99,13863,2005-06-16 00:40:34,1531,2,515
3.99,13867,2005-06-20 13:52:03,3063,2,515
0.99,13870,2005-07-09 11:54:58,5216,2,515
2.99,13871,2005-07-10 02:50:37,5546,2,515
0.99,13876,2005-08-01 18:53:48,10716,2,515
6.99,13880,2005-08-17 16:48:36,11937,2,515
4.99,13887,2005-08-22 18:55:52,15274,2,515
3.99,13888,2005-05-27 03:47:18,339,2,516
1.99,13889,2005-05-28 10:17:41,571,1,516
4.99,13890,2005-06-14 22:55:13,1159,2,516
0.99,13893,2005-06-17 12:33:30,2017,1,516
4.99,13904,2005-07-30 14:06:27,9243,2,516
8.99,13916,2005-06-16 21:00:20,1809,1,517
0.99,13919,2005-06-20 17:56:40,3113,1,517
2.99,13925,2005-07-09 00:49:47,4993,1,517
5.99,13927,2005-07-11 00:10:37,5974,2,517
4.99,13928,2005-07-12 07:25:43,6594,2,517
3.99,13930,2005-07-28 14:37:18,7988,2,517
4.99,13931,2005-07-31 19:25:13,10063,1,517
4.99,13933,2005-08-01 08:45:56,10433,2,517
0.99,13936,2005-08-19 22:06:09,13396,1,517
4.99,13937,2005-08-21 03:35:21,14190,2,517
5.99,13938,2005-08-23 04:55:05,15559,1,517
7.99,13943,2005-07-07 02:19:44,4029,2,518
2.99,13951,2005-07-28 02:09:00,7657,1,518
2.99,13954,2005-07-29 06:09:35,8397,1,518
5.99,13955,2005-08-01 20:06:10,10751,1,518
6.99,13961,2005-08-20 23:57:24,14088,1,518
0.99,13963,2005-08-22 07:16:45,14980,2,518
5.99,13972,2005-07-10 02:52:47,5547,2,519
0.99,13973,2005-07-11 04:16:51,6063,2,519
7.99,13983,2005-08-18 18:30:21,12648,2,519
6.99,13988,2005-05-30 18:45:17,962,1,520
10.99,13996,2005-07-10 15:02:17,5802,1,520
2.99,14002,2005-07-29 02:32:41,8294,1,520
2.99,14003,2005-07-29 07:20:16,8435,2,520
4.99,14008,2005-08-18 13:40:20,12517,1,520
5.99,14009,2005-08-18 17:40:25,12628,1,520
2.99,14012,2005-08-19 23:38:02,13438,2,520
0.99,14020,2005-06-16 17:49:57,1761,1,521
0.99,14027,2005-07-10 09:06:03,5686,2,521
2.99,14041,2005-08-22 20:32:39,15329,2,521
3.99,14044,2005-06-15 08:44:09,1289,1,522
0.99,14047,2005-06-20 23:46:39,3191,2,522
2.99,14060,2005-07-30 03:54:12,8966,1,522
5.99,14069,2005-08-01 22:54:27,10821,2,522
4.99,14076,2005-05-25 05:24:58,42,1,523
6.99,14078,2005-06-16 15:29:47,1729,2,523
4.99,14096,2005-08-21 23:42:20,14766,1,523
0.99,14098,2005-05-25 19:31:18,118,2,524
4.99,14104,2005-07-09 02:59:10,5037,2,524
4.99,14105,2005-07-11 10:11:54,6161,2,524
6.99,14106,2005-07-11 14:32:41,6240,1,524
1.99,14123,2005-07-12 12:22:13,6689,1,525
4.99,14125,2005-07-27 23:25:54,7591,2,525
4.99,14127,2005-07-30 03:36:31,8960,1,525
0.99,14129,2005-07-31 07:34:07,9702,1,525
1.99,14132,2005-08-17 05:22:42,11660,1,525
3.99,14134,2005-08-23 07:23:29,15623,2,525
2.99,14135,2006-02-14 15:16:03,14954,1,525
2.99,14138,2005-05-31 02:44:57,1015,2,526
4.99,14144,2005-06-18 15:56:53,2398,2,526
6.99,14146,2005-06-20 04:51:19,2932,2,526
1.99,14148,2005-07-06 05:59:44,3619,1,526
6.99,14150,2005-07-07 22:11:28,4423,1,526
7.99,14153,2005-07-11 18:44:52,6316,1,526
3.99,14156,2005-07-12 11:48:48,6671,1,526
2.99,14161,2005-07-28 10:37:20,7883,2,526
6.99,14165,2005-07-31 02:53:33,9577,2,526
4.99,14166,2005-07-31 18:21:08,10020,2,526
4.99,14168,2005-08-02 06:08:34,11046,2,526
10.99,14169,2005-08-16 23:10:34,11503,1,526
4.99,14171,2005-08-17 07:18:56,11702,2,526
2.99,14178,2005-08-22 15:14:20,15168,1,526
0.99,14186,2005-07-09 18:27:00,5365,1,527
6.99,14201,2005-08-21 09:06:29,14352,1,527
2.99,14202,2005-08-22 13:49:18,15144,1,527
3.99,14203,2005-08-23 04:33:23,15552,1,527
0.99,14206,2005-05-27 21:36:15,472,2,528
5.99,14209,2005-05-29 16:44:08,793,2,528
4.99,14212,2005-07-06 07:45:31,3654,2,528
0.99,14213,2005-07-06 08:15:57,3664,1,528
0.99,14217,2005-07-12 05:24:02,6561,2,528
4.99,14219,2005-07-28 19:11:07,8112,2,528
2.99,14228,2005-08-21 02:17:49,14148,2,528
0.99,14232,2005-06-16 12:08:20,1686,2,529
0.99,14233,2005-06-21 11:29:49,3354,2,529
0.99,14235,2005-07-07 14:13:52,4254,2,529
5.99,14236,2005-07-07 23:07:44,4444,2,529
4.99,14238,2005-07-11 01:06:41,5993,1,529
7.99,14241,2005-07-12 22:08:46,6908,1,529
2.99,14243,2005-07-29 17:24:13,8708,2,529
5.99,14244,2005-07-30 04:20:25,8979,1,529
3.99,14250,2005-08-18 17:34:11,12622,1,529
3.99,14252,2005-08-19 12:10:57,13132,2,529
2.99,14258,2005-08-22 19:46:05,15305,2,529
2.99,14262,2005-06-17 23:36:27,2158,1,530
2.99,14263,2005-07-06 08:38:29,3669,2,530
0.99,14265,2005-07-10 08:01:33,5663,2,530
1.99,14267,2005-07-27 04:11:40,7075,2,530
4.99,14268,2005-07-27 09:34:24,7218,1,530
0.99,14270,2005-07-29 18:31:15,8736,1,530
4.99,14282,2005-05-26 11:43:44,233,1,531
2.99,14283,2005-05-28 23:39:44,681,1,531
2.99,14284,2005-06-20 07:57:54,2972,2,531
6.99,14292,2005-07-27 16:00:00,7391,1,531
0.99,14297,2005-07-30 03:06:48,8943,2,531
4.99,14299,2005-08-02 02:14:10,10920,2,531
5.99,14300,2005-08-02 03:11:33,10941,1,531
2.99,14307,2005-05-25 05:39:25,43,1,532
3.99,14309,2005-06-19 20:26:52,2821,2,532
2.99,14312,2005-07-09 10:25:24,5190,2,532
2.99,14316,2005-07-10 19:45:47,5887,1,532
5.99,14326,2005-08-02 03:20:23,10945,1,532
5.99,14330,2005-08-18 05:15:46,12295,2,532
8.99,14332,2005-08-19 14:30:06,13192,1,532
4.99,14334,2005-08-20 16:21:40,13908,1,532
1.99,14336,2005-08-22 23:43:54,15414,2,532
0.99,14338,2006-02-14 15:16:03,14616,1,532
0.99,14339,2005-05-26 03:42:10,173,1,533
5.99,14341,2005-05-28 15:35:52,615,1,533
5.99,14342,2005-06-15 17:57:04,1421,1,533
2.99,14361,2005-08-01 06:34:36,10380,1,533
0.99,14370,2005-08-23 21:01:09,16006,2,533
0.99,14376,2005-06-18 18:13:32,2436,1,534
4.99,14378,2005-06-21 01:19:37,3216,1,534
2.99,14379,2005-07-06 11:42:04,3735,1,534
5.99,14384,2005-07-30 22:22:16,9456,1,534
4.99,14385,2005-07-30 22:31:31,9464,2,534
6.99,14387,2005-08-01 19:11:04,10725,2,534
4.99,14392,2005-08-19 00:24:33,12798,2,534
4.99,14401,2005-06-21 02:20:24,3228,1,535
6.99,14403,2005-07-08 12:32:08,4718,1,535
2.99,14404,2005-07-08 13:42:36,4743,1,535
4.99,14412,2005-07-31 01:01:06,9524,1,535
7.99,14416,2005-08-17 13:43:07,11855,1,535
6.99,14426,2005-08-22 19:19:37,15287,1,535
2.99,14435,2005-07-07 23:17:12,4448,1,536
4.99,14438,2005-07-27 03:53:43,7065,1,536
4.99,14439,2005-07-29 10:32:33,8535,2,536
8.99,14448,2005-08-17 20:57:02,12052,2,536
4.99,14449,2005-08-20 02:05:57,13505,2,536
4.99,14453,2005-05-28 14:27:51,603,2,537
8.99,14456,2005-06-19 05:05:11,2586,1,537
2.99,14460,2005-07-10 06:08:14,5630,1,537
5.99,14461,2005-07-10 19:08:51,5877,2,537
2.99,14462,2005-07-11 18:14:05,6310,2,537
0.99,14464,2005-07-12 14:33:01,6746,1,537
4.99,14468,2005-07-29 01:02:42,8256,2,537
4.99,14470,2005-08-19 07:06:51,12984,2,537
0.99,14474,2005-08-21 19:54:11,14670,1,537
0.99,14490,2005-07-11 19:19:06,6332,1,538
0.99,14491,2005-07-26 23:13:34,6936,2,538
0.99,14493,2005-07-29 19:40:08,8765,1,538
0.99,14494,2005-07-30 16:52:43,9307,1,538
5.99,14499,2005-08-01 19:25:18,10732,1,538
2.99,14504,2005-08-21 16:44:31,14572,2,538
5.99,14517,2005-07-12 20:20:53,6874,2,539
6.99,14519,2005-07-29 00:41:38,8247,2,539
0.99,14521,2005-07-30 14:18:16,9250,2,539
2.99,14526,2005-08-20 06:28:53,13615,2,539
5.99,14527,2005-08-20 12:03:44,13778,2,539
2.99,14528,2005-08-22 21:24:19,15356,1,539
3.99,14532,2005-06-20 06:39:11,2953,1,540
4.99,14534,2005-07-08 08:25:52,4628,2,540
2.99,14536,2005-07-11 06:59:55,6103,1,540
7.99,14537,2005-07-11 09:07:01,6145,2,540
