ss_d,src_d,ss_tst_tp,ss_sbclllr_frctn,cll_d,ss_tp,dc_d,b_frmt,crtd_b,ss_strn,ss_tss,rltnshp_tp,cnfdnc_scr,src_ss_d,chmbl_d,tss_d,vrnt_d
12223,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL629178,,
12224,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631869,,
12225,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631870,,
12226,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631871,,
12227,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631872,,
12228,1,,,,A,15286,BAO_0000221,Autocuration,,Ileum,U,0,,CHEMBL875775,2116.0,
12229,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631873,,
12230,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631874,,
12231,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631875,,
12232,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631876,,
12233,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631877,,
12234,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631878,,
12235,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631879,,
12236,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631880,,
12237,1,,,,A,15286,BAO_0000218,Intermediate,,,N,1,,CHEMBL631881,,
12238,1,,,,A,13770,BAO_0000218,Intermediate,,,N,1,,CHEMBL631882,,
12239,1,,,,A,13770,BAO_0000218,Intermediate,,,N,1,,CHEMBL630749,,
12240,1,,,,A,5202,BAO_0000218,Intermediate,,,N,1,,CHEMBL630750,,
12241,1,,,,A,14920,BAO_0000218,Intermediate,,,N,1,,CHEMBL630253,,
12242,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL630254,1969.0,
12243,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL630255,1969.0,
12244,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL630256,1969.0,
12245,1,In vivo,,,A,13751,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL875781,2107.0,
12246,1,In vivo,,,A,13751,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL630257,2107.0,
12247,1,In vivo,,,A,13751,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL630258,2107.0,
12248,1,,,,A,15807,BAO_0000218,Intermediate,,,N,1,,CHEMBL630259,,
12249,1,,,,A,15807,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL630260,2435.0,
12250,1,,,,A,15807,BAO_0000218,Intermediate,,Striatum,N,1,,CHEMBL630261,2435.0,
12251,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630262,,
12252,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630263,,
12253,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630264,,
12254,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630265,,
12255,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630266,,
12256,1,,,,A,14950,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL630267,2113.0,
12257,1,,,,A,14950,BAO_0000218,Intermediate,,Kidney,N,1,,CHEMBL630268,2113.0,
12258,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630269,,
12259,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630270,,
12260,1,,,,A,14950,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL630141,2048.0,
12261,1,,,,A,14950,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL630142,2048.0,
12262,1,,,,A,14950,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL630143,2385.0,
12263,1,,,,A,14950,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL630144,2385.0,
12264,1,,,,A,14950,BAO_0000218,Intermediate,,Prostate gland,N,1,,CHEMBL630145,2367.0,
12265,1,,,,A,14950,BAO_0000218,Intermediate,,Prostate gland,N,1,,CHEMBL630146,2367.0,
12266,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630147,,
12267,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630148,,
12268,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL630149,,
12269,1,,,,A,14950,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL630150,2106.0,
12270,1,,,,A,14950,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL630151,2106.0,
12271,1,,,,A,14950,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL632031,2046.0,
12272,1,,,,A,14950,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL632032,2046.0,
12273,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL632033,,
12274,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL632034,,
12275,1,,,,A,14950,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL632035,2385.0,
12276,1,,,,A,14950,BAO_0000218,Intermediate,,,N,1,,CHEMBL632036,,
12277,1,,,,A,14950,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL632037,2046.0,
12278,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL632038,178.0,
12279,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL632039,178.0,
12280,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL632040,178.0,
12281,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL632041,178.0,
12282,1,,,,A,9614,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL632042,178.0,
12283,1,,,,A,9614,BAO_0000218,Intermediate,,,N,1,,CHEMBL632043,,
12284,1,,,,A,9614,BAO_0000218,Intermediate,,,N,1,,CHEMBL632044,,
12285,1,,,,A,9614,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL632045,2107.0,
12286,1,,,,A,9614,BAO_0000218,Intermediate,,Liver,N,1,,CHEMBL632046,2107.0,
12287,1,,,,A,9614,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL632047,2048.0,
12288,1,,,,A,9614,BAO_0000218,Intermediate,,Lung,N,1,,CHEMBL632048,2048.0,
12289,1,,,,A,9614,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL632049,2385.0,
12290,1,,,,A,9614,BAO_0000218,Intermediate,,Muscle tissue,N,1,,CHEMBL876418,2385.0,
12291,1,,,,A,9614,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL632050,2106.0,
12292,1,,,,A,9614,BAO_0000218,Intermediate,,Spleen,N,1,,CHEMBL632051,2106.0,
12293,1,,,,F,10353,BAO_0000218,Autocuration,,,U,0,,CHEMBL632052,,
12294,1,,,,F,10353,BAO_0000218,Autocuration,,,U,0,,CHEMBL632053,,
12295,1,,,,A,10353,BAO_0000218,Autocuration,,,U,0,,CHEMBL632054,,
12296,1,,,,F,10353,BAO_0000218,Autocuration,,,U,0,,CHEMBL632055,,
12297,1,,,,F,10353,BAO_0000218,Autocuration,,,U,0,,CHEMBL631181,,
12298,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL631182,,
12299,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL631183,,
12300,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL631184,,
12301,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL629774,,
12302,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL629775,,
12303,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL876549,,
12304,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628172,,
12305,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628173,,
12306,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628174,,
12307,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628175,,
12308,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628176,,
12309,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628177,,
12310,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628178,,
12311,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628179,,
12312,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628180,,
12313,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628181,,
12314,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628182,,
12315,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628183,,
12316,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628184,,
12317,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628185,,
12318,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL875617,,
12319,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628186,,
12320,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628187,,
12321,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628188,,
12322,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628189,,
12323,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628190,,
12324,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL628191,,
12325,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626513,,
12326,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626514,2046.0,
12327,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626515,2046.0,
12328,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626516,2046.0,
12329,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626517,2046.0,
12330,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626518,2046.0,
12331,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626519,2046.0,
12332,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626520,2046.0,
12333,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626521,2046.0,
12334,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626522,2046.0,
12335,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626523,2046.0,
12336,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626524,2046.0,
12337,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626688,2046.0,
12338,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626689,2046.0,
12339,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626690,2046.0,
12340,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL626691,2046.0,
12341,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL627319,2046.0,
12342,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL624052,2046.0,
12343,1,,,,A,8608,BAO_0000218,Intermediate,,Thyroid gland,N,1,,CHEMBL624053,2046.0,
12344,1,,,,A,8085,BAO_0000218,Intermediate,,,N,1,,CHEMBL624054,,
12345,1,,,,A,8085,BAO_0000218,Intermediate,,,N,1,,CHEMBL624055,,
12346,1,,,,A,8085,BAO_0000218,Intermediate,,,N,1,,CHEMBL624056,,
12347,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL624057,995.0,
12348,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622281,995.0,
12349,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622282,995.0,
12350,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622283,995.0,
12351,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622284,995.0,
12352,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622285,995.0,
12353,1,,,,A,8085,BAO_0000218,Intermediate,,Uterus,N,1,,CHEMBL622286,995.0,
12354,1,,,,P,7657,BAO_0000100,Autocuration,,,U,0,,CHEMBL622287,,
12355,1,,,,A,8935,BAO_0000218,Intermediate,,,N,1,,CHEMBL622288,,
12356,1,,,,A,13792,BAO_0000218,Intermediate,,,N,1,,CHEMBL622289,,
12357,1,,,,A,13792,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL622290,955.0,
12358,1,,,,A,13792,BAO_0000218,Intermediate,,,N,1,,CHEMBL622291,,
12359,1,,,,A,13792,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL622292,955.0,
12360,1,,,,A,13792,BAO_0000218,Intermediate,,,N,1,,CHEMBL622293,,
12361,1,,,,A,13792,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL622294,955.0,
12362,1,,,,A,13792,BAO_0000218,Intermediate,,,N,1,,CHEMBL622295,,
12363,1,,,,A,13792,BAO_0000218,Intermediate,,Brain,N,1,,CHEMBL622296,955.0,
12364,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL874409,1969.0,
12365,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622297,1969.0,
12366,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622298,1969.0,
12367,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622299,1969.0,
12368,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622300,1969.0,
12369,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622301,1969.0,
12370,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622302,1969.0,
12371,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622303,1969.0,
12372,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622304,1969.0,
12373,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622305,1969.0,
12374,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL622306,1969.0,
12375,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626864,1969.0,
12376,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626865,1969.0,
12377,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626866,1969.0,
12378,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626867,1969.0,
12379,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626868,1969.0,
12380,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626869,1969.0,
12381,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626870,1969.0,
12382,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626871,1969.0,
12383,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL626872,1969.0,
12384,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL632185,1969.0,
12385,1,,,,A,14103,BAO_0000218,Intermediate,,Plasma,N,1,,CHEMBL632186,1969.0,
12386,1,,,,A,12904,BAO_0000019,Autocuration,,,U,0,,CHEMBL629310,,
12387,1,,,,A,12904,BAO_0000019,Autocuration,,,U,0,,CHEMBL629311,,
12388,1,,,,A,9663,BAO_0000218,Intermediate,,,N,1,,CHEMBL629312,,
12389,1,,,,A,7652,BAO_0000221,Autocuration,,,U,0,,CHEMBL629313,,
12390,1,,,,A,7652,BAO_0000221,Autocuration,,,U,0,,CHEMBL629314,,
12391,1,,,,A,7652,BAO_0000221,Autocuration,,,U,0,,CHEMBL629315,,
12392,1,,,,B,7652,BAO_0000219,Autocuration,,,U,0,,CHEMBL629316,,
12393,1,,,,A,7652,BAO_0000221,Autocuration,,,U,0,,CHEMBL629317,,
12394,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629318,,
12395,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL877497,,
12396,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629319,,
12397,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629320,,
12398,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629496,,
12399,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629497,,
12400,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629498,,
12401,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629499,,
12402,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629500,,
12403,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629501,,
12404,1,,,,A,7652,BAO_0000019,Autocuration,,,U,0,,CHEMBL629502,,
12405,1,In vivo,,,F,8267,BAO_0000218,Autocuration,,,U,0,,CHEMBL629503,,
12406,1,,,,A,8267,BAO_0000218,Intermediate,,,N,1,,CHEMBL629504,,
12407,1,,,,A,14479,BAO_0000019,Autocuration,,,U,0,,CHEMBL629505,,
12408,1,,,,A,17515,BAO_0000019,Autocuration,,,U,0,,CHEMBL629506,,
12409,1,,,,A,17515,BAO_0000019,Autocuration,,,U,0,,CHEMBL629507,,
12410,1,,,,A,8142,BAO_0000019,Autocuration,,,U,0,,CHEMBL877498,,
12411,1,,,,A,14849,BAO_0000019,Autocuration,,,U,0,,CHEMBL629508,,
12412,1,,,,A,7653,BAO_0000019,Autocuration,,,U,0,,CHEMBL629509,,
12413,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL629510,178.0,
12414,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL629511,178.0,
12415,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL629512,178.0,
12416,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL629513,178.0,
12417,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL629514,178.0,
12418,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL628447,178.0,
12419,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL628448,178.0,
12420,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL628449,178.0,
12421,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631119,178.0,
12422,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631120,178.0,
12423,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631121,178.0,
12424,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL874458,178.0,
12425,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631122,178.0,
12426,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631123,178.0,
12427,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631124,178.0,
12428,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631125,178.0,
12429,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631290,178.0,
12430,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631291,178.0,
12431,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631292,178.0,
12432,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631293,178.0,
12433,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631294,178.0,
12434,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631295,178.0,
12435,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631296,178.0,
12436,1,,,,A,8631,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL631297,178.0,
12437,1,,,,A,10263,BAO_0000218,Autocuration,,,U,0,,CHEMBL631298,,
12438,1,,,,A,12364,BAO_0000218,Intermediate,,,N,1,,CHEMBL631299,,
12439,1,,,,A,12364,BAO_0000218,Intermediate,,,N,1,,CHEMBL631300,,
12440,1,,,,A,12364,BAO_0000218,Intermediate,,,N,1,,CHEMBL631301,,
12441,1,,,,A,12364,BAO_0000218,Intermediate,,,N,1,,CHEMBL630291,,
12442,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL630292,,
12443,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL630293,,
12444,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL630294,,
12445,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL630295,,
12446,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL630296,,
12447,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL626782,,
12448,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL626783,,
12449,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL626784,,
12450,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL626785,,
12451,1,,,,A,14793,BAO_0000218,Autocuration,,,U,0,,CHEMBL626786,,
12452,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626787,,
12453,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626788,,
12454,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL625927,,
12455,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625928,178.0,
12456,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625929,178.0,
12457,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625930,178.0,
12458,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625931,178.0,
12459,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627230,178.0,
12460,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627231,178.0,
12461,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627232,178.0,
12462,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627233,178.0,
12463,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL875470,178.0,
12464,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627234,178.0,
12465,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627235,178.0,
12466,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627236,178.0,
12467,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627237,178.0,
12468,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627238,178.0,
12469,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627239,178.0,
12470,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627240,178.0,
12471,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627241,178.0,
12472,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627242,178.0,
12473,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627243,178.0,
12474,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627244,178.0,
12475,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627245,178.0,
12476,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627246,178.0,
12477,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627247,178.0,
12478,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627248,178.0,
12479,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL627249,178.0,
12480,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625569,178.0,
12481,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625570,178.0,
12482,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625571,178.0,
12483,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625572,178.0,
12484,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625573,178.0,
12485,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625574,178.0,
12486,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626245,178.0,
12487,1,,,,A,8374,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL626246,178.0,
12488,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626247,,
12489,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626248,,
12490,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626249,,
12491,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626420,,
12492,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626421,,
12493,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626422,,
12494,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626423,,
12495,1,,,,A,9196,BAO_0000218,Autocuration,,,U,0,,CHEMBL626424,,
12496,1,,,,A,12023,BAO_0000218,Intermediate,,,N,1,,CHEMBL626425,,
12497,1,,,,A,12023,BAO_0000218,Intermediate,,,N,1,,CHEMBL875476,,
12498,1,,,,A,12023,BAO_0000218,Intermediate,,,N,1,,CHEMBL626426,,
12499,1,,,,P,10580,BAO_0000100,Autocuration,,,U,0,,CHEMBL626427,,
12500,1,,,,P,10580,BAO_0000100,Autocuration,,,U,0,,CHEMBL626428,,
12501,1,,,,A,16032,BAO_0000019,Autocuration,,,U,0,,CHEMBL626429,,
12502,1,,,,A,16032,BAO_0000019,Autocuration,,Urine,U,0,,CHEMBL625025,1088.0,
12503,1,,,,A,8594,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625026,178.0,
12504,1,,,,A,8594,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL625027,178.0,
12505,1,,,,A,8594,BAO_0000218,Intermediate,,Blood,N,1,,CHEMBL874410,178.0,
