ss_d,cnfdnc_scr,ss_rgnsm,dscrptn,ss_tp,ss_tx_d,ss_tss,ss_sbclllr_frctn,ss_ctgr,chmbl_d,dc_d,rltnshp_tp,b_frmt,src_d,tss_d,ss_tst_tp,crtd_b,src_ss_d,cll_d,vrnt_d
11767,1,Rattus norvegicus,The maximum plasma concentration (50 mg/kg) administered orally in fasted rat,A,10116.0,Plasma,,,CHEMBL623119,14215,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11768,1,Rattus norvegicus,The maximum plasma concentration (50 mg/kg) administered orally in rat,A,10116.0,Plasma,,,CHEMBL623120,14215,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11769,1,Homo sapiens,The maximum plasma concentration (800 mg/kg) administered orally in human,A,9606.0,Plasma,,,CHEMBL623286,14215,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11770,1,Rattus norvegicus,The maximum plasma concentration was measured on rats,A,10116.0,Plasma,,,CHEMBL623287,14067,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11771,1,Rattus norvegicus,The maximum plasma concentration was measured on rats after oral administration,A,10116.0,Plasma,,,CHEMBL623288,12350,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11772,1,Rattus norvegicus,Plasma drug Cmax in rat (PO dose),A,10116.0,Plasma,,,CHEMBL623289,14813,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11773,0,,Time taken to reach maximum concentration after administration of 2 umol/kg dose intravenously,A,,,,,CHEMBL623290,12536,U,BAO_0000218,1,,In vivo,Autocuration,,,
11774,1,Canis lupus familiaris,maximum Plasma concentration in Dog was determined after Peroral administration,A,9615.0,Plasma,,,CHEMBL623291,14169,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11775,1,Rattus norvegicus,maximum Plasma concentration in Rats was determined after Peroral administration,A,10116.0,Plasma,,,CHEMBL623292,14169,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11776,1,Canis lupus familiaris,maximum concentration in plasma in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in dog,A,9615.0,Plasma,,,CHEMBL623293,15604,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11777,0,Simiiformes,maximum concentration in plasma in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,A,314293.0,Plasma,,,CHEMBL623294,15604,U,BAO_0000218,1,1969.0,In vivo,Autocuration,,,
11778,1,Rattus norvegicus,maximum concentration in plasma in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,A,10116.0,Plasma,,,CHEMBL623295,15604,N,BAO_0000218,1,1969.0,In vivo,Intermediate,,,
11779,1,Mus musculus,maximum concentration was measured when administered through oral route in mice,A,10090.0,,,,CHEMBL623296,14387,N,BAO_0000218,1,,In vivo,Intermediate,,,
11780,1,Mus musculus,Compound was evaluated for Cmax/Tmax when administered through oral route in mouse; Value is 0.93/1,A,10090.0,,,,CHEMBL875349,15115,N,BAO_0000218,1,,,Intermediate,,,
11781,0,Simiiformes,Compound was evaluated for Cmax/Tmax when administered through oral route to mouse; Value is 0.34/1,A,314293.0,,,,CHEMBL623297,15115,U,BAO_0000019,1,,,Autocuration,,,
11782,0,Simiiformes,Compound was evaluated for Cmax/Tmax when administered through oral route to mouse; Value is 0.81/1.6,A,314293.0,,,,CHEMBL623298,15115,U,BAO_0000019,1,,,Autocuration,,,
11783,0,Simiiformes,Compound was evaluated for Cmax/Tmax when administered through oral route to mouse; Value is 1.1/1.3,A,314293.0,,,,CHEMBL623299,15115,U,BAO_0000019,1,,,Autocuration,,,
11784,1,Rattus norvegicus,Pharmacokinetic parameter was evaluated in rats,A,10116.0,,,,CHEMBL623300,16359,N,BAO_0000218,1,,,Intermediate,,,
11785,1,Mus musculus,Plasma concentration at time-0 was measured in mice at 100 mg/kg after intraperitoneal administration with 90% DMSO as vehicle,A,10090.0,,,,CHEMBL623301,12829,N,BAO_0000218,1,,,Intermediate,,,
11786,1,Mus musculus,Plasma concentration at time-0 was measured in mice at 100 mg/kg after intraperitoneal administration with saline(pH=11.4) as vehicle,A,10090.0,,,,CHEMBL623302,12829,N,BAO_0000218,1,,,Intermediate,,,
11787,1,Mus musculus,Plasma concentration at time-0 was measured in mice at 120 mg/kg after intraperitoneal administration with 90% DMSO as vehicle,A,10090.0,,,,CHEMBL623303,12829,N,BAO_0000218,1,,,Intermediate,,,
11788,1,Mus musculus,Plasma concentration at time-0 was measured in mice at 40 mg/kg after intravenous administration with saline(pH=11.4) as vehicle,A,10090.0,,,,CHEMBL623304,12829,N,BAO_0000218,1,,,Intermediate,,,
11789,1,Mus musculus,Plasma concentration at time-0 was measured in mice at 40 mg/kg after intravenous administration with 90% DMSO as vehicle,A,10090.0,,,,CHEMBL623305,12829,N,BAO_0000218,1,,,Intermediate,,,
11790,1,Rattus norvegicus,Effect of ip administration of compound on plasma concentration of allo-pregnanolone (AP) in rats(Cerebral Cortex) after 30 min.,A,10116.0,Plasma,,,CHEMBL623306,15137,N,BAO_0000218,1,1969.0,,Intermediate,,,
11791,1,Rattus norvegicus,Effect of ip administration of compound on plasma concentration of allotetrahydrodeoxy corticosterone(THDOC) in rats(Cerebral Cortex) after 30 min.,A,10116.0,Plasma,,,CHEMBL623307,15137,N,BAO_0000218,1,1969.0,,Intermediate,,,
11792,1,Rattus norvegicus,Effect of ip administration of compound on plasma concentration of pregnenolone (PRE) in rats(Cerebral Cortex) after 30 min.,A,10116.0,Plasma,,,CHEMBL623308,15137,N,BAO_0000218,1,1969.0,,Intermediate,,,
11793,1,Mus musculus,Effect of ip administration of compound on plasma concentration of progesterone (PRO) in rats(Cerebral Cortex) after 30 min.,A,10090.0,Plasma,,,CHEMBL623309,15137,N,BAO_0000218,1,1969.0,,Intermediate,,,
11794,1,Mus musculus,Plasma Concentration after 120 min of oral administration to mice,A,10090.0,,,,CHEMBL623310,13509,N,BAO_0000218,1,,,Intermediate,,,
11795,1,Mus musculus,Plasma Concentration after 30 min of oral administration to mice,A,10090.0,,,,CHEMBL623311,13509,N,BAO_0000218,1,,,Intermediate,,,
11796,1,Macaca fascicularis,Plasma Concentration after 60 min of oral administration to mice,A,9541.0,,,,CHEMBL623312,13509,N,BAO_0000218,1,,,Intermediate,,,
11797,1,Mus musculus,Plasma Concentration after 60 min of oral administration to mice; Not determined,A,10090.0,,,,CHEMBL875350,13509,N,BAO_0000218,1,,,Intermediate,,,
11798,1,Mus musculus,Plasma Concentration after 90 min of oral administration to mice,A,10090.0,,,,CHEMBL628635,13509,N,BAO_0000218,1,,,Intermediate,,,
11799,1,Rattus norvegicus,Plasma concentration level in rat after 1 hour of oral administration at 50 mg/kg,A,10116.0,,,,CHEMBL628636,12064,N,BAO_0000218,1,,,Intermediate,,,
11800,1,Rattus norvegicus,Plasma concentration level in rat after 15 hours of oral administration at 50 mg/kg,A,10116.0,,,,CHEMBL628637,12064,N,BAO_0000218,1,,,Intermediate,,,
11801,1,Rattus norvegicus,Plasma concentration level in rat after 4 hours of oral administration at 50 mg/kg,A,10116.0,,,,CHEMBL628058,12064,N,BAO_0000218,1,,,Intermediate,,,
11802,1,Rattus norvegicus,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 0-1 hr time,A,10116.0,,,,CHEMBL628059,10677,N,BAO_0000218,1,,,Intermediate,,,
11803,1,Rattus norvegicus,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 1-2 hr time,A,10116.0,,,,CHEMBL628060,10677,N,BAO_0000218,1,,,Intermediate,,,
11804,0,,Distribution in the lung after 15 min of intravenous administration,A,,,,,CHEMBL628061,8926,U,BAO_0000019,1,,,Autocuration,,,
11805,0,,Distribution in the lung after 30 min of intravenous administration,A,,,,,CHEMBL628062,8926,U,BAO_0000019,1,,,Autocuration,,,
11806,0,,Distribution in the lung after 5 min of intravenous administration,A,,,,,CHEMBL628063,8926,U,BAO_0000019,1,,,Autocuration,,,
11807,0,,Distribution in the lung after 60 min of intravenous administration,A,,,,,CHEMBL628064,8926,U,BAO_0000019,1,,,Autocuration,,,
11808,0,,Distribution in the lung after 90 min of intravenous administration,A,,,,,CHEMBL628065,8926,U,BAO_0000019,1,,,Autocuration,,,
11809,0,,Distribution in the muscle after 120 min of intravenous administration,A,,Muscle tissue,,,CHEMBL628066,8926,U,BAO_0000019,1,2385.0,,Autocuration,,,
11810,0,,Distribution in the muscle after 15 min of intravenous administration,A,,Muscle tissue,,,CHEMBL628067,8926,U,BAO_0000019,1,2385.0,,Autocuration,,,
11811,1,Mus musculus,Distribution in the muscle after 30 min of intravenous administration,A,10090.0,Muscle tissue,,,CHEMBL874646,8926,N,BAO_0000218,1,2385.0,,Intermediate,,,
11812,0,,Distribution in the muscle after 5 min of intravenous administration,A,,Muscle tissue,,,CHEMBL628068,8926,U,BAO_0000019,1,2385.0,,Autocuration,,,
11813,0,,Distribution in the muscle after 60 min of intravenous administration,A,,Muscle tissue,,,CHEMBL628069,8926,U,BAO_0000019,1,2385.0,,Autocuration,,,
11814,0,,Distribution in the muscle after 90 min of intravenous administration,A,,Muscle tissue,,,CHEMBL628070,8926,U,BAO_0000019,1,2385.0,,Autocuration,,,
11815,0,,Distribution in the spleen after 120 min of intravenous administration,A,,Spleen,,,CHEMBL628071,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11816,0,,Distribution in the spleen after 15 min of intravenous administration,A,,Spleen,,,CHEMBL628072,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11817,0,,Distribution in the spleen after 30 min of intravenous administration,A,,Spleen,,,CHEMBL628073,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11818,0,,Distribution in the spleen after 5 min of intravenous administration,A,,Spleen,,,CHEMBL628074,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11819,0,,Distribution in the spleen after 60 min of intravenous administration,A,,Spleen,,,CHEMBL628075,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11820,0,,Distribution in the spleen after 90 min of intravenous administration,A,,Spleen,,,CHEMBL628076,8926,U,BAO_0000019,1,2106.0,,Autocuration,,,
11821,1,Rattus norvegicus,Evaluated for distribution at 0.5 hr after intravenous administration in adrenal cortex of female Sprague Dawley rats,A,10116.0,Adrenal cortex,,,CHEMBL628077,7570,N,BAO_0000218,1,1235.0,,Intermediate,,,
11822,1,Rattus norvegicus,Evaluated for distribution at 0.5 hr after intravenous administration in blood of female Sprague Dawley rats,A,10116.0,Blood,,,CHEMBL628078,7570,N,BAO_0000218,1,178.0,,Intermediate,,,
11823,1,Rattus norvegicus,Evaluated for distribution at 0.5 hr after intravenous administration in liver of female Sprague Dawley rats,A,10116.0,Liver,,,CHEMBL628079,7570,N,BAO_0000218,1,2107.0,,Intermediate,,,
11824,1,Rattus norvegicus,Evaluated for distribution at 0.5 hr after intravenous administration in ovary of female Sprague Dawley rats,A,10116.0,Female gonad,,,CHEMBL628080,7570,N,BAO_0000218,1,992.0,,Intermediate,,,
11825,1,Rattus norvegicus,Evaluated for distribution at 0.5 hr after intravenous administration in thyroid of female Sprague Dawley rats,A,10116.0,Thyroid gland,,,CHEMBL628081,7570,N,BAO_0000218,1,2046.0,,Intermediate,,,
11826,1,Rattus norvegicus,Evaluated for distribution at 24 hours after intravenous administration in adrenal cortex of female Sprague Dawley rats,A,10116.0,Adrenal cortex,,,CHEMBL628082,7570,N,BAO_0000218,1,1235.0,,Intermediate,,,
11827,1,Rattus norvegicus,Evaluated for distribution at 24 hours after intravenous administration in blood of female Sprague Dawley rats,A,10116.0,Blood,,,CHEMBL874647,7570,N,BAO_0000218,1,178.0,,Intermediate,,,
11828,1,Rattus norvegicus,Evaluated for distribution at 24 hours after intravenous administration in liver of female Sprague Dawley rats,A,10116.0,Liver,,,CHEMBL626406,7570,N,BAO_0000218,1,2107.0,,Intermediate,,,
11829,1,Rattus norvegicus,Evaluated for distribution at 24 hours after intravenous administration in ovary of female Sprague Dawley rats,A,10116.0,Female gonad,,,CHEMBL626407,7570,N,BAO_0000218,1,992.0,,Intermediate,,,
11830,1,Rattus norvegicus,Evaluated for distribution at 24 hours after intravenous administration in thyroid of female Sprague Dawley rats,A,10116.0,Thyroid gland,,,CHEMBL626408,7570,N,BAO_0000218,1,2046.0,,Intermediate,,,
11831,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.07-0.09",A,10116.0,Blood,,,CHEMBL626409,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11832,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.10-0.13",A,10116.0,Blood,,,CHEMBL626410,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11833,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.18-0.24",A,10116.0,Blood,,,CHEMBL626411,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11834,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.19-0.24",A,10116.0,Blood,,,CHEMBL626412,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11835,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.22-0.32",A,10116.0,Blood,,,CHEMBL626413,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11836,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 30 minutes intravenous administration; dose/g, range 0.25-0.32",A,10116.0,Blood,,,CHEMBL626414,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11837,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.10-0.14",A,10116.0,Blood,,,CHEMBL626415,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11838,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.25-0.34",A,10116.0,Blood,,,CHEMBL626416,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11839,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.27-0.33",A,10116.0,Blood,,,CHEMBL627062,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11840,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.32-0.46",A,10116.0,Blood,,,CHEMBL627063,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11841,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.40-0.45",A,10116.0,Blood,,,CHEMBL627064,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11842,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 5 minutes intravenous administration; dose/g, range 0.44-0.52",A,10116.0,Blood,,,CHEMBL627227,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11843,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.08-0.09",A,10116.0,Blood,,,CHEMBL627228,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11844,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.12-0.14",A,10116.0,Blood,,,CHEMBL627229,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11845,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.13-0.15",A,10116.0,Blood,,,CHEMBL625792,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11846,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.15-0.20",A,10116.0,Blood,,,CHEMBL625793,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11847,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.15-0.23",A,10116.0,Blood,,,CHEMBL625794,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11848,1,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats blood after 60 minutes intravenous administration; dose/g, range 0.16-0.21",A,10116.0,Blood,,,CHEMBL625795,8608,N,BAO_0000218,1,178.0,,Intermediate,,,
11849,1,Mus musculus,Pharmacokinetic parameter AUC for the compound after intravenous administration into BALB/c Mice in plasma samples.,A,10090.0,,,,CHEMBL625796,13792,N,BAO_0000218,1,,,Intermediate,,,
11850,1,Canis lupus familiaris,Pharmacokinetic parameter AUC has been determined in fed Beagle dogs at a dose of 375 mg/kg,A,9615.0,,,,CHEMBL625797,13376,N,BAO_0000218,1,,,Intermediate,,,
11851,1,Canis lupus familiaris,Pharmacokinetic parameter AUC has been determined in fed Beagle dogs at a dose of 500 mg/kg,A,9615.0,,,,CHEMBL625798,13376,N,BAO_0000218,1,,,Intermediate,,,
11852,0,,Pharmacokinetic parameter AUC evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,A,,,,,CHEMBL875613,14380,U,BAO_0000218,1,,,Autocuration,,,
11853,0,,Pharmacokinetic parameter AUC was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,A,,,,,CHEMBL625799,14380,U,BAO_0000218,1,,,Autocuration,,,
11854,0,,Pharmacokinetic parameter AUC was evaluated in 10% PEG suspension at a dose of 20 mg/kg orally,A,,,,,CHEMBL625800,14380,U,BAO_0000218,1,,,Autocuration,,,
11855,0,,Pharmacokinetic parameter AUC was evaluated in 100% PEG solution at a dose of 20 mg/kg orally,A,,,,,CHEMBL625801,14380,U,BAO_0000218,1,,,Autocuration,,,
