ss_d,ss_sbclllr_frctn,ss_tx_d,ss_cll_tp,ss_strn,b_frmt,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,tss_d,vrnt_d
14392,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630130,,,
14393,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL875234,,,
14394,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL630131,,,
14395,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630132,,,
14396,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630133,,,
14397,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630134,,,
14398,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630135,,,
14399,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630136,,,
14400,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630137,,,
14401,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630138,,,
14402,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630139,,,
14403,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630140,,,
14404,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL875235,,,
14405,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876439,,,
14406,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630605,,,
14407,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630606,,,
14408,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630607,,,
14409,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630608,,,
14410,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630609,,,
14411,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630610,,,
14412,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630611,,,
14413,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629552,,,
14414,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629733,,,
14415,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629734,,,
14416,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629735,,,
14417,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629736,,,
14418,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629737,,,
14419,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629738,,,
14420,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629739,,,
14421,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629740,,,
14422,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629741,,,
14423,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629742,,,
14424,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629743,,,
14425,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629744,,,
14426,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629745,,,
14427,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629746,,,
14428,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629747,,,
14429,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629748,,,
14430,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629749,,,
14431,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629750,,,
14432,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629751,,,
14433,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629752,,,
14434,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629753,,,
14435,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629754,,,
14436,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629755,,,
14437,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629756,,,
14438,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629757,,,
14439,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629758,,,
14440,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629759,,,
14441,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629760,,,
14442,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876443,,,
14443,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629761,,,
14444,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629762,,,
14445,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629763,,,
14446,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629764,,,
14447,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629765,,,
14448,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629766,,,
14449,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629767,,,
14450,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629768,,,
14451,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629769,,,
14452,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629770,,,
14453,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629771,,,
14454,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629772,,,
14455,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629773,,,
14456,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625455,,,
14457,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625456,,,
14458,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625457,,,
14459,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625458,,1088.0,
14460,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625459,,1088.0,
14461,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875483,,1088.0,
14462,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL634779,,1088.0,
14463,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625460,,1088.0,
14464,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626117,,1088.0,
14465,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626118,,1088.0,
14466,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628342,,1088.0,
14467,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628343,,1088.0,
14468,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628344,,1088.0,
14469,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628345,,1088.0,
14470,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628346,,1088.0,
14471,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628347,,1088.0,
14472,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628348,,1088.0,
14473,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628349,,1088.0,
14474,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875611,,1088.0,
14475,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628350,,1088.0,
14476,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628351,,1088.0,
14477,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628352,,1088.0,
14478,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628353,,1088.0,
14479,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628354,,1088.0,
14480,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626667,,1088.0,
14481,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626668,,1088.0,
14482,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626669,,1088.0,
14483,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626670,,1088.0,
14484,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626671,,1088.0,
14485,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626672,,1088.0,
14486,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626673,,1088.0,
14487,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626674,,1088.0,
14488,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626675,,1088.0,
14489,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626676,,1088.0,
14490,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626677,,1088.0,
14491,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626678,,1088.0,
14492,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626679,,1088.0,
14493,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875612,,1088.0,
14494,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626680,,1088.0,
14495,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626681,,1088.0,
14496,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626682,,1088.0,
14497,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626683,,1088.0,
14498,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626684,,1088.0,
14499,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626685,,1088.0,
14500,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626686,,1088.0,
14501,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626687,,1088.0,
14502,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624978,,1088.0,
14503,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624979,,1088.0,
14504,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624980,,1088.0,
14505,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624981,,1088.0,
14506,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624982,,1088.0,
14507,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627564,,2367.0,
14508,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627565,,2367.0,
14509,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627566,,,
14510,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627567,,2385.0,
14511,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627568,,2106.0,
14512,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627569,,2113.0,
14513,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627570,,1255.0,
14514,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627571,,178.0,
14515,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627572,,1474.0,
14516,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627573,,,
14517,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627574,,2113.0,
14518,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627575,,2107.0,
14519,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627576,,2048.0,
14520,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627577,,2385.0,
14521,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627578,,2367.0,
14522,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627579,,2367.0,
14523,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627580,,2385.0,
14524,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627581,,2367.0,
14525,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627582,,,
14526,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627583,,2385.0,
14527,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627584,,2106.0,
14528,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627585,,2367.0,
14529,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL627586,,2385.0,
14530,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627587,,,
14531,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627588,,,
14532,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628250,,,
14533,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628251,,,
14534,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628252,,10000000.0,
14535,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628253,,10000000.0,
14536,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628254,,1898.0,
14537,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL877493,,1898.0,
14538,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628255,,,
14539,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628256,,,
14540,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628257,,10000000.0,
14541,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628258,,1898.0,
14542,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628259,,,
14543,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628429,,,
14544,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626862,,10000000.0,
14545,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626863,,1898.0,
14546,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625886,,2037.0,
14547,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625887,,2037.0,
14548,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625888,,,
14549,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625889,,,
14550,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625890,,10000000.0,
14551,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625891,,10000000.0,
14552,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625892,,1898.0,
14553,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625893,,1898.0,
14554,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625894,,2037.0,
14555,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625895,,,
14556,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625896,,,
14557,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625897,,,
14558,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625898,,,
14559,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625899,,,
14560,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL626124,,,
14561,,562.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628500,,,
14562,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL857856,,,
14563,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL628501,,,
14564,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628502,,,
14565,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628503,,,
14566,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628504,,,
14567,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628505,,,
14568,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL874452,,,
14569,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628506,,,
14570,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628507,,,
14571,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628508,,,
14572,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628509,,,
14573,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628510,,,
14574,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628511,,,
14575,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628512,,,
14576,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628513,,,
14577,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628514,,,
14578,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628515,,,
14579,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628516,,,
14580,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628517,,,
14581,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628518,,,
14582,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628519,,,
14583,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628520,,,
14584,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL628521,,,
14585,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630443,,,
14586,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630444,,,
14587,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL857732,,,
14588,,,,,BAO_0000100,U,0,Autocuration,1,,CHEMBL630445,,,
14589,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630446,,,
14590,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630447,,,
14591,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630448,,,
14592,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630449,,,
14593,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630450,,,
14594,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630451,,,
14595,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630452,,,
14596,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630453,,,
14597,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630454,,,
14598,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL630455,,,
14599,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631487,,,
14600,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631488,,,
14601,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL876440,,,
14602,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631489,,,
14603,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL857742,,,
14604,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631490,,,
14605,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631491,,,
14606,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631492,,,
14607,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631493,,,
14608,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631494,,,
14609,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL631495,,,
14610,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631496,,1988.0,
14611,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631497,,1088.0,
14612,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631498,,1088.0,
14613,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629776,,1088.0,
14614,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629777,,1088.0,
14615,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL629778,,1088.0,
14616,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630456,,,
14617,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630457,,,
14618,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630458,,,
14619,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630459,,,
14620,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630460,,,
14621,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876550,,,
14622,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630461,,,
14623,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630462,,,
14624,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630463,,,
14625,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630464,,,
14626,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630465,,,
14627,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630466,,,
14628,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630467,,,
14629,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630633,,,
14630,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630634,,,
14631,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630635,,,
14632,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630636,,,
14633,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630637,,,
14634,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630638,,1988.0,
14635,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630639,,1988.0,
14636,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630640,,1988.0,
14637,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876551,,1988.0,
14638,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630641,,1088.0,
14639,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630642,,1088.0,
14640,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630643,,1088.0,
14641,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630644,,1088.0,
14642,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL630645,,1088.0,
14643,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625599,,1988.0,
14644,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625600,,1988.0,
14645,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625601,,1988.0,
14646,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625602,,1988.0,
14647,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627470,,1088.0,
14648,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627471,,1088.0,
14649,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627472,,1088.0,
14650,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627473,,1088.0,
14651,,9986.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627474,,1088.0,
14652,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627475,,178.0,
14653,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627476,,178.0,
14654,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627477,,1088.0,
14655,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627478,,1088.0,
14656,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627479,,1088.0,
14657,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627480,,1088.0,
14658,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627481,,1088.0,
14659,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627482,,1088.0,
14660,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL627483,,1088.0,
14661,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875636,,1088.0,
14662,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625764,,1088.0,
14663,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625765,,1088.0,
14664,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625766,,1088.0,
14665,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625767,,1088.0,
14666,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625768,,1088.0,
14667,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625769,,1088.0,
14668,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625770,,1088.0,
14669,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625771,,1088.0,
14670,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625772,,1088.0,
14671,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625773,,1088.0,
14672,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625774,,1088.0,
14673,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625775,,1088.0,
14674,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625776,,1088.0,
14675,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625777,,1088.0,
14676,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625778,,1088.0,
14677,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625779,,1088.0,
14678,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625780,,1088.0,
14679,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625781,,1088.0,
14680,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875637,,1088.0,
14681,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626473,,1088.0,
14682,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626474,,1088.0,
14683,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626475,,1088.0,
14684,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626476,,1088.0,
14685,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL634397,,1088.0,
14686,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL626477,,1088.0,
14687,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631069,,1088.0,
14688,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631070,,1088.0,
14689,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631071,,1088.0,
14690,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631072,,1088.0,
14691,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631073,,1088.0,
14692,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631074,,1088.0,
14693,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631075,,1088.0,
14694,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631725,,1088.0,
14695,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631726,,1088.0,
14696,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631727,,1088.0,
14697,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631728,,1088.0,
14698,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631729,,1088.0,
14699,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631730,,1088.0,
14700,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL631731,,1088.0,
