Fiscal year,Division ID,CountryRegion name,Climate change adaptation (marker),Desertification (marker),PBA type,Indigenous issues (marker),Organisation ID,Fund centre ID,Status,Maximum CIDA contribution (project-level),Organisation class,Sector ID,Climate change mitigation (marker),IRTC percent,Continent name,Disability issues (marker),Section ID,Enviromental sustainability (marker),CountryRegion percent,Regional program (marker),Division name,Sector name,Branch ID,CFLI (marker),Project number,Branch name,Section name,Fund centre name,Untied amount(Project-level budget),FSTC percent,CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),Participatory development and good governance,Trade development (marker),Biodiversity (marker),Urban issues (marker)
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,15150,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,31110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Agricultural policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,33110,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Trade policy and administrative management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Western Africa,0,0,Not PBA,0,Information not available,4310,Closed,417370.81,Individual,43030,0,0.0,Africa,0,S4249,0,0.0625,1,WWD West & Central Africa,Urban development and management,B4200,0,A033662001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Central & West Africa Regional Program,200000.0,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,Senegal,0,0,Not PBA,0,30410,4238,Operational,6146925.0,Governmental,15110,0,0.0,Africa,0,S4233,1,1.0,0,WWD West & Central Africa,Public sector policy and administrative management,B4200,0,A033675001,WGM Sub-Saharan Africa,Senegal Program,Senegal,6146925.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Senegal,0,0,Not PBA,0,30410,4238,Operational,6146925.0,Governmental,22040,0,0.0,Africa,0,S4233,1,1.0,0,WWD West & Central Africa,Information and communication technology (ICT),B4200,0,A033675001,WGM Sub-Saharan Africa,Senegal Program,Senegal,6146925.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Senegal,0,0,Not PBA,0,30410,4238,Operational,6146925.0,Governmental,31130,0,0.0,Africa,0,S4233,1,1.0,0,WWD West & Central Africa,Agricultural land resources,B4200,0,A033675001,WGM Sub-Saharan Africa,Senegal Program,Senegal,6146925.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Senegal,0,0,Not PBA,0,30410,4238,Operational,6146925.0,Governmental,41010,0,0.0,Africa,0,S4233,1,1.0,0,WWD West & Central Africa,Environmental policy and administrative management,B4200,0,A033675001,WGM Sub-Saharan Africa,Senegal Program,Senegal,6146925.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Senegal,0,0,Not PBA,0,30410,4238,Operational,6146925.0,Governmental,43040,0,0.0,Africa,0,S4233,1,1.0,0,WWD West & Central Africa,Rural development,B4200,0,A033675001,WGM Sub-Saharan Africa,Senegal Program,Senegal,6146925.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Honduras,0,0,Not PBA,0,1001302,4408,Operational,14931544.0,Multilateral,13040,0,0.0,America,0,S4403,0,1.0,0,NDD Americas Programming,STD control including HIV/AIDS,B4400,0,A033692001,NGM Americas,Central Americas Section,Honduras,14931544.0,0.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,11330,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Vocational training,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,11330,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Vocational training,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,14050,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Waste management/disposal,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,14050,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Waste management/disposal,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,15110,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Public sector policy and administrative management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,15110,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Public sector policy and administrative management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,15111,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Public finance management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,15111,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Public finance management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,25010,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Business support services and institutions,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,25010,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Business support services and institutions,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,10050,4251,Terminating,170101.58,Governmental,41010,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Environmental policy and administrative management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,Benin,0,0,Not PBA,0,1014192,4251,Terminating,170101.58,Civil Society,41010,0,0.0,Africa,0,S4249,1,1.0,0,WWD West & Central Africa,Environmental policy and administrative management,B4200,0,A033696001,WGM Sub-Saharan Africa,Gulf of Guinea Program,Benin,170101.58,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Honduras,0,0,Not PBA,0,10050,4408,Operational,210000.0,Governmental,11110,0,0.0,America,0,S4403,0,1.0,0,NDD Americas Programming,Education policy and administrative management,B4400,0,A033728001,NGM Americas,Central Americas Section,Honduras,210000.0,0.15,Directive,Uncoded: Pre-APP,1,0,0,0,0
