assay_id,src_assay_id,description,assay_category,bao_format,chembl_id,doc_id,assay_tax_id,curated_by,src_id,cell_id,assay_type,assay_test_type,assay_organism,assay_strain,assay_tissue,assay_cell_type
3424,,Compound was measured for its binding affinity at 5-hydroxytryptamine 3 receptor at a concentration of 10 uM using [3H]BRL-43694 as radioligand,,BAO_0000223,CHEMBL618046,2474,,Autocuration,1,,B,,,,,
3425,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); A: agonist,,BAO_0000019,CHEMBL618047,5067,,Autocuration,1,,F,,,,,
3426,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: agonist,,BAO_0000019,CHEMBL875084,5067,,Autocuration,1,,F,,,,,
3427,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: antagonist,,BAO_0000019,CHEMBL618048,5067,,Autocuration,1,,F,,,,,
3428,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); NA means data not available,,BAO_0000223,CHEMBL618049,5067,,Autocuration,1,,B,,,,,
3429,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); PA: Partial agonist,,BAO_0000019,CHEMBL619764,5067,,Autocuration,1,,F,,,,,
3430,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; A: agonist,,BAO_0000019,CHEMBL619765,5067,,Autocuration,1,,F,,,,,
3431,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; ANT: Antagonist,,BAO_0000019,CHEMBL619766,5067,,Autocuration,1,,F,,,,,
3432,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA: not active,,BAO_0000223,CHEMBL619767,5067,,Autocuration,1,,B,,,,,
3433,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; NA means data not available,,BAO_0000223,CHEMBL619768,5067,,Autocuration,1,,B,,,,,
3434,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; PA: Partial agonist,,BAO_0000019,CHEMBL619769,5067,,Autocuration,1,,F,,,,,
3435,,Intrinsic activity towards CNS 5-hydroxytryptamine 3 receptor was determined; na means data not available,,BAO_0000223,CHEMBL619770,5067,,Autocuration,1,,B,,,,,
3436,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000223,CHEMBL619771,5067,,Autocuration,1,,B,,,,,
3437,,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor using [3H]-BRL-43694 (1 nM) ligand in NG cells 108-15 was determined,,BAO_0000219,CHEMBL619772,14331,,Autocuration,1,,B,,,,,
3438,,Binding affinity of compound towards 5-hydroxytryptamine 3 receptor; NA: not active,,BAO_0000223,CHEMBL619773,5067,,Autocuration,1,,B,,,,,
3439,,Binding affinity for 5-HT3 receptor of NG108-15 cells using [3H]GR-65630,,BAO_0000219,CHEMBL619774,6179,,Autocuration,1,433.0,B,,,,,NG108-15
3440,,Binding affinity to 5-HT3 serotonin receptor in NG 108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand.,,BAO_0000019,CHEMBL875083,4265,,Autocuration,1,,B,,,,,
3441,,Binding affinity to 5-HT3 serotonin receptor in NG108-15 neuroblastoma glioma cells using [3H]GR-65630 radioligand,,BAO_0000219,CHEMBL620718,4265,,Autocuration,1,433.0,B,,,,,NG108-15
3442,,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,,BAO_0000223,CHEMBL618127,17358,,Autocuration,1,,B,,,,,
3443,,Compound was tested for selectivity against 5-hydroxytryptamine 3 receptor binding affinity,,BAO_0000223,CHEMBL618128,17358,,Autocuration,1,,B,,,,,
3444,,Compound was tested for the inhibition of [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor expressed in NG 108-15 cells,,BAO_0000219,CHEMBL618129,13628,,Autocuration,1,,B,In vitro,,,,
3445,,In vitro Binding affinity towards 5-hydroxytryptamine 3 receptor was determined,,BAO_0000223,CHEMBL618130,4612,,Autocuration,1,,B,,,,,
3446,,Tested for 5-hydroxytryptamine 3 receptor antagonist activity,,BAO_0000019,CHEMBL618131,17358,,Autocuration,1,,F,,,,,
3447,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 1 uM,,BAO_0000019,CHEMBL618132,4639,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3448,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM,,BAO_0000019,CHEMBL618133,4639,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3449,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 10 uM in the presence of 30 uM MDL 72222,,BAO_0000019,CHEMBL618134,4639,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3450,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,,BAO_0000019,CHEMBL618135,4639,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3451,,Binding affinity for the 5-hydroxytryptamine 3 receptor was evaluated in vitro by examining its ability to displace [3H]-BRL 43694.,,BAO_0000223,CHEMBL618136,511,,Autocuration,1,,B,,,,,
3452,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000223,CHEMBL618137,1479,,Autocuration,1,,B,,,,,
3453,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 3 receptor using radioligand binding assay,,BAO_0000223,CHEMBL618138,1317,,Autocuration,1,,B,,,,,
3454,,Tested against 5-hydroxytryptamine 3 receptor in experiment 1,,BAO_0000223,CHEMBL618139,12146,,Autocuration,1,,B,,,,,
3455,,Tested against 5-hydroxytryptamine 3 receptor in experiment 2,,BAO_0000223,CHEMBL618140,12146,,Autocuration,1,,B,,,,,
3456,,Binding affinity against 5-hydroxytryptamine 3 receptor was measured using [3H]granisetron as radioligand,,BAO_0000223,CHEMBL618141,13969,,Autocuration,1,,B,,,,,
3457,,Binding affinity for 5-hydroxytryptamine 2C receptor,,BAO_0000357,CHEMBL873478,13392,,Expert,1,,B,,,,,
3458,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000223,CHEMBL618142,13392,,Autocuration,1,,B,,,,,
3459,,Compound was evaluated for the affinity at 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL618143,14159,,Autocuration,1,,B,,,,,
3460,,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL618144,1558,,Autocuration,1,,B,,,,,
3461,,Inhibition of GR-65630 binding to 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL618145,16655,,Autocuration,1,,B,,,,,
3462,,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,,BAO_0000223,CHEMBL618146,13020,,Autocuration,1,,B,,,,,
3463,,Inhibition of [3H]-BRL 43 694 binding to 5-hydroxytryptamine 3 receptor of central nervous system,,BAO_0000223,CHEMBL618147,13021,,Autocuration,1,,B,,,,,
3464,,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,,BAO_0000223,CHEMBL618148,13020,,Autocuration,1,,B,,,,,
3465,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,BAO_0000019,CHEMBL618149,10321,,Autocuration,1,,B,,,,,
3466,,Compound was evaluated for its binding affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL872927,15818,,Autocuration,1,,B,,,,,
3467,,Compound was evaluated for its binding affinity towards 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL618150,15818,,Autocuration,1,,B,,,,,
3468,,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,,BAO_0000357,CHEMBL618151,17358,,Autocuration,1,,B,,,,,
3469,,Compound was tested for its binding affinity for the 5-hydroxytryptamine 3 receptor,,BAO_0000357,CHEMBL875094,2222,,Autocuration,1,,B,,,,,
3470,,In vitro binding affinity for the 5-hydroxytryptamine 3 receptor was determined with NG-108-15 mouse neuroblastoma-glioma cells,,BAO_0000019,CHEMBL618152,10322,,Autocuration,1,,B,,,,,
3471,,In vitro binding affinity towards 5-hydroxytryptamine 3 receptor was determined,,BAO_0000357,CHEMBL618153,16117,,Autocuration,1,,B,,,,,
3472,,Inhibitory constant against 5-hydroxytryptamine 3 receptor using [3H]GR-65630 radioligand,,BAO_0000357,CHEMBL618888,17200,,Autocuration,1,,B,,,,,
3473,,Tested for 5-hydroxytryptamine 3 receptor agonist activity,,BAO_0000019,CHEMBL618889,17358,,Autocuration,1,,F,,,,,
3474,,The binding affinity towards 5-hydroxytryptamine 3 receptor; No affinity,,BAO_0000357,CHEMBL618890,16700,,Autocuration,1,,B,,,,,
3475,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of [3H](R)-zacopride from ondansetron-treated NG-108-15 cell membranes,,BAO_0000019,CHEMBL618891,1980,,Autocuration,1,,B,,,,,
3476,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of [3H]-BRL 43694 from NG-108-15 cell membranes,,BAO_0000019,CHEMBL619054,1980,,Autocuration,1,,B,,,,,
3477,,Binding affinity against the 5-hydroxytryptamine 3 receptor,,BAO_0000223,CHEMBL619055,12409,,Autocuration,1,,B,,,,,
3478,,Binding affinity against human 5-hydroxytryptamine 3A receptor,,BAO_0000357,CHEMBL619056,4365,,Autocuration,1,,B,,,,,
3479,,Percent efficacy against 5-hydroxytryptamine 3A receptor,,BAO_0000019,CHEMBL619057,4365,,Autocuration,1,,F,,,,,
3480,,Binding affinity against human 5-hydroxytryptamine 3A receptor,,BAO_0000357,CHEMBL619058,4365,,Autocuration,1,,B,,,,,
3481,,Response at rat 5-hydroxytryptamine 3a receptor expressed in xenopus oocytes,,BAO_0000219,CHEMBL619059,6769,10116.0,Expert,1,,F,,Rattus norvegicus,,,Oocytes
3482,,Ability to block serotonin (30 uM)-evoked responses at rat 5HT3-alpha receptor expressed in xenopus oocytes,,BAO_0000219,CHEMBL619060,6769,10116.0,Expert,1,,F,,Rattus norvegicus,,,Oocytes
3483,,Effect on rat 5-hydroxytryptamine 3a receptor expressed in xenopus oocytes at concentration up to 100 uM,,BAO_0000219,CHEMBL875095,6769,10116.0,Expert,1,,F,,Rattus norvegicus,,,Oocytes
3484,,5-hydroxytryptamine 4 receptor agonist activity as percent maximum 5-HT effect in response to electrical stimulation in male guinea pig ileum,,BAO_0000221,CHEMBL619061,809,10141.0,Intermediate,1,,F,,Cavia porcellus,,Ileum,
3485,,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum,,BAO_0000221,CHEMBL619062,809,10141.0,Intermediate,1,,F,,Cavia porcellus,,Ileum,
3486,,5-hydroxytryptamine 4 receptor agonist activity is expressed as percent of the maximum 5-HT response,,BAO_0000019,CHEMBL619063,14290,10141.0,Intermediate,1,,F,,Cavia porcellus,,,
3487,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in electrically stimulated longitudinal muscle preparation of guinea pig ileum,,BAO_0000221,CHEMBL619064,17358,10141.0,Intermediate,1,,B,,Cavia porcellus,,Ileum,
3488,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in guinea pig distal colon preparation,,BAO_0000357,CHEMBL619065,17358,10141.0,Intermediate,1,,B,,Cavia porcellus,,,
3489,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in isolated guinea pig ileum longitudinal muscle preparation,,BAO_0000221,CHEMBL619066,17358,10141.0,Intermediate,1,,B,,Cavia porcellus,,Ileum,
3490,,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,,BAO_0000221,CHEMBL619775,17386,,Autocuration,1,,B,,,,Ileum,
3491,,Affinity against 5-hydroxytryptamine 7 receptor,,BAO_0000357,CHEMBL619776,3269,,Autocuration,1,,B,,,,,
3492,,Ability to displace [3H]5-HT binding from 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,,BAO_0000224,CHEMBL619777,7721,10141.0,Autocuration,1,,B,,Cavia porcellus,,,
3493,,Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,,BAO_0000224,CHEMBL619778,7721,10141.0,Autocuration,1,,B,,Cavia porcellus,,,
3494,,Evaluated for inhibition of 5-hydroxytryptamine receptor on guinea pig ileum at 10 uM; No effect,,BAO_0000221,CHEMBL619779,9117,10141.0,Autocuration,1,,B,,Cavia porcellus,,Ileum,
3495,,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand, activity is expressed as Kd.",,BAO_0000224,CHEMBL619780,7721,10141.0,Autocuration,1,,B,,Cavia porcellus,,,
3496,,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor using 1 uM LSD as masking ligand, activity is expressed as Kd.",,BAO_0000224,CHEMBL619166,7721,10141.0,Autocuration,1,,B,,Cavia porcellus,,,
3497,,5-HT level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,BAO_0000019,CHEMBL619167,15796,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3498,,5-hydroxytryptamine level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,BAO_0000019,CHEMBL619168,15796,10141.0,Autocuration,1,,F,,Cavia porcellus,,,
3499,,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor in the presence of 10 nM compound in isolated human atrial myocytes,,BAO_0000219,CHEMBL619169,15650,9606.0,Expert,1,,B,,Homo sapiens,,Cardiac atrium,
3500,,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes,,BAO_0000219,CHEMBL619170,15650,9606.0,Expert,1,,B,,Homo sapiens,,Cardiac atrium,
3501,,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine",,BAO_0000019,CHEMBL619171,6866,9606.0,Autocuration,1,,F,,Homo sapiens,,,
3502,,",Antagonism of stimulation of 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes",,BAO_0000219,CHEMBL619172,15650,9606.0,Expert,1,,F,,Homo sapiens,,Cardiac atrium,
3503,,Ability (10 ug/kg) to inhibit binding of [125I]iododexetimide to 5-hydroxytryptamine receptor in mice,,BAO_0000019,CHEMBL619173,10063,10090.0,Autocuration,1,,B,,Mus musculus,,,
3504,,Percent inhibition of radioligand [3H]-LSD binding to 5-HT receptor at 10 uM concentration,,BAO_0000019,CHEMBL619174,12665,10090.0,Autocuration,1,,B,,Mus musculus,,,
3505,,5-hydroxytryptamine receptor binding affinity was determined in rats,,BAO_0000019,CHEMBL619175,7504,,Autocuration,1,,B,,,,,
3506,,Binding affinity at rat 5-hydroxytryptamine receptor.,,BAO_0000224,CHEMBL619176,7504,,Autocuration,1,,B,,,,,
3507,,Affinity against 5-hydroxytryptamine receptors in rat fundus model,,BAO_0000019,CHEMBL619177,7038,,Autocuration,1,,B,,,,,
3508,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation,,BAO_0000224,CHEMBL619178,7626,,Autocuration,1,,B,,,,,
3509,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation; Not determined,,BAO_0000224,CHEMBL619179,7626,,Autocuration,1,,B,,,,,
3510,,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation,,BAO_0000019,CHEMBL619180,7185,,Autocuration,1,,F,,,,Stomach,
3511,,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation (resulted in discoloration in the oxygenated muscle bath to give varying results).,,BAO_0000019,CHEMBL619181,7185,,Autocuration,1,,F,,,,Stomach,
3512,,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,BAO_0000019,CHEMBL619182,7185,,Autocuration,1,,F,,,,,
3513,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2,,BAO_0000224,CHEMBL619183,6960,,Autocuration,1,,B,,,,,
3514,,"Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2; Valid pA2, can not be determined because of slope of Schild plot.",,BAO_0000224,CHEMBL619184,6960,,Autocuration,1,,B,,,,,
3515,,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,,BAO_0000221,CHEMBL619185,12416,,Autocuration,1,,B,,,,Hippocampus,
3516,,Binding affinity for rat 5-hydroxytryptamine transporter.,,BAO_0000357,CHEMBL619186,15753,,Expert,1,,B,,,,,
3517,,Evaluated for inhibition of specific [3H]5-HT receptor binding in rat cortex.,,BAO_0000019,CHEMBL619187,8062,,Autocuration,1,,B,,,,,
3518,,Binding affinity at serotonin 5-HT1-type site receptor in rat cortex by displacing [3H]5-HT,,BAO_0000019,CHEMBL619188,9036,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3519,,Compound was tested for its inhibitory activity against 5-hydroxytryptamine receptor,,BAO_0000224,CHEMBL619189,15067,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3520,,Inhibitory activity against [3H]- 5-hydroxytryptamine reuptake in whole rat brain minus cerebellum,,BAO_0000019,CHEMBL619190,15753,10116.0,Expert,1,,F,,Rattus norvegicus,,Brain,
3521,,Inhibition of [3H]5-HT reuptake in whole rat brain (minus cerebellum) homogenate.,,BAO_0000221,CHEMBL619191,15753,10116.0,Expert,1,,F,,Rattus norvegicus,,Cerebellum,
3522,,Displacement of [3H]-citalopram from rat forebrain membrane 5-hydroxytryptamine receptor at 10e-7 M,,BAO_0000019,CHEMBL619192,15295,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3523,,Percent binding affinity against 5-hydroxytryptamine receptor,,BAO_0000224,CHEMBL619193,6347,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3524,,Ability to displace 0.4 nM [3H]paroxetine binding to 5-hydroxytryptamine receptor in rat frontal cortex,,BAO_0000019,CHEMBL619194,6763,,Autocuration,1,,B,,,,,
3525,,The binding affinity was measured on 5-hydroxytryptamine receptor uptake receptor using [3H]- paroxetine as radioligand.,,BAO_0000224,CHEMBL619195,12092,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3526,,Affinity against 5-hydroxytryptamine receptor was determined,,BAO_0000224,CHEMBL619196,1579,10116.0,Autocuration,1,,B,,Rattus norvegicus,,,
3527,,Affinity against 5-hydroxytryptamine receptor was determined in rat stomach fundus strip,,BAO_0000019,CHEMBL619197,1579,10116.0,Autocuration,1,,B,,Rattus norvegicus,,Stomach,
3528,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,BAO_0000219,CHEMBL619198,5963,9606.0,Expert,1,,B,In vitro,Homo sapiens,,,
3529,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,BAO_0000219,CHEMBL875081,5963,9606.0,Expert,1,,B,In vitro,Homo sapiens,,,
3530,,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,,BAO_0000357,CHEMBL884712,5030,,Autocuration,1,,B,,,,,
3531,,Inhibition of 5-hydroxytryptamine reuptake,,BAO_0000357,CHEMBL884710,15796,,Expert,1,,B,,,,,
3532,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",,BAO_0000019,CHEMBL619199,15413,,Autocuration,1,,F,,,,,
