assay_id,assay_organism,variant_id,assay_type,description,assay_strain,chembl_id,assay_tax_id,confidence_score,src_id,relationship_type,tid,curated_by,src_assay_id,cell_id,bao_format,tissue_id
8097,Rattus norvegicus,,A,In vivo concentration in rat liver exposure 0-8 hour after oral administration 50 mg/kg,,CHEMBL622666,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8098,Rattus norvegicus,,A,Cl in rat i.v. at 2 mg/kg concentration,,CHEMBL621615,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8099,Rattus norvegicus,,A,Clearance of compound after intravenous administration in rats at 24 uM/kg,,CHEMBL621616,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8100,Rattus norvegicus,,A,Clearance was determined,,CHEMBL621617,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8101,Rattus norvegicus,,A,Clearance by intravenous administration of 3.4 mg/kg in rat,,CHEMBL621618,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8102,Rattus norvegicus,,A,Clearance was evaluated after i.v. administration in rat at a dose of 1 mg/kg,,CHEMBL621619,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8103,Rattus norvegicus,,A,Clearance rate after i.v. administration in rats,,CHEMBL621620,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8104,Rattus norvegicus,,A,Clearance was determined after intravenous administration at a dose 5 mg/kg to male Sprague-Dawley rats,,CHEMBL621786,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8105,Rattus norvegicus,,A,Clearance was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,,CHEMBL621787,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8106,Rattus norvegicus,,A,Clearance (Cl) of compound after 2 h iv infusion of 8.4 mg/kg in three rat,,CHEMBL621788,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8107,Rattus norvegicus,,A,Clearance (Cl) after oral administration in rat,,CHEMBL621789,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8108,Rattus norvegicus,,A,Compound clearance in rats was measured after intravenous administration at 3 mg/kg,,CHEMBL621790,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8109,Rattus norvegicus,,A,Compound was tested for plasma clearance in rat,,CHEMBL621791,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,1969.0
8110,Rattus norvegicus,,A,In vitro microsome metabolism clearance in rat was determined,,CHEMBL621792,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8111,Rattus norvegicus,,A,In vitro microsome metabolism clearance in rat was determined; ND denotes no data,,CHEMBL621793,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8112,Rattus norvegicus,,A,In vivo Clearance (Cl) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,CHEMBL621794,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8113,Rattus norvegicus,,A,In vivo plasma clearance was determined,,CHEMBL621795,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,1969.0
8114,Rattus norvegicus,,A,Pharmacokinetic property (Clearance) for the compound (5 mg/kg iv) was determined in rats,,CHEMBL621796,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8115,Rattus norvegicus,,A,Pharmacokinetic property (Clearance) in rat hepatocyte i.v.,,CHEMBL621797,10116.0,1,1,N,50597,Intermediate,,401.0,BAO_0000218,2107.0
8116,Rattus norvegicus,,A,Pharmacokinetic property (Plasma clearance) was measured in rat,,CHEMBL621798,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8117,Rattus norvegicus,,A,Pharmacokinetic property (clearance) in rat i.v.,,CHEMBL621799,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8118,Rattus norvegicus,,A,"Plasma Clearance was evaluated in rats, iv",,CHEMBL621800,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8119,Rattus norvegicus,,A,Plasma clearance (in vivo) in rats was determined,,CHEMBL621801,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8120,Rattus norvegicus,,A,Plasma clearance for the compound was calculated at a single intravenous administration of 20 mg/kg in rat,,CHEMBL621802,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8121,Rattus norvegicus,,A,Plasma clearance was determined,,CHEMBL618596,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8122,Rattus norvegicus,,A,Plasma clearance in rat after peroral administration at 10 mg/kg concentration,,CHEMBL618597,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8123,Rattus norvegicus,,A,Plasma clearance in rat after peroral administration at 5 mg/kg concentration,,CHEMBL618598,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8124,Rattus norvegicus,,A,Plasma clearance in rats,,CHEMBL618599,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8125,Rattus norvegicus,,A,Plasma clearance rate determined in rat,,CHEMBL618600,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8126,Rattus norvegicus,,A,Plasma clearance was determined in rat,,CHEMBL618601,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8127,Rattus norvegicus,,A,Plasma clearance was determined,,CHEMBL618602,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8128,Rattus norvegicus,,A,Plasma clearance value in rat,,CHEMBL618603,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8129,Rattus norvegicus,,A,Clearance rate constant using isolated perfused rat liver (IPRL) assay,,CHEMBL618604,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8130,Rattus norvegicus,,A,Clearance in rat,,CHEMBL618605,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8131,Rattus norvegicus,,A,Total body clearance in rat i.v. at 2 mg/kg concentration,,CHEMBL618606,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8132,Rattus norvegicus,,A,Clearance of compound in rats after intravenous administration,,CHEMBL618607,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8133,Rattus norvegicus,,A,Clearance after iv administration to rats,,CHEMBL618608,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8134,Rattus norvegicus,,A,Clearance at an iv dose of 12 mg/Kg and po dose of 23 mg/Kg,,CHEMBL618609,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8135,Rattus norvegicus,,A,Clearance at an iv dose of 14 mg/Kg and po dose of 15 mg/Kg,,CHEMBL618610,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8136,Rattus norvegicus,,A,Clearance at an iv dose of 15 mg/Kg and po dose of 30 mg/Kg,,CHEMBL618611,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8137,Rattus norvegicus,,A,Clearance at an iv dose of 15 mg/Kg and po dose of 30.2 mg/Kg,,CHEMBL618612,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8138,Rattus norvegicus,,A,Clearance at an iv dose of 15.6 mg/Kg and po dose of 31.2 mg/Kg,,CHEMBL618613,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8139,Rattus norvegicus,,A,Clearance at an iv dose of 15.7 mg/Kg and po dose of 31.4 mg/Kg,,CHEMBL621076,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8140,Rattus norvegicus,,A,Clearance at an iv dose of 16 mg/Kg and po dose of 35 mg/Kg,,CHEMBL621077,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8141,Rattus norvegicus,,A,"Clearance in fischer rats at 5 mg/kg dose, administered intravenously",,CHEMBL621078,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8142,Rattus norvegicus,,A,Clearance in rat,,CHEMBL621251,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8143,Rattus norvegicus,,A,Clearance in rat after oral administration at 10 mg/kg,,CHEMBL621252,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8144,Rattus norvegicus,,A,Clearance in rat.,,CHEMBL621253,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8145,Rattus norvegicus,,A,Clearance rate following an oral dose of 20 mg/kg in rats,,CHEMBL621254,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8146,Rattus norvegicus,,A,Compound was evaluated for the rate of clearance in rat upon intravenous administration.,,CHEMBL621255,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8147,Rattus norvegicus,,A,Compound was tested for plasma clearance in rats after 5 mg/kg of intravenous dosing,,CHEMBL621256,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,1969.0
8148,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 1 hr,,CHEMBL621257,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8149,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 30 min,,CHEMBL621258,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8150,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-BDP at 4 hr,,CHEMBL621259,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8151,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 15 min,,CHEMBL621260,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8152,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 1 hr,,CHEMBL876494,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8153,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 30 min,,CHEMBL621261,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8154,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of GdDTPA-HPDP at 4 hr,,CHEMBL621262,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8155,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,CHEMBL621263,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8156,Rattus norvegicus,,A,Biodistribution in rat liver in the presence of NCA Gd/0.01 M lip,,CHEMBL621264,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2107.0
8157,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of 0.01 M GdDTPA-BDP,,CHEMBL621265,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8158,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of 0.05 M Gd/0.15 M lig,,CHEMBL621266,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8159,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of 0.05 M GdDTPA-BDP,,CHEMBL621267,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8160,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of 0.10 M GdDTPA-BDP,,CHEMBL621268,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8161,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-BDP at 1 hr,,CHEMBL621269,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8162,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-BDP at 4 hr,,CHEMBL621270,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8163,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 15 min,,CHEMBL621271,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8164,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-BDPat 30 min,,CHEMBL621272,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8165,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-HPDP at 1 hr,,CHEMBL621273,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8166,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-HPDP at 4 hr,,CHEMBL621274,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8167,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-HPDPat 15 min,,CHEMBL876495,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8168,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of GdDTPA-HPDPat 30 min,,CHEMBL621275,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8169,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of NCA Gd/0.01 M lip,,CHEMBL621276,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8170,Rattus norvegicus,,A,Biodistribution in rat muscle in the presence of NCAGd/0.01 M lig,,CHEMBL621277,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2385.0
8171,Rattus norvegicus,,A,Biodistribution in rat s. intestine in the presence of 50 Gd/kg at 2 hr,,CHEMBL621278,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,160.0
8172,Rattus norvegicus,,A,Biodistribution in rat s. intestine in the presence of 50 Gd/kg at 6 hr,,CHEMBL621279,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,160.0
8173,Rattus norvegicus,,A,Biodistribution in rat s. intestine in the presence of NCA (No carrier added),,CHEMBL621280,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,160.0
8174,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 0.01 M GdDTPA-BDP,,CHEMBL621281,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8175,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 0.05 M Gd/0.15 M lig; ND=No data,,CHEMBL621282,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8176,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 0.05 M GdDTPA-BDP; ND=No data,,CHEMBL621283,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8177,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 0.10 M GdDTPA-BDP,,CHEMBL621284,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8178,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 50 Gd/kg at 15 min,,CHEMBL621285,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8179,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 50 Gd/kg at 2 hr,,CHEMBL621286,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8180,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of 50 Gd/kg at 6 hr,,CHEMBL623220,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8181,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of NCA Gd/0.01 M lip,,CHEMBL623221,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8182,Rattus norvegicus,,A,Biodistribution in rat spleen in the presence of NCAGd/0.01 M lig,,CHEMBL876029,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,2106.0
8183,Rattus norvegicus,,A,Biodistribution in rat stomach in the presence of 50 Gd/kg at 15 min,,CHEMBL623222,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,945.0
8184,Rattus norvegicus,,A,Biodistribution in rat stomach in the presence of 50 Gd/kg at 2 hr,,CHEMBL623223,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,945.0
8185,Rattus norvegicus,,A,Biodistribution in rat stomach in the presence of 50 Gd/kg at 6 h; ND=No data,,CHEMBL621445,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,945.0
8186,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat blood was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,CHEMBL621446,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,178.0
8187,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat blood was reported at 1 hr post injection. Value shown is %ID/g of tissue,,CHEMBL621447,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,178.0
8188,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat blood was reported at 2 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619681,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,178.0
8189,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat blood was reported at 24 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619682,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,178.0
8190,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat blood was reported at 4 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619683,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,178.0
8191,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat brain was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619684,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,955.0
8192,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat brain was reported at 1 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619685,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,955.0
8193,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat brain was reported at 2 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619686,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,955.0
8194,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat brain was reported at 24 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619687,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,955.0
8195,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat brain was reported at 4 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619688,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,955.0
8196,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat heart was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619689,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,948.0
8197,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat heart was reported at 1 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619690,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,948.0
8198,Rattus norvegicus,,A,Biodistribution of [123I]-label in rat heart was reported at 2 hr post injection. Value shown is %ID/g of tissue,,CHEMBL619691,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,948.0
8199,Rattus norvegicus,,A,Terminal phase volume of distribution was measured in rat after an iv dose of 1 mg/kg,,CHEMBL619692,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8200,Rattus norvegicus,,A,Apparent volume of the central plasma compartment (Vc) of compound determined in rat after iv administration at a dose of 10 mg/kg,,CHEMBL619693,10116.0,1,1,N,50597,Expert,,,BAO_0000218,
8201,Rattus norvegicus,,A,Vc value after IV dose at a dose of 5 mg/kg in rats.,,CHEMBL619694,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8202,Rattus norvegicus,,A,Apparent volume of distribution at 10 mg/kg in rat upon intravenous administration,,CHEMBL619695,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8203,Rattus norvegicus,,A,Compound was evaluated for pharmacokinetic parameter volume of distribution,,CHEMBL619696,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8204,Rattus norvegicus,,A,Compound was evaluated for volume of distribution in rat,,CHEMBL619697,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8205,Rattus norvegicus,,A,Steady state volume distribution was determined; steady state(ss),,CHEMBL619698,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8206,Rattus norvegicus,,A,Steady state volume of distribution after iv administration to rats,,CHEMBL619699,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8207,Rattus norvegicus,,A,Steady state volume of distribution dosing at 3 mg/kg iv,,CHEMBL619700,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8208,Rattus norvegicus,,A,The compound was evaluated for volume of distribution in rat,,CHEMBL619701,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8209,Rattus norvegicus,,A,The compound was tested for volume of distribution in rat,,CHEMBL619702,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8210,Rattus norvegicus,,A,The compound was tested for volume of distribution in rat at dose of 3-10 mgkg,,CHEMBL620335,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8211,Rattus norvegicus,,A,Volume distribution (VD) after oral administration in rat,,CHEMBL620336,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8212,Rattus norvegicus,,A,Volume distribution of compound in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,,CHEMBL620337,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8213,Rattus norvegicus,,A,Volume distribution in rat,,CHEMBL620520,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8214,Rattus norvegicus,,A,Volume distribution in rat,,CHEMBL620521,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
8215,Rattus norvegicus,,A,Volume distribution in rat after peroral administration at 10 mg/kg,,CHEMBL875825,10116.0,1,1,N,50597,Intermediate,,,BAO_0000218,
