miller2_FiscalYear,miller2_IRTCPercent,miller2_UntiedAmount(Project-levelBudget),miller2_DisabilityIssues(marker),miller2_GenderEquality(marker),miller2_FundCentreName,miller2_OrganisationType,miller2_ProjectBrowserCountryID,miller2_CountryRegionName,miller2_UrbanIssues(marker),miller2_FundCentreID,miller2_FSTCPercent,miller2_EnviromentalSustainability(marker),miller2_SectionID,miller2_DivisionName,miller2_AmountSpent,miller2_SectorID,miller2_ClimateChangeMitigation(marker),miller2_OrganisationClass,miller2_BilateralAid(internationalMarker),miller2_ContinentID,miller2_OrganisationID,miller2_CountryRegionPercent,miller2_YouthIssues(marker),miller2_SectorName,miller2_Desertification(marker),miller2_ParticipatoryDevelopmentAndGoodGovernance,miller2_TradeDevelopment(marker),miller2_Biodiversity(marker),miller2_ChildrenIssues(marker),miller2_IndigenousIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_KnowledgeForDevelopment(marker),miller2_OrganisationName,miller2_OrganisationSub-class,miller2_ContinentName,miller2_CountryRegionID,miller2_SectorPercent
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4391.1,13040,0,Civil Society,1,1,1000715,0.034,0,STD control including HIV/AIDS,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.021
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4913.85,14031,0,Civil Society,1,1,1000715,0.034,0,Basic drinking water supply,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4913.85,14032,0,Civil Society,1,1,1000715,0.034,0,Basic sanitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,20910.0,15110,0,Civil Society,1,1,1000715,0.034,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,10455.0,15130,0,Civil Society,1,1,1000715,0.034,0,Legal and judicial development,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,20910.0,15150,0,Civil Society,1,1,1000715,0.034,0,Democratic participation and civil society,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,20910.0,15153,0,Civil Society,1,1,1000715,0.034,0,Media and free flow of information,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,20910.0,15160,0,Civil Society,1,1,1000715,0.034,0,Human rights,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4182.0,16020,0,Civil Society,1,1,1000715,0.034,0,Employment policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3554.7,16050,0,Civil Society,1,1,1000715,0.034,0,Multi-sector aid for basic social services,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.017
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2091.0,32140,0,Civil Society,1,1,1000715,0.034,0,Cottage industries and handicrafts,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2509.2,32161,0,Civil Society,1,1,1000715,0.034,0,Agro-industries,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.012
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,20910.0,33110,0,Civil Society,1,1,1000715,0.034,0,Trade policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,10455.0,33120,0,Civil Society,1,1,1000715,0.034,0,Trade facilitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,26764.8,33140,0,Civil Society,1,1,1000715,0.034,0,Multilateral trade negotiations,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.128
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,6273.0,33181,0,Civil Society,1,1,1000715,0.034,0,Trade education/training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.03
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HN,Honduras,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,8364.0,99820,0,Civil Society,1,1,1000715,0.034,0,Promotion of development awareness,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HN,0.04
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2460.0,11220,0,Civil Society,1,1,1000715,0.04,0,Primary education,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2460.0,11330,0,Civil Society,1,1,1000715,0.04,0,Vocational training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3690.0,11430,0,Civil Society,1,1,1000715,0.04,0,Advanced technical and managerial training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.015
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4920.0,12110,0,Civil Society,1,1,1000715,0.04,0,Health policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4920.0,12281,0,Civil Society,1,1,1000715,0.04,0,Health personnel development,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,5166.0,13040,0,Civil Society,1,1,1000715,0.04,0,STD control including HIV/AIDS,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.021
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,5781.0,14031,0,Civil Society,1,1,1000715,0.04,0,Basic drinking water supply,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,5781.0,14032,0,Civil Society,1,1,1000715,0.04,0,Basic sanitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,24600.0,15110,0,Civil Society,1,1,1000715,0.04,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,12300.0,15130,0,Civil Society,1,1,1000715,0.04,0,Legal and judicial development,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,24600.0,15150,0,Civil Society,1,1,1000715,0.04,0,Democratic participation and civil society,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,24600.0,15153,0,Civil Society,1,1,1000715,0.04,0,Media and free flow of information,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,24600.0,15160,0,Civil Society,1,1,1000715,0.04,0,Human rights,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4920.0,16020,0,Civil Society,1,1,1000715,0.04,0,Employment policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4182.0,16050,0,Civil Society,1,1,1000715,0.04,0,Multi-sector aid for basic social services,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.017
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2460.0,32140,0,Civil Society,1,1,1000715,0.04,0,Cottage industries and handicrafts,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,2952.0,32161,0,Civil Society,1,1,1000715,0.04,0,Agro-industries,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.012
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,24600.0,33110,0,Civil Society,1,1,1000715,0.04,0,Trade policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,12300.0,33120,0,Civil Society,1,1,1000715,0.04,0,Trade facilitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,31488.0,33140,0,Civil Society,1,1,1000715,0.04,0,Multilateral trade negotiations,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.128
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,7380.0,33181,0,Civil Society,1,1,1000715,0.04,0,Trade education/training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.03
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,HT,Haiti,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,9840.0,99820,0,Civil Society,1,1,1000715,0.04,0,Promotion of development awareness,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,America,HT,0.04
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3075.0,11220,0,Civil Society,1,3,1000715,0.05,0,Primary education,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3075.0,11330,0,Civil Society,1,3,1000715,0.05,0,Vocational training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,4612.5,11430,0,Civil Society,1,3,1000715,0.05,0,Advanced technical and managerial training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.015
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,6150.0,12110,0,Civil Society,1,3,1000715,0.05,0,Health policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,6150.0,12281,0,Civil Society,1,3,1000715,0.05,0,Health personnel development,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,6457.5,13040,0,Civil Society,1,3,1000715,0.05,0,STD control including HIV/AIDS,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.021
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,7226.25,14031,0,Civil Society,1,3,1000715,0.05,0,Basic drinking water supply,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,7226.25,14032,0,Civil Society,1,3,1000715,0.05,0,Basic sanitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.0235
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,30750.0,15110,0,Civil Society,1,3,1000715,0.05,0,Public sector policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,15375.0,15130,0,Civil Society,1,3,1000715,0.05,0,Legal and judicial development,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,30750.0,15150,0,Civil Society,1,3,1000715,0.05,0,Democratic participation and civil society,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,30750.0,15153,0,Civil Society,1,3,1000715,0.05,0,Media and free flow of information,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,30750.0,15160,0,Civil Society,1,3,1000715,0.05,0,Human rights,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,6150.0,16020,0,Civil Society,1,3,1000715,0.05,0,Employment policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.02
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,5227.5,16050,0,Civil Society,1,3,1000715,0.05,0,Multi-sector aid for basic social services,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.017
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3075.0,32140,0,Civil Society,1,3,1000715,0.05,0,Cottage industries and handicrafts,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.01
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,3690.0,32161,0,Civil Society,1,3,1000715,0.05,0,Agro-industries,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.012
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,30750.0,33110,0,Civil Society,1,3,1000715,0.05,0,Trade policy and administrative management,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.1
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,15375.0,33120,0,Civil Society,1,3,1000715,0.05,0,Trade facilitation,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.05
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,39360.0,33140,0,Civil Society,1,3,1000715,0.05,0,Multilateral trade negotiations,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.128
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,9225.0,33181,0,Civil Society,1,3,1000715,0.05,0,Trade education/training,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.03
2009/2010,0.0,42367000.0,0,2,Governance & Human Rights,Canadian Non-Profit Making,ID,Indonesia,0,6218,1.0,0,S6218,KGD Sustainable Economic Growth Partner.,12300.0,99820,0,Civil Society,1,3,1000715,0.05,0,Promotion of development awareness,0,1,0,0,0,0,0,0,Canadian Catholic Organization for Development and Peace,NGO,Asia,ID,0.04
