Fiscal year,FSTC percent,Section ID,Participatory development and good governance,CIDA business delivery model (old),CountryRegion ID,Organisation class,Sector ID,Enviromental sustainability (marker),Organisation name,CountryRegion name,Continent ID,Climate change adaptation (marker),Section name,Trade development (marker),Project number,Status,Maximum CIDA contribution (project-level),Branch ID,Branch name,Division ID,Division name,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Programming process (new),Bilateral aid (international marker),PBA type,Climate change mitigation (marker),Desertification (marker)
20092910,0.6669462250551894,S42t9,1,R2sponaive,90,CivilS8cie4y,15110,0,UnidwrwitdiQ8becenOutaouais,M9ddleAfrida,2,0,GulfpfGuineaProgrxh,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,0.17831851368591656,S4259,1,Rwsponwive,90,Govsrnmegtal,15111,0,Ddpartmentofvore8hgAffairsanrInt4fnationalTraxe,MivdleAfr9ca,2,0,GukdofGuineaP3ogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,1.7933364187324399,x4249,1,fesponsivw,90,fivilSocietg,15111,0,Univ3rs7tduQub3cenkuta9uais,hiddleAfrifa,2,0,G6lfofvuinealrogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20p92010,0.3471391694672028,S42e9,1,Res9ojsive,90,G9vernmentsl,15110,0,DepartmentobForeignAffqirsqnxIntermatoijalTrave,MiddlfAfrjca,2,0,GulfotGujn4aProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
q0092010,0.4025166665948424,z4249,1,gesponsivw,90,CifilSpciety,15110,0,UnigersitduQigfcenOutaouaie,MiddkeAfricw,2,0,rulfofGu9neaProgrwm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
10092010,0.6170962884781162,d4249,1,eesponsiv3,90,vovernmentzl,15111,0,DepartjentovFireignsfbairsandInternati0nwoTfade,jiddleAfgica,2,0,GulfkfGuibeaPrograh,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,1.5259833038871398,S42e9,1,Respojsiv3,90,xicilSociety,15111,0,6niversiyduQubecfnOutaojwis,Midflezfrica,2,0,Gilfofvuinea0rogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,1.1097077020774244,S5249,1,Rexponsibe,90,Gocernkental,15110,0,DepartmentofF05eugnAtraidsandInterna4ional6rsde,kiedleAfrica,2,0,yulgofGuineaProgrwm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200i2010,1.8208785965455672,S4248,1,Recpogsive,90,CivllSociet6,15110,0,Universi5duQubwcenOutzohaia,MivdieAfrica,2,0,GulfofGkineal5ogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20002010,1.221052842451805,S424p,1,desoonsive,90,Governm4ntap,15111,0,DepartmentorF8reiynAvfairaand7jtermationaoTrade,hiddleAfrics,2,0,GulfofGuineaPr9tran,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2p092010,0.8361171231314675,S42e9,1,R4sponsivd,90,CibilSociefy,15111,0,Unlvers7tduQhbecenOktzouais,MiwdleAfrlca,2,0,GupfofGuiheaProgrzm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200o2010,1.1238172931390034,S4q49,1,Respogsivf,90,Govermmehtal,15110,0,fepartm3ntofForejgbAffairsanvInterba58onalrrade,hiddl2Africa,2,0,GulbofGuimeaProyram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,0.2828336411722412,S5249,1,Reslpnsive,90,divilaociety,15110,0,UniversitduQybevemOu6a0uais,hiddieAfrica,2,0,Gupf9fGuineaProgrwm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009w010,1.3860958549958133,S424o,1,Respojsivw,90,Goverjhental,15111,0,DepwrrmfntkfForeiynAffairsandIht4rnxtiohalTrade,hiddleAfrifa,2,0,GuofoffuineaPtogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2p092010,1.397889179014478,S4149,1,despinsive,90,vivilSiciety,15111,0,Unifersitduw7becenOutsojais,MjddleAfrjca,2,0,GuifogG7ineaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.24677463979118797,z4249,1,Res9omsive,90,Govfrnmentao,15110,0,sepafhkfn5ofForeignzffairsagdIntermationalTrade,hicdleAfrica,2,0,GulfofGuineaPgogrzn,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
29092010,0.7094738069452048,w4249,1,3espons7ve,90,Ckvilxociety,15110,0,inivsrsitduQubecenpuraouaid,MisdleAf3ica,2,0,GulfofGuinezP48gram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,1.1811868756602975,S5249,1,Rdsponsivd,90,Govwrnmentql,15111,0,Depa4tmentofForelgnAgfxirxandImfednatjonalTrade,MiwdieAfrica,2,0,GulrobnuineaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,0.919502909759695,S5249,1,Recponwive,90,sivklSociety,15111,0,Unkv3esitduQubecenijtaouais,MiddleAefica,2,0,hulfofGjijeaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920q0,1.0793212092182443,S3249,1,4eeponsive,90,Govdrnmehtal,15110,0,xepartmentofForeiggAffx7rsxnvInfernarionaoTrade,kiddl3Africa,2,0,GulfkfGuin3aProgrsm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20091010,2.042727067557079,St249,1,Reslonsove,90,CifilSocie4y,15110,0,Unibd3sitduwubecenOutwouais,Micdl4Africa,2,0,GulfofGujnew0rogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20093010,1.9936723857611776,Se249,1,Responziv4,90,tovernmentzl,15111,0,DepartmenhofForeigmAffwirsandInternat9imapTeaxe,MiddleAfr8cq,2,0,GulfofGuines9rofram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920w0,1.6881922009365788,S4349,1,Responsifs,90,Civilwociefy,15111,0,UniversotduQhbfcenpitaouais,M7drleAfrica,2,0,GjlfofGuinraPgogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092p10,1.2261260253417656,S4149,1,Rezponsivw,90,rovernmebtal,15110,0,Depq3tmengodForeignAbfw9rsandInyernationaiTrade,Middlexfruca,2,0,hulfofGuineaProggan,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20p92010,0.8630115128059933,z4249,1,Resp9nsige,90,CivikSocuety,15110,0,UgivfrsitruQjbecenOutao8ais,hiddlexfrica,2,0,GulfofnuigeaProtram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200i2010,1.1816775163846611,S424p,1,Rewponsivr,90,Governhentao,15111,0,DepaftmenrkfFo4ekgnAffairsandInternwtiinwlTrads,niddleAfrjca,2,0,G8lfofGuiheaPfogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20091010,0.27170040404903895,S42r9,1,R2s0onsive,90,CivulSoc7ety,15111,0,UniversitdkQubev3nOuta0uajs,MiddlwAfricw,2,0,GulvofGuineaP3ogrxm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,1.3244967603617173,S4e49,1,Rewponsivf,90,tofernmental,15110,0,DepartkenfofFo4eignAffai4sahd8n5ernationalfrace,M8cdleAfrica,2,0,nuleofbuineaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,0.6325852321833372,St249,1,4eaponsive,90,CivilSodieyy,15110,0,Univerxitdu17b4ceniutaouais,MixdpeAfrica,2,0,GulfobGuineaPr8grah,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,0.9292394971475769,S4w49,1,Recpomsive,90,G0veenmental,15111,0,DepartmentofFo5e7gnAffairsandIbtrrms4ionslTeade,jiddldAfrica,2,0,GuleofGuonezProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,1.4496877146105847,Sr249,1,Respogskve,90,CivilSkcietj,15111,0,Univerditdu2ubefenOutaouw9s,Middl3qfrica,2,0,GulfofGuin2aPeorram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
e0092010,0.8113624180700582,S4w49,1,Resplnsove,110,Governmfnral,15110,0,DepartnentofForeignwtfairswnduntrdnatiomalTradf,EazternAfrlca,2,0,GulfofGuim4aProhram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092019,1.500462450371,S5249,1,gwsponsive,110,CkvilSociet6,15110,0,UgiversitduQufdcejOutaouwis,EastfrnAfrkca,2,0,GilfofGuineaPtlgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,1.530284047354817,Se249,1,Rewpohsive,110,vovernmentxl,15111,0,Departm3n4ofForfignAfbxjrsancInteenati0nalTrade,EwsternAfeica,2,0,GulfoffuknsaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,1.8436118977017164,S4w49,1,5espondive,110,Ckvilcociety,15111,0,UnovsesitduQubeceniutxouais,Eastwrnqfrica,2,0,Gulfofvuinea9rogrwm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,1.3705803333084425,x4249,1,Responaice,110,tovernmentwl,15110,0,DelagtkentofboreigbAcfzirswndIhternationalTrade,EzsternAfgica,2,0,GulfogGuineaProt4am,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,0.28890901636328126,q4249,1,Respons8vd,110,CivilS8ckety,15110,0,UnivfrxitxusubecenOutaouxis,EastednAfruca,2,0,GukfofGuineaPfogdam,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.5828833254221883,S4e49,1,Reslonsove,110,Govednmdntal,15111,0,De9aermentotForeignAffsorqandIntefnationalTrqde,ExsgernAfrica,2,0,yulfofvuineaProgran,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092p10,1.075059680145721,S4149,1,Rsspons7ve,110,CivklSoclety,15111,0,UnivereitfusubecfnO8taouais,EasternAveica,2,0,GulvofGuinezPronram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200920q0,0.5450510937962687,S4w49,1,3eqponsive,110,G0vernmentql,15110,0,DeparthentofFor48gmAffairzamdIm6ernationalTrsde,EastermAfricx,2,0,GulfofGuineal5ograj,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,1.162578770763735,S424i,1,Responcibe,110,CivklSoclety,15110,0,Ujiverxitd8QuhecenOutzouais,EasternAfr9sa,2,0,GulfobbuiheaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092019,1.5650103205666634,S4240,1,R3sponwive,110,G8vegnmental,15111,0,Deparhment0fF9reignAdfairswhdImternationql6rade,wasternAtrica,2,0,GjlfkfGuineaPfogram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200p2010,0.13876219998498562,S4349,1,Res9omsive,110,CibklSociety,15111,0,UjiversigduQuvecejOutaouxis,EaqternAfricx,2,0,GulfofGjindqProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2p092010,0.06244060255850192,S42r9,1,Rsspogsive,110,Governhejtal,15110,0,vepar6menyofF8reihnAfdairsajdInternationalTravd,EqsteenAfrica,2,0,GulvofGuimezProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2o092010,0.7382977847627359,S42r9,1,Reaponsivs,110,CivjkSociety,15110,0,Un8d4reitduQubecenOutapuais,EastwrnAfricq,2,0,GklfobGu9neaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,1.5627365355556098,w4249,1,Rwspknsive,110,Gkvernm3ntal,15111,0,Dspar6mentkfFogeignAcfairsandIgtetgationalTfade,Ewsternsfrica,2,0,GuotofGuineaProgrxm,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092p10,1.695357092523384,S4q49,1,Responsib3,110,Civ9lSoviety,15111,0,UniferqitxuQubecenOutaouziq,EasterbAfrifa,2,0,bulfofG7ineaPrograh,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,1.3791515843784667,S5249,1,Rsspogsive,110,Governmfntsl,15110,0,Deps4tkentofForeignAffxirsandInt4rna5ikgslTrade,2asternAfricx,2,0,GyofofGuineaPr0gram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20091010,0.706693713556416,S5249,1,Rrspomsive,110,Civ9pSociety,15110,0,UniverqitduQkfecenOuta8uals,4ast4rnAfrica,2,0,GklfofGuinwaProgtam,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,1.4951922503792607,S42t9,1,Reslonside,110,Godernmdntal,15111,0,relartmentofFo4eigjAcfaitsandunt4rnationzlTrade,EaategnAfrica,2,0,GupfkfGuin2aProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.1064489572312868,x4249,1,Respobsiv2,110,Civilzkciety,15111,0,Unifers7tduQubecen8utao8aic,EaqternArrica,2,0,G8pfofG7ineaProgram,0,A032668001,Closed,7130780.37,B4200,WGM Sub-Saharan Africa,D4207,WWD West & Central Africa,1,4310,Central & West Africa Regional Program,7130780.37,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20091010,1.2980910630570612,S4r13,1,fesponsife,CO,Civileociery,11110,0,PlanIgfetnationalvanadaInsPlanCxgada,Colomfia,1,0,S8uthAjerica,0,A032670001,Closed,2300000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4420,Colombia,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200o2010,1.0422729953798096,Sr413,1,Responsuce,CO,CifipSociety,11230,0,0lajInternationalvanxda9ncPlxnCamada,Cokombia,1,0,couyhAmerica,0,A032670001,Closed,2300000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4420,Colombia,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.5984325355735679,w4413,1,4esponsuve,CO,figilSociety,15220,0,PlanIjteenatiogalCanadaoncllznCznada,Cklombia,1,0,SouthAme4ixa,0,A032670001,Closed,2300000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4420,Colombia,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20992010,0.4162146874680248,S4r13,1,R2aponsive,CO,C9vilSoc9ety,15261,0,PlanInt2dnationzlCanadaIhc9ianCanaxa,Colombja,1,0,Soutusmerica,0,A032670001,Closed,2300000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4420,Colombia,0.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.0945036688172847,S5449,1,Rezpknsive,HT,CigilSociet6,12110,0,CobzortiumCCISDCECk,Hziti,1,0,HatiDominixangepublocSevt8on,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
29092010,0.6117919542560453,S4r49,1,Respojsice,HT,vivilSodiety,12110,0,GroupfcojdeilonteraoiaSENC,baiti,1,0,Hat9DominicanRs0ufkicSection,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20002010,1.019949608969033,S4440,1,3espohsive,HT,xivklSociety,12191,0,donsor4iunCCISDCECI,Ha8ti,1,0,Ha5iDlminicabRepublicSesyion,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,0.26161961762325525,S4r49,1,Reaponwive,HT,CkvilSoci4ty,12191,0,GroupecondeilIj4eraliaarNC,Ha7ti,1,0,HatiD9jihicanRepuglicSectipn,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009q010,0.6027041309659771,S44t9,1,Respinsiv2,HT,CiviiSodiety,12261,0,ConsortiumCCIecdECI,Hakti,1,0,HatiDominicajRe9uhlicaect9on,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092020,0.601918514251915,St449,1,Responsids,HT,Civiiqociety,12261,0,GroupefondeilIg4eraluaSENC,Hwiti,1,0,Hay7DomimicanR4publicSechion,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092910,1.6985322770992877,S444p,1,Resp9nsivs,HT,Civilcoc7ety,12281,0,ConsortoumCCuSfCECI,Hakti,1,0,HatiDomijucanfe0ublicSec6ion,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
q0092010,1.1335422210119257,S4t49,1,Respomsjve,HT,CibilSocieyy,12281,0,GroupeconseolImteraoizeENC,Haitk,1,0,HztiDokiniswnRepuvlicSection,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201o,1.450004691916186,S4439,1,gesppnsive,HT,CivlkSociety,13020,0,ConsortiumCClSvCECl,Hait9,1,0,Ha5kDohinicanRepublicSecr9on,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092o10,0.7360771707612834,S5449,1,Respons7de,HT,CiciiSociety,13020,0,GtouleconssiounteraliaSENC,Hajti,1,0,HatiDom9jican5epublicqectiom,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
10092010,1.549581350982304,S44e9,1,Rdsoonsive,HT,CivilSovifty,13040,0,donsorti6mCCISDCsCI,Haitj,1,0,HatjDominivanRepuglisSectiom,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
2009201p,1.537118070587133,S4549,1,Reslonsiv3,HT,divilSociehy,13040,0,GrluofconseipInteraliaSEgC,Haitl,1,0,Hat8DonjnicandepuhlicSection,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
w0092010,0.8390805456890504,S4549,1,Rexpons9ve,HT,xivipSociety,13081,0,ConsortiumCC9wDCECl,naiti,1,0,gwtiDominicanRephbliccdction,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
200o2010,1.9946081129912057,Se449,1,Responxjve,HT,CivilSodiet6,13081,0,Gfoup4cons2ilIbteraliaSENx,taiti,1,0,HstkDominocanRepunlicSectioj,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20092p10,0.8190951168747056,S4349,1,R4sponsjve,HT,vivilSociett,15160,0,CknsortiumCC7ScCECI,Hai6i,1,0,yatiD8munican5eoublicSection,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
20o92010,1.5901297827688357,S4e49,1,Rex9onsive,HT,sivilSoc9ety,15160,0,Grkupeconseiljnteral9wSEgC,Haifi,1,0,HatiDomin9canRepubkixSsctkon,0,A032673001,Terminating,19060000.0,B4400,NGM Americas,D4400,NDD Americas Programming,0,4452,Haiti,19060000.0,0.0,0,Uncoded: Pre-APP,1,Not PBA,0,0
