Time,Artist_Name,Song_Name,Released,Genre,CopyRight,id,Album_Name,Price
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4353,Kill the Lights,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4354,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4355,Crash My Party ( Deluxe ),$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4356,Spring Break ... Checkin ' Out,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4357,I 'll Stay Me,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4358,I 'll Stay Me,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4359,Spring Break ... Here to Party,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4360,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4361,Spring Break ... Checkin ' Out,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4362,Crash My Party,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4363,Crash My Party ( Deluxe ),$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4364,Crash My Party,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4365,Crash My Party ( Deluxe ),$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4366,Spring Break ... Here to Party,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4367,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4368,Crash My Party ( Deluxe ),$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4369,Spring Break ... Here to Party,$ 1.29
3:46,Luke Bryan,Spring Breakdown,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4370,Spring Break ... Checkin ' Out ( 5 Song ) - EP,$ 1.29
3:46,Luke Bryan,Spring Breakdown,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4371,Spring Break ... Checkin ' Out ( 5 Song ) - EP,$ 1.29
3:48,Keith Urban,Days Go By,7-Aug-15,"Country , Music","2015 Mercury Records , a Division of UMG Recordings , Inc.",4372,Gas Monkey Garage : Let 's Ride,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4373,I 'll Stay Me,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4374,I 'll Stay Me,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4375,I 'll Stay Me,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4376,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4377,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4378,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4379,Crash My Party ( Deluxe ),$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4380,Spring Break ... Checkin ' Out,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4381,Spring Break ... Checkin ' Out,$ 1.29
3:46,Luke Bryan,Spring Breakdown,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4382,Spring Break ... Checkin ' Out ( 5 Song ) - EP,$ 1.29
3:46,Luke Bryan,Spring Breakdown,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4383,Spring Break ... Checkin ' Out ( 5 Song ) - EP,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4384,I 'll Stay Me,$ 1.29
2:54,Luke Bryan,Run Run Rudolph,9-Dec-08,"Holiday , Music","2008 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4385,Run Run Rudolph - Single,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4386,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4387,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4388,Spring Break ... Here to Party,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4389,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4390,Crash My Party ( Deluxe ),$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4391,Spring Break ... Checkin ' Out,$ 1.29
3:58,Dierks Bentley,Home,12-Jun-12,"Country , Music","2012 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",4392,"NOW That 's What I Call Country , Vol . 5",Album Only
3:34,George Strait,The Breath You Take,14-Jun-11,"Country , Music","2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",4393,"Now That 's What I Call Country , Vol . 4",Album Only
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4394,I 'll Stay Me,$ 1.29
4:02,Luke Bryan,Tackle Box,14-Aug-07,"Country , Music , Contemporary Country , Pop","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4395,I 'll Stay Me,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4396,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4397,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4398,Spring Break ... Here to Party,$ 1.29
3:22,Luke Bryan,Take My Drunk Ass Home ( Demo ),1-Mar-13,"Country , Music , Contemporary Country","2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",4399,Spring Break ... Here to Party,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4400,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4401,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:26,Luke Bryan,The Sand I Brought To the Beach,11-Mar-14,"Country , Music",2014 Capitol Records Nashville,4402,Spring Break 6 ... Like We Ai n't Ever - EP,$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4403,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4404,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4405,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4406,Crash My Party ( Deluxe ),$ 1.29
3:42,Luke Bryan,Your Mama Should 've Named You Whiskey,12-Aug-14,"Country , Music , Contemporary Country",2014 Capitol Records Nashville,4407,Crash My Party ( Deluxe ),$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4408,Spring Break ... Checkin ' Out,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4409,Spring Break ... Checkin ' Out,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4410,Kill the Lights,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4411,Crash My Party,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4412,Crash My Party,$ 1.29
3:23,Luke Bryan,Are You Leaving With Him,10-Mar-15,"Country , Music , Contemporary Country",2015 Capitol Records Nashville,4413,Spring Break ... Checkin ' Out,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4414,Crash My Party,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4415,Crash My Party,$ 1.29
3:28,Luke Bryan,Dirt Road Diary,13-Aug-13,"Country , Music , Contemporary Country",2013 Capitol Records Nashville,4416,Crash My Party,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4417,Kill the Lights,$ 1.29
3:38,Luke Bryan,Scarecrows,7-Aug-15,"Country , Music , Rock , Contemporary Country",2015 Capitol Records Nashville,4418,Kill the Lights,$ 1.29
3:18,One Direction,Live While We 're Young,28-Sep-12,"Pop , Music , Rock",2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4419,Live While We 're Young - Single,$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4420,FOUR ( Ultimate Edition ),$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4421,FOUR ( Ultimate Edition ),$ 1.29
--,One Direction,TBC Video 2,,"Pop , Music",2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4422,Made In the A.M. ( Deluxe Edition ),Pre-Order Only
--,One Direction,TBC Video 2,,"Pop , Music",2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4423,Made In the A.M. ( Deluxe Edition ),Pre-Order Only
3:25,One Direction,Stole My Heart,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,4424,Up All Night,$ 1.29
3:28,One Direction,Summer Love,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4425,Take Me Home,$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4426,FOUR ( Ultimate Edition ),$ 1.29
3:46,One Direction,Steal My Girl ( Live Acoustic Session ),12-Dec-14,"Pop , Music , Rock",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4427,Night Changes,$ 1.29
3:46,One Direction,Steal My Girl ( Live Acoustic Session ),12-Dec-14,"Pop , Music , Rock",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4428,Night Changes,$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4429,FOUR ( Ultimate Edition ),$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4430,FOUR ( Ultimate Edition ),$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4431,FOUR ( Ultimate Edition ),$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4432,FOUR ( Ultimate Edition ),$ 1.29
3:22,One Direction,Best Song Ever ( from `` This Is Us '' ),22-Jul-13,"Pop , Music , Soundtrack , Rock",2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4433,Best Song Ever ( from `` This Is Us '' ) - Single,$ 1.29
3:22,One Direction,You & I ( Big Payno Remix ),27-May-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4434,You & I ( Big Payno Remix ) - Single,$ 1.29
3:18,One Direction,Act My Age,17-Nov-14,"Pop , Music",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4435,FOUR ( Ultimate Edition ),$ 1.29
3:28,One Direction,Summer Love,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4436,Take Me Home,$ 1.29
3:28,One Direction,Summer Love,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4437,Take Me Home,$ 1.29
3:39,One Direction,Na Na Na ( Live ),20-Sep-12,"Pop , Music",2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4438,iTunes Festival : London 2012 - EP,$ 1.29
3:28,One Direction,Summer Love,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4439,Take Me Home,$ 1.29
3:27,One Direction,Better Than Words,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4440,Midnight Memories,$ 1.29
3:51,One Direction,Clouds,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4441,FOUR,$ 1.29
3:25,One Direction,Stole My Heart,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,4442,Up All Night,$ 1.29
3:28,One Direction,Summer Love,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4443,Take Me Home,$ 1.29
3:51,One Direction,Clouds,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4444,FOUR,$ 1.29
