assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
3224,In vivo,,,F,H,Autocuration,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 2 ug/Kg,104698,,,1,10321,BAO_0000218,,,
3225,In vivo,,,F,H,Autocuration,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 20 ug/Kg,104698,,,1,10321,BAO_0000218,,,
3226,In vivo,,,F,H,Autocuration,,,Serotonin receptor antagonist activity was measured as ability to block the serotonin-induced Bezold-Jarisch reflex in rats after iv administration of 5 ug/Kg,104698,,,1,10321,BAO_0000218,,,
3227,In vivo,,,F,H,Autocuration,,,Tested for inhibition of Bezold-Jarisch (B-J) reflex mediated by 5-hydroxytryptamine 3 receptor in rats after intravenous administration (2.0 ug/kg),104698,,,1,10322,BAO_0000218,,,
3228,,,,F,H,Autocuration,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; A means pure agonist,104698,,,1,15412,BAO_0000019,,,
3229,,,,F,H,Autocuration,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; A means pure agonist,104698,,,1,15412,BAO_0000019,,,
3230,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Intrinsic efficacy for rat 5-hydroxytryptamine 3 receptor,104698,,,1,15412,BAO_0000223,,,
3231,,,,F,H,Autocuration,,,Intrinsic efficacy against 5-hydroxytryptamine 3 receptor; PA means partial agonist,104698,,,1,15412,BAO_0000019,,,
3232,,,,B,D,Intermediate,Hippocampus,,Inhibition of [3H]granisetron binding to 5-hydroxytryptamine 3 receptor (5-HT 3 receptor) of rat cortex and hippocampus tissue,104698,,,1,15412,BAO_0000221,,,
3233,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]granisetron binding to 5-hydroxytryptamine 3 receptor of rat cortical membrane,104698,,,1,15412,BAO_0000019,,,
3234,,Rattus norvegicus,,B,D,Autocuration,,10116.0,Inhibition of [3H]GR-65630 binding to rat cortical membrane serotonin 5-hydroxytryptamine 3 receptor,104698,,,1,17394,BAO_0000019,,,
3235,,,,B,H,Autocuration,,,Affinity was evaluated as inhibition constant for serotonin 5-hydroxytryptamine 3 receptor,104698,,,1,12457,BAO_0000223,,,
3236,,,,B,H,Autocuration,,,Affinity was evaluated by inhibition of [3H]GR-65630 binding to NG108-15 cell transfected with cloned rat 5-hydroxytryptamine 3 receptor,104698,,,1,12457,BAO_0000019,,,
3237,,,,B,H,Autocuration,,,Binding affinity against radioligand [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in neuroblastoma-glioma (NG108-15) cells.,104698,,,1,12205,BAO_0000019,,,
3238,,,,B,H,Autocuration,,,Binding affinity for 5-hydroxytryptamine 3 receptor was determined by measuring displacement of [3H]GR-65630 from rat brain cortices,104698,,,1,14532,BAO_0000019,,,
3239,,,,B,H,Autocuration,,,Binding affinity to 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-BRL 43694 as radioligand,104698,,,1,1122,BAO_0000019,,,
3240,,,,B,H,Autocuration,,,Binding affinity towards 5-HT3 receptor in rat was evaluated,104698,,,1,5094,BAO_0000019,,,
3241,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor agonist activity as increased response to electrical stimulation in guinea pig ileum,20033,,,1,809,BAO_0000221,,,
3242,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum; Not tested,20033,,,1,809,BAO_0000221,,,
3243,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum",20033,,,1,14290,BAO_0000221,,,
3244,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Inactive up to 10E-5 M",20033,,,1,14290,BAO_0000221,,,
3245,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",20033,,,1,14290,BAO_0000221,,,
3246,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor agonist activity, concentration which gave 50% increase in the response to electrically-stimulated myenteric plexus and longitudinal muscle of the guinea pig ileum; Not tested",20033,,,1,14290,BAO_0000221,,,
3247,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not capable of evaluation",20033,,,1,14290,BAO_0000221,,,
3248,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum.,20033,,,1,13961,BAO_0000221,,,
3249,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,concentration which gave a 50% increase in the response to electrical stimulation against 5-hydroxytryptamine 4 receptor in the guinea pig ileum. Activity expressed as percent of the maximum 5-HT response given in brackets.,20033,,,1,13961,BAO_0000221,,,
3250,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum,20033,,,1,809,BAO_0000221,,,
3251,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not evaluable,20033,,,1,809,BAO_0000221,,,
3252,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor antagonist activity expressed as the concentration which produced a 50% reduction of 5-HT induced contraction in guinea pig ileum; Not tested,20033,,,1,809,BAO_0000221,,,
3253,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum",20033,,,1,14290,BAO_0000221,,,
3254,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10-5 M",20033,,,1,14290,BAO_0000221,,,
3255,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Inactive up to 10E-5 M",20033,,,1,14290,BAO_0000221,,,
3256,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor antagonist activity as inhibition of 5-HT-induced contractions in guinea pig ileum; Not capable of evaluation.,20033,,,1,14290,BAO_0000221,,,
3257,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",20033,,,1,14290,BAO_0000221,,,
3258,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,"5-hydroxytryptamine 4 receptor antagonist activity, concentration which gave 50% reduction of the 5-HT-induced contractions in the guinea pig ileum; Not tested",20033,,,1,14290,BAO_0000221,,,
3259,,Cavia porcellus,,B,D,Intermediate,,10141.0,Displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor in guinea pig striatum,20033,,,1,15034,BAO_0000357,,,
3260,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,20033,,,1,5094,BAO_0000249,,,
3261,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,20033,,,1,5094,BAO_0000249,,,
3262,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Inhibitory activity against 5-hydroxytryptamine 4 receptor of guinea pig striatum using [3H]GR-113808 as radioligand,20033,,,1,5399,BAO_0000357,,,
3263,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea pig striatum,20033,,,1,17394,BAO_0000357,,,
3264,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to 5-hydroxytryptamine 4 receptor in guinea-pig striatum,20033,,,1,17394,BAO_0000357,,,
3265,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Concentration of compound required to inhibit the binding of radioligand [3H]GR-113808 to serotonin 5-hydroxytryptamine 4 receptor in guinea-pig striatum,20033,,,1,17394,BAO_0000357,,,
3266,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum.,20033,,,1,13961,BAO_0000221,,,
3267,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum. 95% confidence limits are in brackets.,20033,,,1,13961,BAO_0000221,,,
3268,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,20033,,,1,13961,BAO_0000221,,,
3269,,Cavia porcellus,,B,D,Intermediate,,10141.0,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-6 M in guinea pig,20033,,,1,16946,BAO_0000357,,,
3270,,Cavia porcellus,,B,D,Intermediate,,10141.0,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor at concentration of 10e-8 M in guinea pig,20033,,,1,16946,BAO_0000357,,,
3271,,Cavia porcellus,,F,D,Intermediate,,10141.0,Agonistic activity against 5-hydroxytryptamine 4 receptor,20033,,,1,15034,BAO_0000019,,,
3272,,Cavia porcellus,,F,D,Intermediate,,10141.0,Agonistic activity against 5-hydroxytryptamine 4 receptor; not tested,20033,,,1,15034,BAO_0000019,,,
3273,,Cavia porcellus,,F,D,Intermediate,,10141.0,Compound was evaluated for the relative potency with respect to serotonin against 5-hydroxytryptamine 4 receptor,20033,,,1,12918,BAO_0000019,,,
3274,,Cavia porcellus,,B,D,Intermediate,,10141.0,Ability to displace [3H]GR-113808 from 5-hydroxytryptamine 4 receptor,20033,,,1,16946,BAO_0000357,,,
3275,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Inhibition of [3H]GR-113808 binding to guinea pig striatum 5-hydroxytryptamine 4 receptor,20033,,,1,17394,BAO_0000357,,,
3276,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Binding affinity against 5-hydroxytryptamine 4 receptor in guinea pig striatum using [3H]GR-113808 as radioligand,20033,,,1,15034,BAO_0000357,,,
3277,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Binding affinity towards 5-HT4 receptor in striatum membranes of guinea-pig brain was evaluated,20033,,,1,5094,BAO_0000249,,,
3278,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,Binding affinity towards 5-hydroxytryptamine 4 receptor in striatum membranes of guinea-pig brain was evaluated,20033,,,1,5094,BAO_0000249,,,
3279,,Cavia porcellus,,B,D,Intermediate,Ileum,10141.0,Tested for affinity against 5-hydroxytryptamine 4 receptor in the myenteric plexus of the guinea pig ileum.,20033,,,1,17358,BAO_0000221,,,
3280,,Cavia porcellus,,B,D,Expert,,10141.0,Displacement of [3H]-GR113808 from 5-HT4 receptor of guinea pig striatum,20033,,,1,12953,BAO_0000357,,,
3281,,Cavia porcellus,,B,D,Intermediate,,10141.0,The compound was tested for their binding affinity towards 5-HT4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,20033,,,1,12953,BAO_0000357,,,
3282,,Cavia porcellus,,B,D,Intermediate,,10141.0,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand.,20033,,,1,12953,BAO_0000357,,,
3283,,Cavia porcellus,,B,D,Intermediate,,10141.0,The compound was tested for their binding affinity towards 5-hydroxytryptamine 4 receptor from guinea pig striatum using [3H]GR-113808 as radioligand; Nonactive at 10 uM,20033,,,1,12953,BAO_0000357,,,
3284,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,20033,,,1,273,BAO_0000221,,,
3285,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor agonist activity in the guinea pig ileum assay,20033,,,1,12918,BAO_0000221,,,
3286,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,5-hydroxytryptamine 4 receptor agonistic activity was measured by twitch response enhancing activity in electrically stimulated guinea pig ileum preparation,20033,,,1,12919,BAO_0000221,,,
3287,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI).,20033,,,1,273,BAO_0000221,,,
3288,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,Agonistic activity against Serotonin 5-hydroxytryptamine 4 receptor in non-electrically stimulated guinea-pig ileum.,20033,,,1,273,BAO_0000221,,,
3289,,Cavia porcellus,,B,D,Intermediate,,10141.0,Ability to antagonize 5-HT-evoked contractions mediated through 5-hydroxytryptamine 4 receptor activation in the guinea pig distal colon LMMP,20033,,,1,13181,BAO_0000357,,,
3290,,Cavia porcellus,,B,H,Autocuration,,10141.0,Binding affinity was determined against 5-hydroxytryptamine 3 receptor,168,,,1,13181,BAO_0000357,,,
3291,,Cavia porcellus,,F,D,Intermediate,,10141.0,Antagonistic activity against 5-hydroxytryptamine 4 receptor,20033,,,1,15034,BAO_0000019,,,
3292,,Cavia porcellus,,B,D,Intermediate,,10141.0,Ability to displace the radioligand [3H]GR-113808 from guinea pig striatum 5-hydroxytryptamine 4 receptor,20033,,,1,5033,BAO_0000357,,,
3293,,Cavia porcellus,,B,D,Intermediate,,10141.0,Binding affinity for 5-hydroxytryptamine 4 receptor by displacement of [3H]GR-113808 from guinea pig brain striatum.,20033,,,1,1980,BAO_0000019,,,
3294,,Cavia porcellus,,B,H,Autocuration,,10141.0,Binding affinity was determined against 5-hydroxytryptamine 2C receptor using cloned rat receptors expressed in 293 cells radiolabeled with [3H]mesulergine,168,,,1,13181,BAO_0000219,,HEK293,
3295,,Cavia porcellus,,B,D,Intermediate,,10141.0,In vitro by displacement of [3H]GR-113808 from 5-hydroxytryptamine 4 receptor on guinea pig striatal membrane,20033,,,1,14287,BAO_0000019,,,
3296,,Cavia porcellus,,B,D,Intermediate,,10141.0,Compound was evaluated for binding affinity against 5-hydroxytryptamine 4 receptor using radioligand binding assay using [3H]GR as radioligand,20033,,,1,1317,BAO_0000357,,,
3297,,Cavia porcellus,,B,D,Intermediate,,10141.0,Compound was evaluated for its ability to displace [3H]GR-113808 binding from 5-hydroxytryptamine 4 receptor in guinea pig striatum.,20033,,,1,15316,BAO_0000357,,,
3298,,Cavia porcellus,,B,D,Intermediate,Striatum,10141.0,In vitro binding affinity at 5-hydroxytryptamine 4 receptor in guinea pig striatum using 3[H]GR-113808 as the radioligand,20033,,,1,16429,BAO_0000357,,,
3299,,Cavia porcellus,,B,D,Intermediate,Hippocampus,10141.0,The compound was tested for its binding affinity towards 5-hydroxytryptamine 4 receptor in guinea pig hippocampus using [125I]SB-207710.,20033,,,1,14818,BAO_0000221,,,
3300,,Cavia porcellus,,B,D,Intermediate,,10141.0,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand,20033,,,1,15194,BAO_0000357,,,
3301,,Cavia porcellus,,B,D,Intermediate,,10141.0,The compound was tested for the binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand.,20033,,,1,15194,BAO_0000357,,,
3302,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,The antagonist activity was calculated as the concentration which produced a 50% reduction against 5-hydroxytryptamine 4 receptor in guinea pig ileum;ne=not capable of evaluation.,20033,,,1,13961,BAO_0000221,,,
3303,,,,B,H,Autocuration,,,Binding affinity towards 5-HT2C receptor by the displacement of [3H]mesulergine] in human recombinant receptors in mammalian cell,108,,,1,5486,BAO_0000357,,,
3304,,,,B,H,Autocuration,,,Binding affinity towards human 5-hydroxytryptamine 4 receptor using [3H]5-HT as radioligand,168,,,1,16209,BAO_0000357,,,
3305,,,,B,H,Autocuration,,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 4 receptor,168,,,1,17085,BAO_0000019,,,
3306,,,,B,H,Autocuration,,,Compound was evaluated for the binding affinity against human cloned 5-hydroxytryptamine 4 receptor in HeLa cells using [3H]-LSD as the radioligand,168,,,1,4199,BAO_0000219,,HeLa,
3307,,,,B,H,Autocuration,,,Compound was tested for its binding affinity against 5-hydroxytryptamine 4 receptor,168,,,1,15146,BAO_0000357,,,
3308,,,,B,H,Autocuration,,,Compound was tested for its binding affinity for 5-hydroxytryptamine 4 receptor,168,,,1,5213,BAO_0000357,,,
3309,,,,B,H,Autocuration,,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 4 receptor in HeLa cells, using [3H]LSD as radioligand",168,,,1,4829,BAO_0000219,,HeLa,
3310,,,,B,H,Autocuration,,,Tested for ability to stimulate production of cAMP mediated by 5-hydroxytryptamine 4 receptor in mouse Coliculi neurons,10622,,,1,17358,BAO_0000357,,,
