assays_ASSI,assays_CEI,assays_BFO,assays_ASTI,assays_SRASI,assays_ASSTR,assays_CHEI,assays_ASSSUBCELFRA,assays_AST,assays_VAI,assays_Ti,assays_ASSCTY,assays_RELATITY,assays_CONFSCO,assays_CUB,assays_SRI,assays_TII
13023,,BAO_0000218,,,,CHEMBL876431,,A,,50797,,N,1,Intermediate,1,
13024,,BAO_0000218,,,,CHEMBL631439,,A,,50588,,N,1,Intermediate,1,
13025,,BAO_0000218,,,,CHEMBL631440,,A,,50597,,N,1,Intermediate,1,
13026,,BAO_0000019,,,,CHEMBL631441,,A,,22224,,U,0,Autocuration,1,
13027,,BAO_0000019,,,,CHEMBL631442,,A,,22224,,U,0,Autocuration,1,
13028,,BAO_0000019,,,,CHEMBL626525,,A,,22224,,U,0,Autocuration,1,
13029,,BAO_0000019,,,,CHEMBL627168,,A,,22224,,U,0,Autocuration,1,
13030,,BAO_0000019,,,,CHEMBL875618,,A,,22224,,U,0,Autocuration,1,
13031,,BAO_0000019,,,,CHEMBL626612,,B,,22224,,U,0,Autocuration,1,
13032,,BAO_0000019,,,,CHEMBL626613,,A,,22224,,U,0,Autocuration,1,
13033,,BAO_0000019,,,,CHEMBL626614,,A,,22224,,U,0,Autocuration,1,
13034,,BAO_0000218,,,,CHEMBL626615,,A,,22224,,U,0,Autocuration,1,
13035,,BAO_0000019,,,,CHEMBL626616,,A,,22224,,U,0,Autocuration,1,
13036,,BAO_0000019,,,,CHEMBL626617,,A,,22224,,U,0,Autocuration,1,
13037,,BAO_0000218,Plasma,,,CHEMBL626618,,A,,50588,,N,1,Intermediate,1,1969.0
13038,,BAO_0000218,Plasma,,,CHEMBL626619,,A,,50597,,N,1,Intermediate,1,1969.0
13039,,BAO_0000218,,,,CHEMBL626620,,A,,50588,,N,1,Intermediate,1,
13040,,BAO_0000218,,,,CHEMBL626621,,A,,50597,,N,1,Intermediate,1,
13041,,BAO_0000218,,,,CHEMBL626622,,A,,100710,,N,1,Intermediate,1,
13042,,BAO_0000218,,,,CHEMBL626623,,A,,100710,,N,1,Intermediate,1,
13043,,BAO_0000218,,,,CHEMBL626624,,A,,50588,,N,1,Intermediate,1,
13044,,BAO_0000218,,,,CHEMBL626625,,A,,50597,,N,1,Intermediate,1,
13045,,BAO_0000218,Liver,,,CHEMBL626626,,A,,50597,,N,1,Intermediate,1,2107.0
13046,,BAO_0000218,,,,CHEMBL626627,,A,,22224,,U,0,Autocuration,1,
13047,,BAO_0000218,,,,CHEMBL626628,,A,,50588,,N,1,Intermediate,1,
13048,,BAO_0000218,,,,CHEMBL626629,,A,,22224,,U,0,Autocuration,1,
13049,,BAO_0000218,,,,CHEMBL626630,,A,,50597,,N,1,Intermediate,1,
13050,,BAO_0000218,,,,CHEMBL626631,,A,,50597,,N,1,Intermediate,1,
13051,,BAO_0000100,,,,CHEMBL626632,,P,,22229,,U,0,Autocuration,1,
13052,,BAO_0000100,,,,CHEMBL626633,,P,,22229,,U,0,Autocuration,1,
13053,,BAO_0000100,,,,CHEMBL626634,,P,,22229,,U,0,Autocuration,1,
13054,,BAO_0000100,,,,CHEMBL626635,,P,,22229,,U,0,Autocuration,1,
13055,,BAO_0000100,,,,CHEMBL626636,,P,,22229,,U,0,Autocuration,1,
13056,,BAO_0000100,,,,CHEMBL626637,,P,,22229,,U,0,Autocuration,1,
13057,,BAO_0000218,,,,CHEMBL626638,,A,,50339,,N,1,Intermediate,1,
13058,,BAO_0000218,,,,CHEMBL626639,,A,,50339,,N,1,Intermediate,1,
13059,,BAO_0000218,,,,CHEMBL626640,,A,,50339,,N,1,Intermediate,1,
13060,,BAO_0000218,,,,CHEMBL626641,,A,,50339,,N,1,Intermediate,1,
13061,,BAO_0000218,,,,CHEMBL627272,,A,,50339,,N,1,Intermediate,1,
13062,,BAO_0000218,,,,CHEMBL627273,,A,,50339,,N,1,Intermediate,1,
13063,,BAO_0000218,,,,CHEMBL627441,,A,,50339,,N,1,Intermediate,1,
13064,,BAO_0000218,,,,CHEMBL628355,,A,,50339,,N,1,Intermediate,1,
13065,,BAO_0000218,,,,CHEMBL628356,,A,,50339,,N,1,Intermediate,1,
13066,,BAO_0000218,,,,CHEMBL628357,,A,,50339,,N,1,Intermediate,1,
13067,,BAO_0000218,,,,CHEMBL628358,,A,,50339,,N,1,Intermediate,1,
13068,,BAO_0000218,,,,CHEMBL622307,,A,,50339,,N,1,Intermediate,1,
13069,,BAO_0000019,,,,CHEMBL622527,,A,,22224,,U,0,Autocuration,1,
13070,,BAO_0000019,,,,CHEMBL622528,,A,,22224,,U,0,Autocuration,1,
13071,,BAO_0000019,,,,CHEMBL622529,,A,,22224,,U,0,Autocuration,1,
13072,,BAO_0000019,,,,CHEMBL622992,,A,,22224,,U,0,Autocuration,1,
13073,,BAO_0000019,,,,CHEMBL622993,,A,,22224,,U,0,Autocuration,1,
13074,,BAO_0000019,,,,CHEMBL622994,,A,,22224,,U,0,Autocuration,1,
13075,,BAO_0000218,,,,CHEMBL622995,,A,,50597,,N,1,Intermediate,1,
13076,,BAO_0000218,,,,CHEMBL622996,,A,,50597,,N,1,Intermediate,1,
13077,,BAO_0000218,,,,CHEMBL622997,,A,,50597,,N,1,Intermediate,1,
13078,,BAO_0000218,,,,CHEMBL622998,,A,,50597,,N,1,Intermediate,1,
13079,,BAO_0000218,,,,CHEMBL622999,,A,,22224,,U,0,Autocuration,1,
13080,,BAO_0000218,Plasma,,,CHEMBL623000,,A,,22224,,U,0,Autocuration,1,1969.0
13081,,BAO_0000218,Plasma,,,CHEMBL623001,,A,,22224,,U,0,Autocuration,1,1969.0
13082,,BAO_0000218,,,,CHEMBL623002,,A,,50594,,N,1,Intermediate,1,
13083,,BAO_0000100,,,,CHEMBL623003,,P,,22229,,U,0,Autocuration,1,
13084,,BAO_0000019,,,,CHEMBL623004,,A,,22224,,U,0,Autocuration,1,
13085,,BAO_0000019,,,,CHEMBL623005,,A,,22224,,U,0,Autocuration,1,
13086,,BAO_0000019,,,,CHEMBL623006,,A,,22224,,U,0,Autocuration,1,
13087,,BAO_0000218,Liver,,,CHEMBL623007,,A,,50597,,N,1,Intermediate,1,2107.0
13088,,BAO_0000218,Bone,,,CHEMBL623008,,A,,50597,,N,1,Intermediate,1,10000001.0
13089,,BAO_0000218,Cerebellum,,,CHEMBL876654,,A,,50597,,N,1,Intermediate,1,2037.0
13090,,BAO_0000218,,,,CHEMBL623009,,A,,50597,,N,1,Intermediate,1,
13091,,BAO_0000218,,,,CHEMBL623010,,A,,50597,,N,1,Intermediate,1,
13092,,BAO_0000218,Heart,,,CHEMBL623011,,A,,50597,,N,1,Intermediate,1,948.0
13093,,BAO_0000218,Intestine,,,CHEMBL623012,,A,,50597,,N,1,Intermediate,1,160.0
13094,,BAO_0000019,,,,CHEMBL623013,,A,,22224,,U,0,Autocuration,1,
13095,,BAO_0000019,,,,CHEMBL623014,,A,,22224,,U,0,Autocuration,1,
13096,,BAO_0000019,Urine,,,CHEMBL623015,,A,,22224,,U,0,Autocuration,1,1088.0
13097,,BAO_0000019,Urine,,,CHEMBL623016,,A,,22224,,U,0,Autocuration,1,1088.0
13098,,BAO_0000019,Urine,,,CHEMBL624858,,A,,22224,,U,0,Autocuration,1,1088.0
13099,,BAO_0000218,,,,CHEMBL624859,,A,,50597,,N,1,Intermediate,1,
13100,,BAO_0000218,,,,CHEMBL624860,,A,,50597,,N,1,Intermediate,1,
13101,,BAO_0000218,,,,CHEMBL624861,,A,,50597,,N,1,Intermediate,1,
13102,,BAO_0000218,,,,CHEMBL624862,,A,,50597,,N,1,Intermediate,1,
13103,,BAO_0000218,,,,CHEMBL624863,,A,,50597,,N,1,Intermediate,1,
13104,,BAO_0000218,,,,CHEMBL876655,,A,,50597,,N,1,Intermediate,1,
13105,,BAO_0000218,,,,CHEMBL624864,,A,,50588,,N,1,Intermediate,1,
13106,,BAO_0000218,,,,CHEMBL624865,,A,,50588,,N,1,Intermediate,1,
13107,,BAO_0000218,,,,CHEMBL624866,,A,,50588,,N,1,Intermediate,1,
13108,,BAO_0000218,,,,CHEMBL624867,,F,,50588,,N,1,Expert,1,
13109,,BAO_0000218,,,,CHEMBL624868,,A,,50588,,N,1,Intermediate,1,
13110,,BAO_0000218,,,,CHEMBL628450,,A,,50588,,N,1,Intermediate,1,
13111,,BAO_0000218,,,,CHEMBL628451,,A,,50588,,N,1,Intermediate,1,
13112,,BAO_0000218,,,,CHEMBL628452,,A,,50588,,N,1,Intermediate,1,
13113,,BAO_0000218,,,,CHEMBL628453,,A,,50588,,N,1,Intermediate,1,
13114,,BAO_0000218,,,,CHEMBL628454,,A,,50588,,N,1,Intermediate,1,
13115,,BAO_0000218,,,,CHEMBL628455,,A,,50588,,N,1,Intermediate,1,
13116,,BAO_0000218,,,,CHEMBL628456,,A,,50588,,N,1,Intermediate,1,
13117,,BAO_0000218,,,,CHEMBL628457,,A,,50588,,N,1,Intermediate,1,
13118,,BAO_0000218,,,,CHEMBL877505,,A,,50588,,N,1,Intermediate,1,
13119,,BAO_0000218,,,,CHEMBL628458,,A,,50588,,N,1,Intermediate,1,
13120,,BAO_0000218,,,,CHEMBL628459,,A,,50588,,N,1,Intermediate,1,
13121,,BAO_0000218,,,,CHEMBL628460,,A,,50588,,N,1,Intermediate,1,
13122,,BAO_0000218,,,,CHEMBL628461,,A,,50588,,N,1,Intermediate,1,
13123,,BAO_0000218,,,,CHEMBL628462,,B,,22224,,U,0,Autocuration,1,
13124,,BAO_0000218,,,,CHEMBL628463,,A,,50588,,N,1,Intermediate,1,
13125,,BAO_0000218,,,,CHEMBL625666,,F,,50597,,N,1,Expert,1,
13126,,BAO_0000218,,,,CHEMBL625667,,B,,22224,,U,0,Autocuration,1,
13127,,BAO_0000218,,,,CHEMBL625668,,A,,50597,,N,1,Expert,1,
13128,,BAO_0000218,,,,CHEMBL625669,,A,,50597,,N,1,Intermediate,1,
13129,,BAO_0000019,,,,CHEMBL625670,,A,,22224,,U,0,Autocuration,1,
13130,,BAO_0000218,,,,CHEMBL625671,,A,,50597,,N,1,Intermediate,1,
13131,,BAO_0000218,,,,CHEMBL625672,,A,,50602,,N,1,Intermediate,1,
13132,,BAO_0000218,,,,CHEMBL625673,,A,,50602,,N,1,Intermediate,1,
13133,,BAO_0000218,,,,CHEMBL625674,,A,,50602,,N,1,Intermediate,1,
13134,,BAO_0000218,,,,CHEMBL625675,,A,,50602,,N,1,Intermediate,1,
13135,,BAO_0000218,,,,CHEMBL627637,,A,,50602,,N,1,Intermediate,1,
13136,,BAO_0000218,,,,CHEMBL627638,,A,,50602,,N,1,Intermediate,1,
13137,,BAO_0000218,,,,CHEMBL627639,,A,,50602,,N,1,Intermediate,1,
13138,,BAO_0000218,,,,CHEMBL627640,,A,,50602,,N,1,Intermediate,1,
13139,,BAO_0000218,,,,CHEMBL627641,,A,,50602,,N,1,Intermediate,1,
13140,,BAO_0000218,,,,CHEMBL627642,,A,,50602,,N,1,Intermediate,1,
13141,,BAO_0000218,,,,CHEMBL877506,,A,,50602,,N,1,Intermediate,1,
13142,,BAO_0000218,,,,CHEMBL627275,,A,,50594,,N,1,Intermediate,1,
13143,,BAO_0000218,,,,CHEMBL627643,,A,,50506,,N,1,Intermediate,1,
13144,,BAO_0000218,,,,CHEMBL631246,,A,,50506,,N,1,Intermediate,1,
13145,,BAO_0000218,,,,CHEMBL631247,,A,,50506,,N,1,Intermediate,1,
13146,,BAO_0000218,,,,CHEMBL629532,,A,,50506,,N,1,Intermediate,1,
13147,,BAO_0000218,,,,CHEMBL629533,,A,,50506,,N,1,Intermediate,1,
13148,,BAO_0000218,,,,CHEMBL629534,,A,,50506,,N,1,Intermediate,1,
13149,,BAO_0000218,,,,CHEMBL629535,,A,,50506,,N,1,Intermediate,1,
13150,,BAO_0000019,,,,CHEMBL625932,,A,,22224,,U,0,Autocuration,1,
13151,,BAO_0000019,,,,CHEMBL625933,,A,,22224,,U,0,Autocuration,1,
13152,,BAO_0000218,,,,CHEMBL625934,,A,,50597,,N,1,Intermediate,1,
13153,,BAO_0000218,,,,CHEMBL625935,,A,,22224,,U,0,Autocuration,1,
13154,,BAO_0000218,,,,CHEMBL625936,,A,,50597,,N,1,Intermediate,1,
13155,,BAO_0000218,,,,CHEMBL625937,,A,,50597,,N,1,Intermediate,1,
13156,,BAO_0000218,,,,CHEMBL625938,,A,,50588,,N,1,Intermediate,1,
13157,,BAO_0000218,Bile,,,CHEMBL625939,,A,,50597,,N,1,Intermediate,1,1970.0
13158,,BAO_0000218,Bile,,,CHEMBL625940,,A,,50597,,N,1,Intermediate,1,1970.0
13159,,BAO_0000218,Bile,,,CHEMBL874464,,A,,50597,,N,1,Intermediate,1,1970.0
13160,,BAO_0000218,Bile,,,CHEMBL625941,,A,,50597,,N,1,Intermediate,1,1970.0
13161,,BAO_0000218,Bile,,,CHEMBL625942,,A,,50597,,N,1,Intermediate,1,1970.0
13162,,BAO_0000218,Bile,,,CHEMBL625943,,A,,50597,,N,1,Intermediate,1,1970.0
13163,,BAO_0000218,Serum,,,CHEMBL625944,,A,,50587,,N,1,Intermediate,1,1977.0
13164,,BAO_0000019,,,,CHEMBL625945,,A,,22224,,U,0,Autocuration,1,
13165,,BAO_0000019,,,,CHEMBL625946,,A,,22224,,U,0,Autocuration,1,
13166,,BAO_0000218,,,,CHEMBL625947,,A,,22224,,U,0,Autocuration,1,
13167,,BAO_0000218,,,,CHEMBL625948,,A,,50597,,N,1,Intermediate,1,
13168,,BAO_0000218,,,,CHEMBL625949,,A,,22224,,U,0,Autocuration,1,
13169,,BAO_0000218,,,,CHEMBL625950,,A,,22224,,U,0,Autocuration,1,
13170,,BAO_0000218,,,,CHEMBL625951,,A,,22224,,U,0,Autocuration,1,
13171,,BAO_0000218,,,,CHEMBL625952,,A,,22224,,U,0,Autocuration,1,
13172,,BAO_0000218,,,,CHEMBL625953,,A,,22224,,U,0,Autocuration,1,
13173,,BAO_0000218,,,,CHEMBL625954,,A,,22224,,U,0,Autocuration,1,
13174,,BAO_0000218,,,,CHEMBL882959,,A,,22224,,U,0,Autocuration,1,
13175,,BAO_0000218,,,,CHEMBL625955,,A,,50588,,N,1,Intermediate,1,
13176,,BAO_0000218,,,,CHEMBL625956,,A,,22224,,U,0,Autocuration,1,
13177,,BAO_0000218,,,,CHEMBL625957,,A,,100710,,N,1,Intermediate,1,
13178,,BAO_0000218,,,,CHEMBL625958,,A,,50597,,N,1,Intermediate,1,
13179,,BAO_0000218,,,,CHEMBL625959,,A,,50597,,N,1,Intermediate,1,
13180,,BAO_0000218,,,,CHEMBL626642,,A,,50597,,N,1,Intermediate,1,
13181,,BAO_0000218,,,,CHEMBL631330,,A,,50597,,N,1,Intermediate,1,
13182,,BAO_0000218,,,,CHEMBL631331,,A,,50597,,N,1,Intermediate,1,
13183,,BAO_0000218,,,,CHEMBL631332,,A,,50597,,N,1,Intermediate,1,
13184,,BAO_0000218,,,,CHEMBL631333,,A,,50597,,N,1,Intermediate,1,
13185,,BAO_0000218,,,,CHEMBL632018,,A,,50597,,N,1,Intermediate,1,
13186,,BAO_0000218,,,,CHEMBL632019,,A,,50597,,N,1,Intermediate,1,
13187,,BAO_0000218,,,,CHEMBL632020,,A,,50597,,N,1,Intermediate,1,
13188,,BAO_0000218,,,,CHEMBL632021,,A,,50597,,N,1,Intermediate,1,
13189,,BAO_0000218,,,,CHEMBL632022,,A,,50597,,N,1,Intermediate,1,
13190,,BAO_0000218,,,,CHEMBL632023,,A,,50597,,N,1,Intermediate,1,
13191,,BAO_0000218,,,,CHEMBL632024,,A,,50597,,N,1,Intermediate,1,
13192,,BAO_0000218,,,,CHEMBL874472,,A,,50597,,N,1,Intermediate,1,
13193,,BAO_0000218,,,,CHEMBL632025,,A,,50597,,N,1,Intermediate,1,
13194,,BAO_0000218,,,,CHEMBL632026,,A,,50597,,N,1,Intermediate,1,
13195,,BAO_0000218,,,,CHEMBL632027,,A,,50597,,N,1,Intermediate,1,
13196,,BAO_0000218,,,,CHEMBL632028,,A,,50597,,N,1,Intermediate,1,
13197,,BAO_0000218,,,,CHEMBL626430,,A,,50597,,N,1,Intermediate,1,
13198,,BAO_0000218,,,,CHEMBL626431,,A,,50597,,N,1,Intermediate,1,
13199,,BAO_0000218,,,,CHEMBL626432,,A,,50597,,N,1,Intermediate,1,
13200,,BAO_0000218,,,,CHEMBL626433,,A,,50597,,N,1,Intermediate,1,
13201,,BAO_0000218,,,,CHEMBL626434,,A,,50597,,N,1,Intermediate,1,
13202,,BAO_0000218,,,,CHEMBL627280,,A,,50597,,N,1,Intermediate,1,
13203,,BAO_0000218,,,,CHEMBL627281,,A,,50597,,N,1,Intermediate,1,
13204,,BAO_0000218,,,,CHEMBL627282,,A,,50597,,N,1,Intermediate,1,
13205,,BAO_0000019,,,,CHEMBL627283,,A,,22224,,U,0,Autocuration,1,
13206,,BAO_0000218,,,,CHEMBL627284,,A,,22224,,U,0,Autocuration,1,
13207,,BAO_0000218,,,,CHEMBL627285,,A,,50597,,N,1,Intermediate,1,
13208,,BAO_0000218,,,,CHEMBL627286,,A,,22224,,U,0,Autocuration,1,
13209,,BAO_0000218,,,,CHEMBL875477,,A,,50597,,N,1,Intermediate,1,
13210,,BAO_0000218,,,,CHEMBL627287,,A,,50597,,N,1,Intermediate,1,
13211,,BAO_0000218,,,,CHEMBL627288,,A,,50588,,N,1,Intermediate,1,
13212,,BAO_0000218,,,,CHEMBL627289,,A,,50597,,N,1,Intermediate,1,
13213,,BAO_0000218,Plasma,,,CHEMBL627290,,A,,50597,,N,1,Intermediate,1,1969.0
13214,,BAO_0000218,,,,CHEMBL627291,,A,,22224,,U,0,Autocuration,1,
13215,,BAO_0000218,,,,CHEMBL627292,,A,,22224,,U,0,Autocuration,1,
13216,,BAO_0000218,,,,CHEMBL627293,,A,,22224,,U,0,Autocuration,1,
13217,,BAO_0000218,,,,CHEMBL627294,,A,,22224,,U,0,Autocuration,1,
13218,,BAO_0000218,,,,CHEMBL875478,,A,,22224,,U,0,Autocuration,1,
13219,,BAO_0000218,,,,CHEMBL627295,,A,,22224,,U,0,Autocuration,1,
13220,,BAO_0000218,,,,CHEMBL627296,,A,,50594,,N,1,Intermediate,1,
13221,,BAO_0000218,,,,CHEMBL626119,,A,,50592,,N,1,Intermediate,1,
13222,,BAO_0000218,,,,CHEMBL626120,,A,,50597,,N,1,Intermediate,1,
13223,,BAO_0000218,,,,CHEMBL626121,,A,,50597,,N,1,Intermediate,1,
13224,,BAO_0000218,,,,CHEMBL626122,,A,,22224,,U,0,Autocuration,1,
13225,,BAO_0000218,,,,CHEMBL626123,,A,,50597,,N,1,Intermediate,1,
13226,,BAO_0000218,,,,CHEMBL623456,,A,,50588,,N,1,Intermediate,1,
13227,,BAO_0000218,,,,CHEMBL623457,,A,,50597,,N,1,Intermediate,1,
13228,,BAO_0000218,,,,CHEMBL623458,,A,,50597,,N,1,Intermediate,1,
13229,,BAO_0000218,,,,CHEMBL623459,,A,,22224,,U,0,Autocuration,1,
13230,,BAO_0000218,,,,CHEMBL875484,,A,,22224,,U,0,Autocuration,1,
13231,,BAO_0000218,,,,CHEMBL623460,,A,,22224,,U,0,Autocuration,1,
13232,,BAO_0000218,,,,CHEMBL623461,,A,,22224,,U,0,Autocuration,1,
13233,,BAO_0000218,,,,CHEMBL623462,,A,,22224,,U,0,Autocuration,1,
13234,,BAO_0000218,,,,CHEMBL627386,,A,,22224,,U,0,Autocuration,1,
13235,,BAO_0000218,Kidney,,,CHEMBL627387,,A,,50597,,N,1,Intermediate,1,2113.0
13236,,BAO_0000218,Liver,,,CHEMBL627388,,A,,50597,,N,1,Intermediate,1,2107.0
13237,,BAO_0000218,Lung,,,CHEMBL627389,,A,,50597,,N,1,Intermediate,1,2048.0
13238,,BAO_0000218,Muscle tissue,,,CHEMBL627390,,A,,50597,,N,1,Intermediate,1,2385.0
13239,,BAO_0000218,Plasma,,,CHEMBL627391,,A,,50597,,N,1,Intermediate,1,1969.0
13240,,BAO_0000218,,,,CHEMBL627392,,A,,50597,,N,1,Intermediate,1,
13241,,BAO_0000218,Spleen,,,CHEMBL627393,,A,,50597,,N,1,Intermediate,1,2106.0
13242,,BAO_0000218,Trachea,,,CHEMBL627394,,A,,50597,,N,1,Intermediate,1,3126.0
13243,,BAO_0000218,Bone,,,CHEMBL627395,,A,,50597,,N,1,Intermediate,1,10000001.0
13244,,BAO_0000218,Cerebellum,,,CHEMBL875485,,A,,50597,,N,1,Intermediate,1,2037.0
13245,,BAO_0000218,,,,CHEMBL627396,,A,,50597,,N,1,Intermediate,1,
13246,,BAO_0000218,,,,CHEMBL627397,,A,,50597,,N,1,Intermediate,1,
13247,,BAO_0000218,Heart,,,CHEMBL627398,,A,,50597,,N,1,Intermediate,1,948.0
13248,,BAO_0000218,Bone,,,CHEMBL627399,,A,,50597,,N,1,Intermediate,1,10000001.0
13249,,BAO_0000218,Kidney,,,CHEMBL627400,,A,,50597,,N,1,Intermediate,1,2113.0
13250,,BAO_0000218,Liver,,,CHEMBL627401,,A,,50597,,N,1,Intermediate,1,2107.0
13251,,BAO_0000218,Lung,,,CHEMBL627402,,A,,50597,,N,1,Intermediate,1,2048.0
13252,,BAO_0000218,Muscle tissue,,,CHEMBL627403,,A,,50597,,N,1,Intermediate,1,2385.0
13253,,BAO_0000218,Plasma,,,CHEMBL627404,,A,,50597,,N,1,Intermediate,1,1969.0
13254,,BAO_0000218,,,,CHEMBL623101,,A,,50597,,N,1,Intermediate,1,
13255,,BAO_0000218,Spleen,,,CHEMBL877480,,A,,50597,,N,1,Intermediate,1,2106.0
13256,,BAO_0000218,Trachea,,,CHEMBL623102,,A,,50597,,N,1,Intermediate,1,3126.0
13257,,BAO_0000218,Bone,,,CHEMBL623103,,A,,50597,,N,1,Intermediate,1,10000001.0
13258,,BAO_0000218,Cerebellum,,,CHEMBL623104,,A,,50597,,N,1,Intermediate,1,2037.0
13259,,BAO_0000218,,,,CHEMBL623105,,A,,50597,,N,1,Intermediate,1,
13260,,BAO_0000218,,,,CHEMBL623106,,A,,50597,,N,1,Intermediate,1,
13261,,BAO_0000218,Heart,,,CHEMBL623107,,A,,50597,,N,1,Intermediate,1,948.0
13262,,BAO_0000218,Intestine,,,CHEMBL623108,,A,,50597,,N,1,Intermediate,1,160.0
13263,,BAO_0000218,Kidney,,,CHEMBL623109,,A,,50597,,N,1,Intermediate,1,2113.0
13264,,BAO_0000218,Liver,,,CHEMBL623110,,A,,50597,,N,1,Intermediate,1,2107.0
13265,,BAO_0000218,Lung,,,CHEMBL623111,,A,,50597,,N,1,Intermediate,1,2048.0
13266,,BAO_0000218,Muscle tissue,,,CHEMBL625060,,A,,50597,,N,1,Intermediate,1,2385.0
13267,,BAO_0000218,Plasma,,,CHEMBL625061,,A,,50597,,N,1,Intermediate,1,1969.0
13268,,BAO_0000218,,,,CHEMBL625062,,A,,50597,,N,1,Intermediate,1,
13269,,BAO_0000218,Spleen,,,CHEMBL625063,,A,,50597,,N,1,Intermediate,1,2106.0
13270,,BAO_0000218,Trachea,,,CHEMBL625064,,A,,50597,,N,1,Intermediate,1,3126.0
13271,,BAO_0000218,Bone,,,CHEMBL625065,,A,,50597,,N,1,Intermediate,1,10000001.0
13272,,BAO_0000218,Cerebellum,,,CHEMBL625066,,A,,50597,,N,1,Intermediate,1,2037.0
13273,,BAO_0000218,,,,CHEMBL625067,,A,,50597,,N,1,Intermediate,1,
13274,,BAO_0000218,,,,CHEMBL625068,,A,,50597,,N,1,Intermediate,1,
13275,,BAO_0000218,Heart,,,CHEMBL622159,,A,,50597,,N,1,Intermediate,1,948.0
13276,,BAO_0000218,Intestine,,,CHEMBL622160,,A,,50597,,N,1,Intermediate,1,160.0
13277,,BAO_0000218,Kidney,,,CHEMBL622161,,A,,50597,,N,1,Intermediate,1,2113.0
13278,,BAO_0000218,Lung,,,CHEMBL622162,,A,,50597,,N,1,Intermediate,1,2048.0
13279,,BAO_0000218,Muscle tissue,,,CHEMBL622163,,A,,50597,,N,1,Intermediate,1,2385.0
13280,,BAO_0000218,Plasma,,,CHEMBL622313,,A,,50597,,N,1,Intermediate,1,1969.0
13281,,BAO_0000218,,,,CHEMBL622314,,A,,50597,,N,1,Intermediate,1,
13282,,BAO_0000218,Spleen,,,CHEMBL622315,,A,,50597,,N,1,Intermediate,1,2106.0
13283,,BAO_0000218,Trachea,,,CHEMBL622316,,A,,50597,,N,1,Intermediate,1,3126.0
13284,,BAO_0000218,,,,CHEMBL877486,,A,,50212,,N,1,Intermediate,1,
13285,,BAO_0000019,,,,CHEMBL622317,,A,,22224,,U,0,Autocuration,1,
13286,,BAO_0000019,,,,CHEMBL622318,,A,,22224,,U,0,Autocuration,1,
13287,,BAO_0000019,,,,CHEMBL622319,,A,,22224,,U,0,Autocuration,1,
13288,,BAO_0000019,,,,CHEMBL622320,,A,,22224,,U,0,Autocuration,1,
13289,,BAO_0000019,,,,CHEMBL622321,,A,,22224,,U,0,Autocuration,1,
13290,,BAO_0000019,,,,CHEMBL622322,,A,,22224,,U,0,Autocuration,1,
13291,,BAO_0000019,,,,CHEMBL622323,,A,,22224,,U,0,Autocuration,1,
13292,,BAO_0000218,,,,CHEMBL622324,,A,,50597,,N,1,Intermediate,1,
13293,,BAO_0000218,Urine,,,CHEMBL622325,,A,,50588,,N,1,Intermediate,1,1088.0
13294,,BAO_0000218,Urine,,,CHEMBL622326,,A,,50588,,N,1,Intermediate,1,1088.0
13295,,BAO_0000218,Urine,,,CHEMBL877487,,A,,50588,,N,1,Intermediate,1,1088.0
13296,,BAO_0000218,Urine,,,CHEMBL622327,,A,,50588,,N,1,Intermediate,1,1088.0
13297,,BAO_0000218,Urine,,,CHEMBL622328,,A,,50588,,N,1,Intermediate,1,1088.0
13298,,BAO_0000218,Urine,,,CHEMBL622329,,A,,50588,,N,1,Intermediate,1,1088.0
13299,,BAO_0000218,Urine,,,CHEMBL622330,,A,,50588,,N,1,Intermediate,1,1088.0
13300,,BAO_0000218,Urine,,,CHEMBL622331,,A,,50588,,N,1,Intermediate,1,1088.0
13301,,BAO_0000218,Urine,,,CHEMBL622332,,A,,50588,,N,1,Intermediate,1,1088.0
13302,,BAO_0000218,Urine,,,CHEMBL622333,,A,,50588,,N,1,Intermediate,1,1088.0
13303,,BAO_0000218,Urine,,,CHEMBL627658,,A,,22224,,U,0,Autocuration,1,1088.0
13304,,BAO_0000218,Urine,,,CHEMBL630428,,A,,22224,,U,0,Autocuration,1,1088.0
13305,,BAO_0000218,Urine,,,CHEMBL630429,,A,,22224,,U,0,Autocuration,1,1088.0
13306,,BAO_0000218,Urine,,,CHEMBL630430,,A,,22224,,U,0,Autocuration,1,1088.0
13307,,BAO_0000218,Urine,,,CHEMBL630431,,A,,22224,,U,0,Autocuration,1,1088.0
13308,,BAO_0000218,Urine,,,CHEMBL630432,,A,,50597,,N,1,Intermediate,1,1088.0
13309,,BAO_0000218,Urine,,,CHEMBL630433,,A,,50597,,N,1,Intermediate,1,1088.0
13310,,BAO_0000218,Urine,,,CHEMBL630434,,A,,50597,,N,1,Intermediate,1,1088.0
13311,,BAO_0000218,Urine,,,CHEMBL629372,,A,,50597,,N,1,Intermediate,1,1088.0
13312,,BAO_0000218,Urine,,,CHEMBL629553,,A,,50597,,N,1,Intermediate,1,1088.0
13313,,BAO_0000218,Urine,,,CHEMBL629554,,A,,50597,,N,1,Intermediate,1,1088.0
13314,,BAO_0000218,Urine,,,CHEMBL874447,,A,,50597,,N,1,Intermediate,1,1088.0
13315,,BAO_0000218,Urine,,,CHEMBL629555,,A,,50597,,N,1,Intermediate,1,1088.0
