doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
16597,N,,,A2780,,81034,1,Expert,,6936,F,,,1,BAO_0000219,Inhibition of A2780 / DDP-R human ovarian carcinoma cell proliferation,478.0,,,Homo sapiens,CHEMBL621968,9606.0
16597,N,,,A2780,,81034,1,Expert,,6937,F,,,1,BAO_0000219,Inhibition of A2780 / TAX-R human ovarian carcinoma cell proliferation,478.0,,,Homo sapiens,CHEMBL621969,9606.0
16597,N,,,A2780,,81034,1,Expert,,6938,F,,,1,BAO_0000219,Inhibition of A2780 / TAX-S human ovarian carcinoma cell proliferation,478.0,,,Homo sapiens,CHEMBL621970,9606.0
15608,N,,,A2780,,81034,1,Intermediate,,6939,F,,,1,BAO_0000219,cytotoxic activity toward A2780 ovarian human cell line resistant (R) to cisplatin in experiment 2,478.0,,,Homo sapiens,CHEMBL621971,9606.0
15608,N,,,A2780,,81034,1,Intermediate,,6940,F,,,1,BAO_0000219,cytotoxic activity toward A2780 ovarian human cell line resistant (R) to cisplatin in experiment 3,478.0,,,Homo sapiens,CHEMBL621972,9606.0
15608,N,,,A2780,,81034,1,Intermediate,,6941,F,,,1,BAO_0000219,cytotoxic activity toward A2780 ovarian human cell line resistant (R) to cisplatin in experiment 5,478.0,,,Homo sapiens,CHEMBL884108,9606.0
15296,U,,,,,22224,0,Autocuration,,6942,F,,,1,BAO_0000019,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,,,,Cricetulus griseus,CHEMBL623826,10029.0
10251,U,,,CHO-AA8,,22224,0,Autocuration,,6943,A,,,1,BAO_0000219,Evaluated for cytotoxicity under aerobic conditions against AA8 cells using microassay,185.0,,,Cricetulus griseus,CHEMBL623827,10029.0
10251,U,,,CHO-AA8,,22224,0,Autocuration,,6944,F,,,1,BAO_0000219,Evaluated for growth inhibition of AA8 cells under aerobic conditions,185.0,,,Cricetulus griseus,CHEMBL623828,10029.0
10251,U,,,CHO-AA8,,22224,0,Autocuration,,6945,F,,,1,BAO_0000219,Evaluated for growth inhibition of AA8 cells under aerobic or hypoxic conditions,185.0,,,Cricetulus griseus,CHEMBL623829,10029.0
10251,U,,,CHO-AA8,,22224,0,Autocuration,,6946,F,,,1,BAO_0000219,Evaluated for growth inhibition of AA8 cells under aerobic or hypoxic conditions (air/N2),185.0,,,Cricetulus griseus,CHEMBL623830,10029.0
11858,U,,,,,22224,0,Autocuration,,6947,F,,,1,BAO_0000019,Growth inhibition against CHO-derived cell line AA8,,,,Cricetulus griseus,CHEMBL623831,10029.0
11858,U,,,CHO-AA8,,22224,0,Autocuration,,6948,F,,,1,BAO_0000219,Growth inhibition against CHO-derived cell line AA8 (Non toxic at solubility limit) [RB6145 used as positive control],185.0,,,Cricetulus griseus,CHEMBL623832,10029.0
11616,N,,,CHO-AA8,,80089,1,Expert,,6949,F,,,1,BAO_0000219,Growth inhibition in CHO subline AA8 cells exposed for 18 hr under aerobic(air) conditions,185.0,,,hampster,CHEMBL623833,36483.0
11616,N,,,CHO-AA8,,80089,1,Expert,,6950,F,,,1,BAO_0000219,Growth inhibitory activity against CHO subline AA8 cells exposed for 18 hr under aerobic conditions,185.0,,,Cricetulus griseus,CHEMBL623834,10029.0
10518,U,,,CHO-AA8,,22224,0,Autocuration,,6951,F,,,1,BAO_0000219,Tested for the concentration of the drug to reduce cell numbers to 50 percent of controls against AA8 cells in the microassay,185.0,,,Cricetulus griseus,CHEMBL623835,10029.0
11396,U,,,CHO-AA8,,22224,0,Autocuration,,6952,F,,,1,BAO_0000219,Growth inhibition of aerobic chinese hamster ovary fibroblast AA8 cell line using an exposure time of 18 hours,185.0,,,Cricetulus griseus,CHEMBL623836,10029.0
10518,U,,,CHO-AA8,,22224,0,Autocuration,,6953,F,,,1,BAO_0000219,IC50 (air/N2) ratio of the drug to reduce cell numbers to 50 percent of controls using AA8 cells in the microassay,185.0,,,Cricetulus griseus,CHEMBL623837,10029.0
11616,N,,,CHO-AA8,,80089,1,Expert,,6954,F,,,1,BAO_0000219,In vitro therapeutic index as ratio of CT10 and C1.3 calculated for AA8 cells.,185.0,,,Cricetulus griseus,CHEMBL623838,10029.0
14837,H,,,,,12675,8,Autocuration,,6955,F,,,1,BAO_0000019,compound was evaluated for association constant (Ka) of isolated serum protein AAG,,,,,CHEMBL623839,
14837,H,,,,,12675,8,Autocuration,,6956,F,,,1,BAO_0000019,Number of binding sites (n) of isolated serum protein AAG,,,,,CHEMBL623840,
16037,M,,,,,22222,3,Intermediate,,6957,B,,,1,BAO_0000225,Association constant for binding to AATT duplex,,,,,CHEMBL623841,
16597,N,,,ABAE,,100090,1,Expert,,6958,F,,,1,BAO_0000219,Inhibition of ABAE human fibroblast cell proliferation,416.0,,,Homo sapiens,CHEMBL623842,9606.0
8831,N,,,AC755,,80668,1,Intermediate,,6959,F,,,1,BAO_0000218,"Compound was evaluated for the antitumor activity against AC755 breast carcinoma for ip administration and daily x 10 schedule; Number of toxic deaths over total number of mice per group (T/C), 1/7 at dose of 25 mg/kg",1064.0,,,Mus musculus,CHEMBL623843,10090.0
13419,D,,,,,102444,9,Expert,,6960,F,,,1,BAO_0000218,Percent change in total cholesterol(TC) versus (T0)- at which drug intervention begins at a dose of 25 mg/kg in the chronic cholesterol-fed rabbit model,,,,Oryctolagus cuniculus,CHEMBL618669,9986.0
13419,D,,,,In vivo,102444,9,Expert,,6961,F,,,1,BAO_0000218,Oral bioactivity expressed as %inhibition after 4 hours of drug administration (dose 25 mg/kg) in rabbit bioassay,,,,Oryctolagus cuniculus,CHEMBL618670,9986.0
15778,H,,,,,69,8,Autocuration,,6962,B,,,1,BAO_0000357,Inhibitory activity against angiotensin-converting enzyme (ACE).,,,,,CHEMBL618671,
15778,H,,,,,69,8,Autocuration,,6963,B,,,1,BAO_0000357,oral activity against angiotensin -converting enzyme ( ACE) and neutral endopeptidase in mouse.,,,,,CHEMBL618672,
12988,N,,,ACH-2 cell line,,80669,1,Intermediate,,6964,F,,,1,BAO_0000219,Effect against HIV-1 chronically infected promonocytic cell line ACH-2 cells,978.0,,,Homo sapiens,CHEMBL618673,9606.0
12988,N,,,ACH-2 cell line,,80669,1,Intermediate,,6965,F,,,1,BAO_0000219,Effect against HIV-1 chronically infected promonocytic cell line ACH-2 cells in the presence of PMA(phorbol 12-myristate 13-acetate),978.0,,,Homo sapiens,CHEMBL618674,9606.0
12988,U,,,T cell line,,22224,0,Autocuration,,6966,F,,,1,BAO_0000219,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2,998.0,,,Human immunodeficiency virus 1,CHEMBL618675,11676.0
12988,U,,,T cell line,,22224,0,Autocuration,,6967,F,,,1,BAO_0000219,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2 in the presence of PMA(phorbol 12-myristate 13-acetate),998.0,,,Human immunodeficiency virus 1,CHEMBL618676,11676.0
12988,U,,,T cell line,,22224,0,Autocuration,,6968,F,,,1,BAO_0000219,Effect against HIV-1 expression in a chronically infected human T cell line ACH-2i n the presence of PMA(phorbol 12-myristate 13-acetate),998.0,,,Human immunodeficiency virus 1,CHEMBL618677,11676.0
11843,N,,,ACHN,,80025,1,Intermediate,,6969,F,,,1,BAO_0000219,Inhibition of growth of renal cancer ACHN cell line,626.0,,,Homo sapiens,CHEMBL618678,9606.0
16939,N,,,ACHN,,80025,1,Intermediate,,6970,F,,,1,BAO_0000219,Inhibition of growth of ACHN renal cancer cell line,626.0,,,Homo sapiens,CHEMBL618679,9606.0
4782,N,,,ACHN,,80025,1,Intermediate,,6971,F,,,1,BAO_0000219,Inhibitory concentration required against ACHN renal cancer cell line,626.0,,,Homo sapiens,CHEMBL618680,9606.0
6310,N,,,ACHN,,80025,1,Expert,,6972,F,,,1,BAO_0000219,Concentration required to inhibit growth of human renal (ACHN) cell line,626.0,,,Homo sapiens,CHEMBL618681,9606.0
6310,N,,,ACHN,,80025,1,Intermediate,,6973,F,,,1,BAO_0000219,Concentration required to inhibit growth of human renal (ACHN) cell line; nt = not tested,626.0,,,Homo sapiens,CHEMBL618682,9606.0
12858,N,,,ACHN,,80025,1,Intermediate,,6974,F,,,1,BAO_0000219,Cytotoxic activity against ACHN Renal cancer cell line,626.0,,,Homo sapiens,CHEMBL618683,9606.0
17380,N,,,ACHN,,80025,1,Intermediate,,6975,F,,,1,BAO_0000219,Cytotoxicity evaluation against ACHN renal cancer cells,626.0,,,Homo sapiens,CHEMBL618684,9606.0
5858,N,,,ACHN,,80025,1,Intermediate,,6976,F,,,1,BAO_0000219,In vitro antitumor activity against human renal ACHN cell line,626.0,,,Homo sapiens,CHEMBL618685,9606.0
3838,N,,,ACHN,,80025,1,Intermediate,,6977,F,,,1,BAO_0000219,In vitro growth inhibition of compound was determined against ACHN cell lines of Renal cancer,626.0,,,Homo sapiens,CHEMBL876499,9606.0
3838,N,,,ACHN,,80025,1,Intermediate,,6978,F,,,1,BAO_0000219,In vitro growth inhibition of compound was determined against ACHN cell lines of Renal cancer,626.0,,,Homo sapiens,CHEMBL618686,9606.0
5406,N,,,ACHN,,80025,1,Intermediate,,6979,F,,,1,BAO_0000219,"Tested for the cytotoxicity against the Renal cancer cell line ACHN, growth inhibition by 50% is reported",626.0,,,Homo sapiens,CHEMBL618687,9606.0
4071,N,,,ACHN,,80025,1,Intermediate,,6980,F,,,1,BAO_0000219,The compound was tested in vitro for cytotoxicity against human tumor cell line ACHN (renal).,626.0,,,Homo sapiens,CHEMBL618688,9606.0
4071,N,,,ACHN,,80025,1,Expert,,6981,F,,,1,BAO_0000219,Tested in vitro for cytotoxicity against human tumor cell line ACHN (renal).,626.0,,,Homo sapiens,CHEMBL618689,9606.0
4071,N,,,ACHN,,80025,1,Intermediate,,6982,F,,,1,BAO_0000219,The compound was tested in vitro for cytotoxicity against human tumor cell line ACHN (renal); Not determined,626.0,,,Homo sapiens,CHEMBL618690,9606.0
15002,N,,,ACHN,,80025,1,Intermediate,,6983,F,,,1,BAO_0000219,Antitumor activity was evaluated against human renal adenocarcinoma cell line ACHN.,626.0,,,Homo sapiens,CHEMBL618691,9606.0
14769,N,,,ACHN,,80025,1,Intermediate,,6984,F,,,1,BAO_0000219,Compound was evaluated for in vitro activity against ACHN kidney cell lines (Human tumor cells ),626.0,,,Homo sapiens,CHEMBL619373,9606.0
13958,N,,,ACHN,,80025,1,Intermediate,,6985,F,,,1,BAO_0000219,"Compound was tested for antiproliferative activity against ACHN, human renal adenocarcinoma",626.0,,,Homo sapiens,CHEMBL884008,9606.0
1665,N,,,ACHN,,80025,1,Intermediate,,6986,F,,,1,BAO_0000219,Compound was tested for its effect on the proliferation of ACHN human kidney adenocarcinoma,626.0,,,Homo sapiens,CHEMBL619374,9606.0
15354,N,,,ACHN,,80025,1,Intermediate,,6987,F,,,1,BAO_0000219,Compound was tested for the growth inhibition of ACHN renal tumor cell line,626.0,,,Homo sapiens,CHEMBL619375,9606.0
15354,N,,,ACHN,,80025,1,Intermediate,,6988,F,,,1,BAO_0000219,Compound was tested for the growth inhibition of ACHN renal tumor cell line; ND=Not determined,626.0,,,Homo sapiens,CHEMBL619376,9606.0
13978,N,,,ACHN,,80025,1,Intermediate,,6989,F,,,1,BAO_0000219,In vitro Growth Inhibitory activity against ACHN Human kidney cancer cell line,626.0,,,Homo sapiens,CHEMBL619377,9606.0
6798,N,,,ACHN,,80025,1,Intermediate,,6990,F,,,1,BAO_0000219,In vitro cytotoxicity against human renal adenocarcinoma (ACHN) tumor cell line,626.0,,,Homo sapiens,CHEMBL619378,9606.0
2959,N,,,,In vivo,50588,1,Intermediate,,6991,A,,,1,BAO_0000218,Tmax value after administration of 4 mg/Kg oral dose in dog,,,,Canis lupus familiaris,CHEMBL872527,9615.0
9932,N,,,,,50588,1,Intermediate,,6992,A,,,1,BAO_0000218,"Time to peak response on lowering of vascular resistance, in dogs when administered intravenously",,,,Canis lupus familiaris,CHEMBL876500,9615.0
5546,N,,,,,50588,1,Intermediate,,6993,A,,,1,BAO_0000218,Unbound plasma was determined in Beagle dog at a dose of 1 mg/kg by iv administration,,,,Canis lupus familiaris,CHEMBL619379,9615.0
16907,N,,,,In vivo,50588,1,Intermediate,,6994,A,,,1,BAO_0000218,Volume distribution after 15 mg/kg iv dose in Dogs,,,,Canis lupus familiaris,CHEMBL619538,9615.0
16907,N,,,,In vivo,50588,1,Intermediate,,6995,A,,,1,BAO_0000218,Volume distribution after 30 mg/kg po dose in Dogs,,,,Canis lupus familiaris,CHEMBL619539,9615.0
4257,N,,,,In vivo,50588,1,Intermediate,,6996,A,,,1,BAO_0000218,Volume of distribution was determined in dog after a 3 mg/kg of iv dose,,,,Canis lupus familiaris,CHEMBL619540,9615.0
4305,N,,,,In vivo,50588,1,Intermediate,,6997,A,,,1,BAO_0000218,Volume of distribution was determined by iv administration in dogs at a dose of 1 mg/kg,,,,Canis lupus familiaris,CHEMBL619541,9615.0
5472,N,,,,In vivo,50588,1,Intermediate,,6998,A,,,1,BAO_0000218,Volume of distribution was evaluated in dog,,,,Canis lupus familiaris,CHEMBL619542,9615.0
6062,N,,,,In vivo,50588,1,Intermediate,,6999,A,,,1,BAO_0000218,Terminal phase volume of distribution was measured in dog after an iv dose of 1 mg/kg,,,,Canis lupus familiaris,CHEMBL619543,9615.0
3598,N,,,,,50588,1,Expert,,7000,A,,,1,BAO_0000218,Apparent volume of the central plasma compartment (Vc) of compound determined in dog after iv administration at a dose of 10 mg/kg,,,,Canis lupus familiaris,CHEMBL619544,9615.0
12500,N,,,,In vivo,50588,1,Intermediate,,7001,A,,,1,BAO_0000218,The compound was tested for volume of distribution in dog,,,,Canis lupus familiaris,CHEMBL619545,9615.0
12500,N,,,,In vivo,50588,1,Intermediate,,7002,A,,,1,BAO_0000218,The compound was tested for volume of distribution in dog at dose of 3-10 mgkg,,,,Canis lupus familiaris,CHEMBL619546,9615.0
6227,N,,,,In vivo,50588,1,Intermediate,,7003,A,,,1,BAO_0000218,Vd (1 mg/kg) was determined in dog (in vivo),,,,Canis lupus familiaris,CHEMBL619547,9615.0
6227,N,,,,In vivo,50588,1,Intermediate,,7004,A,,,1,BAO_0000218,Vd in dog,,,,Canis lupus familiaris,CHEMBL619548,9615.0
4219,N,,,,In vivo,50588,1,Intermediate,,7005,A,,,1,BAO_0000218,Volume distribution was determined,,,,Canis lupus familiaris,CHEMBL619549,9615.0
1696,N,,,,In vivo,50588,1,Intermediate,,7006,A,,,1,BAO_0000218,Volume of distribution in dog,,,,Canis lupus familiaris,CHEMBL619550,9615.0
5542,N,,,,In vivo,50588,1,Intermediate,,7007,A,,,1,BAO_0000218,Volume of distribution by as 4 fold increase by iv administration in dogs,,,,Canis lupus familiaris,CHEMBL876501,9615.0
5199,N,,,,In vivo,50588,1,Intermediate,,7008,A,,,1,BAO_0000218,Volume of distribution was determined in canine following intravenous (iv) administration of drug (1 mg/kg).,,,,Canis lupus familiaris,CHEMBL619551,9615.0
6348,N,,,,In vivo,50588,1,Intermediate,,7009,A,,,1,BAO_0000218,Volume of distribution was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,,,Canis lupus familiaris,CHEMBL619552,9615.0
4727,N,,,,In vivo,50588,1,Intermediate,,7010,A,,,1,BAO_0000218,Volume distribution at the dose of 2 mg/kg in dog,,,,Canis lupus familiaris,CHEMBL619553,9615.0
16367,N,,,,In vivo,50588,1,Intermediate,,7011,A,,,1,BAO_0000218,Steady state volume of distribution was determined,,,,Canis lupus familiaris,CHEMBL618722,9615.0
2652,N,,,,In vivo,50588,1,Intermediate,,7012,A,,,1,BAO_0000218,Bioavailability as Vdss in dogs at 1 mg/kg intravenous dose,,,,Canis lupus familiaris,CHEMBL618723,9615.0
16452,N,,,,In vivo,50588,1,Intermediate,,7013,A,,,1,BAO_0000218,Pharmacokinetic data at 0.5 mg/kg dose given to dogs intravenously.,,,,Canis lupus familiaris,CHEMBL618724,9615.0
16452,N,,,,In vivo,50588,1,Intermediate,,7014,A,,,1,BAO_0000218,Pharmacokinetic data at 1 mg/kg dose given to dogs intravenously,,,,Canis lupus familiaris,CHEMBL618725,9615.0
16452,N,,,,In vivo,50588,1,Intermediate,,7015,A,,,1,BAO_0000218,Bioavailability in dog (dose 1 mg/kg i.v.),,,,Canis lupus familiaris,CHEMBL618726,9615.0
5334,N,,,,In vivo,50588,1,Intermediate,,7016,A,,,1,BAO_0000218,Pharmacokinetic parameter volume of distribution was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),,,,Canis lupus familiaris,CHEMBL618727,9615.0
4239,N,,,,In vivo,50588,1,Intermediate,,7017,A,,,1,BAO_0000218,Pharmacokinetic property (vdss) was measured in dog,,,,Canis lupus familiaris,CHEMBL624233,9615.0
4709,N,,,,In vivo,50588,1,Intermediate,,7018,A,,,1,BAO_0000218,Steady state volume of distribution for the compound after intravenous administration of 1 mg/kg in dog,,,,Canis lupus familiaris,CHEMBL624234,9615.0
5600,N,,,,In vivo,50588,1,Intermediate,,7019,A,,,1,BAO_0000218,Vdss was determined after iv 0.1 mg/kg administration in dog,,,,Canis lupus familiaris,CHEMBL624235,9615.0
6057,N,,,,In vivo,50588,1,Intermediate,,7020,A,,,1,BAO_0000218,Volume displacement was calculated in dog,,,,Canis lupus familiaris,CHEMBL624236,9615.0
5654,N,,,,In vivo,50588,1,Intermediate,,7021,A,,,1,BAO_0000218,Volume distribution (Vdss) of compound was determined after intravenous administration in average of two dogs at a dose of 1 mg/kg,,,,Canis lupus familiaris,CHEMBL624237,9615.0
5505,N,,,,In vivo,50588,1,Intermediate,,7022,A,,,1,BAO_0000218,Volume distribution constant was determined,,,,Canis lupus familiaris,CHEMBL624238,9615.0
4527,N,,,,In vivo,50588,1,Intermediate,,7023,A,,,1,BAO_0000218,Volume distribution at a dose of 1 uM/kg in dog was determined,,,,Canis lupus familiaris,CHEMBL624239,9615.0
4521,N,,,,In vivo,50588,1,Intermediate,,7024,A,,,1,BAO_0000218,Volume distribution in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration,,,,Canis lupus familiaris,CHEMBL875829,9615.0
4521,N,,,,In vivo,50588,1,Intermediate,,7025,A,,,1,BAO_0000218,Volume distribution in dog after 2 mg/kg by oral and 0.5 mg/kg by intravenous administration; ND is not determined,,,,Canis lupus familiaris,CHEMBL624240,9615.0
15660,N,,,,In vivo,50588,1,Intermediate,,7026,A,,,1,BAO_0000218,Volume distribution (Vdss) was measured in dog,,,,Canis lupus familiaris,CHEMBL624241,9615.0
15660,N,,,,In vivo,50588,1,Intermediate,,7027,A,,,1,BAO_0000218,Volume distribution (Vdss) was measured in dog,,,,Canis lupus familiaris,CHEMBL624242,9615.0
6679,N,,,,In vivo,50588,1,Intermediate,,7028,A,,,1,BAO_0000218,Volume of distribution at steady state was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,,,,Canis lupus familiaris,CHEMBL624243,9615.0
5145,N,,,,In vivo,50588,1,Intermediate,,7029,A,,,1,BAO_0000218,Volume of distribution in steady state was determined in dog,,,,Canis lupus familiaris,CHEMBL624244,9615.0
6821,N,,,,In vivo,50588,1,Intermediate,,7030,A,,,1,BAO_0000218,Volume of distribution of compound was determined in dog,,,,Canis lupus familiaris,CHEMBL624245,9615.0
4137,N,,,,In vivo,50588,1,Intermediate,,7031,A,,,1,BAO_0000218,Volume of distribution after intravenous administration of 1 mg/kg/h in dog,,,,Canis lupus familiaris,CHEMBL624246,9615.0
5334,N,,,,In vivo,50588,1,Intermediate,,7032,A,,,1,BAO_0000218,Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Beagle dog (male),,,,Canis lupus familiaris,CHEMBL624247,9615.0
15660,N,,,,In vivo,50588,1,Intermediate,,7033,A,,,1,BAO_0000218,Volume of distribution (Vdss) was measured in dog,,,,Canis lupus familiaris,CHEMBL624248,9615.0
6642,N,,,,In vivo,50588,1,Intermediate,,7034,A,,,1,BAO_0000218,Volumes of distribution in dog (dosed as a mixture of five compounds at 0.5 mpk each via iv only),,,,Canis lupus familiaris,CHEMBL624249,9615.0
6641,N,,,,In vivo,50588,1,Intermediate,,7035,A,,,1,BAO_0000218,Volumes of distribution in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),,,,Canis lupus familiaris,CHEMBL624250,9615.0
6642,N,,,,In vivo,50588,1,Intermediate,,7036,A,,,1,BAO_0000218,Volumes of distribution in dog (dosed at 0.5 mpk iv and 2.0 mpk orally),,,,Canis lupus familiaris,CHEMBL624251,9615.0
11659,N,,,,,50588,1,Intermediate,,7037,A,,,1,BAO_0000218,Maximum rate of depolarization of the upstroke of the action potential,,,,Canis lupus familiaris,CHEMBL624252,9615.0
6448,N,,,,In vivo,50588,1,Intermediate,,7038,A,,,1,BAO_0000218,Steady state volume distribution in dog,,,,Canis lupus familiaris,CHEMBL624253,9615.0
5474,N,,,,In vivo,50588,1,Intermediate,,7039,A,,,1,BAO_0000218,Steady state volume of distribution at a dose of 0.2 mg/kg i.v.,,,,Canis lupus familiaris,CHEMBL624950,9615.0
1466,N,,,,In vivo,50588,1,Intermediate,,7040,A,,,1,BAO_0000218,Tested for volume of distribution at steady state upon intravenous administration of 5.0 mg/Kg dose in dog,,,,Canis lupus familiaris,CHEMBL624951,9615.0
6535,N,,,,In vivo,50588,1,Intermediate,,7041,A,,,1,BAO_0000218,Volume distribution in dog after administration of 0.25 mg/kg iv; ND = not determined,,,,Canis lupus familiaris,CHEMBL875830,9615.0
