ss_d,tss_d,b_frmt,vrnt_d,rltnshp_tp,crtd_b,ss_strn,ss_cll_tp,cll_d,src_d,ss_tss,td,ss_tst_tp,dc_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,ss_tx_d,cnfdnc_scr,src_ss_d
11188,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,9994,,CHEMBL626035,Canis lupus familiaris,9615.0,1,
11189,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,1434,,CHEMBL626036,,,0,
11190,1969.0,BAO_0000218,,N,Expert,,,,1,Plasma,50588,In vivo,12836,,CHEMBL626037,Canis lupus familiaris,9615.0,1,
11191,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,100712,In vivo,12836,,CHEMBL626038,Cricetinae,10026.0,1,
11192,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,12836,,CHEMBL626039,Rattus norvegicus,10116.0,1,
11193,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,12545,,CHEMBL626040,Rattus norvegicus,10116.0,1,
11194,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50592,In vivo,13856,,CHEMBL626041,Oryctolagus cuniculus,9986.0,1,
11195,,BAO_0000218,,U,Autocuration,,,,1,,22224,In vivo,3550,,CHEMBL626042,,,0,
11196,,BAO_0000218,,U,Autocuration,,,,1,,22224,In vivo,2632,,CHEMBL626043,,,0,
11197,,BAO_0000218,,U,Autocuration,,,,1,,22224,In vivo,5566,,CHEMBL626044,,,0,
11198,,BAO_0000218,,U,Autocuration,,,,1,,22224,In vivo,11883,,CHEMBL626045,,,0,
11199,,BAO_0000218,,U,Autocuration,,,,1,,22224,In vivo,11883,,CHEMBL626046,,,0,
11200,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,14122,,CHEMBL626047,Canis lupus familiaris,9615.0,1,
11201,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,100712,In vivo,14122,,CHEMBL626048,Cricetinae,10026.0,1,
11202,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,14122,,CHEMBL626049,Rattus norvegicus,10116.0,1,
11203,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,12542,,CHEMBL626050,Rattus norvegicus,10116.0,1,
11204,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,12542,,CHEMBL874541,Canis lupus familiaris,9615.0,1,
11205,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,100712,In vivo,12542,,CHEMBL622826,Cricetinae,10026.0,1,
11206,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,100712,In vivo,12542,,CHEMBL622827,Cricetinae,10026.0,1,
11207,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,12542,,CHEMBL622828,Rattus norvegicus,10116.0,1,
11208,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,14080,,CHEMBL622829,Rattus norvegicus,10116.0,1,
11209,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,11911,,CHEMBL876806,Rattus norvegicus,10116.0,1,
11210,,BAO_0000218,,N,Intermediate,,,,1,,50588,In vivo,13204,,CHEMBL622830,Canis lupus familiaris,9615.0,1,
11211,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,13204,,CHEMBL622831,Rattus norvegicus,10116.0,1,
11212,,BAO_0000218,,N,Intermediate,,,,1,,50588,In vivo,14346,,CHEMBL626794,Canis lupus familiaris,9615.0,1,
11213,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,14346,,CHEMBL626795,Rattus norvegicus,10116.0,1,
11214,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,14346,,CHEMBL626796,Rattus norvegicus,10116.0,1,
11215,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,14346,,CHEMBL626797,Rattus norvegicus,10116.0,1,
11216,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,14127,,CHEMBL626798,Rattus norvegicus,10116.0,1,
11217,,BAO_0000218,,N,Intermediate,,,,1,,50588,In vivo,14339,,CHEMBL626799,Canis lupus familiaris,9615.0,1,
11218,,BAO_0000218,,N,Intermediate,,,,1,,50588,In vivo,14339,,CHEMBL626800,Canis lupus familiaris,9615.0,1,
11219,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,13494,,CHEMBL626801,,,0,
11220,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,14925,,CHEMBL876816,Rattus norvegicus,10116.0,1,
11221,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,14474,,CHEMBL626802,Rattus norvegicus,10116.0,1,
11222,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,14474,,CHEMBL626803,Canis lupus familiaris,9615.0,1,
11223,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,13917,,CHEMBL626804,,,0,
11224,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,9796,,CHEMBL626805,Rattus norvegicus,10116.0,1,
11225,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,9796,,CHEMBL626309,Rattus norvegicus,10116.0,1,
11226,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,9796,,CHEMBL626310,Rattus norvegicus,10116.0,1,
11227,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,9796,,CHEMBL626311,Rattus norvegicus,10116.0,1,
11228,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,,9796,,CHEMBL626312,Rattus norvegicus,10116.0,1,
11229,995.0,BAO_0000218,,N,Intermediate,,,,1,Uterus,50597,,9796,,CHEMBL626313,Rattus norvegicus,10116.0,1,
11230,995.0,BAO_0000218,,N,Intermediate,,,,1,Uterus,50597,,9796,,CHEMBL626314,Rattus norvegicus,10116.0,1,
11231,995.0,BAO_0000218,,N,Intermediate,,,,1,Uterus,50597,,9796,,CHEMBL626315,Rattus norvegicus,10116.0,1,
11232,995.0,BAO_0000218,,N,Intermediate,,,,1,Uterus,50597,,9796,,CHEMBL626316,Rattus norvegicus,10116.0,1,
11233,995.0,BAO_0000218,,N,Intermediate,,,,1,Uterus,50597,,9796,,CHEMBL626317,Rattus norvegicus,10116.0,1,
11234,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626318,Rattus norvegicus,10116.0,1,
11235,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626319,Rattus norvegicus,10116.0,1,
11236,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626320,Rattus norvegicus,10116.0,1,
11237,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL875053,Rattus norvegicus,10116.0,1,
11238,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626321,Rattus norvegicus,10116.0,1,
11239,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626322,Rattus norvegicus,10116.0,1,
11240,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626323,Rattus norvegicus,10116.0,1,
11241,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626324,Rattus norvegicus,10116.0,1,
11242,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626325,Rattus norvegicus,10116.0,1,
11243,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626326,Rattus norvegicus,10116.0,1,
11244,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626327,Rattus norvegicus,10116.0,1,
11245,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8363,,CHEMBL626328,Rattus norvegicus,10116.0,1,
11246,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626329,Rattus norvegicus,10116.0,1,
11247,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626330,Rattus norvegicus,10116.0,1,
11248,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626331,Rattus norvegicus,10116.0,1,
11249,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626332,Rattus norvegicus,10116.0,1,
11250,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626333,Rattus norvegicus,10116.0,1,
11251,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626334,Rattus norvegicus,10116.0,1,
11252,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL626335,Rattus norvegicus,10116.0,1,
11253,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,8684,,CHEMBL624798,Rattus norvegicus,10116.0,1,
11254,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624799,Rattus norvegicus,10116.0,1,
11255,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624800,Rattus norvegicus,10116.0,1,
11256,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624801,Rattus norvegicus,10116.0,1,
11257,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624802,Rattus norvegicus,10116.0,1,
11258,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624803,Rattus norvegicus,10116.0,1,
11259,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624804,Rattus norvegicus,10116.0,1,
11260,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624805,Rattus norvegicus,10116.0,1,
11261,955.0,BAO_0000218,,N,Intermediate,,,,1,Brain,50597,,8684,,CHEMBL624806,Rattus norvegicus,10116.0,1,
11262,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624807,Rattus norvegicus,10116.0,1,
11263,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624808,Rattus norvegicus,10116.0,1,
11264,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624809,Rattus norvegicus,10116.0,1,
11265,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624810,Rattus norvegicus,10116.0,1,
11266,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL877618,Rattus norvegicus,10116.0,1,
11267,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624811,Rattus norvegicus,10116.0,1,
11268,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624812,Rattus norvegicus,10116.0,1,
11269,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624813,Rattus norvegicus,10116.0,1,
11270,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624814,Rattus norvegicus,10116.0,1,
11271,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624815,Rattus norvegicus,10116.0,1,
11272,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624816,Rattus norvegicus,10116.0,1,
11273,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8684,,CHEMBL624817,Rattus norvegicus,10116.0,1,
11274,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624818,Canis lupus familiaris,9615.0,1,
11275,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624819,Canis lupus familiaris,9615.0,1,
11276,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624820,Canis lupus familiaris,9615.0,1,
11277,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624821,Canis lupus familiaris,9615.0,1,
11278,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624822,Canis lupus familiaris,9615.0,1,
11279,,BAO_0000218,,N,Intermediate,,,,1,,50588,,6996,,CHEMBL624823,Canis lupus familiaris,9615.0,1,
11280,,BAO_0000218,,N,Intermediate,,,,1,,50212,,15599,,CHEMBL624824,Escherichia coli,562.0,1,
11281,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,9614,,CHEMBL624825,Rattus norvegicus,10116.0,1,
11282,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,9614,,CHEMBL624826,Rattus norvegicus,10116.0,1,
11283,2081.0,BAO_0000218,,N,Intermediate,,,,1,Cardiac atrium,50597,,9614,,CHEMBL876817,Rattus norvegicus,10116.0,1,
11284,2081.0,BAO_0000218,,N,Intermediate,,,,1,Cardiac atrium,50597,,9614,,CHEMBL624827,Rattus norvegicus,10116.0,1,
11285,,BAO_0000218,,N,Intermediate,,,,1,,50597,,9614,,CHEMBL624828,Rattus norvegicus,10116.0,1,
11286,,BAO_0000218,,N,Intermediate,,,,1,,50597,,9614,,CHEMBL624829,Rattus norvegicus,10116.0,1,
11287,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,9614,,CHEMBL624830,Rattus norvegicus,10116.0,1,
11288,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,9614,,CHEMBL624831,Rattus norvegicus,10116.0,1,
11289,2081.0,BAO_0000218,,N,Intermediate,,,,1,Cardiac atrium,50597,,9614,,CHEMBL624832,Rattus norvegicus,10116.0,1,
11290,2081.0,BAO_0000218,,N,Intermediate,,,,1,Cardiac atrium,50597,,9614,,CHEMBL624833,Rattus norvegicus,10116.0,1,
11291,,BAO_0000218,,N,Intermediate,,,,1,,50597,,9614,,CHEMBL624834,Rattus norvegicus,10116.0,1,
11292,,BAO_0000218,,N,Intermediate,,,,1,,50597,,9614,,CHEMBL624835,Rattus norvegicus,10116.0,1,
11293,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,9614,,CHEMBL624836,Rattus norvegicus,10116.0,1,
11294,2106.0,BAO_0000218,,N,Intermediate,,,,1,Spleen,50597,,9614,,CHEMBL624837,Rattus norvegicus,10116.0,1,
11295,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,9071,,CHEMBL624838,Rattus norvegicus,10116.0,1,
11296,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,,9071,,CHEMBL622188,Rattus norvegicus,10116.0,1,
11297,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,,9071,,CHEMBL622189,Rattus norvegicus,10116.0,1,
11298,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,,9071,,CHEMBL622190,Rattus norvegicus,10116.0,1,
11299,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,,9071,,CHEMBL625170,Rattus norvegicus,10116.0,1,
11300,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,,9071,,CHEMBL625171,Rattus norvegicus,10116.0,1,
11301,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,,9071,,CHEMBL625172,Rattus norvegicus,10116.0,1,
11302,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,,9071,,CHEMBL625173,Rattus norvegicus,10116.0,1,
11303,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,9071,,CHEMBL625174,Rattus norvegicus,10116.0,1,
11304,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,9071,,CHEMBL625175,Rattus norvegicus,10116.0,1,
11305,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,9071,,CHEMBL625176,Rattus norvegicus,10116.0,1,
11306,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,,9071,,CHEMBL625177,Rattus norvegicus,10116.0,1,
11307,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,,9071,,CHEMBL625178,Rattus norvegicus,10116.0,1,
11308,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,,9071,,CHEMBL625179,Rattus norvegicus,10116.0,1,
11309,2048.0,BAO_0000218,,N,Intermediate,,,,1,Lung,50597,,9071,,CHEMBL625180,Rattus norvegicus,10116.0,1,
11310,,BAO_0000218,,U,Autocuration,,,,1,,22224,,10677,,CHEMBL625181,,,0,
11311,1088.0,BAO_0000218,,N,Intermediate,,,,1,Urine,50594,,9750,,CHEMBL625182,Mus musculus,10090.0,1,
11312,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8319,,CHEMBL625183,Rattus norvegicus,10116.0,1,
11313,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8319,,CHEMBL875848,Rattus norvegicus,10116.0,1,
11314,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8319,,CHEMBL622260,Rattus norvegicus,10116.0,1,
11315,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8319,,CHEMBL622261,Rattus norvegicus,10116.0,1,
11316,,BAO_0000218,,N,Intermediate,,,,1,,50597,,8319,,CHEMBL622262,Rattus norvegicus,10116.0,1,
11317,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,,8319,,CHEMBL622263,Rattus norvegicus,10116.0,1,
11318,2113.0,BAO_0000218,,N,Intermediate,,,,1,Kidney,50597,,8319,,CHEMBL622418,Rattus norvegicus,10116.0,1,
11319,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,,8319,,CHEMBL622419,Rattus norvegicus,10116.0,1,
11320,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL623388,Mus musculus,10090.0,1,
11321,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50594,In vivo,13256,,CHEMBL623389,Mus musculus,10090.0,1,
11322,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL623390,Mus musculus,10090.0,1,
11323,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL623391,Mus musculus,10090.0,1,
11324,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50594,In vivo,13256,,CHEMBL623392,Mus musculus,10090.0,1,
11325,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50594,In vivo,13256,,CHEMBL623393,Mus musculus,10090.0,1,
11326,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL623394,Mus musculus,10090.0,1,
11327,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL618885,Mus musculus,10090.0,1,
11328,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50594,In vivo,13256,,CHEMBL618886,Mus musculus,10090.0,1,
11329,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL618887,Mus musculus,10090.0,1,
11330,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL619535,Mus musculus,10090.0,1,
11331,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50594,In vivo,13256,,CHEMBL619536,Mus musculus,10090.0,1,
11332,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50594,In vivo,13256,,CHEMBL619537,Mus musculus,10090.0,1,
11333,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL619705,Mus musculus,10090.0,1,
11334,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL619706,Mus musculus,10090.0,1,
11335,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50594,In vivo,13256,,CHEMBL619707,Mus musculus,10090.0,1,
11336,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL619708,Mus musculus,10090.0,1,
11337,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL625219,Mus musculus,10090.0,1,
11338,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50594,In vivo,13256,,CHEMBL625220,Mus musculus,10090.0,1,
11339,2037.0,BAO_0000218,,N,Intermediate,,,,1,Cerebellum,50594,In vivo,13256,,CHEMBL625221,Mus musculus,10090.0,1,
11340,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL625222,Mus musculus,10090.0,1,
11341,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL625223,Mus musculus,10090.0,1,
11342,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50594,In vivo,13256,,CHEMBL625224,Mus musculus,10090.0,1,
11343,,BAO_0000218,,N,Intermediate,,,,1,,50594,In vivo,13256,,CHEMBL625225,Mus musculus,10090.0,1,
11344,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL625226,Rattus norvegicus,10116.0,1,
11345,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL625227,Rattus norvegicus,10116.0,1,
11346,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL625228,Rattus norvegicus,10116.0,1,
11347,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL875354,Rattus norvegicus,10116.0,1,
11348,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL625229,Rattus norvegicus,10116.0,1,
11349,178.0,BAO_0000218,,N,Intermediate,,,,1,Blood,50597,In vivo,8829,,CHEMBL625230,Rattus norvegicus,10116.0,1,
11350,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625231,Rattus norvegicus,10116.0,1,
11351,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625900,Rattus norvegicus,10116.0,1,
11352,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625901,Rattus norvegicus,10116.0,1,
11353,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625902,Rattus norvegicus,10116.0,1,
11354,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625903,Rattus norvegicus,10116.0,1,
11355,948.0,BAO_0000218,,N,Intermediate,,,,1,Heart,50597,In vivo,8829,,CHEMBL625904,Rattus norvegicus,10116.0,1,
11356,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8829,,CHEMBL625905,Rattus norvegicus,10116.0,1,
11357,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8829,,CHEMBL627861,Rattus norvegicus,10116.0,1,
11358,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8829,,CHEMBL627862,Rattus norvegicus,10116.0,1,
11359,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8829,,CHEMBL627863,Rattus norvegicus,10116.0,1,
11360,2107.0,BAO_0000218,,N,Intermediate,,,,1,Liver,50597,In vivo,8829,,CHEMBL627769,Rattus norvegicus,10116.0,1,
11361,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,13249,,CHEMBL627770,Canis lupus familiaris,9615.0,1,
11362,,BAO_0000218,,N,Intermediate,,,,1,,100710,In vivo,13622,,CHEMBL627771,Macaca fascicularis,9541.0,1,
11363,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,13622,,CHEMBL627772,Rattus norvegicus,10116.0,1,
11364,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,13622,,CHEMBL627773,Rattus norvegicus,10116.0,1,
11365,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,13494,,CHEMBL621922,Rattus norvegicus,10116.0,1,
11366,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,12170,,CHEMBL621923,Rattus norvegicus,10116.0,1,
11367,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,12170,,CHEMBL621924,,,0,
11368,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,17025,,CHEMBL621925,Canis lupus familiaris,9615.0,1,
11369,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,17025,,CHEMBL621926,Simiiformes,314293.0,0,
11370,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50592,In vivo,17025,,CHEMBL621927,Oryctolagus cuniculus,9986.0,1,
11371,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,17025,,CHEMBL621928,Rattus norvegicus,10116.0,1,
11372,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,14187,,CHEMBL621929,Rattus norvegicus,10116.0,1,
11373,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50594,In vivo,14816,,CHEMBL621930,Mus musculus,10090.0,1,
11374,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,17820,,CHEMBL621931,Rattus norvegicus,10116.0,1,
11375,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621932,,,0,
11376,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621933,,,0,
11377,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,14691,,CHEMBL621934,Canis lupus familiaris,9615.0,1,
11378,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50588,In vivo,14691,,CHEMBL621935,Canis lupus familiaris,9615.0,1,
11379,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,13375,,CHEMBL621936,Rattus norvegicus,10116.0,1,
11380,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,6236,,CHEMBL621937,,,0,
11381,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621938,,,0,
11382,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621939,,,0,
11383,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621940,,,0,
11384,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621941,,,0,
11385,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL621942,,,0,
11386,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL626178,,,0,
11387,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL626179,,,0,
11388,1969.0,BAO_0000218,,U,Autocuration,,,,1,Plasma,22224,In vivo,14380,,CHEMBL626180,,,0,
11389,1969.0,BAO_0000218,,N,Intermediate,,,,1,Plasma,50597,In vivo,13622,,CHEMBL626181,Rattus norvegicus,10116.0,1,
11390,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15372,,CHEMBL626182,Rattus norvegicus,10116.0,1,
11391,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15372,,CHEMBL626183,Rattus norvegicus,10116.0,1,
11392,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15372,,CHEMBL626184,Rattus norvegicus,10116.0,1,
11393,,BAO_0000218,,N,Intermediate,,,,1,,50597,In vivo,15372,,CHEMBL626185,Rattus norvegicus,10116.0,1,
