assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
Blood,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in blood of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL624365,,8813,In vivo,,50597,11977,,
Blood,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in blood of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL624366,,8814,In vivo,,50597,11977,,
Blood,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in blood of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,178.0,1,Intermediate,CHEMBL624367,,8815,In vivo,,50597,11977,,
Brain,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in brain of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL624368,,8816,In vivo,,50597,11977,,
Brain,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in brain of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL624369,,8817,In vivo,,50597,11977,,
Brain,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in brain of rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL624370,,8818,In vivo,,50597,11977,,
Brain,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in brain of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625069,,8819,In vivo,,50597,11977,,
Brain,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in brain of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL625070,,8820,In vivo,,50597,11977,,
Heart,BAO_0000218,,N,,Biodistribution of radioligand [125I]-FIDA1 in heart of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL626051,,8821,In vivo,,50597,11977,,
Heart,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in heart of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL626052,,8822,In vivo,,50597,11977,,
Heart,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in heart of rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL626053,,8823,In vivo,,50597,11977,,
Heart,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in heart of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL626054,,8824,In vivo,,50597,11977,,
Heart,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in heart of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,948.0,1,Intermediate,CHEMBL626055,,8825,In vivo,,50597,11977,,
Kidney,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in kidney of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL626056,,8826,In vivo,,50597,11977,,
Kidney,BAO_0000218,,N,,Biodistribution of radioligand [125I]-FIDA1 in kidney of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL626057,,8827,In vivo,,50597,11977,,
Kidney,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in kidney of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL625193,,8828,In vivo,,50597,11977,,
Kidney,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in kidney of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2113.0,1,Intermediate,CHEMBL625194,,8829,In vivo,,50597,11977,,
Liver,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in liver of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL625195,,8830,In vivo,,50597,11977,,
Liver,BAO_0000218,,N,,Biodistribution of radioligand [125I]-FIDA1 in liver of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL625196,,8831,In vivo,,50597,11977,,
Liver,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in liver of rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL625197,,8832,In vivo,,50597,11977,,
Liver,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in liver of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL625198,,8833,In vivo,,50597,11977,,
Liver,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in liver of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2107.0,1,Intermediate,CHEMBL627929,,8834,In vivo,,50597,11977,,
Lung,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in lung of rat after 120 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL627074,,8835,In vivo,,50597,11977,,
Lung,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in lung of rat after 2 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL627075,,8836,In vivo,,50597,11977,,
Lung,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in lung of rat after 30 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL627076,,8837,In vivo,,50597,11977,,
Lung,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in lung of rat after 30 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL627077,,8838,In vivo,,50597,11977,,
Lung,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in lung of rat after 60 minutes after an intravenous injection is given (average of 3 rats),1,,10116.0,A,Rattus norvegicus,2048.0,1,Intermediate,CHEMBL627078,,8839,In vivo,,50597,11977,,
Muscle tissue,BAO_0000218,,N,,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 120 minutes after an intravenous injection is given (average of 2 rats),1,,10116.0,A,Rattus norvegicus,2385.0,1,Intermediate,CHEMBL627079,,8840,In vivo,,50597,11977,,
,BAO_0000218,,N,,Half life (t1/2) determined at a dose 10 mg/kg administered intraperitoneally to mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL873824,,8841,In vivo,,50594,4573,,
Plasma,BAO_0000218,,N,,Half life in mouse plasma was determined at dose 25 mg/kg,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL627080,,8842,In vivo,,50594,3132,,
,BAO_0000218,,N,,Half life was determined,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627081,,8843,,,50594,17718,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 20 mg/kg by i.v. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627082,,8844,In vivo,,50594,17728,,
,BAO_0000218,,N,,Half-life in male mice after 1 mg/kg intravenous dose,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627083,,8845,In vivo,,50594,5961,,
Plasma,BAO_0000218,,N,,Half life in mice plasma,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL627085,,8847,,,50594,17731,,
,BAO_0000218,,N,,Half life in mouse,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627086,,8848,,,50594,17592,,
Plasma,BAO_0000218,,N,,Half life in mouse plasma at dose 25 mg/kg,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL627087,,8849,In vivo,,50594,3132,,
,BAO_0000218,,N,,Half life when injected i.p. in mice at a dose of 50 mg/kg was determined,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627088,,8850,In vivo,,50594,17729,,
,BAO_0000218,,N,,Half life when injected intravenously in mice at a dose of 20 mg/kg was determined,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627089,,8851,In vivo,,50594,17729,,
,BAO_0000218,,N,,Half life when injected perorally in mice at a dose of 50 mg/kg was determined,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627090,,8852,In vivo,,50594,17729,,
,BAO_0000218,,N,,Half life was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627091,,8853,In vivo,,50594,3277,,
,BAO_0000218,,N,,"Half life was evaluated at 5 mg/kg of compound dose, administered perorally in mice",1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627092,,8854,In vivo,,50594,3760,,
,BAO_0000218,,N,,"Half life was evaluated at 50 mg/kg of compound dose, administered perorally in mice",1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL876785,,8855,In vivo,,50594,3760,,
,BAO_0000218,,N,,Half-life by iv administration in mouse,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627093,,8856,In vivo,,50594,2862,,
,BAO_0000218,,N,,Half-life by oral administration in mouse,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627094,,8857,In vivo,,50594,2862,,
,BAO_0000218,,N,,Half-life in mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627095,,8858,,,50594,5980,,
Brain,BAO_0000218,,N,,Half-life using mouse brain homogenate,1,,10090.0,A,Mus musculus,955.0,1,Intermediate,CHEMBL627096,,8859,,,50594,6159,,
,BAO_0000218,,N,,Half-life was measured in mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627097,,8860,,,50594,6254,,
,BAO_0000218,,N,,Half-life was measured in mouse after an iv dose of 1 mg/kg,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627098,,8861,In vivo,,50594,6062,,
Blood,BAO_0000218,,N,,Half-life period was determined in mouse blood,1,,10090.0,A,Mus musculus,178.0,1,Intermediate,CHEMBL627099,,8862,,,50594,1574,,
Brain,BAO_0000218,,N,,"Half-times of inhibition of PEP in in an ex vivo enzyme studies, using mice brain",1,,10090.0,A,Mus musculus,955.0,1,Intermediate,CHEMBL627100,,8863,,,50594,56,,
Plasma,BAO_0000218,,N,,Plasma half life in mouse,1,,10090.0,A,Mus musculus,1969.0,1,Intermediate,CHEMBL627101,,8864,,,50594,993,,
,BAO_0000218,,N,,Stability of the peptide in the presence of mouse serum,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627102,,8865,,,50594,6652,,
,BAO_0000218,,N,,Terminal half life of compound was determined in mouse,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627103,,8866,,,50594,17852,,
,BAO_0000218,,N,,Terminal half life was evaluated in mice after intravenous administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627104,,8867,In vivo,,50594,2675,,
,BAO_0000218,,N,,Terminal half life was evaluated in mice after oral administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627105,,8868,In vivo,,50594,2675,,
,BAO_0000218,,N,,The compound was evaluated for half life (release of DOX) in mice at 37 degree Celsius at the pH 5.,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL876786,,8869,,,50594,499,,
,BAO_0000218,,N,,The compound was evaluated for half life (release of DOX) in mice at 37 degree Celsius at the pH 7.,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL873825,,8870,,,50594,499,,
,BAO_0000218,,N,,The compound was evaluated for half life (release of DOX) in mice at 37 degree Celsius at the pH 7; ND means no data,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL627106,,8871,,,50594,499,,
,BAO_0000218,,N,,half life period is evaluated by administering intravenously at 25 mg/kg in mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL626336,,8872,In vivo,,50594,14239,,
,BAO_0000218,,N,,"Half life beta(2,4,6,8h) value was determined at a dose of 200 mg/kg (i.p.) in Mice",1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL877462,,8873,In vivo,,50594,5506,,
,BAO_0000218,,N,,"Half life beta(2,4,6,8h) value was determined at a dose of 200 mg/kg (i.p.) in Mice; NC: not calculable",1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL626337,,8874,In vivo,,50594,5506,,
,BAO_0000218,,N,,Half life after intraperitoneal administration of 100 mg/kg in mice,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL626338,,8875,,,50594,17734,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 20 mg/kg by i.p. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL626339,,8876,In vivo,,50594,17728,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 20 mg/kg by i.v. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL626340,,8877,In vivo,,50594,17728,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 20 mg/kg by p.o. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625377,,8878,In vivo,,50594,17728,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 50 mg/kg by i.p. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625378,,8879,In vivo,,50594,17728,,
,BAO_0000218,,N,,Half life in BALB/C mice at the dose of 50 mg/kg by p.o. administration,1,,10090.0,A,Mus musculus,,1,Intermediate,CHEMBL625379,,8880,In vivo,,50594,17728,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in mini pig S9 microsomes ('+''indicates <20% largest observed peak),1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625380,,8881,,,22224,14294,,
,BAO_0000251,,U,Microsomes,Metabolism of compound in mini pig S9 microsomes ('++++' indicates largest observed peak),1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625381,,8882,,,22224,14294,,
,BAO_0000019,,U,,Stability to porcine renal DHP-I,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625382,,8883,,,22224,6056,,
,BAO_0000218,,U,,Compound was tested for its half-life period at an intravenous dose of 30 ug/kg,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL873828,,8884,In vivo,,22224,1317,,
,BAO_0000218,,U,,Compound was tested for its half-life period at an intravenous dose of 3 ug/kg,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625383,,8885,In vivo,,22224,1317,,
,BAO_0000019,,U,,Half-life of the parent prodrug in porcine esterase solution,1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625384,,8886,,,22224,5229,,
,BAO_0000019,,U,,"First order rate constant, k was determined in in pig liver Esterase",1,,9823.0,A,Sus scrofa,,0,Autocuration,CHEMBL625385,,8887,,,22224,4231,,
Liver,BAO_0000221,,U,,Half life of the in pig liver Esterase,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL625386,,8888,,,22224,4231,,
Liver,BAO_0000221,,U,,Tested for half life period at 37 degree Celsius in PBS buffer at 11.8 pH containing porcine liver esterase,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623571,,8889,,,22224,5318,,
Liver,BAO_0000221,,U,,Tested for half life period at 37 degree Celsius in PBS buffer at 7.3 pH containing porcine liver esterase,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623572,,8890,,,22224,5318,,
Liver,BAO_0000221,,U,,Tested for half life period at 37 degree Celsius in PBS buffer at 7.3 pH in containing porcine liver esterase,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623573,,8891,,,22224,5318,,
Liver,BAO_0000221,,U,,Compound was evaluated for esterase half-life (t 1/2) period using Pig Liver Esterase (PLE) assay,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623574,,8892,,,22224,3305,,
Liver,BAO_0000221,,U,,Compound was evaluated for esterase half-life (t 1/2) period using Pig Liver Esterase (PLE) assay; ND is not determined,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623575,,8893,,,22224,3305,,
Liver,BAO_0000221,,U,,Half-life in the presence of pig liver esterase(PLE) was evaluated.,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623749,,8894,,,22224,2842,,
Liver,BAO_0000221,,U,,Half-life in the presence of pig liver esterase(PLE) was evaluated; Stable,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623750,,8895,,,22224,2842,,
Liver,BAO_0000221,,U,,Half-life in vitro in pig liver,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623751,,8896,In vitro,,22224,889,,
Liver,BAO_0000221,,U,,Half-life time was determined for esterase-catalyzed hydrolysis of the phenol ester bond in porcine liver esterase,1,,9823.0,A,Sus scrofa,2107.0,0,Autocuration,CHEMBL623752,,8897,,,22224,1904,,
Plasma,BAO_0000218,,N,,Maximum concentration in rat plasma after administration of 50 mg/kg dose through subcutaneous route,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623753,,8898,In vivo,,50597,4186,,
Plasma,BAO_0000218,,N,,Maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623754,,8899,In vivo,,50597,2774,,
Plasma,BAO_0000218,,N,,Maximum concentration in rat plasma was determined,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623755,,8900,In vivo,,50597,1742,,
,BAO_0000218,,N,,Maximum concentration in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623756,,8901,In vivo,,50597,3169,,
,BAO_0000218,,N,,Maximum concentration in rats at 1-2 hours,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623757,,8902,In vivo,,50597,3169,,
,BAO_0000218,,N,,Maximum concentration in rats at 1 hr was determined when dosed at 20 mg/Kg perorally,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623758,,8903,In vivo,,50597,2081,,
Brain,BAO_0000218,,N,,Maximum concentration in whole brain at 30 min following 24 mg/kg subcutaneous dose in rats,1,,10116.0,A,Rattus norvegicus,955.0,1,Intermediate,CHEMBL623759,,8904,In vivo,,50597,3307,,
,BAO_0000218,,N,,Maximum concentration at the dose of 2 mg/kg in rat,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623760,,8905,In vivo,,50597,4727,,
,BAO_0000218,,N,,Maximum concentration was evaluated in rats,1,,10116.0,A,Rattus norvegicus,,1,Intermediate,CHEMBL623761,,8906,In vivo,,50597,6597,,
Plasma,BAO_0000218,,N,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 10 mg/kg to a fasting rat,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623762,,8907,In vivo,,50597,16365,,
Plasma,BAO_0000218,,N,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 1 mg/kg to a fasting rat,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL877594,,8908,In vivo,,50597,16365,,
Plasma,BAO_0000218,,N,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 30 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623763,,8909,In vivo,,50597,16365,,
Plasma,BAO_0000218,,N,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623764,,8910,In vivo,,50597,16365,,
Plasma,BAO_0000218,,N,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg to a fasting rat,1,,10116.0,A,Rattus norvegicus,1969.0,1,Intermediate,CHEMBL623765,,8911,In vivo,,50597,16365,,
