assay_id,assay_tissue,relationship_type,assay_tax_id,tissue_id,variant_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
5643,,N,18832.0,,,6221,Plasma clearance after oral administration (2.5 mg/kg) in dog was determined,A,In vivo,,Canis lupus familiaris,,
5644,,N,37027.0,,,5007,Plasma clearance in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),A,In vivo,,Canis lupus familiaris,,
5645,,N,3505.0,,,5668,Plasma clearance after peroral administration at 10 mpk in dog,A,In vivo,,Canis lupus familiaris,,
5646,,N,3990.0,,,5668,Plasma clearance after peroral administration at 5 mpk in dog,A,In vivo,,Canis lupus familiaris,,
5647,,N,14511.0,,,5668,Plasma clearance after peroral administration at 5 mg/kg in dog,A,In vivo,,Canis lupus familiaris,,
5648,,N,25110.0,,,15660,Plasma clearance was measured in dog,A,In vivo,,Canis lupus familiaris,,
5649,,N,15844.0,,,15660,Plasma clearance was measured in dog,A,In vivo,,Canis lupus familiaris,,
5650,,N,4505.0,,,5983,Pharmacokinetic property (CLtot) was measured in dog at the dose of 0.032 mg/kg i.v.,A,In vivo,,Canis lupus familiaris,,
5651,,N,33794.0,,,5600,Total clearance was determined after 0.1 mg/kg iv administration in dog,A,In vivo,,Canis lupus familiaris,,
5652,,N,30426.0,,,17764,Clearance of compound after intravenous administration in dogs at 1.2 uM/kg,A,In vivo,,Canis lupus familiaris,,
5653,,N,14117.0,,,6039,Clearance after intravenous administration of 0.5 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
5654,,N,33177.0,,,6039,Clearance after intravenous administration of 1.0 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
5655,,N,28478.0,,,6039,Clearance after peroral administration of 0.2 mg/kg in dog was determined,A,In vivo,,Canis lupus familiaris,,
5656,,N,41918.0,,,4368,Clearance by intravenous administration of 1.2 mg/kg in dog,A,In vivo,,Canis lupus familiaris,,
5657,,N,23630.0,,,4305,Clearance by iv administration in dogs at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
5658,0lasma,N,5722.0,134304.0,,1918,Clearance value was evaluated in dog plasma,A,In vivo,,Canis lupus familiaris,,
5659,,N,3366.0,,,6005,Clearance was evaluated after i.v. administration in dog at a dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,,
5660,Plasmx,N,52754.0,3687399.0,,4839,Compound was tested for plasma clearance in dog,A,In vivo,,Canis lupus familiaris,,
5661,,N,43386.0,,,4239,Pharmacokinetic property (Plasma clearance) was measured in dog,A,In vivo,,Canis lupus familiaris,,
5662,,N,19962.0,,,17729,Area under curve when injected perorally in mice at a dose of 50 mg/kg,A,,,Mus musculus,,
5663,,N,28224.0,,,17728,Area under curve when injected perorally in BALB/C mice at a dose of 50 mg/kg,A,,,Mus musculus,,
5664,,N,28172.0,,,5302,Area under curve value in mouse at a dose of 10 mg/kg,A,,,Mus musculus,,
5665,,N,3231.0,,,5506,Area under curve was determined at a dose of 100 mg/kg (i.p.) in Mice,A,,,Mus musculus,,
5666,,N,27241.0,,,5506,Area under curve was determined at a dose of 200 mg/kg (i.p.) in Mice,A,,,Mus musculus,,
5667,,N,3049.0,,,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 18 uM/kg,F,,,Mus musculus,,
5668,,N,23632.0,,,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 23 uM/kg,F,,,Mus musculus,,
5669,,N,24185.0,,,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 25 uM/kg,F,,,Mus musculus,,
5670,,N,56274.0,,,17764,Area under curve was determined for compound after intraperitoneal administration in mice at 26 uM/kg,F,,,Mus musculus,,
5671,,N,30204.0,,,17764,Area under curve was determined for compound after intravenous administration in mice at 24 uM/kg,A,,,Mus musculus,,
5672,,N,20188.0,,,17753,Area under curve was determined for the compound at 24 mg/Kg,A,,,Mus musculus,,
5673,,N,825.0,,,17753,Area under curve was determined for the compound at 40 mg/Kg,A,,,Mus musculus,,
5674,,N,17176.0,,,17753,Area under curve was determined for the compound at 5 mg/Kg,A,,,Mus musculus,,
5675,,N,36077.0,,,3132,Area under the curve for the compound is obtained at dose 25 mg/kg,A,,,Mus musculus,,
5676,,N,20400.0,,,3132,Area under the curve for the compound was obtained when tested in mouse,A,,,Mus musculus,,
5677,,N,8659.0,,,17837,Area under the curve of compound in mouse blood following i.v. administration of 10 mg/kg,A,,,Mus musculus,,
5678,,N,6719.0,,,17837,Area under the curve of compound in mouse blood following p.o. administration of 30 mg/kg,A,,,Mus musculus,,
5679,,N,36164.0,,,6062,Area under the curve was measured in mouse after an iv dose of 1 mg/kg,A,,,Mus musculus,,
5680,,N,18280.0,,,4066,Area under the curve was determined for the compound at a single subcutaneous administration of 40 mg/kg in mice,A,,,Mus musculus,,
5681,,N,30195.0,,,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),A,,,Mus musculus,,
5682,,N,17581.0,,,14239,Compound was evaluated for the area under the concentration - time curve by administering intravenously at 25 mg/kg in mice,A,,,Mus musculus,,
5683,,N,3083.0,,,14239,Compound was evaluated for the area under the concentration - time curve by administering orally at 25 mg/kg in mice,A,,,Mus musculus,,
5684,,N,12250.0,,,4890,"Compound was evaluated for the pharmacokinetic parameter, area under curve",A,,,Mus musculus,,
5685,,N,353.0,,,429,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr ),A,,,Mus musculus,,
5686,,N,15065.0,,,429,Evaluated for pharmacokinetic parameter area under curve in mouse at the dose 20 mg/kg (0-4 hr),A,,,Mus musculus,,
5687,,N,38284.0,,,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 100 mg/kg,A,,,Mus musculus,,
5688,,N,21523.0,,,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg,A,,,Mus musculus,,
5689,,N,18405.0,,,5969,In vivo area under curve (AUC) was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,A,,,Mus musculus,,
5690,,N,411.0,,,6091,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse,A,,,Mus musculus,,
5691,,N,6475.0,,,6091,Pharmacokinetic activity (AUC) in vivo after intravenous administration of 10 mg/kg in mouse;ND=Not determined,A,,,Mus musculus,,
5692,,N,8047.0,,,6091,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice,A,,,Mus musculus,,
5693,,N,24784.0,,,6091,Pharmacokinetic activity (AUC) in vivo after peroral administration of 10 mg/kg in mice;ND=Not determined,A,,,Mus musculus,,
5694,,N,15899.0,,,6178,Pharmacokinetic property (AUC) was determined after ip administration of 32 mg/kg in mice,A,,,Mus musculus,,
5695,,N,2467.0,,,6178,Pharmacokinetic property (AUC) was determined after po administration of 32 mg/kg in mice,A,,,Mus musculus,,
5696,,N,4312.0,,,6619,"Reduction in area under curve was determined in DIO mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",A,,,Mus musculus,,
5697,,N,15664.0,,,6619,"Reduction in area under curve was determined in ob/ob mice by oral glucose tolerance test following a single i.p. dose (10 mg/kg, 30 min pre-treatment)",A,,,Mus musculus,,
5698,,N,13375.0,,,3760,"The area under concentration-time curve(AUC) was determined at 5 mg/kg of compound dose, administered intravenously in mice",A,,,Mus musculus,,
5699,,N,22599.0,,,3760,"The area under concentration-time curve(AUC) was determined at 5 mg/kg of compound dose, administered perorally in mice",A,,,Mus musculus,,
5700,,N,13981.0,,,3760,"The area under concentration-time curve(AUC) was determined at 50 mg/kg of compound dose, administered intravenously in mice",A,,,Mus musculus,,
5701,,N,4929.0,,,3760,"The area under concentration-time curve(AUC) was determined at 50 mg/kg of compound dose, administered perorally in mice",A,,,Mus musculus,,
5702,,N,4460.0,,,3192,The area under curve in vivo in mouse blood level after oral administration at dose 50 mk/kg e-1,A,,,Mus musculus,,
5703,,N,6109.0,,,3192,The area under curve in vivo in mouse blood level after subcutaneous administration at dose 50 mk/kg e-1,A,,,Mus musculus,,
5704,,N,28476.0,,,2675,Area under the curve was evaluated in mice after intravenous administration,A,,,Mus musculus,,
5705,,N,5643.0,,,2675,Area under the curve was evaluated in mice after oral administration,A,,,Mus musculus,,
5706,Plqsma,N,61829.0,5752148.0,,16597,AUC total value at a dose of 10 mg/kg intravenous administration in mice.,A,,,Mus musculus,,
5707,Plzsma,N,5032.0,7297189.0,,16597,AUC total value at a dose of 10 mg/kg peroral administration in mice.,A,,,Mus musculus,,
5708,,N,18859.0,,,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for area under curve (AUCtot),A,,,Mus musculus,,
5709,,N,12053.0,,,17734,AUMC after intraperitoneal administration of 100 mg/kg in mice,A,,,Mus musculus,,
5710,Bloof,N,5526.0,1355150.0,,7767,Biodistribution in blood was determined in mice after iv administration at 15 min Value expressed as percent injected dose per gram,A,In vivo,,Mus musculus,,
5711,,N,,,,15345,The compound was tested in vitro for anticancer activity against 9L cells,F,,,,,9L
5712,,U,22254.0,,,2181,Anti proliferation activity determined; Weak effect,F,,,Rattus norvegicus,,
5713,,U,15510.0,,,2181,Inhibition of cell growth by compound at a concentration of 100 uM in 9Ltk+ cells; Completely stopped the process,F,,,Rattus norvegicus,,
5714,,U,27437.0,,,2181,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells,F,,,Rattus norvegicus,,
5715,,U,5725.0,,,2181,Inhibition of cell growth by compound at a concentration of 10 uM in 9Ltk+ cells; Completely stopped the process,F,,,Rattus norvegicus,,
5716,,U,31681.0,,,10486,The cytotoxic activity was in vitro tested by 9PS assay method,F,,,Mus musculus,,
5717,,U,144.0,,,10486,The cytotoxic activity was in vitro tested by 9PS assay method.,F,,,Mus musculus,,
5718,,U,,,,15508,Partition coefficient (logD6.5),A,,,,,
5719,,N,59468.0,,,5242,Inhibitory concentration in vitro for cytotoxic activity against A 2780 human ovarian carcinoma cells,F,,,Homo sapiens,,A2780
5720,,N,5678.0,,,16167,Effective concentration against A 375 cell line growth (DFMO concentration is 5.0 mM),F,,,Homo sapiens,,A-375
5721,,N,15728.0,,,4782,Inhibitory concentration required against A 431 human epidermoid carcinoma cell line,F,,,Homo sapiens,,A-431
5722,,D,7046.0,,,16093,Inhibition of EGF-induced Tyrosine phosphorylation in A431 cells expressing EGF-R,F,,,Homo sapiens,,A-431
5723,,N,5139.0,,,2596,Compound was evaluated for in vitro cytotoxicity against A 498 cancer cell line,F,,,Homo sapiens,,A498
5724,,N,14231.0,,,2596,in vitro cytotoxicity against A 498 cancer cell line,F,,,Homo sapiens,,A498
5725,,N,19004.0,,,3239,In vitro cytotoxic activity against renal (A 498) cancer cell line.,F,,,Homo sapiens,,A498
5726,,N,27600.0,,,1847,Cytotoxic activity against A 498 renal cancer cell lines.,F,,,Homo sapiens,,A498
5727,,N,2691.0,,,10553,In vitro cytotoxicity was determined against A 498 human renal tumor cell line using NCI screen,F,,,Homo sapiens,,A498
5728,,U,18678.0,,,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,F,,,Staphylococcus aureus,,
5729,,U,21265.0,,,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5177 MLSB-i,F,,,Staphylococcus aureus,,
5730,,U,13132.0,,,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,F,,,Staphylococcus aureus,,
5731,,U,18704.0,,,16219,Minimum inhibitory concentration against Staphylococcus aureus A 5278 MLSB-c,F,,,Staphylococcus aureus,,
5732,,N,37126.0,,,4782,Inhibitory concentration required against A 549 lung cancer cell line,F,,,Homo sapiens,,A549
5733,,N,10929.0,,,11805,Growth inhibition of A 549 cell line by MTT reduction for 3 days of incubation time,F,,,Homo sapiens,,A549
5734,,N,25610.0,,,11805,Growth inhibition of A 549 cell line by MTT reduction for 7 days of incubation time,F,,,Homo sapiens,,A549
5735,,N,11577.0,,,2007,In vitro cytotoxicity against lung cancer A 549 cell lines,F,,,Homo sapiens,,A549
5736,,N,29796.0,,,4594,Compound was tested for its cytotoxicity against A 549 cell line,F,,,Homo sapiens,,A549
5737,,N,25389.0,,,6018,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.",F,,,Homo sapiens,,A549
5738,,N,24032.0,,,6018,"Cytotoxic activity against A 549 human lung tumor cell line, using sulforhodamine B (SRB) assay.; No data",F,,,Homo sapiens,,A549
5739,,N,6445.0,,,3599,In vitro cytotoxic activity against A 549 (non-small cell lung) using SRB (sulforhodamine B) assay,F,,,Homo sapiens,,A549
5740,,N,1136.0,,,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,F,,,Homo sapiens,,A549
5741,,N,1547.0,,,16132,In vitro inhibition of A549 (human lung cancer) cell growth.,F,,,Homo sapiens,,A549
5742,,N,37706.0,,,16132,Cytotoxic related antitumor activity against human cancer cell lines A 549; No data available,F,,,Homo sapiens,,A549
5743,,N,46805.0,,,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay,F,,,Homo sapiens,,A549
5744,,N,31929.0,,,2551,Tested for in vitro cytotoxicity against A 549 (human lung) tumor cell line using sulforhodamine B (SRB) assay; not active (> 100 uM),F,,,Homo sapiens,,A549
5745,,U,,,,11913,Tested against A II at (100 ng/kg iv) in Dawley rats (n=2). 24 h,F,,,,,
5746,,H,,,,12621,The duration of action for the % peak inhibition of A II pressor response for dose of 0.1 mg/kg intravenous administration in conscious dogs.,F,In vivo,,,,
5747,,H,,,,12621,The duration of action for the % peak inhibition of A II pressor response for dose of 1.0 mg/kg peroral administration in rhesus monkeys.,F,In vivo,,,,
5748,,H,,,,12621,The duration of action for the % peak inhibition of angiotensin II pressor response for dose of 0.1 mg/kg peroral administration in conscious rats.,F,In vivo,,,,
5749,,H,,,,12621,The compound was evaluated for the % peak inhibition of A II pressor response for dose of 0.3 mg/kg peroral administration in rhesus monkeys.,F,In vivo,,,,
5750,,H,,,,12621,The compound was evaluated for the percentage of inhibition of A II pressor response in rats for peroral administration.,F,In vivo,,,,
5751,,N,20094.0,,,3600,Inhibition of A-498 human Renal cell proliferation,F,,,Homo sapiens,,A498
5752,,U,2906.0,,,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 0.1 uM",F,,,Rattus norvegicus,,
5753,,U,6061.0,,,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 1 uM",F,,,Rattus norvegicus,,
5754,,U,27742.0,,,1796,"Membrane potential change (fluorescence-based in vitro assay using DIBAC4 as indicator) in A-10 smooth muscle cell, to estimate potassium channel opening activity at 10 uM",F,,,Rattus norvegicus,,
5755,,N,14631.0,,,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay,F,,,Homo sapiens,,A 172
5756,,N,17814.0,,,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,F,,,Homo sapiens,,A 172
5757,,N,10148.0,,,16464,Cytotoxicity against A-172 glioblastomas using MTT colorimetric assay; NE is no effect at 1x 10 E-5,F,,,Homo sapiens,,A 172
5758,,N,12434.0,,,13617,Concentration required to inhibit growth of human tumor A549 (NSCL) cell line.,F,,,Homo sapiens,,A549
5759,,N,924.0,,,4584,Concentration which produces 50% inhibition of growth of human lung carcinoma cell line A549,F,,,Homo sapiens,,A549
5760,,N,12271.0,,,13799,Cytotoxic activity evaluated against A549 tumor cells,F,,,Homo sapiens,,A549
5761,,N,5556.0,,,16726,Cytotoxic potentiation of Topotecan (TP) by the compound in human lung carcinoma A549 cell line,F,,,Homo sapiens,,A549
5762,,N,8646.0,,,16109,Cytotoxicity against A549 cells when the drug is exposed for a time of 1 hr,F,,,Homo sapiens,,A549
5763,,N,24834.0,,,16109,Cytotoxicity against A549 cells when the drug is exposed for a time of 96 hrs,F,,,Homo sapiens,,A549
5764,,N,4272.0,,,15474,Cytotoxicity against A549 tumor cell line determined by WST-1 assay,F,,,Homo sapiens,,A549
5765,,N,6382.0,,,6851,Cytotoxicity of compound against A549 cell line,F,,,Homo sapiens,,A549
5766,,N,8485.0,,,17534,Cytotoxicity against human lung cell carcinoma A549 cell line,F,,,Homo sapiens,,A549
5767,,N,2637.0,,,2621,Cytotoxicity against human lung carcinoma A549 cell line using MTT assay,F,,,Homo sapiens,,A549
5768,,N,12559.0,,,830,Cytotoxicity was evaluated in vitro against A549 (non-small cell lung carcinoma) human tumor cell lines,F,,,Homo sapiens,,A549
5769,,N,40332.0,,,14255,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum,F,,,Homo sapiens,,A549
5770,,N,5077.0,,,14255,In vitro antitumor activity against A549 human non-small lung carcinoma cells containing 10% fetal bovine serum; Not determined,F,,,Homo sapiens,,A549
5771,,N,4022.0,,,1590,In vitro antitumor activity against A549 human NSCLC lung carcinoma cells,F,,,Homo sapiens,,A549
