assays_ss_strn,assays_src_d,assays_ss_cll_tp,assays_vrnt_d,assays_ss_tst_tp,assays_ss_rgnsm,assays_b_frmt,assays_ss_tp,assays_rltnshp_tp,assays_src_ss_d,assays_ss_d,assays_chmbl_d,assays_ss_tss,assays_ss_sbclllr_frctn,assays_dc_d,assays_tss_d,assays_crtd_b,assays_ss_tx_d,assays_dscrptn,assays_cnfdnc_scr,assays_cll_d,assays_td,assays_ss_ctgr
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12471,CHEMBL627241,Blood,,8374,178.0,Intermediate,10116.0,Concentration 5e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12472,CHEMBL627242,Blood,,8374,178.0,Intermediate,10116.0,Concentration 5e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12473,CHEMBL627243,Blood,,8374,178.0,Intermediate,10116.0,Concentration 5f detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound; ND is Not Detected,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12474,CHEMBL627244,Blood,,8374,178.0,Intermediate,10116.0,Concentration 5f detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12475,CHEMBL627245,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6a detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12476,CHEMBL627246,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6a detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12477,CHEMBL627247,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6c detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12478,CHEMBL627248,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6c detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12479,CHEMBL627249,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6d detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12480,CHEMBL625569,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6d detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12481,CHEMBL625570,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12482,CHEMBL625571,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12483,CHEMBL625572,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6f detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12484,CHEMBL625573,Blood,,8374,178.0,Intermediate,10116.0,Concentration 6f detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12485,CHEMBL625574,Blood,,8374,178.0,Intermediate,10116.0,Concentration detected in blood of rat 1 hr after an oral dose of 200 mg/kg,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12486,CHEMBL626245,Blood,,8374,178.0,Intermediate,10116.0,Concentration detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12487,CHEMBL626246,Blood,,8374,178.0,Intermediate,10116.0,Concentration detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,1,,50597,
,1,,,,,BAO_0000218,A,U,,12488,CHEMBL626247,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12489,CHEMBL626248,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12490,CHEMBL626249,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.5 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12491,CHEMBL626420,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12492,CHEMBL626421,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12493,CHEMBL626422,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12494,CHEMBL626423,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,0,,22224,
,1,,,,,BAO_0000218,A,U,,12495,CHEMBL626424,,,9196,,Autocuration,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,0,,22224,
,1,,,,Canis lupus familiaris,BAO_0000218,A,N,,12496,CHEMBL626425,,,12023,,Intermediate,9615.0,Volume of distribution in Beagles dog at a dose of 1 mg/kg given intravenously,1,,50588,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12497,CHEMBL875476,,,12023,,Intermediate,10116.0,Volume of distribution in CD rat at a dose of 5 mg/kg given intravenously,1,,50597,
,1,,,,Macaca fascicularis,BAO_0000218,A,N,,12498,CHEMBL626426,,,12023,,Intermediate,9541.0,Volume of distribution in Cynomolgus monkey at a dose of 5 mg/kg given intravenously,1,,100710,
,1,,,,,BAO_0000100,P,U,,12499,CHEMBL626427,,,10580,,Autocuration,,Distribution coefficient and iron(III) complex was measured at an aqueous phase buffered at pH 7.4 and octanol,0,,22224,
,1,,,,,BAO_0000100,P,U,,12500,CHEMBL626428,,,10580,,Autocuration,,Distribution coefficient was measured at an aqueous phase buffered at pH 7.4 and octanol,0,,22224,
,1,,,,,BAO_0000019,A,U,,12501,CHEMBL626429,,,16032,,Autocuration,,Iron clearance was stimulated by the compound was expressed as % distribution of excreted Fe in bile by subcutaneous dose of 150 umol/kg,0,,22224,
,1,,,,,BAO_0000019,A,U,,12502,CHEMBL625025,Urine,,16032,1088.0,Autocuration,,Iron clearance was stimulated by the compound was expressed as % distribution of excreted Fe in urine by subcutaneous dose of 150 umol/kg,0,,22224,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12503,CHEMBL625026,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12504,CHEMBL625027,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12505,CHEMBL874410,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12506,CHEMBL625028,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12507,CHEMBL625029,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12508,CHEMBL625030,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12509,CHEMBL625031,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12510,CHEMBL625032,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12511,CHEMBL625033,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12512,CHEMBL625034,Blood,,8594,178.0,Intermediate,10116.0,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12513,CHEMBL624872,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12514,CHEMBL624873,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 30 minutes (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12515,CHEMBL624874,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12516,CHEMBL624875,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12517,CHEMBL624876,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12518,CHEMBL624877,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12519,CHEMBL624878,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12520,CHEMBL624879,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12521,CHEMBL624880,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12522,CHEMBL624881,Heart,,8594,948.0,Intermediate,10116.0,Concentration was measured in heart tissue of unfasted Fischer 344 rats administered intravenously after 10 min (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12523,CHEMBL624882,Heart,,8594,948.0,Intermediate,10116.0,"Concentration was measured in heart tissue of unfasted Fischer 344 rats, administered intravenous, after 5 minute (radiolabeled with [125I]-",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12524,CHEMBL624883,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12525,CHEMBL624884,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12526,CHEMBL624885,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12527,CHEMBL624886,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12528,CHEMBL624887,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12529,CHEMBL624888,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12530,CHEMBL624889,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12531,CHEMBL624890,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12532,CHEMBL621964,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12533,CHEMBL621965,Kidney,,8594,2113.0,Intermediate,10116.0,Concentration was measured in kidney tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12534,CHEMBL621966,Liver,,8594,2107.0,Intermediate,10116.0,Concentration was measured in liver tissue f unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12535,CHEMBL621967,Liver,,8594,2107.0,Intermediate,10116.0,Concentration was measured in liver tissue f unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12536,CHEMBL622164,Liver,,8594,2107.0,Intermediate,10116.0,Concentration was measured in liver tissue f unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,1,,50597,
,1,,,,,BAO_0000019,A,U,,12537,CHEMBL623097,,,7653,,Autocuration,,Distribution of radioactivity derived form [C14]-labeled compound taken up by 7800C1 cells; acid insoluble (nucleic acids),0,,22224,
,1,,,,,BAO_0000019,A,U,,12538,CHEMBL623098,,,7653,,Autocuration,,Distribution of radioactivity derived form [C14]-labeled compound taken up by 7800C1 cells; acid insoluble (protein),0,,22224,
,1,,,,,BAO_0000019,A,U,,12539,CHEMBL623099,,,7653,,Autocuration,,Distribution of radioactivity derived form [C14]-labeled compound taken up by 7800C1 cells; acid soluble,0,,22224,
,1,,,,,BAO_0000019,A,U,,12540,CHEMBL623100,,,7653,,Autocuration,,Distribution of radioactivity derived form [C14]-labeled compound taken up by 7800C1 cells; total uptake,0,,22224,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12541,CHEMBL628673,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated Number of new tumors observed",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12542,CHEMBL628674,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated complete percent remission indicates tumor not palpable.",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12543,CHEMBL628675,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated number of tumors at the beginning of the test.",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12544,CHEMBL627644,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated of percent static tumors indicates size of tumor 51-150% of the initial size",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12545,CHEMBL627645,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated partial percent remission indicates reduction of initial tumor size <=50%.",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12546,CHEMBL627646,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated percent progress in tumor size indicates >150% of the initial size",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12547,CHEMBL627647,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated percent static tumors indicates size of tumor 51-150% of the initial size",1,,50597,
,1,,,,Rattus norvegicus,BAO_0000218,A,N,,12548,CHEMBL627648,,,9104,,Intermediate,10116.0,"Effect was evaluated on the (DMBA)-induced carcinoma of the 8 Sprague-Dawley Rat, calculated percent tumor area measured as the average on the 28th day of therapy.",1,,50597,
