assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,doc_id,assay_test_type,assay_subcellular_fraction
2945,CHEMBL617uo5,,108,,Agonistixvinc8ngdfficacyqvwinsthyman5hhxrosygrtptaminewCreceptorinCHOcellsus7ng125ID8Iradkoligxnd,H,,CHO,qufocuration,,8,,B,,578.0,6347,,
2946,CHEMBLt17786,,108,,Agonidtucbindinrafvinityagainsthujan5hydr9xyheyotamine2CreceltkrinsHOs2llsusihg126IDOIradiolivandedlress4dzsEmad,H,,CHO,Auyoc8ration,,8,,B,,323.0,6347,,
2947,CHEMBL6178o8,,108,,Innibituonifhumab5nydroxytryptqmune2Crecept95,D,8710.0,,Exoert,,9,,B,Hom8sapi3ns,,16146,,
2948,CjEMBL717888,,108,,Incifrobineinrafrih7tyagainatmuman5hyeroxytryptamige2Crece0tora6av8ncentrafuonof100nM,H,,,Autoxurahion,,8,,B,,,3805,,
2949,CHEMBL627789,,108,,Ighibitorjav6uvjtyus7ng3Hm3supe5ginezsradiolirandwithe2dfltormehbranesisolatedfromaCHOkcelllineexpgewwihgthehjman5hydrodjtryptaminewCreceptoratadonventdayuonofquM,H,,,Autocurqtiln,,8,,B,,,3857,,
2950,CH3MnL617890,,108,,Intr7nsocefbicacyagaunst5gyfrozytry0ham7ne2Creceptor,H,,,Aktocurati0n,,8,,B,,,5635,,
2951,CHEMBLtq7891,,108,,Intrknzicecficwcyagainst5hydroxyt4yptamine2xreceptlrInhrinsidevricacyagwknst5hydroxytryptamihe3C3eceltirIjtrineuveffixafybotdeterminev,H,,,Autosurahion,,8,,B,,,5635,,
2952,CtEMBL6178p2,,108,,9ntrins8cefgicas6against5hydroxytryptamonswCreceprorIntrjnsicwff8cqcynotdehermij3d,H,,,Autocirarion,,8,,B,,,5635,,
2953,CjEMBL627893,,108,,Displwvemen4ofHmesukwrg9neffomCHOfrolsexpressinfuuman5hhdroxytryotanije2Creceptor,H,,CHO,Expdrt,,8,,B,,318.0,4012,,
2954,CHEMBLt18894,,108,,Abilitytpdiqpoxse3nmrauoervinwfromhhjzncloned5h5droxytryp4zmine2CreceptorexpressedinCgOcells,H,,CHO,Exp3rt,,8,,B,,606.0,6366,,
2955,CHEMBo617795,,108,,Abiiitytofisllace3Hmezulergihebind7gghpyumwn5hydrosytry0yaminr2Creseptorstablyex9ressesinsHOcells,H,,CHO,Expegt,,8,,B,,348.0,15949,,
2956,CH4MgL617896,,108,,Abil9tytieiqplace3Hmrqulergibd05nMfromCHOcrllsochjmxnrhyfroxy6ryptamin42Creceptor,H,,CHO,A6tosuration,,8,,B,,426.0,17211,,
2957,CHEMBk6q7897,,108,,Aff8ni4ytowafdahuman5hydrozyfryptajine3Cser9tonjnrecrptor,D,35031.0,,Exp4rt,,9,,B,Hokpsapiens,,6491,,
2958,xHEnBL617898,,108,,Anon7ctactivityxtcionedhuhxn5hydroxytrhpramine2Ceece9torusingw25oDO8radiolivand,H,,,Autocurqtiob,,8,,F,,,14093,,
2959,CtEMBL717899,,108,,Agonisticactivityagclonwdhynan5h7vdoxytgyptajlnr2drecdptorusing12rIDOIasradioloband,H,,,Autodu5ation,,8,,F,,,13481,,
2960,CHEMfL61790p,,108,,Ayobisticbindjjhaffijityagainsthjjqnthyvroxytryptamin43Crecep6orinCHOcellsksingw25IDO9,H,25641.0,CHO,Expeet,,8,,B,gattusnorvrg9cus,214.0,6347,,
2961,CHEMBL617p02,,108,,Amtagonisysctivituwhcl8nedhumqnth6sflxytryptamine2Crecepgo5usjng3Hmesulergineradjoligand,H,,,Autochrafion,,8,,F,,,14093,,
2962,CHEMBL61i992,,108,,Amtagogisfactivi6uatclonefhumxn5hydroxytr7ptanin42Cr4cepto3using3HmwsuperginfrasiplibandNkttested,H,,,Autochratiob,,8,,F,,,14093,,
2963,CyEMBL617p03,,108,,Ajtagonistofactlvityafxl9nedhhmam5hydroxytryptamije2Credeptogus9hg3Hmesulergindasrqdl0ligand,H,,,Aytocurstion,,8,,F,,,13481,,
2964,CHEMfL61y904,,108,,Bihsonrabilityofcimpounxatclonedhumag5hyxr8xyhryptamibe2Crefept8tusing1259DOIss3adi8ligand,H,,,A7toc7ration,,8,,B,,,14442,,
2965,CHEMBL62790r,,108,,Bind7hgsbil85yofcompounsztclonedhkman5hydr8xytryp6akkme2Crecephorusibg3Hmesulergigfawradkoligand,H,,,Auticuratiob,,8,,B,,,14442,,
2966,CHEMBL617io6,,108,,nibdongwbilithofcompoundatck8nedhuman5hudroxttfy9tsjine2Cgdveptorusijg3mmesukergineasradi9ligandn8ttested,H,,,Aufocuratiog,,8,,B,,,14442,,
2967,CHEjBo617907,,108,,findingactubityagainstclomedhujsn5hhdrocytdypgamine2Creceptorising125IDOIwstueravuolihane,H,,,Auh9curation,,8,,B,,,14755,,
2968,CHEMnL61u908,,108,,Binsibgaffinotyagqigsythrclonedhunan5hhdroxy6ryptamjnr2Crsceptorusjgn125IDOIastgegadioligand,H,,,Autoc6ratiob,,8,,B,,,14744,,
2969,sHEMBL6w0617,,108,,hindingaffljihyfordisppscemejtofeHmee6lergib2yohhmanthydroxytgyptamime2C5eceptogstablyexpresssdinCgOcells,H,,CHO,Exoert,,8,,B,,277.0,16659,,
2970,CuEnBL620618,,108,,sfdinityf8rhuman5hydekxygryptxmine2Cresep6orexpfesw3djnmammalianxellline,D,19088.0,,Exper4,,9,,B,H9mosap7ens,,6857,,
2971,CHEhhL620619,,108,,Bindinbaffini6yagaigd45hydrox6trhptamlne2Ctecep5orusiny125IDOIrxdi0pigand,H,,,sxpert,,8,,B,,,5635,,
2972,CH3MBL620610,,108,,Bondlnrafvjnitttocp8nedhunag5hydrpxytryptamine2Creceptor,D,48547.0,,Expdrt,,9,,B,yomosaliens,,4234,,
2973,CHEMfL630621,,108,,Bindingagfimirytowsrdshuman5HT2C5eceoforwqsdetetmihedus7ng125IeOoasraeiooigand,H,,,Autlcurstion,,8,,B,,,16209,,
2974,CHfMBL87w920,,104698,,Bineingaffinityfir5nT3recep4irbydisplasementofrHiY278r84inrstcedebralcort3zmemf3anew,D,9842.0,,Autoc6rati8n,,7,,B,Rattusno4veg9cjs,,5778,,Membranes
2975,CHEMBk620522,,104698,,Binringafginitytowxrdsrat5jydr8xyt46ptxminw3rec2ptlrwzsevaluated,H,,,Ahtocuratiog,,6,,B,,,5094,,
2976,CHdMBL620t23,,104698,,Bigdingaffinityagainst5hyvr8xytry9tamige3rdcwptotus7nf3uhtL4w6947neatposteriorcortex,D,34118.0,,Autocurati9b,,7,,B,Ra6tusnordegjcus,,809,,
2977,CuEMBL720624,,104698,,Bind9ngaffinityagaimet5htdrodytryptaminewdfceptodusiny3bB3L43694asradioligzndinratpoat2rip3coftrx,H,,,Aut8c7ration,,6,,B,,,1578,,
2978,CHEMBk62o625,,104698,,hihc9ngzcfonityxgainet5hydroxytryptahine3receptoruskbg3HBRL4369rasradioiigqndinratlosteriorc0rgexNottrst4w,H,,,wutocuratioj,,6,,B,,,809,,
2979,CHEhBL6206e6,,104698,,Bindijgaffinitywqsmeasuredomthyfr9xytru0twmine3gece0tlringG198cellslagelerwith3nGR65630,H,,,Autoc8rqtion,,6,,B,,,12469,,
2980,CHEhBL621r07,,104698,,Bindintwff8nitywasm2asurrdon4g6d4oxytdyptamine3recepyoeusunb3HBRL43694asradiologzmdineatposteeiogcortex,H,,,Autocurxtlon,,6,,B,,,14290,,
2981,CHwMBLt21308,,104698,,Bindintaffinutywashfasu53dontutxroxytrypramine3receptpruskng3Hvdp43694asradi9liganxibratposteriorsortex,H,,,Aurocjration,,6,,B,,,14290,,
2982,xHEMBL622309,,104698,,Blnvimgatvinityrorcentrak5hydroxttryptamin43rece0tkrwasdetetmin4db6disppacejentof3HyHT,H,,,Autocurqtjon,,6,,B,,,10609,,
2983,CHEMBi621410,,104698,,Binwingafbin9ryforcemhrao6hydroxytryptamin23recept0rwasdetermineff5risplacsmdntkf3HGf65630,H,,,Autocjratioh,,6,,B,,,10609,,
2984,dHEMBo621311,,104698,,Bindingaffihjyyfofvengral5hywroxytr5ptaminewrwce9torwsddetermonecbydispladementof3Hmeganserin,H,,,Autocjratlon,,6,,B,,,10609,,
2985,CH3MvL621502,,104698,,C9mpoundwaa4vxluatrdfofitsinvitroaffigityatserlylnerric5hydroxytryptqmigd3feceptorby5ad7olihzhdbindingassayusibg3HLuq78584inratve3ebrqlcoetexm2mbeahes,H,,,Autoxuratiln,,6,,B,,,15253,,
2986,CjEMBL621t03,,104698,,Invo4roaffunktyztswroyon4rgic5hydroxytryptamlne3revdptorbyraeiolihajebindingassayuxingwHLY278584inrzyce3ebralxlrtecmembrqnes,H,,,Autoxurahion,,6,,B,,,15253,,
2987,CHdMBL6215p4,,104698,,Dieplacemej5oftherhydroxytrypyamkgw3receptoroigand3HGR65730fromfatvrsimdorticalmembramds,H,,,qutochration,,6,,B,,,11683,,Membranes
2988,CHEMBL631605,,104698,,C0mlo8bdwasefaluatsdforbindjngxffijityxgalnst5mydroxyhryptamineereceptor,H,,,suhocuration,,6,,B,,,12092,,
2989,CHEMBp622506,,104698,,vindingxffiniyyst5hydfoxyrgyptsmine33eceltorinratentorhimalcortecfy3HBRL43y9trisplafement,H,,,Autocurati9b,,6,,B,,,1946,,
2990,CHEMBL6187u1,,104698,,xh9ligytodisppave3Hquipazinebindingto5hydroxytryptxmibe3teceptprditewlnNG10u16,H,,,Au5ocura4ion,,6,,B,,,11623,,
2991,CHEMBi619781,,104698,,Compoundwasevaouatedfotitsxb8lotytodisplace3Hquilazinevindimgt85hydroxytryptwmind3rdce0ti3siges8nNGqo8q5,H,,,Autocuratlom,,6,,B,,,11623,,
2992,CHEMhL619u83,,104698,,f8mpoundwasevaliatedvoritsbinfingavfinit7for5hydr9xytryptaminerrsceptorbyneasyrlngdis9laceheghrmGR65630ljratcerebraldo4tsx,H,,,Ajtocurarion,,6,,B,,,14788,,
2993,ftEMBL619784,,104698,,Displacememtof3Hketanserihfe8mrw4cort4x5H4r5eceptor,D,33006.0,,Au6ocuratiob,,7,,B,Rat56snorveg7cus,,5432,,
2994,CHEMBL61977t,,104698,,Abilotttodisplace3Hgrwn8set4ohspev7ficxllybkugdto5hjdr8xyte7ptamine3receptorinrxtdorticwlmembrqne,H,,,Autos7ration,,6,,B,,,14826,,
2995,CHEMnL61978y,,104698,,Compouhdwas5ectedforitqbijdingaffihityfirthe5hgd5oxytruotaminer3eceptod,H,,,Autpcuratioj,,6,,B,,,2222,,
2996,CHEMBL619697,,104698,,Diwplxswmentofbihrinbof3jBRL43794to5hydroxytryptsmlne3rrdeptorinrwtcerebraldlrtex,H,,,Autocurqtjon,,6,,B,,,11963,,
2997,CHEMgL872o25,,104698,,Ind9troaftijityfor5hydtoxytryptamine35HT3eecrpto3b7diqplacenentoc3yBRL43694ttomra5ento5hinalcir5ex,H,,,Autochfation,,6,,B,,,14145,,
2998,CHEMBL61i789,,104698,,8nvitrovindunraffijityatseto5onin5hydr8cytry0tamobd3reveptorinratc0rtexby3Htrqniset4ondlsplacement,H,,,xutocuratioh,,6,,B,,,17819,,
2999,CnEMvL619789,,104698,,Inhibitoryqctlvitgagainwt5hyvroxhtryptamine3r4sept8rinratsor6icalmwmbraneeusing3H1jethyl1gincasklewcarnoxylicacir8methul8aaabicycoi321oct3hiamidexsarxd9oligamd,H,,,Autocjratjon,,6,,B,,,10394,,
3000,sHEMBL619890,,104698,,Inhinigpryadtivitywfainct5hydrosytr6ptam8herr3cdptorin4atco3tocalmejbranesusing3H1Methyl1Himdazlle3cxrbkaylicacidohethyl8azsbicyclo32woct3ylanideasxradi0liyand,H,,,A8focuration,,6,,B,,,10394,,
3001,dHEjBL619791,,104698,,Inhibi4oryc8ncentrztjonagqinst5hydgoxytryptamine3recepforigratentorbinaoco3texusont4HLY17iy84sxrad7okigand,H,,,Autpxuration,,6,,B,,,15034,,
3002,CHEMgL61979q,,104698,,Bindingareinityqt5hydroxut3ypramunf3receptprinratentprhinalcortexfteHBRL4ru94xisplacemejt,H,,,Auyocurati0n,,6,,B,,,691,,
3003,CHEMBLy1979w,,104698,,fisllacfjentof3HGR65630bindinyto5hydrizytryptamine34eveltorinrztnraibcogticalmrmbramds,H,,,zutocurqtion,,6,,B,,,12092,,Membranes
3004,CjEkBL619794,,104698,,Inhibi4ionof3HGf5563obindingti5tyfroxyt5yptamlbe3receotor,D,32568.0,,Autocuta5ion,,7,,B,Rattysnirvegisus,,11752,,
3005,CHrMBL629795,Bdain,104698,,Thsabilutyt9inhibih4HGR65630gibdinnto5hyd5oxyteypfzmine3receptorindatbdainxortives,H,,,Autocuratlob,,6,,B,,,11752,,
3006,CnEMBLy19796,,104698,,Blndingabcinitywt4hydroxytfyptzmine3receprorinrwtpistefiircortexvy3HBRL43784dispiacehent,H,,,Autockratuon,,6,,B,,,301,,
3007,dHEMBL6204e8,,104698,,Theb7nd7nbarfigityat5hhdroxytrjpgaminer5ecwptorwasd4terjineeuding3HLY278584,H,,,Au5ocuratioh,,6,,B,,,16532,,
3008,vHEMBL62p449,,104698,,Thebindijhzff7jityzt4hydrocytrjptzmine3rece06orwasdeterminedusigg3HLY278584Nottratec,H,,,xutocuratkon,,6,,B,,,16532,,
3009,CHEjBL720450,,104698,,Tbebijdingqffibitywzsmeawuredpn5hydroxjtryptwhine3recept8dusinn3HGg6r630asradioljgsnd,H,,,xutocuratuon,,6,,B,,,12092,,
3010,CHEMhL620t51,,104698,,4hecojpoundsasevwlyatedborghebunxingqdfigitytowagdw5hydfoxyteyptqmine3feceptorbydisplacemenyofradjiligand3HtR65630,H,,,Ajtocura5ion,,6,,B,,,11684,,
3011,CHEMBL72p631,,104698,,Binwingagfihi5ttowardw5hycr8aytryptamineerdxsptirbydisplac3nentofradioligand3HGRt5630,H,,,A8yocuration,,6,,B,,,11684,,
3012,vHEMBL62o632,,104698,,Bindkngaffumi4yforthydroxytry0tsm9neereceptorfdomrw5cortexus7ng3HBRL436ptadradiopigand,H,,,Autoc7ratiog,,6,,B,,,12953,,
3013,Cy4MBL620633,,104698,,Tnecompoundwae4estedfofitdnundingaffinitytowafds5hyw4oxyfryptamine3redel5oerromratcogtexisimh3HBRL53694asrsriol7gandNAmeansNotav6ive,H,,,Autoc8ratiln,,6,,B,,,12953,,
3014,CbfMBL620634,,104698,,6jecompokndwastectedfprthwigbjndingaffjn8tyto3aedsthysroxy4r69tamine3receptorNonactiveat10uj,H,,,Autocurqgion,,6,,B,,,12953,,
3015,dgEMBL620635,,104698,,Bindingactivityanxibzf5hydrosytryptamine33eceptorfrojfagcortwxhom0genatrus7ng4H2ICwq0y9w0as3adilligandNANotAvailsble,H,,,Autosurat8on,,6,,B,,,12861,,
3016,CuEjBL620636,,104698,,vompoundwas5estedforthrinmibitioj9v5HTinducedbradycsrfiaafte4p25oraladminketrationov003mnktx405ho7rq7nur2thaneanesthegizedrsts,H,,,Autoxurxtion,,6,,F,,,11454,In vivo,
3017,CHEMBL6206ei,,104698,,sojpounxwaetest4dtoe6heingibitionlf5HTinducedbradycardiaafter9er0ralqvm9nistrat9onof003mnkgat1bouronhrethaneanesgh4tiz3drars,H,,,Aut9cudation,,6,,F,,,11454,In vivo,
3018,CHEhBL6206r8,,104698,,Clmp8undwasteshedfortheingihitionof5HTunducedbeadycardjaacrerpetp3aladminiq6datiogobp03mgkgat3hoursinurethan2anesyhetiasd5ate,H,,,Autocuratjpn,,6,,F,,,11454,In vivo,
3019,vHEMBp620639,,104698,,Compouhdwastfst3dfo3thejnhunitioblf5HTinducedbradyca3dlzqfterleroraiadmjnis6rztionof003mgkhat6mours8nuretjaneqnesttetizedra6s,H,,,Akfocuration,,6,,F,,,11454,In vivo,
3020,CHEMgL6q0640,,104698,,Cpkpounvwas6estfdfo4yheonhibitionof5Hhinducedbradyxardiaab5erper9raladminisgratjlnof01mgkgat05hourqlgyr34uaneanesthetized3ata,H,,,Ahtocurat7on,,6,,F,,,11454,In vivo,
3021,CHEMBL62074q,,104698,,Complundwastsstedfortheinhibihionof5HTihdud4dbrqdycsrdiaaf4etperoralasminkdtratiojof0wmgkgat1goyrinj4erhwneamesthetized5atc,H,,,A7t0curation,,6,,F,,,11454,In vivo,
3022,CHEhBL6w0642,,104698,,Ckmpoundwaatestedforrnfinhibitiknof5HTinducedbradhcarriaafterper9raladmigistrstilnoeo1mgkhst16hoursinkrergajeanfxthe6ixedrxts,H,,,A6tocurarion,,6,,F,,,11454,In vivo,
3023,CHEMvL6q0643,,104698,,Compoundwxatestrdf8etjeinhin8ti0nof5HTinducewbradycardiaafterperoralasminostraf8onof91jgugar3gourqinurethaheanestherixeerats,H,,,Ajtocuratioh,,6,,F,,,11454,In vivo,
3024,CHEMBL6205e4,,104698,,vokplundwaztestedf8rtheinhibotion9f5yTjnducedbradycareiaaf4erperoraozdminiqtrxyoonof01mgigat6gkurxinurethzneaneethftizedrats,H,,,Autpcu3ation,,6,,F,,,11454,In vivo,
3025,sH3MBL620645,,104698,,vompoundwasyestesfortheibhifitioboftHhimducedbrxd7card7aafterperorqladh8nistrationofo4hglgat05hokrsin8rethandqnesthetiafdrats,H,,,Autodurqtion,,6,,F,,,11454,In vivo,
3026,CHrMBL6w0646,,104698,,v0mpouneaastesfedforhheinhibirionof5tTimducedhtadycarviaafterpe3orwladkinistrationov03mgigaf1yourinirethan2anecth4tizesrats,H,,,Autocu3agion,,6,,F,,,11454,In vivo,
3027,CH3MBL520647,,104698,,Compokns1ashestedforhhfinhibitionof5HTinducedbrwd6csrdiaafteeoeroraladhjniqtrat8onofo3hvkfqt3hoursinuretgabeanesghwtizedrats,H,,,xutpcuration,,6,,F,,,11454,In vivo,
3028,xHEMBL520648,,104698,,CompounwwaztestecfortheinhibjtionofyHTinducedbeadycsrriaaf42rperoralsdmibustdation8f04mgkfqf6hou4sinuretnageanestuftizedrats,H,,,Aitocuratipn,,6,,F,,,11454,In vivo,
3029,CHEMBLt2064i,,104698,,s8m0o8ndwastestedforthdibhibitionofyHTinduceebradycardiawfh2rpero5aladmonistgati9mof2mgkrat05ho8rsin8rrthansanesthetiafdrats,H,,,A75ocuration,,6,,F,,,11454,In vivo,
3030,CtEMBL62p650,,104698,,v8mpounxwastestedf0rtjeknhif9tionlf5jTibducedbradycardlaavtedperoralzdministratiogof1mrkgatrho6rsigueethaneaneayhetisedrats,H,,,Aufocurztion,,6,,F,,,11454,In vivo,
3031,CHEMBk629651,,104698,,Compoundwastes5edeortje9ht7bitiojof5b4inducedbradjca3diaafterpfroralscmij8afrat7ojof10mgkgat1hourinurrthaneanesthe6izeerats,H,,,Autlchration,,6,,F,,,11454,In vivo,
3032,CHEMBL87q874,,104698,,dompouncqastes4edtortheinmobitiog8f5HTinducedbradycardiaaftefpsrotaladminisrrarkon0f10mgktat3h0ursihurethan3anezthetizedfa4c,H,,,xutocuratiob,,6,,F,,,11454,In vivo,
3033,fHEMBL620642,,104698,,Compkundwzatestedforghwintibi5oonof5mTinduv3fbrad5cardiaaftsrpedoraladkiniqtratjonof1mvkgat1bourinurerhansajssthetizedrats,H,,,Autof6ration,,6,,F,,,11454,In vivo,
3034,CgEMBp620653,,104698,,5hydrpxutrypramine3rec2pt8rabtqronistactidotywadclnfirmedb5jtsagilitytoxntagonuze5HTecokedtxchycardiaofrafbi4isolatedm4arg,H,,,xutocurwtion,,6,,F,,,10609,,
3035,CHEMgL857o76,,104698,,Bindimbactkvityagaonstrhydroxytryptxhine2Ar3ceotorfronrqtco4texyojogenatesuqint3HDOBasradj0ligans,H,,,Autocura4iog,,6,,B,,,12861,,
3036,CmEnBL620654,,104698,,Inhibitlonof3HQ7CS29593pbigdingtorsrxoggextonogemat35hydroxytryptamlne3receptor,D,4796.0,,zutosuration,,7,,B,Rattusnk3begicus,,12861,,
3037,CHEkBL620555,,104698,,hindimgactivktyradipligqnd,H,,,s7tocuration,,6,,B,,,12861,,
3038,CHEMBL62p657,,104698,,C8kliundwaervaluatedforthedis9lwcemdn5of3HQICSwp5930bindingto5g6erozhtryptamine3recw0tor7nratbrzinmembranes,H,,,Aitoc7ration,,6,,B,,,10728,,Brain membranes
3039,CHEMnLy20657,,104698,,Displqcemen6of3HQICS2p5930bijv9ngto5hydrlxyfry0tamije3refe0gorreconnifionsitesknratbrainmemn3abes,H,,,Autocurxtiob,,6,,B,,,10728,,Brain membranes
3040,dHEnBL620658,,108,,Bindingaff8ni5yto3afdw5hydrlzy6rjptahine2drecep6ofwasfetermineeatacomcebtrationof0090001molL,H,,,Auyocugation,,8,,B,,,5163,,
3041,CHEMBL520t59,,108,,Bindingagfihutytowxrds6tydrlxytryptaminr2Creceptoewawd3teeminedatqc9nventratiinof000001mllp,H,,,Aurocueation,,8,,B,,,5163,,
3042,CHEMhL629660,,108,,Inhubitiohoffindijgtosards5hydroxytrtptamume2Cr3cepto5at2o0nMcondenyration,H,,,Auhoduration,,8,,B,,,6011,,
3043,CbEMBL6e0661,,108,,Pdrcentinhib9tiogarquMaga8nst5hydroxytryotqmine2Crexfptot,H,,,Au4ocurahion,,8,,B,,,5014,,
3044,CHEnBL620u62,,108,,Binvihgaffini5t8fcomp9kndtowarvs5hydroxytrypfamije2Crecelror,H,,,A6tocuratikn,,8,,B,,,5635,,
3045,CHEMBL62966r,,108,,Aftinigyfor5hydroxggryptsmineeCrecep6or,H,,,dxpert,,8,,B,,,5163,,
3046,CH3MBL620654,,108,,Bindlngafvunitytowards5h6dr0xy4rjpyahibe2Creceptorkwing3Hmexul2egineasradioligsnd,H,,,qut0curation,,8,,B,,,6841,,
3047,CH4MBL620675,,108,,Bunwigbqrfin8tyto1ards5hydrox6tryphamine2freceptofusing1q5IDOIasradiooinand,H,,,Experf,,8,,B,,,6119,,
3048,dHEMBp620666,,108,,Binwingsffinityrelativetlindklopuperidinecompojhe1for5hywr0xytrg0tamonf2Creceptorwxsdrtermin3w,H,,,Ajtoc6ration,,8,,B,,,4373,,
3049,CHEnBL620666,,108,,dlkpounrwasegaouqtewtoethebindinfqfbinitytowards5hydroxy4dyprqmine2Creceptorbydisplafemenyof3HKetqnserin,H,,,Autovjration,,8,,B,,,1633,,
3050,CHEMBL610669,,108,,nindingaffin9tytosqrws5hydroxytry0fxmine2drecep6orfydospoasem3ntof3HNmethylmesulettine,H,,,2xpert,,8,,B,,,1633,,
3051,CHEMBL62076i,,108,,Bindingxffjnityfof5h5xroxytryptamind2Crecel5orsasdstermihed,H,,,Autoc8eation,,8,,B,,,4373,,
3052,CHEnnL620670,,108,,nindihyatfinityt0warfsserotonin5hydrocytr7ptwmine2Creceotof,H,,,Experh,,8,,B,,,6576,,
3053,CHEhBL629671,,108,,Evaluatfdflrthenindingavrigity4o5hywrosytryptamine2C5ecelgor,H,,,Aut0cyration,,8,,B,,,4687,,
3054,CHwMBL620u72,,108,,Testedqvainwt5gjdroxytryphamine2Crwceptodinexperlm2nt1,H,,,Aitkcuration,,8,,B,,,12146,,
3055,CHfMBp620673,,108,,Tesfefagqins6thydroxytryptamine2xrexrptorinexperim2nt1,H,,,Autocyrxtion,,8,,B,,,12146,,
3056,CHEMBL62o664,,108,,Ab9litytodispoave3Hhssulergineffom5hydfoxjyryptamibe2Ceexeptor,H,,,Ahtocuratlon,,8,,B,,,16946,,
3057,CtEMBL62p675,,108,,Compoindwasevaluayeeforyhwwfbinitjat5mydrox7tryptajine2dreceptor,H,,,Au5ocuratiob,,8,,B,,,14159,,
3058,CyEMBL62p676,,108,,Thdbindinyaffin9tyhowardc6hydeoxytr5ptamibe2CrecsptirNoaffonity,H,,,Autocu5atiob,,8,,B,,,16700,,
3059,vbEMBL621382,,108,,Aefinjtuagainxt5hydroxytr6otamibe1Creceptor,H,,,w6tocuration,,8,,B,,,3269,,
3060,CHEhBL721383,,108,,Bindknhaffini6yagainst5h7croxyytyptamone2C5eseptor,D,398.0,,Expeet,,9,,B,Homoswpienc,,1274,,
3061,CHEMvi621384,,108,,Coklouncwasegakiagedforbindingafvinitywgainxh5hjcroxytryptzmine2Creceot9rusingradiol9gabdbind9ngasxay,H,,,Autocugwtion,,8,,B,,,1317,,
3062,CmEnBL621385,,144,,Inhibiti3ycomcen4ratiojrequir4davsinst5HT34exeptorinbovibeareapixtrekwusing3HG365630,H,78363.0,,Autocurahi0n,,8,,B,gostaurus,,5834,,
3063,CHEMBLuq7989,,144,,Bihdongzffinit5todsrss5hyfrkxytryptam7ne3recfp6oricing3HGR55630asradioligand,H,38694.0,,xutoduration,,8,,B,Boctaurus,,11147,,
3064,CHEMBL61798o,,104714,,sntag9nisticootenc6qgainstserogomib5jydrkcgtry9taminr3receptorinGPIassay,H,26298.0,,Ex9ert,,4,,F,Cav9ap8rcellus,,14145,,
3065,CtEMBLu75085,Ioeum,104714,,Bihwingavfinityto5jydroa5tryptamiherteceptorentirelying7ineapib8l2um,H,24524.0,,Ahtocura4ion,,4,,B,vaviapo4cellus,,10561,,
3066,vHEjBL617991,,104714,,Compouncqasebaluat2dforitsantaginiwtagf7nifhtowarde5hyfrpzytryptqmine3rece0torofguinezpig,H,7957.0,,xutoc6ration,,4,,F,Cwviaporcfllus,,15847,,
3067,CHEMBL517993,,104714,,C8jpo6nfwazevaluatedeor8tsan6avonistaffijitytowards5hysrozjtryptamjne34edeptorlfguineapigNDmdansbo5done,H,1693.0,,A7tocuratoon,,4,,F,Cabiapordellus,,15847,,
3068,CHwMBL627993,Ilsum,104714,,Potenc7to5hyddlxytrhptaminr3r2cwptorehtkr4ky8nguineapigileum,H,524.0,,Aut0duration,,4,,B,Cqviap8rcellus,,10561,,
3069,CHwMBLt17994,Ilsum,104714,,Invitrobjbdingxffonitywxsmeazudedfor5bycroxyttgptam9ne3receptorkntheguineapir9lehm,H,58329.0,,xutocueation,,4,,B,Caviaporxelluc,,11454,,
3070,Cn4MBL617995,,104714,,Compoundwastee6edforwhonistivacticiryagwinst5hjdrodytryp6amune3rec2pto4onbuineacklonwtsconcentrationp91kM,H,29732.0,,qutocuratiin,,4,,F,Caviap8rvellus,,4639,,
3071,CHEMhL6179o6,,104714,,Percentovcomgrolresponse4l5gr3ag0nist9cactivityonguineacol9mqgasoncfntration01iM,H,85494.0,,Aurocura5ion,,4,,F,Caviapodceolus,,4639,,
3072,vHEMBL6179p7,,104714,,Percentkfconfrplrespobseto5HT3zronistidactivufyonguinewcolonqtaconcrntrstoon2uM,H,102245.0,,Autocurariin,,4,,F,Caviaporcfllhs,,4639,,
3073,CHEhBL617p98,,104714,,Percenfivcon4rolr3sp9nswrorHT3zgonisticzd67dityonguineacolonatac8ncsntratioj1jMinthepresencrof30uMMDL72322,H,75734.0,,Autoxueation,,4,,F,xaviaporcell6s,,4639,,
3074,xHEMBL6q7999,,104714,,Percentoefontrolreqpinse6o6HT3antagonisticavtigot7onguimracolobatasoncebtratuon001uM,H,12553.0,,xutocurstion,,4,,F,Caviaporxeilus,,4639,,
3075,dHEMBL618090,,104714,,oerc3ntofc8n6rolrfsp8hseto4HT3sntagonosticactivityonguinezcolonatacohcwg6ratuon1uM,H,44354.0,,wutocura4ion,,4,,F,Caviaporcdll8s,,4639,,
3076,CHEMBL6wu815,Ileim,104714,,Cogcentrationrewu7redtopriducsr0ofmaxihqlcontractioninxuc4dby5HTthrouguyHT334cepto3sibghep3esenceofrufcompoundinizolatedvuigealigileuj,H,19527.0,,wutocugation,,4,,F,Cabuaporcellus,,15253,,
3077,sHEMBL616816,8leum,104714,,Conc4nttationrequiredtoproduc25pofmaximalckhtractiononeusedby5m6fhrough5jTerefept8rsintbeoresemceofthecomp9undln7solatednuimeapifikeum,H,39351.0,,shtocuration,,4,,F,Cavispotcellus,,15253,,
