assays_chmbl_d,assays_cnfdnc_scr,assays_cll_d,assays_src_d,assays_ss_strn,assays_ss_ctgr,assays_src_ss_d,assays_ss_tp,assays_ss_d,assays_crtd_b,assays_b_frmt,assays_tss_d,assays_rltnshp_tp,assays_ss_rgnsm,assays_ss_tss,assays_ss_tx_d,assays_ss_cll_tp,assays_ss_tst_tp,assays_vrnt_d,assays_dc_d,assays_td,assays_ss_sbclllr_frctn,assays_dscrptn
CHEMBL630145,1,,1,,,,A,12264,Intermediate,BAO_0000218,2367.0,N,Rattus norvegicus,Prostate gland,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time
CHEMBL630146,1,,1,,,,A,12265,Intermediate,BAO_0000218,2367.0,N,Rattus norvegicus,Prostate gland,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time
CHEMBL630147,1,,1,,,,A,12266,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood
CHEMBL630148,1,,1,,,,A,12267,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time
CHEMBL630149,1,,1,,,,A,12268,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time
CHEMBL630150,1,,1,,,,A,12269,Intermediate,BAO_0000218,2106.0,N,Rattus norvegicus,Spleen,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time
CHEMBL630151,1,,1,,,,A,12270,Intermediate,BAO_0000218,2106.0,N,Rattus norvegicus,Spleen,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time
CHEMBL632031,1,,1,,,,A,12271,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time
CHEMBL632032,1,,1,,,,A,12272,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time
CHEMBL632033,1,,1,,,,A,12273,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time
CHEMBL632034,1,,1,,,,A,12274,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time
CHEMBL632035,1,,1,,,,A,12275,Intermediate,BAO_0000218,2385.0,N,Rattus norvegicus,Muscle tissue,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time
CHEMBL632036,1,,1,,,,A,12276,Intermediate,BAO_0000218,,N,Rattus norvegicus,,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time
CHEMBL632037,1,,1,,,,A,12277,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,14950,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time
CHEMBL632038,1,,1,,,,A,12278,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,,,8631,50597,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes
CHEMBL632039,1,,1,,,,A,12279,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,,,8631,50597,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes
CHEMBL632040,1,,1,,,,A,12280,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,,,8631,50597,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes
CHEMBL632041,1,,1,,,,A,12281,Intermediate,BAO_0000218,178.0,N,Rattus norvegicus,Blood,10116.0,,,,8631,50597,,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes
CHEMBL632042,1,,1,,,,A,12282,Intermediate,BAO_0000218,178.0,N,Canis lupus familiaris,Blood,9615.0,,,,9614,50588,,"Concentration of compound in blood of dog 2, after administering intravenously"
CHEMBL632043,1,,1,,,,A,12283,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,9614,50588,,"Concentration of compound in left ventricle of dog 1, after administering intravenously"
CHEMBL632044,1,,1,,,,A,12284,Intermediate,BAO_0000218,,N,Canis lupus familiaris,,9615.0,,,,9614,50588,,"Concentration of compound in left ventricle of dog 2, after administering intravenously"
CHEMBL632045,1,,1,,,,A,12285,Intermediate,BAO_0000218,2107.0,N,Canis lupus familiaris,Liver,9615.0,,,,9614,50588,,"Concentration of compound in liver of dog 1, after administering intravenously"
CHEMBL632046,1,,1,,,,A,12286,Intermediate,BAO_0000218,2107.0,N,Canis lupus familiaris,Liver,9615.0,,,,9614,50588,,"Concentration of compound in liver of dog 2, after administering intravenously"
CHEMBL632047,1,,1,,,,A,12287,Intermediate,BAO_0000218,2048.0,N,Canis lupus familiaris,Lung,9615.0,,,,9614,50588,,"Concentration of compound in lung of dog 1, after administering intravenously"
CHEMBL632048,1,,1,,,,A,12288,Intermediate,BAO_0000218,2048.0,N,Canis lupus familiaris,Lung,9615.0,,,,9614,50588,,"Concentration of compound in lung of dog 2, after administering intravenously"
CHEMBL632049,1,,1,,,,A,12289,Intermediate,BAO_0000218,2385.0,N,Canis lupus familiaris,Muscle tissue,9615.0,,,,9614,50588,,"Concentration of compound in muscle of dog 1, after administering intravenously"
CHEMBL876418,1,,1,,,,A,12290,Intermediate,BAO_0000218,2385.0,N,Canis lupus familiaris,Muscle tissue,9615.0,,,,9614,50588,,"Concentration of compound in muscle of dog 2, after administering intravenously"
CHEMBL632050,1,,1,,,,A,12291,Intermediate,BAO_0000218,2106.0,N,Canis lupus familiaris,Spleen,9615.0,,,,9614,50588,,"Concentration of compound in spleen of dog 1,after administering intravenously"
CHEMBL632051,1,,1,,,,A,12292,Intermediate,BAO_0000218,2106.0,N,Canis lupus familiaris,Spleen,9615.0,,,,9614,50588,,"Concentration of compound in spleen of dog 2, after administering intravenously"
CHEMBL632052,0,,1,,,,F,12293,Autocuration,BAO_0000218,,U,,,,,,,10353,22224,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).
CHEMBL632053,0,,1,,,,F,12294,Autocuration,BAO_0000218,,U,,,,,,,10353,22224,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).
CHEMBL632054,0,,1,,,,A,12295,Autocuration,BAO_0000218,,U,,,,,,,10353,22224,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).
CHEMBL632055,0,,1,,,,F,12296,Autocuration,BAO_0000218,,U,,,,,,,10353,22224,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).
CHEMBL631181,0,,1,,,,F,12297,Autocuration,BAO_0000218,,U,,,,,,,10353,22224,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).
CHEMBL631182,0,,1,,,,A,12298,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr
CHEMBL631183,0,,1,,,,A,12299,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr
CHEMBL631184,0,,1,,,,A,12300,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr
CHEMBL629774,0,,1,,,,A,12301,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr
CHEMBL629775,0,,1,,,,A,12302,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr
CHEMBL876549,0,,1,,,,A,12303,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr
CHEMBL628172,0,,1,,,,A,12304,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr
CHEMBL628173,0,,1,,,,A,12305,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr
CHEMBL628174,0,,1,,,,A,12306,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr
CHEMBL628175,0,,1,,,,A,12307,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr
CHEMBL628176,0,,1,,,,A,12308,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr
CHEMBL628177,0,,1,,,,A,12309,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr
CHEMBL628178,0,,1,,,,A,12310,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr
CHEMBL628179,0,,1,,,,A,12311,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr
CHEMBL628180,0,,1,,,,A,12312,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced
CHEMBL628181,0,,1,,,,A,12313,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr
CHEMBL628182,0,,1,,,,A,12314,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr
CHEMBL628183,0,,1,,,,A,12315,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr
CHEMBL628184,0,,1,,,,A,12316,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined
CHEMBL628185,0,,1,,,,A,12317,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr
CHEMBL875617,0,,1,,,,A,12318,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr
CHEMBL628186,0,,1,,,,A,12319,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined
CHEMBL628187,0,,1,,,,A,12320,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr
CHEMBL628188,0,,1,,,,A,12321,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr
CHEMBL628189,0,,1,,,,A,12322,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr
CHEMBL628190,0,,1,,,,A,12323,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined
CHEMBL628191,0,,1,,,,A,12324,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr
CHEMBL626513,0,,1,,,,A,12325,Autocuration,BAO_0000218,,U,,,,,,,9196,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined
CHEMBL626514,1,,1,,,,A,12326,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24"
CHEMBL626515,1,,1,,,,A,12327,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40"
CHEMBL626516,1,,1,,,,A,12328,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44"
CHEMBL626517,1,,1,,,,A,12329,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42"
CHEMBL626518,1,,1,,,,A,12330,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60"
CHEMBL626519,1,,1,,,,A,12331,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7"
CHEMBL626520,1,,1,,,,A,12332,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18"
CHEMBL626521,1,,1,,,,A,12333,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32"
CHEMBL626522,1,,1,,,,A,12334,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25"
CHEMBL626523,1,,1,,,,A,12335,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49"
CHEMBL626524,1,,1,,,,A,12336,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36"
CHEMBL626688,1,,1,,,,A,12337,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8"
CHEMBL626689,1,,1,,,,A,12338,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42"
CHEMBL626690,1,,1,,,,A,12339,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53"
CHEMBL626691,1,,1,,,,A,12340,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43"
CHEMBL627319,1,,1,,,,A,12341,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53"
CHEMBL624052,1,,1,,,,A,12342,Intermediate,BAO_0000218,2046.0,N,Rattus norvegicus,Thyroid gland,10116.0,,,,8608,50597,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 5-12"
