variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL626313,995.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose; fmol equivalents per 100 mg,1,N,11229,,Rattus norvegicus,Uterus,1,,Intermediate
,,,CHEMBL626314,995.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in uterus of rat 1 hr after ip administration of dose and excess 8 microg of estradiol; fmol equivalents per 100 mg,1,N,11230,,Rattus norvegicus,Uterus,1,,Intermediate
,,,CHEMBL626315,995.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in uterus of rat 1 hr after iv administration of dose; fmol equivalents per 100 mg,1,N,11231,,Rattus norvegicus,Uterus,1,,Intermediate
,,,CHEMBL626316,995.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in uterus of rat 4 hr after ip administration of dose; fmol equivalents per 100 mg,1,N,11232,,Rattus norvegicus,Uterus,1,,Intermediate
,,,CHEMBL626317,995.0,BAO_0000218,,,,A,9796,10116.0,50597,Distribution of radiolabeled compound in uterus of rat 8 hr after ip administration of dose; fmol equivalents per 100 mg,1,N,11233,,Rattus norvegicus,Uterus,1,,Intermediate
,,,CHEMBL626318,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11234,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626319,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 2 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11235,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626320,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11236,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL875053,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 3 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11237,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626321,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11238,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626322,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 4 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11239,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626323,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11240,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626324,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 5 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11241,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626325,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11242,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626326,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 6 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11243,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626327,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 7 on rate of aging in 2 mL of cell suspension; Plus (+),1,N,11244,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626328,,BAO_0000218,,,,A,8363,10116.0,50597,Distribution of rat erythrocytes for tube 1 on rate of aging in 2 mL of cell suspension; Minus (-),1,N,11245,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626329,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat 5 min after intravenous administration, injected dose/gm",1,N,11246,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626330,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 15 min after intravenous administration, injected dose/gm",1,N,11247,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626331,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 1 hr after intravenous administration, injected dose/gm",1,N,11248,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626332,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 2 hr after intravenous administration, injected dose/gm",1,N,11249,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626333,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 30 min after intravenous administration, injected dose/gm",1,N,11250,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626334,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 4 hr after intravenous administration, injected dose/gm",1,N,11251,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL626335,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 6 hr after intravenous administration, injected dose/gm",1,N,11252,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL624798,178.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in blood of rat, 8 hr after intravenous administration, injected dose/gm",1,N,11253,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL624799,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 15 min after intravenous administered, injected dose/gm",1,N,11254,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624800,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 1 hr after intravenous administered, injected dose/gm",1,N,11255,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624801,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 2 hr after intravenous administered, injected dose/gm",1,N,11256,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624802,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 30 min after intravenous administered, injected dose/gm",1,N,11257,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624803,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 4 hr after intravenous administered, injected dose/gm",1,N,11258,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624804,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 5 min after intravenous administered, injected dose/gm",1,N,11259,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624805,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 6 hr after intravenous administered, injected dose/gm",1,N,11260,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624806,955.0,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in brain of rat, 8 hr after intravenous administered, injected dose/gm",1,N,11261,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL624807,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 15 min after intravenous administration, injected dose/gm",1,N,11262,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624808,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 1 hr after intravenous administration, injected dose/gm",1,N,11263,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624809,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 2 hr after intravenous administration, injected dose/gm",1,N,11264,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624810,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 30 min after intravenous administration, injected dose/gm",1,N,11265,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL877618,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 4 hr after intravenous administration, injected dose/gm",1,N,11266,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624811,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 5 min after intravenous administration, injected dose/gm",1,N,11267,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624812,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 6 hr after intravenous administration, injected dose/gm",1,N,11268,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624813,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat fat 8 hr after intravenous administration, injected dose/gm",1,N,11269,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624814,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat heart 15 min after intravenous administration, injected dose/gm",1,N,11270,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624815,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat heart 1 hr after intravenous administration, injected dose/gm",1,N,11271,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624816,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat heart 2 hr after intravenous administration, injected dose/gm",1,N,11272,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624817,,BAO_0000218,,,,A,8684,10116.0,50597,"Distribution in rat heart 30 min after intravenous administration, injected dose/gm",1,N,11273,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624818,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),1,N,11274,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624819,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration,1,N,11275,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624820,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration (0-6 hr),1,N,11276,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624821,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),1,N,11277,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624822,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),1,N,11278,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624823,,BAO_0000218,,,,A,6996,9615.0,50588,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),1,N,11279,,Canis lupus familiaris,,1,,Intermediate
,,,CHEMBL624824,,BAO_0000218,,,,A,15599,562.0,50212,Observed diffusion coefficient in organic solvent for Escherichia coli,1,N,11280,,Escherichia coli,,1,,Intermediate
,,,CHEMBL624825,178.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in blood of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11281,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL624826,178.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in blood of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11282,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL876817,2081.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in left atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11283,,Rattus norvegicus,Cardiac atrium,1,,Intermediate
,,,CHEMBL624827,2081.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in left atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11284,,Rattus norvegicus,Cardiac atrium,1,,Intermediate
,,,CHEMBL624828,,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in left ventricle of of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11285,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624829,,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in left ventricle of of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11286,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624830,2107.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in liver of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11287,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL624831,2107.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in liver of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11288,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL624832,2081.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in right atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11289,,Rattus norvegicus,Cardiac atrium,1,,Intermediate
,,,CHEMBL624833,2081.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in right atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11290,,Rattus norvegicus,Cardiac atrium,1,,Intermediate
,,,CHEMBL624834,,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in right ventricle of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11291,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624835,,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in right ventricle of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11292,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL624836,2106.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in spleen of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",1,N,11293,,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL624837,2106.0,BAO_0000218,,,,A,9614,10116.0,50597,"Concentration of compound in spleen of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",1,N,11294,,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL624838,178.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in blood of female rats 30 minutes after intravenous administration,1,N,11295,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL622188,178.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in blood of female rats 5 minutes after intravenous administration,1,N,11296,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL622189,948.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration,1,N,11297,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL622190,948.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration at,1,N,11298,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL625170,948.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in heart of female rats 5 minutes after intravenous administration,1,N,11299,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL625171,2113.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,1,N,11300,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL625172,2113.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,1,N,11301,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL625173,2113.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in kidney of female rats 5 minutes after intravenous administration,1,N,11302,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL625174,2107.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in liver of female rats 30 minutes after intravenous administration,1,N,11303,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL625175,2107.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in liver of female rats 5 minutes after intravenous administration,1,N,11304,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL625176,2107.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in liver of female rats 5 minutes after intravenous administration at,1,N,11305,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL625177,2048.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in lung of female rats 30 minutes after intravenous administration,1,N,11306,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL625178,2048.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in lung of female rats 5 minutes after intravenous administration,1,N,11307,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL625179,2048.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in lung of female rats 5 minutes after intravenous administration at,1,N,11308,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL625180,2048.0,BAO_0000218,,,,A,9071,10116.0,50597,Distribution of radioactivity of radiolabeled compound in lung of female rats 30 minutes after intravenous administration,1,N,11309,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL625181,,BAO_0000218,,,,A,10677,,22224,"Original dose appeared in the bile as unchanged compound, which was eliminated at a fairly constant rate over the first 4 hr following the iv administration",1,U,11310,,,,0,,Autocuration
,,,CHEMBL625182,1088.0,BAO_0000218,,,,A,9750,10090.0,50594,Percentage of dose recovered after 0-6 hr in the urine of mice was measured.,1,N,11311,,Mus musculus,Urine,1,,Intermediate
,,,CHEMBL625183,,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,1,N,11312,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL875848,,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,1,N,11313,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622260,,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,1,N,11314,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622261,,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,1,N,11315,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622262,,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,1,N,11316,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL622263,2113.0,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,1,N,11317,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL622418,2113.0,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,1,N,11318,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL622419,2107.0,BAO_0000218,,,,A,8319,10116.0,50597,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,1,N,11319,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL623388,,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11320,In vivo,Mus musculus,,1,,Intermediate
,,,CHEMBL623389,2107.0,BAO_0000218,,,,A,13256,10090.0,50594,Biodistribution in CD-1 mice was determined after 1 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),1,N,11321,In vivo,Mus musculus,Liver,1,,Intermediate
