ASSI,CUB,ASSUBCELFRAC,ASTI,TISI,Desc,Ti,ASORG,DI,BAFO,ASSST,CONFISC,SI,SASI,CHEI,CI,VARI
12077,Intermediate,,,,"Biodistribution in fat of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL629594,,
12078,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL629595,,
12079,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL630290,,
12080,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627137,,
12081,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627138,,
12082,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627139,,
12083,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627140,,
12084,Intermediate,,Heart,948.0,"Biodistribution in heart of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627141,,
12085,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627142,,
12086,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627143,,
12087,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL874449,,
12088,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627144,,
12089,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627145,,
12090,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627146,,
12091,Intermediate,,Kidney,2113.0,"Biodistribution in kidney of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627147,,
12092,Intermediate,,Liver,2107.0,"Biodistribution in liver of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627148,,
12093,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627149,,
12094,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL632160,,
12095,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL632161,,
12096,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL632162,,
12097,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL632163,,
12098,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL874469,,
12099,Intermediate,,Lung,2048.0,"Biodistribution in lung of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627182,,
12100,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 10min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627183,,
12101,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627184,,
12102,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627185,,
12103,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627186,,
12104,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627187,,
12105,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 45min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627188,,
12106,Intermediate,,Muscle tissue,2385.0,"Biodistribution in muscle of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627189,,
12107,Intermediate,,,,"Biodistribution inl ilver of mature female Dawley rat after 30min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627190,,
12108,Intermediate,,Liver,2107.0,"Biodistribution inl iver of mature female Dawley rat after 15min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627191,,
12109,Intermediate,,Liver,2107.0,"Biodistribution inl iver of mature female Dawley rat after 3 h, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627192,,
12110,Intermediate,,Liver,2107.0,"Biodistribution inl iver of mature female Dawley rat after 5min, expressed as percent injected dose/g",50597,Rattus norvegicus,13751,BAO_0000218,,1,1,,CHEMBL627193,,
12111,Intermediate,,Muscle tissue,2385.0,Biodistribution studied in the muscle of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL874590,,
12112,Intermediate,,Muscle tissue,2385.0,Biodistribution studied in the muscle of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627194,,
12113,Intermediate,,Muscle tissue,2385.0,Biodistribution studied in the muscle of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627195,,
12114,Intermediate,,Female gonad,992.0,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627196,,
12115,Intermediate,,Female gonad,992.0,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627197,,
12116,Intermediate,,Female gonad,992.0,Biodistribution studied in the ovaries of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627198,,
12117,Intermediate,,Female gonad,992.0,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627199,,
12118,Intermediate,,Female gonad,992.0,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627200,,
12119,Intermediate,,Plasma,1969.0,Biodistribution studied in the plasma of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627201,,
12120,Intermediate,,Plasma,1969.0,Biodistribution studied in the plasma of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627202,,
12121,Intermediate,,Plasma,1969.0,Biodistribution studied in the plasma of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627203,,
12122,Intermediate,,Plasma,1969.0,Biodistribution studied in the plasma of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627204,,
12123,Intermediate,,Spleen,2106.0,Biodistribution studied in the spleen of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627205,,
12124,Intermediate,,Spleen,2106.0,Biodistribution studied in the spleen of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627206,,
12125,Intermediate,,Spleen,2106.0,Biodistribution studied in the spleen of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627207,,
12126,Intermediate,,Spleen,2106.0,Biodistribution studied in the spleen of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627208,,
12127,Intermediate,,Thyroid gland,2046.0,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627209,,
12128,Intermediate,,Thyroid gland,2046.0,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627210,,
12129,Intermediate,,Thyroid gland,2046.0,Biodistribution studied in the thyroid of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627211,,
12130,Intermediate,,Thyroid gland,2046.0,Biodistribution studied in the thyroid of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627212,,
12131,Intermediate,,Uterus,995.0,Biodistribution studied in the uterus of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL627213,,
12132,Intermediate,,Uterus,995.0,Biodistribution studied in the uterus of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL626599,,
12133,Intermediate,,Uterus,995.0,Biodistribution studied in the uterus of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL626600,,
12134,Intermediate,,Uterus,995.0,Biodistribution studied in the uterus of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,50597,Rattus norvegicus,10911,BAO_0000218,,1,1,,CHEMBL626601,,
12135,Autocuration,,,,C(f=2) is the concentration at which the half life (t1/2) in the time course of inhibition of BChE by DFP increased by twofold in the presence of compound,22224,,8081,BAO_0000019,,0,1,,CHEMBL627484,,
12136,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg),100710,Macaca fascicularis,17248,BAO_0000218,,1,1,,CHEMBL627485,,
12137,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not applicable,100710,Macaca fascicularis,17248,BAO_0000218,,1,1,,CHEMBL628147,,
12138,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not determined,100710,Macaca fascicularis,17248,BAO_0000218,,1,1,,CHEMBL628148,,
12139,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg),50588,Canis lupus familiaris,17248,BAO_0000218,,1,1,,CHEMBL628149,,
12140,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 1,50588,Canis lupus familiaris,17248,BAO_0000218,,1,1,,CHEMBL628150,,
12141,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 2,50588,Canis lupus familiaris,17248,BAO_0000218,,1,1,,CHEMBL628318,,
12142,Intermediate,,Plasma,1969.0,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg); Not applicable,50588,Canis lupus familiaris,17248,BAO_0000218,,1,1,,CHEMBL628319,,
12143,Intermediate,,,,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 )",50588,Canis lupus familiaris,15592,BAO_0000218,,1,1,,CHEMBL875609,,
12144,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10,22224,,7040,BAO_0000019,,0,1,,CHEMBL628320,,
12145,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10.5,22224,,7040,BAO_0000019,,0,1,,CHEMBL628321,,
12146,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 6.8,22224,,7040,BAO_0000019,,0,1,,CHEMBL628322,,
12147,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.2,22224,,7040,BAO_0000019,,0,1,,CHEMBL628323,,
12148,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.6,22224,,7040,BAO_0000019,,0,1,,CHEMBL628324,,
12149,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 8.2,22224,,7040,BAO_0000019,,0,1,,CHEMBL628325,,
12150,Autocuration,,,,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 9.6,22224,,7040,BAO_0000019,,0,1,,CHEMBL628326,,
12151,Intermediate,,Adrenal medulla,1236.0,"Concentration of compound in adrenal medulla of dog 2, after administering intravenously",50588,Canis lupus familiaris,9614,BAO_0000218,,1,1,,CHEMBL628327,,
12152,Intermediate,,Adrenal medulla,1236.0,"Concentration of compound in adrenal medulla of dog1, after administering intravenously",50588,Canis lupus familiaris,9614,BAO_0000218,,1,1,,CHEMBL628328,,
12153,Intermediate,,Blood,178.0,"Concentration of compound in blood of dog 1, after administering intravenously",50588,Canis lupus familiaris,9614,BAO_0000218,,1,1,,CHEMBL628329,,
12154,Intermediate,,Liver,2107.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration.; dose/g, range 0.23-0.29",50597,Rattus norvegicus,8608,BAO_0000218,,1,1,,CHEMBL628330,,
12155,Intermediate,,Liver,2107.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.22-0.30",50597,Rattus norvegicus,8608,BAO_0000218,,1,1,,CHEMBL628331,,
