assay_id,confidence_score,src_assay_id,bao_format,curated_by,tissue_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain
6741,1,,BAO_0000219,Intermediate,,13436,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,F,,,Cricetulus griseus,10029.0,
6742,1,,BAO_0000219,Intermediate,,12687,Concentration required to reduce AA8 cell numbers to 50% of controls in a growth inhibition microassay,F,,,Cricetulus griseus,10029.0,
6743,1,,BAO_0000219,Intermediate,,12651,Concentration of the drug to inhibit chinese hamster ovary derived cell (AA8) growth in culture,F,,,Cricetulus griseus,10029.0,
6744,1,,BAO_0000219,Intermediate,,13300,Cytotoxicity in a growth inhibition assay against aerobic cultures of AA8 cells was determined,F,,,Cricetulus griseus,10029.0,
6745,1,,BAO_0000219,Intermediate,,15296,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,F,,,Cricetulus griseus,10029.0,
6746,1,,BAO_0000219,Intermediate,,15328,"Cytotoxicity in chinese hamster ovary tumor cell line-AA8, by growth inhibition assay.",F,,,Cricetulus griseus,10029.0,
6747,1,,BAO_0000219,Intermediate,,13302,Growth inhibition activity was measured in repair proficient AA8 cells under aerobic conditions (4 hours drug exposure),F,,,Cricetulus griseus,10029.0,
6748,1,,BAO_0000219,Expert,,14367,"Growth inhibition of aerobic AA8 cells, after 18 hours exposure",F,,,Cricetulus griseus,10029.0,
6749,1,,BAO_0000219,Expert,,17002,In vitro cellular toxicity against chinese hamster AA8 cell line after 4 hr of compound exposure,F,,,Cricetulus griseus,10029.0,
6750,1,,BAO_0000219,Intermediate,,13436,Inhibitory activity against AA8 cell growth in aerobic condition after 4 hr of exposure,F,,,Cricetulus griseus,10029.0,
6751,1,,BAO_0000219,Intermediate,,13435,Inhibitory activity against aerobic growth of AA8 cells.,F,,,Cricetulus griseus,10029.0,
6752,1,,BAO_0000219,Intermediate,,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,A,,,Cricetulus griseus,10029.0,
6753,1,,BAO_0000219,Expert,,10503,In vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,F,,,Cricetulus griseus,10029.0,
6754,1,,BAO_0000219,Intermediate,,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,F,,,Cricetulus griseus,10029.0,
6755,1,,BAO_0000219,Expert,,15090,Tested for growth inhibition against AA8 tumor cell line(chinese hamster ovary).,F,,,Cricetulus griseus,10029.0,
6756,1,,BAO_0000219,Expert,,10368,Cytotoxicity against AA8 cell line,F,,,Cricetulus griseus,10029.0,
6757,1,,BAO_0000219,Intermediate,,12651,Hypersensitivity factor(HF) was determined as ratio of IC50(AA8) to IC50(UV4),F,,,Cricetulus griseus,10029.0,
6758,1,,BAO_0000219,Intermediate,,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),A,,,Cricetulus griseus,10029.0,
6759,1,,BAO_0000219,Intermediate,,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),F,,,Cricetulus griseus,10029.0,
6760,1,,BAO_0000219,Intermediate,,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),A,,,Cricetulus griseus,10029.0,
6761,1,,BAO_0000219,Intermediate,,1890,Compound was evaluated for cytotoxicity against CHO AA8 cell lines for 4 hr at pH-7.4,F,,,Cricetulus griseus,10029.0,
6762,1,,BAO_0000219,Intermediate,,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,F,,,Cricetulus griseus,10029.0,
6763,1,,BAO_0000219,Intermediate,,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,F,,,Cricetulus griseus,10029.0,
6764,0,,BAO_0000218,Autocuration,,11616,Maximum tolerated dose (MTD) in C3H/HeN mice (single ip dose),F,,,Cricetulus griseus,10029.0,
6765,1,,BAO_0000219,Expert,,11616,Concentration required to increase radiation sensitivity by 1.3 when AA8 cells are exposed to drug for 30 min before and during irradiation under hypoxic condition.,F,,,Cricetulus griseus,10029.0,
6766,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under anoxic conditions,F,,,Cricetulus griseus,10029.0,
6767,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under anoxic conditions,F,,,Cricetulus griseus,10029.0,
6768,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under anoxic conditions,F,,,Cricetulus griseus,10029.0,
6769,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under aerobic conditions,F,,,Cricetulus griseus,10029.0,
6770,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under aerobic conditions,F,,,Cricetulus griseus,10029.0,
6771,0,,BAO_0000219,Autocuration,,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under aerobic conditions,F,,,Cricetulus griseus,10029.0,
6772,0,,BAO_0000219,Autocuration,,3471,Ratio of oxygen dependence of cytotoxicities of AA8 cells in aerobic condition to anoxic condition,F,,,Cricetulus griseus,10029.0,
6773,1,,BAO_0000219,Expert,,11616,Concentration required to reduce AA8 cell survival by 10%,F,,,Cricetulus griseus,10029.0,
6774,0,,BAO_0000219,Autocuration,,2656,"Concentration required to reduce cell survival to 10% of controls under hypoxic conditions, using the AA8 (chinese hamster) aerobic cells",F,,,Cricetulus griseus,10029.0,
6775,0,,BAO_0000219,Autocuration,,10518,Tested for the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,F,,,Cricetulus griseus,10029.0,
6776,0,,BAO_0000219,Autocuration,,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,F,,,Cricetulus griseus,10029.0,
6777,0,,BAO_0000219,Autocuration,,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 0.8-1.5,F,,,Cricetulus griseus,10029.0,
6778,0,,BAO_0000219,Autocuration,,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 1-2,F,,,Cricetulus griseus,10029.0,
6779,0,,BAO_0000219,Autocuration,,16156,Ability to reduce cell density of AA8 cells to 50% after 4 hr of exposure to air,F,,,Cricetulus griseus,10029.0,
6780,0,,BAO_0000219,Autocuration,,2656,Aerobic cytotoxic activity was evaluated by the growth inhibition of AA8 (chinese hamster) aerobic cells,F,,,Cricetulus griseus,10029.0,
6781,0,,BAO_0000019,Autocuration,,11005,"Compound was evaluated for the inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",F,,,Cricetulus griseus,10029.0,
6782,0,,BAO_0000219,Autocuration,,11942,Concentration for 50% inhibition of AA8 cells growth under aerobic conditions after 18 hours exposure,F,,,Cricetulus griseus,10029.0,
6783,0,,BAO_0000219,Autocuration,,2128,Concentration required for 50% inhibition of growth of AA8 cells following 4 hr drug exposure,F,,,Cricetulus griseus,10029.0,
6784,1,,BAO_0000218,Intermediate,,16907,Half life period after 15 mg/kg iv dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6785,1,,BAO_0000218,Intermediate,,16907,Half life period after 30 mg/kg po dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6786,1,,BAO_0000218,Intermediate,,9579,Half life was measured after oral 2b administration (tested in 6 dogs),A,In vivo,,Canis lupus familiaris,9615.0,
6787,1,,BAO_0000218,Intermediate,,9579,Half life was measured in dog after oral 17b administration,A,In vivo,,Canis lupus familiaris,9615.0,
6788,1,,BAO_0000218,Intermediate,,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,A,In vivo,,Canis lupus familiaris,9615.0,
6789,1,,BAO_0000218,Intermediate,,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,A,In vivo,,Canis lupus familiaris,9615.0,
6790,1,,BAO_0000218,Intermediate,,16907,Tmax value after 15 mg/kg iv dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6791,1,,BAO_0000218,Intermediate,,16907,Tmax value after 30 mg/kg po dose in Dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6792,1,,BAO_0000218,Intermediate,,3184,Compound was evaluated for its half life when administered intravenously in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6793,1,,BAO_0000218,Intermediate,1969.0,5017,Compound was tested for plasma half life when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),A,In vivo,,Canis lupus familiaris,9615.0,
6794,1,,BAO_0000218,Intermediate,,6821,Elimination Half-life of compound was determined in dog,A,,,Canis lupus familiaris,9615.0,
6795,1,,BAO_0000218,Intermediate,,17839,Half life of compound in dog following oral administration,A,In vivo,,Canis lupus familiaris,9615.0,
6796,1,,BAO_0000218,Intermediate,,17267,Half life of compound was determined in dog,A,,,Canis lupus familiaris,9615.0,
6797,1,,BAO_0000218,Intermediate,178.0,4727,Half life of compound was determined in dog blood,A,,,Canis lupus familiaris,9615.0,
6798,1,,BAO_0000218,Intermediate,,5238,Half life after oral and iv dosing in dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6799,1,,BAO_0000218,Intermediate,,4942,Half life in dogs in hours,A,,,Canis lupus familiaris,9615.0,
6800,1,,BAO_0000218,Intermediate,,6505,Half life on i.v. administration of 2 mg/kg was measured in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6801,1,,BAO_0000218,Intermediate,,5130,t1/2 in dog after oral dose (1 mg/kg),A,In vivo,,Canis lupus familiaris,9615.0,
6802,1,,BAO_0000218,Intermediate,,1475,Half life was evaluated in dog,A,,,Canis lupus familiaris,9615.0,
6803,1,,BAO_0000218,Intermediate,,17804,Half life period of compound was determined after intravenous administration at 2 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6804,1,,BAO_0000218,Intermediate,,17804,Half life period of compound was determined after peroral administration at 2 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6805,1,,BAO_0000218,Intermediate,,6084,Half life period (10 mg/kg) was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6806,1,,BAO_0000218,Intermediate,,6084,Half life period (10 mg/kg) was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6807,1,,BAO_0000218,Intermediate,,5542,Half life period by iv administration in dog at a dose of 0.3 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6808,1,,BAO_0000218,Intermediate,,5542,Half life period by po administration in dog at a dose of 0.3 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6809,1,,BAO_0000218,Intermediate,,6084,Half life period in dog,A,,,Canis lupus familiaris,9615.0,
6810,1,,BAO_0000218,Intermediate,,6241,Half life period in dogs after oral administration at 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6811,1,,BAO_0000218,Intermediate,,1916,Half life period was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,A,In vivo,,Canis lupus familiaris,9615.0,
6812,1,,BAO_0000218,Intermediate,,6621,Half-life of compound was determined in dogs,A,,,Canis lupus familiaris,9615.0,
6813,1,,BAO_0000218,Intermediate,1969.0,1696,Half-life in dog plasma,A,,,Canis lupus familiaris,9615.0,
6814,1,,BAO_0000218,Intermediate,,17800,Half-life in mongrel dogs was determined,A,,,Canis lupus familiaris,9615.0,
6815,1,,BAO_0000218,Intermediate,,17657,Half-life in dog upon oral administration,A,In vivo,,Canis lupus familiaris,9615.0,
6816,1,,BAO_0000218,Intermediate,,17657,Half-life in dog upon oral administration; Unable to calculate,A,In vivo,,Canis lupus familiaris,9615.0,
6817,1,,BAO_0000218,Intermediate,,4239,Half-life was measured in dog,A,,,Canis lupus familiaris,9615.0,
6818,1,,BAO_0000218,Intermediate,,5985,Half-life was measured in dog,A,,,Canis lupus familiaris,9615.0,
6819,1,,BAO_0000218,Intermediate,,9932,Half-recovery time (T1/2) of the vascular resistance decrease at ED30 in anesthetized dogs,A,,,Canis lupus familiaris,9615.0,
6820,1,,BAO_0000218,Intermediate,,5199,Oral half life was determined,A,In vivo,,Canis lupus familiaris,9615.0,
6821,1,,BAO_0000218,Intermediate,1969.0,5199,Plasma elimination half-life (08 h) was determined in canine following intravenous (iv) administration (1 mg/kg).,A,In vivo,,Canis lupus familiaris,9615.0,
6822,1,,BAO_0000218,Intermediate,1969.0,1475,Plasma half life was evaluated,A,,,Canis lupus familiaris,9615.0,
6823,1,,BAO_0000218,Intermediate,1969.0,1475,Plasma half life was evaluated in Dog,A,,,Canis lupus familiaris,9615.0,
6824,1,,BAO_0000218,Intermediate,1969.0,1475,Plasma half life was evaluated in dog,A,,,Canis lupus familiaris,9615.0,
6825,1,,BAO_0000218,Intermediate,,6316,T1/2 (Half-life) was after oral administration at 5 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6826,1,,BAO_0000218,Intermediate,,4883,Tested for the half life value in dog,A,,,Canis lupus familiaris,9615.0,
6827,1,,BAO_0000218,Intermediate,,4727,Maximum time at the dose of 2 mg/kg in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6828,1,,BAO_0000218,Intermediate,,1916,Maximum time was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,A,In vivo,,Canis lupus familiaris,9615.0,
6829,1,,BAO_0000218,Intermediate,178.0,1337,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,A,In vivo,,Canis lupus familiaris,9615.0,
6830,1,,BAO_0000218,Intermediate,178.0,1337,Maximum time taken to reach maximum blood concentration was determined in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,A,In vivo,,Canis lupus familiaris,9615.0,
6831,1,,BAO_0000218,Intermediate,,6265,Pharmacokinetic (PK) property (Tmax) was determined in dog at the single dose of 1 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6832,1,,BAO_0000218,Intermediate,,4809,Pharmacokinetic parameter Tmax was determined in Beagle dogs after (iv) administration of a dose of 28 (uM/kg),A,In vivo,,Canis lupus familiaris,9615.0,
6833,1,,BAO_0000218,Intermediate,,5983,Pharmacokinetic property (Tmax) was measured in dog at the dose of 0.032 mg/kg p.o.,A,In vivo,,Canis lupus familiaris,9615.0,
6834,1,,BAO_0000218,Intermediate,,5313,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog",A,,,Canis lupus familiaris,9615.0,
6835,1,,BAO_0000218,Intermediate,,5313,"Tested for the pharmacokinetic data, time required to reach Cmax (Tmax) in dog at dosage of 10 mpk",A,In vivo,,Canis lupus familiaris,9615.0,
6836,1,,BAO_0000218,Intermediate,1969.0,17650,Time for maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6837,1,,BAO_0000218,Intermediate,1969.0,5199,Time taken by the compound to achieve maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,A,In vivo,,Canis lupus familiaris,9615.0,
6838,1,,BAO_0000218,Intermediate,1969.0,933,Time taken for maximum plasma concentration in dog,A,,,Canis lupus familiaris,9615.0,
6839,1,,BAO_0000218,Intermediate,,16367,Time to reach Cmax after oral administration to dogs,A,In vivo,,Canis lupus familiaris,9615.0,
6840,1,,BAO_0000218,Intermediate,1969.0,6348,Time to reach maximum plasma concentration was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,A,In vivo,,Canis lupus familiaris,9615.0,
6841,1,,BAO_0000218,Intermediate,,6316,Tmax (time to reach maximum concentration) was after oral administration at 5 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6842,1,,BAO_0000218,Intermediate,,6215,Tmax after peroral administration (1 mg/kg) was determined in dog,A,In vivo,,Canis lupus familiaris,9615.0,
6843,1,,BAO_0000218,Expert,,3598,Tmax of compound determined in dog after iv administration at a dose of 10 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6844,1,,BAO_0000218,Intermediate,,4527,Tmax by oral administration at a dose of 10 uM/kg in dog was determined,A,In vivo,,Canis lupus familiaris,9615.0,
6845,1,,BAO_0000218,Intermediate,,17764,Tmax after peroral administration in dogs at 2.4 uM/kg,A,In vivo,,Canis lupus familiaris,9615.0,
6846,1,,BAO_0000218,Intermediate,,5969,In vivo Cmax in mice at dose of 100 mg/kg,A,In vivo,,Mus musculus,10090.0,
6847,1,,BAO_0000218,Intermediate,,5969,In vivo Cmax in mice at dose of 50 mg/kg,A,In vivo,,Mus musculus,10090.0,
6848,1,,BAO_0000218,Intermediate,,4573,Maximal concentration determined at a dose 10 mg/kg administered intraperitoneally to mice,A,In vivo,,Mus musculus,10090.0,
6849,1,,BAO_0000218,Intermediate,1969.0,3277,Maximum plasma concentration was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),A,In vivo,,Mus musculus,10090.0,
6850,1,,BAO_0000218,Intermediate,1969.0,17734,Maximum concentration in plasma was determined after intraperitoneal administration of 100 mg/kg in mice,A,In vivo,,Mus musculus,10090.0,
6851,1,,BAO_0000218,Intermediate,1969.0,3132,Maximum concentration obtained in mouse plasma was determined,A,In vivo,,Mus musculus,10090.0,
6852,1,,BAO_0000218,Intermediate,1969.0,3132,Maximum concentration obtained in mouse plasma was determined at dose 25 mg/kg,A,In vivo,,Mus musculus,10090.0,
