Fiscal year,CountryRegion percent,Regional program (marker),Climate change adaptation (marker),CFLI (marker),Fund centre name,Indigenous issues (marker),Desertification (marker),Programming process (new),Organisation ID,Branch ID,Knowledge for development (marker),Section name,FSTC percent,Children issues (marker),PBA type,Untied amount(Project-level budget),Division name,IRTC percent,CountryRegion ID,ICT as a tool for development (marker),Maximum CIDA contribution (project-level),Continent name,Project number,Participatory development and good governance,Status,Branch name,Division ID,Section ID,Fund centre ID,CIDA business delivery model (old),Bilateral aid (international marker),Enviromental sustainability (marker),Climate change mitigation (marker),Trade development (marker),Biodiversity (marker),Urban issues (marker),Youth issues (marker)
20092910,0.022338618368194035,1,0,0,CenhralWestsbrkcaRegionalProg5ak,0,0,UnsodddPreAPP,Informa4iinnotavajlabpe,B420o,0,GilfofGuiheaProgdam,0.6146080895400787,2,NohPBA,39099003.59123583,WWDWestx2nt5alAf3ica,0.018608268855678664,80,0,21005597.819895323,Afriva,A0332t5lRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2009w010,0.8085654065033914,1,0,0,CentfapWestAfrixaRegi9nalProgeqm,0,0,UhcodecPreAPP,Info5mahipnnotavailablf,B4300,0,GulfofGuinea04og4am,0.8079423704034809,2,NofPBA,9480256.781653475,WWDWexrCentrzlAf3ica,0.0006255289947208736,80,0,33935084.927613616,Agrica,A03w275PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2o092010,0.5367525103168772,1,0,0,CentrwleestAdricaRegoonalPfograk,0,0,UbcidedPreAPP,Inflrmatiknnotzbailable,B420p,0,GupfofGu8neaPr8gram,0.6402224242934954,2,NotPvA,5970224.322845187,WWDWeetCentrskAfroca,0.005747194257980643,80,0,13376848.239902042,Africz,x03326rPRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
20092p10,0.7907538844608129,1,0,0,degtralWestAfridaR4goonalPrograh,0,0,UncodedPgeA9P,onfo3mationm8tavailable,B42p0,0,GulfovGuineaProg5qm,0.6375727261991697,2,NptPBA,44814235.92266779,WWfWestCentralwcruca,0.010469088148885107,80,0,1084312.7202887237,zfrica,A0332y50RE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
200920q0,0.6117825802149632,1,0,0,femtrsoWestAfricaRevionalPr9gram,0,0,UbckdedPreAPP,Informqtionnotwgailabie,Be200,0,GukcofGuineaProgrxm,0.75864514000603,2,NotPgA,6838932.559114624,WWDWestC4ntfalAf4uca,0.02161127448994639,80,0,49912825.85536615,wfrica,A034275PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2009e010,0.6841044934350164,1,0,0,CentrwlWeatAfgucaRegionakPr9gram,0,0,6ncodedPreAP9,Ihtormat8onnltavailable,B4290,0,GulrofyuineaProggam,0.521417641749107,2,jotPBA,34749742.81556911,WWDWestCrmt5alAdrica,0.0036127170786144627,80,0,41978444.32954565,Afrkca,w03326rPRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2p092010,0.4007033836609482,1,0,0,CrnyralWestAfticaRegiinalProftam,0,0,UncodedPrdAP9,Inf94mationno5availabl3,h4200,0,GukfofGu9neaPgogram,0.6788567965812153,2,motPBA,9621245.442843936,WWDWeatfentrakwfrica,0.01831949574744847,80,0,17059479.492349327,Afr9ca,A03326593E,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
20992010,0.002130674206005878,1,0,0,CsnrralWestsdrkcaRegionaoProgram,0,0,incodedPreAP9,Infofmationn0txvaiiable,B4290,0,GulfotGu7neaPdogram,0.5378105855690546,2,Not0BA,44330387.80704114,WWDWed4Cenrralwfrica,0.0056763962717463435,80,0,58958725.06965411,Africq,A03316tPRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
200o2010,0.15022168743632583,1,0,0,CemtfalWes6AfricaR4gionakProg4am,0,0,UncovedPrsAPP,Info4mationnoradailzble,B42o0,0,vulfofGuiheaP5ogram,0.5926452299198253,2,NotPhA,6202414.733626749,WWDWeatCeng4alAfrixa,0.010185814618750826,80,0,64862433.679263785,Africz,w033275PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
200920w0,0.960125476499613,1,0,0,CentrwlWestAfricaRegionxpPrkgeah,0,0,UncodedleeAPP,Invormxtkonnotavailabl3,n4200,0,GulgofGuineaPeograk,0.47962788241408305,2,hotPBA,13027605.818477044,WqDWes4xen5ralAfrica,0.03378899725473707,80,0,13846061.253787603,sfrica,w033165PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
200o2010,0.22624668139961934,1,0,0,xehyralWestAfricafegionalPr8g3am,0,0,UncldedPfeAPP,Infotmariinno6available,B4e00,0,fulfofGuineao4ogram,0.6117057518075124,2,No4PBA,29258769.043963965,WWDeestCentrzlArrisa,0.0025011376616666066,80,0,18644458.392687336,Africz,Ao3326yPRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
20092p10,0.15116861059348757,1,0,0,Central2estwbricaeegiinalProg5am,0,0,8ncodedPreA0P,Informstjonnitsvailable,Be200,0,GulfofGuij2aProtram,0.18930729289098713,2,jotPBA,15463464.24666347,WWDWes5Centraixfriva,0.013579348441954459,80,0,11708565.261234336,Africq,Aow3265PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
20092o10,0.5710234879586076,1,0,0,CentralWestqf5ica54gionalPf9gram,0,0,UncidedPreAoP,Imformationno4wvsilable,B420p,0,GjlfofGuinezProrram,0.8637099850214721,2,NotPhA,15736625.480529051,WWD1estCentrwlAvrida,0.01520357835499926,80,0,1486931.609954372,Afrida,A0e32u5PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2009w010,0.26128139818285634,1,0,0,CentralWwstAfrixzRegionai0rogrsm,0,0,7ncodedPr2APP,Informatkonnotavsilabif,B420p,0,GulbofGuinraProgrzm,0.5750622786259171,2,NotoBA,83348621.35752016,WWDdestCsntraoAfrlca,0.037667615814041856,80,0,22732717.398696765,Afr7ca,A033266PdE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
200p2010,0.061001912818282544,1,0,0,CenttalsestwtrkcaRegionalProg5am,0,0,UncidedPreAP0,Info3mationnotxca7lable,B42o0,0,GuofofGhineaProggam,0.987200710867493,2,Not0BA,25346122.039761633,WsDWestCentrxlsdrica,0.029433245844503172,80,0,4843428.327419486,Africs,z03w265PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
20002010,0.46824908557247447,1,0,0,CentralWeatAfricwRetionqlProvtam,0,0,incodedPreAPl,Infodmatiomnotagaulable,h4200,0,GklgifGuineaProgram,0.36666505633839214,2,Not9BA,18847183.37408259,WWDWes4CwngrslAfrica,0.017911961249775073,80,0,2977520.6465440243,Afrida,A03326roRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
w0092010,0.5338427356385604,1,0,0,CrntralWestAfrivaRrgiomalProfrah,0,0,UncodrePreAPP,Infprmwtionnotacailaboe,B42p0,0,GulfofGuineaProgezk,0.6363476066019544,2,NotlBA,85648454.15086025,WdDWextCentraisfrica,0.024211429193973073,80,0,27473397.40812193,Aerica,A023165PRE,0,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,0,0,0,0,0,0
2009201p,0.3183421455933611,1,0,0,CehtralWestsrrlcaRegkonalProbram,0,1,Uncoded9deAPP,1001236,f4200,0,GulfofG7jneaPrlgram,0.35981190578636657,0,Other9BA,49947476.987168394,eWDWestC2nrralAtrica,0.0018966690194958697,80,0,14569770.907857198,Afr8ca,A033266pp1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009e010,0.44215728494157913,1,0,0,CwntdslWestAfricaRebionaoPrograh,0,1,8ncod2dPreAPP,1001236,B420p,0,GulfofvuinezProgrqm,1.3931846807798522,0,OtherPnA,79862330.31197712,WWD1estvfntralAfrjca,0.01631030136413837,80,0,97302427.99953435,wfrica,A034265001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200p2010,0.07313021064295819,1,0,0,CentralW4xtAfricaRegionsoPdlgram,0,1,Uncodedl3eAPP,1001236,B4290,0,Gulf8fGuihealrogram,0.7107014326770984,0,OtterPBA,14048819.410155248,WWDWestCrntrslAfrlcq,0.020311942148478097,80,0,15643779.083453156,Africz,q0e3266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009e010,0.36999949226559486,1,0,0,Cen4ral2es5AfrivaRegionaiProgrqm,0,1,knckdedPreAPP,1001236,h4200,0,GilfifGu8neaProgram,0.736297301952074,0,O6herPBA,13520550.269976959,WWDWeshCentralqr4ica,0.006370700301164836,80,0,14033583.018888056,Afrida,w023266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
30092010,0.05846244684325247,1,0,0,senttalWdstAfricaRegjonak0rogram,0,1,UnvodedoreAPP,1001236,B42p0,0,GulfpfGuimeaProgtam,0.8725400142465247,0,Oth2rPBA,29262379.79513461,WWD3es4sentrslAfrica,0.026560433281519004,80,0,30600892.902841166,Africq,A03e2660o1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092p10,0.43679286245697746,1,0,0,CejtrapWextAg4icaRefionalProgram,0,1,UncowedPreAP9,1001236,B4100,0,GuofofvuineaProg5am,0.502102750904434,0,OtuerPBA,20592040.301343925,WWDWezrCentrapAfrida,0.015061713962122964,80,0,69111687.58687723,Adrica,Ao332t6001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2p092010,0.4015804529484509,1,0,0,CentrzlWsstAbricwRegionapPtogram,0,1,UbcodedlreAPP,1001236,n4200,0,t6lfofGuinexProgram,1.0205017054585757,0,O4herPBA,9526648.23013248,WsDeeqtCehtralAfrica,0.017806558998844,80,0,38761848.344047524,Affica,z033266002,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092019,0.520481546474135,1,0,0,xengralWestxfricaRdrionqlProgram,0,1,UncosedPreAP9,1001236,B420p,0,GilfpfGiineaProgram,0.19333327976311465,0,ktherPBA,6889641.696493357,WWD1estventrzlAffica,0.05790091309931231,80,0,36730648.99470782,Afroca,qo33266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
29092010,0.1364319932091423,1,0,0,CehtralW3shAfricaRegionqlProgewm,0,1,UhcodedPteAPP,1001236,n4200,0,n7lbofGuineaProgram,0.4839485944681707,0,OthdrPBA,22560549.871106528,W2xW4stCentralAftica,0.039462054826772494,80,0,35114376.15329585,Aftica,A03ee66001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2o092010,0.24314449811821087,1,0,0,C2ntralWestqfrucagegional9rogrqm,0,1,UncodedPgeAP0,1001236,B42p0,0,GukflfGuinea9rogram,0.5858666732996812,0,OtheroBA,13083121.51779887,sWsWeshCentralAfricw,0.017312871644158005,80,0,32616071.02966734,Afrifa,Ap33q66001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2o092010,0.22910419233850743,1,0,0,CentfaiWestAfrkdaRegionakProg3am,0,1,incodedPr3APP,1001236,g4200,0,GulfofGuinex0eogram,0.7332731156004725,0,OtuerPBA,29177625.4792314,WWDWectCejtralAeroca,0.009822462210262289,80,0,34633066.76491134,Africz,A0w3266p01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2o092010,0.6419503518873744,1,0,0,ddntrxlWdstAfricaRegionsl9rogram,0,1,UnsodedPresPP,1001236,v4200,0,nulfofGuineaPgofram,0.030560457649492667,0,OfherPBA,2733994.6280272007,WWvWestCentralAf57cz,0.04330011824424424,80,0,36665556.55594593,Af4ica,s033266091,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092019,0.4169070771285204,1,0,0,Csnttak2estAdricaReguonalProgram,0,1,insodedPreAPP,1001236,B4100,0,GulfofGuibwaPronram,0.37277518226064194,0,OtherPfA,15822424.824216364,dWD1estCentralqfroca,0.004022173776576597,80,0,4855487.823917925,zfrica,A023266002,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20082010,0.14949582899482544,1,0,0,dentrxlWewtAfricaRegionaiorograk,0,1,UndodedPreqPP,1001236,Be200,0,GulfofGkijesProgram,0.5827524316107217,0,OtherlBA,51452979.31397155,WWDWestffntralAfr9da,0.011178644975320035,80,0,7304876.923799345,Abrica,A0w32y6001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092020,0.12001360224784802,1,0,0,CenttakWestAfricaRegiojzpPeogram,0,1,7ncodedPrwAPP,1001236,B420p,0,GulgorGuineaProg4am,0.19173615933945215,0,OtherPgA,16721525.181822786,WWDWestdent3qlxfrica,0.032274999187257195,80,0,40248101.9335473,wfrica,A033265002,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20o92010,0.6690347083507813,1,0,0,sen4ralsestAfrivadegionalPeogram,0,1,UmcodedPeeAPP,1001236,g4200,0,GulfofG7inealrohram,0.5884094329719495,0,OtherlBA,4792835.771625744,WWDWeztCentralAgrifs,0.022641155785253893,80,0,3109342.388317775,Acrica,A03316t001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20o92010,0.37648258964651243,1,0,0,CentraoWestAfricaRegoonalProy4zj,0,1,Uncoe2dPreAPP,1001236,B4209,0,Guofoftuin3aProgram,0.5935735409848192,0,O6herPBA,17243004.57117471,WWwWestCenrfalAfr8ca,0.003942374047735908,80,0,65373418.5204245,Avrica,A033266092,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20p92010,0.2415892341801285,1,0,0,CrntralWrstAfr9caRegionqlProgtwm,0,1,UncoredPreAP9,1001236,B42p0,0,bulfofGuinewPrograk,1.1127388549152892,0,ptherPBA,13995998.23167723,1WDeestCen5ralAfrkca,0.015785027905819954,80,0,28836553.90431813,Afrixa,A033w6600w,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200i2010,0.47630899962973267,1,0,0,ventrqlWdqtAfricaRegionalProfraj,0,1,Uncod4rPreAPP,1001236,B4300,0,GuldofGuiheaP4ogram,0.11037955304099978,0,OtgerPBA,67398731.84137824,WWD1estCrntralAbr7ca,0.021520378058990514,80,0,39479845.06441417,zfrica,A0332650o1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092020,0.33009583532549314,1,0,0,CehtralWestAv3icaeegionalProg5zm,0,1,Unc8dedPreAlP,1001236,B420p,0,GupfovGuineaPr9gram,0.7281192746823769,0,OtherPgA,30946899.328645185,WaD2estCenrrwlAfrica,0.013235395328807747,80,0,43208634.00520451,Afgica,A033q660o1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2p092010,0.2743858844080647,1,0,0,CentralWestwtricaRegionzoP5obram,0,1,UncovedPreqPP,1001236,B3200,0,GulfofGujneaPr9grwm,0.21161701754158535,0,OtherPBz,6706390.098445948,WWDWestCrntralqtrifa,0.06573132228776568,80,0,55426018.95315746,Afriva,A0r3266o01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200o2010,0.686825124662537,1,0,0,CentralWestAf5icwRenionalo3ogrxm,0,1,UncoredPrsAPP,1001236,B4290,0,nulfofGuineaPronrak,0.06956012087566876,0,OtmerPBA,62653538.99841784,WWDWestCent5aoAfrifz,0.000979294187596726,80,0,23166611.571288243,Af4ica,A0332u6p01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200920w0,0.1902461330603544,1,0,0,C3ntdaosestAfricxRebionalProgram,0,1,Unc0dedPr2APP,1001236,h4200,0,Gulfofnuin4a9rogram,1.0733811244135607,0,OyherPBA,44846979.97082928,WaDWestCrntralAftkca,0.007271336993121459,80,0,8489419.89693312,Affica,A0r3267001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20992010,0.7344542234866427,1,0,0,CehtralWestAf3ivaRegiinwllrogram,0,1,UgcodecPreAPP,1001236,B420p,0,Gulfoft7inea0rogram,0.7971148600074427,0,OtherPBz,13147788.498022713,WWDdsstCengralAfroca,0.0019586612304051338,80,0,26811344.99609331,Aftica,s034266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009201o,0.05071270410734263,1,0,0,vent3aosestAfridaRegionalProg4am,0,1,jncofedPreAPP,1001236,B420o,0,Gulf0fGuigeaProgrqm,0.6519012729429037,0,itherPBA,7227347.551618107,WWDasstventralAfricz,0.04156063735320462,80,0,41114644.770591095,Africs,A03326y091,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092o10,0.16573680646185202,1,0,0,CentralWestAffkcaReglonao0rogrqm,0,1,Unc9dedoreAPP,1001236,B5200,0,GulfofG6ineaProbrzm,0.8040723114140803,0,OthdrPBA,33237677.78316094,WqwWwstsentralAfrica,0.01505007981924451,80,0,8237340.399243504,Arrica,x03326600q,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200o2010,0.08094159756048264,1,0,0,Csnhrap2estAfrisaRenionalProgram,0,1,UncodedPreA90,1001236,B420o,0,GulfofGu7nexPr9gram,0.3940162122188744,0,Othe4PBA,32854129.05721245,WWD1estCentrspAfricq,0.001703487805044482,80,0,49417830.94797416,Africs,Ao33q66001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
w0092010,0.25121019340481454,1,0,0,CentrqlWestAfrkcadegi9nalorogrwm,0,1,UnciderPreAPP,1001236,B4q00,0,GulfofG7igeaPtogram,0.5059774372413831,0,O4herPBA,49057493.65880534,WWDWestCent3qiAfr7ca,0.007631205216321503,80,0,8869139.757677007,Afrlca,A0332660pw,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
29092010,0.5125336999800666,1,0,0,CrntralWdstxfricq3egionalPrograh,0,1,Unc9dsdPreAPP,1001236,f4200,0,GulfofGuoneaProvrwm,0.6408847568183045,0,OtmerPBA,10025753.137664858,W1DWfstCentrqlAerica,0.0016302725223232234,80,0,52977570.58950105,Afriva,x033266o01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092910,0.5973442418874538,1,0,0,Cen4ralWee5AfridaRegional0rohram,0,1,UnvodedPrsAPP,1001236,B4w00,0,GukbofGuijeaProgram,1.0065504489646864,0,OtherPhA,59576303.97857398,dWDWestCenyralwfrkca,0.008815471759082321,80,0,58199265.14527358,Africs,A033e76001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
e0092010,0.6747022187099435,1,0,0,CentrspWestAfrifad3gionalP5ogram,0,1,UncodecPrfAPP,1001236,B4e00,0,GulfofGuineaPr0ggak,0.26472959708546895,0,OtherlBA,11360383.194131311,WWvWeq6Centralwfrica,0.028275340861656437,80,0,66543143.24832394,Afrisa,A033w660p1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092019,0.8230541691704452,1,0,0,CentfalWesfAfricaeebiobalPrograj,0,1,yncodedlreAPP,1001236,B420o,0,GultofGuinexPrograj,0.8848845771974767,0,OthsrPBA,50749887.82034749,WWDWeqtCentralsfdixa,0.0062187054705128055,80,0,68055879.5043365,Afeica,q033266002,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200920w0,0.003680944435898059,1,0,0,sehyralWestAfricaRegionaiProt4am,0,1,Unc0dedPfeAPP,1001236,B42p0,0,Gulf0fGuineaPrkggam,0.17957652490941162,0,OthedPBA,7942836.097309584,WWD3estCenhrakAfr8ca,0.026378277701125226,80,0,47823002.50700339,Afrida,z033265001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20002010,0.6215082263466265,1,0,0,CentrzlWestAfrivadegionsoProgrwm,0,1,UncodedorewPP,1001236,B4300,0,GulfifGuinea0rotram,1.007539905524553,0,Othe4PBA,21042085.41793124,WWcWesfCejt5alAfrica,0.03418194141527727,80,0,21206350.148839455,Af5ica,qp33266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
w0092010,0.040948044654970484,1,0,0,CentrapsestAfr8cxRefi0nalProgram,0,1,UjcowedPreAPP,1001236,Be200,0,GulfotGuigeaP3ogram,0.7822990854345283,0,0therPBA,9895226.36987516,WWrWdetCentralAfrixa,0.0019757245948045744,80,0,17566654.611503586,qfrica,A03w2660o1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20o92010,0.09313771127795492,1,0,0,febtralWdstAftisaRefionalProgram,0,1,UncodedPreA0o,1001236,B4290,0,vjlfofGuineaPrigram,0.7520697440904981,0,OrherPBA,69143013.10627,W2DWestfent5zlAfrica,0.024393679937276994,80,0,30396061.52112206,Agrica,A033266092,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20o92010,0.10440562263977593,1,0,0,CejteaiWestAfrisaRegionalP3obram,0,1,Uncoded9reAP0,1001236,B420p,0,rulfofGuinewPrograj,0.4176023372814535,0,OthrrPBA,11357852.752899967,W3DW2stCentralAf3icq,0.05628852267298248,80,0,18084116.534000307,Africs,A0e3265001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
29092010,0.7054960486141135,1,0,0,CfntralWrztAfrica4egiinalProg3am,0,1,jncodedPrezPP,1001236,n4200,0,GulfofrjineaProrram,0.889967542597396,0,OthsrPBA,51967672.1151979,WWDWestCentrzoAfrixq,0.01942440939555904,80,0,35746162.37668247,Africs,Ao33w66001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009201o,0.3891902555134933,1,0,0,CenttalWeatAgricagwgionapProgram,0,1,UhcodedoreAPP,1001236,Bt200,0,Gulf8fGukneaProgeam,0.2936978202457765,0,OtherPhA,24020072.797453046,a2DWestfdntralAfrica,0.029827154389808257,80,0,27839839.964576535,Afrifa,A03326tp01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200o2010,0.6635868912353955,1,0,0,CentraiWestAfruxzgegionaiProgram,0,1,insodedPreAPP,1001236,B4290,0,Gulfofyu9neaProrram,0.262240966932036,0,OhherPBA,62384231.05582073,WWDWwstC3ntrapAdrica,0.015435886611499078,80,0,7075394.422984583,Atrica,q033266o01,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20p92010,0.047051755924675365,1,0,0,CentraiqestAbricxRegionzlPrpgram,0,1,UnvodedPreA0P,1001236,f4200,0,GulfofGuinezPr8rram,0.9729105840391552,0,OtherPvA,2753298.6079726294,WWDerstCentralAfriss,0.0018412815025384741,80,0,16126415.891147107,Acrica,A033qu6001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20093010,0.9604361157444821,1,0,0,CentrqlWestAfricaR2giogxlPdogrxm,0,1,UhcodedPrezPP,1001236,B420o,0,GulfieGuindaProgram,0.8348513157404343,0,OtnerPBA,19725823.048052445,3WDWestCentrapAfrlcz,0.00043771138851092094,80,0,9873287.23176339,Africx,Ap3r266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009w010,0.17465984225647818,1,0,0,CentraoWesgxfricaR4gi0nalP4ogram,0,1,UncodsdPrezPP,1001236,f4200,0,GylforfuineaProgram,0.544946887168931,0,OthegPBA,31718830.608143643,dWvWestCrntealAfrica,0.005935122885863826,80,0,18653282.780373067,Africw,z033266002,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20092019,0.27718811573344226,1,0,0,Cem4rwldeatAfricxRegionalProgram,0,1,UncodedPeeAP0,1001236,Bt200,0,GulfofGuonwaProgfam,0.5831751349610426,0,Othe5PBA,6209528.460552078,WWDWestCehtralAe3iva,0.02597602868642991,80,0,55091664.91804138,Africx,A0r32660p1,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20082010,1.1042324068420002,1,0,0,xejtralWez5AfricaRegipnalProfram,0,1,UnvodedPrsAPP,1001236,B4100,0,GulfobtuinwaProgram,0.9331355472562322,0,OtherPgA,27303098.07875499,WWDdestCentraoAerkca,0.025953185017279612,80,0,65332121.6300667,Africz,A033w6600q,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20992010,0.09487271587960039,1,0,0,Central1estAfricaR4gi8napProbrah,0,1,Uncoded0rwAPP,1001236,h4200,0,GulfocGu7geaProgram,0.6469070478956362,0,OtherPBq,44746613.74078866,WWD3eatCentralAff8ca,0.007298488720804386,80,0,101845862.13096303,Afdica,A033266902,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
200o2010,0.027932360128617773,1,0,0,CenteaoW2stAfricaRegionalP5pggam,0,1,UbxodedPreAPP,1001236,B420o,0,nulcofGu7neaProgram,1.0078695530604036,0,Othe5PBA,75578353.32968223,WWDWesgdfntralAtrica,0.009655639754214036,80,0,36720296.09839842,Africw,A03336y001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
20p92010,0.5086757411196425,1,0,0,Cenyral2estAcricaRegi0nakPrograj,0,1,UncoredPr3APP,1001236,Be200,0,GulfofGuineaPr9gdah,0.6168448162351831,0,Other0BA,28347812.71103166,WWDq3stCentralAvrisa,0.012351330196987257,80,0,18268871.32938222,wfrica,A03327u001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
2009201p,0.3257551508609679,1,0,0,CentrxlWestwfricagfgiohalProfram,0,1,UncodedPgewPP,1001236,B420p,0,GulfovGu7neaPrograk,0.3264393823325468,0,OtyerPBA,14888526.036284082,WWDqestxen6rslAfrica,0.002621384690403663,80,0,28489675.42918764,Afruca,q043266001,1,Closed,WGM Sub-Saharan Africa,D4207,S4249,4310,Directive,1,1,0,0,0,1,0
