assays_ss_d,assays_ss_ctgr,assays_ss_cll_tp,assays_vrnt_d,assays_ss_tp,assays_tss_d,assays_ss_tss,assays_b_frmt,assays_rltnshp_tp,assays_dc_d,assays_chmbl_d,assays_ss_strn,assays_ss_tst_tp,assays_src_ss_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_td,assays_cnfdnc_scr,assays_src_d,assays_cll_d
14151,,,,A,2048.0,Lung,BAO_0000218,N,14045,CHEMBL627666,,In vivo,,,Intermediate,50594,1,1,
14152,,,,A,2106.0,Spleen,BAO_0000218,N,14045,CHEMBL627667,,,,,Intermediate,50594,1,1,
14153,,,,A,945.0,Stomach,BAO_0000218,N,14045,CHEMBL627668,,,,,Intermediate,50594,1,1,
14154,,,,A,1088.0,Urine,BAO_0000218,N,11745,CHEMBL627669,,,,,Intermediate,50594,1,1,
14155,,,,A,1255.0,Urinary bladder,BAO_0000218,U,13257,CHEMBL627670,,In vivo,,,Autocuration,22224,0,1,
14156,,,,A,178.0,Blood,BAO_0000218,U,13257,CHEMBL627671,,In vivo,,,Autocuration,22224,0,1,
14157,,,,A,1474.0,Bone element,BAO_0000218,U,13257,CHEMBL627672,,In vivo,,,Autocuration,22224,0,1,
14158,,,,A,,,BAO_0000218,U,13257,CHEMBL627673,,In vivo,,,Autocuration,22224,0,1,
14159,,,,A,2113.0,Kidney,BAO_0000218,U,13257,CHEMBL627674,,In vivo,,,Autocuration,22224,0,1,
14160,,,,A,2107.0,Liver,BAO_0000218,U,13257,CHEMBL627675,,In vivo,,,Autocuration,22224,0,1,
14161,,,,A,2048.0,Lung,BAO_0000218,U,13257,CHEMBL627676,,In vivo,,,Autocuration,22224,0,1,
14162,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL627677,,In vivo,,,Autocuration,22224,0,1,
14163,,,,A,,,BAO_0000019,U,8354,CHEMBL627678,,,,,Autocuration,22224,0,1,
14164,,,,A,1977.0,Serum,BAO_0000218,N,7095,CHEMBL627679,,,,,Intermediate,50597,1,1,
14165,,,,A,,,BAO_0000019,U,12185,CHEMBL627680,,,,,Autocuration,22224,0,1,
14166,,,,A,,,BAO_0000019,U,12185,CHEMBL627681,,,,,Autocuration,22224,0,1,
14167,,,,A,,,BAO_0000019,U,12185,CHEMBL627682,,,,,Autocuration,22224,0,1,
14168,,,,A,,,BAO_0000019,U,12185,CHEMBL627683,,,,,Autocuration,22224,0,1,
14169,,,,A,,,BAO_0000019,U,12686,CHEMBL627684,,,,,Autocuration,22224,0,1,
14170,,,,A,,,BAO_0000019,U,12686,CHEMBL874441,,,,,Autocuration,22224,0,1,
14171,,,,A,,,BAO_0000019,U,12686,CHEMBL627685,,,,,Autocuration,22224,0,1,
14172,,,,A,,,BAO_0000019,U,12686,CHEMBL627686,,,,,Autocuration,22224,0,1,
14173,,,,A,,,BAO_0000019,U,8057,CHEMBL627687,,,,,Autocuration,22224,0,1,
14174,,,,A,,,BAO_0000019,U,15778,CHEMBL627688,,,,,Autocuration,22224,0,1,
14175,,,,A,,,BAO_0000218,N,12375,CHEMBL628038,,,,,Intermediate,50597,1,1,
14176,,,,A,,,BAO_0000218,N,12375,CHEMBL628039,,,,,Intermediate,50597,1,1,
14177,,,,A,,,BAO_0000218,N,12375,CHEMBL628040,,,,,Intermediate,50597,1,1,
14178,,,,A,,,BAO_0000019,U,13588,CHEMBL628041,,,,,Autocuration,22224,0,1,
14179,,,,A,,,BAO_0000019,U,15039,CHEMBL630226,,,,,Autocuration,22224,0,1,
14180,,,,A,,,BAO_0000019,U,9500,CHEMBL628042,,,,,Autocuration,22224,0,1,
14181,,,,A,,,BAO_0000019,U,10014,CHEMBL625232,,,,,Autocuration,22224,0,1,
14182,,,,A,,,BAO_0000019,U,10014,CHEMBL625233,,,,,Autocuration,22224,0,1,
14183,,,,A,,,BAO_0000019,U,568,CHEMBL625979,,,,,Autocuration,22224,0,1,
14184,,,,A,,,BAO_0000019,U,10026,CHEMBL625980,,,,,Autocuration,22224,0,1,
14185,,,,A,,,BAO_0000019,U,10281,CHEMBL625981,,,,,Autocuration,22224,0,1,
14186,,,,A,,,BAO_0000019,U,10281,CHEMBL625982,,,,,Autocuration,22224,0,1,
14187,,,,A,,,BAO_0000019,U,9680,CHEMBL625983,,,,,Autocuration,22224,0,1,
14188,,,,A,,,BAO_0000019,U,13028,CHEMBL625984,,,,,Autocuration,22224,0,1,
14189,,,,A,,,BAO_0000019,U,13028,CHEMBL625985,,,,,Autocuration,22224,0,1,
14190,,,,A,,,BAO_0000019,U,13028,CHEMBL625986,,,,,Autocuration,22224,0,1,
14191,,,,A,,,BAO_0000019,U,13028,CHEMBL625987,,,,,Autocuration,22224,0,1,
14192,,,,A,,,BAO_0000019,U,13028,CHEMBL625988,,,,,Autocuration,22224,0,1,
14193,,,,A,,,BAO_0000019,U,13028,CHEMBL625989,,,,,Autocuration,22224,0,1,
14194,,,,A,,,BAO_0000019,U,13028,CHEMBL625990,,,,,Autocuration,22224,0,1,
14195,,,,A,,,BAO_0000019,U,13028,CHEMBL625991,,,,,Autocuration,22224,0,1,
14196,,,,A,,,BAO_0000019,U,13028,CHEMBL625992,,,,,Autocuration,22224,0,1,
14197,,,,A,,,BAO_0000019,U,13028,CHEMBL625993,,,,,Autocuration,22224,0,1,
14198,,,,A,,,BAO_0000019,U,13028,CHEMBL631973,,,,,Autocuration,22224,0,1,
14199,,,,A,,,BAO_0000019,U,13028,CHEMBL632143,,,,,Autocuration,22224,0,1,
14200,,,,A,,,BAO_0000019,U,13028,CHEMBL632144,,,,,Autocuration,22224,0,1,
14201,,,,A,,,BAO_0000019,U,13028,CHEMBL632145,,,,,Autocuration,22224,0,1,
14202,,,,A,,,BAO_0000019,U,13028,CHEMBL632146,,,,,Autocuration,22224,0,1,
14203,,,,A,,,BAO_0000019,U,13028,CHEMBL632147,,,,,Autocuration,22224,0,1,
14204,,,,A,,,BAO_0000019,U,13028,CHEMBL632148,,,,,Autocuration,22224,0,1,
14205,,,,A,,,BAO_0000019,U,13028,CHEMBL632149,,,,,Autocuration,22224,0,1,
14206,,,,A,,,BAO_0000019,U,13028,CHEMBL632150,,,,,Autocuration,22224,0,1,
14207,,,,A,,,BAO_0000019,U,13028,CHEMBL632151,,,,,Autocuration,22224,0,1,
14208,,,,A,,,BAO_0000218,N,3008,CHEMBL632152,,,,,Intermediate,50587,1,1,
14209,,,,A,,,BAO_0000218,N,4509,CHEMBL632153,,,,,Intermediate,50587,1,1,
14210,,,,A,,,BAO_0000218,N,4509,CHEMBL632154,,,,,Intermediate,50587,1,1,
14211,,,,A,,,BAO_0000218,N,8613,CHEMBL632155,,,,,Intermediate,50602,1,1,
14212,,,,A,,,BAO_0000218,N,8613,CHEMBL632156,,,,,Intermediate,50602,1,1,
14213,,,,A,,,BAO_0000218,N,8613,CHEMBL632157,,,,,Intermediate,50602,1,1,
14214,,,,A,,,BAO_0000218,N,8613,CHEMBL632158,,,,,Intermediate,50602,1,1,
14215,,,,A,,,BAO_0000218,N,8613,CHEMBL632159,,,,,Intermediate,50602,1,1,
14216,,,,A,,,BAO_0000218,N,8613,CHEMBL626305,,,,,Intermediate,50602,1,1,
14217,,,,A,,,BAO_0000218,N,8613,CHEMBL626306,,,,,Intermediate,50602,1,1,
14218,,,,A,,,BAO_0000218,N,8613,CHEMBL626307,,,,,Intermediate,50602,1,1,
14219,,,,A,,,BAO_0000218,N,8613,CHEMBL626308,,,,,Intermediate,50602,1,1,
14220,,,,A,,,BAO_0000218,N,8613,CHEMBL626479,,,,,Intermediate,50602,1,1,
14221,,,,A,,,BAO_0000218,N,8613,CHEMBL626480,,,,,Intermediate,50602,1,1,
14222,,,,P,,,BAO_0000100,U,6021,CHEMBL626481,,,,,Autocuration,22229,0,1,
14223,,,,A,,,BAO_0000019,U,9348,CHEMBL626482,,,,,Autocuration,22224,0,1,
14224,,,,A,,,BAO_0000218,N,15592,CHEMBL626483,,,,,Intermediate,50588,1,1,
14225,,,,A,,,BAO_0000218,N,15592,CHEMBL626484,,,,,Intermediate,50588,1,1,
14226,,,,P,,,BAO_0000100,U,15592,CHEMBL626485,,,,,Autocuration,22229,0,1,
14227,,,,P,,,BAO_0000100,U,15592,CHEMBL626486,,,,,Autocuration,22229,0,1,
14228,,,,P,,,BAO_0000100,U,15592,CHEMBL626487,,,,,Autocuration,22229,0,1,
14229,,,,A,1969.0,Plasma,BAO_0000218,N,15592,CHEMBL626488,,In vivo,,,Intermediate,50588,1,1,
14230,,,,A,1977.0,Serum,BAO_0000218,N,7095,CHEMBL626489,,,,,Intermediate,50597,1,1,
14231,,,,A,,,BAO_0000019,U,16618,CHEMBL626490,,,,,Autocuration,22224,0,1,
14232,,,,P,,,BAO_0000100,U,16835,CHEMBL626491,,,,,Autocuration,22224,0,1,
14233,,,,P,,,BAO_0000100,U,15284,CHEMBL626492,,,,,Autocuration,22229,0,1,
14234,,,,A,,,BAO_0000019,U,15750,CHEMBL626493,,,,,Autocuration,22224,0,1,
14235,,,,A,,,BAO_0000218,N,16618,CHEMBL626494,,In vivo,,,Intermediate,50597,1,1,
14236,,,,A,,,BAO_0000218,U,16618,CHEMBL626495,,In vivo,,,Autocuration,22224,0,1,
14237,,,,A,1969.0,Plasma,BAO_0000218,N,15812,CHEMBL626496,,,,,Intermediate,50597,1,1,
14238,,,,A,,,BAO_0000218,N,16618,CHEMBL626497,,In vivo,,,Intermediate,50597,1,1,
14239,,,,A,,,BAO_0000218,U,16618,CHEMBL626498,,In vivo,,,Autocuration,22224,0,1,
14240,,,,A,,,BAO_0000218,N,13098,CHEMBL626499,,,,,Intermediate,50597,1,1,
14241,,,,A,,,BAO_0000218,N,13098,CHEMBL626500,,,,,Intermediate,50597,1,1,
14242,,,,A,1969.0,Plasma,BAO_0000218,N,15812,CHEMBL626501,,,,,Intermediate,50597,1,1,
14243,,,,A,1969.0,Plasma,BAO_0000218,N,15812,CHEMBL626502,,,,,Intermediate,50597,1,1,
14244,,,,A,,,BAO_0000218,N,11510,CHEMBL626503,,,,,Intermediate,50597,1,1,
14245,,,,A,,,BAO_0000218,N,11510,CHEMBL626504,,,,,Intermediate,50597,1,1,
14246,,,,A,,,BAO_0000218,N,11510,CHEMBL626505,,,,,Intermediate,50597,1,1,
14247,,,,A,,,BAO_0000218,N,11510,CHEMBL626506,,,,,Intermediate,50597,1,1,
14248,,,,A,,,BAO_0000218,N,11510,CHEMBL626507,,,,,Intermediate,50597,1,1,
14249,,,,A,,,BAO_0000218,N,11510,CHEMBL626508,,,,,Intermediate,50597,1,1,
14250,,,,A,,,BAO_0000218,N,11510,CHEMBL626509,,,,,Intermediate,50597,1,1,
14251,,,,A,,,BAO_0000218,N,11510,CHEMBL875480,,,,,Intermediate,50597,1,1,
14252,,,,A,,,BAO_0000218,N,11510,CHEMBL626510,,,,,Intermediate,50597,1,1,
14253,,,,A,,,BAO_0000218,N,11510,CHEMBL626511,,,,,Intermediate,50597,1,1,
14254,,,,A,,,BAO_0000218,N,11510,CHEMBL626512,,,,,Intermediate,50597,1,1,
14255,,,,A,,,BAO_0000218,N,11510,CHEMBL628208,,,,,Intermediate,50597,1,1,
14256,,,,A,,,BAO_0000218,N,11510,CHEMBL628209,,,,,Intermediate,50597,1,1,
14257,,,,A,,,BAO_0000218,N,11510,CHEMBL628210,,,,,Intermediate,50597,1,1,
14258,,,,A,,,BAO_0000218,N,11510,CHEMBL628211,,,,,Intermediate,50597,1,1,
14259,,,,A,,,BAO_0000218,N,11510,CHEMBL628212,,,,,Intermediate,50597,1,1,
14260,,,,A,,,BAO_0000218,N,11510,CHEMBL628213,,,,,Intermediate,50597,1,1,
14261,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628214,,,,,Intermediate,50597,1,1,
14262,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628215,,,,,Intermediate,50597,1,1,
14263,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628216,,,,,Intermediate,50597,1,1,
14264,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL626595,,,,,Intermediate,50597,1,1,
14265,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL626596,,,,,Intermediate,50597,1,1,
14266,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL626597,,,,,Intermediate,50597,1,1,
14267,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL626598,,,,,Intermediate,50597,1,1,
14268,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622242,,,,,Intermediate,50597,1,1,
14269,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622243,,,,,Intermediate,50597,1,1,
14270,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622244,,,,,Intermediate,50597,1,1,
14271,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622245,,,,,Intermediate,50597,1,1,
14272,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622246,,,,,Intermediate,50597,1,1,
14273,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622247,,,,,Intermediate,50597,1,1,
14274,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622248,,,,,Intermediate,50597,1,1,
14275,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL877483,,,,,Intermediate,50597,1,1,
14276,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622249,,,,,Intermediate,50597,1,1,
14277,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622250,,,,,Intermediate,50588,1,1,
14278,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622251,,,,,Intermediate,50588,1,1,
14279,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622252,,,,,Intermediate,50588,1,1,
14280,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622253,,,,,Intermediate,50588,1,1,
14281,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622254,,,,,Intermediate,50588,1,1,
14282,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622255,,,,,Intermediate,50588,1,1,
14283,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622256,,,,,Intermediate,50588,1,1,
14284,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622257,,,,,Intermediate,50588,1,1,
14285,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622258,,,,,Intermediate,50588,1,1,
14286,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622259,,,,,Intermediate,50588,1,1,
14287,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622927,,,,,Intermediate,50588,1,1,
14288,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622928,,,,,Intermediate,50588,1,1,
14289,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL622929,,,,,Intermediate,50588,1,1,
14290,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623182,,,,,Intermediate,50588,1,1,
14291,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623183,,,,,Intermediate,50588,1,1,
14292,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623184,,,,,Intermediate,50597,1,1,
14293,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623185,,,,,Intermediate,50597,1,1,
14294,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL877484,,,,,Intermediate,50597,1,1,
14295,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL627274,,,,,Intermediate,50597,1,1,
14296,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623186,,,,,Intermediate,50597,1,1,
14297,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623187,,,,,Intermediate,50597,1,1,
14298,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL623188,,,,,Intermediate,50597,1,1,
14299,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628055,,,,,Intermediate,50597,1,1,
14300,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628056,,,,,Intermediate,50597,1,1,
14301,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628200,,,,,Intermediate,50597,1,1,
14302,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628201,,,,,Intermediate,50597,1,1,
14303,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628202,,,,,Intermediate,50597,1,1,
14304,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628203,,,,,Intermediate,50597,1,1,
14305,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628204,,,,,Intermediate,50597,1,1,
14306,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628205,,,,,Intermediate,50597,1,1,
14307,,,,A,1088.0,Urine,BAO_0000218,N,12582,CHEMBL628206,,,,,Intermediate,50597,1,1,
14308,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL628207,,In vivo,,,Autocuration,22224,0,1,
14309,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL627220,,In vivo,,,Autocuration,22224,0,1,
14310,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL627221,,In vivo,,,Autocuration,22224,0,1,
14311,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL627222,,In vivo,,,Autocuration,22224,0,1,
14312,,,,A,,,BAO_0000218,U,13257,CHEMBL627223,,In vivo,,,Autocuration,22224,0,1,
14313,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL632062,,In vivo,,,Autocuration,22224,0,1,
14314,,,,A,2106.0,Spleen,BAO_0000218,U,13257,CHEMBL632063,,In vivo,,,Autocuration,22224,0,1,
14315,,,,A,1255.0,Urinary bladder,BAO_0000218,U,13257,CHEMBL632064,,In vivo,,,Autocuration,22224,0,1,
14316,,,,A,178.0,Blood,BAO_0000218,U,13257,CHEMBL632065,,In vivo,,,Autocuration,22224,0,1,
14317,,,,A,1474.0,Bone element,BAO_0000218,U,13257,CHEMBL632066,,In vivo,,,Autocuration,22224,0,1,
14318,,,,A,,,BAO_0000218,U,13257,CHEMBL632067,,In vivo,,,Autocuration,22224,0,1,
14319,,,,A,2113.0,Kidney,BAO_0000218,U,13257,CHEMBL629188,,In vivo,,,Autocuration,22224,0,1,
14320,,,,A,2107.0,Liver,BAO_0000218,U,13257,CHEMBL629189,,In vivo,,,Autocuration,22224,0,1,
14321,,,,A,2048.0,Lung,BAO_0000218,U,13257,CHEMBL629190,,In vivo,,,Autocuration,22224,0,1,
14322,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629191,,In vivo,,,Autocuration,22224,0,1,
14323,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629192,,In vivo,,,Autocuration,22224,0,1,
14324,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629193,,In vivo,,,Autocuration,22224,0,1,
14325,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629194,,In vivo,,,Autocuration,22224,0,1,
14326,,,,A,,,BAO_0000218,U,13257,CHEMBL629195,,In vivo,,,Autocuration,22224,0,1,
14327,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629373,,In vivo,,,Autocuration,22224,0,1,
14328,,,,A,2106.0,Spleen,BAO_0000218,U,13257,CHEMBL629374,,In vivo,,,Autocuration,22224,0,1,
14329,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629375,,In vivo,,,Autocuration,22224,0,1,
14330,,,,A,1255.0,Urinary bladder,BAO_0000218,U,13257,CHEMBL629376,,In vivo,,,Autocuration,22224,0,1,
14331,,,,A,178.0,Blood,BAO_0000218,U,13257,CHEMBL629377,,In vivo,,,Autocuration,22224,0,1,
14332,,,,A,1474.0,Bone element,BAO_0000218,U,13257,CHEMBL629378,,In vivo,,,Autocuration,22224,0,1,
14333,,,,A,,,BAO_0000218,U,13257,CHEMBL629379,,In vivo,,,Autocuration,22224,0,1,
14334,,,,A,2113.0,Kidney,BAO_0000218,U,13257,CHEMBL629151,,In vivo,,,Autocuration,22224,0,1,
14335,,,,A,2107.0,Liver,BAO_0000218,U,13257,CHEMBL629152,,In vivo,,,Autocuration,22224,0,1,
14336,,,,A,2048.0,Lung,BAO_0000218,U,13257,CHEMBL629153,,In vivo,,,Autocuration,22224,0,1,
14337,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629154,,In vivo,,,Autocuration,22224,0,1,
14338,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629155,,In vivo,,,Autocuration,22224,0,1,
14339,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629156,,In vivo,,,Autocuration,22224,0,1,
14340,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629157,,In vivo,,,Autocuration,22224,0,1,
14341,,,,A,2367.0,Prostate gland,BAO_0000218,U,13257,CHEMBL629158,,In vivo,,,Autocuration,22224,0,1,
14342,,,,A,,,BAO_0000218,U,13257,CHEMBL629159,,In vivo,,,Autocuration,22224,0,1,
14343,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629160,,In vivo,,,Autocuration,22224,0,1,
14344,,,,A,2106.0,Spleen,BAO_0000218,U,13257,CHEMBL629161,,In vivo,,,Autocuration,22224,0,1,
14345,,,,A,1255.0,Urinary bladder,BAO_0000218,U,13257,CHEMBL629162,,In vivo,,,Autocuration,22224,0,1,
14346,,,,A,178.0,Blood,BAO_0000218,U,13257,CHEMBL629163,,In vivo,,,Autocuration,22224,0,1,
14347,,,,A,1474.0,Bone element,BAO_0000218,U,13257,CHEMBL629164,,In vivo,,,Autocuration,22224,0,1,
14348,,,,A,,,BAO_0000218,U,13257,CHEMBL629165,,In vivo,,,Autocuration,22224,0,1,
14349,,,,A,2107.0,Liver,BAO_0000218,U,13257,CHEMBL629166,,In vivo,,,Autocuration,22224,0,1,
14350,,,,A,2048.0,Lung,BAO_0000218,U,13257,CHEMBL629167,,In vivo,,,Autocuration,22224,0,1,
14351,,,,A,2385.0,Muscle tissue,BAO_0000218,U,13257,CHEMBL629168,,In vivo,,,Autocuration,22224,0,1,
14352,,,,A,,,BAO_0000019,U,2193,CHEMBL629169,,,,,Autocuration,22224,0,1,
14353,,,,A,,,BAO_0000019,U,2193,CHEMBL629170,,,,,Autocuration,22224,0,1,
14354,,,,A,,,BAO_0000019,U,2193,CHEMBL631153,,,,,Autocuration,22224,0,1,
14355,,,,A,,,BAO_0000019,U,2193,CHEMBL875121,,,,,Autocuration,22224,0,1,
14356,,,,A,,,BAO_0000019,U,2193,CHEMBL631154,,,,,Autocuration,22224,0,1,
14357,,,,A,,,BAO_0000019,U,2193,CHEMBL631155,,,,,Autocuration,22224,0,1,
14358,,,,A,,,BAO_0000019,U,568,CHEMBL631156,,,,,Autocuration,22224,0,1,
14359,,,,A,,,BAO_0000019,U,9680,CHEMBL631157,,,,,Autocuration,22224,0,1,
14360,,,,A,,,BAO_0000019,U,9680,CHEMBL631158,,,,,Autocuration,22224,0,1,
14361,,,,A,,,BAO_0000019,U,9680,CHEMBL631159,,,,,Autocuration,22224,0,1,
14362,,,,A,,,BAO_0000019,U,10026,CHEMBL631160,,,,,Autocuration,22224,0,1,
14363,,,,A,,,BAO_0000019,U,10281,CHEMBL631161,,,,,Autocuration,22224,0,1,
14364,,,,A,,,BAO_0000019,U,10014,CHEMBL631162,,,,,Autocuration,22224,0,1,
14365,,,,A,,,BAO_0000019,U,10014,CHEMBL630313,,,,,Autocuration,22224,0,1,
14366,,,,A,,,BAO_0000019,U,9680,CHEMBL630314,,,,,Autocuration,22224,0,1,
14367,,,,A,,,BAO_0000019,U,9680,CHEMBL630315,,,,,Autocuration,22224,0,1,
14368,,,,A,,,BAO_0000019,U,13028,CHEMBL630316,,,,,Autocuration,22224,0,1,
14369,,,,A,,,BAO_0000019,U,13028,CHEMBL630986,,,,,Autocuration,22224,0,1,
14370,,,,A,,,BAO_0000019,U,13028,CHEMBL630987,,,,,Autocuration,22224,0,1,
14371,,,,A,,,BAO_0000019,U,13028,CHEMBL630988,,,,,Autocuration,22224,0,1,
14372,,,,A,,,BAO_0000019,U,13028,CHEMBL630989,,,,,Autocuration,22224,0,1,
14373,,,,A,,,BAO_0000019,U,13028,CHEMBL630990,,,,,Autocuration,22224,0,1,
14374,,,,A,,,BAO_0000019,U,13028,CHEMBL630991,,,,,Autocuration,22224,0,1,
14375,,,,A,,,BAO_0000019,U,13028,CHEMBL630992,,,,,Autocuration,22224,0,1,
14376,,,,A,,,BAO_0000019,U,13028,CHEMBL630993,,,,,Autocuration,22224,0,1,
14377,,,,A,,,BAO_0000019,U,13028,CHEMBL630994,,,,,Autocuration,22224,0,1,
14378,,,,A,,,BAO_0000218,N,10014,CHEMBL630995,,,,,Intermediate,50597,1,1,
14379,,,,A,,,BAO_0000019,U,9962,CHEMBL629252,,,,,Autocuration,22224,0,1,
14380,,,,A,,,BAO_0000019,U,12029,CHEMBL629253,,,,,Autocuration,22224,0,1,
14381,,,,A,,,BAO_0000019,U,12029,CHEMBL629944,,,,,Autocuration,22224,0,1,
14382,,,,A,3126.0,Trachea,BAO_0000218,N,10583,CHEMBL629945,,,,,Intermediate,50512,1,1,
14383,,,,A,,,BAO_0000019,U,568,CHEMBL629946,,,,,Autocuration,22224,0,1,
14384,,,,A,,,BAO_0000019,U,568,CHEMBL629947,,,,,Autocuration,22224,0,1,
14385,,,,A,,,BAO_0000019,U,568,CHEMBL629948,,,,,Autocuration,22224,0,1,
14386,,,,A,,,BAO_0000019,U,568,CHEMBL856024,,,,,Autocuration,22224,0,1,
14387,,,,A,,,BAO_0000019,U,7493,CHEMBL629949,,,,,Autocuration,22224,0,1,
14388,,,,A,,,BAO_0000019,U,8371,CHEMBL629950,,,,,Autocuration,22224,0,1,
14389,,,,P,,,BAO_0000100,U,13114,CHEMBL630127,,,,,Autocuration,22224,0,1,
14390,,,,P,,,BAO_0000100,U,15515,CHEMBL630128,,,,,Autocuration,22224,0,1,
14391,,,,P,,,BAO_0000100,U,522,CHEMBL630129,,,,,Autocuration,22224,0,1,
14392,,,,,,,BAO_0000019,U,13888,CHEMBL630130,,,,,Autocuration,22224,0,1,
14393,,,,P,,,BAO_0000100,U,2616,CHEMBL875234,,,,,Autocuration,22224,0,1,
14394,,,,P,,,BAO_0000100,U,3798,CHEMBL630131,,,,,Autocuration,22224,0,1,
14395,,,,A,,,BAO_0000218,N,8731,CHEMBL630132,,,,,Intermediate,50597,1,1,
14396,,,,A,,,BAO_0000019,U,11892,CHEMBL630133,,,,,Autocuration,22224,0,1,
14397,,,,A,,,BAO_0000019,U,11892,CHEMBL630134,,,,,Autocuration,22224,0,1,
14398,,,,A,,,BAO_0000019,U,2582,CHEMBL630135,,,,,Autocuration,22224,0,1,
14399,,,,A,,,BAO_0000019,U,11892,CHEMBL630136,,,,,Autocuration,22224,0,1,
14400,,,,A,,,BAO_0000019,U,13396,CHEMBL630137,,,,,Autocuration,22224,0,1,
14401,,,,A,,,BAO_0000019,U,603,CHEMBL630138,,,,,Autocuration,22224,0,1,
14402,,,,A,,,BAO_0000019,U,15673,CHEMBL630139,,,,,Autocuration,22224,0,1,
14403,,,,A,,,BAO_0000019,U,10368,CHEMBL630140,,,,,Autocuration,22224,0,1,
14404,,,,A,,,BAO_0000019,U,14228,CHEMBL875235,,,,,Autocuration,22224,0,1,
14405,,,,A,,,BAO_0000218,N,11510,CHEMBL876439,,,,,Intermediate,50597,1,1,
