assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
11491,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat blood as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624265,,BAO_0000218,,
11492,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624266,,BAO_0000218,,
11493,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat brain as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624267,,BAO_0000218,,
11494,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624268,,BAO_0000218,,
11495,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat heart as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL875227,,BAO_0000218,,
11496,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624269,,BAO_0000218,2113.0,
11497,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624270,,BAO_0000218,2113.0,
11498,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose in the total organ,N,A,1,Intermediate,1,,CHEMBL624271,,BAO_0000218,,
11499,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat liver as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624272,,BAO_0000218,,
11500,,Rattus norvegicus,The uptake of the 131 I-labeled compound at 5 min was evaluated in rat lung as Percent of injected dose per gram in the organ,N,A,1,Intermediate,1,,CHEMBL624273,,BAO_0000218,,
11501,,Rattus norvegicus,Urinary excretion in rat after 0-4 hours of oral administration at 50 mg/kg,N,A,1,Intermediate,1,,CHEMBL624274,,BAO_0000218,1088.0,
11502,,Rattus norvegicus,Urinary excretion in rat after 4-8 hours of oral administration at 50 mg/kg,N,A,1,Intermediate,1,,CHEMBL624275,,BAO_0000218,1088.0,
11503,,Rattus norvegicus,Urinary excretion in rat after 8-24 hours of oral administration at 50 mg/kg,N,A,1,Intermediate,1,,CHEMBL624276,,BAO_0000218,1088.0,
11504,,Rattus norvegicus,Urinary recovery expressed as percentage dose in male rats after iv administration of 20 mg/kg,N,A,1,Intermediate,1,,CHEMBL624277,,BAO_0000218,1088.0,
11505,,,% dose converted to 2-amino-5-chlorophenyl sulfate,U,A,0,Autocuration,1,,CHEMBL624278,,BAO_0000019,,
11506,,,% dose converted to 4-(S-amino-N-{[(4-chlorophenyl)amino]carbonyl}sulfonimidoyl)benzoic acid (compound 41),U,A,0,Autocuration,1,,CHEMBL624279,,BAO_0000019,,
11507,,Rattus norvegicus,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 0-24 hr",N,A,1,Intermediate,1,,CHEMBL624280,,BAO_0000218,1988.0,
11508,,Rattus norvegicus,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after intravenous administration of compound dose (1 mg/kg) at 24-48 hr",N,A,1,Intermediate,1,,CHEMBL624281,,BAO_0000218,1988.0,
11509,,Rattus norvegicus,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 0-24 hr",N,A,1,Intermediate,1,,CHEMBL622933,,BAO_0000218,1988.0,
11510,,Rattus norvegicus,"Compound was evaluated for the percentage of feces excretion of radioactivity, by male Sprague-Dawley rats after oral administration of compound dose (1 mg/kg) at 24-48 hr",N,A,1,Intermediate,1,,CHEMBL622934,,BAO_0000218,1988.0,
11511,,Rattus norvegicus,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL622935,,BAO_0000218,2107.0,
11512,,Rattus norvegicus,Biodistribution in Rat liver after 5 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL622936,,BAO_0000218,2107.0,
11513,,Rattus norvegicus,Biodistribution in Rat liver after 5 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL875228,,BAO_0000218,2107.0,
11514,,Rattus norvegicus,Biodistribution in Rat lung after 24 hours of iv administration,N,A,1,Intermediate,1,,CHEMBL622937,,BAO_0000218,2048.0,
11515,,Rattus norvegicus,Biodistribution in Rat lung after 24 hours of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL622938,,BAO_0000218,2048.0,
11516,,Rattus norvegicus,Biodistribution in Rat lung after 30 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL619736,,BAO_0000218,2048.0,
11517,,Rattus norvegicus,Biodistribution in Rat lung after 30 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625117,,BAO_0000218,2048.0,
11518,,Rattus norvegicus,Biodistribution in Rat lung after 5 minutes of iv administration,N,A,1,Intermediate,1,,CHEMBL625118,,BAO_0000218,2048.0,
11519,,Rattus norvegicus,Biodistribution in Rat lung after 5 minutes of iv administration; per g of tissue,N,A,1,Intermediate,1,,CHEMBL625119,,BAO_0000218,2048.0,
11520,,Rattus norvegicus,"Biodistribution in rat cerebellum, expressed as percent I.D./g tissue",N,A,1,Intermediate,1,,CHEMBL625120,,BAO_0000218,2037.0,
11521,,Rattus norvegicus,"Biodistribution in rat superior coliculus, expressed as percent I.D./g tissue",N,A,1,Intermediate,1,,CHEMBL625121,,BAO_0000218,,
11522,,Rattus norvegicus,"Biodistribution in rat thalamus, expressed as percent I.D./g tissue",N,A,1,Intermediate,1,,CHEMBL625122,,BAO_0000218,10000006.0,
11523,,Rattus norvegicus,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL622204,,BAO_0000218,178.0,
11524,,Rattus norvegicus,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL877503,,BAO_0000218,178.0,
11525,,Rattus norvegicus,Biodistribution was measured in blood of rat by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL627127,,BAO_0000218,178.0,
11526,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 2 min,U,A,0,Autocuration,1,,CHEMBL627128,,BAO_0000218,10000000.0,
11527,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 30 min,U,A,0,Autocuration,1,,CHEMBL627129,,BAO_0000218,10000000.0,
11528,,,Biodistribution was measured in hippocampus region(HP/CB) by injecting the radiolabeled compound intravenously and the value measured after 60 min,U,A,0,Autocuration,1,,CHEMBL627130,,BAO_0000218,10000000.0,
11529,,Rattus norvegicus,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL627131,,BAO_0000218,955.0,
11530,,Rattus norvegicus,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL627132,,BAO_0000218,955.0,
11531,,Rattus norvegicus,Biodistribution was measured in rat brain by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL627133,,BAO_0000218,955.0,
11532,,Rattus norvegicus,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL627134,,BAO_0000218,2037.0,
11533,,Rattus norvegicus,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL627135,,BAO_0000218,2037.0,
11534,,Rattus norvegicus,Biodistribution was measured in rat cerebellum by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL627136,,BAO_0000218,2037.0,
11535,,Rattus norvegicus,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL628435,,BAO_0000218,,
11536,,Rattus norvegicus,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL628436,,BAO_0000218,,
11537,,Rattus norvegicus,Biodistribution was measured in rat cortex by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL628437,,BAO_0000218,,
11538,,Rattus norvegicus,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL628438,,BAO_0000218,948.0,
11539,,Rattus norvegicus,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL628439,,BAO_0000218,948.0,
11540,,Rattus norvegicus,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL628440,,BAO_0000218,948.0,
11541,,Rattus norvegicus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL628441,,BAO_0000218,10000000.0,
11542,,Rattus norvegicus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL628442,,BAO_0000218,10000000.0,
11543,,Rattus norvegicus,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL628443,,BAO_0000218,10000000.0,
11544,,Rattus norvegicus,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL628444,,BAO_0000218,2113.0,
11545,,Rattus norvegicus,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL628445,,BAO_0000218,2113.0,
11546,,Rattus norvegicus,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL877504,,BAO_0000218,2113.0,
11547,,Rattus norvegicus,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL628446,,BAO_0000218,2107.0,
11548,,Rattus norvegicus,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL626874,,BAO_0000218,2107.0,
11549,,Rattus norvegicus,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL626875,,BAO_0000218,2107.0,
11550,,Rattus norvegicus,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL626876,,BAO_0000218,2048.0,
11551,,Rattus norvegicus,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,N,A,1,Intermediate,1,,CHEMBL626877,,BAO_0000218,2048.0,
11552,,Rattus norvegicus,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,N,A,1,Intermediate,1,,CHEMBL626878,,BAO_0000218,2048.0,
11553,,Rattus norvegicus,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,N,A,1,Intermediate,1,,CHEMBL626879,,BAO_0000218,2385.0,
11554,,Simiiformes,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,U,A,0,Autocuration,1,,CHEMBL626880,,BAO_0000218,1969.0,
11555,,Mus musculus,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,N,A,1,Intermediate,1,,CHEMBL626881,,BAO_0000218,1969.0,
11556,,Rattus norvegicus,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,N,A,1,Intermediate,1,,CHEMBL626882,,BAO_0000218,1969.0,
11557,,Canis lupus familiaris,Peak plasma concentration was measured in dogs,N,A,1,Intermediate,1,,CHEMBL626883,,BAO_0000218,1969.0,
11558,,Rattus norvegicus,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,N,A,1,Intermediate,1,,CHEMBL626884,,BAO_0000218,,
11559,,Rattus norvegicus,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,N,A,1,Intermediate,1,,CHEMBL626885,,BAO_0000218,,
11560,,Rattus norvegicus,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,N,A,1,Intermediate,1,,CHEMBL626886,,BAO_0000218,,
11561,,Rattus norvegicus,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,N,A,1,Intermediate,1,,CHEMBL626887,,BAO_0000218,,
11562,,Rattus norvegicus,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,N,A,1,Intermediate,1,,CHEMBL626888,,BAO_0000218,,
11563,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,N,A,1,Intermediate,1,,CHEMBL626889,,BAO_0000218,,
11564,,Simiiformes,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,U,A,0,Autocuration,1,,CHEMBL626761,,BAO_0000218,,
11565,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,N,A,1,Intermediate,1,,CHEMBL626762,,BAO_0000218,,
11566,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,N,A,1,Intermediate,1,,CHEMBL626763,,BAO_0000218,,
11567,,Rattus norvegicus,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,N,A,1,Intermediate,1,,CHEMBL626764,,BAO_0000218,,
11568,,Rattus norvegicus,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,N,A,1,Intermediate,1,,CHEMBL626765,,BAO_0000218,,
11569,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,N,A,1,Intermediate,1,,CHEMBL626766,,BAO_0000218,,
11570,,Rattus norvegicus,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,N,A,1,Intermediate,1,,CHEMBL626767,,BAO_0000218,,
11571,,Rattus norvegicus,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,N,A,1,Intermediate,1,,CHEMBL626768,,BAO_0000218,,
11572,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,N,A,1,Intermediate,1,,CHEMBL626769,,BAO_0000218,,
11573,,Canis lupus familiaris,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,N,A,1,Intermediate,1,,CHEMBL874463,,BAO_0000218,,
11574,,Simiiformes,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,U,A,0,Autocuration,1,,CHEMBL626770,,BAO_0000218,,
11575,,Simiiformes,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,U,A,0,Autocuration,1,,CHEMBL626771,,BAO_0000218,,
11576,,Rattus norvegicus,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,N,A,1,Intermediate,1,,CHEMBL626772,,BAO_0000218,,
11577,,Macaca fascicularis,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,N,A,1,Intermediate,1,,CHEMBL626773,,BAO_0000218,,
11578,,Mus musculus,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,N,A,1,Intermediate,1,,CHEMBL626774,,BAO_0000218,,
11579,,Canis lupus familiaris,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,N,A,1,Intermediate,1,,CHEMBL626775,,BAO_0000218,,
11580,,Canis lupus familiaris,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,N,A,1,Intermediate,1,,CHEMBL626776,,BAO_0000218,,
11581,,Rattus norvegicus,Maximum concentration (Cmax) in rat when administered orally,N,A,1,Intermediate,1,,CHEMBL626777,,BAO_0000218,,
