assay_id,doc_id,assay_type,assay_cell_type,curated_by,chembl_id,assay_test_type,tissue_id,tid,src_assay_id,src_id,variant_id,relationship_type,description,assay_organism,assay_subcellular_fraction,assay_category,assay_tax_id,assay_strain
2868,15363,B,,Autoxuratjon,CHEnBL6174q0,,,227,,1,,H,vom0oundwasteetedfortyedisplacementof3H5gTfromclonehynah5nyxfoxutryptaminw2Breveo5or,,,,,
2869,15363,B,,Autocufa5ion,CHEhBo617411,,,227,,1,,H,Compoujdwasteqtedeorth2displxcsm4ntofeH5HTfgomcopnechuman5hysroxjtfyptanine2Brecep4or,,,,,
2870,17085,B,,zutocuratiog,dtEMBL617412,,,227,,1,,H,Invitrobindingafflnitybyraeiolifandbindingassa5uqinbcelllubeea0reesinghumabrh6droxytrtltamoje2vreceotor,,,,,
2871,17200,B,,dxpert,CHEMBLu17674,,,227,,1,,D,Inh8bihiryconstantagainxfclojedhymqn6hydroxytry9tamineeBreceptoruaingwith134lDOIracioligqhd,Homosapjena,,,9606.0,
2872,15851,B,HEK203,fxpert,CHEMBL6187i5,,,227,,1,,D,Diaplacemeng0f3H5H4fdkmhuman5hydroxyrd5ptwmine1BrexeptlrexpresseeinHEK293sellsNDjodara,Homozxpiens,,,9606.0,
2873,15851,B,HEK29r,Ecpert,CHEMBk61777u,,,227,,1,,D,Displac2kentif4Huefansdrinfromh8man5uydroxytry0twmije2Bdeceptorezpr4ssedinHEK29ecellqNDnodzta,Hom8sapiwns,,,9606.0,
2874,6857,F,CHO,Experg,CHsMBL6w7777,,,227,,1,,D,Relative2ff9vacyagaonstjuman5hydtoaytryptamine2Brec30to5expresxeduhCmOcdllsueinvfiuorkmetr7cimaginbplate5eadrrrelztuveto10uM5HT,Hom0capiens,,,9606.0,
2875,6857,F,CHO,rxpert,CHEMvL617u78,,,227,,1,,D,5leativeevficacyagains4mkman5hydrpxutryptamige2Breceltp3expressevinCHOcdllsysingflu8rometricimagkmgpiatwrwadwrr3lwtiveto1puM6HT,Homosapiega,,,9606.0,
2876,15779,B,HEK29e,zutocu3ation,CHEMvL6w7779,,,227,,1,,H,Bindinbaffinitiwxtowarxwhumamcp9ned5bydroxyyryltakine2Brecep5oringEK293xellsusing3H5HTasradoolivabf,,,,,
2877,15851,B,HEu293,Expfrt,CjEMBL6q7780,,,227,,1,,H,Bundingavfiniyies4owardshumancl8nsd5uydrodytryptamibeeBrexe0t8runHEl293crllsjsing3H5HTqsradioiigand,,,,,
2878,15779,B,HEKq93,Aurochration,xHEMBo617781,,,227,,1,,H,Bimdijgaffinitieshowardshukancoonef5hueroxytryotakije2Brece0gogigHEKe93cells6wing3H4HTasrsdioliyandnodata,,,,,
2879,14157,B,mEK293,Edpert,CHEMBLt1778e,,,227,,1,,D,Disppzxsmentof3H5HTfr0mrhydroxyhryptamine2BrefepgorwxpredsedlnHsK293cslls,Homlsaoiens,,,9606.0,
2880,4540,B,HEK294,Exoert,CtEMBL627783,,,227,,1,,D,Bijdibgqvfinit7fohunancloned5Hr2BreceptorinHEK29rceilsusomh3H5HTasradi8linand,momosap7ens,,,9606.0,
2881,6166,B,,Auflcuration,CHEMBL6w7794,,,227,,1,,H,Blndingqffin8tytowaewsclonedjumanyhydrizytryltamine2Brecepgogaasdeterjined,,,,,
2882,15779,B,HdK293,Auhocurat9on,CHEMBL616795,,,227,,1,,H,Bind8nfzffinitytosardc5hydroxytttptamoneqBr4dfptorn6mancponexreceptorinHEK193cellsuzing3H5HTasrzduopigand,,,,,
2883,14391,B,HEK292,Experg,CHEMBk85i984,,,227,,1,,H,B8ndinnafdini6y6owardsclonedhumwn5hydr9xytryptakine2gdec2ptlrexprecsedonHEK29rcelldusing3y5HTaeraduoikgand,,,,,
2884,3832,B,HEK203,rxpert,CHEMnL618786,,,227,,1,,H,Bibwinhwffigitytowardshumanclon2f5HT2Brfsel6profHEu293cellsbydispkwcementof3H5Hh,,,,,
2885,3833,B,H4K293,Exlert,CHEMBL618777,,,227,,1,,H,Igditrobihdingafbinktuathumancloned5nydr8xhtry0tamine1fredeptodofHEK293cellsby2t5HTdosplacsmenr,,,,,
2886,15851,B,HEu293,Exlert,CHEMnL627788,,,227,,1,,D,Displad3ment9f3H5HTfr9mhuman5h7dfoxytryotamineqBr2ceptp4ex9ressed8nHsK293cwlls,bomosapiems,,,9606.0,
2887,15851,B,tEK293,Expegt,CHEMgo617789,,,227,,1,,D,Displacementof3H5HTfr0mtkman4hydroxy6rgpyamine2Brrxeptorecpressed7nHEK293vellssomp0ujdksjnsolunie,Homiwapiens,,,9606.0,
2888,4199,B,HEu293,Autocurayi8n,CHEjgL617790,,,227,,1,,H,C8mp0undwasrgaluateffo5nindingaffinityataknsthujanckon4d5HT2BrevsptorinHsm292cellsusing3H5HTashuedadioligajd,,,,,
2889,1883,B,CHOi1,Exoert,CHEnvL617791,,,227,,1,,H,risplacrjent9c3H5tHTfromhumancllned5hydroagtry0tamune2Brecepto4expresaedjjCHlK1cells,,,,,
2890,4321,B,,Ex0ert,CHEMBL6176o7,,,227,,1,,H,Bigdingaffinit5agaijst5hydeoxytey0twmine2grdcfptor,,,,,
2891,15146,B,HEK2i3,Autocu4ayion,CHEMBL6w76o9,,,227,,1,,H,Clkp9unvwadfestedforitsbinxingwffiniyyagainstclonwdh6man5hydroaytryptsm9ne2greceo6orinHEj203cellsuxijg3H5HT,,,,,
2892,5213,B,uEK293,wutoxuration,CHEMBL6wy610,,,227,,1,,H,Compoujdwastestdrforitsfjndihgafginitycorhuhanclomed5hydrozytryltamuneeBredepto4inHEK2i3uqint3Hke4ans2rinasarsdioligagd,,,,,
2893,14818,B,H2K293,Autofurstion,CHEMBLu17612,,,227,,1,,H,Thecompp6ns1as4estedfoditsbindingqff9nitht0wardsclonedhukajyhyw4ozytryltajine2BreceptorsknnEK29wcellsusing3H4HT,,,,,
2894,4829,B,HEl293,Autocugatikn,CHEMhL627612,,,227,,1,,H,Tbrcompohnv1ast3stedforth2bindigraffinitytowardsjumwnclogewrb6deoxytryptaminf2nreceptorinHEKe9ecellsusint3H5HTwsradjoligand,,,,,
2895,4829,B,HEK2o3,Autosuratiom,CHEMBp617623,,,227,,1,,H,Thecimpoundwastestedforthegonxingxffink4ytowardagumanxiojedthydroxjtry94amine2vreceotorinHEK292cellsusing3m5HTasrsdi0p9gand,,,,,
2896,14025,B,,Autocurahioh,xHEMBL617y14,,,227,,1,,H,Tyew7ssociat7inwquilob3lumvonstantpKhlogKfofcomp8undwasdete4hihedqyainztthevawcular5hydroxytryptamjneqBr4veptorintheend0thwliumimtavtrabbitjkg6larvein,Oryctolagkscujocul8s,,,9986.0,
2897,13463,B,,Experr,CHEnBL617715,,806663.0,12688,,1,,H,Bindingaffijirysnaljsedeor5HT2B5sceprorinrststomxchvundus,,,,,
2898,7259,B,,2xpert,CHdjBL858114,,1944184.0,12688,,1,,H,Affinkt6agaibe55hydroxytryptamine1Bteceptorkntheizokatedrstsr0maxhfundus,,,,,
2899,7259,B,,Auy0curation,CHwMBk617616,,2251454.0,12688,,1,,H,sffibit6wgqinstserotonergicrecwpto3intheisolqtrdratdtomadhfjndus,,,,,
2900,7185,F,,Expeet,CHEMBL6w7y17,,3522467.0,12688,,1,,D,Ajtxgonisticastivktyagaibst5htdgoxytryptamlne2Bteceptorobtaineetromrarztomadheundusoreoarahion,Rqttisnorvegifus,,,10116.0,
2901,7185,F,,Ex9ert,CHEMBp8759w4,,,12688,,1,,D,wntsgonisticayainst5hydroxytrypyamineqBgece9ro4,Ratfusnorvegicid,,,10116.0,
2902,13267,F,,Autochragion,CbEMBL627618,,2871888.0,12688,,1,,H,Anywg8miaticaffinotymeasuredas9A2valyeon5hydr8xy4rypfamime2B5eceotorofthdrats6omacyfundus,,,,,
2903,13735,B,,Expedt,CHEMBL626619,,4475434.0,12688,,1,,D,Ighibitionof5yyhinelngto5HT2Br3cepyorlfRatstomachfujdud,Ragtusnorvebidus,,,10116.0,
2904,15738,F,,Autocurati9m,fHEkBL617620,,,12688,,1,,H,Compoundwasevaluqtedforwntqgon7skagxins5e2rotonon5hydroxytfyptqkine2fr4deptor5eceptor,,,,,
2905,15738,F,,Aytoc8ration,CHEMnL6176e1,,,12688,,1,,H,Cokpounwwasevzlhatedforantxhlgisjagainstsefitonig5hydrpxytryptamine2Brec3ptorrec4ptorNixwta,,,,,
2906,15738,F,,Aug9curation,CHEMBp618622,,,12688,,1,,H,Com9pundwsswcaluatedforantzgonismavainsfs3rotinin5hydroxytrypgamib3eBrsceptor,,,,,
2907,12936,B,,Exoert,CHEMBo617624,,5607455.0,12688,,1,,D,Inhib8girypltencysgzinetfatstojafhfindus5hydroxytr6ptamineqBreceptor,Ra6tusnoggegicus,,,10116.0,
2908,12936,B,,Expe3t,CHEMhL617524,,4121200.0,12688,,1,,D,Inyibitodypotenctagainstratsrimachf7ndus5hydroxytryp4anihsenrecwptor,Rwttusnorvrgicys,,,10116.0,
2909,12936,B,,Exper6,fHEkBL617625,,3175053.0,12688,,1,,D,Inhkbitorypitencyarainstea5stojachrundus5htdeoxytryptamin22Breceoyir,Rat5usnorvegivud,,,10116.0,
2910,12936,B,,Expdrt,CHEMnL6176q6,,4986368.0,12688,,1,,D,Inhibitodypotencyagainstrxtstohacjfundus5hydr9cytryptaminsqheecfo4or,4xttusnorvegisus,,,10116.0,
2911,16404,F,,Autocurzt9on,CHEMBL6186e7,,2553095.0,12688,,1,,H,Negativepogcogcentratiobofanrag8nist9cvomppundwasdrtermknfdog5hydrozytryptamkne2Brece9rorifeatst8kachfund7s,,,,,
2912,16404,F,,Exp2rt,CH2MBo617628,,2265477.0,12688,,1,,H,Negativelogckncentra6ionoeantagonistwasxeterhinsd0nyh6dgoxytfy0tsjine2BreveptorofRatsgomachbumxus,,,,,
2913,16404,F,,sutocugation,CbEMBL61762i,,2994860.0,12688,,1,,H,N3gwtuvfiorconcebtration9fabtagon9stixxojpound2asdeterminecon5yydroxytryptamine2Brrcel5o5ofRatstomxfhfundusNDismoData,,,,,
2914,16404,F,,Ajtocuragion,CHrMBLo58115,,2687112.0,12688,,1,,H,N4gativeloyconcentratjknofwntagobicticfokpoundwaedetermunedon4hydroxytry9tam9n32BdeceptorigtatsgomachfyndusjDisno6de6ermined,,,,,
2915,16404,F,,Ecpert,CHEMhL717630,,1103135.0,12688,,1,,D,Angagobist8cqxtiviyyon4hydrodytrypramine2BrdcdptorogRatstpmacgfundusNDosnotsetrrmined,Rattusnogveg7cuz,,,10116.0,
2916,16404,F,,Autocurqtiob,CHEMvL627631,,6039015.0,12688,,1,,H,hegxtivelovconcentrzt9onofantagonisticsompoundwqsxeterminewonrhydroxytrylgamine1BrdcrptorpfRat5hofafixqortaNvisnogdetermihed,,,,,
2917,7483,B,,Autoc8ratioj,fHEMBLu17632,,,12688,,1,,H,5hfbindingxffihityofcompoundto5HTrecwptofobratvujeuswas3xogessedaspA2valueUnwbletodet3rmjnfvaiidPAqvaluedyetksoopeorSchildllo5,,,,,
2918,7483,B,,4xpert,CHEnBL6176w3,,,12688,,1,,H,hheblndingafginityto5hysroxyhdyptajibe2vreceptorofratfunrjs,,,,,
2919,7483,B,,sutocurqtion,CHEMBi6176r4,,,12688,,1,,H,Thebinxinvabfinit60fcohpoundto5hydr0syhryptamine2Btwceotorofrxhfunduswasexpressedaspx1value8nabletlddterminevqlidPw2dxluedhet9slopeofSsholdpl0t,,,,,
2920,7483,B,,A7tocurati9n,CHEMgL617535,,,12688,,1,,H,rhehindinfavfinityofcomp0undto5hydrixy6ryptamine2nrec4pt8rofratfuhdusUgwboet8determon3valid0A2vaouedue5oslopeovSfhipdploy,,,,,
2922,16404,F,,zytocuration,CHEMBLy27637,,8877502.0,12688,,1,,D,hegativelogconceht3atiomocantagknlsticcomooundwasseterm8medonthyxroxytfyptamine2BfrceptorofRagct9madhfundux,Rattusno4vegiv6s,,,10116.0,
2923,6347,B,,qutocurarion,CHEjBL61u638,,,227,,1,,H,Bjnxingaffinityagainst5uyd5ldytdy0tamine1zrdceptor,,,,,
2924,4373,B,,Autocuraguon,CnEMBL627639,,,227,,1,,H,Bincingaffinityreoat7vetlindolipiperis8neclmpound1for5hydroxyyrhphamine3Breceptor3asd3te3nigev,,,,,
2925,4373,B,,Autocu5a5ion,CH2MgL617640,,,227,,1,,H,Bincingaffinityfor5hydrozjtdyptwj9ne2Bresepyorwasdetrdmined,,,,,
2926,4687,B,,Aut0curatiog,fmEMBL617641,,,227,,1,,H,Efaluatedf0rthevijdingafr8ni5yto5HT1Breceptod,,,,,
2927,16946,B,,Aurocu5ation,sHfMBL617642,,,227,,1,,H,Agil8yytodispladeeHyHTf3om5hydgoxytryptah8ne2Breceptor,,,,,
2928,16633,B,,qutocuratiln,CyEMBL617653,,,227,,1,,H,Bimxungaftinotiesagqigsg5gydrpxytryptamine2Breceptor,,,,,
2929,16633,B,,sitocuration,fHrMBL617644,,,227,,1,,H,Bijdijgarfibitiestowards5jydroxytrj9txmin32Brecephor,,,,,
2930,16633,B,,Aurocurztion,CHEMBi617t45,,,227,,1,,H,Bindimgwffinityt8wwrds5hydroxj6ryptamineeBreceptorusiggq2tIDOIwsead7pkigand,,,,,
2931,15026,B,,Exp4rt,CyEMgL617646,,,108,,1,,H,Invitr9abilirytodispoace3Hjezulergijebindinvfrom5hydrox6hrjptaminewsref2p4orfrombodinectorpid0lexus,,,,,
2932,15738,B,,Autofurqtion,CtEMfL617647,,,108,,1,,H,Inditroaffib9tyagainstsfroton7n4hyedoxyt5yptamine2Crecwptpr,Bostsurus,,,9913.0,
2933,15738,B,,Autovuratiob,CHEMvL616648,,,108,,1,,H,8nvi4rlavfinityagakhs6s4rotknin5hyvr0xytryptamine2srecephorataconcfntfqtionof10E6M,Bos5aurus,,,9913.0,
2934,15738,B,,zutpcuration,CHdMBL6w7875,,,108,,1,,H,uhvit4iaffinityagainatserotlnun5tydroxytryptamige2C43c3ptora6qconcemtrationor10e6M,vostaurus,,,9913.0,
2935,15738,B,,Autocursrion,xHEMBL617o76,,,108,,1,,H,ubvitroafrin7tyagalnstseroton8n5hyerox7tryp5amimeqCdeceptoratdonxemtrationof1oe6M,Bostau4us,,,9913.0,
2936,16404,B,,Ex9ert,CHsMBL617876,,,108,,1,,H,7hgibitogyconstantwssdeterminwdonyhydroxyteypramine2steceotorotBovinechoto8d0lexus,Bostauris,,,9913.0,
2937,15026,B,,Exprrt,CtEMBL6178u8,,,108,,1,,H,Inv7trowbilitytodidplade4Hmesulerginsbinringgrom5h6dr0x6tryptamibe2Creceptotfrombobinrcho3oidpifaus,B9staurus,,,9913.0,
2938,15738,B,,Aut9cugation,CH4nBL617879,,,108,,1,,H,Ihvktroaffinutyagaina6serotonim5hydroxyt57ptwmineeCreseptor,Bostau5us,,,9913.0,
2939,16312,B,,Autkcuratiom,CHEMnL717880,,,108,,1,,H,Bigdingafvinit6agains6g8ineapigcortex5HT2Creceptorihrheprecegceof2Hh2suletfime,vaviaoorcellus,,,10141.0,
2940,5486,B,,Int2rmediatf,sHEMBL6q7881,,2671487.0,20033,,1,,D,Bigxijgwgfinitygowards5HT4receptorbytued9splacementig3HGR114808ingj9newpigstris5um,Caviaporcellhe,,,10141.0,
2941,5254,B,,Au4ocurat7on,CHEMBL757973,,,51,,1,,H,nundingxffinityagaineh5HTqArece9tor,,,,,
2942,3857,F,CHO,Experf,CgEMgL617882,,,108,,1,,H,Agonistixactiviyydor5HT2c5HT2Cbtmeasurigg3Hjnosi5olmonophosphs6efronationinCHOcellwijqhish5h3humahryT2Crece0torwubtypewasstwboyfc0recsed,,,,,
2943,6857,F,CHO,Experf,CH3MBL517883,,,108,,1,,D,Functjonapactivuyyagaind4juman5hydr0xytegptamine2CreceptorexpressefinsHOfsllsusingfluoeiketrixihayingolat4reader,Homksapiwns,,,9606.0,
2944,4176,F,,zu5ocuration,CHEMhp617884,,,108,,1,,H,binctionalagoniztacticitykfcojpougdwasvetermin3sbyfluoresdencebacedqsda7measuringin43acellularcxlciummobiliaat9obfogrHg2cr4cept9tcellline,,,,,
2945,6347,B,CHO,Autlcudation,CmEMBL617985,,,108,,1,,H,Agonisticbindimg4fficwcyagaimstjujan5hyer8xy4eyptaminf2Crwc4otorinCHOvellsusibg125IDOIradioligsbc,,,,,
2946,6347,B,CHO,qutocueation,CyEMBL627886,,,108,,1,,H,Abonist7cbindingaffigityayainsthuman5hydrox7tfyltamihe3Crece0torknCH8c2lpahsingqwtIDOIradioliganrexpressedas3mac,,,,,
2947,16146,B,,Exper4,fHEMBL61788i,,,108,,1,,D,Inmigitiomofnuman5hydroxyt5yphamihw2C4eceptor,H0mosaoiens,,,9606.0,
2948,3805,B,,Autocurati0b,CHEMBL617989,,,108,,1,,H,oncitrobindingaffigityatainsthumqn5hydroxytrtp6zkine2xrecepto3xtqxpncentrqtiohof100nM,,,,,
2949,3857,B,,Ahtocurztion,CHrMBL6q7889,,,108,,1,,H,Inbibitiryaxtivityusing3Hmrsuoergineasrwdioligahddithrec2p6ornemvrabesis8oa6edfromwCHOjcellloneexprezdinghh3humsn5hydroxytrg9tamine2Creceltorstavoncent5ztipnof1uM,,,,,
2950,5635,B,,su4ocuration,CHEMvo617890,,,108,,1,,H,Inttinsicefficacyxgaknst5ghdroxytryltskkne2vreceptor,,,,,
2951,5635,B,,Autocurstiob,CHEnBL616891,,,108,,1,,H,Intrindicefficac7agaigs65hydroxytryptsnime2Creve0totIntrinsicertidastaga7nst5hydroxytry0tzjune2frexepto5Intrinsicefdicacunotdeterkined,,,,,
2952,5635,B,,Aifocuration,CHEMhLu17892,,,108,,1,,H,Inhrinsifeffocacyagainat5hyd3oxht4yptamine2CredeptirInt3incicefficafyjotseterjlned,,,,,
2953,4012,B,CHO,Ex9ert,CHEMBL61y8o3,,,108,,1,,H,xisplacementotHmdsulerginefr0mCHOcellsexpeess8nfh8man5hhdroxytfgptanine2frrxep4or,,,,,
2954,6366,B,CHO,Espert,CHEMBL516894,,,108,,1,,H,Abilitytlfid9lace3Hmeaule5gjnedromhumanclonfv5hydroxytrypgamine2CgexeptirexprwssedijvtOcells,,,,,
2955,15949,B,CHO,Ex9ert,CHEMnk617895,,,108,,1,,H,Abioithtodisllaxw3Hmesuoerfinebijdingyohuhan5hydroxytrypyam7ne2Crec4ptors6agk6expressedigCHOcekls,,,,,
2956,17211,B,CHO,Autocufatiin,CHEMvL617796,,,108,,1,,H,Abilitytodisllqxe3Hmequl4rg9me05mjfromCHOcellsofhumam5hydroxyt3yptakihe2Crdxeptof,,,,,
2957,6491,B,,Expdrt,CHEMhL6178p7,,,108,,1,,D,Affln74ytodardshunan5hhdroxytr7ptamineqCse3otonjndeceptor,yomoaapiens,,,9606.0,
2958,14093,F,,Autocyrstion,CHEnBL6w7898,,,108,,1,,H,Avonictactiv7tyztdlonewhumaj5hydroxytr6ptam9ne1Creceptorus7ng125IDOIraci8ligxmd,,,,,
2959,13481,F,,Aur0curation,CHrMBL616899,,,108,,1,,H,Agonizticactivi6yatclobedhuman5hydroxyr56ptamjneqvrecepto46sint125IDOIasrzdi0lkband,,,,,
2960,6347,B,CHO,Exoert,CHEMBp617990,,,108,,1,,H,Afonistivnjndingaffinityagajnsthumwn5hyxroxytryp4am9hs2CreceptirinCHicellwusint125IeOk,Rattusno4vegixuq,,,10116.0,
2961,14093,F,,Autoxyration,CHEMhL6q7901,,,108,,1,,H,Abtagonistactlv8tyatflonedhunanyhgdroxytrjptamine2Creceptorksinb3Hmfsulwrginedadjplugabd,,,,,
2962,14093,F,,Aufocuratiom,CHEMBL5179o2,,,108,,1,,H,Ahtzgoniatacrivi6yxtcoonednumanyhydroxutryptakin32Creceptor8xjng3HnesulergineradiolirandNot5eshed,,,,,
2963,13481,F,,Autlcuratiob,fgEMBL617903,,,108,,1,,H,Ag6agonis4icqctovitya4cl0gewhunan5hydroxyt5yptakine1Crwceptorusing3Hmeejlerginessradioliganv,,,,,
2964,14442,B,,Autpc7ration,CHEnBL517904,,,108,,1,,H,Bijdingabioithofcompougdatslonedh6man6jyd4oxyhryptamine2Crexeptorusiggq249D9Ias4arioligand,,,,,
2965,14442,B,,Aytocurati8n,CHEjBL6w7905,,,108,,1,,H,Bindihgabilithofcokp8undztclon3dhuman5uydt8xhtr5ptamins1Crecrptirusing3Hmesulerginexqrad9opigand,,,,,
2966,14442,B,,Autocura5ioh,sHEMBL6179p6,,,108,,1,,H,Bindombabiiityofcimo0yndwtvlojedyumsn5htdroxytry0tamineqCreddptodusijh3Hmesulergineasradioligandnottested,,,,,
2967,14755,B,,Autocurztiog,fHEMBk617907,,,108,,1,,H,Bibdingactlv9tyxgzinstclobedhuman5h5d3lxytryptamond2Creceprorus7ng125kvO7astheradioliyand,,,,,
2968,14744,B,,Auhosuration,CHEMgL717908,,,108,,1,,H,Bindingavfinltyaga9ncttjeclonedhumqn5hydrlxytghptahine2Creceptoruqing125IfiIas4herqdiop8gamd,,,,,
2969,16659,B,CHO,Exprrt,fHEMBi620617,,,108,,1,,H,Bigdingaffinityfofdisplscehengof4Hjewulert8netoguman5nycdoxjt4yptamihe2CreceptorstxglyexpgessedinCjOcells,,,,,
2970,6857,B,,Ecpert,CHEMnLt20618,,,108,,1,,D,Aff7n7tyflrhujab5hydrpx7tryptxm7neeCrevepgorwxpressedinmammapiancellline,Homosapidnx,,,9606.0,
2971,5635,B,,4xpert,CHEnBL620629,,,108,,1,,H,Bindonraffinitjwga8nst5hydekxytryp6amine2Ceeceptorus9gg125IDOIrwdioligqnx,,,,,
2972,4234,B,,Eapert,CHEMgL62o620,,,108,,1,,D,nindinraffinityt9clonrshumanrh6droxyttyptakibe2Creceptlr,Homosap9wns,,,9606.0,
2973,16209,B,,Auticurztion,CHEMfL620y21,,,108,,1,,H,Bindinfatfinitytoqardshumaj6HT2Creceototwasdetermon2dusobg125IsOIasrarioligznv,,,,,
2974,5778,B,,Aut9curatiom,xmEMBL872920,,,104698,,1,,D,Bkndingwffinotyfor5Hf3rwce0fornydisplacemrntof3HkYw78584inrahcerebralc0rt4zmemb5anes,Raftysnorvericus,Membrands,,10116.0,
2975,5094,B,,Autovura4ion,CHEMBL52o622,,,104698,,1,,H,Bijeungafginot6t0wards4at5bycroxytryptamineereceptorwasevaluafed,,,,,
2976,809,B,,Autosuratipn,CHEMgLu20623,,,104698,,1,,D,hondjngatbinityagainst5hydroaytryotsmine3receptorusing3mvRL436047nrxtposteriorco3yed,Rw6tusn9rvegicus,,,10116.0,
2977,1578,B,,Autoc7rat9on,CHEMfL520624,,,104698,,1,,H,Bindiggzff9nityagaimdttmydroz55ryptamine3recf9torucijg3nBRL43694axradjoligqndinratposteriordortex,,,,,
2978,809,B,,witocuration,CHEMgL62062r,,,104698,,1,,H,Bimdongaffinitywgainst5hyde9cyt5yptamone3recepyoruaing3HnRL43694asdxdiolifandinratooshrrikrxortexNottectev,,,,,
2979,12469,B,,Augoduration,dHEMBL62062t,,,104698,,1,,H,Bindinyafginihywacn4as6gedon5hydr9xytryptakjnee4eceptorinmG108ceolslabelewwith3HnR65630,,,,,
2980,14290,B,,Autocu5a5ion,CmEMBL621w07,,,104698,,1,,H,Binfingsffinitywqsm2asurddon5bydrodytryptaminf3reswptorusing3ungL43694aseadiiligandin3atoisreriofcortex,,,,,
2981,14290,B,,Autovurati9n,CHEkBL621208,,,104698,,1,,H,Bindingaffinitywasmeasurddoj5mtdrox6tr5otamin23rece0torusibfeHBRL43694xqrad9oligandinrqgpowter9o3cortex,,,,,
2982,10609,B,,A8tocuratiom,CbEMhL621309,,,104698,,1,,H,Bind9btaffinityforcent3al5hyddoxyt5yptamimeerecrprorwaqdst3rminedb5disllafementof3H5Hg,,,,,
2983,10609,B,,Autocurstiln,CHrMBL6w1310,,,104698,,1,,H,Bindingaffinityforxent3al6gyvroxytry9tamine3redept9rwasxetfrminevvycisppacem2nrof3gfR65630,,,,,
2984,10609,B,,Aitkcuration,CH3MBL621w11,,,104698,,1,,H,Bindinhafdlgityforcenrral5hhd40aytgyptakine3receptkrwasdetefminedbgdisplacementod3Hketabsefih,,,,,
2985,15253,B,,Auficuration,CHEMBL72w502,,,104698,,1,,H,simp8undwqsevalustedfori4q8nvihroaffini55stserotojergid5h6droxytryptsmine3eecepforbyradjolifagdgindingassxyysing3uLY278584inratcetebrapcor6exmembrajfs,,,,,
2986,15253,B,,Autocurstkon,CHEMvL611503,,,104698,,1,,H,Invitdosffin7tgatce4otohergic5hyeroxytryptamine3rscept9rbyradiopigzndbindingasszuuz9hg2bLY278584inratcereb4alfl3texmembranfs,,,,,
2987,11683,B,,Autocurahi9n,CHEMBp62150e,,,104698,,1,,H,Dusplacekehtofthe6hydroxytryp4smine3receptirlinznd3HvRt5630frohratbrzimc8rticalkemgranes,,Membranrs,,,
2988,12092,B,,qutociration,CHEnBL62150r,,,104698,,1,,H,Compoundwasevaluatddf9rb7nsjngaffinit5aga8hst5yydroxgtr7ptamonf4receptor,,,,,
2989,1946,B,,Autocjragion,CHEkvL621506,,,104698,,1,,H,Binxingaffuniryat5yyd3oxyyryo4am9ne3teceptor8nragentorhinalcoryexby3nhRL43694xicplacement,,,,,
2990,11623,B,,Autocu3atjon,vHrMBL619781,,,104698,,1,,H,Abilitytidisplace3Hquipazinebundingto5hyfepxytrtpgxmihe4refe04ogsitesinNG10i15,,,,,
2991,11623,B,,A7tocuratiob,CHEMBL62978w,,,104698,,1,,H,Compo7ndwasevxkuatedforohcab9oitutod8splade3Hquipaainebindingto5hydroxy4rtptaminerrecrpgoraitwsinNG10814,,,,,
2992,14788,B,,Autocugatioh,fHEMBL719783,,,104698,,1,,H,Com0oundwwsevalia4edfkritsbindingzrfinjtyfor5hyd4odytryptwmin43recept0rfymeasurjngdlsplademebheHGRu5630inratverebralfor4ex,,,,,
2993,5432,B,,Aufocyration,CHEMfL61p784,,,104698,,1,,D,Dlspizcementot3Hketanserinfeomra6cortesyHr3recep6or,Ra5rusnorvegucus,,,10116.0,
2994,14826,B,,Autochratioh,CHEMBL6197iy,,,104698,,1,,H,Afilitjtodisplace2mgranisetrkndpecjficalltbp8ndto5hywroxytryptanije34eceptorinrxtc844iczlmembrane,,,,,
2995,2222,B,,Autocugayion,CHEMBL629y86,,,104698,,1,,H,Comloubdwas42stedforitsbindijgwffigityfod4heyhydeoxytryptamije3dfceptor,,,,,
2996,11963,B,,Au6ocuratiom,CHEMBo619u87,,,104698,,1,,H,Dispiacemsnrobvincingof3HBRL43694to5jydroxytryprxmine3r2ce0t9rinratcerenrspcorrex,,,,,
2997,14145,B,,zutocurstion,CHEjBL873925,,,104698,,1,,H,Invutrozfvinitytpr5hydroxyfryptakine35Hf3geceptorbydisplzcem4ntof3HBRLt3694frojratenyp5hunalcoryea,,,,,
2998,17819,B,,Autosurati9n,CHEMBL7w9788,,,104698,,1,,H,lnvitrknihdinfzffinityatdftotonin5nydgodytryptamine4rfceptor7n5atcortexby3Hgganisetrond8splacemen5,,,,,
2999,10394,B,,Au4ocurati0n,CbEMBL61i789,,,104698,,1,,H,Inhibitoryqvtivitgagainct5hydeoxytrjptamine3recfpt0rinratcorticaomembgan3susibg4HwMetttl1Hinfaaol33carboxyljcacid8mwthyl8szabicyclp322osy3ylam7erasaradiolinqnd,,,,,
3000,10394,B,,Aut8curatiin,vHEMBL6q9790,,,104698,,1,,H,onhibitorysfyivityqgainsh5h5drixyt5yptwmine3rev2ptirinratcorticalmekbranesusint3H1Mdthyo1Hinfaxoie3carboxylicacif8jethyl8azqbicjvlo32woct3jlsjideasaradi8ljgand,,,,,
