assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
12187,8608,A,,Intermediate,CHEMBL626094,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",Rattus norvegicus,,Lung,1,,BAO_0000218
12188,8608,A,,Intermediate,CHEMBL626095,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",Rattus norvegicus,,Lung,1,,BAO_0000218
12189,8608,A,,Intermediate,CHEMBL626096,,2048.0,50597,,1,,N,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",Rattus norvegicus,,Lung,1,,BAO_0000218
12190,15604,A,,Autocuration,CHEMBL626097,,,22224,,1,,U,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,Simiiformes,,,0,,BAO_0000218
12191,15604,A,,Intermediate,CHEMBL626098,,,50597,,1,,N,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,Rattus norvegicus,,,1,,BAO_0000218
12192,1806,A,,Autocuration,CHEMBL626099,,1969.0,22224,,1,,U,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,,,Plasma,0,,BAO_0000218
12193,1806,A,,Autocuration,CHEMBL626100,,1969.0,22224,,1,,U,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,,,Plasma,0,,BAO_0000218
12194,17237,A,,Intermediate,CHEMBL626101,,1969.0,50588,,1,,N,AUC 0-inf in dog,Canis lupus familiaris,,Plasma,1,,BAO_0000218
12195,17237,A,,Intermediate,CHEMBL626102,,1969.0,50512,,1,,N,AUC 0-inf in guinea pig,Cavia porcellus,,Plasma,1,,BAO_0000218
12196,17237,A,,Intermediate,CHEMBL626103,,1969.0,50588,,1,,N,AUC 0-t in dog,Canis lupus familiaris,,Plasma,1,,BAO_0000218
12197,17237,A,,Intermediate,CHEMBL628391,,1969.0,50512,,1,,N,AUC 0-t in guinea pig,Cavia porcellus,,Plasma,1,,BAO_0000218
12198,15194,A,,Intermediate,CHEMBL628392,,,50597,,1,,N,The compound was tested for brain to plasma partition in rat,Rattus norvegicus,,,1,,BAO_0000218
12199,15194,A,,Intermediate,CHEMBL628393,,,50597,,1,,N,The compound was tested for brain to plasma partition in rat.,Rattus norvegicus,,,1,,BAO_0000218
12200,8787,A,,Autocuration,CHEMBL628394,,178.0,22224,,1,,U,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,,,Blood,0,,BAO_0000019
12201,17025,A,,Intermediate,CHEMBL628395,,,50588,,1,,N,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,Canis lupus familiaris,,,1,,BAO_0000218
12202,17025,A,,Autocuration,CHEMBL628396,,,22224,,1,,U,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,Simiiformes,,,0,,BAO_0000218
12203,17025,A,,Intermediate,CHEMBL628397,,,50592,,1,,N,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,Oryctolagus cuniculus,,,1,,BAO_0000218
12204,17025,A,,Intermediate,CHEMBL628398,,,50597,,1,,N,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,Rattus norvegicus,,,1,,BAO_0000218
12205,4236,A,,Intermediate,CHEMBL628399,,,50797,,1,,N,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,Macaca mulatta,,,1,,BAO_0000218
12206,15343,A,,Intermediate,CHEMBL628400,,,50588,,1,,N,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,Canis lupus familiaris,,,1,,BAO_0000218
12207,15343,A,,Intermediate,CHEMBL874907,,,50597,,1,,N,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,Rattus norvegicus,,,1,,BAO_0000218
12208,17720,A,,Autocuration,CHEMBL628401,,,22224,,1,,U,Area under curve of the compound was determined,,,,0,,BAO_0000019
12209,17788,A,,Autocuration,CHEMBL628402,,1969.0,22224,,1,,U,AUC in monkeys at a dose of 1 mg/kg,Simiiformes,,Plasma,0,,BAO_0000218
12210,17788,A,,Intermediate,CHEMBL628403,,1969.0,50597,,1,,N,AUC in rats at a dose of 1 mg/kg,Rattus norvegicus,,Plasma,1,,BAO_0000218
12211,8778,A,,Autocuration,CHEMBL628404,,,22224,,1,,U,Compound was evaluated for the overall absorbance loss at pH of 2,,,,0,,BAO_0000019
12212,8778,A,,Autocuration,CHEMBL628405,,,22224,,1,,U,Compound was evaluated for the overall absorbance loss at pH of 4,,,,0,,BAO_0000019
12213,8778,A,,Autocuration,CHEMBL628406,,,22224,,1,,U,Compound was evaluated for the overall absorbance loss at pH of 7,,,,0,,BAO_0000019
12214,2249,A,,Intermediate,CHEMBL628407,,,50597,,1,,N,Compound was evaluated for its absorption in the rats,Rattus norvegicus,,,1,,BAO_0000218
12215,8881,A,,Intermediate,CHEMBL628408,,1088.0,50597,,1,,N,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,Rattus norvegicus,,Urine,1,,BAO_0000218
12216,8881,A,,Intermediate,CHEMBL629171,,1088.0,50597,,1,,N,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,Rattus norvegicus,,Urine,1,,BAO_0000218
12217,8881,A,,Intermediate,CHEMBL629172,,1088.0,50597,,1,,N,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,Rattus norvegicus,,Urine,1,,BAO_0000218
12218,8881,A,,Intermediate,CHEMBL629173,,1088.0,50597,,1,,N,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,Rattus norvegicus,,Urine,1,,BAO_0000218
12219,15286,A,,Intermediate,CHEMBL629174,,,50597,,1,,N,In vitro percent permeability into rat ileum,Rattus norvegicus,,,1,,BAO_0000218
12220,15286,A,,Intermediate,CHEMBL629175,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 10-17,Rattus norvegicus,,,1,,BAO_0000218
12221,15286,A,,Intermediate,CHEMBL629176,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 10-18,Rattus norvegicus,,,1,,BAO_0000218
12222,15286,A,,Intermediate,CHEMBL629177,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 10-19,Rattus norvegicus,,,1,,BAO_0000218
12223,15286,A,,Intermediate,CHEMBL629178,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 12-15,Rattus norvegicus,,,1,,BAO_0000218
12224,15286,A,,Intermediate,CHEMBL631869,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 13-19,Rattus norvegicus,,,1,,BAO_0000218
12225,15286,A,,Intermediate,CHEMBL631870,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 14-17,Rattus norvegicus,,,1,,BAO_0000218
12226,15286,A,,Intermediate,CHEMBL631871,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 15-18,Rattus norvegicus,,,1,,BAO_0000218
12227,15286,A,,Intermediate,CHEMBL631872,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 2-5,Rattus norvegicus,,,1,,BAO_0000218
12228,15286,A,,Autocuration,CHEMBL875775,,2116.0,22224,,1,,U,In vitro percent permeability into rat ileum; Range is 23-42,,,Ileum,0,,BAO_0000221
12229,15286,A,,Intermediate,CHEMBL631873,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 28-36,Rattus norvegicus,,,1,,BAO_0000218
12230,15286,A,,Intermediate,CHEMBL631874,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 29-35,Rattus norvegicus,,,1,,BAO_0000218
12231,15286,A,,Intermediate,CHEMBL631875,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 46-66,Rattus norvegicus,,,1,,BAO_0000218
12232,15286,A,,Intermediate,CHEMBL631876,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 50-68,Rattus norvegicus,,,1,,BAO_0000218
12233,15286,A,,Intermediate,CHEMBL631877,,,50597,,1,,N,In vitro percent permeability into rat ileum; Range is 78-81,Rattus norvegicus,,,1,,BAO_0000218
12234,15286,A,,Intermediate,CHEMBL631878,,,50597,,1,,N,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,Rattus norvegicus,,,1,,BAO_0000218
12235,15286,A,,Intermediate,CHEMBL631879,,,50597,,1,,N,In vitro percent permeability into rat ileum; nd indicates not detected,Rattus norvegicus,,,1,,BAO_0000218
12236,15286,A,,Intermediate,CHEMBL631880,,,50597,,1,,N,In vitro percent permeability into rat ileum; nt indicates not detected,Rattus norvegicus,,,1,,BAO_0000218
12237,15286,A,,Intermediate,CHEMBL631881,,,50597,,1,,N,In vitro percent permeability into rat ileum; nt indicates not tested,Rattus norvegicus,,,1,,BAO_0000218
12238,13770,A,,Intermediate,CHEMBL631882,,,50597,,1,,N,Compound was tested for oral absorption in bile-duct cannulated rats,Rattus norvegicus,,,1,,BAO_0000218
12239,13770,A,,Intermediate,CHEMBL630749,,,50597,,1,,N,Compound was tested for oral absorption in bile-duct cannulated rats.,Rattus norvegicus,,,1,,BAO_0000218
12240,5202,A,,Intermediate,CHEMBL630750,,,50587,,1,,N,Oral absorption using Caco-2 cell monolayers.,Homo sapiens,,,1,,BAO_0000218
12241,14920,A,,Intermediate,CHEMBL630253,,,50587,,1,,N,Percent of the drug absorbed after administration to humans was determined,Homo sapiens,,,1,,BAO_0000218
12242,14103,A,,Intermediate,CHEMBL630254,,1969.0,50597,,1,,N,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,Rattus norvegicus,,Plasma,1,,BAO_0000218
12243,14103,A,,Intermediate,CHEMBL630255,,1969.0,50597,,1,,N,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 15 minutes.,Rattus norvegicus,,Plasma,1,,BAO_0000218
12244,14103,A,,Intermediate,CHEMBL630256,,1969.0,50597,,1,,N,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 180 minutes.,Rattus norvegicus,,Plasma,1,,BAO_0000218
12245,13751,A,,Intermediate,CHEMBL875781,In vivo,2107.0,50597,,1,,N,"Biodistribution inl liver of mature female Dawley rat after 1h, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12246,13751,A,,Intermediate,CHEMBL630257,In vivo,2107.0,50597,,1,,N,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12247,13751,A,,Intermediate,CHEMBL630258,In vivo,2107.0,50597,,1,,N,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",Rattus norvegicus,,Liver,1,,BAO_0000218
12248,15807,A,,Intermediate,CHEMBL630259,,,50597,,1,,N,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",Rattus norvegicus,,,1,,BAO_0000218
12249,15807,A,,Intermediate,CHEMBL630260,,2435.0,50597,,1,,N,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",Rattus norvegicus,,Striatum,1,,BAO_0000218
12250,15807,A,,Intermediate,CHEMBL630261,,2435.0,50597,,1,,N,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",Rattus norvegicus,,Striatum,1,,BAO_0000218
12251,14950,A,,Intermediate,CHEMBL630262,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,Rattus norvegicus,,,1,,BAO_0000218
12252,14950,A,,Intermediate,CHEMBL630263,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,Rattus norvegicus,,,1,,BAO_0000218
12253,14950,A,,Intermediate,CHEMBL630264,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,Rattus norvegicus,,,1,,BAO_0000218
12254,14950,A,,Intermediate,CHEMBL630265,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,Rattus norvegicus,,,1,,BAO_0000218
12255,14950,A,,Intermediate,CHEMBL630266,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,Rattus norvegicus,,,1,,BAO_0000218
12256,14950,A,,Intermediate,CHEMBL630267,,2113.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,Rattus norvegicus,,Kidney,1,,BAO_0000218
12257,14950,A,,Intermediate,CHEMBL630268,,2113.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,Rattus norvegicus,,Kidney,1,,BAO_0000218
12258,14950,A,,Intermediate,CHEMBL630269,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,Rattus norvegicus,,,1,,BAO_0000218
12259,14950,A,,Intermediate,CHEMBL630270,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,Rattus norvegicus,,,1,,BAO_0000218
12260,14950,A,,Intermediate,CHEMBL630141,,2048.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,Rattus norvegicus,,Lung,1,,BAO_0000218
12261,14950,A,,Intermediate,CHEMBL630142,,2048.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,Rattus norvegicus,,Lung,1,,BAO_0000218
12262,14950,A,,Intermediate,CHEMBL630143,,2385.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12263,14950,A,,Intermediate,CHEMBL630144,,2385.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12264,14950,A,,Intermediate,CHEMBL630145,,2367.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,Rattus norvegicus,,Prostate gland,1,,BAO_0000218
12265,14950,A,,Intermediate,CHEMBL630146,,2367.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,Rattus norvegicus,,Prostate gland,1,,BAO_0000218
12266,14950,A,,Intermediate,CHEMBL630147,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,Rattus norvegicus,,,1,,BAO_0000218
12267,14950,A,,Intermediate,CHEMBL630148,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,Rattus norvegicus,,,1,,BAO_0000218
12268,14950,A,,Intermediate,CHEMBL630149,,,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,Rattus norvegicus,,,1,,BAO_0000218
12269,14950,A,,Intermediate,CHEMBL630150,,2106.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,Rattus norvegicus,,Spleen,1,,BAO_0000218
12270,14950,A,,Intermediate,CHEMBL630151,,2106.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,Rattus norvegicus,,Spleen,1,,BAO_0000218
12271,14950,A,,Intermediate,CHEMBL632031,,2046.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12272,14950,A,,Intermediate,CHEMBL632032,,2046.0,50597,,1,,N,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
12273,14950,A,,Intermediate,CHEMBL632033,,,50597,,1,,N,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,Rattus norvegicus,,,1,,BAO_0000218
12274,14950,A,,Intermediate,CHEMBL632034,,,50597,,1,,N,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,Rattus norvegicus,,,1,,BAO_0000218
12275,14950,A,,Intermediate,CHEMBL632035,,2385.0,50597,,1,,N,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
12276,14950,A,,Intermediate,CHEMBL632036,,,50597,,1,,N,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,Rattus norvegicus,,,1,,BAO_0000218
