assays_ss_tp,assays_cnfdnc_scr,assays_b_frmt,assays_dscrptn,assays_ss_d,assays_ss_rgnsm,assays_td,assays_src_ss_d,assays_vrnt_d,assays_ss_tss,assays_ss_cll_tp,assays_rltnshp_tp,assays_dc_d,assays_ss_strn,assays_cll_d,assays_ss_ctgr,assays_tss_d,assays_ss_tst_tp,assays_src_d,assays_ss_tx_d,assays_chmbl_d,assays_crtd_b,assays_ss_sbclllr_frctn
A,0,BAO_0000019,Compound treated with MPM cell homogenate at pH 7.5 to isolate compound 4 (ng),12403,,22224,,,,,U,7652,,,,,,1,,CHEMBL629501,Autocuration,
A,0,BAO_0000019,Compound treated with MPM cell homogenate at pH 8 to isolate compound 4 (ng),12404,,22224,,,,,U,7652,,,,,,1,,CHEMBL629502,Autocuration,
F,0,BAO_0000218,Compound was evaluated for its urinary recovery after oral administration (100 mg) to Beagle dogs,12405,,22224,,,,,U,8267,,,,,In vivo,1,,CHEMBL629503,Autocuration,
A,1,BAO_0000218,Compound was evaluated for its urinary recovery after oral administration (200 mg) to Beagle dogs,12406,Canis lupus familiaris,50588,,,,,N,8267,,,,,,1,9615.0,CHEMBL629504,Intermediate,
A,0,BAO_0000019,Compound was evaluated for the rate of degradation by Carboxypeptidase A.,12407,,22224,,,,,U,14479,,,,,,1,,CHEMBL629505,Autocuration,
A,0,BAO_0000019,Compound was evaluated for total body clearance,12408,,22224,,,,,U,17515,,,,,,1,,CHEMBL629506,Autocuration,
A,0,BAO_0000019,Compound was evaluated for volume of distribution at steady state,12409,,22224,,,,,U,17515,,,,,,1,,CHEMBL629507,Autocuration,
A,0,BAO_0000019,Compound was tested for hydrolysis by acetylcholinesterase and the kinetic constant KOH- was reported.,12410,,22224,,,,,U,8142,,,,,,1,,CHEMBL877498,Autocuration,
A,0,BAO_0000019,Percentage of the diamine which is monoprotonated at pH 7.4,12411,,22224,,,,,U,14849,,,,,,1,,CHEMBL629508,Autocuration,
A,0,BAO_0000019,Distribution of radioactivity derived form [C14]-labeled compound taken up by 7800C1 cells,12412,,22224,,,,,U,7653,,,,,,1,,CHEMBL629509,Autocuration,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 5 minutes,12413,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL629510,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 minutes,12414,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL629511,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,12415,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL629512,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,12416,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL629513,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 30 minutes,12417,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL629514,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,12418,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL628447,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,12419,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL628448,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,12420,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL628449,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,12421,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631119,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,12422,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631120,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 5 minutes,12423,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631121,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 min,12424,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL874458,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,12425,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631122,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,12426,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631123,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,12427,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631124,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 minutes,12428,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631125,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,12429,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631290,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,12430,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631291,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,12431,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631292,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 minutes,12432,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631293,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,12433,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631294,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,12434,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631295,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 30 minutes,12435,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631296,Intermediate,
A,1,BAO_0000218,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,12436,Rattus norvegicus,50597,,,Blood,,N,8631,,,,178.0,,1,10116.0,CHEMBL631297,Intermediate,
A,0,BAO_0000218,Maximum biodistribution (Bmax) was determined.,12437,,22224,,,,,U,10263,,,,,,1,,CHEMBL631298,Autocuration,
A,1,BAO_0000218,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 1.5625 (mg/kg) intravenous dose in 6 mice,12438,Mus musculus,50594,,,,,N,12364,,,,,,1,10090.0,CHEMBL631299,Intermediate,
A,1,BAO_0000218,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 10 (mg/kg) intravenous dose in 6 mice,12439,Mus musculus,50594,,,,,N,12364,,,,,,1,10090.0,CHEMBL631300,Intermediate,
A,1,BAO_0000218,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 3.125 (mg/kg) intravenous dose in 6 mice,12440,Mus musculus,50594,,,,,N,12364,,,,,,1,10090.0,CHEMBL631301,Intermediate,
A,1,BAO_0000218,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 6.25 (mg/kg) intravenous dose in 6 mice,12441,Mus musculus,50594,,,,,N,12364,,,,,,1,10090.0,CHEMBL630291,Intermediate,
A,0,BAO_0000218,Brain concentration after 0.25 hr at a dose of 10 mg/kg when administered intraperitoneally,12442,,22224,,,,,U,14793,,,,,,1,,CHEMBL630292,Autocuration,
A,0,BAO_0000218,Brain concentration after 0.25 h at a dose of 10 mg/kg when administered intravenously,12443,,22224,,,,,U,14793,,,,,,1,,CHEMBL630293,Autocuration,
A,0,BAO_0000218,Brain concentration after 0.5 h at a dose of 100 mg/kg when administered perorally,12444,,22224,,,,,U,14793,,,,,,1,,CHEMBL630294,Autocuration,
A,0,BAO_0000218,Brain concentration after 0.5 h at a dose of 10 mg/kg when administered intraperitoneally,12445,,22224,,,,,U,14793,,,,,,1,,CHEMBL630295,Autocuration,
A,0,BAO_0000218,Brain concentration after 0.5 hr at a dose of 10 mg/kg when administered intravenously,12446,,22224,,,,,U,14793,,,,,,1,,CHEMBL630296,Autocuration,
A,0,BAO_0000218,Brain concentration after 0.5 hr at a dose of 10 mg/kg when administered perorally,12447,,22224,,,,,U,14793,,,,,,1,,CHEMBL626782,Autocuration,
A,0,BAO_0000218,Brain concentration after 1 hr at a dose of 100 mg/kg when administered perorally,12448,,22224,,,,,U,14793,,,,,,1,,CHEMBL626783,Autocuration,
A,0,BAO_0000218,Brain concentration after 1 hr at a dose of 10 mg/kg when administered intraperitoneally,12449,,22224,,,,,U,14793,,,,,,1,,CHEMBL626784,Autocuration,
A,0,BAO_0000218,Brain concentration after 1 hr at a dose of 10 mg/kg when administered intravenously,12450,,22224,,,,,U,14793,,,,,,1,,CHEMBL626785,Autocuration,
A,0,BAO_0000218,Brain concentration after 1 hr at a dose of 10 mg/kg when administered perorally,12451,,22224,,,,,U,14793,,,,,,1,,CHEMBL626786,Autocuration,
A,0,BAO_0000218,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,12452,,22224,,,,,U,9196,,,,,,1,,CHEMBL626787,Autocuration,
A,0,BAO_0000218,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr; ND means not determined,12453,,22224,,,,,U,9196,,,,,,1,,CHEMBL626788,Autocuration,
A,0,BAO_0000218,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 4.0 hr,12454,,22224,,,,,U,9196,,,,,,1,,CHEMBL625927,Autocuration,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12455,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625928,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected,12456,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625929,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected.,12457,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625930,Intermediate,
A,1,BAO_0000218,"Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound, Compound was found to be in trace amount.",12458,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625931,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound; ND is Not Detected.,12459,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627230,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12460,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627231,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,12461,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627232,Intermediate,
A,1,BAO_0000218,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected.,12462,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627233,Intermediate,
A,1,BAO_0000218,Concentration 5a detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12463,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL875470,Intermediate,
A,1,BAO_0000218,Concentration 5a detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12464,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627234,Intermediate,
A,1,BAO_0000218,Concentration 5b detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12465,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627235,Intermediate,
A,1,BAO_0000218,Concentration 5b detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12466,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627236,Intermediate,
A,1,BAO_0000218,Concentration 5c detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12467,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627237,Intermediate,
A,1,BAO_0000218,Concentration 5c detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12468,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627238,Intermediate,
A,1,BAO_0000218,Concentration 5d detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12469,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627239,Intermediate,
A,1,BAO_0000218,Concentration 5d detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12470,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627240,Intermediate,
A,1,BAO_0000218,Concentration 5e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12471,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627241,Intermediate,
A,1,BAO_0000218,Concentration 5e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12472,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627242,Intermediate,
A,1,BAO_0000218,Concentration 5f detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound; ND is Not Detected,12473,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627243,Intermediate,
A,1,BAO_0000218,Concentration 5f detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,12474,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627244,Intermediate,
A,1,BAO_0000218,Concentration 6a detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12475,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627245,Intermediate,
A,1,BAO_0000218,Concentration 6a detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12476,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627246,Intermediate,
A,1,BAO_0000218,Concentration 6c detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12477,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627247,Intermediate,
A,1,BAO_0000218,Concentration 6c detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12478,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627248,Intermediate,
A,1,BAO_0000218,Concentration 6d detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12479,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL627249,Intermediate,
A,1,BAO_0000218,Concentration 6d detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12480,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625569,Intermediate,
A,1,BAO_0000218,Concentration 6e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,12481,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625570,Intermediate,
A,1,BAO_0000218,Concentration 6e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,12482,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625571,Intermediate,
A,1,BAO_0000218,Concentration 6f detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected,12483,Rattus norvegicus,50597,,,Blood,,N,8374,,,,178.0,,1,10116.0,CHEMBL625572,Intermediate,
