confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
8.0,809.0,,F,,,Autocuration,CHEMBL619032,1.0,,,3332.0,,H,BAO_0000019,,,,,5-hydroxytryptamine 4 receptor agonist activity was determined by the relaxation of the carbachol-contracted rat esophageal tunica muscularis mucosae,,10623.0,
9.0,14178.0,,B,,,Expert,CHEMBL619033,1.0,,,3333.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Inhibition of radiolabeled [3H]GR-113808 ligand binding to 5-hydroxytryptamine 4 receptor,,10623.0,
8.0,567.0,,B,,,Autocuration,CHEMBL619034,1.0,,,3334.0,,H,BAO_0000357,,,,,Tested for its efficacy against the 5-hydroxytryptamine 4 receptor located in the rat esophageal tunica muscularis mucosae,,10623.0,
8.0,1946.0,,B,,,Autocuration,CHEMBL619035,1.0,,,3335.0,,H,BAO_0000357,,,,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae.,,10623.0,
8.0,1946.0,,B,,,Autocuration,CHEMBL619036,1.0,,,3336.0,,H,BAO_0000357,,,,,In vitro 5-hydroxytryptamine 4 receptor activity by using carbachol-precontracted esophageal tunica muscularis mucosae; No activity up to 104M concentration,,10623.0,
9.0,13961.0,,B,,,Expert,CHEMBL619037,1.0,,,3337.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Binding affinity (Ki+/-SEM) against 5-hydroxytryptamine 4 receptor from cheng Prusoff equation by using [3H]GR-113808 in rat striatum,,10623.0,
8.0,6238.0,2435.0,B,,,Autocuration,CHEMBL619038,1.0,Striatum,,3338.0,,H,BAO_0000249,,,,,Binding affinity towards 5-HT 4 receptor in rat striatum membranes using [3H]GR-113808 as radioligand,,10623.0,
8.0,14290.0,,B,,,Autocuration,CHEMBL619039,1.0,,,3339.0,,H,BAO_0000249,,,,,Binding affinity towards 5-HT4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand; Not tested,,10623.0,
8.0,14290.0,,B,,,Expert,CHEMBL619040,1.0,,,3340.0,,H,BAO_0000249,,,,,Binding affinity towards 5-hydroxytryptamine 4 receptor was determined in rat striatal membranes using [3H]GR-113808 as radioligand,,10623.0,
9.0,809.0,2435.0,B,,,Expert,CHEMBL619041,1.0,Striatum,,3341.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,,10623.0,
8.0,1578.0,2435.0,B,,,Autocuration,CHEMBL619042,1.0,Striatum,,3342.0,,H,BAO_0000019,,,,,Binding affinity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum,,10623.0,
8.0,16709.0,2435.0,B,,,Expert,CHEMBL619043,1.0,Striatum,,3343.0,,H,BAO_0000249,,,,,Binding affinity to 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand in rat striatum membrane,,10623.0,
8.0,1946.0,2435.0,B,,,Expert,CHEMBL619044,1.0,Striatum,,3344.0,,H,BAO_0000019,,,,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatum by [3H]GR-113808 displacement.,,10623.0,
8.0,15253.0,2435.0,B,,,Expert,CHEMBL619045,1.0,Striatum,,3345.0,,H,BAO_0000249,,,,,In vitro affinity at serotonergic 5-hydroxytryptamine 4 receptor by radioligand binding assay using [3H]GR-113808 in rat striatum membranes.,,10623.0,
8.0,4535.0,2435.0,B,,,Expert,CHEMBL619046,1.0,Striatum,,3346.0,,H,BAO_0000249,,,,,In vitro binding affinity to 5-hydroxytryptamine 4 receptor in rat striatum membrane,,10623.0,
8.0,13961.0,,B,,,Expert,CHEMBL619047,1.0,,,3347.0,,H,BAO_0000249,,,,,Binding affinity at 5-hydroxytryptamine 4 receptor in rat striatal membranes by [3H]GR-113808 displacement.,,10623.0,
8.0,17358.0,955.0,F,,,Autocuration,CHEMBL619048,1.0,Brain,,3348.0,,H,BAO_0000221,,,,,Tested for potency against 5-hydroxytryptamine 4 receptor agonist in rat brain,,10623.0,
8.0,15847.0,,F,,,Autocuration,CHEMBL859398,1.0,,,3349.0,,H,BAO_0000019,,,,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat,,10623.0,
8.0,15847.0,,F,,,Autocuration,CHEMBL619049,1.0,,,3350.0,,H,BAO_0000019,,,,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 4 receptor of rat; ND means not done,,10623.0,
8.0,670.0,,F,,,Autocuration,CHEMBL857886,1.0,,,3351.0,,H,BAO_0000019,,,,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae,,10623.0,
8.0,670.0,,F,,,Autocuration,CHEMBL619050,1.0,,,3352.0,,H,BAO_0000019,,,,,5-hydroxytryptamine 4 receptor agonist activity in the rat esophageal muscularis mucosae; Not tested,,10623.0,
8.0,1317.0,,F,,,Autocuration,CHEMBL620591,1.0,,,3353.0,,H,BAO_0000019,,,,,Antagonist activity against 5-hydroxytryptamine 4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,,10623.0,
9.0,12936.0,,B,,,Expert,CHEMBL620592,1.0,,,3354.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 4 receptor,,10623.0,
8.0,4535.0,2435.0,B,,,Expert,CHEMBL620593,1.0,Striatum,,3355.0,,H,BAO_0000249,,,,,pKi against 5-hydroxytryptamine 4 receptor in rat striatum membrane,,10623.0,
9.0,14424.0,,F,,,Expert,CHEMBL620594,1.0,,,3356.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-5 M.,,10623.0,
8.0,14424.0,,F,,,Expert,CHEMBL875079,1.0,,,3357.0,,H,BAO_0000019,,,,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-6 M.,,10623.0,
8.0,14424.0,,F,,,Expert,CHEMBL620595,1.0,,,3358.0,,H,BAO_0000019,,,,,Antagonistic activity by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,,10623.0,
9.0,14424.0,,F,,,Expert,CHEMBL620596,1.0,,,3359.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Antagonistic activity evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-8 M.,,10623.0,
8.0,14424.0,,F,,,Autocuration,CHEMBL620597,1.0,,,3360.0,,H,BAO_0000019,,,,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-7 M.,,10623.0,
8.0,14424.0,,F,,,Expert,CHEMBL620598,1.0,,,3361.0,,H,BAO_0000019,,,,,Antagonistic activity evaluated by ability to block serotonin induced relaxation (via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 3*10e-8 M.,,10623.0,
8.0,14424.0,,F,,,Expert,CHEMBL620599,1.0,,,3362.0,,H,BAO_0000218,,,,,Antagonistic activity evaluated by ability to block serotonin induced relaxation via 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 0.1 mg/kg (p.o.),,10623.0,
8.0,14424.0,,F,,,Autocuration,CHEMBL620600,1.0,,,3363.0,,H,BAO_0000019,,,,,Antagonistic activity of compound was evaluated by ability to block serotonin induced relaxation (mediated by activation of 5-hydroxytryptamine 4 receptor) in carbamylcholine (10e-6 M) contracted esophagus at a concentration of 10e-7 M.,,10623.0,
8.0,1980.0,,F,,,Autocuration,CHEMBL620601,1.0,,,3364.0,,H,BAO_0000019,,10116.0,,Rattus norvegicus,Estimate from relaxation of carbachol-contracted rat esophageal muscularis mucosae,,168.0,
8.0,4639.0,,F,,,Autocuration,CHEMBL620602,1.0,,,3365.0,,H,BAO_0000019,,,,,Compound was tested for agonistic activity against 5-hydroxytryptamine 4 receptor on guinea colon at a concentration 0.1 uM,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620603,1.0,,,3366.0,,H,BAO_0000357,,,,,Tested for affinity towards 5-hydroxytryptamine 4 receptor,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620604,1.0,,,3367.0,,H,BAO_0000357,,,,,Tested for affinity towards 5-hydroxytryptamine 4 receptor.,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620605,1.0,,,3368.0,,H,BAO_0000357,,,,,Compound was tested for 5-hydroxytryptamine 4 binding affinity,,168.0,
8.0,1558.0,,B,,,Autocuration,CHEMBL620606,1.0,,,3369.0,,H,BAO_0000357,,,,,Compound was tested for its affinity towards 5-hydroxytryptamine 4 receptor,,168.0,
8.0,17358.0,,F,,,Autocuration,CHEMBL620607,1.0,,,3370.0,,H,BAO_0000019,,,,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,168.0,
8.0,16117.0,,B,,,Autocuration,CHEMBL620608,1.0,,,3371.0,,H,BAO_0000357,,,,,In vitro binding affinity towards 5-HT4 receptor was determined,,168.0,
8.0,17358.0,,F,,,Autocuration,CHEMBL620609,1.0,,,3372.0,,H,BAO_0000019,,,,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,168.0,
8.0,17358.0,,F,,,Autocuration,CHEMBL620610,1.0,,,3373.0,,H,BAO_0000019,,,,,Tested for agonist activity against 5-hydroxytryptamine 4 receptor,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620611,1.0,,,3374.0,,H,BAO_0000357,,,,,Tested for selectivity for 5-hydroxytryptamine 4 receptor,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620612,1.0,,,3375.0,,H,BAO_0000357,,,,,Tested for 5-hydroxytryptamine 4 binding affinity against cisapride,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620613,1.0,,,3376.0,,H,BAO_0000357,,,,,Tested for 5-hydroxytryptamine 4 binding affinity against renzapride,,168.0,
8.0,17358.0,,B,,,Autocuration,CHEMBL620614,1.0,,,3377.0,,H,BAO_0000357,,,,,Tested for 5-hydroxytryptamine 4 binding affinity against zacopride,,168.0,
8.0,1274.0,,B,,,Expert,CHEMBL620615,1.0,,,3378.0,,H,BAO_0000357,,,,,Binding affinity against 5-Hydroxytryptamine 4 receptor,,168.0,
6.0,10728.0,,B,Brain membranes,,Autocuration,CHEMBL857075,1.0,,,3379.0,,H,BAO_0000249,,,,,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 recognition sites in rat brain membranes,,104698.0,
6.0,11695.0,,B,Brain membranes,,Autocuration,CHEMBL620616,1.0,,,3380.0,,H,BAO_0000249,,,,,Compound was evaluated for the displacement of [3H]Q-ICS-205-930 from 5-HT3 recognition sites in rat brain membranes,,104698.0,
6.0,11695.0,,B,Brain membranes,,Autocuration,CHEMBL619411,1.0,,,3381.0,,H,BAO_0000249,,,,,Displacement of [3H]Q-ICS-205-930 from 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes,,104698.0,
6.0,12490.0,,B,,,Autocuration,CHEMBL619412,1.0,,,3382.0,,H,BAO_0000019,,,,,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor from rat cortex homogenate,,104698.0,
7.0,11828.0,,B,,,Autocuration,CHEMBL619413,1.0,,,3383.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Displacement of [3H]-Q-ICS 205-930 from rat cortex homogenate 5-hydroxytryptamine 3 receptor,,104698.0,
6.0,12253.0,10000000.0,B,,,Autocuration,CHEMBL619414,1.0,Hippocampus,,3384.0,,H,BAO_0000221,,,,,Binding affinity of 5-hydroxytryptamine 3 receptor using [3H]granisetron in rat hippocampus and entorhinal cortex,,104698.0,
6.0,10561.0,,B,,,Autocuration,CHEMBL619415,1.0,,,3385.0,,H,BAO_0000019,,,,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand in rat cortex,,104698.0,
6.0,10561.0,,B,,,Autocuration,CHEMBL619416,1.0,,,3386.0,,H,BAO_0000019,,,,,Binding affinity to 5-hydroxytryptamine 3 receptor using [3H]quipazine as radioligand in rat cortex,,104698.0,
6.0,14432.0,,F,,,Autocuration,CHEMBL619417,1.0,,,3387.0,,H,BAO_0000019,,,,,Rat 5-hydroxytryptamine 3 receptor (5-HT3) antagonist,,104698.0,
7.0,12936.0,,B,,,Autocuration,CHEMBL619418,1.0,,,3388.0,,D,BAO_0000223,,10116.0,,Rattus norvegicus,Binding affinity against rat 5-hydroxytryptamine 3 receptor,,104698.0,
7.0,1274.0,,B,,,Autocuration,CHEMBL619419,1.0,,,3389.0,,D,BAO_0000223,,10116.0,,Rattus norvegicus,Binding affinity against 5-Hydroxytryptamine 3 receptor,,104698.0,
6.0,1980.0,,B,,,Autocuration,CHEMBL619420,1.0,,,3390.0,,H,BAO_0000019,,,,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of racemic [3H]zacopride from rat cortex,,104698.0,
6.0,670.0,,B,,,Autocuration,CHEMBL619421,1.0,,,3391.0,,H,BAO_0000249,,,,,Binding affinity to 5-hydroxytryptamine 3 receptor was determined in rat cerebro cortical membranes using [3H]quipazine.,,104698.0,
7.0,968.0,,B,,,Autocuration,CHEMBL619422,1.0,,,3392.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Displacement of [3H]granisetron from 5-hydroxytryptamine 3 receptor of rat cortex,,104698.0,
6.0,14287.0,,B,,,Autocuration,CHEMBL619423,1.0,,,3393.0,,H,BAO_0000019,,,,,In vitro by displacement of [3H]LY-278584 from 5-hydroxytryptamine 3 receptor on rat entorhinal cortex,,104698.0,
6.0,567.0,,B,,,Autocuration,CHEMBL875080,1.0,,,3394.0,,H,BAO_0000019,,,,,Tested for its binding affinity by measuring its ability to displace [3H]granisetron from 5-hydroxytryptamine 3 receptor in rat cortex,,104698.0,
6.0,13267.0,,B,,,Autocuration,CHEMBL619424,1.0,,,3395.0,,H,BAO_0000019,,,,,The binding affinity (pKi) measured against 5-hydroxytryptamine 1A receptor of rat cortex using [3H]8-OH-DPAT as radioligand,,104698.0,
6.0,14826.0,,B,,,Autocuration,CHEMBL619425,1.0,,,3396.0,,H,BAO_0000249,,,,,Binding affinity at 5-hydroxytryptamine 3 receptor in rat cortical membrane by [3H]graniestron displacement.,,104698.0,
6.0,15194.0,,B,,,Autocuration,CHEMBL619426,1.0,,,3397.0,,H,BAO_0000223,,,,,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand,,104698.0,
6.0,15194.0,,B,,,Autocuration,CHEMBL619427,1.0,,,3398.0,,H,BAO_0000223,,,,,The compound was tested for the binding affinity against 5-hydroxytryptamine 3 receptor using [3H]zacopride as radioligand.,,104698.0,
7.0,10394.0,,B,,,Autocuration,CHEMBL619645,1.0,,,3399.0,,D,BAO_0000223,,10116.0,,Rattus norvegicus,pKi value for inhibition of [3H]LY-278584 binding to 5-hydroxytryptamine 3 receptor,,104698.0,
9.0,13657.0,,B,,,Expert,CHEMBL619646,1.0,,,3400.0,,D,BAO_0000249,,,,,"Compound was evaluated for binding affinity on 5-hydroxytryptamine 1A receptor in rat hippocampus membranes,3H-8-OH-DPAT and buspirone for nonspecific binding",,10576.0,
8.0,1879.0,955.0,F,,,Autocuration,CHEMBL619647,1.0,Brain,,3401.0,,H,BAO_0000221,,,,,Compound was tested for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat brain using [3H]zacopride as the radioligand.,,12020.0,
8.0,1879.0,,F,,,Autocuration,CHEMBL619648,1.0,,,3402.0,,H,BAO_0000019,,,,,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor,,12020.0,
8.0,1879.0,,F,,,Autocuration,CHEMBL619165,1.0,,,3403.0,,H,BAO_0000019,,,,,Compound was tested in vitro for its antagonistic activity against 5-hydroxytryptamine 3 receptor in rat CNS.,,12020.0,
8.0,204.0,,F,,,Autocuration,CHEMBL620719,1.0,,,3404.0,In vivo,H,BAO_0000218,,,,,Compound was evaluated in vivo for the antagonistic activity towards 5-hydroxytryptamine 3 receptor,,12020.0,
8.0,1879.0,,B,,,Autocuration,CHEMBL872924,1.0,,,3405.0,,H,BAO_0000019,,,,,Compound was tested for its binding affinity towards 5-HT-3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,,12020.0,
8.0,1879.0,,B,,,Autocuration,CHEMBL620720,1.0,,,3406.0,,H,BAO_0000357,,,,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor,,12020.0,
8.0,1879.0,,B,,,Autocuration,CHEMBL620721,1.0,,,3407.0,,H,BAO_0000019,,,,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using (S)-[125I]-zacopride as the radioligand.,,12020.0,
8.0,1879.0,,B,,,Autocuration,CHEMBL620722,1.0,,,3408.0,,H,BAO_0000019,,,,,Compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor in whole rat brain using [125I]DAIZAC as the radioligand.,,12020.0,
6.0,10641.0,,B,,,Autocuration,CHEMBL620723,1.0,,,3409.0,,H,BAO_0000019,,,,,"Concentration that inhibits the binding of radioligand, [3H]-ICS 205930, to 5-hydroxytryptamine 3 receptor from rat cortex",,104698.0,
8.0,773.0,,B,,,Autocuration,CHEMBL620724,1.0,,,3410.0,,H,BAO_0000019,,,,,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,,12020.0,
6.0,11952.0,,B,,,Autocuration,CHEMBL620725,1.0,,,3411.0,,H,BAO_0000249,,,,,Binding affinity against 5-hydroxytryptamine 3 (5-HT3) receptor in rat brain cortical membranes using radioligand [3H]quipazine,,104698.0,
9.0,14145.0,,F,,,Autocuration,CHEMBL620726,1.0,,,3412.0,,D,BAO_0000019,,10116.0,,Rattus norvegicus,Antagonist activity (100 ug/kg) for the Bezold Jarisch reflex evoked by 30 (ug/Kg) of 5-hydroxytryptamine 3 receptor in ethylurethane anesthetized rats i.v.,,12020.0,
8.0,17066.0,,B,,,Expert,CHEMBL620727,1.0,,,3413.0,,H,BAO_0000357,,,,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,144.0,
4.0,6398.0,,B,,,Autocuration,CHEMBL620728,1.0,,,3414.0,,H,BAO_0000223,,,,,Compound was evaluated for 5-hydroxytryptamine 3 receptor binding,,104714.0,
0.0,10321.0,,B,,,Autocuration,CHEMBL620729,1.0,,,3415.0,,U,BAO_0000019,,,,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,22226.0,
4.0,511.0,,F,,,Autocuration,CHEMBL858288,1.0,,,3416.0,,H,BAO_0000019,,,,,Tested for 5-hydroxytryptamine 3 receptor antagonist activity by inhibiting the 5-HT evoked Bezold-Jarisch reflex,,104714.0,
4.0,4639.0,,B,,,Autocuration,CHEMBL620730,1.0,,,3417.0,,H,BAO_0000223,,,,,Compound was tested for binding affinity towards 5-hydroxytryptamine 3 receptor,,104714.0,
4.0,4639.0,,B,,,Autocuration,CHEMBL620731,1.0,,,3418.0,,H,BAO_0000223,,,,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,104714.0,
4.0,4639.0,,F,,,Autocuration,CHEMBL620732,1.0,,,3419.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 0.3 uM,,104714.0,
4.0,4639.0,,F,,,Autocuration,CHEMBL618042,1.0,,,3420.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 3 uM,,104714.0,
4.0,4639.0,,F,,,Autocuration,CHEMBL618043,1.0,,,3421.0,,H,BAO_0000019,,10141.0,,Cavia porcellus,Compound was tested for antagonistic activity against 5-hydroxytryptamine 3 receptor on guinea pig colon at a concentration of 30 uM,,104714.0,
4.0,1558.0,,B,,,Autocuration,CHEMBL618044,1.0,,,3422.0,,H,BAO_0000223,,,,,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,,104714.0,
4.0,268.0,,F,,,Autocuration,CHEMBL618045,1.0,,,3423.0,,H,BAO_0000019,,,,,Evaluated for the 5-hydroxytryptamine 3 receptor antagonistic activity in Bezold-Jarisch model expressed as inhibition of the reflex bradycardia induced by an intravenous injection,,104714.0,
4.0,2474.0,,B,,,Autocuration,CHEMBL618046,1.0,,,3424.0,,H,BAO_0000223,,,,,Compound was measured for its binding affinity at 5-hydroxytryptamine 3 receptor at a concentration of 10 uM using [3H]BRL-43694 as radioligand,,104714.0,
4.0,5067.0,,F,,,Autocuration,CHEMBL618047,1.0,,,3425.0,,H,BAO_0000019,,,,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); A: agonist,,104714.0,
4.0,5067.0,,F,,,Autocuration,CHEMBL875084,1.0,,,3426.0,,H,BAO_0000019,,,,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: agonist,,104714.0,
4.0,5067.0,,F,,,Autocuration,CHEMBL618048,1.0,,,3427.0,,H,BAO_0000019,,,,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); ANT: antagonist,,104714.0,
4.0,5067.0,,B,,,Autocuration,CHEMBL618049,1.0,,,3428.0,,H,BAO_0000223,,,,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); NA means data not available,,104714.0,
4.0,5067.0,,F,,,Autocuration,CHEMBL619764,1.0,,,3429.0,,H,BAO_0000019,,,,,Intrinsic activity towards 5-hydroxytryptamine 3 receptor was determined by Benzold-Jarisch reflex (peripheral assay); PA: Partial agonist,,104714.0,
