miller2_FiscalYear,miller2_IndigenousIssues(marker),miller2_CFLI(marker),miller2_Biodiversity(marker),miller2_RegionalProgram(marker),miller2_DivisionName,miller2_UntiedAmount(Project-levelBudget),miller2_SectorPercent,miller2_OrganisationSub-class,miller2_FundCentreID,miller2_ProjectNumber,miller2_FundCentreName,miller2_OrganisationType,miller2_KnowledgeForDevelopment(marker),miller2_GenderEquality(marker),miller2_TradeDevelopment(marker),miller2_UrbanIssues(marker),miller2_ChildrenIssues(marker),miller2_YouthIssues(marker),miller2_DisabilityIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_OrganisationID,miller2_OrganisationName,miller2_OrganisationClass,miller2_ContinentID,miller2_ContinentName,miller2_ProjectBrowserCountryID,miller2_CountryRegionID,miller2_CountryRegionName,miller2_CountryRegionPercent,miller2_SectorID,miller2_SectorName,miller2_AmountSpent
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.0225,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,14031,Basic drinking water supply,394.6878
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.0225,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,14032,Basic sanitation,394.6878
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.125,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,16064,Social mitigation of HIV/AIDS,2192.71
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.045,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,24040,Informal/semi-formal financial intermediaries,789.3756
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.455,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,31120,Agricultural development,7981.4644
2009/2010,0,0,0,0,KPD Food Security Partnerships,3512098.0,0.33,NGO,6216,S063574PRG,Environmental Sustainability,Canadian Non-Profit Making,0,1,0,0,0,0,0,0,1000105,CHF,Civil Society,2,Africa,ZW,ZW,Zimbabwe,0.16699999999999998,99820,Promotion of development awareness,5788.7544
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.102,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,11110,Education policy and administrative management,17970.25514
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.10099999999999999,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,11130,Teacher training,17794.07617
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.253,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,11220,Primary education,44573.27992
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22399999999999998,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,11230,Basic life skills for youth and adults,39464.08973
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,11330,Vocational training,38759.37384
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.1,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BF,BF,Burkina-Faso,0.254,99820,Promotion of development awareness,17617.8972
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.102,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,11110,Education policy and administrative management,15635.53696
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.10099999999999999,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,11130,Teacher training,15482.24738
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.253,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,11220,Primary education,38782.263230000004
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22399999999999998,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,11230,Basic life skills for youth and adults,34336.86547
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,11330,Vocational training,33723.707160000005
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.1,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,BJ,BJ,Benin,0.221,99820,Promotion of development awareness,15328.9578
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.102,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,11110,Education policy and administrative management,7074.9036
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.10099999999999999,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,11130,Teacher training,7005.5418
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.253,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,11220,Primary education,17548.5354
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22399999999999998,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,11230,Basic life skills for youth and adults,15537.0432
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,11330,Vocational training,15259.596000000001
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.1,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,1,America,CA,CA,Canada,0.1,99820,Promotion of development awareness,6936.18
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.102,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,11110,Education policy and administrative management,14432.80334
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.10099999999999999,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,11130,Teacher training,14291.305269999999
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.253,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,11220,Primary education,35799.01222
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22399999999999998,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,11230,Basic life skills for youth and adults,31695.56813
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,11330,Vocational training,31129.575839999998
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.1,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,ML,ML,Mali,0.204,99820,Promotion of development awareness,14149.8072
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.102,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,11110,Education policy and administrative management,15635.53696
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.10099999999999999,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,11130,Teacher training,15482.24738
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.253,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,11220,Primary education,38782.263230000004
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22399999999999998,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,11230,Basic life skills for youth and adults,34336.86547
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.22,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,11330,Vocational training,33723.707160000005
2009/2010,0,0,0,0,KSD Social Development Partnerships,2800000.0,0.1,NGO,6108,S063639PRG,Education,Canadian Non-Profit Making,0,0,1,0,1,1,0,0,1000470,Fondation Paul G�rin-Lajoie,Civil Society,2,Africa,SN,SN,Senegal,0.221,99820,Promotion of development awareness,15328.9578
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,CD,CD,"Congo, Dem Rep.",0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,CD,CD,"Congo, Dem Rep.",0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,CO,CO,Colombia,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,CO,CO,Colombia,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,CU,CU,Cuba,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,CU,CU,Cuba,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,EC,EC,Ecuador,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,EC,EC,Ecuador,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,4,Oceania,FJ,FJ,Rep Fiji Island,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,4,Oceania,FJ,FJ,Rep Fiji Island,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,GH,GH,Ghana,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,GH,GH,Ghana,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,GT,GT,Guatemala,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,GT,GT,Guatemala,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,ID,ID,Indonesia,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,ID,ID,Indonesia,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,IN,IN,India,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,IN,IN,India,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,KE,KE,Kenya,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,KE,KE,Kenya,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,LB,LB,Lebanon,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,LB,LB,Lebanon,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,MX,MX,Mexico,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,1,America,MX,MX,Mexico,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,PH,PH,Philippines,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,PH,PH,Philippines,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,PS,PS,West Bank Gaza,0.1,15150,Democratic participation and civil society,59061.55
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,PS,PS,West Bank Gaza,0.1,15160,Human rights,59061.55
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,SD,SD,Sudan,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,2,Africa,SD,SD,Sudan,0.05,15160,Human rights,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,TH,TH,Thailand,0.05,15150,Democratic participation and civil society,29530.775
2009/2010,0,0,0,0,KGD Sustainable Economic Growth Partner.,4827975.0,0.5,CONSULTING SERVICES,6218,S063648PRG,Governance & Human Rights,Canadian Non-Profit Making,0,2,0,0,0,0,0,0,1008946,KAIROS: Canadian Ecumenical Justice Initiatives,Civil Society,3,Asia,TH,TH,Thailand,0.05,15160,Human rights,29530.775
