ASI,ASSSTR,DOI,SRASI,ASSSUBFRA,CHEI,ASSCATE,RELATT,CUB,SI,ASSCET,T,ASORGA,ASSTAI,ASTI,CI,CONFSCO,BFO,TII,VAI
11317,,8319,,,CHEMBL622263,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11318,,8319,,,CHEMBL622418,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11319,,8319,,,CHEMBL622419,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11320,,13256,,,CHEMBL623388,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11321,,13256,,,CHEMBL623389,,N,Intermediate,1,,50594,Mus musculus,10090.0,Liver,,1,BAO_0000218,2107.0,
11322,,13256,,,CHEMBL623390,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11323,,13256,,,CHEMBL623391,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11324,,13256,,,CHEMBL623392,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
11325,,13256,,,CHEMBL623393,,N,Intermediate,1,,50594,Mus musculus,10090.0,Cerebellum,,1,BAO_0000218,2037.0,
11326,,13256,,,CHEMBL623394,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11327,,13256,,,CHEMBL618885,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11328,,13256,,,CHEMBL618886,,N,Intermediate,1,,50594,Mus musculus,10090.0,Liver,,1,BAO_0000218,2107.0,
11329,,13256,,,CHEMBL618887,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11330,,13256,,,CHEMBL619535,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11331,,13256,,,CHEMBL619536,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
11332,,13256,,,CHEMBL619537,,N,Intermediate,1,,50594,Mus musculus,10090.0,Cerebellum,,1,BAO_0000218,2037.0,
11333,,13256,,,CHEMBL619705,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11334,,13256,,,CHEMBL619706,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11335,,13256,,,CHEMBL619707,,N,Intermediate,1,,50594,Mus musculus,10090.0,Liver,,1,BAO_0000218,2107.0,
11336,,13256,,,CHEMBL619708,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11337,,13256,,,CHEMBL625219,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11338,,13256,,,CHEMBL625220,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
11339,,13256,,,CHEMBL625221,,N,Intermediate,1,,50594,Mus musculus,10090.0,Cerebellum,,1,BAO_0000218,2037.0,
11340,,13256,,,CHEMBL625222,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11341,,13256,,,CHEMBL625223,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11342,,13256,,,CHEMBL625224,,N,Intermediate,1,,50594,Mus musculus,10090.0,Liver,,1,BAO_0000218,2107.0,
11343,,13256,,,CHEMBL625225,,N,Intermediate,1,,50594,Mus musculus,10090.0,,,1,BAO_0000218,,
11344,,8829,,,CHEMBL625226,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11345,,8829,,,CHEMBL625227,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11346,,8829,,,CHEMBL625228,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11347,,8829,,,CHEMBL875354,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11348,,8829,,,CHEMBL625229,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11349,,8829,,,CHEMBL625230,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11350,,8829,,,CHEMBL625231,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11351,,8829,,,CHEMBL625900,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11352,,8829,,,CHEMBL625901,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11353,,8829,,,CHEMBL625902,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11354,,8829,,,CHEMBL625903,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11355,,8829,,,CHEMBL625904,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Heart,,1,BAO_0000218,948.0,
11356,,8829,,,CHEMBL625905,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11357,,8829,,,CHEMBL627861,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11358,,8829,,,CHEMBL627862,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11359,,8829,,,CHEMBL627863,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11360,,8829,,,CHEMBL627769,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11361,,13249,,,CHEMBL627770,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11362,,13622,,,CHEMBL627771,,N,Intermediate,1,,100710,Macaca fascicularis,9541.0,,,1,BAO_0000218,,
11363,,13622,,,CHEMBL627772,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11364,,13622,,,CHEMBL627773,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11365,,13494,,,CHEMBL621922,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11366,,12170,,,CHEMBL621923,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11367,,12170,,,CHEMBL621924,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11368,,17025,,,CHEMBL621925,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11369,,17025,,,CHEMBL621926,,U,Autocuration,1,,22224,Simiiformes,314293.0,Plasma,,0,BAO_0000218,1969.0,
11370,,17025,,,CHEMBL621927,,N,Intermediate,1,,50592,Oryctolagus cuniculus,9986.0,Plasma,,1,BAO_0000218,1969.0,
11371,,17025,,,CHEMBL621928,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11372,,14187,,,CHEMBL621929,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11373,,14816,,,CHEMBL621930,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
11374,,17820,,,CHEMBL621931,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11375,,14380,,,CHEMBL621932,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11376,,14380,,,CHEMBL621933,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11377,,14691,,,CHEMBL621934,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11378,,14691,,,CHEMBL621935,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11379,,13375,,,CHEMBL621936,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11380,,6236,,,CHEMBL621937,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11381,,14380,,,CHEMBL621938,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11382,,14380,,,CHEMBL621939,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11383,,14380,,,CHEMBL621940,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11384,,14380,,,CHEMBL621941,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11385,,14380,,,CHEMBL621942,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11386,,14380,,,CHEMBL626178,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11387,,14380,,,CHEMBL626179,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11388,,14380,,,CHEMBL626180,,U,Autocuration,1,,22224,,,Plasma,,0,BAO_0000218,1969.0,
11389,,13622,,,CHEMBL626181,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11390,,15372,,,CHEMBL626182,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11391,,15372,,,CHEMBL626183,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11392,,15372,,,CHEMBL626184,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11393,,15372,,,CHEMBL626185,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11394,,14925,,,CHEMBL626186,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11395,,14925,,,CHEMBL877589,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11396,,11883,,,CHEMBL626187,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
11397,,11883,,,CHEMBL626188,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
11398,,13391,,,CHEMBL626189,,U,Autocuration,1,,22224,,,,,0,BAO_0000218,,
11399,,13391,,,CHEMBL626855,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
11400,,13391,,,CHEMBL623781,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
11401,,13391,,,CHEMBL623782,,U,Autocuration,1,,22224,,,Blood,,0,BAO_0000218,178.0,
11402,,16360,,,CHEMBL623783,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11403,,3673,,,CHEMBL623784,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11404,,14431,,,CHEMBL623785,,N,Intermediate,1,,50588,Canis lupus familiaris,9615.0,Plasma,,1,BAO_0000218,1969.0,
11405,,14431,,,CHEMBL623786,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11406,,14964,,,CHEMBL623787,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11407,,14964,,,CHEMBL623788,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11408,,14209,,,CHEMBL623789,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
11409,,11355,,,CHEMBL623790,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
11410,,11355,,,CHEMBL623791,,N,Intermediate,1,,50594,Mus musculus,10090.0,Blood,,1,BAO_0000218,178.0,
11411,,11966,,,CHEMBL623792,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11412,,8918,,,CHEMBL623793,,U,Autocuration,1,,22224,Simiiformes,314293.0,Plasma,,0,BAO_0000218,1969.0,
11413,,8918,,,CHEMBL623794,,N,Intermediate,1,,50594,Mus musculus,10090.0,Plasma,,1,BAO_0000218,1969.0,
11414,,8918,,,CHEMBL623795,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Plasma,,1,BAO_0000218,1969.0,
11415,,8684,,,CHEMBL623796,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11416,,8684,,,CHEMBL623797,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11417,,8684,,,CHEMBL623798,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11418,,8684,,,CHEMBL623799,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11419,,8684,,,CHEMBL624490,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11420,,8684,,,CHEMBL624491,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11421,,8684,,,CHEMBL624492,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11422,,8684,,,CHEMBL624493,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11423,,8684,,,CHEMBL877595,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11424,,8684,,,CHEMBL624494,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11425,,8684,,,CHEMBL624495,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11426,,8684,,,CHEMBL624681,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Intestine,,1,BAO_0000218,160.0,
11427,,8684,,,CHEMBL624682,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11428,,8684,,,CHEMBL624683,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11429,,8684,,,CHEMBL624684,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11430,,8684,,,CHEMBL624685,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11431,,8684,,,CHEMBL624686,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11432,,8684,,,CHEMBL624687,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11433,,8684,,,CHEMBL624688,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11434,,8684,,,CHEMBL627161,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11435,,8684,,,CHEMBL622127,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11436,,8684,,,CHEMBL622128,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11437,,8684,,,CHEMBL874384,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11438,,8684,,,CHEMBL624898,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11439,,8684,,,CHEMBL624899,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11440,,8684,,,CHEMBL624900,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11441,,8684,,,CHEMBL624901,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11442,,8684,,,CHEMBL624902,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11443,,8684,,,CHEMBL624903,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11444,,8684,,,CHEMBL624904,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11445,,8684,,,CHEMBL624905,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11446,,8684,,,CHEMBL624906,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11447,,8684,,,CHEMBL624907,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11448,,8684,,,CHEMBL624908,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11449,,8684,,,CHEMBL624909,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11450,,8684,,,CHEMBL624910,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11451,,8684,,,CHEMBL624911,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11452,,8684,,,CHEMBL874388,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11453,,8684,,,CHEMBL624912,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11454,,8684,,,CHEMBL622930,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11455,,8684,,,CHEMBL623121,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11456,,8684,,,CHEMBL623122,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11457,,8684,,,CHEMBL623123,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11458,,8684,,,CHEMBL623124,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Muscle tissue,,1,BAO_0000218,2385.0,
11459,,8684,,,CHEMBL623125,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11460,,8684,,,CHEMBL623126,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11461,,8684,,,CHEMBL623127,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11462,,8684,,,CHEMBL623128,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11463,,8684,,,CHEMBL623129,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11464,,8684,,,CHEMBL623130,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11465,,8684,,,CHEMBL623131,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11466,,8684,,,CHEMBL623132,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11467,,8319,,,CHEMBL623133,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11468,,8319,,,CHEMBL623134,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11469,,8319,,,CHEMBL874389,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11470,,8319,,,CHEMBL623135,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11471,,8319,,,CHEMBL623136,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11472,,8319,,,CHEMBL623137,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11473,,8319,,,CHEMBL623138,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11474,,8319,,,CHEMBL623139,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11475,,8319,,,CHEMBL623140,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11476,,8319,,,CHEMBL623141,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11477,,8319,,,CHEMBL623142,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11478,,8319,,,CHEMBL623143,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11479,,14571,,,CHEMBL623144,,N,Intermediate,1,,50594,Mus musculus,10090.0,Urine,,1,BAO_0000218,1088.0,
11480,,14571,,,CHEMBL623405,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
11481,,8319,,,CHEMBL624074,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11482,,8319,,,CHEMBL624075,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11483,,8319,,,CHEMBL624076,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11484,,8319,,,CHEMBL624077,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11485,,8319,,,CHEMBL624078,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11486,,8319,,,CHEMBL624079,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11487,,8319,,,CHEMBL624261,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11488,,8319,,,CHEMBL624262,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11489,,8319,,,CHEMBL624263,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11490,,8319,,,CHEMBL624264,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11491,,8319,,,CHEMBL624265,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11492,,8319,,,CHEMBL624266,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11493,,8319,,,CHEMBL624267,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11494,,8319,,,CHEMBL624268,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11495,,8319,,,CHEMBL875227,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11496,,8319,,,CHEMBL624269,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11497,,8319,,,CHEMBL624270,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Kidney,,1,BAO_0000218,2113.0,
11498,,8319,,,CHEMBL624271,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11499,,8319,,,CHEMBL624272,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11500,,8319,,,CHEMBL624273,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11501,,12064,,,CHEMBL624274,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
11502,,12064,,,CHEMBL624275,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
11503,,12064,,,CHEMBL624276,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
11504,,12038,,,CHEMBL624277,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Urine,,1,BAO_0000218,1088.0,
11505,,14314,,,CHEMBL624278,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
11506,,14314,,,CHEMBL624279,,U,Autocuration,1,,22224,,,,,0,BAO_0000019,,
11507,,11488,,,CHEMBL624280,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Feces,,1,BAO_0000218,1988.0,
11508,,11488,,,CHEMBL624281,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Feces,,1,BAO_0000218,1988.0,
11509,,11488,,,CHEMBL622933,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Feces,,1,BAO_0000218,1988.0,
11510,,11488,,,CHEMBL622934,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Feces,,1,BAO_0000218,1988.0,
11511,,8829,,,CHEMBL622935,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11512,,8829,,,CHEMBL622936,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11513,,8829,,,CHEMBL875228,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Liver,,1,BAO_0000218,2107.0,
11514,,8829,,,CHEMBL622937,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11515,,8829,,,CHEMBL622938,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11516,,8829,,,CHEMBL619736,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11517,,8829,,,CHEMBL625117,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11518,,8829,,,CHEMBL625118,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11519,,8829,,,CHEMBL625119,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Lung,,1,BAO_0000218,2048.0,
11520,,14972,,,CHEMBL625120,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Cerebellum,,1,BAO_0000218,2037.0,
11521,,14972,,,CHEMBL625121,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,,,1,BAO_0000218,,
11522,,14972,,,CHEMBL625122,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Thalamus,,1,BAO_0000218,10000006.0,
11523,,14608,,,CHEMBL622204,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11524,,14608,,,CHEMBL877503,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11525,,14608,,,CHEMBL627127,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Blood,,1,BAO_0000218,178.0,
11526,,14608,,,CHEMBL627128,,U,Autocuration,1,,22224,,,Hippocampus,,0,BAO_0000218,10000000.0,
11527,,14608,,,CHEMBL627129,,U,Autocuration,1,,22224,,,Hippocampus,,0,BAO_0000218,10000000.0,
11528,,14608,,,CHEMBL627130,,U,Autocuration,1,,22224,,,Hippocampus,,0,BAO_0000218,10000000.0,
11529,,14608,,,CHEMBL627131,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
11530,,14608,,,CHEMBL627132,,N,Intermediate,1,,50597,Rattus norvegicus,10116.0,Brain,,1,BAO_0000218,955.0,
