AgencyID,Employer,City,NumberCreditCards,Gender,MiddleInitial,Income,NumberCars,NumberChildren,MaritalStatus,Age,CreditRating,OwnOrRentFlag,NetWorth
Ilv5666,Sherwin-Williams,Akron,1.0,,O,261138.0,0.0,2.0,D,,414.0,R,674599.0
Eor5667,Valero Energy,Elizabeth,3.0,,q,318621.0,4.0,5.0,W,4.0,493.0,,3501351.0
Xgk5668,Sonoco Products,Pueblo,6.0,,k,17579.0,3.0,3.0,S,67.0,763.0,O,1247364.0
UBM5669,UAL,Rapid City,,z,,383620.0,2.0,5.0,W,86.0,763.0,R,2829203.0
Noo5670,BJ's Wholesale Club,Burlington,8.0,,I,274087.0,5.0,3.0,M,74.0,743.0,O,645925.0
bou5671,Inergy Holdings,Gary,4.0,m,q,278053.0,1.0,5.0,W,27.0,667.0,R,3713794.0
WQJ5672,Gap,Lakewood,10.0,M,z,442869.0,1.0,0.0,M,83.0,,U,1447236.0
Ard5673,HealthSouth,Waterbury,2.0,,Z,82052.0,0.0,3.0,S,43.0,586.0,R,3839319.0
fue5674,Harsco,Torrance,9.0,M,,21942.0,0.0,5.0,M,6.0,309.0,R,2609964.0
mpt5675,Chesapeake Energy,Torrance,2.0,f,,358645.0,5.0,4.0,S,97.0,440.0,O,1073246.0
Ybt5676,Steel Dynamics,Fayetteville,3.0,,x,82614.0,3.0,0.0,M,12.0,718.0,,208489.0
Fot5677,Northern Trust Corp.,Salinas,2.0,M,,46143.0,2.0,4.0,U,59.0,849.0,O,3274838.0
wbd5678,Family Dollar Stores,Waco,10.0,M,,,1.0,5.0,U,41.0,727.0,O,3661160.0
fjr5679,Martin Marietta Materials,Independence,2.0,,,473081.0,1.0,1.0,M,42.0,,R,3864630.0
Xvg5680,Cummins,Pembroke Pines,8.0,,,137882.0,2.0,5.0,M,96.0,629.0,O,
Jdk5681,Hayes Lemmerz,Vancouver,2.0,F,R,59116.0,2.0,1.0,M,34.0,392.0,R,1392383.0
Rse5682,Nucor,Missoula,5.0,M,,394659.0,0.0,0.0,M,43.0,423.0,O,
ZJH5683,Vishay Intertechnology,Garden Grove,2.0,F,,59746.0,4.0,4.0,U,13.0,792.0,O,503167.0
MNC5684,Level 3 Communications,Newport News,4.0,m,,91590.0,,4.0,U,23.0,434.0,O,3715755.0
Wwl5685,ManTech International,Riverside,8.0,,,228509.0,5.0,5.0,D,72.0,558.0,O,
cmd5686,Freescale Semiconductor,Chesapeake,7.0,,,79928.0,,0.0,,10.0,304.0,O,41459.0
FFM5687,Itron,Regina,9.0,m,,212476.0,1.0,2.0,,49.0,,O,128976.0
ecq5688,Micron Technology,Lewiston,1.0,,R,171937.0,0.0,0.0,M,4.0,478.0,O,2292873.0
Uqd5689,Casey's General Stores,Eugene,6.0,M,,282739.0,3.0,3.0,M,50.0,641.0,,2906159.0
Nho5690,AbitibiBowater,Charlottetown,8.0,,,73661.0,4.0,4.0,,0.0,320.0,O,2769979.0
Bch5691,,Fort Lauderdale,9.0,,,415111.0,4.0,,D,47.0,,O,3211216.0
HSK5692,Southern,Fort Lauderdale,9.0,,,368215.0,0.0,1.0,W,55.0,,O,583085.0
vwo5693,Atlas America,Torrance,5.0,M,,257483.0,2.0,4.0,M,39.0,436.0,O,3901029.0
Kvi5694,Systemax,Hilo,6.0,,,,5.0,0.0,U,10.0,504.0,O,1884566.0
yir5695,Ruddick,Chattanooga,0.0,f,,58009.0,4.0,2.0,U,39.0,524.0,O,
HDI5696,Limited Brands,Peoria,6.0,,,406457.0,5.0,,W,4.0,541.0,O,1242648.0
vkk5697,Mattel,Phoenix,10.0,,,124321.0,3.0,5.0,M,63.0,782.0,R,1516935.0
GSQ5698,Marshall & Ilsley Corp.,San Jose,3.0,m,,445627.0,1.0,0.0,W,43.0,460.0,O,2260163.0
PQS5699,Estee Lauder,Iqaluit,3.0,f,,54574.0,,1.0,W,33.0,343.0,R,3502238.0
Ekk5700,New York Times,Brownsville,6.0,,,232613.0,2.0,1.0,S,20.0,674.0,U,436587.0
Gjp5701,KBR,Mobile,2.0,,,109153.0,5.0,1.0,M,94.0,301.0,R,608914.0
xyr5702,General Electric,Naperville,0.0,f,,,5.0,0.0,D,54.0,594.0,O,1818530.0
AKE5703,WellCare Health Plans,Minneapolis,7.0,F,o,270138.0,2.0,1.0,W,18.0,728.0,O,2813358.0
tjz5704,State Street Corp.,Sioux Falls,8.0,,,270343.0,5.0,3.0,S,72.0,471.0,O,549077.0
Twc5705,Neiman Marcus,Spokane,,,T,397850.0,5.0,4.0,D,17.0,418.0,O,3428464.0
Hji5706,Bio-Rad Laboratories,Los Angeles,1.0,m,u,8541.0,4.0,1.0,S,75.0,744.0,O,1503296.0
Hul5707,Allergan,Omaha,9.0,f,a,219716.0,5.0,5.0,U,90.0,,O,3997287.0
Hcn5708,Family Dollar Stores,Amarillo,4.0,F,c,448311.0,2.0,5.0,M,90.0,488.0,R,2462454.0
Dyz5709,Amgen,Las Vegas,0.0,F,n,257518.0,,5.0,U,36.0,422.0,U,1567296.0
djm5710,Corning,Toledo,6.0,f,,96693.0,2.0,2.0,D,62.0,774.0,,1605917.0
UZK5711,West,St. Petersburg,,m,Q,309315.0,,5.0,S,52.0,814.0,R,789705.0
QGV5712,Michaels Stores,Macon,6.0,,,248860.0,4.0,4.0,U,79.0,742.0,O,236764.0
GKY5713,Molson Coors Brewing,Fairbanks,5.0,M,,70594.0,3.0,5.0,U,54.0,619.0,O,1730811.0
PMG5714,Cliffs Natural Resources,Oceanside,3.0,,,417829.0,0.0,0.0,S,40.0,785.0,,2477469.0
Mes5715,Southwestern Energy,Philadelphia,,m,G,47834.0,1.0,5.0,S,51.0,491.0,O,2319418.0
Hde5716,Owens & Minor,Lancaster,8.0,f,z,456447.0,5.0,0.0,U,11.0,428.0,,1784650.0
Ccf5717,SPX,Rancho Cucamonga,2.0,F,,120304.0,3.0,1.0,W,19.0,706.0,U,405634.0
YVK5718,Time Warner,Winnipeg,10.0,I,Y,369.0,0.0,0.0,U,100.0,850.0,O,
Uch5719,MDU Resources Group,Amarillo,10.0,,x,120604.0,5.0,4.0,S,96.0,750.0,O,3999781.0
vat5720,Peter Kiewit Sons',Anchorage,8.0,,E,145847.0,,,S,100.0,476.0,O,1523202.0
Efi5721,Sara Lee,Santa Clarita,9.0,f,B,63613.0,1.0,2.0,M,36.0,810.0,O,75107.0
avl5722,Southwest Airlines,El Paso,,,,,0.0,3.0,D,72.0,,O,1747854.0
Egi5723,,Bridgeport,2.0,,,428773.0,3.0,4.0,U,87.0,423.0,U,3335935.0
Qnf5724,Rite Aid,Biloxi,7.0,,,397679.0,5.0,0.0,S,71.0,841.0,O,856446.0
Lhd5725,Sanmina-SCI,Lansing,4.0,,,336213.0,0.0,3.0,M,,838.0,O,2821434.0
Qgr5726,Leap Wireless International,Frederick,5.0,,,,5.0,0.0,M,24.0,329.0,O,2217921.0
Wpl5727,Holly,Allentown,1.0,M,E,114859.0,2.0,4.0,S,40.0,403.0,O,2497821.0
jjd5728,,Erie,0.0,,,415193.0,3.0,4.0,U,100.0,687.0,O,3752584.0
Aud5729,Vought Aircraft Industries,Saint John,8.0,M,V,,2.0,4.0,M,12.0,383.0,O,1656302.0
Irn5730,UAL,Warwick,2.0,M,,,1.0,4.0,M,63.0,502.0,U,1210016.0
ouk5731,Activision Blizzard,Independence,5.0,m,,245172.0,5.0,5.0,M,37.0,676.0,R,1654583.0
Hlk5732,Home Depot,Brownsville,10.0,,,159214.0,3.0,2.0,M,25.0,481.0,O,950988.0
Uma5733,RPM International,Billings,7.0,F,Q,296316.0,4.0,0.0,M,,,O,3183685.0
sfr5734,Berry Plastics,Huntington,8.0,F,,250938.0,3.0,4.0,,71.0,625.0,O,3954844.0
fij5735,Moody's,Hamilton,8.0,,R,471804.0,0.0,3.0,,20.0,320.0,O,3308083.0
AAW5736,Bio-Rad Laboratories,Sandy,7.0,,v,355822.0,0.0,2.0,M,48.0,818.0,O,1949257.0
Vkn5737,Darden Restaurants,Seattle,,,G,214594.0,1.0,3.0,U,62.0,645.0,R,447447.0
LRN5738,Warnaco Group,Chula Vista,,m,W,128516.0,2.0,0.0,U,36.0,357.0,R,160581.0
Lkp5739,,Buffalo,3.0,,,151240.0,2.0,0.0,U,80.0,772.0,R,1631673.0
KYV5740,Crosstex Energy,St. Johns,2.0,F,i,246015.0,1.0,1.0,U,73.0,359.0,O,3802148.0
dfl5741,Applied Materials,Plano,1.0,,e,428388.0,0.0,4.0,U,11.0,733.0,U,1748844.0
Tzc5742,Adams Resources & Energy,Mesa,0.0,,A,47606.0,2.0,2.0,M,12.0,462.0,O,1152763.0
Iwn5743,Alliance One International,Riverside,6.0,m,,161106.0,5.0,0.0,M,35.0,564.0,O,1755838.0
Tra5744,NBTY,San Francisco,4.0,m,,372360.0,,,M,28.0,307.0,U,1814014.0
chb5745,Schering-Plough,Dawson City,4.0,m,O,69772.0,5.0,3.0,M,35.0,648.0,R,3019657.0
Ico5746,Varian Medical Systems,Fort Lauderdale,10.0,,V,282521.0,4.0,2.0,W,80.0,611.0,U,3781569.0
Xdp5747,Int. Flavors & Fragrances,Irving,0.0,F,l,115121.0,2.0,4.0,U,73.0,556.0,,2382518.0
Mko5748,CIT Group,Santa Rosa,1.0,f,x,4539.0,4.0,3.0,U,8.0,722.0,O,3856020.0
CRS5749,Kroger,Louisville,10.0,,u,373356.0,2.0,3.0,M,79.0,418.0,O,2819017.0
jlp5750,Regal-Beloit,Vallejo,4.0,,U,143209.0,2.0,0.0,M,65.0,706.0,R,2360912.0
Vlt5751,Calumet Specialty Products,Rapid City,2.0,,,,4.0,0.0,S,93.0,625.0,O,1336843.0
cmq5752,Kelly Services,Rockford,1.0,,,33993.0,3.0,5.0,S,30.0,836.0,R,778949.0
the5753,Kraft Foods,Ann Arbor,,,D,377967.0,5.0,4.0,M,91.0,522.0,R,2945807.0
Eep5754,Iron Mountain,Yellow Knife,10.0,,v,214323.0,4.0,0.0,U,85.0,541.0,O,1178052.0
kae5755,WABCO Holdings,Cheyenne,9.0,,,261696.0,0.0,5.0,U,76.0,792.0,U,484053.0
Tht5756,CB Richard Ellis Group,Portland,3.0,f,,384236.0,3.0,1.0,,69.0,728.0,R,1165092.0
EPV5757,Nacco Industries,Kansas City,0.0,F,c,209766.0,3.0,1.0,S,29.0,668.0,O,568240.0
Qlr5758,Pitney Bowes,Des Moines,2.0,,v,492662.0,3.0,4.0,M,67.0,356.0,,3155622.0
YXC5759,Assurant,Huntington,9.0,,,54194.0,1.0,4.0,,14.0,769.0,O,3533375.0
PBW5760,Torchmark,Oakland,,,U,418313.0,3.0,1.0,M,44.0,,O,468274.0
WZA5761,Beacon Roofing Supply,Shreveport,8.0,,n,6760.0,0.0,,,35.0,623.0,O,2331268.0
CNX5762,Iasis Healthcare,Milwaukee,10.0,,,457350.0,5.0,0.0,,44.0,346.0,R,3548389.0
Okb5763,Smurfit-Stone Container,Vancouver,7.0,F,d,423521.0,2.0,0.0,M,52.0,463.0,O,
Nes5764,Broadridge Financial Solutions,Halifax,10.0,M,,267977.0,0.0,3.0,M,,548.0,O,1923204.0
FOH5765,Paccar,Lakewood,1.0,,M,196315.0,1.0,0.0,U,38.0,371.0,O,2323534.0
hqe5766,TD Ameritrade,Newport News,5.0,,,322750.0,5.0,2.0,W,36.0,301.0,,1015980.0
VZW5767,KAR Holdings,Stamford,10.0,,,496363.0,3.0,4.0,U,97.0,462.0,O,2349521.0
Hvi5768,Ball,Newport News,0.0,,K,289848.0,2.0,3.0,M,29.0,543.0,O,1313786.0
Xiz5769,State Street Corp.,Shreveport,7.0,m,,458560.0,3.0,4.0,M,34.0,730.0,O,994048.0
grl5770,Unitrin,Baltimore,10.0,,X,489162.0,,3.0,D,4.0,389.0,O,3771047.0
Qkn5771,Amgen,Los Angeles,0.0,F,,370729.0,3.0,5.0,S,48.0,842.0,O,2251793.0
Ded5772,Vishay Intertechnology,Tampa,7.0,,N,8966.0,2.0,5.0,U,41.0,810.0,O,492592.0
Agf5773,,Hialeah,10.0,f,,132199.0,4.0,5.0,W,100.0,350.0,O,1950857.0
Ryc5774,Progressive,Huntsville,4.0,f,O,327806.0,5.0,1.0,U,46.0,389.0,U,3251046.0
Fxs5775,TRW Automotive Holdings,St. Paul,7.0,,T,,1.0,4.0,M,66.0,355.0,O,3175861.0
Vgt5776,United Services Automobile,Detroit,1.0,,O,350313.0,2.0,4.0,M,58.0,341.0,O,
BQD5777,Marriott International,Dayton,10.0,f,I,365217.0,5.0,5.0,W,2.0,500.0,O,3486007.0
FCI5778,Acuity Brands,Sudbury,3.0,,,211913.0,3.0,3.0,S,63.0,696.0,R,2319284.0
Jhe5779,W.R. Grace,Charlottetown,4.0,,m,436004.0,2.0,5.0,M,44.0,652.0,O,3561382.0
BSJ5780,CACI International,Toledo,8.0,,,338807.0,5.0,5.0,U,10.0,579.0,R,2215090.0
mej5781,Yum Brands,Irving,2.0,f,K,305332.0,5.0,2.0,M,29.0,596.0,O,1351722.0
Jkc5782,Stanley Works,Mobile,9.0,,,279368.0,0.0,2.0,M,64.0,837.0,R,917665.0
FNU5783,Sanmina-SCI,Scottsdale,3.0,,,387915.0,3.0,4.0,M,60.0,,O,2860380.0
VZG5784,Exterran Holdings,Worcester,10.0,M,H,452291.0,5.0,4.0,U,29.0,708.0,O,
WKQ5785,Dollar General,Pembroke Pines,8.0,,R,48907.0,0.0,5.0,D,67.0,691.0,O,3184440.0
ssl5786,Jo Ann Stores,Milwaukee,4.0,,,57332.0,3.0,5.0,M,31.0,431.0,O,2946563.0
iaq5787,Fluor,Hialeah,5.0,M,,114585.0,5.0,1.0,S,49.0,712.0,R,602774.0
Xbu5788,KeyCorp,St. Louis,7.0,F,,25625.0,0.0,2.0,M,49.0,656.0,R,1471635.0
Vgz5789,FreeportMcMoRan Copper & Gold,Jacksonville,3.0,F,,220313.0,2.0,1.0,M,22.0,,R,3773816.0
XGJ5790,AES,Kansas City,5.0,,E,290703.0,3.0,5.0,S,94.0,435.0,O,3196909.0
naz5791,BorgWarner,Riverside,5.0,M,k,460718.0,5.0,,M,,608.0,O,592138.0
Euv5792,Medtronic,Charlotte,8.0,F,o,431662.0,4.0,,S,85.0,672.0,,1815595.0
Qvv5793,Universal Health Services,Las Cruces,3.0,,L,181143.0,0.0,3.0,S,88.0,361.0,O,3704630.0
grx5794,Casey's General Stores,Vancouver,1.0,,B,337318.0,4.0,1.0,W,65.0,602.0,O,729648.0
Vmq5795,Dynegy,Cheyenne,8.0,F,,443698.0,0.0,1.0,U,52.0,747.0,R,
Ejt5796,Hershey,Naperville,7.0,,q,364351.0,1.0,1.0,S,80.0,734.0,R,
Ado5797,Pulte Homes,Madison,9.0,,T,176416.0,3.0,3.0,S,92.0,643.0,O,3871474.0
Suq5798,Sigma-Aldrich,Bellevue,1.0,,j,266734.0,0.0,4.0,S,,422.0,O,552027.0
Egc5799,Archer Daniels Midland,Beaumont,3.0,F,K,92785.0,3.0,5.0,S,45.0,786.0,O,1413705.0
tgk5800,Juniper Networks,Grand Prairie,7.0,M,Z,183561.0,4.0,1.0,S,48.0,667.0,O,1781828.0
Ybq5801,Inergy Holdings,Hayward,7.0,,H,104925.0,2.0,2.0,W,33.0,,O,829406.0
Pso5802,Sherwin-Williams,Eugene,2.0,F,,92376.0,5.0,0.0,S,,691.0,O,2415730.0
YIL5803,TIAA-CREF,Newport News,7.0,,Q,450501.0,3.0,0.0,M,38.0,,O,
Ber5804,Beckman Coulter,Waterbury,3.0,,u,61215.0,1.0,5.0,U,93.0,524.0,O,3760008.0
Rqp5805,Xilinx,Dover,0.0,,,414342.0,4.0,0.0,M,62.0,596.0,,1284285.0
SFB5806,Curtiss-Wright,Oshawa,5.0,,,266087.0,5.0,2.0,S,49.0,771.0,R,2131718.0
Aqk5807,Medtronic,Vallejo,2.0,,W,92065.0,5.0,4.0,,54.0,602.0,O,383312.0
EDL5808,Medtronic,Grand Rapids,0.0,m,,253325.0,4.0,,M,82.0,806.0,O,3868382.0
Ruv5809,FreeportMcMoRan Copper & Gold,Lakewood,4.0,f,s,159848.0,3.0,5.0,M,62.0,524.0,O,1221882.0
Thu5810,Plains Exploration,Raleigh,3.0,f,,,2.0,3.0,U,98.0,818.0,O,141758.0
Atm5811,PNC Financial Services Group,Glendale,10.0,,g,456009.0,0.0,1.0,M,88.0,674.0,O,790806.0
KNG5812,McKesson,Arlington,6.0,M,P,398094.0,1.0,3.0,M,5.0,556.0,O,1543093.0
Xpg5813,Xilinx,Peoria,7.0,f,,75481.0,5.0,2.0,M,15.0,331.0,O,3330155.0
Blw5814,Harman International Ind.,Knoxville,4.0,,,123283.0,0.0,0.0,U,90.0,304.0,O,1806884.0
NKH5815,,Iqaluit,5.0,,m,494304.0,1.0,1.0,S,,629.0,O,1795757.0
Uke5816,Ameriprise Financial,Hilo,0.0,f,,131972.0,3.0,2.0,D,86.0,598.0,R,421610.0
Hej5817,Teleflex,Palmdale,,,M,195757.0,5.0,5.0,S,4.0,328.0,O,1258829.0
TUM5818,,Chattanooga,9.0,m,,98648.0,2.0,1.0,M,87.0,364.0,O,3975608.0
Vkt5819,NetApp,Mesa,0.0,,i,324915.0,4.0,0.0,M,77.0,336.0,O,689269.0
Fhf5820,Safeway,Thousand Oaks,10.0,,,321377.0,5.0,2.0,M,73.0,683.0,U,3130966.0
WPO5821,Lincoln Electric Holdings,Jersey City,4.0,,K,379898.0,3.0,0.0,S,11.0,428.0,U,
Ufy5822,,Wichita,4.0,,,146956.0,5.0,3.0,S,99.0,796.0,R,605714.0
OYC5823,Apache,Oklahoma City,10.0,,,63955.0,2.0,4.0,M,23.0,,O,3630533.0
Qes5824,L-3 Communications,Omaha,6.0,,y,374125.0,0.0,1.0,S,,408.0,O,
woo5825,Dean Foods,Portland,6.0,,,420256.0,2.0,,S,38.0,513.0,R,3745695.0
KQQ5826,Cimarex Energy,Pittsburgh,7.0,,,130445.0,4.0,5.0,M,,372.0,R,1813939.0
MUD5827,Omnicare,Knoxville,6.0,,,338827.0,1.0,1.0,M,93.0,543.0,O,3017032.0
Hiu5828,Air Products & Chemicals,Manchester,2.0,F,i,166261.0,4.0,1.0,S,98.0,544.0,O,3604812.0
FXU5829,MetroPCS Communications,Orange,10.0,,M,,4.0,3.0,U,25.0,840.0,O,378879.0
Cny5830,Visa,Regina,1.0,f,,159742.0,0.0,5.0,S,31.0,715.0,O,1242814.0
Ofn5831,Microsoft,Montpelier,2.0,,P,236814.0,2.0,4.0,M,67.0,730.0,O,
ZTJ5832,AptarGroup,Great Falls,1.0,,,165541.0,2.0,5.0,S,72.0,584.0,O,1368496.0
ZVA5833,Covance,Nashua,5.0,,,111658.0,2.0,3.0,M,15.0,741.0,U,2436012.0
LGQ5834,PolyOne,Garland,3.0,,J,140233.0,2.0,3.0,M,37.0,340.0,U,1857479.0
sgh5835,E*Trade Financial,Fullerton,9.0,,k,,0.0,2.0,U,92.0,830.0,U,2184880.0
nxa5836,ENSCO International,Naperville,10.0,,,208823.0,4.0,0.0,M,68.0,752.0,O,2704789.0
UQP5837,Select Medical Holdings,Charlottetown,10.0,f,N,53922.0,4.0,2.0,S,,683.0,U,577252.0
KKO5838,Brightpoint,Anchorage,4.0,,O,389659.0,1.0,0.0,W,1.0,392.0,O,2245926.0
PBB5839,Flowserve,Provo,8.0,M,o,30921.0,1.0,3.0,U,35.0,438.0,U,1563592.0
xtx5840,PC Connection,Casper,10.0,m,,326483.0,,,U,36.0,357.0,O,3238607.0
Xtx5841,PG&E Corp.,Brownsville,6.0,,a,367323.0,3.0,,U,74.0,,O,3660614.0
kmr5842,Gardner Denver,Independence,8.0,m,,317209.0,3.0,1.0,U,30.0,333.0,R,803628.0
Vbx5843,Bank of New York Mellon Corp.,Chula Vista,6.0,,m,298514.0,0.0,1.0,S,10.0,800.0,O,1314606.0
Hik5844,Dun & Bradstreet,Kansas City,5.0,m,,2683.0,5.0,2.0,S,86.0,612.0,,2206184.0
lic5845,Piedmont Natural Gas,Augusta,0.0,F,,169560.0,0.0,3.0,M,61.0,740.0,O,
Oqu5846,Google,Dallas,2.0,M,,135158.0,5.0,1.0,D,81.0,,O,1540462.0
nrk5847,,Anchorage,5.0,,,285859.0,1.0,1.0,M,37.0,335.0,O,1866336.0
Ktv5848,EMC,Hilo,1.0,m,v,96724.0,,1.0,M,67.0,339.0,O,3835706.0
pnx5849,Integrys Energy Group,Columbus,5.0,m,,413610.0,4.0,4.0,D,37.0,829.0,U,1919593.0
TBF5850,Owens-Illinois,St. Johns,1.0,F,,493057.0,0.0,2.0,U,62.0,785.0,R,1214800.0
XJP5851,Neiman Marcus,Coral Springs,5.0,M,,300246.0,2.0,5.0,S,95.0,457.0,O,3133611.0
Csy5852,WellPoint,Jersey City,0.0,m,,183417.0,2.0,1.0,M,21.0,390.0,O,1327474.0
HCB5853,Boeing,Plano,6.0,m,,38926.0,2.0,2.0,W,10.0,697.0,O,1017005.0
SEQ5854,Big Lots,St. Johns,10.0,F,,123752.0,5.0,2.0,M,59.0,658.0,R,895574.0
Aqo5855,Guess,Rancho Cucamonga,8.0,m,F,368501.0,2.0,1.0,,16.0,643.0,O,256493.0
mva5856,General Growth Properties,Oklahoma City,4.0,,Y,51700.0,0.0,0.0,U,30.0,467.0,R,3558673.0
ZUP5857,Paychex,Hayward,6.0,,,251720.0,0.0,5.0,M,22.0,394.0,,3527812.0
WMU5858,FPL Group,Chandler,7.0,M,,114199.0,3.0,3.0,M,100.0,625.0,O,1962937.0
Myb5859,Kelly Services,Vancouver,8.0,,,14619.0,4.0,2.0,U,98.0,829.0,O,2843445.0
Gju5860,Boise Cascade Holdings,Buffalo,9.0,m,A,342500.0,0.0,4.0,S,53.0,745.0,O,3930335.0
Hij5861,Guardian Life Ins. Co.,Garden Grove,8.0,m,,297081.0,0.0,2.0,D,38.0,350.0,O,222351.0
Kru5862,,Minneapolis,9.0,,U,415751.0,2.0,4.0,M,26.0,483.0,U,2670896.0
Cmf5863,Vishay Intertechnology,Anchorage,4.0,,u,80954.0,4.0,3.0,M,59.0,384.0,R,295495.0
Ort5864,,Norfolk,2.0,m,S,107847.0,3.0,0.0,W,64.0,595.0,O,1843120.0
Bga5865,Peter Kiewit Sons',Biloxi,6.0,F,,329138.0,3.0,0.0,U,96.0,417.0,O,2247037.0
QET5866,Land O'Lakes,Laredo,6.0,,z,317405.0,3.0,5.0,M,45.0,637.0,U,3596184.0
sng5867,Biogen Idec,New York,6.0,,,135759.0,4.0,4.0,W,54.0,,,946827.0
VEA5868,Dole Food,Stamford,5.0,,g,61208.0,1.0,2.0,M,84.0,488.0,,3745601.0
XXY5869,Burger King Holdings,Sterling Heights,9.0,,A,9696.0,1.0,0.0,D,82.0,689.0,R,
Neo5870,Tiffany & Co,Pittsburgh,6.0,M,,36351.0,4.0,1.0,U,98.0,,R,1076128.0
TRZ5871,CUNA Mutual Group,Spokane,10.0,f,C,,1.0,1.0,D,78.0,352.0,,3929681.0
leq5872,Macy's,Palmdale,8.0,F,,411044.0,2.0,4.0,S,38.0,763.0,R,163867.0
elz5873,Sanderson Farms,New Haven,7.0,F,,364050.0,3.0,0.0,S,7.0,322.0,O,546973.0
Len5874,Baldor Electric,Cincinnati,4.0,,,112165.0,0.0,3.0,W,66.0,758.0,R,1427322.0
LJF5875,Ryder System,Shreveport,2.0,,O,182053.0,4.0,1.0,,71.0,553.0,R,3606377.0
PXG5876,Beckman Coulter,Gary,2.0,m,I,337973.0,2.0,5.0,U,2.0,499.0,O,2455002.0
Lrs5877,BorgWarner,Sandy,1.0,m,,282078.0,0.0,1.0,M,61.0,315.0,U,2811000.0
Qlh5878,Chevron,Stamford,4.0,,,141505.0,5.0,3.0,S,17.0,415.0,,769088.0
BVV5879,Pool,Sacramento,2.0,m,,256101.0,3.0,5.0,U,24.0,,O,994500.0
Ytp5880,Alliant Techsystems,Stockton,6.0,M,z,92050.0,5.0,3.0,M,95.0,517.0,O,2575918.0
ccj5881,,Concord,7.0,,,372094.0,3.0,1.0,U,79.0,566.0,O,3514947.0
jwc5882,Vornado Realty Trust,Modesto,4.0,,E,308327.0,,5.0,S,14.0,464.0,O,436625.0
Onv5883,Mirant,Erie,4.0,M,,368463.0,5.0,0.0,M,87.0,814.0,O,2557541.0
EPA5884,Furniture Brands International,Fayetteville,4.0,F,,142098.0,1.0,5.0,W,92.0,833.0,O,471068.0
Sae5885,Alliant Techsystems,Chesapeake,5.0,,b,181791.0,4.0,0.0,D,49.0,376.0,U,2887196.0
Cat5886,Global Partners,Rancho Cucamonga,8.0,,,488874.0,3.0,1.0,U,65.0,820.0,O,2883813.0
qhb5887,Navistar International,Anaheim,,F,F,299762.0,0.0,0.0,W,65.0,628.0,,1039128.0
Mgx5888,TIAA-CREF,Columbia,9.0,f,H,191452.0,5.0,3.0,D,10.0,815.0,U,751181.0
TWJ5889,Valero Energy,St. Louis,10.0,f,,111767.0,3.0,2.0,M,16.0,810.0,R,2435785.0
Vbw5890,Embarq,Omaha,9.0,,,281388.0,4.0,3.0,U,37.0,699.0,O,
Cju5891,Marathon Oil,Pembroke Pines,5.0,,U,370693.0,0.0,1.0,M,63.0,462.0,U,2955584.0
Rdt5892,,Indianapolis,3.0,,o,258212.0,0.0,0.0,D,39.0,423.0,O,3467569.0
Dvt5893,Cognizant Technology Solutions,El Monte,3.0,,l,285667.0,2.0,0.0,S,11.0,828.0,O,139536.0
rdg5894,Liz Claiborne,Sacramento,7.0,,r,58266.0,2.0,4.0,S,72.0,419.0,O,2610678.0
Mrh5895,Bristol-Myers Squibb,St. Johns,5.0,,V,151286.0,0.0,0.0,U,37.0,568.0,O,1070636.0
Jkm5896,Baldor Electric,Norfolk,5.0,,,201796.0,4.0,1.0,S,7.0,807.0,,1069755.0
Umq5897,Mosaic,Garden Grove,8.0,,C,150068.0,2.0,5.0,W,22.0,603.0,O,2910768.0
Cmv5898,Crown Holdings,Las Cruces,7.0,,,86418.0,3.0,0.0,M,97.0,559.0,U,3924236.0
Anm5899,KAR Holdings,Dawson City,3.0,f,,341317.0,3.0,0.0,W,53.0,797.0,O,1656931.0
kmt5900,Erie Insurance Group,Irvine,2.0,,,56062.0,0.0,0.0,M,56.0,691.0,U,3574517.0
Mbc5901,Brunswick,San Antonio,0.0,,,476253.0,2.0,2.0,W,86.0,834.0,O,565888.0
ocv5902,Targa Resources,St. Catharines,2.0,,,167536.0,4.0,3.0,M,49.0,344.0,U,778032.0
Uzb5903,Arch Coal,Montreal,1.0,m,Y,458676.0,0.0,1.0,,52.0,325.0,R,2692844.0
FUV5904,Warnaco Group,Casper,1.0,,,136724.0,0.0,5.0,D,,430.0,O,797567.0
Hqe5905,Sanderson Farms,Denver,1.0,,,33573.0,4.0,5.0,S,14.0,743.0,O,3048104.0
FGF5906,Regis,Riverside,8.0,,M,13013.0,4.0,0.0,U,66.0,675.0,O,2390389.0
zhr5907,M&F Worldwide,Henderson,5.0,M,,298583.0,5.0,3.0,S,85.0,621.0,O,3704795.0
Tec5908,,Mesa,10.0,,W,223616.0,3.0,3.0,,65.0,,O,
OYW5909,BMC Software,Biloxi,0.0,f,t,264883.0,5.0,5.0,U,4.0,392.0,R,1974258.0
IOX5910,Susser Holdings,Lincoln,7.0,F,c,210406.0,3.0,1.0,M,100.0,708.0,O,2045471.0
HJW5911,Rent A Center,Montreal,3.0,F,W,94695.0,2.0,0.0,U,,405.0,O,3977705.0
Mfx5912,National Oilwell Varco,Durham,0.0,,,61089.0,2.0,4.0,U,,819.0,R,1931237.0
Ljk5913,Office Depot,Nashua,9.0,F,i,192299.0,2.0,2.0,M,2.0,729.0,R,1731208.0
fpm5914,Snap-On,Newark,8.0,m,,296603.0,2.0,3.0,M,8.0,393.0,O,2393806.0
