miller2_FiYe,miller2_CouReN,miller2_OrgaID,miller2_IndigIs,miller2_BrN,miller2_SecPer,miller2_OrganTy,miller2_SecID,miller2_ChIss,miller2_ProBroCounID,miller2_Biodiv,miller2_ConNa,Sector ID,miller2_OrganiCl,miller2_DiID,miller2_CliChaAda,miller2_ClChaMiti,miller2_Deser,miller2_PartiDevAGoGov,miller2_TrDevelo,miller2_UrIs,miller2_YoIss,miller2_DisIs,miller2_ICTAATFoDeve,miller2_KnoFDevelo,miller2_GeEqu,miller2_OrgN,miller2_OrgSu,miller2_ContiID,miller2_CouRegID,miller2_CouRegPer,miller2_SecNa,miller2_AmSp
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0238,Canadian Non-Profit Making,S6222,0,PE,0,America,12110,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Health policy and administrative management,15694.2031
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0317,Canadian Non-Profit Making,S6222,0,PE,0,America,12281,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Health personnel development,20903.62346
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0555,Canadian Non-Profit Making,S6222,0,PE,0,America,13040,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,STD control including HIV/AIDS,36597.82657
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.12300000000000001,Canadian Non-Profit Making,S6222,0,PE,0,America,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Democratic participation and civil society,81108.69672
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.1678,Canadian Non-Profit Making,S6222,0,PE,0,America,15160,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Human rights,110650.7261
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0476,Canadian Non-Profit Making,S6222,0,PE,0,America,16064,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Social mitigation of HIV/AIDS,31388.40621
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0531,Canadian Non-Profit Making,S6222,0,PE,0,America,31161,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Food crop production,35015.21785
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.1413,Canadian Non-Profit Making,S6222,0,PE,0,America,31194,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Agricultural co-operatives,93176.08817999999
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,PE,0,America,32130,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Small and medium-sized enterprises (SME) development,46686.95713
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,PE,0,America,32140,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Cottage industries and handicrafts,46686.95713
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.0354,Canadian Non-Profit Making,S6222,0,PE,0,America,33210,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Tourism policy and administrative management,23343.47857
2009/2010,Peru,1011140,0,KFM Partnership for Develop. Innovation,0.091,Canadian Non-Profit Making,S6222,0,PE,0,America,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,1,PE,0.0555,Promotion of development awareness,60007.24716
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0132,Canadian Non-Profit Making,S6222,0,SN,0,Africa,11110,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Education policy and administrative management,16530.41933
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0132,Canadian Non-Profit Making,S6222,0,SN,0,Africa,11130,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Teacher training,16530.41933
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0309,Canadian Non-Profit Making,S6222,0,SN,0,Africa,11220,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Primary education,38696.208889999994
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0309,Canadian Non-Profit Making,S6222,0,SN,0,Africa,11230,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Basic life skills for youth and adults,38696.208889999994
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0238,Canadian Non-Profit Making,S6222,0,SN,0,Africa,12110,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Health policy and administrative management,29804.846980000002
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0317,Canadian Non-Profit Making,S6222,0,SN,0,Africa,12281,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Health personnel development,39698.052489999995
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0555,Canadian Non-Profit Making,S6222,0,SN,0,Africa,13040,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,STD control including HIV/AIDS,69502.89946
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.12300000000000001,Canadian Non-Profit Making,S6222,0,SN,0,Africa,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Democratic participation and civil society,154033.4529
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.1678,Canadian Non-Profit Making,S6222,0,SN,0,Africa,15160,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Human rights,210136.6942
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0476,Canadian Non-Profit Making,S6222,0,SN,0,Africa,16064,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Social mitigation of HIV/AIDS,59609.69395
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0531,Canadian Non-Profit Making,S6222,0,SN,0,Africa,31161,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Food crop production,66497.36868
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.1413,Canadian Non-Profit Making,S6222,0,SN,0,Africa,31194,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Agricultural co-operatives,176950.6251
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,SN,0,Africa,32130,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Small and medium-sized enterprises (SME) development,88663.15823
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,SN,0,Africa,32140,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Cottage industries and handicrafts,88663.15823
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.0354,Canadian Non-Profit Making,S6222,0,SN,0,Africa,33210,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Tourism policy and administrative management,44331.57912
2009/2010,Senegal,1011140,0,KFM Partnership for Develop. Innovation,0.091,Canadian Non-Profit Making,S6222,0,SN,0,Africa,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,2,SN,0.1054,Promotion of development awareness,113959.709
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0132,Canadian Non-Profit Making,S6222,0,VN,0,Asia,11110,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Education policy and administrative management,10272.69892
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0132,Canadian Non-Profit Making,S6222,0,VN,0,Asia,11130,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Teacher training,10272.69892
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0309,Canadian Non-Profit Making,S6222,0,VN,0,Asia,11220,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Primary education,24047.45429
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0309,Canadian Non-Profit Making,S6222,0,VN,0,Asia,11230,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Basic life skills for youth and adults,24047.45429
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0238,Canadian Non-Profit Making,S6222,0,VN,0,Asia,12110,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Health policy and administrative management,18521.98745
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0317,Canadian Non-Profit Making,S6222,0,VN,0,Asia,12281,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Health personnel development,24670.0421
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0555,Canadian Non-Profit Making,S6222,0,VN,0,Asia,13040,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,STD control including HIV/AIDS,43192.02955
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.12300000000000001,Canadian Non-Profit Making,S6222,0,VN,0,Asia,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Democratic participation and civil society,95722.87631
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.1678,Canadian Non-Profit Making,S6222,0,VN,0,Asia,15160,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Human rights,130587.7939
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0476,Canadian Non-Profit Making,S6222,0,VN,0,Asia,16064,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Social mitigation of HIV/AIDS,37043.9749
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0531,Canadian Non-Profit Making,S6222,0,VN,0,Asia,31161,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Food crop production,41324.266110000004
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.1413,Canadian Non-Profit Making,S6222,0,VN,0,Asia,31194,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Agricultural co-operatives,109964.5725
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,VN,0,Asia,32130,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Small and medium-sized enterprises (SME) development,55099.021479999996
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0708,Canadian Non-Profit Making,S6222,0,VN,0,Asia,32140,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Cottage industries and handicrafts,55099.021479999996
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.0354,Canadian Non-Profit Making,S6222,0,VN,0,Asia,33210,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Tourism policy and administrative management,27549.510739999998
2009/2010,Viet Nam,1011140,0,KFM Partnership for Develop. Innovation,0.091,Canadian Non-Profit Making,S6222,0,VN,0,Asia,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,Consortium WUSC-CECI,NGO,3,VN,0.0655,Promotion of development awareness,70819.36377000001
2009/2010,Afghanistan,1006093,0,KFM Partnership for Develop. Innovation,0.2,Canadian Non-Profit Making,S6213,0,AF,0,Asia,11120,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,3,AF,0.9,Education facilities and training,44280.0
2009/2010,Afghanistan,1006093,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6213,0,AF,0,Asia,11130,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,3,AF,0.9,Teacher training,77490.0
2009/2010,Afghanistan,1006093,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6213,0,AF,0,Asia,11220,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,3,AF,0.9,Primary education,77490.0
2009/2010,Afghanistan,1006093,0,KFM Partnership for Develop. Innovation,0.1,Canadian Non-Profit Making,S6213,0,AF,0,Asia,99820,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,3,AF,0.9,Promotion of development awareness,22140.0
2009/2010,Canada,1006093,0,KFM Partnership for Develop. Innovation,0.2,Canadian Non-Profit Making,S6213,0,CA,0,America,11120,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,1,CA,0.1,Education facilities and training,4920.0
2009/2010,Canada,1006093,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6213,0,CA,0,America,11130,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,1,CA,0.1,Teacher training,8610.0
2009/2010,Canada,1006093,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6213,0,CA,0,America,11220,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,1,CA,0.1,Primary education,8610.0
2009/2010,Canada,1006093,0,KFM Partnership for Develop. Innovation,0.1,Canadian Non-Profit Making,S6213,0,CA,0,America,99820,Civil Society,D6211,0,0,0,0,0,0,0,0,0,0,2,Canadian Women for Women in Afghanistan,NGO,1,CA,0.1,Promotion of development awareness,2460.0
2009/2010,Tajikistan,1013326,0,KFM Partnership for Develop. Innovation,0.4,Canadian Non-Profit Making,S6215,0,TJ,0,Asia,11330,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Habitat for Humanity Canada,NGO,3,TJ,1.0,Vocational training,52450.0
2009/2010,Tajikistan,1013326,0,KFM Partnership for Develop. Innovation,0.2,Canadian Non-Profit Making,S6215,0,TJ,0,Asia,16020,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Habitat for Humanity Canada,NGO,3,TJ,1.0,Employment policy and administrative management,26225.0
2009/2010,Tajikistan,1013326,0,KFM Partnership for Develop. Innovation,0.2,Canadian Non-Profit Making,S6215,0,TJ,0,Asia,16040,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Habitat for Humanity Canada,NGO,3,TJ,1.0,Low-cost housing,26225.0
2009/2010,Tajikistan,1013326,0,KFM Partnership for Develop. Innovation,0.2,Canadian Non-Profit Making,S6215,0,TJ,0,Asia,32310,Civil Society,D6214,0,0,0,0,0,0,0,0,0,0,2,Habitat for Humanity Canada,NGO,3,TJ,1.0,Construction policy and administrative management,26225.0
2009/2010,Canada,1004588,0,KFM Partnership for Develop. Innovation,1.0,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,0,0,0,0,0,0,0,0,Ontario Council for International Cooperation,UMBRELLA ORGANIZATION,1,CA,1.0,Promotion of development awareness,200000.0
2009/2010,Canada,1005925,0,KFM Partnership for Develop. Innovation,1.0,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,0,0,0,0,0,0,0,0,Association Qu�becoise des Organismes de Coop�ration,NGO,1,CA,1.0,Promotion of development awareness,100000.0
2009/2010,Canada,1005925,0,KFM Partnership for Develop. Innovation,1.0,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,0,0,0,0,0,0,0,0,Association Qu�becoise des Organismes de Coop�ration,NGO,1,CA,1.0,Promotion of development awareness,200000.0
2009/2010,Canada,1006047,0,KFM Partnership for Develop. Innovation,1.0,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,0,0,0,0,0,0,0,0,Atlantic Council for International Cooperation,NGO,1,CA,1.0,Promotion of development awareness,200000.0
2009/2010,Canada,1006189,0,KFM Partnership for Develop. Innovation,1.0,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,0,0,0,0,0,0,0,0,British Columbia Council for International Cooperation,NGO,1,CA,1.0,Promotion of development awareness,200000.0
2009/2010,Canada,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,CA,0,America,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,CA,0.05,Democratic participation and civil society,21653.1175
2009/2010,Canada,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,CA,0,America,31181,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,CA,0.05,Agricultural education/training,21653.1175
2009/2010,Canada,1000878,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6222,0,CA,0,America,41081,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,CA,0.05,Environmental education/training,15466.5125
2009/2010,Canada,1000878,0,KFM Partnership for Develop. Innovation,0.05,Canadian Non-Profit Making,S6222,0,CA,0,America,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,CA,0.05,Promotion of development awareness,3093.3025
2009/2010,Honduras,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,HN,0,America,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HN,0.17600000000000002,Democratic participation and civil society,76218.9736
2009/2010,Honduras,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,HN,0,America,31181,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HN,0.17600000000000002,Agricultural education/training,76218.9736
2009/2010,Honduras,1000878,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6222,0,HN,0,America,41081,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HN,0.17600000000000002,Environmental education/training,54442.124
2009/2010,Honduras,1000878,0,KFM Partnership for Develop. Innovation,0.05,Canadian Non-Profit Making,S6222,0,HN,0,America,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HN,0.17600000000000002,Promotion of development awareness,10888.4248
2009/2010,Haiti,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,HT,0,America,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HT,0.247,Democratic participation and civil society,106966.4005
2009/2010,Haiti,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,HT,0,America,31181,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HT,0.247,Agricultural education/training,106966.4005
2009/2010,Haiti,1000878,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6222,0,HT,0,America,41081,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HT,0.247,Environmental education/training,76404.57175
2009/2010,Haiti,1000878,0,KFM Partnership for Develop. Innovation,0.05,Canadian Non-Profit Making,S6222,0,HT,0,America,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,HT,0.247,Promotion of development awareness,15280.91435
2009/2010,Mali,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,ML,0,Africa,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,2,ML,0.205,Democratic participation and civil society,88777.78175
2009/2010,Mali,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,ML,0,Africa,31181,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,2,ML,0.205,Agricultural education/training,88777.78175
2009/2010,Mali,1000878,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6222,0,ML,0,Africa,41081,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,2,ML,0.205,Environmental education/training,63412.70125
2009/2010,Mali,1000878,0,KFM Partnership for Develop. Innovation,0.05,Canadian Non-Profit Making,S6222,0,ML,0,Africa,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,2,ML,0.205,Promotion of development awareness,12682.54025
2009/2010,Nicaragua,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,NI,0,America,15150,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,NI,0.17600000000000002,Democratic participation and civil society,76218.9736
2009/2010,Nicaragua,1000878,0,KFM Partnership for Develop. Innovation,0.35,Canadian Non-Profit Making,S6222,0,NI,0,America,31181,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,NI,0.17600000000000002,Agricultural education/training,76218.9736
2009/2010,Nicaragua,1000878,0,KFM Partnership for Develop. Innovation,0.25,Canadian Non-Profit Making,S6222,0,NI,0,America,41081,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,NI,0.17600000000000002,Environmental education/training,54442.124
2009/2010,Nicaragua,1000878,0,KFM Partnership for Develop. Innovation,0.05,Canadian Non-Profit Making,S6222,0,NI,0,America,99820,Civil Society,D6220,0,0,0,1,0,0,0,0,0,0,2,SUCO-Solidarit� Union Coop�ration,VOLUNTEER SENDING AGENCY,1,NI,0.17600000000000002,Promotion of development awareness,10888.4248
