rltnshp_tp,ss_strn,src_ss_d,tss_d,b_frmt,crtd_b,ss_ctgr,ss_tp,ss_tss,chmbl_d,td,ss_cll_tp,cnfdnc_scr,ss_tx_d,ss_d,ss_tst_tp,vrnt_d,dscrptn,dc_d,ss_rgnsm,ss_sbclllr_frctn,cll_d,src_d
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628333,50597,,1,10116.0,12157,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.57-0.72",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628334,50597,,1,10116.0,12158,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 1.51-2.23",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628335,50597,,1,10116.0,12159,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 2.30-3.12",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628336,50597,,1,10116.0,12160,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628337,50597,,1,10116.0,12161,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628338,50597,,1,10116.0,12162,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL875610,50597,,1,10116.0,12163,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628339,50597,,1,10116.0,12164,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628340,50597,,1,10116.0,12165,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL628341,50597,,1,10116.0,12166,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL622214,50597,,1,10116.0,12167,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL623167,50597,,1,10116.0,12168,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL623168,50597,,1,10116.0,12169,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL623169,50597,,1,10116.0,12170,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",8608,Rattus norvegicus,,,1
N,,,2107.0,BAO_0000218,Intermediate,,A,Liver,CHEMBL623170,50597,,1,10116.0,12171,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL627224,50597,,1,10116.0,12172,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL875634,50597,,1,10116.0,12173,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL627225,50597,,1,10116.0,12174,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL627226,50597,,1,10116.0,12175,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626083,50597,,1,10116.0,12176,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626084,50597,,1,10116.0,12177,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.12-1.39",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626085,50597,,1,10116.0,12178,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.51-0.66",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626086,50597,,1,10116.0,12179,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.95-1.49",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626087,50597,,1,10116.0,12180,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 0.96-1.35",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626088,50597,,1,10116.0,12181,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.18-1.44",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626089,50597,,1,10116.0,12182,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.20-1.52",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626090,50597,,1,10116.0,12183,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 5 minutes intravenous administration; dose/g, range 1.41-2.17",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626091,50597,,1,10116.0,12184,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.28-0.33",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626092,50597,,1,10116.0,12185,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.81-1.13",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626093,50597,,1,10116.0,12186,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.83-2.11",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626094,50597,,1,10116.0,12187,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.94-1.36",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626095,50597,,1,10116.0,12188,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 0.97-1.54",8608,Rattus norvegicus,,,1
N,,,2048.0,BAO_0000218,Intermediate,,A,Lung,CHEMBL626096,50597,,1,10116.0,12189,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 60 minutes intravenous administration; dose/g, range 1.07-1.26",8608,Rattus norvegicus,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL626097,22224,,0,314293.0,12190,,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in monkey,15604,Simiiformes,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL626098,50597,,1,10116.0,12191,,,area under curve in preclinical species was measured after oral administration at the given dose (0.5 mg/kg) in rat,15604,Rattus norvegicus,,,1
U,,,1969.0,BAO_0000218,Autocuration,,A,Plasma,CHEMBL626099,22224,,0,,12192,,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 27.5 mg/kg DMP323 equiv,1806,,,,1
U,,,1969.0,BAO_0000218,Autocuration,,A,Plasma,CHEMBL626100,22224,,0,,12193,,,compound was evaluated for area under the plasma concentration vs. time curve at different dose 7.7 mg/kg DMP323 equiv,1806,,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626101,50588,,1,9615.0,12194,,,AUC 0-inf in dog,17237,Canis lupus familiaris,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626102,50512,,1,10141.0,12195,,,AUC 0-inf in guinea pig,17237,Cavia porcellus,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL626103,50588,,1,9615.0,12196,,,AUC 0-t in dog,17237,Canis lupus familiaris,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL628391,50512,,1,10141.0,12197,,,AUC 0-t in guinea pig,17237,Cavia porcellus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628392,50597,,1,10116.0,12198,,,The compound was tested for brain to plasma partition in rat,15194,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628393,50597,,1,10116.0,12199,,,The compound was tested for brain to plasma partition in rat.,15194,Rattus norvegicus,,,1
U,,,178.0,BAO_0000019,Autocuration,,A,Blood,CHEMBL628394,22224,,0,,12200,,,Area under curve was determined for 0-6 hr duration using dihydralazine as reference drug for the peak blood pressure,8787,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628395,50588,,1,9615.0,12201,,,Area under concentration-time curve of compound was determined in dog at 5 mg/kg intravenously admn.,17025,Canis lupus familiaris,,,1
U,,,,BAO_0000218,Autocuration,,A,,CHEMBL628396,22224,,0,314293.0,12202,,,Area under concentration-time curve of compound was determined in monkey at 5 mg/kg intravenously admn.,17025,Simiiformes,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628397,50592,,1,9986.0,12203,,,Area under concentration-time curve of compound was determined in rabbit at 5 mg/kg intravenously admn.,17025,Oryctolagus cuniculus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628398,50597,,1,10116.0,12204,,,Area under concentration-time curve of compound was determined in rat at 5 mg/kg intravenously admn.,17025,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628399,50797,,1,9544.0,12205,,,Area under curve obtained at a dose of 10 mg/kg when administered orally to rhesus monkey,4236,Macaca mulatta,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628400,50588,,1,9615.0,12206,,,The Plasma area under the compound concentration -time curve was measured in dogs after oral administration of 1 mg/kg dose,15343,Canis lupus familiaris,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL874907,50597,,1,10116.0,12207,,,The Plasma area under the compound concentration -time curve was measured in rats after oral administration of 1 mg/kg dose,15343,Rattus norvegicus,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL628401,22224,,0,,12208,,,Area under curve of the compound was determined,17720,,,,1
U,,,1969.0,BAO_0000218,Autocuration,,A,Plasma,CHEMBL628402,22224,,0,314293.0,12209,,,AUC in monkeys at a dose of 1 mg/kg,17788,Simiiformes,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL628403,50597,,1,10116.0,12210,,,AUC in rats at a dose of 1 mg/kg,17788,Rattus norvegicus,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL628404,22224,,0,,12211,,,Compound was evaluated for the overall absorbance loss at pH of 2,8778,,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL628405,22224,,0,,12212,,,Compound was evaluated for the overall absorbance loss at pH of 4,8778,,,,1
U,,,,BAO_0000019,Autocuration,,A,,CHEMBL628406,22224,,0,,12213,,,Compound was evaluated for the overall absorbance loss at pH of 7,8778,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL628407,50597,,1,10116.0,12214,,,Compound was evaluated for its absorption in the rats,2249,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL628408,50597,,1,10116.0,12215,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,8881,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL629171,50597,,1,10116.0,12216,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,8881,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL629172,50597,,1,10116.0,12217,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,8881,Rattus norvegicus,,,1
N,,,1088.0,BAO_0000218,Intermediate,,A,Urine,CHEMBL629173,50597,,1,10116.0,12218,,,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,8881,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629174,50597,,1,10116.0,12219,,,In vitro percent permeability into rat ileum,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629175,50597,,1,10116.0,12220,,,In vitro percent permeability into rat ileum; Range is 10-17,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629176,50597,,1,10116.0,12221,,,In vitro percent permeability into rat ileum; Range is 10-18,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629177,50597,,1,10116.0,12222,,,In vitro percent permeability into rat ileum; Range is 10-19,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL629178,50597,,1,10116.0,12223,,,In vitro percent permeability into rat ileum; Range is 12-15,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631869,50597,,1,10116.0,12224,,,In vitro percent permeability into rat ileum; Range is 13-19,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631870,50597,,1,10116.0,12225,,,In vitro percent permeability into rat ileum; Range is 14-17,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631871,50597,,1,10116.0,12226,,,In vitro percent permeability into rat ileum; Range is 15-18,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631872,50597,,1,10116.0,12227,,,In vitro percent permeability into rat ileum; Range is 2-5,15286,Rattus norvegicus,,,1
U,,,2116.0,BAO_0000221,Autocuration,,A,Ileum,CHEMBL875775,22224,,0,,12228,,,In vitro percent permeability into rat ileum; Range is 23-42,15286,,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631873,50597,,1,10116.0,12229,,,In vitro percent permeability into rat ileum; Range is 28-36,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631874,50597,,1,10116.0,12230,,,In vitro percent permeability into rat ileum; Range is 29-35,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631875,50597,,1,10116.0,12231,,,In vitro percent permeability into rat ileum; Range is 46-66,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631876,50597,,1,10116.0,12232,,,In vitro percent permeability into rat ileum; Range is 50-68,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631877,50597,,1,10116.0,12233,,,In vitro percent permeability into rat ileum; Range is 78-81,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631878,50597,,1,10116.0,12234,,,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631879,50597,,1,10116.0,12235,,,In vitro percent permeability into rat ileum; nd indicates not detected,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631880,50597,,1,10116.0,12236,,,In vitro percent permeability into rat ileum; nt indicates not detected,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631881,50597,,1,10116.0,12237,,,In vitro percent permeability into rat ileum; nt indicates not tested,15286,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL631882,50597,,1,10116.0,12238,,,Compound was tested for oral absorption in bile-duct cannulated rats,13770,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL630749,50597,,1,10116.0,12239,,,Compound was tested for oral absorption in bile-duct cannulated rats.,13770,Rattus norvegicus,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL630750,50587,,1,9606.0,12240,,,Oral absorption using Caco-2 cell monolayers.,5202,Homo sapiens,,,1
N,,,,BAO_0000218,Intermediate,,A,,CHEMBL630253,50587,,1,9606.0,12241,,,Percent of the drug absorbed after administration to humans was determined,14920,Homo sapiens,,,1
N,,,1969.0,BAO_0000218,Intermediate,,A,Plasma,CHEMBL630254,50597,,1,10116.0,12242,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,14103,Rattus norvegicus,,,1
