assays_ss_d,assays_ss_tst_tp,assays_dc_d,assays_crtd_b,assays_ss_tx_d,assays_ss_strn,assays_src_d,assays_dscrptn,assays_cll_d,assays_src_ss_d,assays_chmbl_d,assays_ss_sbclllr_frctn,assays_td,assays_ss_rgnsm,assays_ss_cll_tp,assays_vrnt_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_b_frmt,assays_tss_d
13470,,9659,Autocuration,,,1,Oxidation of compound by horseradish peroxidase in presence of hydroperoxide,,,CHEMBL628682,,22224,,,,U,0,BAO_0000019,
13471,,9659,Autocuration,,,1,Oxidation of compound by methemoglobin in presence of hydroperoxide,,,CHEMBL628683,,22224,,,,U,0,BAO_0000019,
13472,,9607,Intermediate,10116.0,,1,Percent diffusion through fuzzy rat skin after 48 h of incubation,,,CHEMBL628684,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
13473,,7057,Autocuration,,,1,Dissociation constant (pKa),,,CHEMBL877501,,22229,,,,U,0,BAO_0000100,
13474,,7057,Autocuration,,,1,Dissociation constant value of the compound; ND means not determined.,,,CHEMBL628685,,22224,,,,U,0,BAO_0000100,
13475,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in blood of rat followed by intravenous injection of chelating agent,,,CHEMBL628686,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
13476,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in blood of rats followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,,,CHEMBL628687,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
13477,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat kidney followed by intravenous injection of chelating agent,,,CHEMBL628688,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
13478,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat kidney followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,,,CHEMBL628689,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
13479,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat liver followed by intravenous injection of chelating agent,,,CHEMBL628690,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
13480,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat liver followed by intravenous injection of transferrin preincubated with 10 mg of chelating agent,,,CHEMBL629363,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
13481,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat spleen followed by intravenous injection of chelating agent,,,CHEMBL629364,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
13482,,7911,Intermediate,10116.0,,1,% distribution of the radioiron in rat spleen followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,,,CHEMBL629365,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
13483,,7911,Intermediate,10116.0,,1,% excretion of ferritin determined in faces of rat followed by intravenous injection of chelating agent,,,CHEMBL629366,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
13484,,7911,Intermediate,10116.0,,1,% excretion of ferritin determined in urine of rat followed by intravenous injection of chelating agent,,,CHEMBL629367,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13485,,7911,Intermediate,10116.0,,1,% excretion of radioiron determined in feces of rat followed by intravenous injection of transferrin pre-incubated with 10 mg of chelating agent,,,CHEMBL629368,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1988.0
13486,,7911,Intermediate,10116.0,,1,% excretion of radioiron determined in urine of rat followed by intravenous injection of transferrin preincubated with 10 mg of chelating agent,,,CHEMBL877502,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13487,,13792,Intermediate,10090.0,,1,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into cerebellum,,,CHEMBL629369,,50594,Mus musculus,,,N,1,BAO_0000218,2037.0
13488,,13792,Intermediate,10090.0,,1,Distribution of analyte (pmol/mg) in mouse brain regions after Jugular Vein Injection into cortex,,,CHEMBL629370,,50594,Mus musculus,,,N,1,BAO_0000218,955.0
13489,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded monkey at 10 mg/kg, po",,,CHEMBL629371,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13490,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",,,CHEMBL626276,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13491,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",,,CHEMBL626277,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13492,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",,,CHEMBL631250,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13493,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",,,CHEMBL631251,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13494,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 0.3mg/kg, po",,,CHEMBL631252,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13495,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 1.0 mg/kg, po",,,CHEMBL631253,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13496,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 10.0mg/kg, po",,,CHEMBL631254,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13497,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",,,CHEMBL631255,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13498,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 2.1 mg/kg, po",,,CHEMBL631256,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13499,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 20.8mg/kg, po",,,CHEMBL631257,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13500,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 207.6 mg/kg, po",,,CHEMBL628009,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13501,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 3.0mg/kg, po",,,CHEMBL628010,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13502,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",,,CHEMBL628011,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13503,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 h in urine of normotensive saline loaded rats at 6.9 mg/kg, po",,,CHEMBL628012,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13504,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 69.2mg/kg, po",,,CHEMBL628013,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13505,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of K+ during 0-6 hr in urine of normotensive saline loaded rats at 691.9mg/kg, po",,,CHEMBL628014,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13506,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.03 mg/kg, po",,,CHEMBL628015,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13507,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 0.1 mg/kg, po",,,CHEMBL628016,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13508,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 0.3 mg/kg, po",,,CHEMBL874461,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13509,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 1.0 mg/kg, po",,,CHEMBL628017,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13510,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 10.0mg/kg, po",,,CHEMBL628018,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13511,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 10mg/kg, po",,,CHEMBL628019,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13512,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 1 mg/kg, po",,,CHEMBL628020,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13513,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded dogs at 30 mg/kg, po",,,CHEMBL628021,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13514,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3mg/kg, po",,,CHEMBL628022,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13515,,8133,Intermediate,9615.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded dogs at 3.0mg/kg, po",,,CHEMBL628023,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,1088.0
13516,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 100 mg/kg, po",,,CHEMBL628024,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13517,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 10mg/kg, po",,,CHEMBL628025,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13518,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 1 mg/kg, po",,,CHEMBL628026,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13519,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 30mg/kg, po",,,CHEMBL628027,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13520,,8133,Autocuration,314293.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded monkey at 3mg/kg, po",,,CHEMBL628028,,22224,Simiiformes,,,U,0,BAO_0000218,1088.0
13521,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 0.1 mg/kg, po",,,CHEMBL628029,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13522,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 0.3 mg/kg, po",,,CHEMBL628030,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13523,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 1.0mg/kg, po",,,CHEMBL628031,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13524,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 10.0 mg/kg, po",,,CHEMBL628032,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13525,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 100.0 mg/kg, po",,,CHEMBL628033,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13526,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 2.08 mg/kg, po",,,CHEMBL628034,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13527,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 207.6mg/kg, po",,,CHEMBL628035,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13528,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 h in urine of normotensive saline loaded rats at 3.0 mg/kg, po",,,CHEMBL628036,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13529,,8133,Intermediate,10116.0,,1,"Diuretic activity was evaluated by measuring amount of Na+ during 0-6 hr in urine of normotensive saline loaded rats at 30.0mg/kg, po",,,CHEMBL874462,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1088.0
13530,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -8/-38,,,CHEMBL628037,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13531,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 13/-25,,,CHEMBL628123,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13532,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); 27/-15,,,CHEMBL628124,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13533,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/30 range (low/high); -2/-19,,,CHEMBL628125,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13534,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 10/60 range (low/high); -3/-4,,,CHEMBL628126,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13535,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3 range (low/high),,,CHEMBL628127,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13536,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); -9/24,,,CHEMBL628128,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13537,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as heart rate (HR) at a dose of 3/10 range (low/high); 3/-1,,,CHEMBL628129,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13538,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/030 range (low/high); 12/23,,,CHEMBL628130,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13539,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 1/3,,,CHEMBL628131,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13540,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 6/16,,,CHEMBL628132,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13541,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3 range (low/high); 7/14,,,CHEMBL628133,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13542,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 1/3/10 range (low/high); 4/4/23,,,CHEMBL628134,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13543,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 10/14,,,CHEMBL628135,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13544,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/15,,,CHEMBL628136,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13545,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 11/44,,,CHEMBL628137,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13546,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 14/28,,,CHEMBL628138,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13547,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 15-28,,,CHEMBL628139,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13548,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 2/3,,,CHEMBL628140,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13549,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 26/32,,,CHEMBL628141,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
13550,In vivo,9025,Intermediate,9615.0,,1,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as left ventricular functional refractory period (LV-FRP) at a dose of 10/30 range (low/high); 5/1,,,CHEMBL628142,,50588,Canis lupus familiaris,,,N,1,BAO_0000218,
