assay_id,assay_test_type,tissue_id,tid,assay_tax_id,curated_by,src_id,assay_tissue,assay_type,cell_id,description,assay_subcellular_fraction,assay_category,bao_format,relationship_type,assay_strain,confidence_score,src_assay_id,chembl_id,variant_id
10700,In vivo,178.0,50597,10116.0,Intermediate,1,Blood,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat blood 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL621906,
10701,In vivo,955.0,50597,10116.0,Intermediate,1,Brain,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL621907,
10702,In vivo,955.0,50597,10116.0,Intermediate,1,Brain,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622096,
10703,In vivo,955.0,50597,10116.0,Intermediate,1,Brain,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat brain 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622097,
10704,In vivo,948.0,50597,10116.0,Intermediate,1,Heart,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622098,
10705,In vivo,948.0,50597,10116.0,Intermediate,1,Heart,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622099,
10706,In vivo,948.0,50597,10116.0,Intermediate,1,Heart,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat heart 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622100,
10707,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622101,
10708,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622102,
10709,In vivo,2113.0,50597,10116.0,Intermediate,1,Kidney,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat kidney 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622103,
10710,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622104,
10711,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622105,
10712,In vivo,2107.0,50597,10116.0,Intermediate,1,Liver,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat liver 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622106,
10713,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622107,
10714,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622108,
10715,In vivo,2048.0,50597,10116.0,Intermediate,1,Lung,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat lung 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622109,
10716,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622110,
10717,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622111,
10718,In vivo,2385.0,50597,10116.0,Intermediate,1,Muscle tissue,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat muscle 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL874383,
10719,In vivo,14.0,50597,10116.0,Intermediate,1,Zone of skin,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622112,
10720,In vivo,14.0,50597,10116.0,Intermediate,1,Zone of skin,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622113,
10721,In vivo,14.0,50597,10116.0,Intermediate,1,Zone of skin,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat skin 65 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622114,
10722,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 15 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622115,
10723,In vivo,2106.0,50597,10116.0,Intermediate,1,Spleen,A,,Biodistribution of the radiolabeled compound (2-5 uCi) in rat spleen 2 mins after i.v. administration,,,BAO_0000218,N,,1,,CHEMBL622116,
10724,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622117,
10725,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622118,
10726,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rats at 6 mg/kg,,,BAO_0000218,N,,1,,CHEMBL622119,
10727,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (dose 6 mg/kg),,,BAO_0000218,N,,1,,CHEMBL622120,
10728,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rats at 6 mg/kg dose; Not tested,,,BAO_0000218,N,,1,,CHEMBL622121,
10729,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622122,
10730,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622123,
10731,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622124,
10732,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL622125,
10733,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability,,,BAO_0000218,N,,1,,CHEMBL622126,
10734,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg),,,BAO_0000218,N,,1,,CHEMBL620455,
10735,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620456,
10736,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620457,
10737,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was evaluated; Not tested,,,BAO_0000218,N,,1,,CHEMBL620458,
10738,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability,,,BAO_0000218,N,,1,,CHEMBL620459,
10739,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat by oral dosing,,,BAO_0000218,N,,1,,CHEMBL620460,
10740,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (dose 10 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL620461,
10741,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley),,,BAO_0000218,N,,1,,CHEMBL620462,
10742,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),,,BAO_0000218,N,,1,,CHEMBL620463,
10743,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (dose 1 mg/kg i.v.),,,BAO_0000218,N,,1,,CHEMBL620464,
10744,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg),,,BAO_0000218,N,,1,,CHEMBL620465,
10745,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (dose 2 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL620466,
10746,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was calculated in Spragun Dawley rat at oral dosage of 1 mg/kg,,,BAO_0000218,N,,1,,CHEMBL620467,
10747,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was calculated in Spragun Dawley rat at oral dosage of 2 mg/kg,,,BAO_0000218,N,,1,,CHEMBL620468,
10748,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was calculated in rats using an average of the intravenous AUC at peroral dose of 5 mgkg in solution form,,,BAO_0000218,N,,1,,CHEMBL620469,
10749,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was calculated in rats using an average of the intravenous AUC at peroral dose of 5 mgkg in suspension form,,,BAO_0000218,N,,1,,CHEMBL620470,
10750,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620471,
10751,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620472,
10752,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability of compound at 5 mg/kg after po administration was determined in rat,,,BAO_0000218,N,,1,,CHEMBL620473,
10753,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620474,
10754,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (Sprague-Dawley) (fasted male) (dose 10 mg/kg),,,BAO_0000218,N,,1,,CHEMBL620475,
10755,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620476,
10756,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL620477,
10757,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat after oral administration at 10.5 mg/kg dose,,,BAO_0000218,N,,1,,CHEMBL620478,
10758,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat after oral administration at 11.2 mg/kg dose,,,BAO_0000218,N,,1,,CHEMBL618768,
10759,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat after oral administration at 13 mg/kg dose,,,BAO_0000218,N,,1,,CHEMBL618769,
10760,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat after oral administration at 9.7 mg/kg dose,,,BAO_0000218,N,,1,,CHEMBL618770,
10761,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability (dose 20 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL618771,
10762,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability was determined in rat after oral administration at a concentration 1 mg/kg,,,BAO_0000218,N,,1,,CHEMBL618772,
10763,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat at 10 mg/kg of the compound,,,BAO_0000218,N,,1,,CHEMBL618773,
10764,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat at a concentration of 15 mg/kg perorally in rat along with 100 mg/kg 11,,,BAO_0000218,N,,1,,CHEMBL875842,
10765,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat (dose 3 mg/kg i.v.),,,BAO_0000218,N,,1,,CHEMBL618774,
10766,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat at a concentration of 60 mg/kg perorally in rat along with 100 mg/kg 11,,,BAO_0000218,N,,1,,CHEMBL618775,
10767,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (dose 60 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL618776,
10768,In vivo,,50597,10116.0,Intermediate,1,,A,,Percent bioavailability (F) in rats after iv administration,,,BAO_0000218,N,,1,,CHEMBL618777,
10769,In vivo,,50597,10116.0,Intermediate,1,,A,,Percent bioavailability (F) in rats after oral dose of 10 mg/kg,,,BAO_0000218,N,,1,,CHEMBL618778,
10770,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat (dose 5 uM/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL618779,
10771,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability,,,BAO_0000218,N,,1,,CHEMBL618780,
10772,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat (dose 2 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL618781,
10773,In vivo,,50597,10116.0,Intermediate,1,,A,,Percent bioavailability at the dose of 5 mg/Kg administered perorally in rats,,,BAO_0000218,N,,1,,CHEMBL618782,
10774,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (dose 20 mg/kg),,,BAO_0000218,N,,1,,CHEMBL618783,
10775,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL618784,
10776,In vivo,,50597,10116.0,Intermediate,1,,A,,Percent oral bioavailability evaluated in rat,,,BAO_0000218,N,,1,,CHEMBL618785,
10777,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL618786,
10778,In vivo,,50597,10116.0,Intermediate,1,,A,,Percent oral bioavailability in rat; Not determined,,,BAO_0000218,N,,1,,CHEMBL618787,
10779,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL618788,
10780,In vivo,,50597,10116.0,Intermediate,1,,A,,Bioavailability in rat,,,BAO_0000218,N,,1,,CHEMBL618789,
10781,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (oral bioavailability) in rat (dose given as a solution),,,BAO_0000218,N,,1,,CHEMBL618790,
10782,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (oral bioavailability) in rat (dose given as a suspension),,,BAO_0000218,N,,1,,CHEMBL618791,
10783,In vivo,,50597,10116.0,Intermediate,1,,A,,Pharmacokinetic property (F) was measured in rat at the dose of 0.32 mg/kg,,,BAO_0000218,N,,1,,CHEMBL875843,
10784,In vivo,,50597,10116.0,Intermediate,1,,A,,Oral bioavailability in rat (dose 20 mg/kg p.o.),,,BAO_0000218,N,,1,,CHEMBL618792,
10785,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax at a dose of 30 mg/kg in rat,,,BAO_0000218,N,,1,,CHEMBL623395,
10786,In vivo,,22224,314293.0,Autocuration,1,,A,,Cmax in monkeys at a dose of 1 mg/kg,,,BAO_0000218,U,,0,,CHEMBL623396,
10787,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax in rat,,,BAO_0000218,N,,1,,CHEMBL623397,
10788,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax in rats at a dose of 1 mg/kg,,,BAO_0000218,N,,1,,CHEMBL623398,
10789,In vivo,,50594,10090.0,Intermediate,1,,A,,Cmax was measured in mice after an oral dose of 50 mg/kg.,,,BAO_0000218,N,,1,,CHEMBL623399,
10790,In vivo,,22224,,Autocuration,1,,A,,"Cmax value at a dose of 12.7 uM/kg, po",,,BAO_0000218,U,,0,,CHEMBL623400,
10791,In vivo,,22224,,Autocuration,1,,A,,"Cmax value at a dose of 6.3 uM/kg, iv",,,BAO_0000218,U,,0,,CHEMBL623401,
10792,In vivo,,22224,,Autocuration,1,,A,,"Cmax value at a dose of 7.1 uM/kg, iv",,,BAO_0000218,U,,0,,CHEMBL623402,
10793,In vivo,,22224,,Autocuration,1,,A,,Cmax value of compound was determined after 1 hr,,,BAO_0000218,U,,0,,CHEMBL623403,
10794,In vivo,,22224,,Autocuration,1,,A,,Cmax value of the compound,,,BAO_0000218,U,,0,,CHEMBL623404,
10795,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax value administered intraintestinal in rats.,,,BAO_0000218,N,,1,,CHEMBL625997,
10796,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax value administered perorally was determined in rat; Not determined,,,BAO_0000218,N,,1,,CHEMBL625998,
10797,In vivo,,22224,,Autocuration,1,,A,,Cmax value at the dose of 2.3 mg/kg,,,BAO_0000218,U,,0,,CHEMBL625999,
10798,In vivo,,22224,,Autocuration,1,,A,,Cmax value at the dose of 5 mg/kg,,,BAO_0000218,U,,0,,CHEMBL626000,
10799,In vivo,,22224,,Autocuration,1,,A,,Cmax value in the period of 8 hr after dosing. ,,,BAO_0000218,U,,0,,CHEMBL626001,
10800,In vivo,,22224,,Autocuration,1,,A,,Cmax value at a oral dose of 20 mg/kg; Not tested,,,BAO_0000218,U,,0,,CHEMBL626002,
10801,In vivo,,22224,,Autocuration,1,,A,,Cmax value at a oral dose of 20 mg/kg,,,BAO_0000218,U,,0,,CHEMBL626003,
10802,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax value was determined between 15 and 30 minutes post administration in fisher rats; value ranges from 200-500,,,BAO_0000218,N,,1,,CHEMBL626004,
10803,In vivo,,50512,10141.0,Intermediate,1,,A,,Cmax(ng /mL)values after oral administration of 10 mg/kg in guinea pig.,,,BAO_0000218,N,,1,,CHEMBL626005,
10804,In vivo,,50597,10116.0,Intermediate,1,,A,,Cmax(ng /mL)values after oral administration of 10 mg/kg in rat.,,,BAO_0000218,N,,1,,CHEMBL626006,
10805,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Compound at a dose of 10 mg/kg was orally administered to rats and maximum plasma concentration was reported,,,BAO_0000218,N,,1,,CHEMBL626007,
10806,In vivo,1969.0,50594,10090.0,Intermediate,1,Plasma,A,,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,,,BAO_0000218,N,,1,,CHEMBL626008,
10807,In vivo,2107.0,50588,9615.0,Intermediate,1,Liver,A,,Compound was evaluated for maximum plasma concentration levels in dogs for the orally delivered compound in 0.05 M citric acid,,,BAO_0000218,N,,1,,CHEMBL626009,
10808,In vivo,,50588,9615.0,Intermediate,1,,A,,Compound was evaluated in vivo for its concentration after a peroral administration 40 mg/kg in dogs.,,,BAO_0000218,N,,1,,CHEMBL626010,
10809,In vivo,178.0,50594,10090.0,Intermediate,1,Blood,A,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a intramuscular administration 40 mg/kg in mice,,,BAO_0000218,N,,1,,CHEMBL626011,
10810,In vivo,178.0,50594,10090.0,Intermediate,1,Blood,A,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration 40 mg/kg in mice,,,BAO_0000218,N,,1,,CHEMBL626012,
10811,In vivo,178.0,50594,10090.0,Intermediate,1,Blood,A,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after a peroral administration of 40 mg/kg in mice,,,BAO_0000218,N,,1,,CHEMBL626013,
10812,In vivo,178.0,50594,10090.0,Intermediate,1,Blood,A,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice,,,BAO_0000218,N,,1,,CHEMBL626014,
10813,In vivo,178.0,50594,10090.0,Intermediate,1,Blood,A,,Compound was evaluated in vivo in blood samples from the orbital sinus for its concentration after an intramuscular administration of 40 mg/kg in mice.,,,BAO_0000218,N,,1,,CHEMBL877496,
10814,In vivo,,50588,9615.0,Intermediate,1,,F,,Compound was tested Growth Hormone(GH) release after 0.5 mg/kg administration (Po) in Beagle dogs,,,BAO_0000218,N,,1,,CHEMBL626015,
10815,In vivo,,50588,9615.0,Intermediate,1,,F,,Compound was tested Growth Hormone(GH) release after 10 mg/kg administration (Po) in Beagle dogs,,,BAO_0000218,N,,1,,CHEMBL626016,
10816,In vivo,,50588,9615.0,Intermediate,1,,F,,Compound was tested Growth Hormone(GH) release after 2.5 mg/kg administration (Po) in Beagle dogs,,,BAO_0000218,N,,1,,CHEMBL626017,
10817,In vivo,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,Bioavailability as maximal plasma concentration in dogs,,,BAO_0000218,N,,1,,CHEMBL626018,
10818,In vivo,1969.0,50588,9615.0,Intermediate,1,Plasma,A,,Bioavailability as maximal plasma concentration in dogs,,,BAO_0000218,N,,1,,CHEMBL626692,
10819,In vivo,1969.0,50597,10116.0,Intermediate,1,Plasma,A,,Bioavailability as maximal plasma concentration in rats,,,BAO_0000218,N,,1,,CHEMBL626693,
10820,In vivo,1969.0,22224,10116.0,Autocuration,1,Plasma,A,,Bioavailability as maximal plasma concentration in rats,,,BAO_0000218,U,,0,,CHEMBL626694,
10821,In vivo,178.0,50588,9615.0,Intermediate,1,Blood,A,,Compound was tested for maximum blood concentration after 0.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,,BAO_0000218,N,,1,,CHEMBL626695,
10822,In vivo,178.0,50588,9615.0,Intermediate,1,Blood,A,,Compound was tested for maximum blood concentration after 10 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,,BAO_0000218,N,,1,,CHEMBL626696,
10823,In vivo,178.0,50588,9615.0,Intermediate,1,Blood,A,,Compound was tested for maximum blood concentration after 2.5 mg/kg administration (Po) in Beagle dogs; nM/L maximum blood concentration,,,BAO_0000218,N,,1,,CHEMBL626697,
