ASI,ASOR,Ti,ASSCAT,ASSTI,SI,ASSTY,TII,VARI,CI,CHI,ASTI,SASSI,DOI,ASST,ASSCTY,RELATTY,CONFISCO,CURAB,BAFOR
11312,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625183,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11313,Rattus norvegicus,50597,,,1,A,,,,CHEMBL875848,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11314,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622260,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11315,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622261,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11316,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622262,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11317,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL622263,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11318,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL622418,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11319,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL622419,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11320,Mus musculus,50594,,,1,A,,,,CHEMBL623388,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11321,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL623389,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11322,Mus musculus,50594,,,1,A,,,,CHEMBL623390,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11323,Mus musculus,50594,,,1,A,,,,CHEMBL623391,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11324,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL623392,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11325,Mus musculus,50594,,Cerebellum,1,A,2037.0,,,CHEMBL623393,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11326,Mus musculus,50594,,,1,A,,,,CHEMBL623394,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11327,Mus musculus,50594,,,1,A,,,,CHEMBL618885,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11328,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL618886,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11329,Mus musculus,50594,,,1,A,,,,CHEMBL618887,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11330,Mus musculus,50594,,,1,A,,,,CHEMBL619535,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11331,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL619536,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11332,Mus musculus,50594,,Cerebellum,1,A,2037.0,,,CHEMBL619537,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11333,Mus musculus,50594,,,1,A,,,,CHEMBL619705,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11334,Mus musculus,50594,,,1,A,,,,CHEMBL619706,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11335,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL619707,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11336,Mus musculus,50594,,,1,A,,,,CHEMBL619708,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11337,Mus musculus,50594,,,1,A,,,,CHEMBL625219,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11338,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL625220,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11339,Mus musculus,50594,,Cerebellum,1,A,2037.0,,,CHEMBL625221,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11340,Mus musculus,50594,,,1,A,,,,CHEMBL625222,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11341,Mus musculus,50594,,,1,A,,,,CHEMBL625223,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11342,Mus musculus,50594,,Liver,1,A,2107.0,,,CHEMBL625224,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11343,Mus musculus,50594,,,1,A,,,,CHEMBL625225,10090.0,,13256,,,N,1,Intermediate,BAO_0000218
11344,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625226,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11345,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625227,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11346,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625228,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11347,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL875354,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11348,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625229,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11349,Rattus norvegicus,50597,,Blood,1,A,178.0,,,CHEMBL625230,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11350,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625231,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11351,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625900,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11352,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625901,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11353,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625902,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11354,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625903,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11355,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL625904,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11356,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL625905,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11357,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627861,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11358,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627862,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11359,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627863,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11360,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL627769,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11361,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL627770,9615.0,,13249,,,N,1,Intermediate,BAO_0000218
11362,Macaca fascicularis,100710,,,1,A,,,,CHEMBL627771,9541.0,,13622,,,N,1,Intermediate,BAO_0000218
11363,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627772,10116.0,,13622,,,N,1,Intermediate,BAO_0000218
11364,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627773,10116.0,,13622,,,N,1,Intermediate,BAO_0000218
11365,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621922,10116.0,,13494,,,N,1,Intermediate,BAO_0000218
11366,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621923,10116.0,,12170,,,N,1,Intermediate,BAO_0000218
11367,,22224,,Plasma,1,A,1969.0,,,CHEMBL621924,,,12170,,,U,0,Autocuration,BAO_0000218
11368,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL621925,9615.0,,17025,,,N,1,Intermediate,BAO_0000218
11369,Simiiformes,22224,,Plasma,1,A,1969.0,,,CHEMBL621926,314293.0,,17025,,,U,0,Autocuration,BAO_0000218
11370,Oryctolagus cuniculus,50592,,Plasma,1,A,1969.0,,,CHEMBL621927,9986.0,,17025,,,N,1,Intermediate,BAO_0000218
11371,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621928,10116.0,,17025,,,N,1,Intermediate,BAO_0000218
11372,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621929,10116.0,,14187,,,N,1,Intermediate,BAO_0000218
11373,Mus musculus,50594,,Plasma,1,A,1969.0,,,CHEMBL621930,10090.0,,14816,,,N,1,Intermediate,BAO_0000218
11374,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621931,10116.0,,17820,,,N,1,Intermediate,BAO_0000218
11375,,22224,,Plasma,1,A,1969.0,,,CHEMBL621932,,,14380,,,U,0,Autocuration,BAO_0000218
11376,,22224,,Plasma,1,A,1969.0,,,CHEMBL621933,,,14380,,,U,0,Autocuration,BAO_0000218
11377,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL621934,9615.0,,14691,,,N,1,Intermediate,BAO_0000218
11378,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL621935,9615.0,,14691,,,N,1,Intermediate,BAO_0000218
11379,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621936,10116.0,,13375,,,N,1,Intermediate,BAO_0000218
11380,,22224,,Plasma,1,A,1969.0,,,CHEMBL621937,,,6236,,,U,0,Autocuration,BAO_0000218
11381,,22224,,Plasma,1,A,1969.0,,,CHEMBL621938,,,14380,,,U,0,Autocuration,BAO_0000218
11382,,22224,,Plasma,1,A,1969.0,,,CHEMBL621939,,,14380,,,U,0,Autocuration,BAO_0000218
11383,,22224,,Plasma,1,A,1969.0,,,CHEMBL621940,,,14380,,,U,0,Autocuration,BAO_0000218
11384,,22224,,Plasma,1,A,1969.0,,,CHEMBL621941,,,14380,,,U,0,Autocuration,BAO_0000218
11385,,22224,,Plasma,1,A,1969.0,,,CHEMBL621942,,,14380,,,U,0,Autocuration,BAO_0000218
11386,,22224,,Plasma,1,A,1969.0,,,CHEMBL626178,,,14380,,,U,0,Autocuration,BAO_0000218
11387,,22224,,Plasma,1,A,1969.0,,,CHEMBL626179,,,14380,,,U,0,Autocuration,BAO_0000218
11388,,22224,,Plasma,1,A,1969.0,,,CHEMBL626180,,,14380,,,U,0,Autocuration,BAO_0000218
11389,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL626181,10116.0,,13622,,,N,1,Intermediate,BAO_0000218
11390,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626182,10116.0,,15372,,,N,1,Intermediate,BAO_0000218
11391,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626183,10116.0,,15372,,,N,1,Intermediate,BAO_0000218
11392,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626184,10116.0,,15372,,,N,1,Intermediate,BAO_0000218
11393,Rattus norvegicus,50597,,,1,A,,,,CHEMBL626185,10116.0,,15372,,,N,1,Intermediate,BAO_0000218
11394,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL626186,9615.0,,14925,,,N,1,Intermediate,BAO_0000218
11395,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL877589,9615.0,,14925,,,N,1,Intermediate,BAO_0000218
11396,,22224,,,1,A,,,,CHEMBL626187,,,11883,,,U,0,Autocuration,BAO_0000218
11397,,22224,,,1,A,,,,CHEMBL626188,,,11883,,,U,0,Autocuration,BAO_0000218
11398,,22224,,,1,A,,,,CHEMBL626189,,,13391,,,U,0,Autocuration,BAO_0000218
11399,,22224,,Blood,1,A,178.0,,,CHEMBL626855,,,13391,,,U,0,Autocuration,BAO_0000218
11400,,22224,,Blood,1,A,178.0,,,CHEMBL623781,,,13391,,,U,0,Autocuration,BAO_0000218
11401,,22224,,Blood,1,A,178.0,,,CHEMBL623782,,,13391,,,U,0,Autocuration,BAO_0000218
11402,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623783,10116.0,,16360,,,N,1,Intermediate,BAO_0000218
11403,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL623784,9615.0,,3673,,,N,1,Intermediate,BAO_0000218
11404,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL623785,9615.0,,14431,,,N,1,Intermediate,BAO_0000218
11405,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623786,10116.0,,14431,,,N,1,Intermediate,BAO_0000218
11406,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623787,10116.0,,14964,,,N,1,Intermediate,BAO_0000218
11407,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623788,10116.0,,14964,,,N,1,Intermediate,BAO_0000218
11408,Mus musculus,50594,,Plasma,1,A,1969.0,,,CHEMBL623789,10090.0,,14209,,,N,1,Intermediate,BAO_0000218
11409,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL623790,10090.0,,11355,,,N,1,Intermediate,BAO_0000218
11410,Mus musculus,50594,,Blood,1,A,178.0,,,CHEMBL623791,10090.0,,11355,,,N,1,Intermediate,BAO_0000218
11411,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623792,10116.0,,11966,,,N,1,Intermediate,BAO_0000218
11412,Simiiformes,22224,,Plasma,1,A,1969.0,,,CHEMBL623793,314293.0,,8918,,,U,0,Autocuration,BAO_0000218
11413,Mus musculus,50594,,Plasma,1,A,1969.0,,,CHEMBL623794,10090.0,,8918,,,N,1,Intermediate,BAO_0000218
11414,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623795,10116.0,,8918,,,N,1,Intermediate,BAO_0000218
11415,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623796,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11416,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623797,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11417,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623798,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11418,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623799,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11419,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624490,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11420,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624491,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11421,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624492,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11422,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624493,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11423,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL877595,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11424,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624494,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11425,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624495,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11426,Rattus norvegicus,50597,,Intestine,1,A,160.0,,,CHEMBL624681,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11427,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624682,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11428,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624683,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11429,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624684,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11430,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624685,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11431,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624686,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11432,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624687,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11433,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624688,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11434,Rattus norvegicus,50597,,,1,A,,,,CHEMBL627161,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11435,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622127,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11436,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622128,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11437,Rattus norvegicus,50597,,,1,A,,,,CHEMBL874384,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11438,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624898,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11439,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624899,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11440,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624900,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11441,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624901,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11442,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624902,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11443,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624903,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11444,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624904,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11445,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624905,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11446,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624906,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11447,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624907,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11448,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624908,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11449,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624909,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11450,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624910,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11451,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL624911,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11452,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL874388,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11453,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL624912,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11454,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL622930,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11455,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL623121,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11456,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL623122,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11457,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL623123,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11458,Rattus norvegicus,50597,,Muscle tissue,1,A,2385.0,,,CHEMBL623124,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11459,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623125,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11460,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623126,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11461,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623127,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11462,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623128,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11463,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623129,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11464,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623130,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11465,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623131,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11466,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623132,10116.0,,8684,,,N,1,Intermediate,BAO_0000218
11467,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL623133,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11468,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623134,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11469,Rattus norvegicus,50597,,,1,A,,,,CHEMBL874389,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11470,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623135,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11471,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623136,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11472,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623137,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11473,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623138,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11474,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL623139,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11475,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL623140,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11476,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL623141,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11477,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL623142,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11478,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623143,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11479,Mus musculus,50594,,Urine,1,A,1088.0,,,CHEMBL623144,10090.0,,14571,,,N,1,Intermediate,BAO_0000218
11480,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL623405,10116.0,,14571,,,N,1,Intermediate,BAO_0000218
11481,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624074,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11482,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624075,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11483,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624076,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11484,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624077,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11485,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624078,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11486,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL624079,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11487,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL624261,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11488,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624262,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11489,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624263,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11490,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624264,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11491,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624265,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11492,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624266,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11493,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624267,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11494,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624268,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11495,Rattus norvegicus,50597,,,1,A,,,,CHEMBL875227,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11496,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL624269,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11497,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL624270,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11498,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624271,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11499,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624272,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11500,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624273,10116.0,,8319,,,N,1,Intermediate,BAO_0000218
11501,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL624274,10116.0,,12064,,,N,1,Intermediate,BAO_0000218
11502,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL624275,10116.0,,12064,,,N,1,Intermediate,BAO_0000218
11503,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL624276,10116.0,,12064,,,N,1,Intermediate,BAO_0000218
11504,Rattus norvegicus,50597,,Urine,1,A,1088.0,,,CHEMBL624277,10116.0,,12038,,,N,1,Intermediate,BAO_0000218
11505,,22224,,,1,A,,,,CHEMBL624278,,,14314,,,U,0,Autocuration,BAO_0000019
11506,,22224,,,1,A,,,,CHEMBL624279,,,14314,,,U,0,Autocuration,BAO_0000019
11507,Rattus norvegicus,50597,,Feces,1,A,1988.0,,,CHEMBL624280,10116.0,,11488,,,N,1,Intermediate,BAO_0000218
11508,Rattus norvegicus,50597,,Feces,1,A,1988.0,,,CHEMBL624281,10116.0,,11488,,,N,1,Intermediate,BAO_0000218
11509,Rattus norvegicus,50597,,Feces,1,A,1988.0,,,CHEMBL622933,10116.0,,11488,,,N,1,Intermediate,BAO_0000218
11510,Rattus norvegicus,50597,,Feces,1,A,1988.0,,,CHEMBL622934,10116.0,,11488,,,N,1,Intermediate,BAO_0000218
11511,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL622935,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11512,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL622936,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11513,Rattus norvegicus,50597,,Liver,1,A,2107.0,,,CHEMBL875228,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11514,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL622937,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11515,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL622938,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11516,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL619736,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11517,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625117,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11518,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625118,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11519,Rattus norvegicus,50597,,Lung,1,A,2048.0,,,CHEMBL625119,10116.0,,8829,,,N,1,Intermediate,BAO_0000218
11520,Rattus norvegicus,50597,,Cerebellum,1,A,2037.0,,,CHEMBL625120,10116.0,,14972,,,N,1,Intermediate,BAO_0000218
11521,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625121,10116.0,,14972,,,N,1,Intermediate,BAO_0000218
11522,Rattus norvegicus,50597,,Thalamus,1,A,10000006.0,,,CHEMBL625122,10116.0,,14972,,,N,1,Intermediate,BAO_0000218
