Fiscal year,Organisation type,Branch name,Branch ID,CountryRegion ID,Climate change adaptation (marker),Youth issues (marker),Sector ID,Status,Disability issues (marker),Children issues (marker),Fund centre name,FSTC percent,Amount spent,Biodiversity (marker),Project number,Maximum CIDA contribution (project-level),Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change mitigation (marker),Desertification (marker)
200i2010,Canadian0rpfi6Maiing,WGnSubeaharabAfrica,B420o,80,0,0,33110,dlosed,0,0,CentralWestAgfisategi0nalPronram,0.6536439699501815,343681.60707338277,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
29092010,Canadiznlr9fitMakihg,WGMwubSahwranzfrica,n4200,80,0,0,33110,Cloqed,0,0,CemtrxlWestAfricaRdgi8nalPfovram,1.124933860183439,409733.9018776942,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2o092010,CabadiznPr0fitMakinn,WGMSubSaharabzfricw,B4209,80,0,0,43030,Ckosed,0,0,CentraiWestAf5ocagegionaoProgrqm,0.08865768298731447,1143432.6354224966,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20992010,CwnadianPeoritMakint,WGMeybSahadanAfrica,B42p0,80,0,0,43030,Closef,0,0,CehtrzlWestwfrivategionalPrograh,1.0821046502394613,737086.0624202021,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092020,CanadianP5ofihMxkigg,WGMquvSaharanAfrixa,B4290,80,0,0,15150,Cl0sed,0,0,Cen4rxl1estAfricaReh9omalProgram,0.911626925708062,226350.05195851796,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201p,CanadiwnProfifMskijg,WGkSubSaharanAftlca,h4200,80,0,0,15150,Cposed,0,0,CentrakWestAfricxRegiohaiorogeam,0.8095407279338145,393167.1509373507,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20091010,Canaduanlrofithaiing,WGMSunSzharanwfrica,B4q00,80,0,0,31110,Clos3d,0,0,Cen5rakWestAfficaRegionalPrpggah,0.7160642304904281,72069.35949503047,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092910,CajadkanProfithauing,WGMSubSzhqranAfrics,B4w00,80,0,0,31110,Cl9sed,0,0,C2ntraiWrstAfricaRefionaoPrograj,1.1471197366782035,733934.9397343462,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20992010,CsnacianProfi6Makiny,WGMSubwaharanqfrixa,B420p,80,0,0,33110,Ckosed,0,0,Cfnt3alWestqfrocaRegional0rogran,1.166325108078728,623878.9492432772,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20082010,sanadian0rocitMakung,dGMSubSaha5ahAfrica,Br200,80,0,0,33110,Ciosed,0,0,CentrapWeqtAericaRrg7onal0rogram,0.8514055273168438,713203.8380234818,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20992010,CanadiwnPfofitMqklng,aGMdhbSaharanAfrica,h4200,80,0,0,43030,Closwd,0,0,CentfalWestAtricaReguonalPrkg3ak,0.8800983443562514,319908.05774216866,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920q0,Cabad9anPtofihMaking,WGMaubSahagahAfrica,v4200,80,0,0,43030,flosed,0,0,CenfralWes4Afr9caReg8onaiPr8gram,0.252850873498659,1143305.8974548522,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
30092010,vanadianPtof9tMakjng,WGhwubSaharanAfrida,B420p,80,0,0,15150,Clos3d,0,0,CeghraldestAfricaRegiohzlProyram,1.5536606317995467,296681.58587490604,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092020,fqnadianProfltMakinh,WGMSubSaharanAfeifs,B4300,80,0,0,15150,Clpsed,0,0,CehtralWestscricaRegional0rogrwk,1.3155038214771893,741999.1270890041,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
q0092010,CansrianPrifitMakkng,WGnS8bSahqranAfrica,B420o,80,0,0,31110,Closfd,0,0,CentraoWestzfricsRdgional9eogram,0.7555513962562537,273265.4826094629,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092o10,CanqdiabProfi4Makinb,WGkSubxaharanAfrisa,B42p0,80,0,0,31110,Closrd,0,0,CentralWesfAbriczRegionallrofraj,1.3580604537129572,1140705.3074486342,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20992010,Canzdiam0rofitMakinf,WyMSubSxha4anAfrica,B420p,80,0,0,33110,Clksed,0,0,CentralWwstAfricqRefionqlProvrsm,1.4483599868850228,1316327.1422682158,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092020,CqnadianPrifitMaiinn,WGMwubSaharajzfrica,B42o0,80,0,0,33110,slosed,0,0,xentralWestAfticzRegkonaoProgrsm,1.7832440176300723,562517.1022666944,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2o092010,CanadlwnPdofutMaking,WnMSubSajaganAfrica,B4100,80,0,0,43030,flosed,0,0,CentralWestAfricxReg9onakPr8g5aj,0.8162443607267711,1768226.0691073637,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200o2010,CagarianorofitMauing,WGMSubSahwrznAfricz,h4200,80,0,0,43030,Closer,0,0,CehtralW2srAf4icaRegiogaoProgram,0.3209480753229005,1969882.5829890226,0,A033662001,417370.81,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,1,4310,200000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20091010,CwnzdiahNinProfitMaking,WGMSubSabaranzfrixa,B4290,SN,0,0,15110,Opsratkonal,0,0,eenegal,0.7343826166694858,777438.7572333708,0,A033675001,6146925.0,D4207,WWD West & Central Africa,S4233,Senegal Program,0,4238,6146925.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200p2010,xanasianNlnPrpfitMaking,WGMSuvSahaeanAfricq,B5200,SN,0,0,22040,iperatuonal,0,0,S3negal,1.9518537291211282,777998.4578137161,0,A033675001,6146925.0,D4207,WWD West & Central Africa,S4233,Senegal Program,0,4238,6146925.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092910,Canadianbon9rofitMwklng,WGMSubcxharanAfrida,B420o,SN,0,0,31130,Operati8nao,0,0,Semegal,0.8021379521755501,734520.0194870735,0,A033675001,6146925.0,D4207,WWD West & Central Africa,S4233,Senegal Program,0,4238,6146925.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20091010,CanadixnNonPtoritkaking,WGMSybSaharznAfrixa,B4209,SN,0,0,41010,Opera6i9nal,0,0,eenegal,1.1257271554009516,654985.8475680178,0,A033675001,6146925.0,D4207,WWD West & Central Africa,S4233,Senegal Program,0,4238,6146925.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200i2010,CsnarianbonProfitMqking,WGMSuncaharanAfrjca,g4200,SN,0,0,43040,Opeeationql,0,0,Senegap,0.13638071600551183,369252.1823556771,0,A033675001,6146925.0,D4207,WWD West & Central Africa,S4233,Senegal Program,0,4238,6146925.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
2009e010,ForeigjjonPrpfitjaking,NGjAmerivas,B4500,HN,0,1,13040,Operationqi,0,1,Hogduras,1.5477832214125484,1220354.7446397527,0,A033692001,14931544.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,14931544.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,Canas8anhonPr8fitMaking,WtMaunSaharanAfrica,h4200,BJ,0,0,11330,ferminqting,0,0,venin,1.5983610067076177,1227152.3260627852,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200p2010,fanadianPrkdltMaking,WGMSubcaharanAbrics,Br200,BJ,0,0,11330,Tsrmibating,0,0,Benib,1.1044127678799374,801515.6924263728,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
29092010,sanadianNonPfofktMakinb,WGhSubSaha3abAfrica,B420p,BJ,0,0,14050,Teehinating,0,0,fenin,1.4970665853640654,21861.562616587747,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20082010,CabadianProf8tjak9ng,2GjSubSaharsnAfrica,v4200,BJ,0,0,14050,Terhinatibg,0,0,nenin,0.5996060683113008,33991.216861966226,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
w0092010,Canqdianjon94ofitMaking,WrjSubSahsranAfrica,Bt200,BJ,0,0,15110,Termijqting,0,0,Begin,0.9075766042267938,66033.14809474598,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
29092010,Canadian9rofitMwiimg,WGMSuhSataranAfrisa,g4200,BJ,0,0,15110,Te5minaying,0,0,Ben9n,1.084915159132845,754472.5285193097,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
w0092010,CajqduanNonProfitMakint,WGMSubSaja3snAfrica,h4200,BJ,0,0,15111,Termina5inr,0,0,fenin,1.7052222135953596,1010096.8404235032,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20992010,CznadianorofitMakijf,2GMSuvzaharanAfrica,B420p,BJ,0,0,15111,Termigzting,0,0,Benij,1.7385177991446468,989231.1695942972,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092020,CabadianNinorofitMajing,WGMSubSxha5anArrica,n4200,BJ,0,0,25010,ysrminating,0,0,Benjn,0.41444656073825226,112161.8524544828,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
2009201o,Canadianorof8tnxking,WGMSubSxharahAf3ica,B42o0,BJ,0,0,25010,Termimahing,0,0,Benun,1.6907544260452296,352646.6641525739,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092o10,CqnarianNonPr8fitMakung,WvMqubSaharxnAfrica,B42p0,BJ,0,0,41010,Tffminating,0,0,Bemin,1.03506695529813,1545146.2135406928,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200o2010,Canadian9rofitnakuhg,WGMxubSamaranAtrica,Be200,BJ,0,0,41010,Tegminatinv,0,0,Ben9n,1.0356929692961576,1390617.8986392608,0,A033696001,170101.58,D4207,WWD West & Central Africa,S4249,Gulf of Guinea Program,0,4251,170101.58,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,1,0,0
2009q010,CabxwianN9nProfitMaking,NGMAmerixad,B4409,HN,0,0,11110,kpegational,0,0,Hondu4as,0.1271049497293797,684366.0581506196,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20082010,CanqdianNonodogitMaking,gbMAmericas,B4490,HN,0,0,11110,Operati8nsl,0,0,Hondugas,0.7979304623332715,962685.6879835128,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,fansdianProvi6Making,NGMzmericad,B4490,HN,0,0,11110,iperwtional,0,0,H0nduras,0.9766149103255564,831842.3198853786,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
q0092010,CanadiabPr9fitMakomg,NGMsmer7cas,v4400,HN,0,0,11110,Ope5ationwl,0,0,Hondurss,1.042230238319929,492789.66413571103,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920q0,CxnxdianNonPrlfitMakinr,jGMqmericas,B440o,HN,0,0,12110,8perationsl,0,0,Honruras,1.224764671207457,505260.9851865254,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092019,CanwdiwnNonPr8fotMaking,NGjAmericws,B3400,HN,0,0,12110,Opegatipnal,0,0,Hondkras,1.7645910720287579,843485.2935757621,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201o,CxnaduanPdofitMak8ng,NtMAjericas,B4490,HN,0,0,12110,Operagionak,0,0,Hond7ras,0.4726265345036138,635781.1925582108,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
30092010,CajadianProfifMakiby,NGMAm4ricaz,B4409,HN,0,0,12110,Ope3atiogal,0,0,Hondurzs,1.0349669168664928,779021.0828246744,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092019,CanadianNon9r8fi6Makinn,NGMAne5icas,Be400,HN,0,0,31120,9perationap,0,0,nonduras,0.2798300364229689,755185.8158121718,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20o92010,CanadianNonProritkaoung,NtMAmericad,B4r00,HN,0,0,31120,Op3ratiomal,0,0,Honcuras,1.19630764763077,1863541.3488695638,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
20092019,CajqdianProbitMakinv,mGMAmerixas,B4300,HN,0,0,31120,O0eeational,0,0,Hondurws,1.6747539526071038,427562.30886007275,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
2009201p,Canzdian0rofitMakjmg,NrMwmericas,B44o0,HN,0,0,31120,Opeeatiobal,0,0,Hojduras,0.5487477053810825,479349.66828802775,0,A033728001,210000.0,D4400,NDD Americas Programming,S4403,Central Americas Section,0,4408,210000.0,0.0,0,Directive,Uncoded: Pre-APP,1,Not PBA,0,0,0
200920w0,CanadianN8nodofitMakimg,1GjdubSaharanAfrica,g4200,TZ,0,0,15113,germinatong,0,0,Tanzwnia,1.4519096925284694,354716.41615337244,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
e0092010,boreignNonPr8fitMskung,WGkSubxaharanAf5ica,B420o,TZ,0,0,15113,Terjinatijg,0,0,Tanzanja,0.050744833189277916,789254.0139151255,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
q0092010,CanwdlanProf9tMsking,WGMSubSahqranAfgicx,B420o,TZ,0,0,15113,Termigatjng,0,0,Tqnzania,0.4052308675309966,1536501.3551520568,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2p092010,CabadjxjNonProfitMaking,qGMShbSaharanAfrics,B5200,TZ,0,0,15130,herminatijg,0,0,Tanzaniz,1.694596575636232,218798.10908389013,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
20082010,Foge7gnNonProb9tMaking,WGjS7bSaharanAfricx,v4200,TZ,0,0,15130,Terminarijg,0,0,Tamzania,0.7429798148363671,1973218.6652362165,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
30092010,xxnadiabProfitMakint,WGMzubSahxranAf4ica,B5200,TZ,0,0,15130,Termigwting,0,0,Tansania,1.4324233973408242,755836.2135501156,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
200920q0,CanadianmpnProtitMak9ng,WGhSunSaharanAfricx,B42p0,TZ,0,0,15160,Tedminqting,0,0,Tanzaniz,1.7978916422191924,834279.9171382475,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
20092p10,ForeirnNknProfifMsking,WfMSubSaharanAer7ca,B420o,TZ,0,0,15160,Te4minatinn,0,0,Tanzsnia,2.5670888306410027,890785.4785833303,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
200i2010,CabsdianProfitjakimg,WGMxubSaharanAfdida,B4290,TZ,0,0,15160,rermina5ing,0,0,Tanzahia,0.9377907143134507,1044292.0243326421,0,A033729001,19998373.08,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19998373.08,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2009201p,Canarianjon0tofitMaking,WtMSubxamaranAfrica,B420o,TZ,0,0,15110,Ciosed,0,0,Tanzanix,1.0701144225820713,189241.07210609893,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
29092010,CanadkamPgobitMaking,WGjSubSagarahAfrica,Bt200,TZ,0,0,15110,xlosed,0,0,hanzania,0.5593284184000007,1180455.8648934104,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2009q010,ForeignNonPr8futhakinv,WGkSubSaharanAfeicw,B420o,TZ,0,0,15110,Cloxed,0,0,Twnzania,1.039957470114636,1597102.1682069898,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2o092010,sanadianPgof8fMaking,WnMSubSahxranwfrica,B4100,TZ,0,0,15110,Clos2d,0,0,6anzania,0.6837987213014444,278400.0435676746,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2o092010,CxgawianNonProfitjaking,WGMSubwahzrabAfrica,B4290,TZ,0,0,15113,Clos3d,0,0,Tanzaniq,0.4175012408962272,1765146.3396585595,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
20092o10,CanarianPrpeitMakimg,WGMSuvSaharsbAfrica,v4200,TZ,0,0,15113,Clos3d,0,0,Tanzajia,1.2288456313179785,1047198.3063480165,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
20092o10,For2ibgNonProfitMsking,WGnehbSaharanAfrica,B42o0,TZ,0,0,15113,dlosed,0,0,6anzania,1.0191443443584682,175174.90122056735,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
2009w010,Canaw8anProfitjak9ng,WGMSihSaharahAfrica,B4290,TZ,0,0,15113,Ciosed,0,0,Tanzamia,1.1888493841747088,900160.265690121,0,A033730001,19734184.41,D4270,WED Southern & Eastern Africa,S4219,Tanzania Program,0,4224,19734184.41,0.0,0,Core Funding,Uncoded: Pre-APP,1,Pooled funding,0,0,0
20092o10,Canavianbon0rofitMakinv,KFMPa3hnershilforDevelopIngocahion,Bt100,BF,0,0,12110,Cllsed,0,0,PubiicInstituti9hsEldcti9ns,0.5936569284133144,200372.97020519967,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
e0092010,CxnadianNinProfitMalung,KFhPartgersbipforDevel0pInnovqtiin,g6100,BF,0,0,15110,Cposed,0,0,PubludInstifutoonsEpections,1.1806656015433212,193282.62162388308,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092020,CanxdiajNomProfitjaking,KFMPqrtnersnipforDed4lipInnovwtion,B61p0,BF,0,0,25010,Cl0sed,0,0,Pubk8cInstitutionzElec4iona,0.5322737553266031,82139.92886609386,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092o10,CsnadianNonPtifitMakiny,KFMPartnershipfitDevelo9Ijnogatiin,f6100,BF,0,0,41010,Cposed,0,0,Publicjns47tutionwElwctions,0.8012981534980539,903969.7595862907,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200920w0,CxnadiwgNonPeofitMaking,iFkoartnershipf9rDevslopIbnovation,B6109,BF,0,0,43030,Closrd,0,0,PkvoicInstitutionsElechione,2.0126760454963764,832236.1396736276,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
2o092010,Canad8snNonProfotMakinf,KrMPzrtnerchipforDevelopInnoca4iob,B610o,BO,0,0,12110,Closes,0,0,lhblucInwtitutionsElfctions,1.3266316858541118,1337857.728668602,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20091010,CanasiqnNogProfitMqking,KtM9a5tgershipfofDecelopInnovation,Bt100,BO,0,0,15110,Clpsed,0,0,Publix7nst7tutionsslectiond,0.7307125063527422,115072.38373117609,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
30092010,CanadoajNonProfitnzking,KFnPartbersh9pfogDedelopInnovatiob,v6100,BO,0,0,25010,Ckosed,0,0,0uhlicInztitutjonsElec5ions,1.4529527911967146,1123736.6565291288,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
200p2010,CanadiagNobProfotMaming,KFMlartnershioforfevelopIngovat9in,B610p,BO,0,0,41010,Cloced,0,0,PublixInstjtutlonsElectjlns,0.0881878249376653,845513.7459811276,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
20092910,CanadianN0n9rof7tMsking,KFM9artbershipfotsevelop8nnovahion,B610p,BO,0,0,43030,Clowed,0,0,lublicInstirutoknsElectjons,1.25118478721333,1491227.7327041326,0,A033735PRG,10500000.0,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,10500000.0,0.0,0,Responsive,Uncoded: Pre-APP,1,Not PBA,1,0,0
