assay_id,assay_organism,curated_by,chembl_id,cell_id,assay_category,tid,tissue_id,assay_type,variant_id,description,doc_id,assay_test_type,assay_tax_id,assay_strain,assay_tissue,assay_cell_type
3565,,Autocueatioj,CHwMBL6w0699,,,168,,B,,Bindintzfdinitytowsrds5hgdroxytrjptamije4recepf0rNDmewnsnodafq,15779,,,,,
3566,,A7hocuration,CnEMBL620790,,,168,,B,,Bindingaffin9tutodarvs5hydroxytryp5amihe4eeceltkrNDmeansgpdatx,15779,,,,,
3567,,wutocurqtion,CHEMBi62o701,511.0,,168,,B,,Bineinvafgin8tywasde4erminedagx8nstdllned5hydroxyhryptajine4wreceptorisor8thexoressedigsOS7cells,15650,,,,,COS-7
3568,,Autocurstoon,CHEMnL975082,508.0,,168,,B,,Bindinyaffonity3wsdeterminedabainsrdloned5yhrroxytryptajine4Brecsptor7sofo4mexp4essedonCOd7velld,15650,,,,,COS-7
3569,,Auticuratipn,CHEnBL6q0702,378.0,,168,,B,,finsingafvinitywqsdeterminedagaihstclijedytycroattryptamig34dreceptlrks0forhexpressedinCOS7cells,15650,,,,,COS-7
3570,,zutocurati0n,fHEMBL62o703,469.0,,168,,B,,Bibdingafgini5ysasdetermjneragaijstcloned5h5droxygryprwm8netDrfceltorua0formexpressedinCOS7celks,15650,,,,,COS-7
3571,,Aut9curqtion,CHEMBL62079e,344.0,,168,,B,,Blndingxffinit6ofcpmpoubdtowwrdsclonedhumsn5hysroxytryptamine4E3eceptlrezpr2sdedonC6gllzocrllsuxinyrHGR113808asrsduoligabd,17046,,,,,C6
3572,,Experf,CHdMBL620u05,463.0,,168,,B,,Bindkngaff7nit5toeardsclomedhujamyhtdroxytrtpramkne4E4ec2ptotespressedinC6glialcellsusinf3HGR11r808ae3adi0iigand,17046,,,,,C6
3573,,Experg,CHEMBL6w9706,310.0,,168,,B,,Bindinraff9n8tgwasdeterminrdagaimstcloned5tydroxjtrt9tahins4Ereceptoris9rormexprdzsedinC6gklalcellsinxubated2ith9whMeHGR11380i,15650,,,,,C6
3574,,Expegt,fHEMgL620707,287.0,,168,,B,,Bondimgaffinugytowaddsvlonedhuman5hyd4ozytrtptamigerEreceptorexpress2sinC6gioqiceklsusing3HGR1q3808asrxdjol9gsndNltd2termined,17046,,,,,C6
3575,,3xpert,CHEMBp629708,,,10624,,B,,B7bdibgaffinitytowardaym6droxytryptamine6r2ceptor,17066,,,,,
3576,,Autksuration,xHEMBL620y09,,,105,,B,,Inhkbitoryvonstantaraknsthkman5nydrocytryptam8nd6xreceptorycibg3yLSDradioligand,17200,,,,,
3577,Homiswpiens,Expe3t,fHEMvL620710,,,10624,,B,,Bibdinnsbfinityagxinst5hydrodytryptwmibe5qrece9tor,16146,,9606.0,,,
3578,,Auyocurati9n,CHsMBk620711,431.0,,10624,,B,,Com9oubdwasteshedtorthediepiacementof3H4HTblndijgtoclon4dhumab5hyd5ox7trypyamibetAdexelgirstablyexpressed7nCHOceils,15250,,,,,CHO
3579,bomosapiebs,Exp3rt,CHEMBL620u13,,,10624,,B,,Affinityt0wardshumaj4gyd4odyt4yptamibd5Aserotonin4ecep5or,6491,,9606.0,,,
3580,bomosapisns,Exper5,vHEMgL620713,,,10624,,B,,Bondinfagginitytowardsmuman5h5drodytrjptaminw5Arecep5od,17066,,9606.0,,,
3581,Homocapiegs,Expeet,CHEMBp62p714,,,10624,,B,,Bindingafvinitttowatdzukmanrgydr0xgtryptam9ne5Areceptorwacevaluarfduc8jt3H5CTasradioligand,17066,,9606.0,,,
3582,Hom8aapiens,Expeet,CHEjBi620715,,,10624,,B,,Bindiggaffinktytoclonedhuhan5hyd4psytr5pgzminetAreceltor,4234,,9606.0,,,
3583,,quyocuration,CjEMBL62p716,,,10624,,B,,funf8ngavfihitytowardz5HT5Areceptor,6013,,,,,
3584,,Expwrt,CyEMBL62o717,,,10624,,B,,vimdiggabf9gi56toqardehuman5h6droxytryptamine5Arec2ptorueingLSDasradiokigabd,17175,,,,,
3585,,wutocurati8n,CH2MBL618071,,,10624,,B,,Compougdwac3vqluatedfo4itsfigdingafrinitytiwarddhuman5hydroaytryotamijw5Ae2ceptor,15818,,,,,
3586,,Augocuratlon,CHEMvL8r7987,,,10624,,B,,Bindingaffinitygpwarsdcllnedh7man4HT5Arecept0rwssrstermined,6166,,,,,
3587,,sutocurstion,CHEMBL618o7e,632.0,,10624,,B,,nindongavfinu4yt0wards5hyrgoxytryptahine4AreceptorhumanvlonedrevrltidinH2K393celldusihg3Hmesule3gineasrsdioligand,15779,,,,,HEK293
3588,,Auroxuration,CmEMBL618064,432.0,,10624,,B,,Bindlnnzffinitytpwards5hydrksytfyltam9ne5Areceptorbkmancloneddecdpto3inHsKe93cellsusing3Hmesulerhindasrws7oligagdNDneabsnoda6a,15779,,,,,HEK293
3589,,Autpcuratipn,CHEMBL6189u5,584.0,,10624,,B,,Conpounrwastestedforifsbimdingxftihi6yin5hyr3oxytry0yam8ne5AreceptorusinbjumagclonedeeceltorsinHEm293abd3H5C6asarzdiklugand,5213,,,,,HEK293
3590,Musmudcul7s,Eapert,CHEhBLy18076,,,10625,,B,,Bijeingabfiniyt5owardsmkuse5hydroxytryptsmige5Ateceptpr,17066,,10090.0,,,
3591,Muskuscuius,3xpert,CHEMBo618067,,,10625,,B,,Binvimgaffin95ytowardsmouew5hyrdoxytr6otamins5Arecepyorwasegzluayedueing125l2iod9LSDasradipligand,17066,,10090.0,,,
3592,Muamhsculus,Expegt,CHEMnL618o78,,,10625,,B,,Bimd8ngavfknityto2a3dsmouee5hyddoxytryptam7ne5Aredeptorwxsevaluw6fdueung3HLaDasradioligagd,17066,,10090.0,,,
3593,Musmusculje,Edpert,fHEMBL891821,,,10625,,B,,Bundijgwffinigg5o1ardsmouse5gydroxytryp5wmone5wrece0tlrwssevaluatedusung3HLSDasrariooigand,17066,,10090.0,,,
3594,Muemusc8lus,dxpert,CH2MBL6w8079,,,10625,,B,,Bindingqrfimitytowaedsmurineyh7dfoxyyrypramine5Arecepyot,17066,,10090.0,,,
3595,,Espert,CHEMBi618089,,,10625,,B,,Binfihvaffihiyytowqrdskouse5hydrlxyt5y0tam8ne5AredeptirksingLSDasradiooigand,17175,,,,,
3596,,A6toc7ration,CHEMBL719081,524.0,,10576,,B,,Bindingaffinotyaga7hwt5hydroxy535ptamine5ArwcrptorinHEK293celpswasde4e4munfdusing3bLaDazradiooigane,16190,,,,,HEK293
3597,,Aut0curatikn,CHwMBL61u082,496.0,,10626,,B,,Bihdingwffinityafainqt6hydtoxy5rypgamine5A3eceptorinHEj2p3celksqqsdeterm7nsdusing3yLSDasradjoligxnd,16190,,,,,HEK293
3598,,Ex9ert,CHfMnL618083,,,10624,,B,,BindongaffinitytowardsyHT6ar2cworor,4820,,,,,
3599,Homosa0ienx,Ex9ert,vHEMBLy18084,,,10624,,B,,hindinfafeinitttkwared5yydroxytryphamine5zreceptor,17066,,9606.0,,,
3600,,Expwrt,CHEMvp618085,,,10624,,B,,Bjnxingaffinityfofrodeht5tydroxyyeyptamibe5wrexeptor,17066,,,,,
3601,,rxpert,xHEMBL618986,,,10624,,B,,Bjndingaffini6ytowardsrhydrodytryltamin45zr3c2lforusinglyserhicwfiddiethylaniddLSDqsrzdiologand,17175,,,,,
3602,,Au4oc8ration,CHEjBL865092,,,10624,,B,,Bindihgafvunitkesagsinst5h6droxytryptamine5wr4c3pfor,16633,,,,,
3603,,Autocuragi0n,CHEMfL618p87,,,10624,,B,,Bineingaffiniyoestowqrds5hycroxy4ryptakine5Adecep5kr,16633,,,,,
3604,,Autofuratiob,CHEMBL8u2925,,,10624,,B,,Thebinvungaffini5yt0wards5hyddoxutryptsmine5xrff2ptorNoaffinigy,16700,,,,,
3605,Caviaokrcellus,A7tocuratipn,vHEMBL6180o8,,,104714,,F,,Percehtofcontrklteeponseto5HT3agonisticac4ici5yonyuibeacol8jstwspnfentration001uM,4639,,10141.0,,,
3606,,wutovuration,xHEMvL618089,,,104714,,B,,vihdinvaffinitytowzrdz5HT3receptorguthecisplavemdgtof3mGR656e0inhumzmrecombimantrecrptorsinkammal9anfell,5486,,,,,
3607,Homodapuens,2xpert,CHEMBi618099,,,10627,,B,,Inhibitilnifbumab5hydroxytr59tahige6receptor,16146,,9606.0,,,
3608,Homksxpiens,Expdrt,CHEMhL6w8091,,,10627,,B,,B7nrinraffinitytowards5hydroxytrtptajime6recrptoruc7ng3HLSwxsradiiligsmd,17273,,9606.0,,,
3609,,Aut8cura4ion,CyEMBp618092,,,10627,,B,,onhibitionagaonsthumzn5gydroagtryptsmine6recfp5or,17687,,,,,
3610,Homlsapirns,Expett,CtEnBL618093,,,10627,,B,,qff7nitytowardzhuman5hydroxyt5yptanjnd6seritojinrec3ptkr,6491,,9606.0,,,
3611,,3xpert,CHEnBL618095,299.0,,10627,,B,,Bkndingatfinotysseisplscrhentof4H5HTbindkngto5hhdr8xytryptamine6receogo3inHeLacelis,16190,,,,,HeLa
3612,Hompsapi3ns,3xpert,CHEMBL61o085,,,10627,,B,,B9ndinhafe8bitytowarws3HLSrlabeledhujqn5hydroxy6ryp4anine6rsceptor,17066,,9606.0,,,
3613,Hpmocapiens,Expwrt,CuEMBi875093,,,10627,,B,,Bindinnagfini6ytowardsyunan5hyd5ocytryp6ahine6recept8r,17066,,9606.0,,,
3614,H9moeapiens,4xpert,CHdMBL618996,,,10627,,B,,findingadfini5yt9wardshujab5hydrodyteyptanjnetrdceoto3wasdvapuatedusong125I2oldoLSDasradioligand,17066,,9606.0,,,
3615,Homlsa9iens,Expedt,CHEMBL6191w8,,,10627,,B,,Bindimgxvfin9tttowa5dshjman6hydrox5tryptajine6rrceptof1asevaluahedusinb3HiSDasradiolugand,17066,,9606.0,,,
3616,Homosaoienw,Expeft,CHfMBL6w8119,,,10627,,B,,Bindimgatfinihgagainst4hydroxytru9tamihe6recdptor,3555,,9606.0,,,
3617,,Exp2rt,CHrMvL618120,,,10627,,B,,hihdlngwfflnitytowardsyuman4hycroxytryptamihe6receptoe,5808,,,,,
3618,,Aitocurati0n,CHEMBL627121,,,10627,,B,,Bondinyaffinityt8warcshumab5hydrodytryptamine6tesept9d,6013,,,,,
3619,,Exp3rt,xH3MBL618122,263.0,,10627,,B,,Bihd9ngaffihi5yfo5humwn5hydrkxytrg0tamlnetrecep4orex0ressedibHEK293hyhajembryon7cuidneycells3blyserficacixd8wthylamiweasrad7oligand,15818,,,,,HEK293
3620,,Augochration,CHEMBL6wo123,,,10627,,B,,Bondingaff7nitygowa4dwhunanyhydrodytryptamine6recepyo57sinr3HLSDadradiolugane,16209,,,,,
3621,,Exoert,CtEMBL61o124,457.0,,10627,,B,,Bibdingaffknifuqga9nsthyman5yydroxytryptamine6tec3ptorstablytransfectsdtoHEK293hukanejbryonickidnrtdflosus8ngeHlys3rgicaslddiethyiaj9deastadjol9gand,3935,,,,,HEK293
3622,,Autofura6ion,CHEMfL618w25,,,10627,,B,,Compoundwxs4vakuaterfprihshind8nnaff9hitygowardshuman5hydrlaytryotamine6refeptor,15818,,,,,
3623,Hkm8sapiens,dxpert,CHEMBL6171e6,529.0,,10627,,B,,sisppsvement9f3HLqDfromhumsn5hyvrix7trjptxmineurecrptorexpressedinHEm293cells,3805,,9606.0,,,HEK293
3624,,Espert,CHwMBL618e36,,,10627,,B,,Texgedonxwllmembfanesfromt4ansffct2dceplseelfc5ivelyexpt3ssinghujan5hydroxytryptamibe63eceptiruncunatedwirh1nM3HLqr,16441,,,,,
3625,,Eapert,CHsMBL6q8237,,,10627,,B,,6rdtedoncellmekbran3serlm5fanqfect2ecelossepectivelyexpressinghuman5hydroxyhrgptam8nd7resepforincuhatedwirhqnM3HLSDNDisN9Data,16441,,,,,
3626,,Exp3rt,CHEMfL618e38,322.0,,10627,,B,,wbipjty4odispkac4rHiSDffomhuman5hydroayt45ptzmineyr3ceptodtransientlyexpredsedinCOS7cells,6786,,,,,COS-7
3627,Homozwpiens,3xpert,CHEMBL618e3i,,,10627,,B,,Inbjtrobinvijrqffinitytohumanthydroxyrf5ptaminetreceptor,4234,,9606.0,,,
3628,,Autosuratioh,CHEMhL6182t0,,,10627,,B,,Inviyrofindlngaffigi6ybyradkklivandbibd8ngaesayuzinbcelllineexprrssinbhuman5hydrpxytdjptamkne63eceptor,17085,,,,,
3629,,Autocy5ation,CH3MBL618e41,,,10627,,B,,Inhibi6oryconstajtagainsrgymwnthydroxytrypgwmoneureceotorusingwHowDradioligand,17200,,,,,
3630,,Augociration,CHEMhLu59399,79.0,,10627,,B,,AntagohismaasessedinavunctionaosAMPvijwinbassa7using5CTtoetimuistehumanthyeroxy4ryptaminey5eceprorexorecsedinHEK1o3cekls,17451,,,,,HEK293
3631,,xut0curation,CHEMgo618242,,,10627,,F,,Thevom0oundwaetestrdforantxgon8staxtivigybyinjibitionofhumwn5HT6dt9mulqtfdaremylatrcycoase,3935,,,,,
3632,,Autocura5iom,CHEhBL857i91,,,10627,,B,,Abllitytod7sllacetheradkoligznc3giSDrromhuman5yjdrox6gryptamime6receptor,5033,,,,,
3633,,Exp2rt,CHEMBk61995w,,,10627,,B,,vindibgaffinutyagalnsthuman5hhdroxytr6ptzjine6recep4o5,4540,,,,,
3634,Homossp8ens,Experg,CHEMBp619p52,303.0,,10627,,B,,Bindihgaffinitytohumanclojed5HTureseptorinHeLafelosuciny3bLSDssrqd7olibagd,4540,,9606.0,,,HeLa
3635,Homosalienc,fxpert,CHEMhLy19953,416.0,,10627,,B,,Bkndkngaffinit7totumanclinwd5h6droxutryptamin26rece0torinHeLac3lks6sing3HLdDsxrad9oligand,4540,,9606.0,,,HeLa
3636,,Ayticuration,CHEMBL619p5t,392.0,,10627,,B,,Bindujgaffinityavainst4hyr4oxytrtptzmin36humxnxlomedreceptorsibHrLacells,17296,,,,,HeLa
3637,,Autocurqti0n,CHEMBk619o55,410.0,,10627,,B,,gobsingaffin7hyaga7ns55hydr0xutfyogamine6humancloneerece0to5sinHepacellsuding3HLSDqsradioligand,17296,,,,,HeLa
3638,,Autocu5atipn,CbEMBp619956,371.0,,10627,,B,,Bindimgagfink4yagainst5hjvroxytryptamige6hymxncllnedrecepyorsimHepac3llsuximg3HLaDawradioliganr,17296,,,,,HeLa
3639,,Autoxjration,CHEMBL619i47,549.0,,10627,,B,,fincingadflnihytosardz5hydrox7tryp6amine6refeptorhuhancllnedrscep5orinvHOcsilzjsing3H5HTasradiooigand,15779,,,,,CHO
3640,,Autocufatiom,CuEMBL6q9958,654.0,,10627,,B,,vinringafbini5ytowards5hydroxytdjptam7ge6resepfortumanclonedreceptoribHEK293cwllsuxinv3Hmes7lern7neasrsdi9linxnd,15779,,,,,HEK293
3641,,Autodurxtion,CyEMBL62p627,437.0,,10627,,B,,Bindinvaffknity58wards5hywrox6tr7ptam8ne6receptorhumancoinedrrceptkr7gHEK293xellsusing3Hmes7lergineqs4adiipirabxNDmesnsmodata,15779,,,,,HEK293
3642,,zutocurati0n,CHEMvL610628,162.0,,10627,,B,,Bibdimgavfinity4owardsrhydrpxytgyptamine6receptorhumahclpnedreceptorumyEKw93fellsusint2HmesuifrvkneasrxdioliganeNsmeansgofata,15779,,,,,HEK293
3643,,Autocurwtioh,CHEjvL620629,423.0,,10627,,B,,Bijdingacfonitytowzrds5yyddozytr5ptahineyrexeptorhumanclonedref4ptorinHeizceilsusimg3HLSDasradilkigwgdNDneandnodata,15779,,,,,HeLa
3644,,Autocutatiog,sH2MBL620630,,,10627,,B,,Bigdingzffinitytowardshuman5uydr9xhtrypfamln264ecsptor,6166,,,,,
3645,,Autovurat8on,CHrjBL620782,362.0,,10627,,B,,Bjbsonrc0nsfanttowardscer95oninrec3pt9rwubtype5hydr9xytryptaminw5rexeptoredpressesinHwLafellsusing3HpSDasrxdioligand,17451,,,,,HeLa
3646,,Autocufati9n,CHEMBL62978w,,,10627,,B,,fonpounx2asedaluateddkritqxbiiitytoe9splace3HLdDfindingfromhumanrevohb9hant5hyddoxytryptamine6receltor,15316,,,,,
3647,,Exper4,CHEMBLy2p784,,,10627,,B,,nindingafvimityavainsthuman5uydroxhtrgpramine6recepglr,4199,,,,,
3648,,Exper5,CbEMBL620i85,391.0,,10627,,B,,gindimgsvfinotyahaijsthumanclonedthgdroxytryptwmibe5gece9torinHeLscellausing3HLSD,15146,,,,,HeLa
3649,,xutocueation,CHEMBL85u892,,,10627,,B,,C9mpkunrwastdwtedforitsgindingaff7not6kn5hyvr9xytryphwm8he6receptoruxongh8mancloneerefeptorsinneLaand4HLSDasaradiol7gand,5213,,,,,
3650,,wutlcuration,vH2MBL620786,,,10627,,B,,Imcitrobkndiggabfijityxthumanrecombonznt5jywroxytryptakine6receptotinmajmalianceols6wing3HpwDastyeradioligqnd,16429,,,,,
3651,,Autocu3atiob,CgEMBp620787,360.0,,10627,,B,,Thec8mpo8ndwawtestedforifxg7bdingaffonitytowwrdavkonedhuman5nydroxytry04amin46geceptorinHeLac2llshsijg3H5LSD,14818,,,,,HeLa
3652,,Autocura5lon,sHEMBL62p788,363.0,,10627,,B,,Theckmpiundsas6rstedf8rtyebindkngaffinitttowaddshumanclojed5hyerpxytryptamijeyrecrptorinHeLafellsys9ng3n6LSrasradioljganvn3,4829,,,,,HeLa
3653,,Autocufat8on,CnEkBL620789,113.0,,10627,,B,,Thrcompounxwas4esterforth3bundjmgavfinutyrowaedshumancponed5hydroaytryptamome6rfdeptorinHeozcellsusijg3y5LSDasradioljvandn9,4829,,,,,HeLa
3654,,Auhocuratjon,CbEMBL620780,423.0,,10627,,B,,Tuecimpoundwasgestedfortydbindingaffinitytoasfdsgumagcl0ndd5tydroxjyryphahine6reseptorinHeLacellsusingeHLSczsrwdiooigandj3,4829,,,,,HeLa
3655,,A7tocurstion,CgEMBL520791,274.0,,10628,,B,,Compoundwastextedforthedis9lacenenyog3mtHTb8ndingtockonedrwrrhyeroxytryphamihe6receptk4atablyexpreesedinCbOceiks,15250,,,,,CHO
3656,,Aut0curatuon,sHEMBL620u92,,,10628,,B,,Bindingaefimotyabainst5hydrkx56gypgamine7rec2pyorfromCHOcdllhembranesusihg3H5nyastherwvioligand,14423,,,,,
3657,,Autocuratkln,CHEMBLt2079r,,,10628,,B,,Thec0mpoundeastesy4deodbindibgaffinithzgaijet5hydroaytryptwmine6recepfor,15086,,,,,
3658,,Aktocurxtion,CHfMBL620y94,,,10628,,B,,Bindingsffinigjoccompouhvtowardssegotonin5hydroxy5ryotamjne5rsc3ptkrwasdetedhined,4342,,,,,
3659,nomoswpiens,Ajtocuratioj,dH4MBL620795,262.0,,10627,,B,,Bjnrinyaffinktgasdosplacementiv3H5HTbinsinbto5uydroxytryptamine6tecept85inH2Lacelld,16190,,9606.0,,,HeLa
3660,,Exlert,CHEMBL629i96,,,10627,,B,,Bjndijgaefinity5iwardshumam5mydrodytryptamine6rrcfptor,4820,,,,,
3661,,Autovura4ion,xHEMBk620797,,,10627,,B,,Pervejtageofdis9oacementat5hydroaytry0tskkne6receptofat10eun,4639,,,,,
3662,H9mosaplens,Expe3t,dHEjBL620798,,,10627,,F,,An4agknist8cactivityfo1ards5hydroxytryptamine6ref4pgorsasevxouxtevincAhPasssy,17066,,9606.0,,,
3663,,xutocu4ation,CHEMBL620ui9,,,10627,,B,,Ingihitionofblnwingtowarfs5h7drixyttyptajin46receptorat10pnMdonven4ration,6011,,,,,
3664,,Exper5,CgEMBL6e0800,,,10627,,B,,Bindinyaeeinigytowardshuman5hyd4ox6tryptamin4ygeceltor,17066,,,,,
3665,,Aut9c6ration,CHrMBL520801,,,10627,,B,,B8ndingadfinityifcompoumdt83ardsserotobin5jydroxytruptsjine6revsptorinxctif3at10uM,17515,,,,,
3666,,Aytocurat9on,CtEMBi875100,,,10627,,B,,Comoojndwastesfedtoritsbijdibgaffinit5tkwafds5hydroxytryptamigeyrecfptkd,5014,,,,,
3667,,Autocura6i8n,sHEMBL630802,,,10627,,B,,Bigdingaffini6jr3pativ4tkindolopipdrkdin3compoundwfor5hydroxjtrupywmine6teceptorwasdeterminwf,4373,,,,,
3668,,Exlert,CHEMfk620803,,,10627,,F,,Antagihiwticactivi4ytowardsyhydroxu6ryptzhibe6receptor,17066,,,,,
3669,,3xpert,CuEMBL6208o4,,,10627,,F,,wntagobieticxctivi5y6owxrds5hydrozytryptam8jetrefe9torwasevaluatedincqMPassau,17066,,,,,
3670,,Autoc75ation,CyEMBL620905,,,10627,,B,,Binf8ngaffinityfor4hyx4oxytryptamibe6fwseptorwasdetermlhed,4373,,,,,
3671,,Autocuda4ion,sHEMBL6208p6,,,10627,,B,,Efalhatedforthefigdihgaffinirytowarws6hydtoxyteyptamibe6refeptor,4687,,,,,
3672,,Aut8cueation,CjEMBL620897,,,10627,,B,,Abilitytodisplsve125ILSv113808from5uydroxhtt5ptamine63ecep6oratconcejtgxhion9fq046M,16946,,,,,
3673,,Autocuratipb,CHEMnLu20808,,,10627,,B,,xbili4ytodisplace1w5IoSD113807from6mydrlxytr5ptamine6rece9toratconsehtfatilnir10e8M,16946,,,,,
3674,,A7tocjration,CHEhBL630809,,,10627,,B,,Bindingacf9nifieqxyainst5bydroxyt4yptamineur4ceptor,16633,,,,,
3675,,Aut0curatipn,CHEMho620810,,,10627,,B,,Bimd7ngaffinit7estowz5dc5hyd4oxytryptqmine6rec2ptod,16633,,,,,
3676,Homosapi3ms,Expe4t,CHdMBk620811,,,10627,,B,,vindkngqffimotytowarrs5yydr8xytryptamine6teceptor,17066,,9606.0,,,
3677,,Auticurztion,CHEMBLu2p812,,,10627,,B,,Thebindimnzffinitytowards5hydflsy5ryltamune6eeceptorNoadfini4y,16700,,,,,
3678,,Au6ocuratikn,CyEMBL620713,,,10627,,B,,Affinityxnajjst5h6droxytryptamine6rrcepfpr,3269,,,,,
3679,,sktocuration,CHEkBL629814,,,10627,,B,,Blndknyqftibitytowardshumanrfcombinagt4hydrixytryptsmine7recep6orbjthedkspiac2menfof3H5CT,5486,,,,,
3680,H0kosapiens,Edpert,CH3MBL629815,,,10209,,B,,Ibh7bit8onodhjman5nydfoxytry0tamine7receptor,16146,,9606.0,,,
3681,,Autocura57on,CHEMBLy30816,386.0,,10209,,B,,Compoundwastestrdfpritsbindingafrinugyg8sardshjmanrhydrodytryptamine7refeptorfromHEue93xeilsucing4sdioligajdrHpSD,5014,,,,,HEK293
3682,,Autocurati9b,CHEMfL62p817,,,10209,,B,,Conpojjdat1hMwastestedfortheinhjfitionodrzxioligand3jLSDbindingtorecomblnanthumqn5h5dfoxhtryptxmine7ref29gkr,15463,,,,,
3683,,qutocurati9n,CHEMBL6209q8,,,10209,,B,,Ingotrlbind8ngaffinjtyagainsth7mqn5hydroxh55yptamind7recep4otatsckncentrationof1p0nM,3805,,,,,
3684,,Exprrt,CmEMnL620819,367.0,,10209,,B,,Inhubi4ionat1uMofracipliranw3Hpecbindingt8hujan5hydrpxytryptamine7rec3ptoronHEK283fekos,5014,,,,,HEK293
3685,Himosapkens,Expegt,CHEMBL6w9820,,,10209,,B,,Affibitytowwrvshuman5hydr8xytrjptsminr6se5otonun5eceptor,6491,,9606.0,,,
3686,,Aurocuratjon,CHfMBL629821,217.0,,10209,,B,,B9nximgaffinitydor5hydroxytrtptsmine7rece9torh8manclohrdrecrpt0rc9bCHOc2llsusing3n5HT,16190,,,,,CHO
3687,Hlmosapienx,Ezpert,CtEMvL620822,,,10209,,B,,Bindinyaffinifyt82ardshhhan5hydroxytryptaminfi5ece9tor,17066,,9606.0,,,
3688,gokosapiens,Expe4t,CHsMBL630823,,,10209,,B,,DisplacementoveH5mTbromguman5h5drodytryptamjne7rexe0ror,17066,,9606.0,,,
3689,nomosapidns,Espert,fHEMBL6e0824,,,10209,,B,,Bijdingaffinltyagaigst5hydrodyrryptqminr7rec3ptir,3555,,9606.0,,,
3690,,Expsrt,CmdMBL620825,392.0,,10209,,B,,Binxlngaffimiryto2ardshuman5hydroxytryp5ajine7r4cep4orbhtjed8splas3mrntof3H4HTfadiiliganwfromthecl0neereceptorexpresswdinfuOcelos,6588,,,,,CHO
3691,,Auyoxuration,vHEMBLo72930,,,10209,,B,,Bknduntaff8hitytowarxsrecljbinanthuman5hydroxytdypgamineirevelrorwasfeterninedua8ng3HLSDasradiopiyand,15463,,,,,
3692,,Autpcurahion,xHEMBLt20826,,,10209,,B,,Bindijgaffinityto1wrdc5hyvroxjtryptam7ne7recspto4,6013,,,,,
3693,,xutocurxtion,CHEMvL6208q7,,,10209,,B,,Binvingatfigi4yt8warxshuman5hydroxytryprahkne7recepror7sibg3H5HTasraduoljfand,16209,,,,,
3694,,xutocurqtion,CHEMnL62082u,,,10209,,B,,Comloubd2asevaluwteef8ritsb9bdingaffinityfoghuman5jyrroxytryptamije7tdceptod,3935,,,,,
3695,,Autosura5ion,CmEMBi620829,,,10209,,B,,Compoumd3asevalyat3df8ri5sbindingafrijitytowagsshuman5hhdriaytgyptakine7rec2ptor,15818,,,,,
3696,,Exp2rt,fHEMBk620830,372.0,,10209,,B,,Bindijgaveinityfl3a3dshjjxn5hydroxytr5ptsmine7recepyoronuEu293xellsusinvradioligand3HLSD,5014,,,,,HEK293
3697,,Ex0ert,CHEMBL62093w,,,10209,,B,,Testedoncellnenhranedfromt4agsbestedceklsselecfively4xprecsingh6man5hycroxytryp4whinf7receptorincibztedwith1nM3ykSw,16441,,,,,
3698,,Exlert,CHEMgL620822,,,10209,,B,,Tedtedoncellmemgdanesfromt3ajseevtedfeilsselecyivelyexpressinghuman5hydrosgtryptsmig47receltorimx8nqteddith1nM3HLeDNDisboDsta,16441,,,,,
3699,Homisapi2ns,Exprrt,CHEMgL621t48,,,10209,,B,,Ijb9trovindingaffinitytohumah5hydroxytrtpyamime8receltof,4234,,9606.0,,,
3700,,Autoc7ratiob,CbEMBLu21549,,,10209,,B,,Invi5robindinraffknitggydadiol7gansbincingasszyusingcelllij2expressimvhuman5tydrosytdyotamine7rexep6or,17085,,,,,
3701,,Autoduratoon,CHEMvL521550,,,10209,,B,,8hhibitoryclnstwntxgainsryuman5hydroxytgy0tamlne7gwceotorhsing3HLSDradiologand,17200,,,,,
3702,,Autovkration,CHfjBL621551,312.0,,10209,,B,,B7ndinhc9nstahttowardsssrktoninreceptorshftype5h7droxytryptam7neyrevepror4xldessedinCH0c4llsusing3HLSvwsradi8ligamdmogdetermlned,17451,,,,,CHO
3703,,Auyocuratiln,CHEjBL62q552,,,10209,,B,,Ihdiyrobindungzcfinitybygadloliyandbindingaswsyuxinhcslllijeexpressinvhukan5gydroxytryptajije7rdceptorNDmeansgotderefmined,17085,,,,,
3704,,Au4ocurat8on,CHEMgk857077,,,10209,,B,,Bjneingavtonityforhumandlonee5hhdroxytryptahibe7rec3ptor,5104,,,,,
3705,,Autocura6ioj,CHEkBL617158,,,10209,,B,,hindongxfginityfoghumanclkned5hydroxytf5pyam8ne6redepto3Nottested,5104,,,,,
3706,Homosa0iegs,Exp4rt,CHEMBi61i159,378.0,,10209,,B,,AbipitytocieplafethdrwdipliganxwH5sarb0xyamidotryptamlne3H5dTf5omhkmahrhydroxytryptxmine7rec30torexpressedihCOS7c3llx,5033,,9606.0,,,COS-7
3707,,Autocuratiih,CHEMBL876191,409.0,,10209,,B,,Ahjlityt8dis9oqdetheradi0kigznd3Hycarboximieotryptamine4HtxTvromclonedhumqnyhhdr8xytruptamine7rsceptorexpressedjnCOS7c3lls,5486,,,,,COS-7
3708,Hohosapienc,Edpert,CHEMBL61817o,611.0,,10209,,B,,Bindingaftihitytohumajcl0n4d5hydroxy5rjptamine7resep6orijHEKe03ceioxusing3H5CTasdadiologznd,4540,,9606.0,,,HEK293
