assays_ASSI,assays_ASSTI,assays_RELATITY,assays_ASTI,assays_TISI,assays_VAI,assays_ASSUBCEFRAC,assays_T,assays_CONFISCO,assays_CURB,assays_SRI,assays_SRASSI,assays_CHI,assays_CI,assays_BAFOR
9178,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL875331,,BAO_0000218
9179,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL622368,,BAO_0000218
9180,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622369,,BAO_0000218
9181,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622370,,BAO_0000218
9182,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622371,,BAO_0000218
9183,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622372,,BAO_0000218
9184,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622373,,BAO_0000218
9185,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622374,,BAO_0000218
9186,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622375,,BAO_0000218
9187,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622376,,BAO_0000218
9188,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622377,,BAO_0000218
9189,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622378,,BAO_0000218
9190,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622379,,BAO_0000218
9191,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622380,,BAO_0000218
9192,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622381,,BAO_0000218
9193,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622382,,BAO_0000218
9194,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622383,,BAO_0000218
9195,Stomach,N,10116.0,945.0,,,50597,1,Intermediate,1,,CHEMBL875332,,BAO_0000218
9196,Stomach,N,10116.0,945.0,,,50597,1,Intermediate,1,,CHEMBL622384,,BAO_0000218
9197,Stomach,N,10116.0,945.0,,,50597,1,Intermediate,1,,CHEMBL622385,,BAO_0000218
9198,Stomach,N,10116.0,945.0,,,50597,1,Intermediate,1,,CHEMBL622386,,BAO_0000218
9199,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622387,,BAO_0000218
9200,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622388,,BAO_0000218
9201,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622389,,BAO_0000218
9202,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622390,,BAO_0000218
9203,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622391,,BAO_0000218
9204,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622392,,BAO_0000218
9205,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622393,,BAO_0000218
9206,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622394,,BAO_0000218
9207,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622395,,BAO_0000218
9208,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL622396,,BAO_0000218
9209,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624894,,BAO_0000218
9210,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624895,,BAO_0000218
9211,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624058,,BAO_0000218
9212,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624059,,BAO_0000218
9213,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624060,,BAO_0000218
9214,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624061,,BAO_0000218
9215,Serum,N,10116.0,1977.0,,,50597,1,Intermediate,1,,CHEMBL624062,,BAO_0000218
9216,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL624063,,BAO_0000218
9217,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL624064,,BAO_0000218
9218,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL624065,,BAO_0000218
9219,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL624066,,BAO_0000218
9220,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL877490,,BAO_0000218
9221,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL874442,,BAO_0000218
9222,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626890,,BAO_0000218
9223,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626891,,BAO_0000218
9224,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626892,,BAO_0000218
9225,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626893,,BAO_0000218
9226,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626894,,BAO_0000218
9227,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626895,,BAO_0000218
9228,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626896,,BAO_0000218
9229,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626897,,BAO_0000218
9230,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626898,,BAO_0000218
9231,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626899,,BAO_0000218
9232,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626900,,BAO_0000218
9233,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626901,,BAO_0000218
9234,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626902,,BAO_0000218
9235,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626903,,BAO_0000218
9236,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL874443,,BAO_0000218
9237,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626904,,BAO_0000218
9238,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626905,,BAO_0000218
9239,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL873830,,BAO_0000218
9240,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626906,,BAO_0000218
9241,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631076,,BAO_0000218
9242,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631077,,BAO_0000218
9243,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631078,,BAO_0000218
9244,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631079,,BAO_0000218
9245,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631080,,BAO_0000218
9246,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631081,,BAO_0000218
9247,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631239,,BAO_0000218
9248,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631240,,BAO_0000218
9249,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631241,,BAO_0000218
9250,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631242,,BAO_0000218
9251,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631243,,BAO_0000218
9252,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL874444,,BAO_0000218
9253,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631244,,BAO_0000218
9254,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631245,,BAO_0000218
9255,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627162,,BAO_0000218
9256,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627163,,BAO_0000218
9257,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627164,,BAO_0000218
9258,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL627165,,BAO_0000218
9259,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627166,,BAO_0000218
9260,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627167,,BAO_0000218
9261,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627822,,BAO_0000218
9262,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627823,,BAO_0000218
9263,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627824,,BAO_0000218
9264,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627825,,BAO_0000218
9265,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627826,,BAO_0000218
9266,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627827,,BAO_0000218
9267,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627828,,BAO_0000218
9268,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627829,,BAO_0000218
9269,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627830,,BAO_0000218
9270,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627831,,BAO_0000218
9271,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627832,,BAO_0000218
9272,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627833,,BAO_0000218
9273,,N,10116.0,,,,50597,1,Expert,1,,CHEMBL627834,,BAO_0000218
9274,,N,10116.0,,,,50597,1,Expert,1,,CHEMBL628004,,BAO_0000218
9275,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628005,,BAO_0000218
9276,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628006,,BAO_0000218
9277,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628007,,BAO_0000218
9278,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625676,,BAO_0000218
9279,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631309,,BAO_0000218
9280,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631310,,BAO_0000218
9281,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631311,,BAO_0000218
9282,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631312,,BAO_0000218
9283,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631313,,BAO_0000218
9284,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631314,,BAO_0000218
9285,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631315,,BAO_0000218
9286,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631316,,BAO_0000218
9287,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631317,,BAO_0000218
9288,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL874471,,BAO_0000218
9289,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631318,,BAO_0000218
9290,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL631319,,BAO_0000218
9291,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631320,,BAO_0000218
9292,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631321,,BAO_0000218
9293,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631322,,BAO_0000218
9294,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631323,,BAO_0000218
9295,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631324,,BAO_0000218
9296,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631325,,BAO_0000218
9297,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631326,,BAO_0000218
9298,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631327,,BAO_0000218
9299,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631328,,BAO_0000218
9300,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL631329,,BAO_0000218
9301,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627217,,BAO_0000218
9302,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626352,,BAO_0000218
9303,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626353,,BAO_0000218
9304,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626354,,BAO_0000218
9305,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626355,,BAO_0000218
9306,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626356,,BAO_0000218
9307,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626357,,BAO_0000218
9308,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626358,,BAO_0000218
9309,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626359,,BAO_0000218
9310,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626360,,BAO_0000218
9311,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626361,,BAO_0000218
9312,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626362,,BAO_0000218
9313,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626363,,BAO_0000218
9314,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626970,,BAO_0000218
9315,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626971,,BAO_0000218
9316,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626972,,BAO_0000218
9317,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626973,,BAO_0000218
9318,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626974,,BAO_0000218
9319,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL874592,,BAO_0000218
9320,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626975,,BAO_0000218
9321,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626976,,BAO_0000218
9322,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626977,,BAO_0000218
9323,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626978,,BAO_0000218
9324,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL626979,,BAO_0000218
9325,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL626980,,BAO_0000218
9326,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL626981,,BAO_0000218
9327,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL626982,,BAO_0000218
9328,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL626983,,BAO_0000218
9329,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL622522,,BAO_0000218
9330,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL622523,,BAO_0000218
9331,Blood,N,10116.0,178.0,,,50597,1,Intermediate,1,,CHEMBL622524,,BAO_0000218
9332,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL622525,,BAO_0000218
9333,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL622526,,BAO_0000218
9334,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL619849,,BAO_0000218
9335,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL619850,,BAO_0000218
9336,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL623864,,BAO_0000218
9337,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL623865,,BAO_0000218
9338,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL623866,,BAO_0000218
9339,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL623867,,BAO_0000218
9340,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL877615,,BAO_0000218
9341,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL623868,,BAO_0000218
9342,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL623869,,BAO_0000218
9343,Heart,N,10116.0,948.0,,,50597,1,Intermediate,1,,CHEMBL623870,,BAO_0000218
9344,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL623871,,BAO_0000218
9345,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL623872,,BAO_0000218
9346,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622129,,BAO_0000218
9347,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622130,,BAO_0000218
9348,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622131,,BAO_0000218
9349,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622132,,BAO_0000218
9350,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622133,,BAO_0000218
9351,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622134,,BAO_0000218
9352,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622135,,BAO_0000218
9353,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL622136,,BAO_0000218
9354,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL622137,,BAO_0000218
9355,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL622138,,BAO_0000218
9356,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623017,,BAO_0000218
9357,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623018,,BAO_0000218
9358,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623019,,BAO_0000218
9359,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623020,,BAO_0000218
9360,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623021,,BAO_0000218
9361,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623022,,BAO_0000218
9362,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623023,,BAO_0000218
9363,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623024,,BAO_0000218
9364,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL623025,,BAO_0000218
9365,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620545,,BAO_0000218
9366,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620546,,BAO_0000218
9367,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620547,,BAO_0000218
9368,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620548,,BAO_0000218
9369,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620549,,BAO_0000218
9370,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620550,,BAO_0000218
9371,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620551,,BAO_0000218
9372,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620552,,BAO_0000218
9373,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620553,,BAO_0000218
9374,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620554,,BAO_0000218
9375,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL875845,,BAO_0000218
9376,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620555,,BAO_0000218
9377,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620556,,BAO_0000218
9378,Muscle tissue,N,10116.0,2385.0,,,50597,1,Intermediate,1,,CHEMBL620557,,BAO_0000218
9379,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL620558,,BAO_0000218
9380,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL620559,,BAO_0000218
9381,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622939,,BAO_0000218
9382,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622940,,BAO_0000218
9383,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622941,,BAO_0000218
9384,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622942,,BAO_0000218
9385,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622943,,BAO_0000218
9386,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622944,,BAO_0000218
9387,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622945,,BAO_0000218
9388,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622946,,BAO_0000218
9389,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622947,,BAO_0000218
9390,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622948,,BAO_0000218
9391,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622949,,BAO_0000218
9392,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622950,,BAO_0000218
9393,Plasma,U,9544.0,1969.0,,,22224,0,Intermediate,1,,CHEMBL622951,,BAO_0000218
9394,Plasma,U,10116.0,1969.0,,,22224,0,Intermediate,1,,CHEMBL622952,,BAO_0000366
9395,Plasma,U,10116.0,1969.0,,,22224,0,Intermediate,1,,CHEMBL622953,,BAO_0000366
9396,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL873818,,BAO_0000218
9397,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622954,,BAO_0000218
9398,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622955,,BAO_0000218
9399,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL875229,,BAO_0000218
9400,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622956,,BAO_0000218
9401,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622957,,BAO_0000218
9402,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL622958,,BAO_0000218
9403,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622959,,BAO_0000218
9404,Brain,N,10116.0,955.0,,,50597,1,Intermediate,1,,CHEMBL622960,,BAO_0000218
9405,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL622961,,BAO_0000218
9406,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622962,,BAO_0000218
9407,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622963,,BAO_0000218
9408,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622964,,BAO_0000218
9409,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622965,,BAO_0000218
9410,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622966,,BAO_0000218
9411,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL622967,,BAO_0000218
9412,Kidney,N,10116.0,2113.0,,,50597,1,Intermediate,1,,CHEMBL622968,,BAO_0000218
9413,Liver,N,10116.0,2107.0,,,50597,1,Intermediate,1,,CHEMBL622969,,BAO_0000218
9414,Lung,N,10116.0,2048.0,,,50597,1,Intermediate,1,,CHEMBL875327,,BAO_0000218
9415,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628638,,BAO_0000218
9416,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL628639,,BAO_0000218
9417,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625840,,BAO_0000218
9418,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625841,,BAO_0000218
9419,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625842,,BAO_0000218
9420,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625843,,BAO_0000218
9421,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625844,,BAO_0000218
9422,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL873822,,BAO_0000218
9423,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL625845,,BAO_0000218
9424,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627059,,BAO_0000218
9425,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627060,,BAO_0000218
9426,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627061,,BAO_0000218
9427,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627709,,BAO_0000218
9428,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627710,,BAO_0000218
9429,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627711,,BAO_0000218
9430,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627712,,BAO_0000218
9431,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627713,,BAO_0000218
9432,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627714,,BAO_0000218
9433,,U,9541.0,,,,22224,0,Intermediate,1,,CHEMBL627889,,BAO_0000218
9434,,U,10116.0,,,,22224,0,Intermediate,1,,CHEMBL627890,,BAO_0000218
9435,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627891,,BAO_0000218
9436,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627892,,BAO_0000218
9437,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627893,,BAO_0000218
9438,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627894,,BAO_0000218
9439,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627895,,BAO_0000218
9440,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627896,,BAO_0000218
9441,Plasma,N,10116.0,1969.0,,,50597,1,Intermediate,1,,CHEMBL627897,,BAO_0000218
9442,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627898,,BAO_0000218
9443,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627899,,BAO_0000218
9444,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL873823,,BAO_0000218
9445,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627900,,BAO_0000218
9446,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627901,,BAO_0000218
9447,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627902,,BAO_0000218
9448,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627903,,BAO_0000218
9449,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627904,,BAO_0000218
9450,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627905,,BAO_0000218
9451,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627906,,BAO_0000218
9452,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627907,,BAO_0000218
9453,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL876783,,BAO_0000218
9454,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627908,,BAO_0000218
9455,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627909,,BAO_0000218
9456,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627910,,BAO_0000218
9457,,N,10116.0,,,,50597,1,Intermediate,1,,CHEMBL627911,,BAO_0000218
