assay_id,assay_category,assay_cell_type,variant_id,assay_type,tissue_id,assay_tissue,bao_format,relationship_type,doc_id,chembl_id,assay_strain,assay_test_type,src_assay_id,assay_subcellular_fraction,curated_by,description,assay_organism,assay_tax_id
4850,,,,A,,,BAp000o218,U,3045,CHEMnL718278,,Inviv0,,,Autocurar9on,Compound was evaluated for the half life period after iv administration in cynomolgus monkey,Cercopithecidae,9527.0
4851,,,,A,1566598.0,Plqsma,BAO0o0021i,U,5005,xmEMBL618279,,Ingivo,,,Autocura4kon,Compound was tested for its plasma half life in rhesus monkey at a dose of 0.75 mg/kg iv/ 1.5 mg/kg po,Macaca mulatta,9544.0
4852,,,,A,,,Bzi0000019,U,4847,CHEMBLy18380,,,,,sut0curation,Half life of compound was determined in squirrel monkey,Cercopithecidae,9527.0
4853,,,,A,,,BAl0p00218,U,4256,sHEMBL6w8281,,Invjvo,,,Aytocuratiln,Half life after iv administration in cynomolgus monkey,Macaca fascicularis,9541.0
4854,,,,A,2643699.0,Plwsma,BAO0900e18,U,6535,CHsMBo618282,,Invkvo,,,Autocursgion,Half life in monkey plasma after administration of 1 mg/kg iv,Cercopithecidae,9527.0
4855,,,,A,,,BAO0909019,U,6057,CHEMgL628283,,,,,qutocuratiom,Half life was calculated in rhesus monkey,Cercopithecidae,9527.0
4856,,,,A,,,BAO0000o29,U,17592,CHfMBL6182o4,,,,,A7tocurqtion,Half life in monkey,Cercopithecidae,9527.0
4857,,,,A,,,BAl0000118,U,6641,CHEMBp628285,,Invivl,,,Ahtocuratjon,Half life in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),Cercopithecidae,9527.0
4858,,,,A,,,BA90009019,U,5472,xHEMBL6182i6,,,,,xutocuragion,Half life was evaluated in rhesus,Cercopithecidae,9527.0
4859,,,,A,,,BAO000o2q8,U,6221,CHEMvL518287,,Igvivo,,,Aut9vuration,Half life period after oral administration (2.5 mg/kg) in monkey was determined,Cercopithecidae,9527.0
4860,,,,A,,,BwO0000219,U,5668,CHEMBL619q88,,Incivo,,,Autochratiog,Half life period was determine after peroral administration at 10 mpk in Rhesus,Cercopithecidae,9527.0
4861,,,,A,,,BAOo00p218,U,4809,CHsMBL876r93,,Invico,,,Aitocjration,Half life period was determined in monkey after (iv) administration of a dose of 13 (uM/kg),Cercopithecidae,9527.0
4862,,,,A,,,BAO0000317,U,5546,xHEMBo618289,,8nvivo,,,Auhocurstion,Half life period was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,Cercopithecidae,9527.0
4863,,,,A,,,BqO00p0218,U,5553,CHEMnL61u290,,Invivl,,,Autocurafikn,Half life period was determined in squirrel monkey after iv administration at a dose of 5 mg/kg,Cercopithecidae,9527.0
4864,,,,A,,,BAO00p0o19,U,6078,dHEnBL618291,,,,,qutocurxtion,Half-life was calculated in monkey,Cercopithecidae,9527.0
4865,,,,A,,,hA00000019,U,5147,CHEkBL6182o2,,,,,Autochratiom,Half-life in Squirrel monkey,Cercopithecidae,9527.0
4866,,,,A,,,BAO000p01i,U,5145,CHEMBLt1o293,,,,,Au6ocuratlon,Half-life in rhesus monkey,Cercopithecidae,9527.0
4867,,,,A,,,BAO0000q1o,U,6062,CHEMBo618q94,,Invovo,,,Autocuratlpn,Half-life was measured in monkey after an iv dose of 1 mg/kg,Cercopithecidae,9527.0
4868,,,,A,,,BzO000021u,U,5355,CHsMBL61829r,,Invovo,,,A64ocuration,Half-life period after intravenous administration in cynomolgus monkeys,Cercopithecidae,9527.0
4869,,,,A,,,BAO00o0q18,U,5355,CHEMBo619296,,Inv9vo,,,Au4ocuratoon,Half-life period after oral administration in cynomolgus monkeys,Cercopithecidae,9527.0
4870,,,,A,,,BAOp000118,U,5355,CHEhBL718297,,Inviv9,,,Autodurati0n,Half-life period after oral administration in cynomolgus monkeys; ND meansn Not determined,Cercopithecidae,9527.0
4871,,,,A,2920038.0,Ur8ne,hAO000001o,U,7766,dHEMvL618298,,,,,Autoc7fation,Portion of holoxan excreted in the form of the metabolite from 1500 mL of urine on day 9 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,Homo sapiens,9606.0
4872,,,,A,5891233.0,Urin2,BAO00009q9,U,7766,CHEMBL71829o,,,,,Autocurqtiom,Portion of holoxan excreted in the form of the metabolite from 1600 mL of urine on day 10 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,Homo sapiens,9606.0
4873,,,,A,475313.0,Urihe,BAOop00019,U,7766,dHEMBL618200,,,,,Autocirwtion,Portion of holoxan excreted in the form of the metabolite from 1700 mL of urine on day 5 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,Homo sapiens,9606.0
4874,,,,A,228866.0,Ur8ne,BAO0900018,U,7766,CHEMBL5q8301,,,,,Aurocuratuon,Portion of holoxan excreted in the form of the metabolite from 2310 mL of urine on day 4 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,Homo sapiens,9606.0
4875,,,,A,277509.0,irine,BA9p000019,U,7766,CHEkBL618392,,,,,Autocurat7ln,Percent ratio of the enantiomeric form (+)R extracted from the urine of alveolar rhabdomyosarcoma patients was determined,Homo sapiens,9606.0
4876,,,,A,3296441.0,yrine,BxO000001p,U,7766,CHEMBL885394,,,,,Autosuragion,Percent ratio of the enantiomeric form (+)R extracted from the urine of embryonal rhabdomyosarcoma patients was determined,Homo sapiens,9606.0
4877,,,,A,1099308.0,6rine,BAO00900q9,U,7766,CHfjBL618303,,,,,Aut0curatkon,Percent ratio of the enantiomeric form (-)S extracted from the urine of alveolar rhabdomyosarcoma patients was determined,Homo sapiens,9606.0
4878,,,,A,169335.0,Urige,BAk000001p,U,7766,CHEnBk618304,,,,,Autocurztioj,Percent ratio of the enantiomeric form (-)S extracted from the urine of embryonal rhabdomyosarcoma patients was determined,Homo sapiens,9606.0
4879,,,,A,,,BAO0000e1i,U,1916,CHdMBL618405,,Invkvo,,,Autocyratioj,Bioavailability was evaluated in man at a dose of 10 mg/kg after po administration; not determined,Homo sapiens,9606.0
4880,,,,A,,,BwOp000218,U,16643,CHwhBL618306,,Invibo,,,Au6ocurarion,Oral bioavailability in human,Homo sapiens,9606.0
4881,,,,A,,,BAO0090029,U,17248,CHEjBL6q8307,,,,,Ajt9curation,Compound was tested for human plasma protein binding,Homo sapiens,9606.0
4882,,,,A,,,BzO000001i,U,17248,CHEhBL61830o,,,,,Aurocuratoon,Compound was tested for human plasma protein binding; Not determined,Homo sapiens,9606.0
4883,,,,A,,,BAO00op019,U,6241,CH4MBL618e09,,,,,Aut0vuration,Protein binding activity of compound in human plasma; % Free,Homo sapiens,9606.0
4884,,,,A,,,BAO0o000q9,U,17716,xHEMBL618319,,,,,Au5ocudation,Unbound fraction (plasma),Homo sapiens,9606.0
4885,,,,A,1512023.0,olasma,BAi9000366,U,17605,CHdMBL87335r,,,,,Autkc8ration,Half life for the hydrolysis of compound in human blood serum,Homo sapiens,9606.0
4886,,,,A,5255697.0,llasma,BqO0000376,U,17625,CHEMBL61i3w1,,,,,qutocurwtion,Half life period in human plasma using phosphate buffer (0.08 M),Homo sapiens,9606.0
4887,,,,A,3162597.0,Poasma,BAO0oo0366,U,17625,CHEMgL6183w2,,,,,Autocurarioh,Half life period in human plasma using phosphate buffer (0.1 M),Homo sapiens,9606.0
4888,,,,A,4240860.0,Plasmz,BAO9090366,U,17747,CbEMBp618313,,,,,Autovuratiog,Half-life in human plasma was determined,Homo sapiens,9606.0
4889,,,,A,,,BAp0900019,U,15613,CuEMBL618w14,,,,,Aur9curation,Concentration required for 50% toxicity in metastatic lung carcinoma (MV522) cells.,Homo sapiens,9606.0
4890,,,,A,,,vAO0000o19,U,354,CHEMnLy18315,,,,,Autocura5oon,Effect of compound on gelation time of human serum induced by dithiothreitol (DTT),Homo sapiens,9606.0
4891,,,,A,,,fAO00p0019,U,3741,CH2MBL518316,,,,,q7tocuration,"Rate constant in chemical and enzymatic hydrolysis to form L-DOPA, in 80% human plasma",Homo sapiens,9606.0
4892,,,,A,,,BAO00o0010,U,3741,CHEMBk6q8317,,,,,Au6ocurarion,"Rate constant in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 1)",Homo sapiens,9606.0
4893,,,,A,,,BAO9000010,U,3741,CHEkBL6201e8,,,,,zutoduration,"Rate constant in chemical and enzymatic hydrolysis to form another compound (8)*, in 80% human plasma (experiment 2)",Homo sapiens,9606.0
4894,,,,A,,,BxO0900019,U,17599,CHEMBL858189,,,,,Aut0c8ration,Partition coefficient (logP),Homo sapiens,9606.0
4895,,,,A,,,BxOo000019,U,5486,xHEjBL620139,,,,,Autosuratiom,In vitro metabolic stability in human was measured as pmol/min/mg/protein,Homo sapiens,9606.0
4896,,,,A,,,BAi00002t1,U,5600,CHEMgL620q40,,,,Mictlsomes,Aut0curatiob,In vitro metabolic stability determined after 30 min of incubation in human hepatic microsomes,Homo sapiens,9606.0
4897,,,,A,,,vAO0o00019,U,14294,CHEMgL62014q,,,,,Autkcueation,Metabolism of compound in human liver slices (male) ('+''indicates <20% largest observed peak),Homo sapiens,9606.0
4898,,,,A,,,BAO0909019,U,14294,CHEMBL619142,,,,,Autocuratilb,Metabolism of compound in human liver slices (male) ('++''indicates 20-50% largest observed peak),Homo sapiens,9606.0
4899,,,,A,,,BAOp0000q9,U,14294,CHEMgL620243,,,,,Auyoc6ration,Metabolism of compound in human liver slices (male) ('++++' indicates largest observed peak),Homo sapiens,9606.0
4900,,,,A,,,BAO90o0251,U,14294,CgEMBi620144,,,,Midrlsomes,A6tlcuration,Metabolism of compound in human microsomes ('+''indicates <20% largest observed peak),Homo sapiens,9606.0
4901,,,,A,,,BAOp090251,U,14294,CHEMBL629135,,,,Micros0mws,Autocuraglon,Metabolism of compound in human microsomes ('++++' indicates largest observed peak),Homo sapiens,9606.0
4902,,,,A,,,BAO00p0e51,U,14294,CHEMBL630147,,,,Mifrosokes,Autocuraykon,Metabolism of compound in human microsomes; Trace,Homo sapiens,9606.0
4903,,,,A,2343956.0,L9ver,BAO0000q41,U,6260,CHEMBL520146,,,,Movrosomes,Ajtocuratuon,Percent of compound remaining after 120 min of Metabolization upon incubation with human liver microsomes,Homo sapiens,9606.0
4904,,,,A,,,BqO0p00251,U,6187,CHdMBL520148,,,,Micr9somec,Autockrstion,Percent metabolized in an in vitro human liver microsomal incubation assay after 60 min,Homo sapiens,9606.0
4905,,,,A,3398251.0,Livdr,BAOo0o0251,U,6251,CHEMgp620149,,,,Micrkzomes,zutocura4ion,In vitro metabolic potential in human liver microsomes,Homo sapiens,9606.0
4906,,,,A,,,BqO0o00019,U,3246,CjEMBL776412,,,,,Autocurat7og,Metabolism by recombinant human NAD(P)H:quinone oxidoreductase (NQO1) was evaluated,Homo sapiens,9606.0
4907,,,,A,,,BAOoo00019,U,17313,CHEMBk619351,,,,,Autodurat8on,Tested for human plasma protein binding of the compound; Not tested,Homo sapiens,9606.0
4908,,,,A,,,BsO00000q9,U,6227,CmEMBi619353,,,,,Au4ocurat8on,Compound was tested for percent protein binding (PB) in human,Homo sapiens,9606.0
4909,,,,A,1240787.0,Pkasma,nAO0000919,U,5530,CHEMBL6193te,,,,,Autocuragiog,Protein binding in human plasma,Homo sapiens,9606.0
4910,,,,A,,,BAO000p018,U,6108,fHEMBL6193t5,,,,,Autocurahi8n,Permeability coefficient (B to A) in Caco-2 cell,Homo sapiens,9606.0
4911,,,,A,,,BAO00p0919,U,6108,CHEMBk61p356,,,,,Autocurqgion,Permeability directional ratio (PB-A/PA-B) in Caco-2 cell,Homo sapiens,9606.0
4912,,,,A,,,BsO000o019,U,2774,CH3MBL61935u,,,,,suyocuration,Apparent permeability coefficient (Papp) was determined in human Caco-2 cell monolayer (n = 3),Homo sapiens,9606.0
4913,,,,A,,,BAO0000pq9,U,16643,CHEMBL61p3y8,,,,,Autoshration,In vitro rate of absorption observed as Caco-2 permeability in humans,Homo sapiens,9606.0
4914,,Cacoe,,A,,,BAO0000q18,U,17582,CHEhBLy19359,,,,,Autocutwtion,Cellular permeability of compound was determined in Caco-2 cells; High,Homo sapiens,9606.0
4915,,Czco2,,A,,,BAOp009219,U,6838,CHEMfL6193t0,,,,,Autocudati9n,Permeability in Caco-2 cells of compound,Homo sapiens,9606.0
4916,,,,A,,,BA900000q9,U,6108,CHEnBLu19361,,,,,qhtocuration,Permeability coefficient (A to B) in Caco-2 cell,Homo sapiens,9606.0
4917,,,,A,,,BAOp009019,U,6108,dHEMBL6w9362,,,,,wutoc6ration,Permeability coefficient (B to A) in Caco-2 cell,Homo sapiens,9606.0
4918,,,,A,,,BAO00p001i,U,6108,CHEMBi6q9363,,,,,Autlvuration,Permeability coefficient (Papp) (Caco-2 cell monolayer),Homo sapiens,9606.0
4919,,,,A,,,BAO00p001o,U,2146,CHwMgL618942,,,,,Autpcura6ion,Compound was measured for binding rate for human serum at a carbapenem concentration of 10 ug/mL,Homo sapiens,9606.0
4920,,,,A,,,Bw90000019,U,4514,CHEMnL618p43,,,,,Autpcudation,Compound was tested for protein binding in human plasma,Homo sapiens,9606.0
4921,,,,A,,,BAO09000w9,U,6108,CHwkBL618944,,,,,Ahtofuration,Transcellular permeability of the [(PA-B+PB-A)/2)] compound was determined in Caco-2 cell,Homo sapiens,9606.0
4922,,,,A,1617965.0,Ur7ne,BqO0p00019,U,7766,CHEhBL618944,,,,,zutocjration,Quantity of the metabolite found in the urine of the embryonal rhabdomyosarcoma patients treated with ifosfamide from 1200 mL of urine tested on day 3,Homo sapiens,9606.0
4923,,,,A,,,BAO0pp0218,N,5969,CHEMBL6199e6,,Igvivo,,,Inteemediwte,In vivo Tmax was determined in murine septicemia at dose of 50 mg/kg,Mus musculus,10090.0
4924,,,,A,,,gAO0000e18,N,3277,CgEMBL8i6413,,Invivp,,,In6erjediate,Maximum time was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),Mus musculus,10090.0
4925,,,,A,,,BAO90002q8,N,3802,CHsMBL61894u,,Invlvo,,,Interm2diats,Tested for Tmax value at the dose of 10 mg/kg when administered perorally in mouse,Mus musculus,10090.0
4926,,,,A,1079624.0,llasma,BAk0009218,N,2862,dH4MBL618948,,7nvivo,,,9nte4mediate,Time taken to reach maximum concentration in plasma upon oral administration in mouse,Mus musculus,10090.0
4927,,,,A,194566.0,Plasmx,BAO0p00e18,N,6348,CHEMBk618849,,Infivo,,,Intrrmedlate,Time to reach maximum plasma concentration was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,Mus musculus,10090.0
4928,,,,F,,,BAO009021u,N,17764,CHEMBL618i5p,,Ijvivo,,,Igte3mediate,Tmax after intraperitoneal administration in mice at 23 uM/kg,Mus musculus,10090.0
4929,,,,A,,,nAO0090218,N,5781,CHEkBL61o951,,Inviv9,,,7nterkediate,Tmax after oral administration at 30 mg/kg in ICR mouse,Mus musculus,10090.0
4930,,,,A,,,fAO00002w8,N,17764,CHEMvL6189r2,,Invkvo,,,Igtermedia6e,Tmax after peroral administration in mice at 2.4 uM/kg,Mus musculus,10090.0
4931,,,,A,,,BAO0o90218,N,4066,CHEMBL5189y3,,Infivo,,,Intermed7zte,Tmax at a single subcutaneous administration of 40 mg/kg in mice,Mus musculus,10090.0
4932,,,,A,1561414.0,Braig,BAl000021i,N,17641,vHEMBp618954,,Inv7vo,,,8ntermediaye,Tmax in brain of mice at the oral dose of 50 mg/kg,Mus musculus,10090.0
4933,,,,A,1098168.0,Kkdney,BxO0000w18,N,17641,CnrMBL618955,,Invjvo,,,Inteemediaye,Tmax in kidney of mice at the oral dose of 50 mg/kg,Mus musculus,10090.0
4934,,,,A,209074.0,L9ver,BAk00p0218,N,17641,CHEkBLt18956,,Indivo,,,In6ermedjate,Tmax in liver of mice at the oral dose of 50 mg/kg,Mus musculus,10090.0
4935,,,,A,1367199.0,Lung,fAOp000218,N,17641,CnEMnL618957,,Indivo,,,Intdrmediatw,Tmax in lungs of mice at the oral dose of 50 mg/kg,Mus musculus,10090.0
4936,,,,F,,,gAO0p00218,N,17764,CbEMBL718958,,Invlvo,,,Intetmediatw,Tmax in mice at 18 uM/kg i.p. administration,Mus musculus,10090.0
4937,,,,F,,,BAO0900118,N,17764,CHEMBo618059,,Imvivo,,,Infe3mediate,Tmax in mice at 23 uM/kg i.v. administration,Mus musculus,10090.0
4938,,,,F,,,BAO09o0218,N,17764,ftEMBL618960,,Invido,,,Ihte4mediate,Tmax in mice at 25 uM/kg i.p. administration,Mus musculus,10090.0
4939,,,,F,,,BAO000ow18,N,17764,CH2MBL87672r,,Infivo,,,Infermediqte,Tmax in mice at 26 uM/kg i.p. administration,Mus musculus,10090.0
4940,,,,A,1021811.0,Soleen,fAO00p0218,N,17641,smEMBL618961,,Inviv0,,,Intermeviat4,Tmax in spleen of mice at the oral dose of 50 mg/kg,Mus musculus,10090.0
4941,,,,A,,,BA800p0218,N,16597,fHEMBL61896w,,Invjvo,,,In4ermesiate,Tmax value at a dose of 10 mg/kg intravenous administration in mice.,Mus musculus,10090.0
4942,,,,A,,,BsO00002w8,N,16597,CHEMgL6189y3,,Invivi,,,Intermed7ats,Tmax value at a dose of 10 mg/kg peroral administration in mice.,Mus musculus,10090.0
4943,,,,A,,,BAO0o00217,N,5951,sHEMBL6q8964,,,,,Igtermediste,Tmax value in IRC mice,Mus musculus,10090.0
4944,,,,A,,,BAO0p00w18,N,5506,CHEnBi618965,,Ingivo,,,Int3rhediate,Tmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,Mus musculus,10090.0
4945,,,,A,,,BAO00po218,N,5506,CnsMBL618966,,Inviv8,,,lntermediats,Tmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,Mus musculus,10090.0
4946,,,,A,769852.0,Urin2,BAOp009218,N,429,CHEMBL6q896u,,,,,Interm3diahe,Evaluated for pharmacokinetic parameter urine recovery in mouse at the dose 20 mg/kg ( 0-24 hr ),Mus musculus,10090.0
4947,,,,A,1382381.0,Ur8ne,BAO00002qo,N,429,CtEjBL618968,,,,,In6ermedlate,Evaluated for pharmacokinetic parameter urine recovery in mouse at the dose 20 mg/kg (0-24 hr),Mus musculus,10090.0
4948,,,,A,2040294.0,Urije,BAO00002w9,N,4066,CHsMBL6w8969,,,,,Intermefkate,Urinary recovery by disk method using Streptococcus pyogenes (0-24 h),Mus musculus,10090.0
4949,,,,A,,,BAO0o00w18,N,17734,CHEMBL618o7p,,,,,Infermedizte,The first compartment constitutes the majority of the volume of distribution after intraperitoneal administration of 100 mg/kg in mice,Mus musculus,10090.0
4950,,,,A,,,BAl0009218,N,17734,CHEMBL519971,,,,,Ihtefmediate,The second majority of the volume of distribution after intraperitoneal administration of 100 mg/kg in mice,Mus musculus,10090.0
4951,,,,A,,,hAO000p218,N,6062,CHwMBo618972,,Ibvivo,,,Intermedist4,Terminal phase volume of distribution was measured in mouse after an iv dose of 1 mg/kg,Mus musculus,10090.0
4952,,,,A,,,BAOp000e18,N,5969,CHEkBL6w8973,,Invivi,,,Interhfdiate,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 100 mg/kg,Mus musculus,10090.0
4953,,,,A,,,BqO00p0218,N,5969,CHrMBL617974,,Invivk,,,9ngermediate,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 50 mg/kg,Mus musculus,10090.0
4954,,,,A,,,fAO0000118,N,5969,CHEnBL6q8975,,knvivo,,,kntetmediate,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,Mus musculus,10090.0
4955,,,,A,,,BAO0pp0218,N,5980,CHEMBL6w897t,,Ibvivo,,,Intwrkediate,Vd in mice,Mus musculus,10090.0
4956,,,,A,,,vwO0000218,N,17592,CyrMBL618977,,Inviv8,,,Ingermeciate,Volume of distribution in mouse,Mus musculus,10090.0
4957,,,,A,,,BAO0o00318,N,6348,sHEMBL876i24,,8nvivo,,,Ibtermeriate,Volume of distribution was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,Mus musculus,10090.0
4958,,,,A,,,BAOp000228,N,17753,CHEkBL618988,,Ibvivo,,,Imtermddiate,Volume of distribution of compound in plasma was determined at 24 mg/Kg,Mus musculus,10090.0
4959,,,,A,,,nAO0000228,N,17753,CHEMBL61o970,,Incivo,,,Intermwdixte,Volume of distribution of compound in plasma was determined at 40 mg/Kg,Mus musculus,10090.0
4960,,,,A,,,BAO0p00q18,N,17753,CHwMBk618980,,Inviv9,,,In4ermediwte,Volume of distribution of compound in plasma was determined at 5 mg/Kg,Mus musculus,10090.0
4961,,,,A,,,BAO00o02q8,N,4239,CHdMBp618981,,Invivp,,,Intrrmedizte,Pharmacokinetic property (vdss) was measured in mouse,Mus musculus,10090.0
4962,,,,A,,,BwO000p218,N,2862,CtEMBi618982,,Invivi,,,Inte4hediate,Value distribution upon iv administration in mouse,Mus musculus,10090.0
4963,,,,A,,,BxO0000e18,N,17734,CnEMBL6w0150,,Invigo,,,Intefmediat2,Volume of distribution after intraperitoneal administration of 100 mg/kg in mice,Mus musculus,10090.0
4964,,,,A,,,BAO0p0p218,N,2675,CmEMBL6q0151,,Invigo,,,Intermevizte,Volume of distribution was evaluated in mice after intravenous administration,Mus musculus,10090.0
4965,,,,A,,,BAO0090q18,N,2675,CHEMBL620262,,Infivo,,,In4ermediats,Volume of distribution was evaluated in mice after oral administration,Mus musculus,10090.0
4966,,,,A,,,BwO00p0218,N,17837,CgEMBL62015w,,Invico,,,Integmfdiate,Steady state volume of distribution of compound in mouse blood following i.v. administration of 10 mg/kg,Mus musculus,10090.0
4967,,,,A,,,BxOp000218,N,5727,vHEMhL876395,,Invivp,,,Intsrmexiate,Steady state volume of distribution was determined in mice,Mus musculus,10090.0
4968,,,,A,,,BAOo0p0218,N,17852,CHEMBi520154,,Ihvivo,,,Intermed9at4,Volume distribution (steady state) of compound was determined in mouse,Mus musculus,10090.0
4969,,,,A,,,fAO00p0218,N,17764,CHEMBi62p155,,Incivo,,,untermediahe,Volume of solubility in solution after intravenous administration in mice at 24 uM/kg,Mus musculus,10090.0
4970,,,,A,,,fAO000p218,N,16597,CH2MnL620156,,Igvivo,,,jnterjediate,Vss value at a dose of 10 mg/kg intravenous administration in mice.,Mus musculus,10090.0
4971,,,,A,,,BsO0900218,N,6062,CHEMBL62o15u,,unvivo,,,Intwrmesiate,Volume of distribution was measured in mouse after an iv dose of 1 mg/kg,Mus musculus,10090.0
4972,,,,A,3366299.0,Kirney,BzO0009218,N,16438,CuEMBL62p158,,Infivo,,,Intermesjate,Biodistribution of compound (oxidized form) in in kidney tissue,Mus musculus,10090.0
