pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
1854,68,1,4925,3.99,2005-07-08 21:56:00
6942,257,1,11230,4.99,2005-08-02 12:59:08
3698,137,2,8954,2.99,2005-07-30 03:25:51
6274,233,1,3832,2.99,2005-07-06 16:12:23
6637,245,1,7230,4.99,2005-07-27 10:01:41
9544,353,2,11698,4.99,2005-08-17 07:09:59
8317,306,2,11776,0.99,2005-08-17 10:27:19
4272,157,2,8163,0.99,2005-07-28 21:11:48
10230,378,2,1623,4.99,2005-06-16 07:48:50
69,3,2,7503,10.99,2005-07-27 20:23:12
2525,92,2,11245,2.99,2005-08-02 13:33:50
1044,38,2,5460,2.99,2005-07-09 22:46:14
2926,108,1,12583,2.99,2005-08-18 15:51:36
15201,567,1,9475,6.99,2005-07-30 23:06:33
15792,590,1,602,3.99,2005-05-28 14:15:54
11445,423,2,12806,4.99,2005-08-19 00:37:26
5219,193,2,273,2.99,2005-05-26 16:29:36
3052,113,1,11872,5.99,2005-08-17 14:11:45
9722,360,1,7251,2.99,2005-07-27 10:44:55
11033,408,2,59,5.99,2005-05-25 08:56:42
8537,315,1,537,8.99,2005-05-28 06:20:55
7994,295,2,5053,4.99,2005-07-09 03:59:46
234,9,2,3142,7.99,2005-06-20 19:59:28
465,17,2,14326,2.99,2005-08-21 08:15:41
12899,477,2,9446,8.99,2005-07-30 21:53:01
7333,271,2,5878,1.99,2005-07-10 19:09:57
8667,320,2,8794,4.99,2005-07-29 20:59:38
14585,542,1,6887,9.99,2005-07-12 21:00:23
10859,402,2,2913,2.99,2005-06-20 03:42:27
8769,324,2,10212,2.99,2005-08-01 01:01:35
4019,148,1,4080,0.99,2005-07-07 05:09:54
9261,342,2,13368,4.99,2005-08-19 21:19:35
5051,186,2,6067,4.99,2005-07-11 04:34:49
6542,242,2,2942,4.99,2005-06-20 05:27:31
1009,36,1,14647,9.99,2005-08-21 19:15:33
15184,566,2,12382,8.99,2005-08-18 08:32:33
4746,175,1,7771,0.99,2005-07-28 06:52:12
6129,227,2,11892,0.99,2005-08-17 15:13:21
2250,83,2,3230,4.99,2005-06-21 02:23:16
2397,88,1,6916,4.99,2005-07-12 22:29:18
14386,534,2,10465,5.99,2005-08-01 09:45:25
3407,126,2,12991,2.99,2005-08-19 07:21:24
399,15,1,11141,2.99,2005-08-02 09:29:11
10148,374,2,15202,4.99,2005-08-22 16:26:53
2033,75,2,6052,0.99,2005-07-11 03:51:27
2256,83,2,6861,2.99,2005-07-12 19:56:52
3315,123,2,1775,4.99,2005-06-16 18:28:19
10449,386,1,3351,2.99,2005-06-21 11:21:39
5858,216,1,997,4.99,2005-05-31 00:08:25
14892,556,1,1083,3.99,2005-05-31 11:04:48
9823,363,2,8804,2.99,2005-07-29 21:28:19
11011,407,1,6727,0.99,2005-07-12 13:54:25
3501,129,1,13961,0.99,2005-08-20 18:16:34
11137,411,1,8023,0.99,2005-07-28 15:53:29
14260,530,2,1273,1.99,2005-06-15 07:52:35
15921,594,1,9698,3.99,2005-07-31 07:24:35
5112,188,1,7556,4.99,2005-07-27 22:17:17
2598,96,2,2973,5.99,2005-06-20 07:59:27
13162,487,1,12493,7.99,2005-08-18 12:53:38
2887,107,2,6133,0.99,2005-07-11 08:25:22
4493,166,2,3606,2.99,2005-07-06 05:28:02
12561,466,2,2446,8.99,2005-06-18 19:04:41
3157,117,2,10556,2.99,2005-08-01 12:58:42
3802,141,1,3434,4.99,2005-06-21 19:08:28
1816,66,1,13900,2.99,2005-08-20 16:05:41
13423,498,1,7286,6.99,2005-07-27 12:23:49
2595,96,2,1413,7.99,2005-06-15 17:25:07
13911,516,1,15701,0.99,2005-08-23 10:22:21
11958,443,2,10081,5.99,2005-07-31 20:07:44
15806,590,1,7010,4.99,2005-07-27 01:56:01
10156,375,1,1499,5.99,2005-06-15 21:58:07
726,27,1,3038,1.99,2005-06-20 12:28:59
4543,167,1,15003,3.99,2005-08-22 08:11:24
7042,260,1,14579,7.99,2005-08-21 16:54:47
14613,543,1,11681,2.99,2005-08-17 06:13:30
840,30,1,9998,2.99,2005-07-31 17:40:35
13610,505,1,3137,5.99,2005-06-20 19:41:28
12965,480,1,7257,2.99,2005-07-27 11:04:17
6847,254,2,5042,2.99,2005-07-09 03:20:30
15941,595,1,9152,2.99,2005-07-30 10:51:27
9478,350,2,11595,6.99,2005-08-17 02:53:14
3695,137,2,6200,0.99,2005-07-11 12:16:42
7258,268,2,5888,6.99,2005-07-10 19:52:17
5267,195,1,7349,2.99,2005-07-27 14:33:00
3161,117,1,12337,2.99,2005-08-18 07:02:24
4266,157,2,4435,3.99,2005-07-07 22:51:04
4571,168,1,11631,1.99,2005-08-17 04:28:56
15234,569,2,1037,3.99,2005-05-31 05:22:25
5163,190,1,11082,5.99,2005-08-02 07:30:19
2376,87,2,10205,4.99,2005-08-01 00:48:24
5949,220,1,480,3.99,2005-05-27 22:47:39
14820,552,2,11300,7.99,2005-08-02 15:37:42
189,7,1,5921,7.99,2005-07-10 21:35:12
10970,405,2,15383,2.99,2005-08-22 22:31:20
8416,310,2,2088,6.99,2005-06-17 17:35:30
11078,409,1,8726,1.99,2005-07-29 18:09:22
841,30,1,10235,6.99,2005-08-01 01:57:48
10497,387,2,14279,5.99,2005-08-21 06:39:08
3093,115,1,1102,2.99,2005-05-31 14:20:29
8413,310,2,1162,4.99,2005-06-14 23:09:38
10196,376,2,11792,4.99,2005-08-17 11:03:53
12921,478,2,13162,2.99,2005-08-19 13:28:26
6493,240,1,11745,3.99,2005-08-17 09:00:01
5389,198,2,14380,2.99,2005-08-21 09:53:52
8497,313,2,11854,2.99,2005-08-17 13:42:52
8959,332,2,600,3.99,2005-05-28 14:08:19
3514,130,1,6353,3.99,2005-07-11 20:48:56
3279,121,1,16041,2.99,2005-08-23 22:20:26
3156,117,1,8687,2.99,2005-07-29 16:19:17
1470,53,1,9343,4.99,2005-07-30 18:13:13
9900,366,2,8260,1.99,2005-07-29 01:11:00
2028,75,1,3711,0.99,2005-07-06 10:46:15
10825,400,1,10711,0.99,2005-08-01 18:45:09
10662,393,1,12113,1.99,2005-08-17 23:01:00
14515,539,2,5139,7.99,2005-07-09 08:01:51
12830,474,1,12083,2.99,2005-08-17 22:13:37
10480,387,2,2100,0.99,2005-06-17 18:53:21
3465,128,2,13964,2.99,2005-08-20 18:24:26
12380,459,2,2075,4.99,2005-06-17 16:40:33
8855,328,2,2243,5.99,2005-06-18 04:33:03
11575,428,2,10888,2.99,2005-08-02 00:52:45
11374,421,2,2407,2.99,2005-06-18 16:50:41
9191,340,1,3455,2.99,2005-06-21 21:17:51
5603,207,2,3584,2.99,2005-07-06 04:16:43
3371,125,1,9496,4.99,2005-07-30 23:55:20
8885,329,2,4076,4.99,2005-07-07 04:52:15
751,28,1,868,2.99,2005-05-30 04:19:55
4935,181,1,10773,6.99,2005-08-01 20:53:45
13328,494,2,15156,9.99,2005-08-22 14:29:11
14079,523,1,2447,8.99,2005-06-18 19:10:55
4789,176,2,10441,0.99,2005-08-01 08:55:56
4656,172,2,449,3.99,2005-05-27 19:13:15
1356,49,1,14676,2.99,2005-08-21 20:02:18
5721,211,2,3437,6.99,2005-06-21 19:20:17
5922,219,1,414,0.99,2005-05-27 14:48:20
10320,381,2,6451,4.99,2005-07-12 00:52:19
12809,473,2,14757,4.99,2005-08-21 23:23:37
3295,122,1,6427,0.99,2005-07-11 23:57:34
7644,282,2,8743,0.99,2005-07-29 18:57:01
10782,398,2,12528,2.99,2005-08-18 13:52:41
1727,63,2,12515,0.99,2005-08-18 13:39:26
4768,176,1,1291,5.99,2005-06-15 08:55:01
13511,502,2,258,2.99,2005-05-26 15:28:14
1725,63,1,11902,4.99,2005-08-17 15:37:34
12540,464,2,15854,0.99,2005-08-23 15:58:05
8745,323,1,10994,3.99,2005-08-02 04:46:53
4334,159,2,8212,2.99,2005-07-28 23:37:23
15551,580,1,10723,3.99,2005-08-01 19:10:49
11821,438,2,11644,4.99,2005-08-17 04:49:46
11113,410,2,13748,2.99,2005-08-20 10:59:54
202,7,1,12730,2.99,2005-08-18 21:55:01
13200,489,1,11705,4.99,2005-08-17 07:22:25
4481,165,2,9685,4.99,2005-07-31 06:49:18
2245,83,2,950,0.99,2005-05-30 16:06:08
5678,209,2,9054,6.99,2005-07-30 07:11:44
6666,246,2,4994,2.99,2005-07-09 00:54:13
6171,229,2,6578,4.99,2005-07-12 06:15:41
3286,122,1,2482,4.99,2005-06-18 21:10:44
8578,316,2,12191,0.99,2005-08-18 01:57:11
3036,113,1,3162,6.99,2005-06-20 21:21:15
8791,325,2,10030,2.99,2005-07-31 18:39:36
10296,380,1,11936,0.99,2005-08-17 16:45:34
13573,503,1,15588,3.99,2005-08-23 06:02:35
8085,298,2,3479,0.99,2005-07-05 23:08:53
4183,154,2,978,5.99,2005-05-30 21:30:52
8551,315,2,14162,2.99,2005-08-21 02:55:34
2202,81,1,5468,0.99,2005-07-09 23:06:09
2016,74,1,15286,4.99,2005-08-22 19:17:56
3429,127,1,11235,0.99,2005-08-02 13:13:21
2914,108,1,4754,0.99,2005-07-08 14:20:01
15162,566,1,3943,0.99,2005-07-06 21:22:17
12892,477,2,4956,7.99,2005-07-08 23:17:10
14829,553,1,2460,8.99,2005-06-18 19:54:13
12510,463,1,6932,6.99,2005-07-26 23:08:04
546,21,1,570,0.99,2005-05-28 10:15:04
11453,424,2,3404,0.99,2005-06-21 15:57:52
15121,564,2,13558,0.99,2005-08-20 04:13:17
6461,239,2,9676,0.99,2005-07-31 06:39:13
7416,274,2,8517,7.99,2005-07-29 10:00:48
12142,450,1,3570,3.99,2005-07-06 03:23:43
8358,308,1,2094,0.99,2005-06-17 18:18:56
6381,236,1,13443,7.99,2005-08-19 23:53:42
2860,106,1,7483,4.99,2005-07-27 19:25:00
13255,491,1,11590,0.99,2005-08-17 02:28:33
11809,438,1,5870,2.99,2005-07-10 18:40:25
536,20,2,13036,4.99,2005-08-19 08:48:37
2977,111,2,2297,4.99,2005-06-18 08:17:41
3175,118,1,7196,2.99,2005-07-27 08:49:08
9283,343,1,7069,6.99,2005-07-27 03:59:35
9754,361,1,7538,2.99,2005-07-27 21:38:04
2157,79,1,7220,9.99,2005-07-27 09:35:54
13322,494,1,11987,5.99,2005-08-17 18:21:59
1159,42,1,6799,2.99,2005-07-12 16:52:13
12917,478,1,9665,4.99,2005-07-31 06:17:33
13553,503,2,4570,2.99,2005-07-08 05:33:59
7841,289,1,14087,0.99,2005-08-20 23:53:40
7460,275,2,14063,0.99,2005-08-20 22:36:40
321,12,2,9238,5.99,2005-07-30 13:49:43
1170,42,2,10345,2.99,2005-08-01 05:18:56
12735,471,1,9502,0.99,2005-07-31 00:02:10
7014,260,1,1626,3.99,2005-06-16 07:49:47
6897,256,2,2230,4.99,2005-06-18 03:50:49
15269,570,2,3138,2.99,2005-06-20 19:43:45
2874,107,1,1026,5.99,2005-05-31 03:45:26
5083,187,1,4429,4.99,2005-07-07 22:32:47
11507,426,1,1709,6.99,2005-06-16 14:10:15
12218,452,1,12355,0.99,2005-08-18 07:36:23
2294,84,2,11453,7.99,2005-08-02 21:00:05
14388,534,1,10796,0.99,2005-08-01 21:56:41
4064,149,2,2383,7.99,2005-06-18 15:17:59
1884,69,1,12121,2.99,2005-08-17 23:20:40
11281,417,1,10478,0.99,2005-08-01 10:09:06
12833,474,2,12597,2.99,2005-08-18 16:34:02
15146,565,2,11506,4.99,2005-08-16 23:25:48
2861,106,1,8115,4.99,2005-07-28 19:14:17
9096,336,1,13022,0.99,2006-02-14 15:16:03
12532,464,2,5455,6.99,2005-07-09 22:28:45
7485,276,2,11085,2.99,2005-08-02 07:36:44
13718,509,2,5008,2.99,2005-07-09 01:31:42
15567,581,2,4244,2.99,2005-07-07 13:41:58
9562,354,1,5354,4.99,2005-07-09 18:04:33
11488,425,1,4939,7.99,2005-07-08 22:35:30
4113,151,1,3017,3.99,2005-06-20 11:08:56
2194,80,1,16012,5.99,2005-08-23 21:13:39
1134,41,1,8098,0.99,2005-07-28 18:34:20
10227,377,1,15995,0.99,2005-08-23 20:29:56
11759,436,2,10216,3.99,2005-08-01 01:06:27
6757,251,1,264,2.99,2005-05-26 16:00:49
14902,556,2,6484,2.99,2005-07-12 02:04:10
10694,395,1,1270,0.99,2005-06-15 07:30:22
1049,38,2,7163,5.99,2005-07-27 07:36:11
15229,568,2,14531,2.99,2006-02-14 15:16:03
10149,374,2,15366,6.99,2005-08-22 21:45:57
13695,508,2,7322,3.99,2005-07-27 13:37:26
11448,423,1,15380,0.99,2005-08-22 22:28:15
2745,102,2,4777,3.99,2005-07-08 15:48:34
15708,586,2,15684,0.99,2005-08-23 09:40:04
6620,244,1,14975,3.99,2005-08-22 07:07:50
9180,339,1,13575,5.99,2005-08-20 05:15:20
8095,298,2,10248,6.99,2005-08-01 02:35:28
3975,146,2,13829,4.99,2005-08-20 13:50:17
11950,443,2,6625,5.99,2005-07-12 09:06:40
11568,428,1,7823,6.99,2005-07-28 08:32:53
5466,201,2,14656,2.99,2005-08-21 19:39:28
15706,586,2,14533,2.99,2005-08-21 15:15:19
12452,461,1,9885,0.99,2005-07-31 13:59:32
12838,474,1,11909,0.99,2006-02-14 15:16:03
11417,422,2,13709,0.99,2005-08-20 09:34:51
15243,569,2,9960,1.99,2005-07-31 16:05:52
2667,99,2,3780,6.99,2005-07-06 13:52:02
14717,548,1,4155,7.99,2005-07-07 09:00:49
7890,291,1,10463,4.99,2005-08-01 09:39:43
2378,87,1,12232,0.99,2005-08-18 03:14:14
5936,219,1,8430,0.99,2005-07-29 07:12:17
8956,331,1,15339,2.99,2005-08-22 20:52:12
1135,41,1,8134,6.99,2005-07-28 20:01:23
6098,226,2,8600,2.99,2005-07-29 13:01:19
1156,42,2,5517,5.99,2005-07-10 01:15:00
12008,445,2,8911,0.99,2005-07-30 01:30:57
15125,564,2,15059,8.99,2005-08-22 10:22:00
11319,418,1,13970,0.99,2005-08-20 18:43:34
92,4,1,7660,2.99,2005-07-28 02:10:10
14992,560,1,1271,4.99,2005-06-15 07:32:24
2262,83,2,11777,4.99,2005-08-17 10:27:19
11925,442,1,4058,2.99,2005-07-07 04:02:50
8324,306,1,15457,2.99,2005-08-23 01:07:37
11103,410,1,8882,0.99,2005-07-30 00:24:05
7080,262,2,6547,7.99,2005-07-12 04:57:46
5558,205,1,4729,4.99,2005-07-08 12:59:40
2604,96,1,5558,0.99,2005-07-10 03:12:08
14433,536,1,3483,4.99,2005-07-05 23:13:51
5934,219,2,7335,2.99,2005-07-27 14:06:50
11334,419,2,6173,0.99,2005-07-11 10:33:11
6479,240,2,2872,5.99,2005-06-20 00:38:21
9284,343,2,8012,5.99,2005-07-28 15:29:00
890,32,1,5767,0.99,2005-07-10 13:13:18
9360,346,1,11375,4.99,2005-08-02 18:14:56
11321,418,1,14836,4.99,2005-08-22 01:52:26
2788,103,1,8520,4.99,2005-07-29 10:10:02
11638,431,2,13153,1.99,2005-08-19 13:09:47
1497,54,1,6813,0.99,2005-07-12 18:03:50
391,15,1,5717,2.99,2005-07-10 11:02:03
4578,168,1,15033,3.99,2005-08-22 09:25:24
7531,278,1,3453,2.99,2005-06-21 21:12:11
11388,421,1,10200,4.99,2005-08-01 00:39:05
8279,305,1,5745,8.99,2005-07-10 12:10:11
935,34,2,5918,5.99,2005-07-10 21:32:06
5356,198,1,357,0.99,2005-05-27 06:37:15
7053,261,1,3363,0.99,2005-06-21 12:25:07
735,27,1,7927,1.99,2005-07-28 12:13:42
9908,366,1,12608,4.99,2005-08-18 17:05:15
14979,559,1,10377,3.99,2005-08-01 06:28:28
7955,294,2,3330,2.99,2005-06-21 09:22:37
14090,523,1,9071,2.99,2005-07-30 07:40:58
10483,387,2,6216,4.99,2005-07-11 12:57:05
7140,264,2,9515,0.99,2005-07-31 00:35:05
13825,513,1,11165,2.99,2005-08-02 10:12:17
9369,347,2,2274,0.99,2005-06-18 06:31:15
11567,428,1,6735,5.99,2005-07-12 14:08:20
13900,516,1,7882,4.99,2005-07-28 10:33:42
4194,154,1,6048,0.99,2005-07-11 03:32:23
2336,86,1,4571,9.99,2005-07-08 05:34:41
10477,387,1,1464,0.99,2005-06-15 20:38:14
6422,238,1,1660,4.99,2005-06-16 10:12:55
1058,38,2,11049,3.99,2005-08-02 06:15:40
11856,439,2,12755,5.99,2005-08-18 22:38:47
8093,298,1,7869,7.99,2005-07-28 10:13:15
10947,405,1,3240,4.99,2005-06-21 02:53:17
4843,178,2,8388,5.99,2005-07-29 05:48:15
4365,160,1,12435,7.99,2005-08-18 10:38:31
9667,358,1,2721,2.99,2005-06-19 14:53:24
3942,145,1,12637,2.99,2005-08-18 18:06:53
1212,44,2,4390,0.99,2005-07-07 20:59:06
15939,595,1,7396,4.99,2005-07-27 16:03:53
4655,171,2,15810,0.99,2005-08-23 14:43:15
10370,383,1,2252,2.99,2005-06-18 05:05:18
7224,267,1,6706,3.99,2005-07-12 12:59:16
2514,92,2,5620,7.99,2005-07-10 05:30:52
702,26,1,6149,1.99,2005-07-11 09:19:31
8926,330,2,11259,3.99,2005-08-02 13:46:30
14918,557,1,6459,0.99,2005-07-12 01:12:03
8960,332,1,1000,6.99,2005-05-31 00:25:56
1818,66,1,14217,6.99,2005-08-21 04:37:56
4912,180,1,15039,4.99,2005-08-22 09:37:54
533,20,1,10954,1.99,2005-08-02 03:30:24
10424,385,2,3953,0.99,2005-07-06 21:54:55
14202,527,1,15144,2.99,2005-08-22 13:49:18
4278,157,2,9237,2.99,2005-07-30 13:48:17
4197,154,1,7156,4.99,2005-07-27 07:19:34
4123,151,1,9890,4.99,2005-07-31 14:04:44
14246,529,2,9375,0.99,2005-07-30 19:10:17
6216,230,2,14017,0.99,2005-08-20 20:55:32
11602,430,1,1538,2.99,2005-06-16 01:05:50
4727,174,2,8348,7.99,2005-07-29 04:49:26
4736,174,1,13185,0.99,2005-08-19 14:22:30
1700,62,1,10815,2.99,2005-08-01 22:46:21
5390,198,2,14990,4.99,2005-08-22 07:48:01
5042,185,2,14513,2.99,2005-08-21 14:51:35
10704,395,2,5136,0.99,2005-07-09 07:55:01
367,14,2,5317,7.99,2005-07-09 16:10:25
3389,126,1,3450,2.99,2005-06-21 21:01:57
12235,453,2,9289,6.99,2005-07-30 15:57:04
3020,112,2,11863,3.99,2005-08-17 13:56:01
11134,411,2,7395,0.99,2005-07-27 16:03:11
7835,289,2,12558,7.99,2005-08-18 14:52:35
855,31,2,2341,6.99,2005-06-18 11:35:30
3147,116,1,14907,2.99,2005-08-22 04:44:09
7204,266,1,14080,1.99,2005-08-20 23:29:50
6115,227,2,3065,0.99,2005-06-20 13:53:53
15896,593,1,13524,6.99,2005-08-20 02:48:43
12122,449,2,4433,3.99,2005-07-07 22:45:41
5170,190,2,12381,0.99,2005-08-18 08:31:43
9346,346,2,6323,2.99,2005-07-11 19:02:19
15198,567,1,8201,2.99,2005-07-28 23:10:48
1951,72,1,9027,2.99,2005-07-30 05:58:27
12802,473,1,11336,0.99,2005-08-02 16:58:56
8622,318,1,14276,2.99,2005-08-21 06:34:05
862,31,1,3205,0.99,2005-06-21 00:38:47
507,19,1,12211,9.99,2005-08-18 02:31:18
7771,287,2,5761,0.99,2005-07-10 12:45:36
14609,543,1,9999,0.99,2005-07-31 17:40:53
11416,422,2,13625,1.99,2005-08-20 06:52:03
14120,525,1,5841,2.99,2005-07-10 17:11:31
5043,186,1,581,1.99,2005-05-28 11:20:29
7603,280,1,12849,5.99,2005-08-19 02:05:37
12864,476,1,771,2.99,2005-05-29 12:59:14
15933,595,1,5631,1.99,2005-07-10 06:15:45
13024,482,2,9874,6.99,2005-07-31 13:32:31
4145,152,1,10320,6.99,2005-08-01 04:39:26
50,2,1,10918,0.99,2005-08-02 02:10:56
12672,469,2,8791,0.99,2005-07-29 20:53:23
3016,112,2,10596,5.99,2005-08-01 14:18:57
14596,543,2,476,1.99,2005-05-27 22:31:36
13430,498,1,11455,6.99,2005-08-02 21:07:06
5635,208,2,2907,0.99,2005-06-20 03:15:09
10937,404,2,14838,4.99,2005-08-22 01:57:34
12133,449,2,14962,7.99,2005-08-22 06:37:43
14206,528,2,472,0.99,2005-05-27 21:36:15
15397,575,2,769,2.99,2005-05-29 12:51:44
12725,471,2,2165,2.99,2005-06-17 23:51:10
15662,584,2,14230,5.99,2005-08-21 04:57:29
15391,574,1,14076,4.99,2005-08-20 23:20:10
8173,301,2,4316,4.99,2005-07-07 17:44:22
9006,333,1,12427,6.99,2005-08-18 10:24:17
12437,460,2,14864,0.99,2005-08-22 02:57:06
3393,126,1,4691,0.99,2005-07-08 11:04:53
10553,389,1,15462,5.99,2005-08-23 01:14:01
9387,347,1,9582,4.99,2005-07-31 03:05:19
5873,216,2,13424,0.99,2005-08-19 23:10:09
14339,533,1,173,0.99,2005-05-26 03:42:10
3120,115,2,13056,2.99,2006-02-14 15:16:03
1400,51,1,5473,7.99,2005-07-09 23:19:11
12584,467,2,2121,4.99,2005-06-17 20:38:54
7335,271,1,6024,2.99,2005-07-11 02:16:47
14550,540,2,14910,0.99,2005-08-22 04:50:52
3958,146,1,4849,6.99,2005-07-08 18:34:34
6683,247,1,4492,2.99,2005-07-08 01:32:04
9655,357,2,9233,3.99,2005-07-30 13:44:15
3442,128,1,3751,0.99,2005-07-06 12:23:41
7834,289,1,12170,0.99,2005-08-18 01:06:10
15278,570,1,9385,7.99,2005-07-30 19:25:49
4195,154,2,6993,4.99,2005-07-27 01:05:24
13062,484,1,4214,4.99,2005-07-07 11:54:33
3969,146,1,11573,4.99,2005-08-17 01:38:18
243,9,1,7801,2.99,2005-07-28 07:51:56
2344,86,2,9376,4.99,2005-07-30 19:11:49
492,19,1,179,6.99,2005-05-26 04:26:06
12548,465,2,6904,3.99,2005-07-12 22:02:09
4709,173,2,9512,2.99,2005-07-31 00:26:30
15845,592,2,1423,5.99,2005-06-15 18:08:12
2662,98,2,14459,1.99,2005-08-21 12:48:08
14503,538,2,13770,4.99,2005-08-20 11:45:54
4079,149,1,11561,2.99,2005-08-17 01:23:09
11195,414,1,3318,5.99,2005-06-21 08:23:05
11003,406,2,14421,2.99,2005-08-21 11:20:21
10010,370,1,11540,1.99,2005-08-17 00:48:03
14447,536,2,11977,4.99,2005-08-17 18:01:15
11131,411,2,5357,5.99,2005-07-09 18:08:59
4920,181,2,4428,4.99,2005-07-07 22:29:40
11621,431,2,1561,2.99,2005-06-16 02:41:30
2988,111,2,10039,2.99,2005-07-31 18:50:40
10194,376,1,10810,3.99,2005-08-01 22:40:39
1655,60,2,7067,0.99,2005-07-27 03:55:10
6722,249,2,3175,7.99,2005-06-20 22:30:23
4540,167,1,12978,4.99,2005-08-19 06:57:27
1330,49,1,239,3.99,2005-05-26 12:30:26
6767,251,2,4026,3.99,2005-07-07 02:15:48
3810,141,1,8434,4.99,2005-07-29 07:20:14
14935,558,2,1967,4.99,2005-06-17 09:19:52
8269,305,2,69,2.99,2005-05-25 10:10:14
2311,85,1,4705,2.99,2005-07-08 11:50:38
6205,230,1,8815,2.99,2005-07-29 21:51:26
15388,574,2,11775,3.99,2005-08-17 10:25:53
12860,475,2,14303,2.99,2005-08-21 07:22:43
4761,175,2,14060,3.98,2006-02-14 15:16:03
1052,38,2,8924,3.99,2005-07-30 02:08:58
15621,583,2,3991,9.99,2005-07-06 23:33:41
9028,334,1,8977,7.99,2005-07-30 04:14:07
11680,433,2,9161,4.99,2005-07-30 11:19:18
1946,72,1,5302,4.99,2005-07-09 15:42:36
2779,103,1,4357,1.99,2005-07-07 19:24:39
3199,119,2,8140,4.99,2005-07-28 20:17:50
10897,403,1,10547,6.99,2005-08-01 12:44:17
14261,530,1,1516,0.99,2005-06-15 23:11:10
2047,75,1,9783,9.99,2005-07-31 10:15:46
13966,519,1,1941,2.99,2005-06-17 07:42:45
8026,296,1,4480,4.99,2005-07-08 00:56:30
9571,354,2,7241,0.99,2005-07-27 10:25:49
9374,347,2,3666,4.99,2005-07-06 08:27:43
4315,158,2,12070,1.99,2005-08-17 21:46:47
9620,356,1,8975,5.99,2005-07-30 04:10:18
7340,271,2,10310,4.99,2005-08-01 04:24:47
6816,253,1,2142,4.99,2005-06-17 21:55:43
12111,448,1,15427,4.99,2005-08-23 00:07:53
12389,459,1,6206,0.99,2005-07-11 12:32:14
7113,263,1,7706,4.99,2005-07-28 04:03:17
3583,132,2,11812,0.99,2005-08-17 12:00:54
13862,515,1,1244,4.99,2005-06-15 05:08:40
325,12,2,11497,0.99,2005-08-16 22:52:30
15060,562,2,7166,3.99,2005-07-27 07:36:56
9240,342,1,3081,2.99,2005-06-20 15:29:13
5251,194,2,4231,7.99,2005-07-07 12:48:19
2102,77,2,10184,4.99,2005-08-01 00:09:33
10806,400,1,95,3.99,2005-05-25 16:12:52
5673,209,1,7505,4.99,2005-07-27 20:28:03
15875,593,2,2055,5.99,2005-06-17 15:27:03
5561,205,2,8896,4.99,2005-07-30 00:51:21
10855,401,1,15927,0.99,2005-08-23 18:23:11
6328,235,1,6047,2.99,2005-07-11 03:27:01
13304,494,1,4086,3.99,2005-07-07 05:26:06
7671,283,2,9478,2.99,2005-07-30 23:12:53
14195,527,2,10613,0.99,2005-08-01 14:56:14
15499,578,1,10029,6.99,2005-07-31 18:37:47
7705,284,2,15135,3.99,2005-08-22 13:19:19
11474,424,2,11833,2.99,2005-08-17 13:00:33
2326,86,2,1640,4.99,2005-06-16 08:35:39
9119,337,2,13305,6.99,2005-08-19 18:57:05
5679,209,1,9923,0.99,2005-07-31 15:00:15
15267,570,2,2031,6.99,2005-06-17 13:14:03
11677,433,2,7907,4.99,2005-07-28 11:32:00
10790,399,2,4957,0.99,2005-07-08 23:18:48
11470,424,2,10369,4.99,2005-08-01 06:13:44
12104,448,1,12446,2.99,2005-08-18 10:56:29
7784,287,2,14715,6.99,2005-08-21 21:28:18
6352,236,2,2840,3.99,2005-06-19 22:17:44
2823,104,2,15186,0.99,2005-08-22 15:52:57
6985,259,2,1813,2.99,2005-06-16 21:11:00
11735,435,1,11796,0.99,2005-08-17 11:16:47
5140,189,2,9171,5.99,2005-07-30 11:36:24
11605,430,2,3153,0.99,2005-06-20 20:44:15
5966,220,1,11153,3.99,2005-08-02 09:54:19
14241,529,1,6908,7.99,2005-07-12 22:08:46
5810,214,1,4783,3.99,2005-07-08 16:09:24
14832,553,2,3793,4.99,2005-07-06 14:32:44
14940,558,1,3731,9.99,2005-07-06 11:33:36
4032,148,1,8394,4.99,2005-07-29 06:02:14
7481,276,1,9229,8.99,2005-07-30 13:38:17
2275,84,1,2012,5.99,2005-06-17 11:57:15
5338,197,1,9476,0.99,2005-07-30 23:06:40
11087,410,1,2255,4.99,2005-06-18 05:21:12
10391,383,1,15416,1.99,2005-08-22 23:51:23
2148,79,2,3178,2.99,2005-06-20 22:35:12
14331,532,2,13038,4.99,2005-08-19 08:55:16
441,16,1,12358,4.99,2005-08-18 07:41:43
1127,41,2,4294,9.99,2005-07-07 15:56:23
4876,179,1,8573,2.99,2005-07-29 11:51:25
7497,277,2,1717,2.99,2005-06-16 14:47:16
14052,522,2,5271,6.99,2005-07-09 14:25:01
4573,168,1,12781,2.99,2005-08-18 23:50:24
10650,393,2,4632,5.99,2005-07-08 08:38:57
1694,62,1,3327,3.99,2005-06-21 09:04:50
2192,80,1,14916,0.99,2005-08-22 04:56:57
4085,150,1,609,2.99,2005-05-28 15:04:02
605,23,1,2827,0.99,2005-06-19 20:50:01
4976,183,2,2188,1.99,2005-06-18 01:19:04
11215,414,2,15481,0.99,2005-08-23 01:59:14
13899,516,1,7628,4.99,2005-07-28 00:58:04
3783,140,2,2332,6.99,2005-06-18 10:53:51
7495,277,2,308,6.99,2005-05-26 22:01:39
