assays_assay_id,assays_curated_by,assays_assay_test_type,assays_assay_strain,assays_assay_type,assays_relationship_type,assays_tid,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
13536,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628128,,BAO_0000218,,
13537,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628129,,BAO_0000218,,
13538,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628130,,BAO_0000218,,
13539,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628131,,BAO_0000218,,
13540,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628132,,BAO_0000218,,
13541,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628133,,BAO_0000218,,
13542,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628134,,BAO_0000218,,
13543,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628135,,BAO_0000218,,
13544,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628136,,BAO_0000218,,
13545,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628137,,BAO_0000218,,
13546,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628138,,BAO_0000218,,
13547,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628139,,BAO_0000218,,
13548,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628140,,BAO_0000218,,
13549,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628141,,BAO_0000218,,
13550,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628142,,BAO_0000218,,
13551,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628143,,BAO_0000218,,
13552,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628144,,BAO_0000218,,
13553,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628145,,BAO_0000218,,
13554,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL628146,,BAO_0000218,,
13555,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL625355,,BAO_0000218,,
13556,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL625356,,BAO_0000218,,
13557,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL625357,,BAO_0000218,,
13558,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL625527,,BAO_0000218,,
13559,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL875473,,BAO_0000218,,
13560,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL625528,,BAO_0000218,,
13561,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL626304,,BAO_0000218,,
13562,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL624138,,BAO_0000218,1637.0,
13563,Autocuration,,,P,U,22229,0,1,,CHEMBL624139,,BAO_0000100,,
13564,Autocuration,,,P,U,22229,0,1,,CHEMBL624140,,BAO_0000100,,
13565,Autocuration,,,P,U,22229,0,1,,CHEMBL624141,,BAO_0000100,,
13566,Autocuration,,,P,U,22229,0,1,,CHEMBL624142,,BAO_0000100,,
13567,Autocuration,,,P,U,22229,0,1,,CHEMBL624143,,BAO_0000100,,
13568,Autocuration,,,P,U,22229,0,1,,CHEMBL624144,,BAO_0000100,,
13569,Autocuration,,,P,U,22229,0,1,,CHEMBL624145,,BAO_0000100,,
13570,Autocuration,,,P,U,22229,0,1,,CHEMBL624146,,BAO_0000100,,
13571,Autocuration,,,P,U,22229,0,1,,CHEMBL624147,,BAO_0000100,,
13572,Autocuration,,,P,U,22229,0,1,,CHEMBL883123,,BAO_0000100,,
13573,Autocuration,,,A,U,22224,0,1,,CHEMBL624148,,BAO_0000019,,
13574,Autocuration,,,A,U,22224,0,1,,CHEMBL874416,,BAO_0000019,,
13575,Autocuration,,,P,U,22229,0,1,,CHEMBL624149,,BAO_0000100,,
13576,Autocuration,,,P,U,22229,0,1,,CHEMBL624150,,BAO_0000100,,
13577,Autocuration,,,P,U,22224,0,1,,CHEMBL624151,,BAO_0000100,,
13578,Autocuration,,,P,U,22224,0,1,,CHEMBL624152,,BAO_0000100,,
13579,Autocuration,,,P,U,22224,0,1,,CHEMBL622139,,BAO_0000100,,
13580,Autocuration,,,P,U,22229,0,1,,CHEMBL622140,,BAO_0000100,,
13581,Autocuration,,,P,U,22224,0,1,,CHEMBL622141,,BAO_0000100,,
13582,Autocuration,,,P,U,22224,0,1,,CHEMBL622142,,BAO_0000100,,
13583,Autocuration,,,P,U,22229,0,1,,CHEMBL622143,,BAO_0000100,,
13584,Autocuration,,,P,U,22229,0,1,,CHEMBL622144,,BAO_0000100,,
13585,Autocuration,,,A,U,22224,0,1,,CHEMBL877473,,BAO_0000019,,
13586,Autocuration,,,P,U,22229,0,1,,CHEMBL622145,,BAO_0000100,,
13587,Autocuration,,,A,U,22224,0,1,,CHEMBL622146,,BAO_0000019,,
13588,Autocuration,,,P,U,22229,0,1,,CHEMBL622147,,BAO_0000100,,
13589,Autocuration,,,A,U,22224,0,1,,CHEMBL622148,,BAO_0000019,,
13590,Autocuration,,,A,U,22224,0,1,,CHEMBL883124,,BAO_0000019,,
13591,Autocuration,,,P,U,22229,0,1,,CHEMBL622149,,BAO_0000100,,
13592,Autocuration,,,A,U,22224,0,1,,CHEMBL622150,,BAO_0000019,,
13593,Autocuration,,,P,U,22224,0,1,,CHEMBL622151,,BAO_0000100,,
13594,Autocuration,,,P,U,22229,0,1,,CHEMBL622152,,BAO_0000100,,
13595,Autocuration,,,A,U,22224,0,1,,CHEMBL622153,,BAO_0000019,,
13596,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL877474,,BAO_0000218,,
13597,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622154,,BAO_0000218,,
13598,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622155,,BAO_0000218,1969.0,
13599,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622156,,BAO_0000218,1969.0,
13600,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622157,,BAO_0000218,1969.0,
13601,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622158,,BAO_0000218,1969.0,
13602,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622807,,BAO_0000218,,
13603,Intermediate,In vivo,,A,N,50797,1,1,,CHEMBL622808,,BAO_0000218,,
13604,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622809,,BAO_0000218,,
13605,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622810,,BAO_0000218,,
13606,Intermediate,In vivo,,A,N,100712,1,1,,CHEMBL876653,,BAO_0000218,,
13607,Intermediate,In vivo,,A,N,100712,1,1,,CHEMBL622811,,BAO_0000218,,
13608,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622986,,BAO_0000218,,
13609,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622987,,BAO_0000218,1969.0,
13610,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622988,,BAO_0000218,1969.0,
13611,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622989,,BAO_0000218,1969.0,
13612,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622990,,BAO_0000218,1969.0,
13613,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622991,,BAO_0000218,1969.0,
13614,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622227,,BAO_0000218,1969.0,
13615,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL622228,,BAO_0000218,1969.0,
13616,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622229,,BAO_0000218,,
13617,Intermediate,In vivo,,A,N,50512,1,1,,CHEMBL622230,,BAO_0000218,,
13618,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL622231,,BAO_0000218,,
13619,Intermediate,In vivo,,A,N,100710,1,1,,CHEMBL622232,,BAO_0000218,,
13620,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622233,,BAO_0000218,,
13621,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622234,,BAO_0000218,,
13622,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622235,,BAO_0000218,,
13623,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622236,,BAO_0000218,,
13624,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622237,,BAO_0000218,,
13625,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL877482,,BAO_0000218,,
13626,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622238,,BAO_0000218,,
13627,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622239,,BAO_0000218,,
13628,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622240,,BAO_0000218,178.0,
13629,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL622241,,BAO_0000218,178.0,
13630,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL631013,,BAO_0000218,,
13631,Intermediate,In vivo,,A,N,50797,1,1,,CHEMBL631014,,BAO_0000218,,
13632,Intermediate,In vivo,,A,N,50588,1,1,,CHEMBL631015,,BAO_0000218,,
13633,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL631016,,BAO_0000218,,
13634,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL631017,,BAO_0000218,,
13635,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL631018,,BAO_0000218,,
13636,Autocuration,In vivo,,A,U,22224,0,1,,CHEMBL631019,,BAO_0000218,,
13637,Intermediate,,,A,N,50594,1,1,,CHEMBL875761,,BAO_0000218,955.0,
13638,Intermediate,,,A,N,50594,1,1,,CHEMBL631020,,BAO_0000218,955.0,
13639,Intermediate,,,A,N,50594,1,1,,CHEMBL631669,,BAO_0000218,955.0,
13640,Intermediate,,,A,N,50594,1,1,,CHEMBL631670,,BAO_0000218,955.0,
13641,Intermediate,,,A,N,50594,1,1,,CHEMBL631671,,BAO_0000218,2435.0,
13642,Intermediate,,,A,N,50597,1,1,,CHEMBL631672,,BAO_0000218,178.0,
13643,Intermediate,,,A,N,50597,1,1,,CHEMBL631673,,BAO_0000218,178.0,
13644,Intermediate,,,A,N,50597,1,1,,CHEMBL631856,,BAO_0000218,178.0,
13645,Intermediate,,,A,N,50597,1,1,,CHEMBL631857,,BAO_0000218,178.0,
13646,Intermediate,,,A,N,50597,1,1,,CHEMBL631858,,BAO_0000218,178.0,
13647,Intermediate,,,A,N,50597,1,1,,CHEMBL631859,,BAO_0000218,178.0,
13648,Intermediate,,,A,N,50597,1,1,,CHEMBL631860,,BAO_0000218,178.0,
13649,Intermediate,,,A,N,50597,1,1,,CHEMBL631861,,BAO_0000218,178.0,
13650,Intermediate,,,A,N,50597,1,1,,CHEMBL631862,,BAO_0000218,178.0,
13651,Intermediate,,,A,N,50597,1,1,,CHEMBL631863,,BAO_0000218,178.0,
13652,Intermediate,,,A,N,50597,1,1,,CHEMBL631864,,BAO_0000218,178.0,
13653,Intermediate,,,A,N,50597,1,1,,CHEMBL631865,,BAO_0000218,178.0,
13654,Intermediate,,,A,N,50597,1,1,,CHEMBL631866,,BAO_0000218,178.0,
13655,Intermediate,,,A,N,50597,1,1,,CHEMBL629360,,BAO_0000218,178.0,
13656,Intermediate,,,A,N,50597,1,1,,CHEMBL629361,,BAO_0000218,178.0,
13657,Intermediate,,,A,N,50597,1,1,,CHEMBL629362,,BAO_0000218,178.0,
13658,Intermediate,,,A,N,50597,1,1,,CHEMBL630740,,BAO_0000218,178.0,
13659,Intermediate,,,A,N,50597,1,1,,CHEMBL630741,,BAO_0000218,178.0,
13660,Intermediate,,,A,N,50597,1,1,,CHEMBL630742,,BAO_0000218,178.0,
13661,Intermediate,,,A,N,50597,1,1,,CHEMBL630743,,BAO_0000218,,
13662,Intermediate,,,A,N,50597,1,1,,CHEMBL630744,,BAO_0000218,,
13663,Intermediate,,,A,N,50597,1,1,,CHEMBL630745,,BAO_0000218,,
13664,Intermediate,,,A,N,50597,1,1,,CHEMBL630746,,BAO_0000218,,
13665,Intermediate,,,A,N,50597,1,1,,CHEMBL630747,,BAO_0000218,,
13666,Intermediate,,,A,N,50597,1,1,,CHEMBL630748,,BAO_0000218,,
13667,Intermediate,,,A,N,50597,1,1,,CHEMBL632056,,BAO_0000218,,
13668,Intermediate,,,A,N,50597,1,1,,CHEMBL632057,,BAO_0000218,,
13669,Intermediate,,,A,N,50597,1,1,,CHEMBL632058,,BAO_0000218,,
13670,Intermediate,,,A,N,50597,1,1,,CHEMBL632059,,BAO_0000218,,
13671,Intermediate,,,A,N,50597,1,1,,CHEMBL632060,,BAO_0000218,,
13672,Intermediate,,,A,N,50597,1,1,,CHEMBL632061,,BAO_0000218,,
13673,Intermediate,,,A,N,50597,1,1,,CHEMBL629207,,BAO_0000218,,
13674,Intermediate,,,A,N,50597,1,1,,CHEMBL629208,,BAO_0000218,,
13675,Intermediate,,,A,N,50597,1,1,,CHEMBL629209,,BAO_0000218,,
13676,Intermediate,,,A,N,50597,1,1,,CHEMBL629210,,BAO_0000218,,
13677,Intermediate,,,A,N,50597,1,1,,CHEMBL629211,,BAO_0000218,,
13678,Intermediate,,,A,N,50597,1,1,,CHEMBL629212,,BAO_0000218,,
13679,Intermediate,,,A,N,50597,1,1,,CHEMBL629213,,BAO_0000218,,
13680,Intermediate,,,A,N,50597,1,1,,CHEMBL629214,,BAO_0000218,1088.0,
13681,Intermediate,,,A,N,50597,1,1,,CHEMBL629215,,BAO_0000218,1088.0,
13682,Intermediate,,,A,N,50597,1,1,,CHEMBL635154,,BAO_0000218,1088.0,
13683,Intermediate,,,A,N,50597,1,1,,CHEMBL629216,,BAO_0000218,,
13684,Intermediate,,,A,N,50597,1,1,,CHEMBL629217,,BAO_0000218,,
13685,Intermediate,,,A,N,50597,1,1,,CHEMBL629218,,BAO_0000218,,
13686,Intermediate,,,A,N,50597,1,1,,CHEMBL629219,,BAO_0000218,,
13687,Intermediate,,,A,N,50597,1,1,,CHEMBL629220,,BAO_0000218,,
13688,Intermediate,,,A,N,50597,1,1,,CHEMBL629221,,BAO_0000218,,
13689,Intermediate,,,A,N,50597,1,1,,CHEMBL631127,,BAO_0000218,,
13690,Intermediate,,,A,N,50597,1,1,,CHEMBL631128,,BAO_0000218,,
13691,Intermediate,,,A,N,50597,1,1,,CHEMBL631129,,BAO_0000218,,
13692,Intermediate,,,A,N,50597,1,1,,CHEMBL631130,,BAO_0000218,,
13693,Intermediate,,,A,N,50597,1,1,,CHEMBL631131,,BAO_0000218,,
13694,Intermediate,,,A,N,50597,1,1,,CHEMBL631132,,BAO_0000218,,
13695,Intermediate,,,A,N,50597,1,1,,CHEMBL631133,,BAO_0000218,,
13696,Intermediate,,,A,N,50597,1,1,,CHEMBL631134,,BAO_0000218,,
13697,Intermediate,,,A,N,50597,1,1,,CHEMBL875120,,BAO_0000218,,
13698,Intermediate,,,A,N,50597,1,1,,CHEMBL631135,,BAO_0000218,,
13699,Intermediate,,,A,N,50597,1,1,,CHEMBL631136,,BAO_0000218,,
13700,Intermediate,,,A,N,50597,1,1,,CHEMBL631137,,BAO_0000218,,
13701,Intermediate,,,A,N,50597,1,1,,CHEMBL631138,,BAO_0000218,,
13702,Intermediate,,,A,N,50597,1,1,,CHEMBL631139,,BAO_0000218,,
13703,Intermediate,,,A,N,50597,1,1,,CHEMBL631140,,BAO_0000218,,
13704,Intermediate,,,A,N,50597,1,1,,CHEMBL631141,,BAO_0000218,,
13705,Intermediate,,,A,N,50597,1,1,,CHEMBL631142,,BAO_0000218,,
13706,Intermediate,,,A,N,50597,1,1,,CHEMBL631143,,BAO_0000218,,
13707,Intermediate,,,A,N,50597,1,1,,CHEMBL631144,,BAO_0000218,,
13708,Intermediate,,,A,N,50588,1,1,,CHEMBL631145,,BAO_0000218,,
13709,Intermediate,,,A,N,50588,1,1,,CHEMBL631146,,BAO_0000218,,
13710,Intermediate,,,A,N,50588,1,1,,CHEMBL631147,,BAO_0000218,,
13711,Intermediate,,,A,N,50588,1,1,,CHEMBL631148,,BAO_0000218,,
13712,Intermediate,,,A,N,50588,1,1,,CHEMBL631149,,BAO_0000218,,
13713,Intermediate,,,A,N,50588,1,1,,CHEMBL631150,,BAO_0000218,,
13714,Intermediate,,,A,N,50588,1,1,,CHEMBL631151,,BAO_0000218,,
13715,Intermediate,,,A,N,50588,1,1,,CHEMBL631152,,BAO_0000218,,
13716,Intermediate,,,A,N,50588,1,1,,CHEMBL631443,,BAO_0000218,,
13717,Intermediate,,,A,N,50588,1,1,,CHEMBL631444,,BAO_0000218,,
13718,Intermediate,,,A,N,50588,1,1,,CHEMBL631445,,BAO_0000218,,
13719,Intermediate,,,A,N,50588,1,1,,CHEMBL631446,,BAO_0000218,,
13720,Intermediate,,,A,N,50588,1,1,,CHEMBL631447,,BAO_0000218,,
13721,Intermediate,,,A,N,50588,1,1,,CHEMBL631448,,BAO_0000218,,
13722,Intermediate,,,A,N,50588,1,1,,CHEMBL631449,,BAO_0000218,,
13723,Intermediate,,,A,N,50588,1,1,,CHEMBL631450,,BAO_0000218,,
13724,Intermediate,,,A,N,50588,1,1,,CHEMBL629724,,BAO_0000218,,
13725,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL629725,,BAO_0000218,14.0,
13726,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL629726,,BAO_0000218,14.0,
13727,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL629727,,BAO_0000218,2106.0,
13728,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630404,,BAO_0000218,2106.0,
13729,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630405,,BAO_0000218,2106.0,
13730,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630406,,BAO_0000218,2106.0,
13731,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630407,,BAO_0000218,945.0,
13732,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630573,,BAO_0000218,945.0,
13733,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630574,,BAO_0000218,945.0,
13734,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630575,,BAO_0000218,945.0,
13735,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630576,,BAO_0000218,,
13736,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630577,,BAO_0000218,,
13737,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630578,,BAO_0000218,,
13738,Intermediate,In vivo,,A,N,50594,1,1,,CHEMBL630579,,BAO_0000218,,
13739,Intermediate,,,A,N,50594,1,1,,CHEMBL630580,,BAO_0000218,2113.0,
13740,Intermediate,,,A,N,50594,1,1,,CHEMBL630581,,BAO_0000218,2113.0,
13741,Intermediate,,,A,N,50594,1,1,,CHEMBL630582,,BAO_0000218,2113.0,
13742,Intermediate,,,A,N,50594,1,1,,CHEMBL630583,,BAO_0000218,,
13743,Intermediate,,,A,N,50594,1,1,,CHEMBL630584,,BAO_0000218,,
13744,Intermediate,,,A,N,50594,1,1,,CHEMBL630585,,BAO_0000218,,
13745,Intermediate,,,A,N,50594,1,1,,CHEMBL630586,,BAO_0000218,,
13746,Intermediate,,,A,N,50594,1,1,,CHEMBL630587,,BAO_0000218,,
13747,Intermediate,,,A,N,50594,1,1,,CHEMBL630588,,BAO_0000218,,
13748,Intermediate,,,A,N,50594,1,1,,CHEMBL630589,,BAO_0000218,,
13749,Intermediate,,,A,N,50594,1,1,,CHEMBL630590,,BAO_0000218,,
13750,Autocuration,,,A,U,22224,0,1,,CHEMBL630591,,BAO_0000019,1988.0,
13751,Autocuration,,,A,U,22224,0,1,,CHEMBL630592,,BAO_0000019,1988.0,
13752,Autocuration,,,A,U,22224,0,1,,CHEMBL630593,,BAO_0000019,,
13753,Autocuration,,,A,U,22224,0,1,,CHEMBL630594,,BAO_0000019,,
13754,Autocuration,,,A,U,22224,0,1,,CHEMBL630595,,BAO_0000019,1088.0,
13755,Autocuration,,,A,U,22224,0,1,,CHEMBL630596,,BAO_0000019,1088.0,
13756,Autocuration,,,A,U,22224,0,1,,CHEMBL630597,,BAO_0000019,1088.0,
13757,Autocuration,,,A,U,22224,0,1,,CHEMBL630598,,BAO_0000019,1088.0,
13758,Autocuration,,,A,U,22224,0,1,,CHEMBL630599,,BAO_0000019,1088.0,
13759,Autocuration,,,A,U,22224,0,1,,CHEMBL630600,,BAO_0000019,1088.0,
13760,Autocuration,,,A,U,22224,0,1,,CHEMBL630601,,BAO_0000019,1088.0,
13761,Autocuration,,,A,U,22224,0,1,,CHEMBL630602,,BAO_0000019,1088.0,
13762,Autocuration,,,A,U,22224,0,1,,CHEMBL630603,,BAO_0000019,1088.0,
13763,Autocuration,,,A,U,22224,0,1,,CHEMBL630604,,BAO_0000019,1088.0,
13764,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL624869,,BAO_0000218,178.0,
13765,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL624870,,BAO_0000218,178.0,
13766,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623189,,BAO_0000218,178.0,
13767,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623190,,BAO_0000218,178.0,
13768,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623191,,BAO_0000218,178.0,
13769,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623192,,BAO_0000218,,
13770,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623193,,BAO_0000218,,
13771,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623194,,BAO_0000218,,
13772,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623195,,BAO_0000218,,
13773,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL623196,,BAO_0000218,,
13774,Intermediate,,,A,N,50597,1,1,,CHEMBL623197,,BAO_0000218,,
13775,Intermediate,,,A,N,50597,1,1,,CHEMBL623198,,BAO_0000218,,
13776,Intermediate,,,A,N,50597,1,1,,CHEMBL623199,,BAO_0000218,,
13777,Intermediate,,,A,N,50597,1,1,,CHEMBL623200,,BAO_0000218,2385.0,
13778,Intermediate,,,A,N,50597,1,1,,CHEMBL623201,,BAO_0000218,2385.0,
13779,Intermediate,,,A,N,50597,1,1,,CHEMBL623202,,BAO_0000218,2385.0,
13780,Intermediate,,,A,N,50597,1,1,,CHEMBL623203,,BAO_0000218,2385.0,
13781,Intermediate,,,A,N,50597,1,1,,CHEMBL623204,,BAO_0000218,2385.0,
13782,Intermediate,,,A,N,50597,1,1,,CHEMBL623205,,BAO_0000218,2385.0,
13783,Intermediate,,,A,N,50597,1,1,,CHEMBL623206,,BAO_0000218,2385.0,
13784,Intermediate,,,A,N,50597,1,1,,CHEMBL623207,,BAO_0000218,2385.0,
13785,Intermediate,,,A,N,50597,1,1,,CHEMBL623208,,BAO_0000218,2385.0,
13786,Intermediate,,,A,N,50597,1,1,,CHEMBL623209,,BAO_0000218,2385.0,
13787,Intermediate,,,A,N,50597,1,1,,CHEMBL623210,,BAO_0000218,2385.0,
13788,Intermediate,,,A,N,50597,1,1,,CHEMBL623211,,BAO_0000218,,
13789,Intermediate,,,A,N,50597,1,1,,CHEMBL623212,,BAO_0000218,995.0,
13790,Autocuration,,,A,U,22224,0,1,,CHEMBL623213,,BAO_0000019,,
13791,Autocuration,,,A,U,22224,0,1,,CHEMBL623214,,BAO_0000019,,
13792,Autocuration,,,A,U,22224,0,1,,CHEMBL623215,,BAO_0000019,,
13793,Autocuration,,,A,U,22224,0,1,,CHEMBL623216,,BAO_0000019,,
13794,Intermediate,,,A,N,50591,1,1,,CHEMBL623217,,BAO_0000218,,
13795,Autocuration,,,A,U,22224,0,1,,CHEMBL623218,,BAO_0000019,,
13796,Autocuration,,,A,U,22224,0,1,,CHEMBL623913,,BAO_0000019,,
13797,Autocuration,,,A,U,22224,0,1,,CHEMBL623914,,BAO_0000019,,
13798,Autocuration,,,P,U,22229,0,1,,CHEMBL623915,,BAO_0000100,,
13799,Autocuration,,,P,U,22229,0,1,,CHEMBL624080,,BAO_0000100,,
13800,Autocuration,,,A,U,22224,0,1,,CHEMBL624081,,BAO_0000019,,
13801,Intermediate,,,A,N,50587,1,1,,CHEMBL624082,,BAO_0000218,,
13802,Intermediate,,,A,N,50587,1,1,,CHEMBL625054,,BAO_0000218,,
13803,Autocuration,,,A,U,22224,0,1,,CHEMBL877485,,BAO_0000019,,
13804,Intermediate,,,A,N,50594,1,1,,CHEMBL625055,,BAO_0000218,,
13805,Intermediate,,,A,N,50594,1,1,,CHEMBL625056,,BAO_0000218,,
13806,Intermediate,,,A,N,50587,1,1,,CHEMBL625057,,BAO_0000218,,
13807,Autocuration,,,A,U,22224,0,1,,CHEMBL625058,,BAO_0000019,,
13808,Intermediate,,,A,N,50594,1,1,,CHEMBL625059,,BAO_0000218,,
13809,Intermediate,,,A,N,50594,1,1,,CHEMBL629536,,BAO_0000218,,
13810,Intermediate,,,A,N,50597,1,1,,CHEMBL629537,,BAO_0000218,,
13811,Intermediate,,,A,N,50597,1,1,,CHEMBL629538,,BAO_0000218,,
13812,Intermediate,,,A,N,50597,1,1,,CHEMBL629539,,BAO_0000218,,
13813,Intermediate,,,A,N,50597,1,1,,CHEMBL874445,,BAO_0000218,,
13814,Intermediate,,,A,N,50597,1,1,,CHEMBL629540,,BAO_0000218,,
13815,Intermediate,,,A,N,50597,1,1,,CHEMBL629541,,BAO_0000218,,
13816,Intermediate,,,A,N,50597,1,1,,CHEMBL629542,,BAO_0000218,,
13817,Intermediate,,,A,N,50597,1,1,,CHEMBL630243,,BAO_0000218,,
13818,Intermediate,,,A,N,50597,1,1,,CHEMBL630244,,BAO_0000218,,
13819,Intermediate,,,A,N,50597,1,1,,CHEMBL630245,,BAO_0000218,,
13820,Intermediate,,,A,N,50597,1,1,,CHEMBL630246,,BAO_0000218,,
13821,Intermediate,,,A,N,50597,1,1,,CHEMBL630247,,BAO_0000218,,
13822,Intermediate,,,A,N,50597,1,1,,CHEMBL630248,,BAO_0000218,,
13823,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630249,,BAO_0000218,178.0,
13824,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630250,,BAO_0000218,178.0,
13825,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630251,,BAO_0000218,178.0,
13826,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630252,,BAO_0000218,178.0,
13827,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630408,,BAO_0000218,178.0,
13828,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630409,,BAO_0000218,2037.0,
13829,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL874446,,BAO_0000218,2037.0,
13830,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630410,,BAO_0000218,2037.0,
13831,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630411,,BAO_0000218,2037.0,
13832,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630412,,BAO_0000218,2037.0,
13833,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630413,,BAO_0000218,2037.0,
13834,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630414,,BAO_0000218,2037.0,
13835,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630415,,BAO_0000218,2037.0,
13836,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630416,,BAO_0000218,,
13837,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630417,,BAO_0000218,,
13838,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630418,,BAO_0000218,,
13839,Intermediate,In vivo,,A,N,50597,1,1,,CHEMBL630419,,BAO_0000218,,
