nome,attore_id,cognome,film_id
GENE,134,HOPKINS,341
REESE,197,WEST,249
RENEE,117,TRACY,15
IAN,155,TANDY,688
CARMEN,52,HUNT,951
KEVIN,127,GARLAND,119
WOODY,28,HOFFMAN,625
ALEC,29,WAYNE,79
JULIA,186,ZELLWEGER,579
HARRISON,115,BALE,506
JAYNE,150,NOLTE,672
RUSSELL,112,BACALL,829
BOB,19,FAWCETT,670
GINA,107,DEGENERES,905
JUDY,35,DEAN,389
ALAN,173,DREYFUSS,80
SCARLETT,81,DAMON,827
ED,3,CHASE,17
SPENCER,87,PECK,250
WHOOPI,140,HURT,999
RIP,68,WINSLET,315
FRED,16,COSTNER,886
GARY,73,PENN,36
PENELOPE,1,GUINESS,166
BELA,196,WALKEN,284
THORA,200,TEMPLE,945
DUSTIN,59,TAUTOU,943
ALBERT,146,JOHANSSON,969
KIRSTEN,92,AKROYD,728
FAY,55,KILMER,612
GEOFFREY,151,HESTON,501
ALBERT,125,NOLTE,361
JAYNE,62,NEESON,988
FRED,16,COSTNER,503
GARY,73,PENN,936
ANNE,49,CRONYN,662
KIRSTEN,21,PALTROW,429
ED,3,CHASE,480
BURT,75,POSEY,170
JAYNE,62,NEESON,385
SEAN,90,GUINESS,901
RICHARD,133,PENN,588
CUBA,189,BIRCH,628
BETTE,6,NICHOLSON,256
FRANCES,126,TOMEI,21
JUDY,35,DEAN,732
GRACE,7,MOSTEL,25
HUMPHREY,164,WILLIS,367
WILL,168,WILSON,237
ANGELINA,76,ASTAIRE,474
JOHN,192,SUVARI,614
RUSSELL,183,CLOSE,495
CHRISTIAN,58,AKROYD,254
CARMEN,52,HUNT,714
ED,136,MANSFIELD,25
MICHELLE,70,MCCONAUGHEY,249
MORGAN,137,WILLIAMS,758
RITA,135,REYNOLDS,616
SCARLETT,124,BENING,246
RUSSELL,183,CLOSE,389
ED,136,MANSFIELD,288
CUBA,15,OLIVIER,635
ALAN,173,DREYFUSS,928
PENELOPE,1,GUINESS,499
OLYMPIA,171,PFEIFFER,447
RUSSELL,183,CLOSE,390
TOM,38,MCKELLEN,516
ADAM,132,HOPPER,626
RUSSELL,149,TEMPLE,782
WILLIAM,175,HACKMAN,191
MILLA,33,PECK,735
BEN,83,WILLIS,110
HENRY,60,BERRY,771
GOLDIE,39,BRODY,222
RENEE,117,TRACY,42
JADA,142,RYDER,199
LIZA,121,BERGMAN,141
GROUCHO,78,SINATRA,963
KENNETH,88,PESCI,929
GRETA,157,MALDEN,496
FAY,147,WINSLET,864
LAURA,159,BRODY,789
KENNETH,94,TORN,13
SIDNEY,105,CROWE,835
RICHARD,133,PENN,652
PARKER,46,GOLDBERG,254
BELA,196,WALKEN,303
RAY,64,JOHANSSON,291
MERYL,154,GIBSON,170
ELVIS,22,MARX,369
VAL,37,BOLGER,925
CUBA,118,ALLEN,55
CHRISTIAN,58,AKROYD,128
GINA,107,DEGENERES,458
MATTHEW,181,CARREY,539
KENNETH,169,HOFFMAN,289
JAMES,84,PITT,238
RUSSELL,149,TEMPLE,947
ROCK,188,DUKAKIS,506
JULIA,186,ZELLWEGER,637
GENE,177,MCKELLEN,237
RICHARD,133,PENN,390
MORGAN,137,WILLIAMS,489
JEFF,180,SILVERSTONE,955
