personale_id,noleggio_id,cliente_id,ammontare,data_pagamento,pagamento_id
1,7749,232,2.99,2005-07-28 05:53:36,6254
2,14996,411,2.99,2005-08-22 07:52:41,11146
1,8605,224,4.99,2005-07-29 13:13:34,6051
1,9814,79,1.99,2005-07-31 11:29:46,2159
2,8644,314,4.99,2005-07-29 14:45:45,8523
1,13464,576,0.0,2006-02-14 15:16:03,15456
2,6594,517,4.99,2005-07-12 07:25:43,13928
1,11893,496,3.99,2005-08-17 15:13:29,13369
1,11727,6,0.99,2005-08-17 08:12:20,166
2,9213,388,0.99,2005-07-30 13:07:11,10512
2,14692,192,6.99,2005-08-21 20:43:21,5216
2,4504,422,0.99,2005-07-08 02:19:27,11405
1,6418,185,1.99,2005-07-11 23:36:27,5030
1,14585,30,2.99,2005-08-21 17:18:33,848
2,13938,463,4.99,2005-08-20 17:24:45,12522
2,1140,10,4.99,2005-05-31 19:36:30,254
2,5454,97,4.99,2005-07-09 22:24:25,2629
2,5899,388,2.99,2005-07-10 20:21:52,10507
2,14151,426,6.99,2005-08-21 02:23:25,11531
1,1763,389,4.99,2005-06-16 17:51:01,10530
1,5066,169,2.99,2005-07-09 04:48:50,4588
1,1303,365,1.99,2005-06-15 09:55:57,9860
1,1835,112,4.99,2005-06-16 23:05:36,3001
1,15424,138,2.99,2005-08-23 00:03:01,3752
1,5968,554,5.99,2005-07-11 00:03:11,14859
1,6730,532,3.99,2005-07-12 13:58:25,14319
1,13328,462,4.99,2005-08-19 19:56:01,12496
1,7216,292,2.99,2005-07-27 09:27:45,7908
2,7606,201,2.99,2005-07-28 00:02:15,5456
2,13999,239,3.99,2005-08-20 19:53:32,6472
2,10022,115,3.99,2005-07-31 18:25:30,3111
2,9174,144,4.99,2005-07-30 11:42:10,3903
2,15041,372,0.99,2005-08-22 09:43:18,10086
2,933,66,4.99,2005-05-30 13:08:45,1789
1,4205,486,4.99,2005-07-07 11:25:39,13123
1,10838,387,4.99,2005-08-01 23:36:10,10489
2,3496,295,1.99,2005-07-05 23:59:15,7989
2,11904,145,5.99,2005-08-17 15:39:26,3940
1,9452,130,0.99,2005-07-30 22:19:16,3517
2,6996,236,4.99,2005-07-27 01:13:45,6365
2,10048,267,4.99,2005-07-31 19:08:56,7231
2,7834,278,0.99,2005-07-28 08:46:43,7537
2,7364,592,4.99,2005-07-27 14:58:40,15858
1,7413,254,4.99,2005-07-27 16:45:40,6855
2,14574,62,1.99,2005-08-21 16:50:34,1704
1,5093,597,0.99,2005-07-09 05:59:12,15989
2,14024,87,10.99,2005-08-20 21:13:58,2383
2,2099,146,2.99,2005-06-17 18:47:26,3953
2,7159,158,2.99,2005-07-27 07:24:00,4303
1,6505,415,3.99,2005-07-12 03:27:37,11223
1,11557,416,6.99,2005-08-17 01:19:20,11262
2,14225,4,4.99,2005-08-21 04:53:37,105
2,11064,338,4.99,2005-08-02 06:55:17,9146
1,15524,68,4.99,2005-08-23 03:36:26,1866
1,15853,500,2.99,2005-08-23 15:54:20,13489
1,240,103,7.99,2005-05-26 12:40:23,2769
1,7046,349,4.99,2005-07-27 03:27:56,9445
1,11650,418,4.99,2005-08-17 05:00:03,11314
1,10916,25,2.99,2005-08-02 02:05:59,678
2,5771,153,0.99,2005-07-10 13:26:45,4166
2,13738,273,4.99,2005-08-20 10:42:42,7395
1,8533,542,4.99,2005-07-29 10:29:16,14587
1,11684,517,3.99,2005-08-17 06:27:15,13934
1,1662,378,5.99,2005-06-16 10:13:35,10231
1,11520,119,5.99,2005-08-17 00:04:28,3208
2,403,424,0.99,2005-05-27 13:28:52,11450
2,15015,14,6.99,2005-08-22 08:43:50,382
1,4681,133,6.99,2005-07-08 10:36:03,3594
2,6548,488,5.99,2005-07-12 05:00:46,13171
2,13092,480,0.99,2005-08-19 10:41:09,12974
1,1331,277,2.99,2005-06-15 11:34:33,7496
1,14020,72,0.99,2005-08-20 20:59:43,1967
1,4399,402,2.99,2005-07-07 21:20:28,10863
2,7542,110,0.99,2005-07-27 21:43:04,2967
1,15876,87,2.99,2005-08-23 16:32:10,2385
2,3563,210,4.99,2005-07-06 02:57:01,5691
1,2225,503,2.99,2005-06-18 03:35:40,13550
1,8923,446,3.99,2005-07-30 02:08:49,12049
1,9350,434,4.99,2005-07-30 18:24:30,11707
2,8307,39,6.99,2005-07-29 03:18:34,1081
2,6969,579,8.99,2005-07-27 00:23:54,15515
1,1218,371,1.99,2005-06-15 03:24:44,10026
1,4486,197,8.99,2005-07-08 01:09:09,5332
1,5133,469,0.99,2005-07-09 07:43:22,12661
2,12499,42,2.99,2005-08-18 13:05:37,1174
1,9744,459,4.99,2005-07-31 09:15:38,12401
2,6326,563,2.99,2005-07-11 19:06:55,15087
1,9065,238,4.99,2005-07-30 07:25:09,6431
1,6069,553,2.99,2005-07-11 04:44:59,14841
1,14626,554,2.99,2005-08-21 18:35:44,14871
1,335,16,3.99,2005-05-27 03:07:10,418
1,3167,464,2.99,2005-06-20 21:42:29,12529
2,4422,345,2.99,2005-07-07 22:09:45,9319
2,4678,219,0.99,2005-07-08 10:30:40,5925
2,2239,437,5.99,2005-06-18 04:23:54,11776
2,13399,21,4.99,2005-08-19 22:09:28,569
2,11244,142,5.99,2005-08-02 13:33:24,3847
1,13329,373,3.99,2005-08-19 19:56:55,10118
2,4402,26,0.99,2005-07-07 21:28:46,697
2,7986,395,7.99,2005-07-28 14:30:13,10706
1,14677,26,7.99,2005-08-21 20:12:30,716
1,3730,355,6.99,2005-07-06 11:31:24,9591
1,13509,128,0.99,2005-08-20 02:14:16,3464
1,6324,386,3.99,2005-07-11 19:02:34,10457
2,5876,578,4.99,2005-07-10 19:07:15,15492
1,12704,93,4.99,2005-08-18 20:43:00,2544
1,15094,424,0.99,2006-02-14 15:16:03,11479
2,5580,521,6.99,2005-07-10 04:05:49,14026
2,12350,172,4.99,2005-08-18 07:29:46,4679
1,2976,55,4.99,2005-06-20 08:09:11,1519
2,11382,407,5.99,2005-08-02 18:20:52,11022
1,2908,91,0.99,2005-06-20 03:16:52,2472
1,8926,510,4.99,2005-07-30 02:10:31,13750
1,15374,8,7.99,2005-08-22 22:09:09,228
2,6408,350,3.99,2005-07-11 23:03:02,9475
1,13127,178,2.99,2005-08-19 12:04:03,4856
1,2007,572,0.99,2005-06-17 11:47:17,15314
2,5355,100,6.99,2005-07-09 18:07:17,2699
1,1633,4,0.99,2005-06-16 08:08:40,87
2,13344,514,3.99,2005-08-19 20:22:44,13855
1,7519,124,6.99,2005-07-27 21:01:41,3345
1,6276,284,5.99,2005-07-11 16:15:50,7691
2,2266,452,4.99,2005-06-18 06:05:02,12200
2,15187,461,4.99,2005-08-22 15:53:32,12463
2,937,304,2.99,2005-05-30 14:47:31,8245
2,10555,487,6.99,2005-08-01 12:56:38,13156
2,13138,214,2.99,2005-08-19 12:30:01,5822
1,349,36,0.99,2005-05-27 04:53:11,984
2,15449,461,2.99,2005-08-23 00:55:43,12466
2,7499,157,4.99,2005-07-27 20:10:28,4271
1,12402,123,3.99,2005-08-18 09:27:34,3330
1,52,507,0.99,2005-05-25 06:51:29,13661
1,3176,371,3.99,2005-06-20 22:31:54,10030
1,556,22,4.99,2005-05-28 08:31:36,580
1,3791,452,2.99,2005-07-06 14:24:56,12204
2,7477,355,5.99,2005-07-27 19:11:03,9599
2,7197,577,0.99,2005-07-27 08:49:32,15467
1,3720,96,2.99,2005-07-06 11:06:57,2601
1,8765,538,0.99,2005-07-29 19:40:08,14493
1,6423,427,6.99,2005-07-11 23:47:31,11542
2,6829,361,4.99,2005-07-12 18:38:59,9751
2,11010,326,0.99,2005-08-02 05:06:27,8822
1,14752,362,5.99,2005-08-21 23:11:42,9802
2,10807,287,4.99,2005-08-01 22:26:10,7780
2,15311,176,4.99,2005-08-22 19:56:52,4798
2,4191,390,3.99,2005-07-07 10:56:14,10564
1,2156,237,4.99,2005-06-17 23:08:12,6390
1,15371,94,4.99,2006-02-14 15:16:03,2575
1,6139,206,3.99,2005-07-11 08:39:33,5578
1,9532,488,2.99,2005-07-31 01:16:51,13177
1,12631,339,0.99,2005-08-18 17:52:51,9178
1,10057,230,9.99,2005-07-31 19:20:18,6208
1,9416,265,2.99,2005-07-30 20:52:45,7171
2,712,313,2.99,2005-05-29 04:02:24,8482
1,9872,376,0.99,2005-07-31 13:27:55,10192
1,9185,426,5.99,2005-07-30 12:10:40,11520
2,8655,232,4.99,2005-07-29 15:04:42,6258
1,10145,361,1.99,2005-07-31 22:15:13,9757
1,12992,597,0.99,2005-08-19 07:23:06,16003
1,745,152,4.99,2005-05-29 09:22:57,4137
1,7631,132,1.99,2005-07-28 01:01:15,3577
1,3823,265,2.99,2005-07-06 15:41:27,7156
1,14061,53,2.99,2005-08-20 22:32:11,1477
1,5893,439,2.99,2005-07-10 20:05:30,11842
2,10622,171,4.99,2005-08-01 15:12:00,4647
1,12288,523,2.99,2005-08-18 05:01:20,14094
1,10507,45,2.99,2005-08-01 11:22:20,1244
1,15108,447,2.99,2005-08-22 12:10:07,12082
1,14697,409,4.99,2005-08-21 20:49:21,11084
1,6273,152,0.99,2005-07-11 16:08:41,4142
2,4461,286,9.99,2005-07-07 23:59:43,7740
2,6528,598,4.99,2005-07-12 04:29:44,16016
2,3828,498,0.99,2005-07-06 15:57:30,13414
2,4563,522,9.99,2005-07-08 05:08:55,14050
2,4923,18,3.99,2005-07-08 21:44:39,477
2,9017,319,4.99,2005-07-30 05:26:20,8642
1,13547,456,4.99,2005-08-20 03:53:16,12325
1,6945,560,2.99,2005-07-26 23:35:29,15000
2,14512,51,4.99,2005-08-21 14:47:09,1422
2,14160,493,2.99,2006-02-14 15:16:03,13298
2,4076,329,4.99,2005-07-07 04:52:15,8885
2,13550,206,9.99,2005-08-20 03:58:51,5591
2,5241,314,4.99,2005-07-09 13:19:14,8512
2,11203,92,4.99,2005-08-02 11:52:41,2524
2,10700,203,3.99,2005-08-01 18:26:31,5508
2,11751,51,6.99,2005-08-17 09:07:56,1414
1,4145,592,9.99,2005-07-07 08:26:39,15852
1,14420,551,0.99,2005-08-21 11:16:15,14800
1,5176,119,5.99,2005-07-09 09:39:31,3195
2,865,154,7.99,2005-05-30 03:39:44,4182
2,9161,433,4.99,2005-07-30 11:19:18,11680
2,7270,526,7.99,2005-07-27 11:29:02,14157
1,7962,126,0.99,2005-07-28 13:48:09,3399
2,6938,427,7.99,2005-07-26 23:16:04,11544
1,11815,192,4.99,2005-08-17 12:13:26,5211
1,13998,530,5.99,2005-08-20 19:52:38,14278
2,9666,592,6.99,2005-07-31 06:20:58,15863
1,3007,7,0.99,2005-06-20 10:11:53,183
1,10672,375,4.99,2005-08-01 17:10:54,10166
2,565,288,5.99,2005-05-28 09:26:31,7793
2,15281,543,1.99,2005-08-22 19:10:26,14615
2,2872,240,5.99,2005-06-20 00:38:21,6479
1,436,267,4.99,2005-05-27 17:21:04,7210
2,15555,347,4.99,2005-08-23 04:51:52,9397
2,5686,521,0.99,2005-07-10 09:06:03,14027
2,11207,481,0.99,2005-08-02 12:01:30,12997
2,9220,569,1.99,2005-07-30 13:17:27,15241
2,10090,533,3.99,2005-07-31 20:22:01,14360
2,7906,85,0.99,2005-07-28 11:31:42,2314
2,15641,240,0.99,2005-08-23 08:06:49,6499
1,1100,497,7.99,2005-05-31 14:03:21,13377
2,14706,589,0.99,2005-08-21 21:04:42,15789
1,11664,433,2.99,2005-08-17 05:35:52,11683
2,7905,455,5.99,2005-07-28 11:26:57,12294
2,14385,317,0.99,2005-08-21 10:02:55,8605
2,1783,18,4.99,2005-06-16 19:23:23,472
2,5317,14,7.99,2005-07-09 16:10:25,367
2,2443,233,4.99,2005-06-18 18:52:30,6273
1,4144,431,3.99,2005-07-07 08:25:44,11628
2,3194,432,4.99,2005-06-20 23:59:57,11648
2,12397,371,9.99,2005-08-18 09:12:52,10045
2,12481,218,2.99,2005-08-18 12:31:34,5916
2,9606,253,0.99,2005-07-31 03:50:46,6826
2,14152,379,2.99,2005-08-21 02:23:50,10265
2,5485,173,4.99,2005-07-09 23:55:25,4699
2,10157,232,2.99,2005-07-31 22:38:48,6262
2,7951,237,8.99,2005-07-28 13:21:16,6398
2,7971,445,4.99,2005-07-28 14:00:47,12006
1,126,439,2.99,2005-05-25 21:07:59,11829
2,7956,118,4.99,2005-07-28 13:32:17,3177
1,9737,475,2.99,2005-07-31 08:59:18,12854
1,15203,568,2.99,2005-08-22 16:28:00,15228
1,4789,73,4.99,2005-07-08 16:22:01,1975
2,3265,437,2.99,2005-06-21 04:23:13,11778
2,13282,59,2.99,2005-08-19 18:08:18,1639
1,1274,430,2.99,2005-06-15 07:52:52,11601
1,9662,96,3.99,2005-07-31 06:09:53,2611
1,11527,264,3.99,2005-08-17 00:25:06,7144
1,503,288,4.99,2005-05-28 01:35:25,7792
1,5297,202,2.99,2005-07-09 15:32:29,5477
2,1547,343,4.99,2005-06-16 01:42:24,9272
2,7365,450,2.99,2005-07-27 15:00:20,12145
1,15591,62,0.99,2005-08-23 06:11:52,1708
2,14551,521,3.99,2005-08-21 15:57:25,14038
1,5723,33,4.99,2005-07-10 11:14:48,912
1,3899,485,1.99,2005-07-06 19:12:40,13089
2,10878,45,6.99,2005-08-02 00:33:12,1245
1,7594,424,2.99,2005-07-27 23:30:41,11461
1,11746,299,5.99,2005-08-17 09:03:24,8129
1,15782,245,6.99,2005-08-23 13:43:26,6652
1,7220,79,9.99,2005-07-27 09:35:54,2157
2,4312,97,4.99,2005-07-07 17:34:59,2627
1,6524,376,6.99,2005-07-12 04:14:35,10185
2,3345,71,5.99,2005-06-21 11:05:07,1914
2,14884,547,4.99,2005-08-22 03:57:08,14708
1,5120,373,5.99,2005-07-09 07:14:23,10094
1,44,207,0.99,2005-05-25 05:53:23,5597
2,11628,256,8.99,2005-08-17 04:27:18,6909
2,4227,78,5.99,2005-07-07 12:41:36,2117
2,8587,108,4.99,2005-07-29 12:18:40,2920
2,4995,247,2.99,2005-07-09 00:57:46,6684
2,8804,363,2.99,2005-07-29 21:28:19,9823
1,7341,498,4.99,2005-07-27 14:23:55,13424
1,12822,426,4.99,2005-08-19 01:15:24,11529
2,2146,456,6.99,2005-06-17 22:26:23,12309
1,5275,249,4.99,2005-07-09 14:34:18,6725
2,534,184,4.99,2005-05-28 06:15:25,4998
1,2305,149,5.99,2005-06-18 08:31:18,4063
1,6319,233,4.99,2005-07-11 18:50:45,6279
2,5522,573,9.99,2005-07-10 01:46:29,15349
1,15797,503,0.99,2005-08-23 14:13:47,13576
2,14049,112,5.99,2005-08-20 22:08:55,3023
2,11863,112,3.99,2005-08-17 13:56:01,3020
2,15608,454,1.99,2005-08-23 06:55:26,12280
1,5927,70,5.99,2005-07-10 21:57:14,1895
2,12218,70,4.99,2005-08-18 02:48:14,1904
1,9809,286,3.99,2005-07-31 11:19:21,7752
2,6466,235,4.99,2005-07-12 01:21:03,6330
2,2056,42,2.99,2005-06-17 15:27:33,1151
1,10308,240,7.99,2005-08-01 04:22:49,6492
2,5499,127,2.99,2005-07-10 00:27:45,3421
1,4715,276,0.99,2005-07-08 12:15:37,7473
1,1838,31,1.99,2005-06-16 23:20:16,853
1,1607,513,2.99,2005-06-16 06:25:35,13808
1,15929,477,2.99,2005-08-23 18:23:30,12906
2,3888,412,0.99,2005-07-06 18:54:20,11154
2,2597,407,0.99,2005-06-19 05:53:46,11007
2,8206,422,4.99,2005-07-28 23:20:31,11408
1,12279,421,4.99,2005-08-18 04:47:30,11392
2,4008,505,5.99,2005-07-07 00:26:43,13611
1,9783,75,9.99,2005-07-31 10:15:46,2047
1,12170,289,0.99,2005-08-18 01:06:10,7834
1,11793,352,5.99,2005-08-17 11:05:53,9525
2,4517,16,4.99,2005-07-08 02:45:19,430
1,6151,476,2.99,2005-07-11 09:25:17,12873
1,8161,555,0.99,2005-07-28 21:11:00,14875
1,5524,386,0.99,2005-07-10 01:49:24,10452
2,6962,245,0.99,2005-07-27 00:10:58,6636
1,453,529,2.99,2005-05-27 19:31:16,14230
2,7577,332,8.99,2005-07-27 22:56:07,8970
2,5918,34,5.99,2005-07-10 21:32:06,935
1,3038,27,1.99,2005-06-20 12:28:59,726
1,8892,184,4.99,2005-07-30 00:47:03,5009
1,9817,170,2.99,2005-07-31 11:33:31,4619
1,15696,93,0.99,2005-08-23 10:04:17,2553
2,4808,563,3.99,2005-07-08 17:02:49,15083
2,5788,63,4.99,2005-07-10 14:10:22,1713
2,3348,16,0.99,2005-06-21 11:16:42,426
1,14547,265,6.99,2005-08-21 15:51:38,7178
2,10323,577,4.99,2005-08-01 04:44:58,15473
2,5878,271,1.99,2005-07-10 19:09:57,7333
2,5715,132,1.99,2005-07-10 10:48:03,3573
1,8996,579,0.99,2005-07-30 04:53:23,15519
2,1381,300,0.99,2005-06-15 15:17:21,8139
1,12161,444,6.99,2005-08-18 00:41:46,11990
2,11403,587,4.99,2005-08-02 19:10:21,15728
1,15104,359,2.99,2005-08-22 12:01:16,9705
1,3580,200,4.99,2005-07-06 03:48:44,5426
2,4702,56,4.99,2005-07-08 11:41:36,1546
1,4376,151,2.99,2005-07-07 20:24:33,4116
1,515,110,7.99,2005-05-28 03:10:10,2959
1,5725,426,3.99,2005-07-10 11:21:21,11515
1,8874,564,0.99,2005-07-30 00:14:45,15110
2,14735,35,4.99,2005-08-21 22:25:09,983
1,3836,351,2.99,2005-07-06 16:26:04,9490
1,4290,277,4.99,2005-07-07 15:47:10,7505
1,7785,460,3.99,2005-07-28 07:16:11,12426
2,276,58,7.99,2005-05-26 17:16:07,1594
2,13922,237,6.99,2005-08-20 17:02:37,6413
1,12226,234,0.99,2005-08-18 03:00:48,6312
2,3677,5,4.99,2005-07-06 09:11:58,116
2,1194,402,4.99,2005-06-15 01:25:08,10857
2,13964,128,2.99,2005-08-20 18:24:26,3465
2,14739,226,0.99,2005-08-21 22:33:22,6104
2,14545,13,7.99,2005-08-21 15:44:23,356
1,5787,44,8.99,2005-07-10 14:08:49,1215
2,6413,251,6.99,2005-07-11 23:26:11,6771
1,12649,530,4.99,2005-08-18 18:31:47,14277
2,8768,468,6.99,2005-07-29 19:43:02,12633
2,8911,445,0.99,2005-07-30 01:30:57,12008
1,4488,89,0.99,2005-07-08 01:22:23,2418
2,4009,394,2.99,2005-07-07 00:28:55,10677
2,9705,28,4.99,2005-07-31 07:40:33,769
1,1264,439,4.99,2005-06-15 06:59:39,11832
2,14813,142,0.99,2005-08-22 01:11:37,3853
1,11161,503,1.99,2005-08-02 10:05:57,13563
2,13734,374,4.99,2005-08-20 10:29:57,10144
1,3546,594,4.99,2005-07-06 02:17:54,15910
1,4197,324,0.99,2005-07-07 11:07:52,8758
2,2484,515,4.99,2005-06-18 21:25:23,13865
2,5452,80,4.99,2005-07-09 22:23:21,2174
2,6943,21,1.99,2005-07-26 23:28:13,555
2,14047,579,2.99,2005-08-20 22:00:43,15527
1,3840,468,5.99,2005-07-06 16:30:59,12623
2,8744,280,3.99,2005-07-29 18:58:24,7596
1,6566,178,6.99,2005-07-12 05:42:53,4838
2,7904,477,10.99,2005-07-28 11:25:39,12895
1,8537,447,8.99,2005-07-29 10:44:54,12069
1,5331,447,4.99,2005-07-09 16:54:06,12064
2,13001,254,4.99,2005-08-19 07:36:44,6866
1,3131,146,4.99,2005-06-20 19:08:00,3957
2,10448,311,4.99,2005-08-01 09:09:31,8448
2,433,574,0.99,2005-05-27 16:40:40,15366
2,9296,2,6.99,2005-07-30 16:21:13,46
2,13073,506,2.99,2005-08-19 10:05:38,13653
2,3599,577,0.99,2005-07-06 05:16:36,15462
1,14931,63,3.99,2005-08-22 05:38:55,1731
1,963,225,3.99,2005-05-30 18:52:53,6064
1,13029,293,2.99,2005-08-19 08:28:04,7945
1,3306,406,4.99,2005-06-21 07:46:58,10980
1,947,62,4.99,2005-05-30 15:36:57,1687
1,6915,559,2.99,2005-07-12 22:28:09,14972
1,197,546,5.99,2005-05-26 06:59:21,14660
2,14638,216,2.99,2005-08-21 19:01:36,5874
2,5246,276,4.99,2005-07-09 13:25:18,7475
2,5190,532,2.99,2005-07-09 10:25:24,14312
2,10033,381,4.99,2005-07-31 18:44:29,10328
2,5080,254,2.99,2005-07-09 05:23:55,6849
2,15930,379,3.99,2005-08-23 18:26:51,10270
2,8140,119,4.99,2005-07-28 20:17:50,3199
2,527,169,3.99,2005-05-28 04:28:38,4582
1,4733,93,2.99,2005-07-08 13:12:07,2537
2,1925,510,0.99,2005-06-17 06:16:47,13736
1,15343,538,6.99,2005-08-22 21:01:25,14506
1,6253,570,4.99,2005-07-11 15:07:19,15274
1,7723,147,0.99,2005-07-28 04:45:37,3994
1,6195,319,4.99,2005-07-11 12:00:32,8638
2,1240,28,2.99,2005-06-15 04:58:07,752
2,6374,244,4.99,2005-07-11 21:36:10,6601
2,8152,46,3.99,2005-07-28 20:53:05,1270
1,10862,176,2.99,2005-08-02 00:17:34,4790
2,7297,135,4.99,2005-07-27 12:39:48,3647
1,3949,153,0.99,2005-07-06 21:46:36,4162
1,9052,408,0.99,2005-07-30 07:06:08,11048
2,660,578,0.99,2005-05-28 20:53:31,15485
2,15162,439,4.99,2005-08-22 14:41:05,11861
1,15975,174,4.99,2005-08-23 20:06:23,4738
2,7449,421,4.99,2005-07-27 18:17:41,11382
2,6172,219,4.99,2005-07-11 10:32:09,5931
1,3158,592,7.99,2005-06-20 21:08:19,15848
2,4632,393,5.99,2005-07-08 08:38:57,10650
1,1944,16,7.99,2005-06-17 07:50:53,423
2,2409,84,0.99,2005-06-18 16:53:33,2277
2,10021,597,4.99,2005-07-31 18:24:39,15995
1,8236,369,2.99,2005-07-29 00:27:04,9986
1,697,387,7.99,2005-05-29 02:04:04,10474
2,1460,565,4.99,2005-06-15 20:27:02,15128
2,6660,598,3.99,2005-07-12 11:20:12,16018
1,7030,550,0.99,2005-07-27 03:01:40,14758
2,734,538,4.99,2005-05-29 07:38:52,14479
2,15578,302,2.99,2005-08-23 05:37:13,8213
2,13015,126,7.99,2005-08-19 07:56:51,3408
2,15396,319,5.99,2005-08-22 23:07:57,8652
2,274,311,5.99,2005-05-26 16:48:51,8432
2,4075,593,2.99,2005-07-07 04:51:44,15880
2,7325,289,0.99,2005-07-27 13:46:55,7830
1,10927,288,9.99,2005-08-02 02:31:15,7804
1,12053,280,4.99,2005-08-17 20:57:27,7602
2,15319,188,2.99,2005-08-22 20:17:17,5123
1,10682,18,4.99,2005-08-01 17:32:53,484
2,744,420,4.99,2005-05-29 09:13:08,11350
2,8599,545,3.99,2005-07-29 12:58:52,14647
2,11063,461,0.99,2005-08-02 06:53:48,12455
2,12709,476,5.99,2005-08-18 20:59:51,12882
2,12110,511,6.99,2005-08-17 22:59:46,13776
2,11986,352,0.99,2005-08-17 18:21:58,9527
1,10626,122,1.99,2005-08-01 15:32:41,3304
2,7508,465,2.99,2005-07-27 20:33:08,12549
2,13173,29,2.99,2005-08-19 13:50:36,809
2,9850,497,4.99,2005-07-31 12:46:52,13395
1,5767,32,0.99,2005-07-10 13:13:18,890
1,5470,325,5.99,2005-07-09 23:10:49,8783
1,1247,287,7.99,2005-06-15 05:16:40,7764
1,7133,496,2.99,2005-07-27 06:29:23,13365
1,14217,66,6.99,2005-08-21 04:37:56,1818
1,10588,49,2.99,2005-08-01 14:10:21,1352
1,11408,83,0.99,2005-08-02 19:25:13,2260
1,15149,537,2.99,2005-08-22 14:08:06,14475
2,10554,209,2.99,2005-08-01 12:56:19,5680
1,12339,370,4.99,2005-08-18 07:05:06,10012
2,1030,267,4.99,2005-05-31 04:06:47,7211
1,1564,343,6.99,2005-06-16 02:47:07,9273
2,971,561,4.99,2005-05-30 20:10:52,15022
1,11316,108,5.99,2005-08-02 16:07:49,2923
1,9599,502,4.99,2005-07-31 03:32:06,13532
2,1686,529,0.99,2005-06-16 12:08:20,14232
1,2886,154,4.99,2005-06-20 01:38:39,4185
1,13782,305,4.99,2005-08-20 12:09:26,8291
2,10166,484,8.99,2005-07-31 23:22:20,13076
2,8550,70,0.99,2005-07-29 11:12:37,1899
1,13872,421,4.99,2005-08-20 15:10:30,11394
2,7617,340,2.99,2005-07-28 00:18:40,9195
1,6937,592,0.99,2005-07-26 23:15:50,15855
1,10078,151,2.99,2005-07-31 20:02:02,4125
1,3835,486,4.99,2005-07-06 16:22:45,13121
2,10141,8,0.99,2005-07-31 22:08:29,222
1,8652,219,6.99,2005-07-29 15:02:54,5938
1,1961,384,0.99,2005-06-17 09:02:58,10397
1,8805,39,2.99,2005-07-29 21:29:58,1084
2,15647,251,2.99,2005-08-23 08:23:56,6785
2,10677,483,0.99,2005-08-01 17:24:35,13050
1,13665,291,5.99,2005-08-20 08:19:20,7892
1,2732,386,0.99,2005-06-19 15:19:39,10448
1,312,143,2.99,2005-05-26 22:52:19,3858
2,4479,211,2.99,2005-07-08 00:52:35,5725
1,1833,121,1.99,2005-06-16 22:45:03,3256
1,3662,334,4.99,2005-07-06 08:11:48,9019
2,3856,498,2.99,2005-07-06 17:04:46,13415
1,8006,109,3.99,2005-07-28 15:15:41,2950
2,1967,558,4.99,2005-06-17 09:19:52,14935
1,6690,447,1.99,2005-07-12 12:23:02,12068
2,14980,518,0.99,2005-08-22 07:16:45,13963
1,15775,173,8.99,2005-08-23 13:25:44,4716
1,11587,156,5.99,2005-08-17 02:21:03,4253
2,5997,128,4.99,2005-07-11 01:19:50,3446
2,14521,200,6.99,2005-08-21 15:01:32,5440
2,11237,426,0.99,2005-08-02 13:24:01,11524
1,5587,531,5.99,2005-07-10 04:17:25,14286
2,6745,524,4.99,2005-07-12 14:30:51,14107
1,4366,524,5.99,2005-07-07 19:48:36,14103
2,477,161,3.99,2005-05-27 22:33:33,4373
2,4026,251,3.99,2005-07-07 02:15:48,6767
1,3664,528,0.99,2005-07-06 08:15:57,14213
2,8032,230,4.99,2005-07-28 16:17:00,6203
2,8087,295,0.99,2005-07-28 18:21:16,7999
1,14256,331,7.99,2005-08-21 05:52:27,8954
2,9549,63,3.99,2005-07-31 01:57:04,1720
1,8379,193,4.99,2005-07-29 05:29:40,5229
1,5443,137,3.99,2005-07-09 21:56:09,3692
1,3752,235,6.99,2005-07-06 12:30:12,6324
1,6991,307,10.99,2005-07-27 01:03:06,8343
2,1773,462,5.99,2005-06-16 18:13:43,12470
2,3584,207,2.99,2005-07-06 04:16:43,5603
2,14207,569,4.99,2005-08-21 04:08:19,15256
2,7808,327,1.99,2005-07-28 07:58:56,8837
2,2829,341,2.99,2005-06-19 21:11:30,9219
2,8064,488,2.99,2005-07-28 17:15:38,13175
2,8142,322,4.99,2005-07-28 20:21:54,8712
1,2582,267,6.99,2005-06-19 04:56:27,7216
1,4677,258,5.99,2005-07-08 10:30:36,6960
1,7859,547,3.99,2005-07-28 09:57:17,14698
1,9989,79,0.99,2005-07-31 17:22:39,2161
2,4459,227,4.99,2005-07-07 23:48:52,6118
2,1839,223,5.99,2005-06-16 23:22:22,6025
2,11419,444,6.99,2005-08-02 19:46:38,11988
1,13876,334,2.99,2005-08-20 15:15:28,9037
1,10603,394,0.99,2005-08-01 14:30:35,10686
1,4617,475,4.99,2005-07-08 07:55:08,12843
1,14874,268,0.99,2005-08-22 03:32:05,7272
2,3089,151,0.99,2005-06-20 15:57:01,4114
1,11987,494,5.99,2005-08-17 18:21:59,13322
2,14982,542,9.99,2005-08-22 07:20:55,14594
2,8051,192,0.99,2005-07-28 16:56:16,5204
1,7094,373,0.99,2005-07-27 04:47:33,10098
1,906,549,3.99,2005-05-30 10:30:38,14730
2,4830,359,7.99,2005-07-08 17:56:23,9691
1,11454,199,2.99,2005-08-02 21:04:39,5412
2,15110,72,0.99,2005-08-22 12:16:46,1968
1,14833,551,2.99,2005-08-22 01:45:18,14803
