Fiscal year,Trade development (marker),Bilateral aid (international marker),Organisation sub-class,Section ID,Regional program (marker),Children issues (marker),ICT as a tool for development (marker),Biodiversity (marker),CountryRegion name,Amount spent,Indigenous issues (marker),CountryRegion percent,Organisation type,Status,FSTC percent,Urban issues (marker),Continent ID,Enviromental sustainability (marker),Branch ID,CIDA business delivery model (old),Programming process (new),Youth issues (marker),Desertification (marker),IRTC percent,Participatory development and good governance,Disability issues (marker),Knowledge for development (marker),Gender equality (marker),Organisation ID,Organisation name,Organisation class,Continent name,Project Browser country ID,CountryRegion ID,Sector ID,Sector name,Sector percent
2009/2010,0,1,NGO,S6218,0,0,0,0,Bolivia,595.8,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BO,BO,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,Brazil,23832.0,0,0.1,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BR,BR,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,Brazil,24825.0,0,0.1,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BR,BR,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Brazil,24825.0,0,0.1,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BR,BR,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Brazil,24825.0,0,0.1,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BR,BR,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Brazil,993.0,0,0.1,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,BR,BR,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,Canada,2383.2,0,0.01,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CA,CA,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,Canada,2482.5,0,0.01,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CA,CA,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Canada,2482.5,0,0.01,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CA,CA,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Canada,2482.5,0,0.01,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CA,CA,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Canada,99.3,0,0.01,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CA,CA,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,Colombia,14299.2,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CO,CO,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,Colombia,14895.0,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CO,CO,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Colombia,14895.0,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CO,CO,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Colombia,14895.0,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CO,CO,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Colombia,595.8,0,0.06,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,America,CO,CO,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,India,9532.8,0,0.04,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,IN,IN,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,India,9930.0,0,0.04,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,IN,IN,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,India,9930.0,0,0.04,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,IN,IN,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,India,9930.0,0,0.04,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,IN,IN,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,India,397.2,0,0.04,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,IN,IN,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,Philippines,35748.0,0,0.15,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,PH,PH,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,Philippines,37237.5,0,0.15,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,PH,PH,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Philippines,37237.5,0,0.15,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,PH,PH,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Philippines,37237.5,0,0.15,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,PH,PH,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Philippines,1489.5,0,0.15,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Asia,PH,PH,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,"Tanzania,Un Rep",47664.0,0,0.2,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,TZ,TZ,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,"Tanzania,Un Rep",49650.0,0,0.2,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,TZ,TZ,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,"Tanzania,Un Rep",49650.0,0,0.2,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,TZ,TZ,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,"Tanzania,Un Rep",49650.0,0,0.2,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,TZ,TZ,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,"Tanzania,Un Rep",1986.0,0,0.2,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,TZ,TZ,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,South Africa,40514.4,0,0.17,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZA,ZA,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,South Africa,42202.5,0,0.17,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZA,ZA,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,South Africa,42202.5,0,0.17,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZA,ZA,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,South Africa,42202.5,0,0.17,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZA,ZA,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,South Africa,1688.1,0,0.17,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZA,ZA,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6218,0,0,0,0,Zambia,50047.2,0,0.21,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZM,ZM,11230,Basic life skills for youth and adults,0.24
2009/2010,0,1,NGO,S6218,0,0,0,0,Zambia,52132.5,0,0.21,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZM,ZM,12220,Basic health care,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Zambia,52132.5,0,0.21,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZM,ZM,15150,Democratic participation and civil society,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Zambia,52132.5,0,0.21,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZM,ZM,25010,Business support services and institutions,0.25
2009/2010,0,1,NGO,S6218,0,0,0,0,Zambia,2085.3,0,0.21,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001437,United Church of Canada Division of World Outreach,Civil Society,Africa,ZM,ZM,99820,Promotion of development awareness,0.01
2009/2010,0,1,NGO,S6213,0,0,0,0,Angola,23275.0,0,0.95,Canadian Non-Profit Making,Closed,0.95,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,Africa,AO,AO,15160,Human rights,0.35
2009/2010,0,1,NGO,S6213,0,0,0,0,Angola,26600.0,0,0.95,Canadian Non-Profit Making,Closed,0.95,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,Africa,AO,AO,16010,Social/welfare services,0.4
2009/2010,0,1,NGO,S6213,0,0,0,0,Angola,13300.0,0,0.95,Canadian Non-Profit Making,Closed,0.95,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,Africa,AO,AO,25010,Business support services and institutions,0.2
2009/2010,0,1,NGO,S6213,0,0,0,0,Angola,3325.0,0,0.95,Canadian Non-Profit Making,Closed,0.95,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,Africa,AO,AO,99820,Promotion of development awareness,0.05
2009/2010,0,1,NGO,S6213,0,0,0,0,Canada,1225.0,0,0.05,Canadian Non-Profit Making,Closed,0.95,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,America,CA,CA,15160,Human rights,0.35
2009/2010,0,1,NGO,S6213,0,0,0,0,Canada,1400.0,0,0.05,Canadian Non-Profit Making,Closed,0.95,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,America,CA,CA,16010,Social/welfare services,0.4
2009/2010,0,1,NGO,S6213,0,0,0,0,Canada,700.0,0,0.05,Canadian Non-Profit Making,Closed,0.95,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,America,CA,CA,25010,Business support services and institutions,0.2
2009/2010,0,1,NGO,S6213,0,0,0,0,Canada,175.0,0,0.05,Canadian Non-Profit Making,Closed,0.95,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,1,1,0,1,1012784,Handicap International Canada,Civil Society,America,CA,CA,99820,Promotion of development awareness,0.05
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1100.0,0,1.0,Canadian Non-Profit Making,Closed,0.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1013541,MBAs Without Borders,Civil Society,America,CA,CA,99820,Promotion of development awareness,1.0
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,62975.0,0,1.0,Canadian Non-Profit Making,Closed,0.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1003993,�quiterre Action Solidarit� �quit� Environnement D�veloppement,Civil Society,America,CA,CA,99820,Promotion of development awareness,1.0
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Mozambique,615627.1411,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,MZ,MZ,11330,Vocational training,0.63
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Mozambique,97718.59383,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,MZ,MZ,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Mozambique,97718.59383,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,MZ,MZ,25010,Business support services and institutions,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Mozambique,166121.6095,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,MZ,MZ,31181,Agricultural education/training,0.17
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Senegal,615811.8477,0,0.3334,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,SN,SN,11330,Vocational training,0.63
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Senegal,97747.91234,0,0.3334,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,SN,SN,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Senegal,97747.91234,0,0.3334,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,SN,SN,25010,Business support services and institutions,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,Senegal,166171.451,0,0.3334,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,SN,SN,31181,Agricultural education/training,0.17
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,"Tanzania,Un Rep",615627.1411,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,TZ,TZ,11330,Vocational training,0.63
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,"Tanzania,Un Rep",97718.59383,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,TZ,TZ,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,"Tanzania,Un Rep",97718.59383,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,TZ,TZ,25010,Business support services and institutions,0.1
2009/2010,0,1,UMBRELLA ORGANIZATION,S6215,0,0,0,0,"Tanzania,Un Rep",166121.6095,0,0.3333,Canadian Non-Profit Making,Closed,0.8,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1000403,Colleges and Institutes Canada,Civil Society,Africa,TZ,TZ,31181,Agricultural education/training,0.17
2009/2010,0,1,NGO,S6216,0,0,0,0,Brazil,24420.564,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,1,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1002168,SHARE Agriculture Foundation,Civil Society,America,BR,BR,12240,Basic nutrition,0.2
2009/2010,0,1,NGO,S6216,0,0,0,0,Brazil,61051.41,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,1,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1002168,SHARE Agriculture Foundation,Civil Society,America,BR,BR,31166,Agricultural extension,0.5
2009/2010,0,1,NGO,S6216,0,0,0,0,Brazil,12210.282,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,1,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1002168,SHARE Agriculture Foundation,Civil Society,America,BR,BR,31182,Agricultural research,0.1
2009/2010,0,1,NGO,S6216,0,0,0,0,Brazil,24420.564,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,1,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1002168,SHARE Agriculture Foundation,Civil Society,America,BR,BR,43040,Rural development,0.2
2009/2010,0,1,COOPERATIVE,S6215,0,0,0,0,Mali,80000.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,1,1008859,�ducation International-Coop�rative de Services de D�veloppement et,Civil Society,Africa,ML,ML,11230,Basic life skills for youth and adults,0.5
2009/2010,0,1,COOPERATIVE,S6215,0,0,0,0,Mali,80000.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,1,1008859,�ducation International-Coop�rative de Services de D�veloppement et,Civil Society,Africa,ML,ML,11330,Vocational training,0.5
2009/2010,0,1,NGO,S6212,0,0,0,0,Kenya,8244.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001924,Compassion Canada,Civil Society,Africa,KE,KE,12220,Basic health care,0.1
2009/2010,0,1,NGO,S6212,0,0,0,0,Kenya,8244.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001924,Compassion Canada,Civil Society,Africa,KE,KE,13020,Reproductive health care,0.1
2009/2010,0,1,NGO,S6212,0,0,0,0,Kenya,65952.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1001924,Compassion Canada,Civil Society,Africa,KE,KE,16064,Social mitigation of HIV/AIDS,0.8
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,6561.2,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,12261,Health education,0.1
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,3280.6,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,14031,Basic drinking water supply,0.05
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,3280.6,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,14032,Basic sanitation,0.05
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,26244.8,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,15150,Democratic participation and civil society,0.4
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,13122.4,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,31120,Agricultural development,0.2
2009/2010,0,1,NGO,S6216,0,0,0,0,Cambodia,13122.4,0,1.0,Canadian Non-Profit Making,Closed,0.8,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Asia,KH,KH,43010,Multisector aid,0.2
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,12461.5,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,14031,Basic drinking water supply,0.1
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,12461.5,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,14032,Basic sanitation,0.1
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,24923.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,31120,Agricultural development,0.2
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,24923.0,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,31194,Agricultural co-operatives,0.2
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,31153.75,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,31220,Forestry development,0.25
2009/2010,0,1,NGO,S6216,0,0,0,0,Ethiopia,18692.25,0,1.0,Canadian Non-Profit Making,Closed,1.0,0,2,1,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,2,1001386,FH Canada food for the hungry,Civil Society,Africa,ET,ET,41081,Environmental education/training,0.15
2009/2010,0,1,NGO,S6213,0,0,0,0,Canada,5599.728,0,0.1,Canadian Non-Profit Making,Closed,0.9,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1000133,Pueblito Canada Inc. *BLOCKED*Merge with CASA Canadiense,Civil Society,America,CA,CA,11220,Primary education,0.9
