fsclr,sctrd,clmtchngdpttn(mrkr),rgnstnclss,prjctbrwsrcntrd,cdbsnssdlvrmdl(ld),dvsnnm,knwldgfrdvlpmnt(mrkr),ntdmnt(prjct-lvlbdgt),stts,gndrqlt(mrkr),thsss(mrkr),prjctnmbr,prgrmmngprcss(nw),fndcntrd,bdvrst(mrkr),rbnsss(mrkr),chldrnsss(mrkr),ndgnssss(mrkr),dsbltsss(mrkr),ctstlfrdvlpmnt(mrkr),rgnstnd,rgnstnnm,rgnstntp,rgnstnsb-clss,cntnntd,cntnntnm,cntrrgnd,cntrrgnnm,cntrrgnprcnt,sctrnm,sctrprcnt,mntspnt
2009/2010,25010,0,Civil Society,BD,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,3,Asia,BD,Bangladesh,0.009000000000000001,Business support services and institutions,0.25,112.51125
2009/2010,32130,0,Civil Society,BD,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,3,Asia,BD,Bangladesh,0.009000000000000001,Small and medium-sized enterprises (SME) development,0.25,112.51125
2009/2010,99820,0,Civil Society,BD,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,3,Asia,BD,Bangladesh,0.009000000000000001,Promotion of development awareness,0.5,225.0225
2009/2010,25010,0,Civil Society,CA,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,CA,Canada,0.253,Business support services and institutions,0.25,3162.81625
2009/2010,32130,0,Civil Society,CA,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,CA,Canada,0.253,Small and medium-sized enterprises (SME) development,0.25,3162.81625
2009/2010,99820,0,Civil Society,CA,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,CA,Canada,0.253,Promotion of development awareness,0.5,6325.6325
2009/2010,25010,0,Civil Society,EC,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,EC,Ecuador,0.044000000000000004,Business support services and institutions,0.25,550.055
2009/2010,32130,0,Civil Society,EC,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,EC,Ecuador,0.044000000000000004,Small and medium-sized enterprises (SME) development,0.25,550.055
2009/2010,99820,0,Civil Society,EC,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,EC,Ecuador,0.044000000000000004,Promotion of development awareness,0.5,1100.11
2009/2010,25010,0,Civil Society,GH,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,GH,Ghana,0.162,Business support services and institutions,0.25,2025.2025
2009/2010,32130,0,Civil Society,GH,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,GH,Ghana,0.162,Small and medium-sized enterprises (SME) development,0.25,2025.2025
2009/2010,99820,0,Civil Society,GH,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,GH,Ghana,0.162,Promotion of development awareness,0.5,4050.405
2009/2010,25010,0,Civil Society,HN,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HN,Honduras,0.14400000000000002,Business support services and institutions,0.25,1800.18
2009/2010,32130,0,Civil Society,HN,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HN,Honduras,0.14400000000000002,Small and medium-sized enterprises (SME) development,0.25,1800.18
2009/2010,99820,0,Civil Society,HN,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HN,Honduras,0.14400000000000002,Promotion of development awareness,0.5,3600.36
2009/2010,25010,0,Civil Society,HT,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HT,Haiti,0.047,Business support services and institutions,0.25,587.55875
2009/2010,32130,0,Civil Society,HT,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HT,Haiti,0.047,Small and medium-sized enterprises (SME) development,0.25,587.55875
2009/2010,99820,0,Civil Society,HT,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,HT,Haiti,0.047,Promotion of development awareness,0.5,1175.1175
2009/2010,25010,0,Civil Society,PE,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,PE,Peru,0.059000000000000004,Business support services and institutions,0.25,737.57375
2009/2010,32130,0,Civil Society,PE,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,PE,Peru,0.059000000000000004,Small and medium-sized enterprises (SME) development,0.25,737.57375
2009/2010,99820,0,Civil Society,PE,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,1,America,PE,Peru,0.059000000000000004,Promotion of development awareness,0.5,1475.1475
2009/2010,25010,0,Civil Society,ZM,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,ZM,Zambia,0.17,Business support services and institutions,0.25,2125.2125
2009/2010,32130,0,Civil Society,ZM,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,ZM,Zambia,0.17,Small and medium-sized enterprises (SME) development,0.25,2125.2125
2009/2010,99820,0,Civil Society,ZM,Responsive,KGD Sustainable Economic Growth Partner.,0,50005.0,Closed,0,0,S063429Z01,Uncoded: Pre-APP,6160,0,0,0,0,0,0,1001474,TFO Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,2,Africa,ZM,Zambia,0.17,Promotion of development awareness,0.5,4250.425
2009/2010,11420,0,Civil Society,GH,Responsive,KSD Social Development Partnerships,0,3000000.0,Closed,0,0,S063440001,Uncoded: Pre-APP,6108,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,UNIVERSITY,2,Africa,GH,Ghana,1.0,Higher education,0.2,83458.4
2009/2010,12240,0,Civil Society,GH,Responsive,KSD Social Development Partnerships,0,3000000.0,Closed,0,0,S063440001,Uncoded: Pre-APP,6108,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,UNIVERSITY,2,Africa,GH,Ghana,1.0,Basic nutrition,0.1,41729.2
2009/2010,31130,0,Civil Society,GH,Responsive,KSD Social Development Partnerships,0,3000000.0,Closed,0,0,S063440001,Uncoded: Pre-APP,6108,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,UNIVERSITY,2,Africa,GH,Ghana,1.0,Agricultural land resources,0.25,104323.0
2009/2010,31220,0,Civil Society,GH,Responsive,KSD Social Development Partnerships,0,3000000.0,Closed,0,0,S063440001,Uncoded: Pre-APP,6108,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,UNIVERSITY,2,Africa,GH,Ghana,1.0,Forestry development,0.2,83458.4
2009/2010,41010,0,Civil Society,GH,Responsive,KSD Social Development Partnerships,0,3000000.0,Closed,0,0,S063440001,Uncoded: Pre-APP,6108,0,0,0,0,0,0,1000861,University of Guelph Revenue Control,Canadian Non-Profit Making,UNIVERSITY,2,Africa,GH,Ghana,1.0,Environmental policy and administrative management,0.25,104323.0
2009/2010,11420,0,Civil Society,MW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,MW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,MW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,MW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,MW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,MZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,MZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,MZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,MZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,MZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,ZM,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,ZM,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,ZM,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,ZM,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,ZM,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,ZW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,ZW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,ZW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,ZW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,ZW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,110,Eastern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,BW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,BW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,BW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,BW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,BW,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,LS,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,LS,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,LS,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,LS,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,LS,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,SZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Higher education,0.4,23590.4
2009/2010,11430,0,Civil Society,SZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Advanced technical and managerial training,0.3,17692.8
2009/2010,16064,0,Civil Society,SZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Social mitigation of HIV/AIDS,0.1,5897.6
2009/2010,43030,0,Civil Society,SZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Urban development and management,0.1,5897.6
2009/2010,52010,0,Civil Society,SZ,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.1,Food aid/food security programs,0.1,5897.6
2009/2010,11420,0,Civil Society,ZA,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.2,Higher education,0.4,47180.8
2009/2010,11430,0,Civil Society,ZA,Responsive,KSD Social Development Partnerships,0,2640310.19,Closed,2,0,S063441001,Uncoded: Pre-APP,6108,0,1,0,0,0,0,1001249,Queen's University,Canadian Non-Profit Making,UNIVERSITY,2,Africa,120,Southern Africa,0.2,Advanced technical and managerial training,0.3,35385.6
