assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
11647,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628235,
11648,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628236,
11649,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628237,
11650,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628238,
11651,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628239,
11652,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628240,
11653,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628241,
11654,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628242,
11655,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL875482,
11656,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628243,
11657,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628244,
11658,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628245,
11659,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628246,
11660,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628247,
11661,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628248,
11662,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628249,
11663,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625452,
11664,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625453,
11665,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625454,
11666,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623844,
11667,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623845,
11668,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623846,
11669,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL623847,
11670,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL623848,
11671,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL623849,
11672,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL623850,
11673,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL623851,
11674,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL623852,
11675,,1,,BAO_0000218,,,,50506,N,1,Intermediate,,CHEMBL624551,
11676,,1,,BAO_0000218,,,,50506,N,1,Intermediate,,CHEMBL624552,
11677,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624553,
11678,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624554,
11679,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624555,
11680,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624741,
11681,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL624742,
11682,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL624743,
11683,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL877606,
11684,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL624744,
11685,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL624745,
11686,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL624746,
11687,,1,,BAO_0000218,178.0,Blood,,22224,U,0,Autocuration,,CHEMBL624747,
11688,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624748,
11689,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622504,
11690,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622505,
11691,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL622506,
11692,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL622507,
11693,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622508,
11694,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL622509,
11695,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622510,
11696,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622511,
11697,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL622512,
11698,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL622513,
11699,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL622514,
11700,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622515,
11701,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622516,
11702,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622517,
11703,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622518,
11704,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622519,
11705,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL622520,
11706,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL622521,
11707,,1,,BAO_0000218,14.0,Zone of skin,,50594,N,1,Intermediate,,CHEMBL625113,
11708,,1,,BAO_0000218,14.0,Zone of skin,,50597,N,1,Intermediate,,CHEMBL625114,
11709,,1,,BAO_0000218,14.0,Zone of skin,,50597,N,1,Intermediate,,CHEMBL874397,
11710,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625115,
11711,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625116,
11712,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL623932,
11713,,1,,BAO_0000218,2435.0,Striatum,,50597,N,1,Intermediate,,CHEMBL623933,
11714,,1,,BAO_0000218,2435.0,Striatum,,50597,N,1,Intermediate,,CHEMBL623934,
11715,,1,,BAO_0000218,2435.0,Striatum,,50597,N,1,Intermediate,,CHEMBL623935,
11716,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL623936,
11717,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL623937,
11718,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL623938,
11719,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623939,
11720,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623940,
11721,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623941,
11722,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL627216,
11723,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623942,
11724,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL618793,
11725,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL618794,
11726,,1,,BAO_0000218,955.0,Brain,,50594,N,1,Intermediate,,CHEMBL618795,
11727,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618796,
11728,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618797,
11729,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618798,
11730,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618799,
11731,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618800,
11732,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618801,
11733,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618802,
11734,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL618803,
11735,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618804,
11736,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618805,
11737,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618806,
11738,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618807,
11739,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618808,
11740,,1,,BAO_0000218,2107.0,Liver,,50594,N,1,Intermediate,,CHEMBL618809,
11741,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL618810,
11742,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL618811,
11743,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL875844,
11744,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL618812,
11745,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL618813,
11746,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618814,
11747,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618815,
11748,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618816,
11749,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618817,
11750,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL620544,
11751,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626230,
11752,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626231,
11753,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626232,
11754,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL626233,
11755,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL626234,
11756,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL875341,
11757,,1,,BAO_0000218,1969.0,Plasma,,50587,N,1,Intermediate,,CHEMBL626235,
11758,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626236,
11759,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL626237,
11760,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL626238,
11761,,1,,BAO_0000218,1969.0,Plasma,,50587,N,1,Intermediate,,CHEMBL622412,
11762,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623114,
11763,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL623115,
11764,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL623116,
11765,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL623117,
11766,,1,,BAO_0000218,1969.0,Plasma,,50587,N,1,Intermediate,,CHEMBL623118,
11767,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623119,
11768,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623120,
11769,,1,,BAO_0000218,1969.0,Plasma,,50587,N,1,Intermediate,,CHEMBL623286,
11770,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623287,
11771,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623288,
11772,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623289,
11773,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL623290,
11774,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL623291,
11775,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623292,
11776,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL623293,
11777,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL623294,
11778,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623295,
11779,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623296,
11780,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL875349,
11781,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623297,
11782,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623298,
11783,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623299,
11784,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623300,
11785,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623301,
11786,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623302,
11787,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623303,
11788,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623304,
11789,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623305,
11790,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623306,
11791,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623307,
11792,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623308,
11793,,1,,BAO_0000218,1969.0,Plasma,,50594,N,1,Intermediate,,CHEMBL623309,
11794,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623310,
11795,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623311,
11796,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL623312,
11797,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL875350,
11798,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL628635,
11799,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628636,
11800,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628637,
11801,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628058,
11802,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628059,
11803,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628060,
11804,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628061,
11805,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628062,
11806,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628063,
11807,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628064,
11808,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL628065,
11809,,1,,BAO_0000019,2385.0,Muscle tissue,,22224,U,0,Autocuration,,CHEMBL628066,
11810,,1,,BAO_0000019,2385.0,Muscle tissue,,22224,U,0,Autocuration,,CHEMBL628067,
11811,,1,,BAO_0000218,2385.0,Muscle tissue,,50594,N,1,Intermediate,,CHEMBL874646,
11812,,1,,BAO_0000019,2385.0,Muscle tissue,,22224,U,0,Autocuration,,CHEMBL628068,
11813,,1,,BAO_0000019,2385.0,Muscle tissue,,22224,U,0,Autocuration,,CHEMBL628069,
11814,,1,,BAO_0000019,2385.0,Muscle tissue,,22224,U,0,Autocuration,,CHEMBL628070,
11815,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628071,
11816,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628072,
11817,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628073,
11818,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628074,
11819,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628075,
11820,,1,,BAO_0000019,2106.0,Spleen,,22224,U,0,Autocuration,,CHEMBL628076,
11821,,1,,BAO_0000218,1235.0,Adrenal cortex,,50597,N,1,Intermediate,,CHEMBL628077,
11822,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628078,
11823,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL628079,
11824,,1,,BAO_0000218,992.0,Female gonad,,50597,N,1,Intermediate,,CHEMBL628080,
11825,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL628081,
11826,,1,,BAO_0000218,1235.0,Adrenal cortex,,50597,N,1,Intermediate,,CHEMBL628082,
11827,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL874647,
11828,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL626406,
11829,,1,,BAO_0000218,992.0,Female gonad,,50597,N,1,Intermediate,,CHEMBL626407,
11830,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL626408,
11831,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626409,
11832,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626410,
11833,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626411,
11834,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626412,
11835,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626413,
11836,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626414,
11837,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626415,
11838,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL626416,
11839,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627062,
11840,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627063,
11841,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627064,
11842,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627227,
11843,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627228,
11844,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL627229,
11845,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625792,
11846,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625793,
11847,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625794,
11848,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL625795,
11849,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625796,
11850,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625797,
11851,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625798,
11852,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL875613,
11853,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625799,
11854,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625800,
11855,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625801,
11856,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625802,
11857,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL625803,
11858,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625804,
11859,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL622530,
11860,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL622531,
11861,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL622532,
11862,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623176,
11863,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623177,
11864,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623178,
11865,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623179,
11866,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623180,
11867,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623181,
11868,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624131,
11869,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624132,
11870,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624133,
11871,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624846,
11872,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624847,
11873,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL624848,
11874,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625012,
11875,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625013,
11876,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625014,
11877,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625015,
11878,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625016,
11879,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625017,
11880,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625018,
11881,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625019,
11882,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625020,
11883,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625021,
11884,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625022,
11885,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625023,
11886,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL625024,
11887,,1,,BAO_0000218,,,,100710,N,1,Intermediate,,CHEMBL627626,
11888,,1,,BAO_0000218,955.0,Brain,,22224,U,0,Autocuration,,CHEMBL627627,
11889,,1,,BAO_0000218,1977.0,Serum,,22224,U,0,Autocuration,,CHEMBL627628,
11890,,1,,BAO_0000218,955.0,Brain,,22224,U,0,Autocuration,,CHEMBL627629,
11891,,1,,BAO_0000218,1977.0,Serum,,22224,U,0,Autocuration,,CHEMBL627630,
11892,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL627631,
11893,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL629515,
11894,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL629516,
11895,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL629517,
11896,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL629518,
11897,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL877499,
11898,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629519,
11899,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629520,
11900,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629521,
11901,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629522,
11902,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629523,
11903,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629524,
11904,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629525,
11905,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629526,
11906,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629527,
11907,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629528,
11908,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629529,
11909,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629530,
11910,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629531,
11911,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL628656,
11912,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL628657,
11913,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628658,
11914,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628659,
11915,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL877500,
11916,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628660,
11917,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628661,
11918,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628662,
11919,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628663,
11920,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628664,
11921,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628665,
11922,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628666,
11923,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628667,
11924,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628668,
11925,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628669,
11926,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628670,
11927,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL628671,
11928,,1,,BAO_0000218,10000001.0,Bone,,50597,N,1,Intermediate,,CHEMBL628672,
11929,,1,,BAO_0000218,10000001.0,Bone,,50597,N,1,Intermediate,,CHEMBL630300,
11930,,1,,BAO_0000218,10000001.0,Bone,,50597,N,1,Intermediate,,CHEMBL629787,
11931,,1,,BAO_0000218,10000001.0,Bone,,50597,N,1,Intermediate,,CHEMBL629788,
11932,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629789,
11933,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629790,
11934,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629791,
11935,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629792,
11936,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629793,
11937,,1,,BAO_0000218,955.0,Brain,,50597,N,1,Intermediate,,CHEMBL629794,
11938,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874459,
11939,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629795,
11940,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629796,
11941,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629797,
11942,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629798,
11943,,1,,BAO_0000218,2369.0,Adrenal gland,,50597,N,1,Intermediate,,CHEMBL629799,
11944,,1,,BAO_0000218,2369.0,Adrenal gland,,50597,N,1,Intermediate,,CHEMBL629800,
11945,,1,,BAO_0000218,2369.0,Adrenal gland,,50597,N,1,Intermediate,,CHEMBL629801,
11946,,1,,BAO_0000218,2369.0,Adrenal gland,,50597,N,1,Intermediate,,CHEMBL629802,
11947,,1,,BAO_0000218,2369.0,Adrenal gland,,50597,N,1,Intermediate,,CHEMBL629803,
11948,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629804,
11949,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629805,
11950,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL629806,
