assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
12161,,,Intermediate,,CHEMBL628337,50597,N,1,1,,,BAO_0000218,2107.0,
12162,,,Intermediate,,CHEMBL628338,50597,N,1,1,,,BAO_0000218,2107.0,
12163,,,Intermediate,,CHEMBL875610,50597,N,1,1,,,BAO_0000218,2107.0,
12164,,,Intermediate,,CHEMBL628339,50597,N,1,1,,,BAO_0000218,2107.0,
12165,,,Intermediate,,CHEMBL628340,50597,N,1,1,,,BAO_0000218,2107.0,
12166,,,Intermediate,,CHEMBL628341,50597,N,1,1,,,BAO_0000218,2107.0,
12167,,,Intermediate,,CHEMBL622214,50597,N,1,1,,,BAO_0000218,2107.0,
12168,,,Intermediate,,CHEMBL623167,50597,N,1,1,,,BAO_0000218,2107.0,
12169,,,Intermediate,,CHEMBL623168,50597,N,1,1,,,BAO_0000218,2107.0,
12170,,,Intermediate,,CHEMBL623169,50597,N,1,1,,,BAO_0000218,2107.0,
12171,,,Intermediate,,CHEMBL623170,50597,N,1,1,,,BAO_0000218,2107.0,
12172,,,Intermediate,,CHEMBL627224,50597,N,1,1,,,BAO_0000218,2048.0,
12173,,,Intermediate,,CHEMBL875634,50597,N,1,1,,,BAO_0000218,2048.0,
12174,,,Intermediate,,CHEMBL627225,50597,N,1,1,,,BAO_0000218,2048.0,
12175,,,Intermediate,,CHEMBL627226,50597,N,1,1,,,BAO_0000218,2048.0,
12176,,,Intermediate,,CHEMBL626083,50597,N,1,1,,,BAO_0000218,2048.0,
12177,,,Intermediate,,CHEMBL626084,50597,N,1,1,,,BAO_0000218,2048.0,
12178,,,Intermediate,,CHEMBL626085,50597,N,1,1,,,BAO_0000218,2048.0,
12179,,,Intermediate,,CHEMBL626086,50597,N,1,1,,,BAO_0000218,2048.0,
12180,,,Intermediate,,CHEMBL626087,50597,N,1,1,,,BAO_0000218,2048.0,
12181,,,Intermediate,,CHEMBL626088,50597,N,1,1,,,BAO_0000218,2048.0,
12182,,,Intermediate,,CHEMBL626089,50597,N,1,1,,,BAO_0000218,2048.0,
12183,,,Intermediate,,CHEMBL626090,50597,N,1,1,,,BAO_0000218,2048.0,
12184,,,Intermediate,,CHEMBL626091,50597,N,1,1,,,BAO_0000218,2048.0,
12185,,,Intermediate,,CHEMBL626092,50597,N,1,1,,,BAO_0000218,2048.0,
12186,,,Intermediate,,CHEMBL626093,50597,N,1,1,,,BAO_0000218,2048.0,
12187,,,Intermediate,,CHEMBL626094,50597,N,1,1,,,BAO_0000218,2048.0,
12188,,,Intermediate,,CHEMBL626095,50597,N,1,1,,,BAO_0000218,2048.0,
12189,,,Intermediate,,CHEMBL626096,50597,N,1,1,,,BAO_0000218,2048.0,
12190,,,Autocuration,,CHEMBL626097,22224,U,0,1,,,BAO_0000218,,
12191,,,Intermediate,,CHEMBL626098,50597,N,1,1,,,BAO_0000218,,
12192,,,Autocuration,,CHEMBL626099,22224,U,0,1,,,BAO_0000218,1969.0,
12193,,,Autocuration,,CHEMBL626100,22224,U,0,1,,,BAO_0000218,1969.0,
12194,,,Intermediate,,CHEMBL626101,50588,N,1,1,,,BAO_0000218,1969.0,
12195,,,Intermediate,,CHEMBL626102,50512,N,1,1,,,BAO_0000218,1969.0,
12196,,,Intermediate,,CHEMBL626103,50588,N,1,1,,,BAO_0000218,1969.0,
12197,,,Intermediate,,CHEMBL628391,50512,N,1,1,,,BAO_0000218,1969.0,
12198,,,Intermediate,,CHEMBL628392,50597,N,1,1,,,BAO_0000218,,
12199,,,Intermediate,,CHEMBL628393,50597,N,1,1,,,BAO_0000218,,
12200,,,Autocuration,,CHEMBL628394,22224,U,0,1,,,BAO_0000019,178.0,
12201,,,Intermediate,,CHEMBL628395,50588,N,1,1,,,BAO_0000218,,
12202,,,Autocuration,,CHEMBL628396,22224,U,0,1,,,BAO_0000218,,
12203,,,Intermediate,,CHEMBL628397,50592,N,1,1,,,BAO_0000218,,
12204,,,Intermediate,,CHEMBL628398,50597,N,1,1,,,BAO_0000218,,
12205,,,Intermediate,,CHEMBL628399,50797,N,1,1,,,BAO_0000218,,
12206,,,Intermediate,,CHEMBL628400,50588,N,1,1,,,BAO_0000218,,
12207,,,Intermediate,,CHEMBL874907,50597,N,1,1,,,BAO_0000218,,
12208,,,Autocuration,,CHEMBL628401,22224,U,0,1,,,BAO_0000019,,
12209,,,Autocuration,,CHEMBL628402,22224,U,0,1,,,BAO_0000218,1969.0,
12210,,,Intermediate,,CHEMBL628403,50597,N,1,1,,,BAO_0000218,1969.0,
12211,,,Autocuration,,CHEMBL628404,22224,U,0,1,,,BAO_0000019,,
12212,,,Autocuration,,CHEMBL628405,22224,U,0,1,,,BAO_0000019,,
12213,,,Autocuration,,CHEMBL628406,22224,U,0,1,,,BAO_0000019,,
12214,,,Intermediate,,CHEMBL628407,50597,N,1,1,,,BAO_0000218,,
12215,,,Intermediate,,CHEMBL628408,50597,N,1,1,,,BAO_0000218,1088.0,
12216,,,Intermediate,,CHEMBL629171,50597,N,1,1,,,BAO_0000218,1088.0,
12217,,,Intermediate,,CHEMBL629172,50597,N,1,1,,,BAO_0000218,1088.0,
12218,,,Intermediate,,CHEMBL629173,50597,N,1,1,,,BAO_0000218,1088.0,
12219,,,Intermediate,,CHEMBL629174,50597,N,1,1,,,BAO_0000218,,
12220,,,Intermediate,,CHEMBL629175,50597,N,1,1,,,BAO_0000218,,
12221,,,Intermediate,,CHEMBL629176,50597,N,1,1,,,BAO_0000218,,
12222,,,Intermediate,,CHEMBL629177,50597,N,1,1,,,BAO_0000218,,
12223,,,Intermediate,,CHEMBL629178,50597,N,1,1,,,BAO_0000218,,
12224,,,Intermediate,,CHEMBL631869,50597,N,1,1,,,BAO_0000218,,
12225,,,Intermediate,,CHEMBL631870,50597,N,1,1,,,BAO_0000218,,
12226,,,Intermediate,,CHEMBL631871,50597,N,1,1,,,BAO_0000218,,
12227,,,Intermediate,,CHEMBL631872,50597,N,1,1,,,BAO_0000218,,
12228,,,Autocuration,,CHEMBL875775,22224,U,0,1,,,BAO_0000221,2116.0,
12229,,,Intermediate,,CHEMBL631873,50597,N,1,1,,,BAO_0000218,,
12230,,,Intermediate,,CHEMBL631874,50597,N,1,1,,,BAO_0000218,,
12231,,,Intermediate,,CHEMBL631875,50597,N,1,1,,,BAO_0000218,,
12232,,,Intermediate,,CHEMBL631876,50597,N,1,1,,,BAO_0000218,,
12233,,,Intermediate,,CHEMBL631877,50597,N,1,1,,,BAO_0000218,,
12234,,,Intermediate,,CHEMBL631878,50597,N,1,1,,,BAO_0000218,,
12235,,,Intermediate,,CHEMBL631879,50597,N,1,1,,,BAO_0000218,,
12236,,,Intermediate,,CHEMBL631880,50597,N,1,1,,,BAO_0000218,,
12237,,,Intermediate,,CHEMBL631881,50597,N,1,1,,,BAO_0000218,,
12238,,,Intermediate,,CHEMBL631882,50597,N,1,1,,,BAO_0000218,,
12239,,,Intermediate,,CHEMBL630749,50597,N,1,1,,,BAO_0000218,,
12240,,,Intermediate,,CHEMBL630750,50587,N,1,1,,,BAO_0000218,,
12241,,,Intermediate,,CHEMBL630253,50587,N,1,1,,,BAO_0000218,,
12242,,,Intermediate,,CHEMBL630254,50597,N,1,1,,,BAO_0000218,1969.0,
12243,,,Intermediate,,CHEMBL630255,50597,N,1,1,,,BAO_0000218,1969.0,
12244,,,Intermediate,,CHEMBL630256,50597,N,1,1,,,BAO_0000218,1969.0,
12245,,In vivo,Intermediate,,CHEMBL875781,50597,N,1,1,,,BAO_0000218,2107.0,
12246,,In vivo,Intermediate,,CHEMBL630257,50597,N,1,1,,,BAO_0000218,2107.0,
12247,,In vivo,Intermediate,,CHEMBL630258,50597,N,1,1,,,BAO_0000218,2107.0,
12248,,,Intermediate,,CHEMBL630259,50597,N,1,1,,,BAO_0000218,,
12249,,,Intermediate,,CHEMBL630260,50597,N,1,1,,,BAO_0000218,2435.0,
12250,,,Intermediate,,CHEMBL630261,50597,N,1,1,,,BAO_0000218,2435.0,
12251,,,Intermediate,,CHEMBL630262,50597,N,1,1,,,BAO_0000218,,
12252,,,Intermediate,,CHEMBL630263,50597,N,1,1,,,BAO_0000218,,
12253,,,Intermediate,,CHEMBL630264,50597,N,1,1,,,BAO_0000218,,
12254,,,Intermediate,,CHEMBL630265,50597,N,1,1,,,BAO_0000218,,
12255,,,Intermediate,,CHEMBL630266,50597,N,1,1,,,BAO_0000218,,
12256,,,Intermediate,,CHEMBL630267,50597,N,1,1,,,BAO_0000218,2113.0,
12257,,,Intermediate,,CHEMBL630268,50597,N,1,1,,,BAO_0000218,2113.0,
12258,,,Intermediate,,CHEMBL630269,50597,N,1,1,,,BAO_0000218,,
12259,,,Intermediate,,CHEMBL630270,50597,N,1,1,,,BAO_0000218,,
12260,,,Intermediate,,CHEMBL630141,50597,N,1,1,,,BAO_0000218,2048.0,
12261,,,Intermediate,,CHEMBL630142,50597,N,1,1,,,BAO_0000218,2048.0,
12262,,,Intermediate,,CHEMBL630143,50597,N,1,1,,,BAO_0000218,2385.0,
12263,,,Intermediate,,CHEMBL630144,50597,N,1,1,,,BAO_0000218,2385.0,
12264,,,Intermediate,,CHEMBL630145,50597,N,1,1,,,BAO_0000218,2367.0,
12265,,,Intermediate,,CHEMBL630146,50597,N,1,1,,,BAO_0000218,2367.0,
12266,,,Intermediate,,CHEMBL630147,50597,N,1,1,,,BAO_0000218,,
12267,,,Intermediate,,CHEMBL630148,50597,N,1,1,,,BAO_0000218,,
12268,,,Intermediate,,CHEMBL630149,50597,N,1,1,,,BAO_0000218,,
12269,,,Intermediate,,CHEMBL630150,50597,N,1,1,,,BAO_0000218,2106.0,
12270,,,Intermediate,,CHEMBL630151,50597,N,1,1,,,BAO_0000218,2106.0,
12271,,,Intermediate,,CHEMBL632031,50597,N,1,1,,,BAO_0000218,2046.0,
12272,,,Intermediate,,CHEMBL632032,50597,N,1,1,,,BAO_0000218,2046.0,
12273,,,Intermediate,,CHEMBL632033,50597,N,1,1,,,BAO_0000218,,
12274,,,Intermediate,,CHEMBL632034,50597,N,1,1,,,BAO_0000218,,
12275,,,Intermediate,,CHEMBL632035,50597,N,1,1,,,BAO_0000218,2385.0,
12276,,,Intermediate,,CHEMBL632036,50597,N,1,1,,,BAO_0000218,,
12277,,,Intermediate,,CHEMBL632037,50597,N,1,1,,,BAO_0000218,2046.0,
12278,,,Intermediate,,CHEMBL632038,50597,N,1,1,,,BAO_0000218,178.0,
12279,,,Intermediate,,CHEMBL632039,50597,N,1,1,,,BAO_0000218,178.0,
12280,,,Intermediate,,CHEMBL632040,50597,N,1,1,,,BAO_0000218,178.0,
12281,,,Intermediate,,CHEMBL632041,50597,N,1,1,,,BAO_0000218,178.0,
12282,,,Intermediate,,CHEMBL632042,50588,N,1,1,,,BAO_0000218,178.0,
12283,,,Intermediate,,CHEMBL632043,50588,N,1,1,,,BAO_0000218,,
12284,,,Intermediate,,CHEMBL632044,50588,N,1,1,,,BAO_0000218,,
12285,,,Intermediate,,CHEMBL632045,50588,N,1,1,,,BAO_0000218,2107.0,
12286,,,Intermediate,,CHEMBL632046,50588,N,1,1,,,BAO_0000218,2107.0,
12287,,,Intermediate,,CHEMBL632047,50588,N,1,1,,,BAO_0000218,2048.0,
12288,,,Intermediate,,CHEMBL632048,50588,N,1,1,,,BAO_0000218,2048.0,
12289,,,Intermediate,,CHEMBL632049,50588,N,1,1,,,BAO_0000218,2385.0,
12290,,,Intermediate,,CHEMBL876418,50588,N,1,1,,,BAO_0000218,2385.0,
12291,,,Intermediate,,CHEMBL632050,50588,N,1,1,,,BAO_0000218,2106.0,
12292,,,Intermediate,,CHEMBL632051,50588,N,1,1,,,BAO_0000218,2106.0,
12293,,,Autocuration,,CHEMBL632052,22224,U,0,1,,,BAO_0000218,,
12294,,,Autocuration,,CHEMBL632053,22224,U,0,1,,,BAO_0000218,,
12295,,,Autocuration,,CHEMBL632054,22224,U,0,1,,,BAO_0000218,,
12296,,,Autocuration,,CHEMBL632055,22224,U,0,1,,,BAO_0000218,,
12297,,,Autocuration,,CHEMBL631181,22224,U,0,1,,,BAO_0000218,,
12298,,,Autocuration,,CHEMBL631182,22224,U,0,1,,,BAO_0000218,,
12299,,,Autocuration,,CHEMBL631183,22224,U,0,1,,,BAO_0000218,,
12300,,,Autocuration,,CHEMBL631184,22224,U,0,1,,,BAO_0000218,,
12301,,,Autocuration,,CHEMBL629774,22224,U,0,1,,,BAO_0000218,,
12302,,,Autocuration,,CHEMBL629775,22224,U,0,1,,,BAO_0000218,,
12303,,,Autocuration,,CHEMBL876549,22224,U,0,1,,,BAO_0000218,,
12304,,,Autocuration,,CHEMBL628172,22224,U,0,1,,,BAO_0000218,,
12305,,,Autocuration,,CHEMBL628173,22224,U,0,1,,,BAO_0000218,,
12306,,,Autocuration,,CHEMBL628174,22224,U,0,1,,,BAO_0000218,,
12307,,,Autocuration,,CHEMBL628175,22224,U,0,1,,,BAO_0000218,,
12308,,,Autocuration,,CHEMBL628176,22224,U,0,1,,,BAO_0000218,,
12309,,,Autocuration,,CHEMBL628177,22224,U,0,1,,,BAO_0000218,,
12310,,,Autocuration,,CHEMBL628178,22224,U,0,1,,,BAO_0000218,,
12311,,,Autocuration,,CHEMBL628179,22224,U,0,1,,,BAO_0000218,,
12312,,,Autocuration,,CHEMBL628180,22224,U,0,1,,,BAO_0000218,,
12313,,,Autocuration,,CHEMBL628181,22224,U,0,1,,,BAO_0000218,,
12314,,,Autocuration,,CHEMBL628182,22224,U,0,1,,,BAO_0000218,,
12315,,,Autocuration,,CHEMBL628183,22224,U,0,1,,,BAO_0000218,,
12316,,,Autocuration,,CHEMBL628184,22224,U,0,1,,,BAO_0000218,,
12317,,,Autocuration,,CHEMBL628185,22224,U,0,1,,,BAO_0000218,,
12318,,,Autocuration,,CHEMBL875617,22224,U,0,1,,,BAO_0000218,,
12319,,,Autocuration,,CHEMBL628186,22224,U,0,1,,,BAO_0000218,,
12320,,,Autocuration,,CHEMBL628187,22224,U,0,1,,,BAO_0000218,,
12321,,,Autocuration,,CHEMBL628188,22224,U,0,1,,,BAO_0000218,,
12322,,,Autocuration,,CHEMBL628189,22224,U,0,1,,,BAO_0000218,,
12323,,,Autocuration,,CHEMBL628190,22224,U,0,1,,,BAO_0000218,,
12324,,,Autocuration,,CHEMBL628191,22224,U,0,1,,,BAO_0000218,,
12325,,,Autocuration,,CHEMBL626513,22224,U,0,1,,,BAO_0000218,,
12326,,,Intermediate,,CHEMBL626514,50597,N,1,1,,,BAO_0000218,2046.0,
12327,,,Intermediate,,CHEMBL626515,50597,N,1,1,,,BAO_0000218,2046.0,
12328,,,Intermediate,,CHEMBL626516,50597,N,1,1,,,BAO_0000218,2046.0,
12329,,,Intermediate,,CHEMBL626517,50597,N,1,1,,,BAO_0000218,2046.0,
12330,,,Intermediate,,CHEMBL626518,50597,N,1,1,,,BAO_0000218,2046.0,
12331,,,Intermediate,,CHEMBL626519,50597,N,1,1,,,BAO_0000218,2046.0,
12332,,,Intermediate,,CHEMBL626520,50597,N,1,1,,,BAO_0000218,2046.0,
12333,,,Intermediate,,CHEMBL626521,50597,N,1,1,,,BAO_0000218,2046.0,
12334,,,Intermediate,,CHEMBL626522,50597,N,1,1,,,BAO_0000218,2046.0,
12335,,,Intermediate,,CHEMBL626523,50597,N,1,1,,,BAO_0000218,2046.0,
12336,,,Intermediate,,CHEMBL626524,50597,N,1,1,,,BAO_0000218,2046.0,
12337,,,Intermediate,,CHEMBL626688,50597,N,1,1,,,BAO_0000218,2046.0,
12338,,,Intermediate,,CHEMBL626689,50597,N,1,1,,,BAO_0000218,2046.0,
12339,,,Intermediate,,CHEMBL626690,50597,N,1,1,,,BAO_0000218,2046.0,
12340,,,Intermediate,,CHEMBL626691,50597,N,1,1,,,BAO_0000218,2046.0,
12341,,,Intermediate,,CHEMBL627319,50597,N,1,1,,,BAO_0000218,2046.0,
12342,,,Intermediate,,CHEMBL624052,50597,N,1,1,,,BAO_0000218,2046.0,
12343,,,Intermediate,,CHEMBL624053,50597,N,1,1,,,BAO_0000218,2046.0,
12344,,,Intermediate,,CHEMBL624054,50597,N,1,1,,,BAO_0000218,,
12345,,,Intermediate,,CHEMBL624055,50597,N,1,1,,,BAO_0000218,,
12346,,,Intermediate,,CHEMBL624056,50597,N,1,1,,,BAO_0000218,,
12347,,,Intermediate,,CHEMBL624057,50597,N,1,1,,,BAO_0000218,995.0,
12348,,,Intermediate,,CHEMBL622281,50597,N,1,1,,,BAO_0000218,995.0,
12349,,,Intermediate,,CHEMBL622282,50597,N,1,1,,,BAO_0000218,995.0,
12350,,,Intermediate,,CHEMBL622283,50597,N,1,1,,,BAO_0000218,995.0,
12351,,,Intermediate,,CHEMBL622284,50597,N,1,1,,,BAO_0000218,995.0,
12352,,,Intermediate,,CHEMBL622285,50597,N,1,1,,,BAO_0000218,995.0,
12353,,,Intermediate,,CHEMBL622286,50597,N,1,1,,,BAO_0000218,995.0,
12354,,,Autocuration,,CHEMBL622287,22224,U,0,1,,,BAO_0000100,,
12355,,,Intermediate,,CHEMBL622288,50594,N,1,1,,,BAO_0000218,,
12356,,,Intermediate,,CHEMBL622289,50594,N,1,1,,,BAO_0000218,,
12357,,,Intermediate,,CHEMBL622290,50594,N,1,1,,,BAO_0000218,955.0,
12358,,,Intermediate,,CHEMBL622291,50594,N,1,1,,,BAO_0000218,,
12359,,,Intermediate,,CHEMBL622292,50594,N,1,1,,,BAO_0000218,955.0,
12360,,,Intermediate,,CHEMBL622293,50594,N,1,1,,,BAO_0000218,,
12361,,,Intermediate,,CHEMBL622294,50594,N,1,1,,,BAO_0000218,955.0,
12362,,,Intermediate,,CHEMBL622295,50594,N,1,1,,,BAO_0000218,,
12363,,,Intermediate,,CHEMBL622296,50597,N,1,1,,,BAO_0000218,955.0,
12364,,,Intermediate,,CHEMBL874409,50597,N,1,1,,,BAO_0000218,1969.0,
12365,,,Intermediate,,CHEMBL622297,50597,N,1,1,,,BAO_0000218,1969.0,
12366,,,Intermediate,,CHEMBL622298,50597,N,1,1,,,BAO_0000218,1969.0,
12367,,,Intermediate,,CHEMBL622299,50597,N,1,1,,,BAO_0000218,1969.0,
12368,,,Intermediate,,CHEMBL622300,50597,N,1,1,,,BAO_0000218,1969.0,
12369,,,Intermediate,,CHEMBL622301,50597,N,1,1,,,BAO_0000218,1969.0,
12370,,,Intermediate,,CHEMBL622302,50597,N,1,1,,,BAO_0000218,1969.0,
12371,,,Intermediate,,CHEMBL622303,50597,N,1,1,,,BAO_0000218,1969.0,
12372,,,Intermediate,,CHEMBL622304,50597,N,1,1,,,BAO_0000218,1969.0,
12373,,,Intermediate,,CHEMBL622305,50597,N,1,1,,,BAO_0000218,1969.0,
12374,,,Intermediate,,CHEMBL622306,50597,N,1,1,,,BAO_0000218,1969.0,
12375,,,Intermediate,,CHEMBL626864,50597,N,1,1,,,BAO_0000218,1969.0,
12376,,,Intermediate,,CHEMBL626865,50597,N,1,1,,,BAO_0000218,1969.0,
12377,,,Intermediate,,CHEMBL626866,50597,N,1,1,,,BAO_0000218,1969.0,
12378,,,Intermediate,,CHEMBL626867,50597,N,1,1,,,BAO_0000218,1969.0,
12379,,,Intermediate,,CHEMBL626868,50597,N,1,1,,,BAO_0000218,1969.0,
12380,,,Intermediate,,CHEMBL626869,50597,N,1,1,,,BAO_0000218,1969.0,
12381,,,Intermediate,,CHEMBL626870,50597,N,1,1,,,BAO_0000218,1969.0,
12382,,,Intermediate,,CHEMBL626871,50597,N,1,1,,,BAO_0000218,1969.0,
12383,,,Intermediate,,CHEMBL626872,50597,N,1,1,,,BAO_0000218,1969.0,
12384,,,Intermediate,,CHEMBL632185,50597,N,1,1,,,BAO_0000218,1969.0,
12385,,,Intermediate,,CHEMBL632186,50597,N,1,1,,,BAO_0000218,1969.0,
12386,,,Autocuration,,CHEMBL629310,22224,U,0,1,,,BAO_0000019,,
12387,,,Autocuration,,CHEMBL629311,22224,U,0,1,,,BAO_0000019,,
12388,,,Intermediate,,CHEMBL629312,50597,N,1,1,,,BAO_0000218,,
12389,,,Autocuration,,CHEMBL629313,22224,U,0,1,,,BAO_0000221,,
12390,,,Autocuration,,CHEMBL629314,22224,U,0,1,,,BAO_0000221,,
12391,,,Autocuration,,CHEMBL629315,22224,U,0,1,,,BAO_0000221,,
12392,,,Autocuration,,CHEMBL629316,22224,U,0,1,,,BAO_0000219,,
12393,,,Autocuration,,CHEMBL629317,22224,U,0,1,,,BAO_0000221,,
12394,,,Autocuration,,CHEMBL629318,22224,U,0,1,,,BAO_0000019,,
12395,,,Autocuration,,CHEMBL877497,22224,U,0,1,,,BAO_0000019,,
12396,,,Autocuration,,CHEMBL629319,22224,U,0,1,,,BAO_0000019,,
12397,,,Autocuration,,CHEMBL629320,22224,U,0,1,,,BAO_0000019,,
12398,,,Autocuration,,CHEMBL629496,22224,U,0,1,,,BAO_0000019,,
12399,,,Autocuration,,CHEMBL629497,22224,U,0,1,,,BAO_0000019,,
12400,,,Autocuration,,CHEMBL629498,22224,U,0,1,,,BAO_0000019,,
12401,,,Autocuration,,CHEMBL629499,22224,U,0,1,,,BAO_0000019,,
12402,,,Autocuration,,CHEMBL629500,22224,U,0,1,,,BAO_0000019,,
12403,,,Autocuration,,CHEMBL629501,22224,U,0,1,,,BAO_0000019,,
12404,,,Autocuration,,CHEMBL629502,22224,U,0,1,,,BAO_0000019,,
12405,,In vivo,Autocuration,,CHEMBL629503,22224,U,0,1,,,BAO_0000218,,
12406,,,Intermediate,,CHEMBL629504,50588,N,1,1,,,BAO_0000218,,
12407,,,Autocuration,,CHEMBL629505,22224,U,0,1,,,BAO_0000019,,
12408,,,Autocuration,,CHEMBL629506,22224,U,0,1,,,BAO_0000019,,
12409,,,Autocuration,,CHEMBL629507,22224,U,0,1,,,BAO_0000019,,
12410,,,Autocuration,,CHEMBL877498,22224,U,0,1,,,BAO_0000019,,
12411,,,Autocuration,,CHEMBL629508,22224,U,0,1,,,BAO_0000019,,
12412,,,Autocuration,,CHEMBL629509,22224,U,0,1,,,BAO_0000019,,
12413,,,Intermediate,,CHEMBL629510,50597,N,1,1,,,BAO_0000218,178.0,
12414,,,Intermediate,,CHEMBL629511,50597,N,1,1,,,BAO_0000218,178.0,
12415,,,Intermediate,,CHEMBL629512,50597,N,1,1,,,BAO_0000218,178.0,
12416,,,Intermediate,,CHEMBL629513,50597,N,1,1,,,BAO_0000218,178.0,
12417,,,Intermediate,,CHEMBL629514,50597,N,1,1,,,BAO_0000218,178.0,
12418,,,Intermediate,,CHEMBL628447,50597,N,1,1,,,BAO_0000218,178.0,
12419,,,Intermediate,,CHEMBL628448,50597,N,1,1,,,BAO_0000218,178.0,
12420,,,Intermediate,,CHEMBL628449,50597,N,1,1,,,BAO_0000218,178.0,
12421,,,Intermediate,,CHEMBL631119,50597,N,1,1,,,BAO_0000218,178.0,
12422,,,Intermediate,,CHEMBL631120,50597,N,1,1,,,BAO_0000218,178.0,
12423,,,Intermediate,,CHEMBL631121,50597,N,1,1,,,BAO_0000218,178.0,
12424,,,Intermediate,,CHEMBL874458,50597,N,1,1,,,BAO_0000218,178.0,
12425,,,Intermediate,,CHEMBL631122,50597,N,1,1,,,BAO_0000218,178.0,
12426,,,Intermediate,,CHEMBL631123,50597,N,1,1,,,BAO_0000218,178.0,
12427,,,Intermediate,,CHEMBL631124,50597,N,1,1,,,BAO_0000218,178.0,
12428,,,Intermediate,,CHEMBL631125,50597,N,1,1,,,BAO_0000218,178.0,
12429,,,Intermediate,,CHEMBL631290,50597,N,1,1,,,BAO_0000218,178.0,
12430,,,Intermediate,,CHEMBL631291,50597,N,1,1,,,BAO_0000218,178.0,
12431,,,Intermediate,,CHEMBL631292,50597,N,1,1,,,BAO_0000218,178.0,
12432,,,Intermediate,,CHEMBL631293,50597,N,1,1,,,BAO_0000218,178.0,
12433,,,Intermediate,,CHEMBL631294,50597,N,1,1,,,BAO_0000218,178.0,
12434,,,Intermediate,,CHEMBL631295,50597,N,1,1,,,BAO_0000218,178.0,
12435,,,Intermediate,,CHEMBL631296,50597,N,1,1,,,BAO_0000218,178.0,
12436,,,Intermediate,,CHEMBL631297,50597,N,1,1,,,BAO_0000218,178.0,
12437,,,Autocuration,,CHEMBL631298,22224,U,0,1,,,BAO_0000218,,
12438,,,Intermediate,,CHEMBL631299,50594,N,1,1,,,BAO_0000218,,
12439,,,Intermediate,,CHEMBL631300,50594,N,1,1,,,BAO_0000218,,
12440,,,Intermediate,,CHEMBL631301,50594,N,1,1,,,BAO_0000218,,
12441,,,Intermediate,,CHEMBL630291,50594,N,1,1,,,BAO_0000218,,
12442,,,Autocuration,,CHEMBL630292,22224,U,0,1,,,BAO_0000218,,
12443,,,Autocuration,,CHEMBL630293,22224,U,0,1,,,BAO_0000218,,
12444,,,Autocuration,,CHEMBL630294,22224,U,0,1,,,BAO_0000218,,
12445,,,Autocuration,,CHEMBL630295,22224,U,0,1,,,BAO_0000218,,
12446,,,Autocuration,,CHEMBL630296,22224,U,0,1,,,BAO_0000218,,
12447,,,Autocuration,,CHEMBL626782,22224,U,0,1,,,BAO_0000218,,
12448,,,Autocuration,,CHEMBL626783,22224,U,0,1,,,BAO_0000218,,
12449,,,Autocuration,,CHEMBL626784,22224,U,0,1,,,BAO_0000218,,
12450,,,Autocuration,,CHEMBL626785,22224,U,0,1,,,BAO_0000218,,
12451,,,Autocuration,,CHEMBL626786,22224,U,0,1,,,BAO_0000218,,
12452,,,Autocuration,,CHEMBL626787,22224,U,0,1,,,BAO_0000218,,
12453,,,Autocuration,,CHEMBL626788,22224,U,0,1,,,BAO_0000218,,
12454,,,Autocuration,,CHEMBL625927,22224,U,0,1,,,BAO_0000218,,
12455,,,Intermediate,,CHEMBL625928,50597,N,1,1,,,BAO_0000218,178.0,
12456,,,Intermediate,,CHEMBL625929,50597,N,1,1,,,BAO_0000218,178.0,
12457,,,Intermediate,,CHEMBL625930,50597,N,1,1,,,BAO_0000218,178.0,
12458,,,Intermediate,,CHEMBL625931,50597,N,1,1,,,BAO_0000218,178.0,
12459,,,Intermediate,,CHEMBL627230,50597,N,1,1,,,BAO_0000218,178.0,
12460,,,Intermediate,,CHEMBL627231,50597,N,1,1,,,BAO_0000218,178.0,
12461,,,Intermediate,,CHEMBL627232,50597,N,1,1,,,BAO_0000218,178.0,
12462,,,Intermediate,,CHEMBL627233,50597,N,1,1,,,BAO_0000218,178.0,
12463,,,Intermediate,,CHEMBL875470,50597,N,1,1,,,BAO_0000218,178.0,
12464,,,Intermediate,,CHEMBL627234,50597,N,1,1,,,BAO_0000218,178.0,
12465,,,Intermediate,,CHEMBL627235,50597,N,1,1,,,BAO_0000218,178.0,
12466,,,Intermediate,,CHEMBL627236,50597,N,1,1,,,BAO_0000218,178.0,
12467,,,Intermediate,,CHEMBL627237,50597,N,1,1,,,BAO_0000218,178.0,
12468,,,Intermediate,,CHEMBL627238,50597,N,1,1,,,BAO_0000218,178.0,
12469,,,Intermediate,,CHEMBL627239,50597,N,1,1,,,BAO_0000218,178.0,
12470,,,Intermediate,,CHEMBL627240,50597,N,1,1,,,BAO_0000218,178.0,
12471,,,Intermediate,,CHEMBL627241,50597,N,1,1,,,BAO_0000218,178.0,
12472,,,Intermediate,,CHEMBL627242,50597,N,1,1,,,BAO_0000218,178.0,
12473,,,Intermediate,,CHEMBL627243,50597,N,1,1,,,BAO_0000218,178.0,
12474,,,Intermediate,,CHEMBL627244,50597,N,1,1,,,BAO_0000218,178.0,
12475,,,Intermediate,,CHEMBL627245,50597,N,1,1,,,BAO_0000218,178.0,
