FiY,UrIs,SecID,ICTAAToFoDeve,OrganiSu,SecNa,FCeID,IRTCPerc,Dese,DivN,OrgCl,BilaAMar,GenEqua,TraDevel,SecPerc,Sta,ProjNu,IndIss,RegProg,ProBroCouID,ClChaAdap,BrID,SeN,FuCenN,SeID,ChIss,YouIss,DisabIss,KnowlFDeve,OrgaID,OrganiN,OrganiTy,ContID,ConN,CouRegID,CouReNa,CounRegPerc,AmSp
2009/2010,0,12220,0,NGO,Basic health care,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.37,Operational,S064211PRG,0,0,ZM,0,B6100,Health,Health,S6212,1,0,2,0,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.17,73690.6208
2009/2010,0,12230,0,NGO,Basic health infrastructure,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.55,Operational,S064211PRG,0,0,ZM,0,B6100,Health,Health,S6212,1,0,2,0,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.17,109540.112
2009/2010,0,99820,0,NGO,Promotion of development awareness,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.08,Operational,S064211PRG,0,0,ZM,0,B6100,Health,Health,S6212,1,0,2,0,1002126,Operation Eyesight Universal,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.17,15933.1072
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,BF,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,BF,Burkina-Faso,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,BJ,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,BJ,Benin,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,BW,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,BW,Botswana,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,ER,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,ER,Eritrea,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,ET,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,ET,Ethiopia,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,KE,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.34,56363.16
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,LR,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,LR,Liberia,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,LS,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,LS,Lesotho,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,ML,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,ML,Mali,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,TG,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,TG,Togo,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,ZA,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,ZA,South Africa,0.06,9946.44
2009/2010,0,13040,0,NGO,STD control including HIV/AIDS,6161,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,1.0,Closed,S064215002,0,0,ZM,0,B6100,Health,Health,S6212,0,0,0,0,1001362,Canadian National Institute for the Blind,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.06,9946.44
2009/2010,0,11230,0,ASSOCIATIONS,Basic life skills for youth and adults,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.6,Closed,S064218002,0,0,CA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,1,America,CA,Canada,0.1,6834.3
2009/2010,0,15150,0,ASSOCIATIONS,Democratic participation and civil society,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.3,Closed,S064218002,0,0,CA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,1,America,CA,Canada,0.1,3417.15
2009/2010,0,99820,0,ASSOCIATIONS,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.1,Closed,S064218002,0,0,CA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,1,America,CA,Canada,0.1,1139.05
2009/2010,0,11230,0,ASSOCIATIONS,Basic life skills for youth and adults,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.6,Closed,S064218002,0,0,,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,,Namibia,0.1,6834.3
2009/2010,0,15150,0,ASSOCIATIONS,Democratic participation and civil society,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.3,Closed,S064218002,0,0,,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,,Namibia,0.1,3417.15
2009/2010,0,99820,0,ASSOCIATIONS,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.1,Closed,S064218002,0,0,,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,,Namibia,0.1,1139.05
2009/2010,0,11230,0,ASSOCIATIONS,Basic life skills for youth and adults,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.6,Closed,S064218002,0,0,ZA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZA,South Africa,0.4,27337.2
2009/2010,0,15150,0,ASSOCIATIONS,Democratic participation and civil society,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.3,Closed,S064218002,0,0,ZA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZA,South Africa,0.4,13668.6
2009/2010,0,99820,0,ASSOCIATIONS,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.1,Closed,S064218002,0,0,ZA,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZA,South Africa,0.4,4556.2
2009/2010,0,11230,0,ASSOCIATIONS,Basic life skills for youth and adults,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.6,Closed,S064218002,0,0,ZM,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.4,27337.2
2009/2010,0,15150,0,ASSOCIATIONS,Democratic participation and civil society,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.3,Closed,S064218002,0,0,ZM,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.4,13668.6
2009/2010,0,99820,0,ASSOCIATIONS,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.1,Closed,S064218002,0,0,ZM,0,B6100,Education,Education,S6213,0,1,0,0,1002212,United Nations Association in Canada,Canadian Non-Profit Making,2,Africa,ZM,Zambia,0.4,4556.2
2009/2010,1,43030,0,NGO,Urban development and management,6216,0.0,0,KPD Food Security Partnerships,Civil Society,1,0,0,1.0,Closed,S064223002,0,0,CN,0,B6100,Environment Sustainability,Environmental Sustainability,S6216,0,0,0,0,1001999,Harmony Foundation of Canada Inc.,Canadian Non-Profit Making,3,Asia,CN,China,1.0,120000.0
2009/2010,0,11220,0,NGO,Primary education,6160,0.0,0,KGD Sustainable Economic Growth Partner.,Civil Society,1,2,0,0.5,Terminating,S064224002,0,0,PE,0,B6100,Sustainable Economic Growth,Sustainable Economic Growth,S6215,0,0,0,0,1002186,Rainbow of Hope for Children,Canadian Non-Profit Making,1,America,PE,Peru,1.0,122870.12
2009/2010,0,11230,0,NGO,Basic life skills for youth and adults,6160,0.0,0,KGD Sustainable Economic Growth Partner.,Civil Society,1,2,0,0.5,Terminating,S064224002,0,0,PE,0,B6100,Sustainable Economic Growth,Sustainable Economic Growth,S6215,0,0,0,0,1002186,Rainbow of Hope for Children,Canadian Non-Profit Making,1,America,PE,Peru,1.0,122870.12
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,CA,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,CA,Canada,0.05,1049.715
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,CA,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,CA,Canada,0.05,349.905
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,CA,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,CA,Canada,0.05,3499.05
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,CA,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,CA,Canada,0.05,1749.525
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,CA,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,CA,Canada,0.05,349.905
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,IN,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,IN,India,0.18,3778.974
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,IN,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,IN,India,0.18,1259.6580000000001
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,IN,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,IN,India,0.18,12596.58
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,IN,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,IN,India,0.18,6298.29
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,IN,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,IN,India,0.18,1259.6580000000001
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,JM,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,JM,Jamaica,0.13,2729.259
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,JM,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,JM,Jamaica,0.13,909.753
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,JM,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,JM,Jamaica,0.13,9097.53
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,JM,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,JM,Jamaica,0.13,4548.765
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,JM,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,JM,Jamaica,0.13,909.753
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,KE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.1,2099.43
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,KE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.1,699.81
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,KE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.1,6998.1
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,KE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.1,3499.05
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,KE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,2,Africa,KE,Kenya,0.1,699.81
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,PE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,PE,Peru,0.11,2309.373
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,PE,Peru,0.11,769.791
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,PE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,PE,Peru,0.11,7697.91
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,PE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,PE,Peru,0.11,3848.955
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PE,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,PE,Peru,0.11,769.791
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,PH,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PH,Philippines,0.1,2099.43
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PH,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PH,Philippines,0.1,699.81
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,PH,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PH,Philippines,0.1,6998.1
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,PH,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PH,Philippines,0.1,3499.05
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PH,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PH,Philippines,0.1,699.81
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,PK,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PK,Pakistan,0.12,2519.3160000000003
2009/2010,0,11130,0,NGO,Teacher training,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PK,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PK,Pakistan,0.12,839.7719999999999
2009/2010,0,11240,0,NGO,Early childhood education,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.5,Closed,S064225002,0,0,PK,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PK,Pakistan,0.12,8397.72
2009/2010,0,12281,0,NGO,Health personnel development,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.25,Closed,S064225002,0,0,PK,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PK,Pakistan,0.12,4198.86
2009/2010,0,99820,0,NGO,Promotion of development awareness,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.05,Closed,S064225002,0,0,PK,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,3,Asia,PK,Pakistan,0.12,839.7719999999999
2009/2010,0,11110,0,NGO,Education policy and administrative management,6108,0.0,0,KSD Social Development Partnerships,Civil Society,1,2,0,0.15,Closed,S064225002,0,0,SV,0,B6100,Education,Education,S6213,0,0,0,0,1006082,The Hincks-Dellcrest Centre,Canadian Non-Profit Making,1,America,SV,El Salvador,0.11,2309.373
