assays_ASSI,assays_CURB,assays_ASORGA,assays_VARI,assays_ASSSTR,assays_DI,assays_ASSCAT,assays_ASSTTY,assays_ASSUBCELFRA,assays_T,assays_AST,assays_SRI,assays_SRASI,assays_CHEI,assays_CI,assays_BAFO,assays_TII
12144,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628320,,BAO_0000019,
12145,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628321,,BAO_0000019,
12146,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628322,,BAO_0000019,
12147,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628323,,BAO_0000019,
12148,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628324,,BAO_0000019,
12149,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628325,,BAO_0000019,
12150,Autocuration,,,,7040,,,,22224,A,1,,CHEMBL628326,,BAO_0000019,
12151,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL628327,,BAO_0000218,1236.0
12152,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL628328,,BAO_0000218,1236.0
12153,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL628329,,BAO_0000218,178.0
12154,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628330,,BAO_0000218,2107.0
12155,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628331,,BAO_0000218,2107.0
12156,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628332,,BAO_0000218,2107.0
12157,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628333,,BAO_0000218,2107.0
12158,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628334,,BAO_0000218,2107.0
12159,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628335,,BAO_0000218,2107.0
12160,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628336,,BAO_0000218,2107.0
12161,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628337,,BAO_0000218,2107.0
12162,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628338,,BAO_0000218,2107.0
12163,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL875610,,BAO_0000218,2107.0
12164,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628339,,BAO_0000218,2107.0
12165,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628340,,BAO_0000218,2107.0
12166,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL628341,,BAO_0000218,2107.0
12167,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL622214,,BAO_0000218,2107.0
12168,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623167,,BAO_0000218,2107.0
12169,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623168,,BAO_0000218,2107.0
12170,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623169,,BAO_0000218,2107.0
12171,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL623170,,BAO_0000218,2107.0
12172,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627224,,BAO_0000218,2048.0
12173,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL875634,,BAO_0000218,2048.0
12174,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627225,,BAO_0000218,2048.0
12175,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627226,,BAO_0000218,2048.0
12176,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626083,,BAO_0000218,2048.0
12177,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626084,,BAO_0000218,2048.0
12178,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626085,,BAO_0000218,2048.0
12179,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626086,,BAO_0000218,2048.0
12180,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626087,,BAO_0000218,2048.0
12181,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626088,,BAO_0000218,2048.0
12182,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626089,,BAO_0000218,2048.0
12183,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626090,,BAO_0000218,2048.0
12184,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626091,,BAO_0000218,2048.0
12185,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626092,,BAO_0000218,2048.0
12186,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626093,,BAO_0000218,2048.0
12187,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626094,,BAO_0000218,2048.0
12188,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626095,,BAO_0000218,2048.0
12189,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626096,,BAO_0000218,2048.0
12190,Autocuration,Simiiformes,,,15604,,,,22224,A,1,,CHEMBL626097,,BAO_0000218,
12191,Intermediate,Rattus norvegicus,,,15604,,,,50597,A,1,,CHEMBL626098,,BAO_0000218,
12192,Autocuration,,,,1806,,,,22224,A,1,,CHEMBL626099,,BAO_0000218,1969.0
12193,Autocuration,,,,1806,,,,22224,A,1,,CHEMBL626100,,BAO_0000218,1969.0
12194,Intermediate,Canis lupus familiaris,,,17237,,,,50588,A,1,,CHEMBL626101,,BAO_0000218,1969.0
12195,Intermediate,Cavia porcellus,,,17237,,,,50512,A,1,,CHEMBL626102,,BAO_0000218,1969.0
12196,Intermediate,Canis lupus familiaris,,,17237,,,,50588,A,1,,CHEMBL626103,,BAO_0000218,1969.0
12197,Intermediate,Cavia porcellus,,,17237,,,,50512,A,1,,CHEMBL628391,,BAO_0000218,1969.0
12198,Intermediate,Rattus norvegicus,,,15194,,,,50597,A,1,,CHEMBL628392,,BAO_0000218,
12199,Intermediate,Rattus norvegicus,,,15194,,,,50597,A,1,,CHEMBL628393,,BAO_0000218,
12200,Autocuration,,,,8787,,,,22224,A,1,,CHEMBL628394,,BAO_0000019,178.0
12201,Intermediate,Canis lupus familiaris,,,17025,,,,50588,A,1,,CHEMBL628395,,BAO_0000218,
12202,Autocuration,Simiiformes,,,17025,,,,22224,A,1,,CHEMBL628396,,BAO_0000218,
12203,Intermediate,Oryctolagus cuniculus,,,17025,,,,50592,A,1,,CHEMBL628397,,BAO_0000218,
12204,Intermediate,Rattus norvegicus,,,17025,,,,50597,A,1,,CHEMBL628398,,BAO_0000218,
12205,Intermediate,Macaca mulatta,,,4236,,,,50797,A,1,,CHEMBL628399,,BAO_0000218,
12206,Intermediate,Canis lupus familiaris,,,15343,,,,50588,A,1,,CHEMBL628400,,BAO_0000218,
12207,Intermediate,Rattus norvegicus,,,15343,,,,50597,A,1,,CHEMBL874907,,BAO_0000218,
12208,Autocuration,,,,17720,,,,22224,A,1,,CHEMBL628401,,BAO_0000019,
12209,Autocuration,Simiiformes,,,17788,,,,22224,A,1,,CHEMBL628402,,BAO_0000218,1969.0
12210,Intermediate,Rattus norvegicus,,,17788,,,,50597,A,1,,CHEMBL628403,,BAO_0000218,1969.0
12211,Autocuration,,,,8778,,,,22224,A,1,,CHEMBL628404,,BAO_0000019,
12212,Autocuration,,,,8778,,,,22224,A,1,,CHEMBL628405,,BAO_0000019,
12213,Autocuration,,,,8778,,,,22224,A,1,,CHEMBL628406,,BAO_0000019,
12214,Intermediate,Rattus norvegicus,,,2249,,,,50597,A,1,,CHEMBL628407,,BAO_0000218,
12215,Intermediate,Rattus norvegicus,,,8881,,,,50597,A,1,,CHEMBL628408,,BAO_0000218,1088.0
12216,Intermediate,Rattus norvegicus,,,8881,,,,50597,A,1,,CHEMBL629171,,BAO_0000218,1088.0
12217,Intermediate,Rattus norvegicus,,,8881,,,,50597,A,1,,CHEMBL629172,,BAO_0000218,1088.0
12218,Intermediate,Rattus norvegicus,,,8881,,,,50597,A,1,,CHEMBL629173,,BAO_0000218,1088.0
12219,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL629174,,BAO_0000218,
12220,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL629175,,BAO_0000218,
12221,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL629176,,BAO_0000218,
12222,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL629177,,BAO_0000218,
12223,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL629178,,BAO_0000218,
12224,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631869,,BAO_0000218,
12225,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631870,,BAO_0000218,
12226,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631871,,BAO_0000218,
12227,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631872,,BAO_0000218,
12228,Autocuration,,,,15286,,,,22224,A,1,,CHEMBL875775,,BAO_0000221,2116.0
12229,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631873,,BAO_0000218,
12230,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631874,,BAO_0000218,
12231,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631875,,BAO_0000218,
12232,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631876,,BAO_0000218,
12233,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631877,,BAO_0000218,
12234,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631878,,BAO_0000218,
12235,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631879,,BAO_0000218,
12236,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631880,,BAO_0000218,
12237,Intermediate,Rattus norvegicus,,,15286,,,,50597,A,1,,CHEMBL631881,,BAO_0000218,
12238,Intermediate,Rattus norvegicus,,,13770,,,,50597,A,1,,CHEMBL631882,,BAO_0000218,
12239,Intermediate,Rattus norvegicus,,,13770,,,,50597,A,1,,CHEMBL630749,,BAO_0000218,
12240,Intermediate,Homo sapiens,,,5202,,,,50587,A,1,,CHEMBL630750,,BAO_0000218,
12241,Intermediate,Homo sapiens,,,14920,,,,50587,A,1,,CHEMBL630253,,BAO_0000218,
12242,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL630254,,BAO_0000218,1969.0
12243,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL630255,,BAO_0000218,1969.0
12244,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL630256,,BAO_0000218,1969.0
12245,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL875781,,BAO_0000218,2107.0
12246,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL630257,,BAO_0000218,2107.0
12247,Intermediate,Rattus norvegicus,,,13751,,In vivo,,50597,A,1,,CHEMBL630258,,BAO_0000218,2107.0
12248,Intermediate,Rattus norvegicus,,,15807,,,,50597,A,1,,CHEMBL630259,,BAO_0000218,
12249,Intermediate,Rattus norvegicus,,,15807,,,,50597,A,1,,CHEMBL630260,,BAO_0000218,2435.0
12250,Intermediate,Rattus norvegicus,,,15807,,,,50597,A,1,,CHEMBL630261,,BAO_0000218,2435.0
12251,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630262,,BAO_0000218,
12252,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630263,,BAO_0000218,
12253,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630264,,BAO_0000218,
12254,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630265,,BAO_0000218,
12255,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630266,,BAO_0000218,
12256,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630267,,BAO_0000218,2113.0
12257,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630268,,BAO_0000218,2113.0
12258,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630269,,BAO_0000218,
12259,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630270,,BAO_0000218,
12260,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630141,,BAO_0000218,2048.0
12261,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630142,,BAO_0000218,2048.0
12262,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630143,,BAO_0000218,2385.0
12263,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630144,,BAO_0000218,2385.0
12264,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630145,,BAO_0000218,2367.0
12265,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630146,,BAO_0000218,2367.0
12266,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630147,,BAO_0000218,
12267,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630148,,BAO_0000218,
12268,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630149,,BAO_0000218,
12269,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630150,,BAO_0000218,2106.0
12270,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL630151,,BAO_0000218,2106.0
12271,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632031,,BAO_0000218,2046.0
12272,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632032,,BAO_0000218,2046.0
12273,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632033,,BAO_0000218,
12274,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632034,,BAO_0000218,
12275,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632035,,BAO_0000218,2385.0
12276,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632036,,BAO_0000218,
12277,Intermediate,Rattus norvegicus,,,14950,,,,50597,A,1,,CHEMBL632037,,BAO_0000218,2046.0
12278,Intermediate,Rattus norvegicus,,,8631,,,,50597,A,1,,CHEMBL632038,,BAO_0000218,178.0
12279,Intermediate,Rattus norvegicus,,,8631,,,,50597,A,1,,CHEMBL632039,,BAO_0000218,178.0
12280,Intermediate,Rattus norvegicus,,,8631,,,,50597,A,1,,CHEMBL632040,,BAO_0000218,178.0
12281,Intermediate,Rattus norvegicus,,,8631,,,,50597,A,1,,CHEMBL632041,,BAO_0000218,178.0
12282,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632042,,BAO_0000218,178.0
12283,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632043,,BAO_0000218,
12284,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632044,,BAO_0000218,
12285,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632045,,BAO_0000218,2107.0
12286,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632046,,BAO_0000218,2107.0
12287,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632047,,BAO_0000218,2048.0
12288,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632048,,BAO_0000218,2048.0
12289,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632049,,BAO_0000218,2385.0
12290,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL876418,,BAO_0000218,2385.0
12291,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632050,,BAO_0000218,2106.0
12292,Intermediate,Canis lupus familiaris,,,9614,,,,50588,A,1,,CHEMBL632051,,BAO_0000218,2106.0
12293,Autocuration,,,,10353,,,,22224,F,1,,CHEMBL632052,,BAO_0000218,
12294,Autocuration,,,,10353,,,,22224,F,1,,CHEMBL632053,,BAO_0000218,
12295,Autocuration,,,,10353,,,,22224,A,1,,CHEMBL632054,,BAO_0000218,
12296,Autocuration,,,,10353,,,,22224,F,1,,CHEMBL632055,,BAO_0000218,
12297,Autocuration,,,,10353,,,,22224,F,1,,CHEMBL631181,,BAO_0000218,
12298,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL631182,,BAO_0000218,
12299,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL631183,,BAO_0000218,
12300,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL631184,,BAO_0000218,
12301,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL629774,,BAO_0000218,
12302,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL629775,,BAO_0000218,
12303,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL876549,,BAO_0000218,
12304,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628172,,BAO_0000218,
12305,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628173,,BAO_0000218,
12306,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628174,,BAO_0000218,
12307,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628175,,BAO_0000218,
12308,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628176,,BAO_0000218,
12309,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628177,,BAO_0000218,
12310,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628178,,BAO_0000218,
12311,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628179,,BAO_0000218,
12312,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628180,,BAO_0000218,
12313,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628181,,BAO_0000218,
12314,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628182,,BAO_0000218,
12315,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628183,,BAO_0000218,
12316,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628184,,BAO_0000218,
12317,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628185,,BAO_0000218,
12318,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL875617,,BAO_0000218,
12319,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628186,,BAO_0000218,
12320,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628187,,BAO_0000218,
12321,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628188,,BAO_0000218,
12322,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628189,,BAO_0000218,
12323,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628190,,BAO_0000218,
12324,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL628191,,BAO_0000218,
12325,Autocuration,,,,9196,,,,22224,A,1,,CHEMBL626513,,BAO_0000218,
12326,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626514,,BAO_0000218,2046.0
12327,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626515,,BAO_0000218,2046.0
12328,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626516,,BAO_0000218,2046.0
12329,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626517,,BAO_0000218,2046.0
12330,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626518,,BAO_0000218,2046.0
12331,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626519,,BAO_0000218,2046.0
12332,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626520,,BAO_0000218,2046.0
12333,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626521,,BAO_0000218,2046.0
12334,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626522,,BAO_0000218,2046.0
12335,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626523,,BAO_0000218,2046.0
12336,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626524,,BAO_0000218,2046.0
12337,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626688,,BAO_0000218,2046.0
12338,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626689,,BAO_0000218,2046.0
12339,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626690,,BAO_0000218,2046.0
12340,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL626691,,BAO_0000218,2046.0
12341,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL627319,,BAO_0000218,2046.0
12342,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL624052,,BAO_0000218,2046.0
12343,Intermediate,Rattus norvegicus,,,8608,,,,50597,A,1,,CHEMBL624053,,BAO_0000218,2046.0
12344,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL624054,,BAO_0000218,
12345,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL624055,,BAO_0000218,
12346,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL624056,,BAO_0000218,
12347,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL624057,,BAO_0000218,995.0
12348,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622281,,BAO_0000218,995.0
12349,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622282,,BAO_0000218,995.0
12350,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622283,,BAO_0000218,995.0
12351,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622284,,BAO_0000218,995.0
12352,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622285,,BAO_0000218,995.0
12353,Intermediate,Rattus norvegicus,,,8085,,,,50597,A,1,,CHEMBL622286,,BAO_0000218,995.0
12354,Autocuration,,,,7657,,,,22224,P,1,,CHEMBL622287,,BAO_0000100,
12355,Intermediate,Mus musculus,,,8935,,,,50594,A,1,,CHEMBL622288,,BAO_0000218,
12356,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622289,,BAO_0000218,
12357,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622290,,BAO_0000218,955.0
12358,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622291,,BAO_0000218,
12359,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622292,,BAO_0000218,955.0
12360,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622293,,BAO_0000218,
12361,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622294,,BAO_0000218,955.0
12362,Intermediate,Mus musculus,,,13792,,,,50594,A,1,,CHEMBL622295,,BAO_0000218,
12363,Intermediate,Rattus norvegicus,,,13792,,,,50597,A,1,,CHEMBL622296,,BAO_0000218,955.0
12364,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL874409,,BAO_0000218,1969.0
12365,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622297,,BAO_0000218,1969.0
12366,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622298,,BAO_0000218,1969.0
12367,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622299,,BAO_0000218,1969.0
12368,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622300,,BAO_0000218,1969.0
12369,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622301,,BAO_0000218,1969.0
12370,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622302,,BAO_0000218,1969.0
12371,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622303,,BAO_0000218,1969.0
12372,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622304,,BAO_0000218,1969.0
12373,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622305,,BAO_0000218,1969.0
12374,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL622306,,BAO_0000218,1969.0
12375,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626864,,BAO_0000218,1969.0
12376,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626865,,BAO_0000218,1969.0
12377,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626866,,BAO_0000218,1969.0
12378,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626867,,BAO_0000218,1969.0
12379,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626868,,BAO_0000218,1969.0
12380,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626869,,BAO_0000218,1969.0
12381,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626870,,BAO_0000218,1969.0
12382,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626871,,BAO_0000218,1969.0
12383,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL626872,,BAO_0000218,1969.0
12384,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL632185,,BAO_0000218,1969.0
12385,Intermediate,Rattus norvegicus,,,14103,,,,50597,A,1,,CHEMBL632186,,BAO_0000218,1969.0
12386,Autocuration,,,,12904,,,,22224,A,1,,CHEMBL629310,,BAO_0000019,
12387,Autocuration,,,,12904,,,,22224,A,1,,CHEMBL629311,,BAO_0000019,
12388,Intermediate,Rattus norvegicus,,,9663,,,,50597,A,1,,CHEMBL629312,,BAO_0000218,
12389,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629313,,BAO_0000221,
12390,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629314,,BAO_0000221,
12391,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629315,,BAO_0000221,
12392,Autocuration,,,,7652,,,,22224,B,1,,CHEMBL629316,,BAO_0000219,
12393,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629317,,BAO_0000221,
12394,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629318,,BAO_0000019,
12395,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL877497,,BAO_0000019,
12396,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629319,,BAO_0000019,
12397,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629320,,BAO_0000019,
12398,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629496,,BAO_0000019,
12399,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629497,,BAO_0000019,
12400,Autocuration,,,,7652,,,,22224,A,1,,CHEMBL629498,,BAO_0000019,
