ASSI,CONSC,SRASI,BAFO,CUB,TISI,ASSTI,ASCET,ASSUBFR,Ti,RELATT,SI,CHI,CEI,VARI
8915,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623769,,
8916,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623770,,
8917,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623771,,
8918,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623772,,
8919,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623773,,
8920,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623774,,
8921,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623775,,
8922,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623776,,
8923,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622191,,
8924,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622192,,
8925,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622193,,
8926,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622194,,
8927,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622195,,
8928,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622196,,
8929,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622197,,
8930,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622198,,
8931,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622199,,
8932,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622200,,
8933,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622201,,
8934,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623990,,
8935,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623991,,
8936,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623992,,
8937,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623993,,
8938,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623994,,
8939,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623995,,
8940,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623996,,
8941,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623997,,
8942,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623998,,
8943,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623999,,
8944,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL624000,,
8945,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL624001,,
8946,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL624002,,
8947,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL624003,,
8948,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL624004,,
8949,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624005,,
8950,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624006,,
8951,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624007,,
8952,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624008,,
8953,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624009,,
8954,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL874387,,
8955,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624010,,
8956,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624011,,
8957,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624012,,
8958,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624013,,
8959,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624736,,
8960,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624737,,
8961,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624738,,
8962,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624739,,
8963,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624740,,
8964,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624896,,
8965,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624897,,
8966,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624108,,
8967,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624109,,
8968,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624110,,
8969,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624111,,
8970,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624112,,
8971,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL624113,,
8972,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL619709,,
8973,1,,BAO_0000218,Intermediate,948.0,Heart,,,50597,N,1,CHEMBL619710,,
8974,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619711,,
8975,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619712,,
8976,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619713,,
8977,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619714,,
8978,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619715,,
8979,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619716,,
8980,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619717,,
8981,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619718,,
8982,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619719,,
8983,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL875329,,
8984,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619720,,
8985,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619721,,
8986,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619722,,
8987,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619723,,
8988,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619724,,
8989,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619725,,
8990,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619726,,
8991,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619727,,
8992,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619728,,
8993,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL619729,,
8994,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL619730,,
8995,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL619731,,
8996,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL619732,,
8997,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL619733,,
8998,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL619734,,
8999,1,,BAO_0000218,Intermediate,14.0,Zone of skin,,,50597,N,1,CHEMBL619735,,
9000,1,,BAO_0000218,Intermediate,14.0,Zone of skin,,,50597,N,1,CHEMBL875330,,
9001,1,,BAO_0000218,Intermediate,14.0,Zone of skin,,,50597,N,1,CHEMBL628465,,
9002,1,,BAO_0000218,Intermediate,14.0,Zone of skin,,,50597,N,1,CHEMBL628466,,
9003,1,,BAO_0000218,Intermediate,14.0,Zone of skin,,,50597,N,1,CHEMBL628467,,
9004,1,,BAO_0000218,Intermediate,2106.0,Spleen,,,50597,N,1,CHEMBL628468,,
9005,1,,BAO_0000218,Intermediate,2106.0,Spleen,,,50597,N,1,CHEMBL628469,,
9006,1,,BAO_0000218,Intermediate,2106.0,Spleen,,,50597,N,1,CHEMBL628470,,
9007,1,,BAO_0000218,Intermediate,2106.0,Spleen,,,50597,N,1,CHEMBL628471,,
9008,1,,BAO_0000218,Intermediate,2106.0,Spleen,,,50597,N,1,CHEMBL628472,,
9009,1,,BAO_0000218,Intermediate,2046.0,Thyroid gland,,,50597,N,1,CHEMBL625191,,
9010,1,,BAO_0000218,Intermediate,2046.0,Thyroid gland,,,50597,N,1,CHEMBL625192,,
9011,1,,BAO_0000218,Intermediate,2046.0,Thyroid gland,,,50597,N,1,CHEMBL875337,,
9012,1,,BAO_0000218,Intermediate,2046.0,Thyroid gland,,,50597,N,1,CHEMBL626341,,
9013,1,,BAO_0000218,Intermediate,2046.0,Thyroid gland,,,50597,N,1,CHEMBL626342,,
9014,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL621943,,
9015,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621944,,
9016,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621945,,
9017,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621946,,
9018,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621947,,
9019,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621948,,
9020,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621949,,
9021,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621950,,
9022,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621951,,
9023,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL621952,,
9024,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL621953,,
9025,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621954,,
9026,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621955,,
9027,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621956,,
9028,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621957,,
9029,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621958,,
9030,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621959,,
9031,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621960,,
9032,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621961,,
9033,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621962,,
9034,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL876787,,
9035,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL621963,,
9036,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL622637,,
9037,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL622638,,
9038,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL626561,,
9039,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL626562,,
9040,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626563,,
9041,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626564,,
9042,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626565,,
9043,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626566,,
9044,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626567,,
9045,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626568,,
9046,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626569,,
9047,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626570,,
9048,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626571,,
9049,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626572,,
9050,0,,BAO_0000218,Autocuration,1969.0,Plasma,,,22224,U,1,CHEMBL626573,,
9051,0,,BAO_0000251,Autocuration,2107.0,Liver,,Microsomes,22224,U,1,CHEMBL626574,,
9052,0,,BAO_0000251,Autocuration,2107.0,Liver,,Microsomes,22224,U,1,CHEMBL626575,,
9053,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626576,,
9054,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626577,,
9055,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL626578,,
9056,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL625263,,
9057,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL625264,,
9058,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL625265,,
9059,0,,BAO_0000251,Autocuration,,,,Microsomes,22224,U,1,CHEMBL625266,,
9060,0,,BAO_0000251,Autocuration,,,,Microsomes,22224,U,1,CHEMBL876796,,
9061,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL625267,,
9062,0,,BAO_0000218,Autocuration,1969.0,Plasma,,,22224,U,1,CHEMBL625268,,
9063,0,,BAO_0000218,Autocuration,1969.0,Plasma,,,22224,U,1,CHEMBL625269,,
9064,0,,BAO_0000218,Autocuration,1969.0,Plasma,,,22224,U,1,CHEMBL624689,,
9065,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL624690,,
9066,0,,BAO_0000218,Autocuration,1088.0,Urine,,,22224,U,1,CHEMBL624691,,
9067,0,,BAO_0000218,Autocuration,1088.0,Urine,,,22224,U,1,CHEMBL624692,,
9068,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL624693,,
9069,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL624694,,
9070,0,,BAO_0000221,Autocuration,,,,,22224,U,1,CHEMBL877596,,
9071,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL624695,,
9072,0,,BAO_0000221,Autocuration,2107.0,Liver,,,22224,U,1,CHEMBL624696,,
9073,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL624697,,
9074,0,,BAO_0000218,Autocuration,178.0,Blood,,,22224,U,1,CHEMBL624698,,
9075,0,,BAO_0000218,Autocuration,178.0,Blood,,,22224,U,1,CHEMBL624699,,
9076,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL624700,,
9077,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622903,,
9078,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622904,,
9079,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622905,,
9080,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622906,,
9081,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622907,,
9082,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622908,,
9083,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622909,,
9084,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622910,,
9085,1,,BAO_0000218,Intermediate,955.0,Brain,,,50597,N,1,CHEMBL622911,,
9086,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622912,,
9087,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622913,,
9088,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622914,,
9089,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622915,,
9090,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622916,,
9091,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622917,,
9092,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622918,,
9093,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622919,,
9094,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622920,,
9095,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622921,,
9096,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622922,,
9097,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622923,,
9098,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL877604,,
9099,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622924,,
9100,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622925,,
9101,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL622926,,
9102,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623625,,
9103,1,,BAO_0000218,Expert,1969.0,Plasma,,,50597,N,1,CHEMBL623626,,
9104,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623627,,
9105,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623628,,
9106,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623629,,
9107,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623630,,
9108,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623804,,
9109,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623805,,
9110,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623806,,
9111,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623807,,
9112,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623808,,
9113,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623809,,
9114,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623810,,
9115,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623811,,
9116,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623812,,
9117,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL877605,,
9118,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623813,,
9119,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623814,,
9120,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623815,,
9121,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623816,,
9122,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623145,,
9123,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623146,,
9124,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623147,,
9125,1,,BAO_0000218,Intermediate,955.0,Brain,,,50597,N,1,CHEMBL623042,,
9126,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623043,,
9127,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623044,,
9128,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623045,,
9129,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623046,,
9130,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623226,,
9131,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623227,,
9132,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623228,,
9133,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623229,,
9134,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623230,,
9135,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623231,,
9136,1,,BAO_0000218,Intermediate,1969.0,Plasma,,,50597,N,1,CHEMBL623232,,
9137,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623233,,
9138,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623234,,
9139,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623235,,
9140,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623236,,
9141,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623237,,
9142,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623238,,
9143,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623239,,
9144,0,,BAO_0000218,Intermediate,1969.0,Plasma,,,22224,U,1,CHEMBL623240,,
9145,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL623241,,
9146,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL623242,,
9147,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL874394,,
9148,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623243,,
9149,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL623244,,
9150,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL623245,,
9151,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL623246,,
9152,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL623247,,
9153,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL623248,,
9154,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL623249,,
9155,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625072,,
9156,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625073,,
9157,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625074,,
9158,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625075,,
9159,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625076,,
9160,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625077,,
9161,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625078,,
9162,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL874395,,
9163,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625079,,
9164,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625080,,
9165,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625081,,
9166,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625082,,
9167,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625083,,
9168,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625084,,
9169,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625085,,
9170,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625086,,
9171,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625087,,
9172,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL625088,,
9173,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622205,,
9174,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622206,,
9175,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622207,,
9176,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622366,,
9177,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622367,,
9178,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL875331,,
9179,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL622368,,
9180,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622369,,
9181,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622370,,
9182,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622371,,
9183,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622372,,
9184,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622373,,
9185,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622374,,
9186,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622375,,
9187,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622376,,
9188,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622377,,
9189,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622378,,
9190,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622379,,
9191,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622380,,
9192,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622381,,
9193,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622382,,
9194,1,,BAO_0000218,Intermediate,2048.0,Lung,,,50597,N,1,CHEMBL622383,,
9195,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL875332,,
9196,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL622384,,
9197,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL622385,,
9198,1,,BAO_0000218,Intermediate,945.0,Stomach,,,50597,N,1,CHEMBL622386,,
9199,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622387,,
9200,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622388,,
9201,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622389,,
9202,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622390,,
9203,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622391,,
9204,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622392,,
9205,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622393,,
9206,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL622394,,
