assays_ASSI,assays_BFOR,assays_Descri,assays_TISI,assays_RELAT,assays_SI,assays_ASSCET,assays_CHI,assays_ASTET,assays_T,assays_DI,assays_ASSUBCEFR,assays_ASTIS,assays_ASSTY,assays_ASSST,assays_ASSCAT,assays_CURAB,assays_SASI,assays_CI,assays_VARI
6454,BAO_0000218,Oral bioavailability in dog (dose 5 mg/kg),,N,1,,CHEMBL621172,In vivo,50588,5668,,,A,,,Intermediate,,,
6455,BAO_0000218,Oral bioavailability in dog (dose 10 mg/kg),,N,1,,CHEMBL621173,In vivo,50588,6084,,,A,,,Intermediate,,,
6456,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 4 hours,2113.0,N,1,CCRF S-180,CHEMBL621174,,50594,6599,,Kidney,A,,,Intermediate,,42.0,
6457,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 8 hours,2113.0,N,1,CCRF S-180,CHEMBL621175,,50594,6599,,Kidney,A,,,Intermediate,,42.0,
6458,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 1 hour,2107.0,N,1,CCRF S-180,CHEMBL621176,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6459,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 2 hours,2107.0,N,1,CCRF S-180,CHEMBL621177,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6460,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice liver bearing S180 tumor cell line for 30 minutes,2107.0,N,1,CCRF S-180,CHEMBL621178,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6461,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice liver bearing S180 tumor cell line for 4 hours,2107.0,N,1,CCRF S-180,CHEMBL621179,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6462,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 8 hours,2107.0,N,1,CCRF S-180,CHEMBL621180,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6463,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 1 hour,2048.0,N,1,CCRF S-180,CHEMBL875951,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6464,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 2 hours,2048.0,N,1,CCRF S-180,CHEMBL621181,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6465,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice lung bearing S180 tumor cell line for 30 minutes,2048.0,N,1,CCRF S-180,CHEMBL621182,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6466,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 4 hours,2048.0,N,1,CCRF S-180,CHEMBL621183,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6467,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice lung bearing S180 tumor cell line for 8 hours,2048.0,N,1,CCRF S-180,CHEMBL621184,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6468,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 1 hour,,N,1,CCRF S-180,CHEMBL621185,,50594,6599,,,A,,,Intermediate,,42.0,
6469,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice muscle bearing S180 tumor cell line for 2 hours,,N,1,CCRF S-180,CHEMBL621186,,50594,6599,,,A,,,Intermediate,,42.0,
6470,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 30 minutes,,N,1,CCRF S-180,CHEMBL621187,,50594,6599,,,A,,,Intermediate,,42.0,
6471,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 4 hours,,N,1,CCRF S-180,CHEMBL621188,,50594,6599,,,A,,,Intermediate,,42.0,
6472,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 8 hours,,N,1,CCRF S-180,CHEMBL621189,,50594,6599,,,A,,,Intermediate,,42.0,
6473,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice spleen bearing S180 tumor cell line for 1 hour,2106.0,N,1,CCRF S-180,CHEMBL621190,,50594,6599,,Spleen,A,,,Intermediate,,42.0,
6474,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 2 hours,2106.0,N,1,CCRF S-180,CHEMBL618520,,50594,6599,,Spleen,A,,,Intermediate,,42.0,
6475,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 30 minutes,2106.0,N,1,CCRF S-180,CHEMBL621739,,50594,6599,,Spleen,A,,,Intermediate,,42.0,
6476,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 4 hours,2106.0,N,1,CCRF S-180,CHEMBL621740,,50594,6599,,Spleen,A,,,Intermediate,,42.0,
6477,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 8 hours,2106.0,N,1,CCRF S-180,CHEMBL621741,,50594,6599,,Spleen,A,,,Intermediate,,42.0,
6478,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 1 hour,,N,1,CCRF S-180,CHEMBL621742,,50594,6599,,,A,,,Intermediate,,42.0,
6479,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 2 hours,,N,1,CCRF S-180,CHEMBL621743,,50594,6599,,,A,,,Intermediate,,42.0,
6480,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 30 minutes,,N,1,CCRF S-180,CHEMBL621744,,50594,6599,,,A,,,Intermediate,,42.0,
6481,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 4 hours,,N,1,CCRF S-180,CHEMBL621745,,50594,6599,,,A,,,Intermediate,,42.0,
6482,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 8 hours,,N,1,CCRF S-180,CHEMBL621746,,50594,6599,,,A,,,Intermediate,,42.0,
6483,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 1 hour,,N,1,CCRF S-180,CHEMBL621747,,50594,6599,,,A,,,Intermediate,,42.0,
6484,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 2 hours,,N,1,CCRF S-180,CHEMBL621748,,50594,6599,,,A,,,Intermediate,,42.0,
6485,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 30 minutes,,N,1,CCRF S-180,CHEMBL621749,,50594,6599,,,A,,,Intermediate,,42.0,
6486,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 4 hours,,N,1,CCRF S-180,CHEMBL621750,,50594,6599,,,A,,,Intermediate,,42.0,
6487,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 8 hours,,N,1,CCRF S-180,CHEMBL621751,,50594,6599,,,A,,,Intermediate,,42.0,
6488,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 1 hour,948.0,N,1,CCRF S-180,CHEMBL621752,,50594,6599,,Heart,A,,,Intermediate,,42.0,
6489,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 2 hours,948.0,N,1,CCRF S-180,CHEMBL621753,,50594,6599,,Heart,A,,,Intermediate,,42.0,
6490,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 30 minutes,948.0,N,1,CCRF S-180,CHEMBL875955,,50594,6599,,Heart,A,,,Intermediate,,42.0,
6491,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 4 hours,948.0,N,1,CCRF S-180,CHEMBL621754,,50594,6599,,Heart,A,,,Intermediate,,42.0,
6492,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 8 hours,948.0,N,1,CCRF S-180,CHEMBL621755,,50594,6599,,Heart,A,,,Intermediate,,42.0,
6493,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 1 hour,2107.0,N,1,CCRF S-180,CHEMBL621756,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6494,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 2 hours,2107.0,N,1,CCRF S-180,CHEMBL624199,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6495,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 30 minutes,2107.0,N,1,CCRF S-180,CHEMBL624200,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6496,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 4 hours,2107.0,N,1,CCRF S-180,CHEMBL624375,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6497,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 8 hours,2107.0,N,1,CCRF S-180,CHEMBL624376,,50594,6599,,Liver,A,,,Intermediate,,42.0,
6498,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 1 hour,2048.0,N,1,CCRF S-180,CHEMBL624377,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6499,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/lung bearing S180 tumor cell line for 2 hours,2048.0,N,1,CCRF S-180,CHEMBL624378,,50594,6599,,Lung,A,,,Intermediate,,42.0,
6500,BAO_0000218,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,N,1,,CHEMBL857901,,50067,12269,,,F,,,Intermediate,,,
6501,BAO_0000218,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,N,1,,CHEMBL875274,,50067,12269,,,F,,,Intermediate,,,
6502,BAO_0000218,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,N,1,,CHEMBL624379,,50067,12269,,,F,,,Intermediate,,,
6503,BAO_0000218,Compound tested for the antimicrobial activity against Acinetobacter anitratus,,N,1,,CHEMBL624380,,50067,12269,,,F,,,Intermediate,,,
6504,BAO_0000218,Activity against Acinetobacter calcoaceticus (AC54),,N,1,,CHEMBL624381,,50192,10624,,,F,,,Intermediate,,,
6505,BAO_0000218,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates no prolonged biological activity,,N,1,,CHEMBL624382,,50714,17216,,,F,,,Intermediate,,,
6506,BAO_0000218,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates prolonged biological activity,,N,1,,CHEMBL624383,,50714,17216,,,F,,,Intermediate,,,
6507,BAO_0000218,Chlorohexidine coefficient for Actinomyces naeslundii 631,,N,1,,CHEMBL624384,,50296,9560,,,F,,,Intermediate,,,
6508,BAO_0000218,Chlorohexidine coefficient for Actinomyces naeslundii B74,,N,1,,CHEMBL624385,,50296,9560,,,F,,,Intermediate,,,
6509,BAO_0000218,Chlorohexidine coefficient for Actinomyces naeslundii N/3,,N,1,,CHEMBL624386,,50296,9560,,,F,,,Intermediate,,,
6510,BAO_0000218,Chlorohexidine coefficient for Actinomyces naeslundii N/9,,N,1,,CHEMBL624387,,50296,9560,,,F,,,Intermediate,,,
6511,BAO_0000218,Plaque bactericidal index against Actinomyces naeslundii 631,,N,1,,CHEMBL624388,,50296,9560,,,F,,,Intermediate,,,
6512,BAO_0000218,Plaque bactericidal index against Actinomyces naeslundii N/9,,N,1,,CHEMBL624389,,50296,9560,,,F,,,Intermediate,,,
6513,BAO_0000218,Plaque bactericidal index against Actinomyces naeslundii B74,,N,1,,CHEMBL624390,,50296,9560,,,F,,,Intermediate,,,
6514,BAO_0000218,Plaque bactericidal index against Actinomyces naeslundii N/3,,N,1,,CHEMBL875275,,50296,9560,,,F,,,Intermediate,,,
6515,BAO_0000218,Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay,,N,1,,CHEMBL624391,,50056,114,,,F,,,Intermediate,,,
6516,BAO_0000218,"Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay; highest level tested, showed <100% activity",,N,1,,CHEMBL623636,,50056,114,,,F,,,Intermediate,,,
6517,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 0 uM,,N,1,,CHEMBL623637,,50532,10841,,,F,,,Intermediate,,,
6518,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 10 uM,,N,1,,CHEMBL623638,,50532,10841,,,F,,,Intermediate,,,
6519,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 200 uM,,N,1,,CHEMBL623639,,50532,10841,,,F,,,Intermediate,,,
6520,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 25 uM,,N,1,,CHEMBL623640,,50532,10841,,,F,,,Intermediate,,,
6521,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 3 uM,,N,1,,CHEMBL623641,,50532,10841,,,F,,,Intermediate,,,
6522,BAO_0000218,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 50 uM.,,N,1,,CHEMBL623642,,50532,10841,,,F,,,Intermediate,,,
6523,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 0 uM,,N,1,,CHEMBL623643,,50532,10841,,,F,,,Intermediate,,,
6524,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 10 uM,,N,1,,CHEMBL623644,,50532,10841,,,F,,,Intermediate,,,
6525,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 200 uM,,N,1,,CHEMBL623645,,50532,10841,,,F,,,Intermediate,,,
6526,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 25 uM,,N,1,,CHEMBL623646,,50532,10841,,,F,,,Intermediate,,,
6527,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 3 uM,,N,1,,CHEMBL623647,,50532,10841,,,F,,,Intermediate,,,
6528,BAO_0000218,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 50 uM,,N,1,,CHEMBL623648,,50532,10841,,,F,,,Intermediate,,,
6529,BAO_0000218,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,,N,1,,CHEMBL623649,,50366,8117,,,F,,,Intermediate,,,
6530,BAO_0000218,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,,N,1,,CHEMBL623650,,50366,8117,,,F,,,Intermediate,,,
6531,BAO_0000218,Chlorohexidine coefficient for Actinomyces viscosus 8A06,,N,1,,CHEMBL623651,,50366,9560,,,F,,,Intermediate,,,
6532,BAO_0000218,Chlorohexidine coefficient for Actinomyces viscosus M-100,,N,1,,CHEMBL623652,,50366,9560,,,F,,,Expert,,,
6533,BAO_0000218,Chlorohexidine coefficient for Actinomyces viscosus M-626,,N,1,,CHEMBL623653,,50366,9560,,,F,,,Intermediate,,,
6534,BAO_0000218,Chlorohexidine coefficient for Actinomyces viscosus T14V,,N,1,,CHEMBL623654,,50366,9560,,,F,,,Intermediate,,,
6535,BAO_0000218,Plaque bactericidal index against Actinomyces viscosus 8A06,,N,1,,CHEMBL623655,,50366,9560,,,F,,,Intermediate,,,
6536,BAO_0000218,Plaque bactericidal index against Actinomyces viscosus M-100,,N,1,,CHEMBL623656,,50366,9560,,,F,,,Intermediate,,,
6537,BAO_0000218,Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient,,N,1,,CHEMBL623657,,50366,9560,,,F,,,Expert,,,
6538,BAO_0000218,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; d=Not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",,N,1,,CHEMBL623658,,50366,9560,,,F,,,Intermediate,,,
6539,BAO_0000218,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",,N,1,,CHEMBL623659,,50366,9560,,,F,,,Intermediate,,,
6540,BAO_0000218,Plaque bactericidal index against Actinomyces viscosus 626,,N,1,,CHEMBL623660,,50366,9560,,,F,,,Intermediate,,,
6541,BAO_0000218,Plaque bactericidal index against Actinomyces viscosus T14V,,N,1,,CHEMBL623661,,50366,9560,,,F,,,Intermediate,,,
6542,BAO_0000218,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 1.56 mg/kg/day(5 days) dose,,N,1,,CHEMBL875281,,50535,10986,,,F,,,Intermediate,,,
6543,BAO_0000218,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 100 mg/kg/day(5 days) dose,,N,1,,CHEMBL623662,,50535,10986,,,F,,,Intermediate,,,
6544,BAO_0000218,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 12.5 mg/kg/day(5 days) dose,,N,1,,CHEMBL623663,,50535,10986,,,F,,,Intermediate,,,
6545,BAO_0000218,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 200 mg/kg/day(5 days) dose,,N,1,,CHEMBL623664,,50535,10986,,,F,,,Intermediate,,,
6546,BAO_0000218,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 25 mg/kg/day(5 days) dose,,N,1,,CHEMBL623665,,50535,10986,,,F,,,Intermediate,,,
6547,BAO_0000219,Evaluated for the inhibitory concentration required to cause growth inhibition of A673Mer+ sarcoma cell line using the MTT Cytotoxicity Assay,,N,1,A673,CHEMBL621856,,80023,10708,,,F,,,Intermediate,,165.0,
6548,BAO_0000219,Evaluated for the inhibitory concentration required to cause growth inhibition of A704Rem- renal cell line using the MTT Cytotoxicity Assay,,N,1,A704,CHEMBL620432,,80661,10708,,,F,,,Intermediate,,645.0,
6549,BAO_0000219,Tested for inhibition of ET-1 induced phosphoinositide (PI) turnover in A7r5 smooth muscle cells,,U,1,,CHEMBL620433,,22226,416,,,F,,,Autocuration,,,
6550,BAO_0000219,Inhibition of Forskolin-Induced cAMP production in A9 L cells expressing m2 receptors,,N,1,A9,CHEMBL620434,,80024,14354,,,F,,,Intermediate,,625.0,
6551,BAO_0000219,Percent inhibition of Forskolin-Induced cAMP production in A9 L cells expressing m2 receptors,,N,1,A9,CHEMBL620435,,80024,14354,,,F,,,Intermediate,,625.0,
6552,BAO_0000219,Cytotoxicity against Beta- tubulin mutant expressing A9-PTX10 cell line of humans was tested,,N,1,A9,CHEMBL620436,,80024,5116,,,F,,,Intermediate,,625.0,
6553,BAO_0000219,Percentage inhibition at higher concentration (100 nM) against Beta- tubulin mutant expressing A9-PTX10 cell line,,N,1,A9,CHEMBL876597,,80024,5116,,,F,,,Intermediate,,625.0,
6554,BAO_0000219,Inhibition of human ovarian carcinoma (A90) FGF-R overexpressing cell proliferation,,N,1,Human ovarian carcinoma cell line,CHEMBL620437,,81037,15694,,,F,,,Expert,,874.0,
6555,BAO_0000219,"Tested for stimulating PI (phosphoinositol) hydrolysis in A9L-m1 cells, activity expressed as EC50 mM.",,N,1,A9,CHEMBL620438,,80024,13038,,,F,,,Expert,,625.0,
6556,BAO_0000219,Stimulating PI (phosphoinositol) hydrolysis in A9L-m1 cells.,,N,1,A9,CHEMBL620439,,80024,13038,,,F,,,Expert,,625.0,
6557,BAO_0000219,Increase in phosphoinositide (PI) metabolism in A9L-m1 cells at 100 uM.,,N,1,A9,CHEMBL619657,,80024,10923,,,F,,,Expert,,625.0,
6558,BAO_0000219,The increase in phosphoinositide (PI) metabolism in A9L-m1 cells was measured at 100 uM; - = Not determined,,N,1,A9,CHEMBL619658,,80024,10923,,,F,,,Intermediate,,625.0,
6559,BAO_0000219,The increase in phosphoinositide (PI) metabolism in A9L-m1 cells was measured at 100 uM; i = inactive,,N,1,A9,CHEMBL619659,,80024,10923,,,F,,,Intermediate,,625.0,
6560,BAO_0000019,"Increase in phosphoinositide (PI) metabolism in A9L-cholinergic receptor, muscarinic 3 expressing cells was measured at 100 uMolar",,H,1,,CHEMBL619660,,10649,10923,,,F,,,Expert,,,
6561,BAO_0000219,The increase in phosphoinositide (PI) metabolism in A9L-m3 cells was measured at 100 uM; - = Not determined,,N,1,A9,CHEMBL619661,,80024,10923,,,F,,,Intermediate,,625.0,
6562,BAO_0000219,The increase in phosphoinositide (PI) metabolism in A9L-m3 cells was measured at 100 uM; i = inactive,,N,1,A9,CHEMBL619662,,80024,10923,,,F,,,Intermediate,,625.0,
6563,BAO_0000219,Ability to inhibit growth of AA-6 cells (a mutant cell line resistant to 8-azaadenine and lacks adenine phosphoryltransferase) was determined,,N,1,AA6,CHEMBL619663,,80663,8158,,,F,,,Intermediate,,975.0,
6564,BAO_0000219,Intracellular phosphorylation (100 uM) in uninfected AA2 cells was studied after 5 hrs of Incubation.,,U,1,,CHEMBL619664,,22226,15494,,,F,,,Autocuration,,,
6565,BAO_0000219,"Intracellular phosphorylation (100 uM) in uninfected AA2 cells was studied, after 5 hrs of Incubation.",,U,1,,CHEMBL619665,,22226,15494,,,F,,,Autocuration,,,
