FiYe,CIDABusDeliMod,CoReID,Bio,OrganN,DivID,ProPr,DiviN,ContiID,SecID,PrNum,TrDev,BraN,ContiN,CounRegPer,UrIs,ChIss,YoIss,IndiIss,DisIs,ICTAAToFoDev,KnoFoDevelo,GeEq,OrgaID,OrgTy,OrgCl,OrgS,ProjBrCoID,CoReNa,SeID,SecN,SePerc,AmoSpe
2009/2010,Responsive,BF,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BF,Burkina-Faso,22010,Communications policy and administrative management,0.1,14312.61
2009/2010,Responsive,BF,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BF,Burkina-Faso,24010,Financial policy and administrative management,0.1,14312.61
2009/2010,Responsive,BF,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BF,Burkina-Faso,25010,Business support services and institutions,0.05,7156.305
2009/2010,Responsive,BF,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BF,Burkina-Faso,31110,Agricultural policy and administrative management,0.05,7156.305
2009/2010,Responsive,BF,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BF,Burkina-Faso,33210,Tourism policy and administrative management,0.05,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,11220,Primary education,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,12220,Basic health care,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,13010,Population policy and administrative management,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,15110,Public sector policy and administrative management,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,15150,Democratic participation and civil society,0.25,17890.7625
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,22010,Communications policy and administrative management,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,24010,Financial policy and administrative management,0.1,7156.305
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,25010,Business support services and institutions,0.05,3578.1525
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,31110,Agricultural policy and administrative management,0.05,3578.1525
2009/2010,Responsive,BO,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063541001,0,KFM Partnership for Develop. Innovation,America,0.15,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,BO,Bolivia,33210,Tourism policy and administrative management,0.05,3578.1525
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,11220,Primary education,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,12220,Basic health care,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,13010,Population policy and administrative management,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,15110,Public sector policy and administrative management,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,15150,Democratic participation and civil society,0.25,65599.4625
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,22010,Communications policy and administrative management,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,24010,Financial policy and administrative management,0.1,26239.785
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,25010,Business support services and institutions,0.05,13119.8925
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,31110,Agricultural policy and administrative management,0.05,13119.8925
2009/2010,Responsive,ML,0,C�gep de Rivi�re-du-Loup,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S063541001,0,KFM Partnership for Develop. Innovation,Africa,0.55,0,0,1,0,0,0,0,0,1004812,Canadian Non-Profit Making,Civil Society,COLLEGE,ML,Mali,33210,Tourism policy and administrative management,0.05,13119.8925
2009/2010,Core Funding,X1,0,International Planned Parenthood Federation,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S063550001,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,1,0,0,0,0,2,1000835,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,X1,Africa MC,13010,Population policy and administrative management,1.0,990000.0
2009/2010,Core Funding,X2,0,International Planned Parenthood Federation,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S063550001,0,KFM Partnership for Develop. Innovation,America,0.33,0,0,1,0,0,0,0,2,1000835,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,X2,Americas MC,13010,Population policy and administrative management,1.0,990000.0
2009/2010,Core Funding,X3,0,International Planned Parenthood Federation,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,3,S6212,S063550001,0,KFM Partnership for Develop. Innovation,Asia,0.34,0,0,1,0,0,0,0,2,1000835,Foreign Non-Profit Making,Civil Society,INTERNATIONAL NGO,X3,Asia MC,13010,Population policy and administrative management,1.0,1020000.0
2009/2010,Responsive,HT,0,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,1,S6216,S063552001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,0,1001400,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,31192,Plant and post-harvest protection and pest control,0.8,62419.2
2009/2010,Responsive,HT,0,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,1,S6216,S063552001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,0,1001400,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,31194,Agricultural co-operatives,0.2,15604.8
2009/2010,Responsive,HT,0,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,1,S6216,S063553001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1001400,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,31140,Agricultural water resources,0.9,31500.0
2009/2010,Responsive,HT,0,FOUNDATION FOR INTERNATIONAL DEVELOPMENT ASSISTANCE,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,1,S6216,S063553001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1001400,Canadian Non-Profit Making,Civil Society,NGO,HT,Haiti,41050,Flood prevention/control,0.1,3500.0
2009/2010,Responsive,HT,0,SUCO-Solidarit� Union Coop�ration,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063559001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1000878,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,HT,Haiti,31181,Agricultural education/training,0.25,4000.0
2009/2010,Responsive,HT,0,SUCO-Solidarit� Union Coop�ration,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063559001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1000878,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,HT,Haiti,31281,Forestry education/training,0.25,4000.0
2009/2010,Responsive,HT,0,SUCO-Solidarit� Union Coop�ration,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063559001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1000878,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,HT,Haiti,41081,Environmental education/training,0.35,5600.0
2009/2010,Responsive,HT,0,SUCO-Solidarit� Union Coop�ration,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S063559001,0,KFM Partnership for Develop. Innovation,America,1.0,0,0,0,0,0,0,0,2,1000878,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,HT,Haiti,43040,Rural development,0.15,2400.0
2009/2010,Responsive,SN,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.34,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,SN,Senegal,14081,Education and training in water supply and sanitation,0.33,14218.33967
2009/2010,Responsive,SN,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.34,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,SN,Senegal,41010,Environmental policy and administrative management,0.34,14649.19845
2009/2010,Responsive,SN,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.34,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,SN,Senegal,43030,Urban development and management,0.33,14218.33967
2009/2010,Responsive,TZ,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,TZ,"Tanzania,Un Rep",14081,Education and training in water supply and sanitation,0.33,13800.153209999999
2009/2010,Responsive,TZ,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,TZ,"Tanzania,Un Rep",41010,Environmental policy and administrative management,0.34,14218.33967
2009/2010,Responsive,TZ,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,TZ,"Tanzania,Un Rep",43030,Urban development and management,0.33,13800.153209999999
2009/2010,Responsive,ZA,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,ZA,South Africa,14081,Education and training in water supply and sanitation,0.33,13800.153209999999
2009/2010,Responsive,ZA,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,ZA,South Africa,41010,Environmental policy and administrative management,0.34,14218.33967
2009/2010,Responsive,ZA,0,International Centre for Sustainable Cities,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6219,S063565PRG,0,KFM Partnership for Develop. Innovation,Africa,0.33,0,0,0,0,0,0,0,0,1000257,Canadian Non-Profit Making,Civil Society,ASSOCIATIONS,ZA,South Africa,43030,Urban development and management,0.33,13800.153209999999
2009/2010,Responsive,CA,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,America,0.13,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,11230,Basic life skills for youth and adults,0.1,5230.758
2009/2010,Responsive,CA,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,America,0.13,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,12261,Health education,0.67,35046.0786
2009/2010,Responsive,CA,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,America,0.13,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,31161,Food crop production,0.1,5230.758
2009/2010,Responsive,CA,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,America,0.13,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,99820,Promotion of development awareness,0.13,6799.9854
2009/2010,Responsive,KE,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Africa,0.19,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,11230,Basic life skills for youth and adults,0.1,7644.954000000001
2009/2010,Responsive,KE,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Africa,0.19,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,12261,Health education,0.67,51221.1918
2009/2010,Responsive,KE,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Africa,0.19,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,31161,Food crop production,0.1,7644.954000000001
2009/2010,Responsive,KE,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Africa,0.19,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,99820,Promotion of development awareness,0.13,9938.4402
2009/2010,Responsive,KH,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,3,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Asia,0.18,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KH,Cambodia,11230,Basic life skills for youth and adults,0.1,7242.588000000001
2009/2010,Responsive,KH,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,3,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Asia,0.18,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KH,Cambodia,12261,Health education,0.67,48525.3396
2009/2010,Responsive,KH,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,3,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Asia,0.18,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KH,Cambodia,31161,Food crop production,0.1,7242.588000000001
2009/2010,Responsive,KH,0,Adventist Development and Relief Agency Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,3,S6212,S063566PRG,0,KFM Partnership for Develop. Innovation,Asia,0.18,0,0,0,0,0,0,0,0,1001807,Canadian Non-Profit Making,Civil Society,NGO,KH,Cambodia,99820,Promotion of development awareness,0.13,9415.3644
